길버트	gilbert	길버트	gilbert		N;MASC;SG
원더	merveille	원더	merveille		N;FEM;SG
원더	wonder	원더	wonder		PROPN
비아	via	비+아	via		ADP
브리타니아	britannia	브리타니아	britannia		PROPN
쿼터	quart	쿼터	quart		N;MASC;SG
쿼터	trimestre	쿼터	trimestre		N;MASC;SG
추론	déduire	추론	déduire	N	V;NFIN
헐리우드	hollywood	헐리우드	hollywood		N;MASC;SG
케리	kerry	케리	kerry		PROPN
모모	momo	모모	momo		PROPN
적응	adapter	적응	adapter	N	V;NFIN
적응	adaptable	적응	adaptable	N	ADJ;MASC;SG
적응	adaptatif	적응	adaptatif	N	ADJ;MASC;SG
적응	adapter	적응	adapter	N	V;NFIN
적응	adapt	적응	adapt	N	PROPN
레니	lenny	레니	lenny		PROPN
체이스	pourchasser	체이스	pourchasser	PROPN	V;NFIN
체이스	chase	체이스	chase	PROPN	PROPN
인디아	inde	인디아	inde	PROPN	PROPN
인디아	indes	인디아	inde	PROPN	N;FEM;PL
입원	hospitalisé	입원	hospitaliser	N	V;MASC;SG;PST;V.PTCP
입원	hospitalisée	입원	hospitaliser	N	V;FEM;SG;PST;V.PTCP
입원	hospitalisés	입원	hospitaliser	N	V;MASC;PL;PST;V.PTCP
흡연	fumer	흡연	fumer	N	V;NFIN
흡연	fumeurs	흡연	fumeur	N	ADJ;MASC;PL
흡연	fumeurs	흡연	fumeur	N	ADJ;MASC;PL
양키	yankee	양키	yankee	PROPN	PROPN
로마노프	romanoff	로마노프	romanoff	PROPN	N;FEM;SG
로마노프	romanov	로마노프	romanov	PROPN	N;MASC;SG
가이아나	guyane	가이아나	guyane	PROPN	ADJ;FEM;SG
가이아나	guyana	가이아나	guyana	PROPN	PROPN
섀도우	shadow	섀도우	shadow		PROPN
섀도우	ombre	섀도우	ombre		N;FEM;SG
섀도우	ombres	섀도우	ombre		N;FEM;PL
피아트	fiat	피아트	fiat	N	PROPN
블레이크	blake	블레이크	blake		PROPN
이방인	étranger	이방+이+ㄴ	étranger		N;MASC;SG
이방인	etranger	이방+이+ㄴ	etranger		N;MASC;SG
아드리안	adrien	아드리안	adrien	PROPN	PROPN
아드리안	adrian	아드리안	adrian	PROPN	PROPN
프로포즈	proposer	프로포즈	proposer		V;NFIN
프로포즈	proposant	프로포즈	proposer		V;PRS;V.PTCP
포르쉐	porsche	포르쉐	porsche	PROPN	N;FEM;SG
벤처	venture	벤처	venture	N	PROPN
부스	banquette	부스	banquette		N;FEM;SG
부스	booth	부스	booth		PROPN
부스	kiosque	부스	kiosque		N;MASC;SG
부스	cabine	부스	cabine		N;FEM;SG
대머리	chauves	대머리	chauve	N	ADJ;MASC;PL
스미레	sumire	스미레	sumire		PROPN
마티아스	matthias	마티아스	matthias	PROPN	PROPN
호스팅	hébergé	호스팅	héberger	N	V;MASC;SG;PST;V.PTCP
호스팅	accueillis	호스팅	accueillir	N	V;MASC;PL;PST;V.PTCP
호스팅	accueilli	호스팅	accueillir	N	V;MASC;SG;PST;V.PTCP
호스팅	hébergés	호스팅	héberger	N	V;MASC;PL;PST;V.PTCP
스탬프	cachet	스탬프	cachet		N;MASC;SG
스탬프	timbre	스탬프	timbre		N;MASC;SG
스탬프	timbres	스탬프	timbre		N;MASC;PL
스탬프	poinçon	스탬프	poinçon		N;MASC;SG
스탬프	tampon	스탬프	tampon		N;MASC;SG
스탬프	timbres	스탬프	timbre		N;MASC;PL
스탬프	cachets	스탬프	cachet		N;MASC;PL
스탬프	tampons	스탬프	tampon		N;MASC;PL
베트남어	vietnamiens	베트남어	vietnamien		ADJ;MASC;PL
베트남어	vietnamien	베트남어	vietnamien		ADJ;MASC;SG
베트남어	vietnamienne	베트남어	vietnamien		ADJ;FEM;SG
베트남어	vietnamiennes	베트남어	vietnamien		ADJ;FEM;PL
드러낸다	révèle	드러내+ㄴ다	révéler		V;IND;SG;3;PRS;FIN
에메랄드	émeraude	에메랄드	émeraude		N;FEM;SG
에메랄드	émeraudes	에메랄드	émeraude		N;FEM;PL
아프로	afro	아프+로	afro		N;MASC;SG
색인	indexé	색인	indexer		V;MASC;SG;PST;V.PTCP
색인	indexés	색인	indexer		V;MASC;PL;PST;V.PTCP
색인	indexées	색인	indexer		V;FEM;PL;PST;V.PTCP
색인	indexée	색인	indexer		V;FEM;SG;PST;V.PTCP
색인	index	색인	index		N;MASC;SG
색인	indice	색인	indice		N;MASC;SG
색인	indices	색인	indice		N;MASC;PL
색인	index	색인	index		N;MASC;SG
파우스트	faust	파우스트	faust	PROPN	PROPN
테두리	frontière	테두리	frontière		N;FEM;SG
테두리	frontalier	테두리	frontalier		ADJ;MASC;SG
테두리	frontières	테두리	frontière		N;FEM;PL
테두리	border	테두리	border		N;MASC;SG
테두리	bordure	테두리	bordure		N;FEM;SG
하퍼	harper	하퍼	harper		N;MASC;SG
카우보이	cowboys	카우보+이	cowboy		N;MASC;PL
카우보이	cowboy	카우보+이	cowboy		N;MASC;SG
카우보이	cowboys	카우보+이	cowboy		N;MASC;PL
부탄	bhoutanais	부탄	bhoutanais		ADJ;MASC;SG
부탄	bhoutan	부탄	bhoutan		N;MASC;SG
포화	saturation	포화	saturation		N;FEM;SG
포화	saturée	포화	saturer		V;FEM;SG;PST;V.PTCP
포화	saturées	포화	saturer		V;FEM;PL;PST;V.PTCP
포화	saturé	포화	saturer		V;MASC;SG;PST;V.PTCP
포화	saturés	포화	saturer		V;MASC;PL;PST;V.PTCP
로이스	reuss	로이스	reuss		PROPN
로이스	royce	로이스	royce		N;FEM;SG
로이스	loïs	로이스	loïs		PROPN
로이스	lois	로이스	loi		N;FEM;PL
목차	sommaire	목차	sommaire	N	ADJ;MASC;SG
목차	contenus	목차	contenu	N	V;MASC;PL;PST;V.PTCP
목차	contenu	목차	contenir	N	V;MASC;SG;PST;V.PTCP
미즈시마	mizushima	미즈시마	mizushima		PROPN
오카	oka	오카	oka		PROPN
서류	papiers	서류	papier		N;MASC;PL
국수	nouilles	국수	nouille		N;FEM;PL
국수	nouilles	국수	nouille		N;FEM;PL
국수	nouille	국수	nouille		N;FEM;SG
불평등	inégal	불평등	inégal	N	ADJ;MASC;SG
불평등	inégale	불평등	inégal	N	ADJ;FEM;SG
불평등	inégaux	불평등	inégal	N	ADJ;MASC;PL
남용	abuser	남용	abuser	N	V;NFIN
화해	rapprochement	화하+어	rapprochement		N;MASC;SG
화해	conciliation	화하+어	conciliation		N;FEM;SG
화해	réconciliation	화하+어	réconciliation		N;FEM;SG
화해	rapprochements	화하+어	rapprochement		N;MASC;PL
화해	conciliation	화하+어	conciliation		N;FEM;SG
줄무늬	rayé	줄무늬	rayer	N	V;MASC;SG;PST;V.PTCP
줄무늬	rayée	줄무늬	rayer	N	V;FEM;SG;PST;V.PTCP
줄무늬	rayé	줄무늬	rayer	N	V;MASC;SG;PST;V.PTCP
벅스	buck	벅스	buck		PROPN
벅스	insectes	벅스	insecte		N;MASC;PL
벅스	bugs	벅스	bug		N;MASC;PL
벅스	bogues	벅스	bogue		N;MASC;PL
니컬러스	nicolas	니컬러스	nicola	PROPN	N;MASC;SG
니컬러스	nicholas	니컬러스	nicholas	PROPN	PROPN
모듈러	modulables	모증러	modulable	N	ADJ;MASC;PL
모듈러	modulaire	모증러	modulaire	N	ADJ;MASC;SG
모듈러	modulaires	모증러	modulaire	N	ADJ;MASC;PL
베일	bale	베이+ㄹ	bale		N;MASC;SG
베일	veil	베이+ㄹ	veil		N;FEM;SG
베일	vale	베이+ㄹ	vale		PROPN
사드	saad	사드	saad	N	PROPN
퇴직	retraités	퇴직	retraiter	N	V;MASC;PL;PST;V.PTCP
퇴직	retraité	퇴직	retraité	N	V;MASC;SG;PST;V.PTCP
포인터	pointer	포인터	pointer	N	V;NFIN
녹아	fondu	녹+아	fonder		V;MASC;SG;PST;V.PTCP
녹아	fondre	녹+아	fondre		V;NFIN
무지	méconnaissance	무지	méconnaissance		N;FEM;SG
무지	ignorance	무지	ignorance		N;FEM;SG
플랫	plats	플랫	plat		N;MASC;PL
플랫	plat	플랫	plat		N;MASC;SG
크로스오버	croisement	크로스오버	croisement		N;MASC;SG
크로스오버	crossover	크로스오버	crossover		N;MASC;SG
크로스오버	croisé	크로스오버	croisé		V;MASC;SG;PST;V.PTCP
복합체	complexe	복합체	complexe	N	ADJ;MASC;SG
복합체	complexes	복합체	complexe	N	ADJ;MASC;PL
복합체	composé	복합체	composer	N	V;MASC;SG;PST;V.PTCP
만찬	souper	만찬	souper		V;NFIN
볼셰비키	bolcheviks	볼셰비키	bolchevik	PROPN	N;MASC;PL
더그	doug	더그	doug		PROPN
앵커리지	ancrage	앵크리+지	ancrage	PROPN	N;MASC;SG
앵커리지	anchorage	앵크리+지	anchorage	PROPN	N;MASC;SG
앵커리지	mouillage	앵크리+지	mouillage	PROPN	N;MASC;SG
숨겨져	masquée	숨기+어+지+어	masquer	V	V;FEM;SG;PST;V.PTCP
숨겨져	cachée	숨기+어+지+어	cacher	V	V;FEM;SG;PST;V.PTCP
숨겨져	masqué	숨기+어+지+어	masquer	V	V;MASC;SG;PST;V.PTCP
숨겨져	caché	숨기+어+지+어	cacher	V	V;MASC;SG;PST;V.PTCP
숨겨져	cachés	숨기+어+지+어	cacher	V	V;MASC;PL;PST;V.PTCP
숨겨져	masqués	숨기+어+지+어	masquer	V	V;MASC;PL;PST;V.PTCP
깔끔하게	soigné	깔끔하+게	soigné	CONJ	V;MASC;SG;PST;V.PTCP
오타루	otaru	오타루	otaru	PROPN	PROPN
찾아보기	naviguer	찾+아+보+기	naviguer	V	V;NFIN
찾아보기	feuilleter	찾+아+보+기	feuilleter	V	V;NFIN
찾아보기	parcourir	찾+아+보+기	parcourir	V	V;NFIN
찾아보기	découvrez	찾+아+보+기	découvrir	V	V;IMP;PL;2;PRS;FIN
찾아보기	découverte	찾+아+보+기	découvrir	V	V;FEM;SG;PST;V.PTCP
찾아보기	découvrir	찾+아+보+기	découvrir	V	V;NFIN
생년월일	dob	생년월+이+ㄹ	dob		
블레어	blair	블레어	blair	PROPN	PROPN
니콜라우스	nicolas	니콜라우스	nicola	PROPN	N;MASC;SG
니콜라우스	nicholas	니콜라우스	nicholas	PROPN	PROPN
댓글	commente	댓글	commenter	N	V;IND;SG;3;PRS;FIN
댓글	commenter	댓글	commenter	N	V;NFIN
댓글	commentant	댓글	commenter	N	V;PRS;V.PTCP
댓글	commentées	댓글	commenter	N	V;FEM;PL;PST;V.PTCP
댓글	commenté	댓글	commenter	N	V;MASC;SG;PST;V.PTCP
댓글	commentés	댓글	commenter	N	V;MASC;PL;PST;V.PTCP
카렐리야	carélie	카+더리야	carélie	PROPN	PROPN
반짝반짝	brille	반짝반짝	briller		V;IND;SG;3;PRS;FIN
아래쪽	abaisser	아래+쪽	abaisser	N	V;NFIN
아래쪽	inférieur	아래+쪽	inférieur	N	ADJ;MASC;SG
아래쪽	inférieure	아래+쪽	inférieur	N	ADJ;FEM;SG
수족관	aquarium	수족관+의	aquarium		N;MASC;SG
수족관	aquariums	수족관+의	aquarium		N;MASC;PL
편리하다	commodes	편리+하+다	commode	V	ADJ;MASC;PL
편리하다	commode	편리+하+다	commode	V	N;FEM;SG
편리하다	pratique	편리+하+다	pratique	V	ADJ;FEM;SG
콜라	coke	콜라	coke		N;MASC;SG
콜라	cocaïne	콜라	cocaïne		N;FEM;SG
콜라	coca	콜라	coca		N;MASC;SG
콜라	cola	콜라	cola		N;MASC;SG
미드	meade	미드	meade		N;MASC;SG
미드	mead	미드	mead		PROPN
미드	mid	미드	mid		
리바운드	rebondir	리바운드	rebondir		V;NFIN
리바운드	rebonds	리바운드	rebond		N;MASC;PL
리바운드	rebond	리바운드	rebond		N;MASC;SG
리바운드	rebonds	리바운드	rebond		N;MASC;PL
네티즌	internautes	네티즌	internaute		N;MASC;PL
걷고	marche	걷+고	marche	V	N;FEM;SG
범죄자	criminels	범죄자	criminel	N	ADJ;MASC;PL
범죄자	criminels	범죄자	criminel	N	ADJ;MASC;PL
범죄자	pénale	범죄자	pénal	N	ADJ;FEM;SG
범죄자	criminelle	범죄자	criminel	N	ADJ;FEM;SG
범죄자	délinquants	범죄자	délinquant	N	ADJ;MASC;PL
범죄자	contrevenant	범죄자	contrevenir	N	V;PRS;V.PTCP
명성	célébrité	명성	célébrité		N;FEM;SG
명성	renommée	명성	renommer		V;FEM;SG;PST;V.PTCP
명성	gloire	명성	gloire		N;FEM;SG
명성	fame	명성	fame		N;MASC;SG
명성	renommée	명성	renommer		V;FEM;SG;PST;V.PTCP
명성	notoriété	명성	notoriété		N;FEM;SG
명성	réputation	명성	réputation		N;FEM;SG
쏟아져	verser	쏟+아+지+어	verser	V	V;NFIN
외래	ambulatoire	외래	ambulatoire	N	ADJ;MASC;SG
외래	externe	외래	externe	N	ADJ;MASC;SG
외래	ambulatoires	외래	ambulatoire	N	ADJ;MASC;PL
마티	marty	마티	marty		PROPN
섀넌	shannon	개너+ㄴ	shannon	PROPN	PROPN
베니	benny	베니	benny		PROPN
카즈오	kazuo	카즈오	kazuo		PROPN
스무	twenty	스무	twenty		PROPN
스무	vingt	스무	vingt		NUM
리타	rita	리타	riter		PROPN
샤이니	shah	샤+이+니	shah		PROPN
손해	pertes	손해	perte		N;FEM;PL
손해	dégats	손해	dégat		N;MASC;PL
손해	dommages	손해	dommage		N;MASC;PL
손해	dégâts	손해	dégât		N;MASC;PL
손해	dommage	손해	dommage		INTJ
버추얼	virtuel	버추+ㄴ	virtuel	N	ADJ;MASC;SG
버추얼	virtuels	버추+ㄴ	virtuel	N	ADJ;MASC;PL
버추얼	virtuelle	버추+ㄴ	virtuel	N	ADJ;FEM;SG
버추얼	virtual	버추+ㄴ	virtual	N	PROPN
버추얼	virtuelles	버추+ㄴ	virtuel	N	ADJ;FEM;PL
어시스트	assiste	어시스트	assister	N	V;IND;SG;3;PRS;FIN
아이비	ivy	아이비	ivy		PROPN
스플리트	diviser	스플리트	diviser	PROPN	V;NFIN
스플리트	scinder	스플리트	scinder	PROPN	V;NFIN
스플리트	split	스플리트	split	PROPN	N;MASC;SG
스플리트	scission	스플리트	scission	PROPN	N;FEM;SG
베이컨	bacon	베이컨	bacon		N;MASC;SG
베이컨	lard	베이컨	lard		N;MASC;SG
코니	connie	코니	connier		PROPN
치프	chef	치프	chef		N;MASC;SG
노스웨스턴	northwestern	노스웨스턴	northwestern	PROPN	PROPN
에베레스트	everest	에베레스트	everest	PROPN	PROPN
타원형	elliptique	타원형	elliptique		ADJ;MASC;SG
마일스	milles	마일스	mille		N;MASC;PL
마일스	kilomètres	마일스	kilomètre		N;MASC;PL
마일스	miles	마일스	mile		N;MASC;PL
디나르	dinar	디나르	dinar	PROPN	N;MASC;SG
디나르	dinars	디나르	dinars	PROPN	N;MASC;PL
리처드슨	richardson	리처드슨	richardson	PROPN	PROPN
마인드	esprits	마인드	esprit		N;MASC;PL
피드백	commentaires	피드백	commentaire		N;MASC;PL
피드백	rétroaction	피드백	rétroaction		N;FEM;SG
잠금	verrouiller	잠금	verrouiller	N	V;NFIN
잠금	débloquer	잠금	débloquer	N	V;NFIN
잠금	déverrouiller	잠금	déverrouiller	N	V;NFIN
잠금	verrouiller	잠금	verrouiller	N	V;NFIN
바하마	bahamas	바하마	bahama	PROPN	N;MASC;PL
설리번	sullivan	설리번	sullivan		PROPN
훌리오	julio	자리+오	julio	PROPN	PROPN
루니	rooney	루니	rooney	N	PROPN
무례한	impoli	무례+하+ㄴ	impoli	V	ADJ;MASC;SG
무례한	grossier	무례+하+ㄴ	grossier	V	ADJ;MASC;SG
무례한	grossiers	무례+하+ㄴ	grossier	V	ADJ;MASC;PL
무례한	rude	무례+하+ㄴ	rude	V	ADJ;MASC;SG
매트	matt	매트	matt		PROPN
매트	matthieu	매트	matthieu		PROPN
매트	mat	매트	mat		N;MASC;SG
매트	matte	매트	matte		N;MASC;SG
매트	paillasson	매트	paillasson		N;MASC;SG
매트	mat	매트	mat		N;MASC;SG
매트	nattes	매트	natte		N;FEM;PL
매트	mats	매트	mat		N;MASC;PL
경이	merveilleux	경+이	merveilleux		ADJ;MASC;SG
항아리	pot	항아리	pot		N;MASC;SG
항아리	jarre	항아리	jarre		N;FEM;SG
항아리	bocal	항아리	bocal		N;MASC;SG
항아리	pots	항아리	pot		N;MASC;PL
항아리	bocaux	항아리	bocal		N;MASC;PL
아키하바라	akihabara	아하+하+바라	akihabara		PROPN
엘런	hélène	엘런	hélène		N;FEM;SG
엘런	ellen	엘런	ellen		PROPN
고마쓰	komatsu	고마쓰	komatsu		N;MASC;SG
우동	udon	우동	udon		PROPN
지불	payant	지불	payer		V;PRS;V.PTCP
지불	payer	지불	payer		V;NFIN
지불	paye	지불	payer		V;IND;SG;3;PRS;FIN
지불	payez	지불	payer		V;IMP;PL;2;PRS;FIN
지불	payer	지불	payer		V;NFIN
지불	paie	지불	payer		V;IND;SG;3;PRS;FIN
지불	paie	지불	payer		V;IND;SG;3;PRS;FIN
지불	paye	지불	payer		V;IND;SG;3;PRS;FIN
지불	payement	지불	payement		N;MASC;SG
지불	paiements	지불	paiement		N;MASC;PL
지불	paiement	지불	paiement		N;MASC;SG
감지	détectée	감+지	détecter	N	V;FEM;SG;PST;V.PTCP
감지	détecté	감+지	détecter	N	V;MASC;SG;PST;V.PTCP
감지	détectées	감+지	détecter	N	V;FEM;PL;PST;V.PTCP
감지	détectés	감+지	détecter	N	V;MASC;PL;PST;V.PTCP
감지	détecter	감+지	détecter	N	V;NFIN
감지	détectent	감+지	détecter	N	V;IND;PL;3;PRS;FIN
감지	détecte	감+지	détecte	N	V;IND;SG;3;PRS;FIN
네이션	nation	네이션	nation		N;FEM;SG
언제부터	depuis	언제+부터	depuis		ADP
언제부터	puisque	언제+부터	puisque		CONJ
익힌	braisé	익히+ㄴ	braisé		V;MASC;SG;PST;V.PTCP
연습생	pratiquer	연습생	pratiquer	N	V;NFIN
연습생	pratique	연습생	pratique	N	ADJ;FEM;SG
워프	distorsion	워프	distorsion		N;FEM;SG
갈라	gala	가르+아	gala		N;MASC;SG
아브라함	ibrahim	아브라함	ibrahim	PROPN	PROPN
아브라함	abraham	아브라함	abraham	PROPN	PROPN
전갈자리	scorpio	전갈자리	scorpio	N	PROPN
전갈자리	scorpius	전갈자리	scorpius	N	PROPN
아리스토텔레스	aristote	아리스토텔레스	aristote	PROPN	N;MASC;SG
체계적	systématique	체계+적	systématique	N	ADJ;MASC;SG
체계적	systématiquement	체계+적	systématiquement	N	ADV
체계적	systématiques	체계+적	systématique	N	ADJ;MASC;PL
크로니클	chroniques	크로니클	chronique		N;FEM;PL
크로니클	chronique	크로니클	chronique		N;FEM;SG
코다마	kodama	코다마	kodama		PROPN
자격증	certifiées	자격증	certifié	N	V;FEM;PL;PST;V.PTCP
자격증	certifiée	자격증	certifier	N	V;FEM;SG;PST;V.PTCP
자격증	certifié	자격증	certifier	N	V;MASC;SG;PST;V.PTCP
자격증	certifiés	자격증	certifié	N	V;MASC;PL;PST;V.PTCP
루미	rumi	루미	rumi		PROPN
매리너	mariner	매리너	mariner	PROPN	V;NFIN
스완	cygne	스완	cygne		N;MASC;SG
스완	swan	스완	swan		PROPN
스완	cygnes	스완	cygne		N;MASC;PL
흔적	tracé	흔적	tracer	N	V;MASC;SG;PST;V.PTCP
흔적	tracer	흔적	tracer	N	V;NFIN
에드먼턴	edmonton	에드먼턴	edmonton	PROPN	PROPN
말라위	malawi	말라위	malawi	PROPN	PROPN
캐치	attrape	캐치	attrape		V;IND;SG;3;PRS;FIN
캐치	captures	캐치	capture		N;FEM;PL
캐치	attraper	캐치	attraper		V;NFIN
세르비아인	serbe	세르비아인	serbe	N	ADJ;MASC;SG
세르비아인	serbes	세르비아인	serbe	N	ADJ;MASC;PL
세르비아인	serbes	세르비아인	serbe	N	ADJ;MASC;PL
세르비아인	serbe	세르비아인	serbe	N	ADJ;MASC;SG
세르비아인	serbes	세르비아인	serbe	N	ADJ;MASC;PL
넷스케이프	netscape	넷스케이프	netscape	PROPN	N;MASC;SG
오늘도	aujourdhui	오늘+도	aujourdhui		PROPN
파서	analyseur	파+서	analyseur		N;MASC;SG
스위프트	swift	스위프트	swift		PROPN
콜렉션	ramassage	콜렉션	ramassage		N;MASC;SG
콜렉션	recouvrement	콜렉션	recouvrement		N;MASC;SG
콜렉션	recueil	콜렉션	recueil		N;MASC;SG
콜렉션	collection	콜렉션	collection		N;FEM;SG
콜렉션	collecte	콜렉션	collecte		N;FEM;SG
단점	inconvénient	단점	inconvénient		N;MASC;SG
단점	inconvénients	단점	inconvénient		N;MASC;PL
단점	désavantages	단점	désavantage		N;MASC;PL
단점	inconvénient	단점	inconvénient		N;MASC;SG
몬테레이	monterrey	몬테레이	monterrey		PROPN
펀자브	pendjab	펀자브	pendjab	PROPN	N;MASC;SG
펀자브	punjabi	펀자브	punjabi	PROPN	PROPN
하버	port	하버	port		N;MASC;SG
하버	harbour	하버	harbour		PROPN
숨김	masquée	숨김	masquer	N	V;FEM;SG;PST;V.PTCP
숨김	cachée	숨김	cacher	N	V;FEM;SG;PST;V.PTCP
숨김	masqué	숨김	masquer	N	V;MASC;SG;PST;V.PTCP
숨김	caché	숨김	cacher	N	V;MASC;SG;PST;V.PTCP
숨김	cachés	숨김	cacher	N	V;MASC;PL;PST;V.PTCP
숨김	masqués	숨김	masquer	N	V;MASC;PL;PST;V.PTCP
메사	mesa	메사	mesa		PROPN
메사	missa	메사	missa		PROPN
매기	maggie	매+기	maggie		PROPN
행복하게	joyeusement	행복+하+게	joyeusement	CONJ	ADV
귀도	guido	귀+도	guido		PROPN
닫습니다	fermer	닫+습니다	fermer		V;NFIN
닫습니다	proche	닫+습니다	proche		ADJ;MASC;SG
독립기념일	indépendance	독립+기념+이+ㄹ	indépendance	V	N;FEM;SG
스캇	scott	스캇	scott		PROPN
의사당	capitol	의사당	capitol	N	PROPN
사우샘프턴	southampton	사우샘프턴	southampton	PROPN	N;MASC;SG
베네딕트	benedict	베네딕트	benedict		PROPN
베네딕트	benoît	베네딕트	benoît		N;MASC;SG
도달	atteints	도달	atteindre		V;MASC;PL;PST;V.PTCP
도달	atteint	도달	atteindre		V;MASC;SG;PST;V.PTCP
도달	portée	도달	porter		V;FEM;SG;PST;V.PTCP
도달	atteindre	도달	atteindre		V;NFIN
라그나로크	ragnarok	라그나로크	ragnarok		N;MASC;SG
플레어	fusée	플레어	fusée		N;FEM;SG
플레어	flair	플레어	flair		N;MASC;SG
인덱스	indexé	인덱스	indexer		V;MASC;SG;PST;V.PTCP
인덱스	indexés	인덱스	indexer		V;MASC;PL;PST;V.PTCP
인덱스	indexées	인덱스	indexer		V;FEM;PL;PST;V.PTCP
인덱스	indexée	인덱스	indexer		V;FEM;SG;PST;V.PTCP
인덱스	index	인덱스	index		N;MASC;SG
인덱스	indice	인덱스	indice		N;MASC;SG
인덱스	indices	인덱스	indice		N;MASC;PL
인덱스	index	인덱스	index		N;MASC;SG
플라워	fleurs	플라우+어	fleur		N;FEM;PL
플라워	fleur	플라우+어	fleur		N;FEM;SG
아메드	ahmed	아메드	ahmed	PROPN	PROPN
피어	pair	피+어	pair		N;MASC;SG
피어	peer	피+어	peer		N;MASC;SG
피어	pairs	피+어	pair		N;MASC;PL
리비우	lviv	리비우	lviv	PROPN	PROPN
배운다	apprenez	배우+ㄴ다	apprendre		V;IMP;PL;2;PRS;FIN
배운다	apprendre	배우+ㄴ다	apprendre		V;NFIN
배운다	apprends	배우+ㄴ다	apprendre		V;IND;SG;1;PRS;FIN
말린스	marlins	말린스	marlin		N;MASC;PL
위트레흐트	utrecht	위트레트트	utrecht	PROPN	PROPN
비스마르크	bismarck	비스마르크	bismarck		PROPN
파도	ondes	파+도	onde		N;FEM;PL
파도	vagues	파+도	vague		N;FEM;PL
파도	vague	파+도	vague		N;FEM;SG
파도	onde	파+도	onde		N;FEM;SG
웬디	wendy	웬디	wendy		PROPN
백조	swan	백조	swan	N	PROPN
심어	plantés	심+어	planter		V;MASC;PL;PST;V.PTCP
심어	plantées	심+어	planter		V;FEM;PL;PST;V.PTCP
심어	planté	심+어	planter		V;MASC;SG;PST;V.PTCP
심어	plantée	심+어	planter		V;FEM;SG;PST;V.PTCP
스노우	neige	스노우	neige		N;FEM;SG
스노우	snow	스노우	snow		PROPN
라디에이터	radiateurs	라디에이터	radiateur	ADV	N;MASC;PL
라디에이터	radiateur	라디에이터	radiateur	ADV	N;MASC;SG
외출	sortie	외출	sortir	N	V;FEM;SG;PST;V.PTCP
거스	gus	거스	gus	PROPN	N;MASC;SG
타라	tara	타라	tara		PROPN
마르코스	marcos	마르코스	marcos	PROPN	PROPN
바빌론	babylon	바빌론	babylon		PROPN
바빌론	babylone	바빌론	babylone		PROPN
반체제	dissidente	반체제	dissident	N	ADJ;FEM;SG
베일리	bailey	베일리	bailey		PROPN
다코타	dakota	다코타	dakota	PROPN	N;MASC;SG
에식스	essex	에식스	essex	PROPN	PROPN
페니	penny	페니	penny		PROPN
레딩	redding	레딩	redding		PROPN
워렌	warren	워렌	warren		PROPN
브라보	bravo	브라보	bravo		INTJ
볼프	loup	볼프	loup		N;MASC;SG
볼프	loups	볼프	loup		N;MASC;PL
볼프	wolf	볼프	wolf		PROPN
볼프	louve	볼프	louve		N;FEM;SG
하이라이트	soulignés	하이라이트	souligner		V;MASC;PL;PST;V.PTCP
하이라이트	souligné	하이라이트	souligner		V;MASC;SG;PST;V.PTCP
하이라이트	souligne	하이라이트	souligner		V;IND;SG;3;PRS;FIN
하이라이트	souligner	하이라이트	souligner		V;NFIN
바닐라	vanille	바라+라	vanille		N;FEM;SG
두뇌	cerveaux	두뇌	cerveau		N;MASC;PL
두뇌	cérébrale	두뇌	cérébral		ADJ;FEM;SG
두뇌	cerveau	두뇌	cerveau		N;MASC;SG
두뇌	cervelle	두뇌	cervelle		N;FEM;SG
손오공	goku	손오공	goku	N	PROPN
알란	alain	알+란	alain		PROPN
알란	alan	알+란	alan		PROPN
심플렉틱	symplectique	심플렉틱	symplectique	N	ADJ;MASC;SG
망치	hammer	망치	hammer	N	PROPN
주디	judy	주디	judy		PROPN
대각선	diagonale	대각선	diagonale		N;FEM;SG
멜로	melo	멜로	melo		PROPN
카레	curry	카레	curry		N;MASC;SG
지브롤터	gibraltar	지브롤터	gibraltar	PROPN	PROPN
전자제품	electronique	전자제품	electronique	N	ADJ;MASC;SG
전자제품	électronique	전자제품	électronique	N	ADJ;MASC;SG
헤럴드	herald	헤럴드	herald		N;MASC;SG
헤럴드	herold	헤럴드	herold		PROPN
글래스	vitre	글래스	vitre		N;FEM;SG
글래스	verre	글래스	verre		N;MASC;SG
글래스	verres	글래스	verre		N;MASC;PL
뱅크스	banques	뱅크스	banque		N;FEM;PL
부착	joindre	부착	joindre	N	V;NFIN
부착	attacher	부착	attacher	N	V;NFIN
컴팩트	compact	컴팩트	compact		ADJ;MASC;SG
컴팩트	compresser	컴팩트	compresser		V;NFIN
컴팩트	compactes	컴팩트	compact		ADJ;FEM;PL
컴팩트	pacte	컴팩트	pacte		N;MASC;SG
컴팩트	compacts	컴팩트	compact		ADJ;MASC;PL
컴팩트	compacte	컴팩트	compact		ADJ;FEM;SG
장애물	sauter	장애물	sauter	N	V;NFIN
장애물	sautant	장애물	sauter	N	V;PRS;V.PTCP
복숭아	pêches	복숭아	pêche		N;FEM;PL
복숭아	pêcher	복숭아	pêcher		V;NFIN
복숭아	pêche	복숭아	pêche		N;FEM;SG
복숭아	peach	복숭아	peach		PROPN
복숭아	pêches	복숭아	pêche		N;FEM;PL
닝보	ningbo	닝보	ningbo	PROPN	PROPN
쿠미코	kumiko	쿠미코	kumiko		PROPN
콘월	cornouailles	콘월	cornouaille		N;FEM;PL
콘월	cornwall	콘월	cornwall		PROPN
