mekaniği	mehāniķi	mekanik	mehāniķis	N;NOM;SG;3	N;NOM;MASC;PL
yıldönümü	jubileja	yıldönüm	jubileja	N;ACC;SG;3	N;NOM;FEM;SG
yıldönümü	gadadiena	yıldönüm	gadadiena	N;ACC;SG;3	N;NOM;FEM;SG
gibson	gibsons	gibson	gibsons		N;NOM;MASC;SG
batum	batumi	batum	batums		N;NOM;MASC;SG
girişimleri	iniciatīvas	girişim	iniciatīva	N;ACC;PL;3	N;NOM;FEM;PL
girişimleri	iniciatīvām	girişim	iniciatīva	N;ACC;PL;3	ADJ;DAT;FEM;PL
girişimleri	ierosmes	girişim	ierosme	N;ACC;PL;3	N;NOM;FEM;PL
girişimleri	mēģinājumi	girişim	mēģinājums	N;ACC;PL;3	N;NOM;MASC;PL
buldum	atrastas	bul	atrast	V;PFV;IND;SG;1;POS;PST	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
nantes	nante	nantes	nante	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG
musevi	ebreju	musevi	ebrejs		N;ACC;MASC;SG
nat	nat	nat	nat		
antonius	antonius	antonius	antonis		PROPN;NOM;MASC;SG
spider	zirneklis	spider	zirneklis		N;NOM;MASC;SG
flüt	flauta	flüt	flauta		N;NOM;FEM;SG
flüt	flautas	flüt	flauta		N;NOM;FEM;PL
harap	izpostīja	harap	izpostīt		V;FH;IND;3;POS;PST;FIN;ACT
salı	otrdien	salı	otrdien		ADV
salı	otrdiena	salı	otrdiena		N;NOM;FEM;SG
atmak	met	at	mest	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IMP;SG;2;POS;FIN;ACT
bölük	eskadriļā	bölük	eskadriļš		N;ESS;MASC;SG
bölük	sabiedrība	bölük	sabiedrība		N;NOM;FEM;SG
bölük	uzņēmums	bölük	uzņēmums		N;NOM;MASC;SG
bölük	kompānija	bölük	kompānija		N;NOM;FEM;SG
bölük	squad	bölük	squad		
bölük	vadu	bölük	vads		N;ACC;MASC;SG
bismarck	bismarck	bismarck	bismarck	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG
manet	manē	manet	manēt		PROPN
tohum	sēklu	tohum	sēkla	N;NOM;SG;3	N;ACC;MASC;SG
tohum	sēklas	tohum	sēkla	N;NOM;SG;3	N;NOM;FEM;PL
tohum	sēklas	tohum	sēkla	N;NOM;SG;3	N;NOM;FEM;PL
mutluluk	laimi	mutluluk	laime	N;NOM;SG;3	N;ACC;FEM;SG
mutluluk	laimes	mutluluk	laime	N;NOM;SG;3	N;NOM;FEM;PL
tayfun	viesuļvētra	tayfun	viesuļvētra		N;NOM;FEM;SG
molekül	molekulārā	molekül	molekulārs	N;NOM;SG;3	ADJ;NOM;FEM;SG
molekül	molekulā	molekül	molekula	N;NOM;SG;3	N;ESS;MASC;SG
molekül	molekulas	molekül	molekula	N;NOM;SG;3	N;NOM;FEM;PL
molekül	molekulu	molekül	molekula	N;NOM;SG;3	N;ACC;MASC;SG
molekül	molekulas	molekül	molekula	N;NOM;SG;3	N;NOM;FEM;PL
madencilik	kalnraču	madencilik	kalnrača	N;NOM;SG;3	N;GEN;MASC;PL
papaz	mācītājs	papaz	mācītājs		N;NOM;MASC;SG
papaz	mācītājs	papaz	mācītājs		N;NOM;MASC;SG
con	con	con	con	INTJ	
edwin	edvīns	et	edvīns		N;NOM;MASC;SG
queens	karalienes	queens	karaliene	PROPN;NOM;SG;3	N;NOM;FEM;PL
queens	queens	queens	queens	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG
yayıldı	izplatību	yay	izplatība	V;PFV;IND;SG;3;POS;PST;PASS	N;ACC;FEM;SG
yayıldı	izplatīšanās	yay	izplatīšanās	V;PFV;IND;SG;3;POS;PST;PASS	N;NOM;FEM;SG
terminal	termināla	terminal	termināls		N;NOM;MASC;SG
terminal	termināli	terminal	termināli		N;NOM;MASC;PL
terminal	termināļa	terminal	terminālis		N;GEN;MASC;SG
terminal	termināļi	terminal	terminālis		N;NOM;MASC;PL
terminal	termināli	terminal	termināli		N;NOM;MASC;PL
bilişsel	kognitīvo	bilişsel	kognitīvs		ADJ;ACC;MASC;SG
yanma	dedzināšana	yan	dedzināšana		N;NOM;FEM;SG
yanma	sadegšanas	yan	sadegšana		N;NOM;FEM;SG
yanma	sadedzināšana	yan	sadedzināšana		N;NOM;FEM;SG
yanma	dedzināšana	yan	dedzināšana		N;NOM;FEM;SG
yanma	degšanas	yan	degšana		N;NOM;FEM;PL
yanma	dedzināšanas	yan	dedzināšana		N;NOM;FEM;PL
diger	pārējie	diger	pārējs		ADJ;NOM;MASC;PL
diger	citi	diger	cits		PRO;NOM;MASC;PL
diger	cits	diger	cits		PRO;NOM;MASC;SG
diger	citādi	diger	citādi		ADV
diger	citas	diger	cita		PRO;NOM;FEM;PL
diger	citas	diger	cita		PRO;NOM;FEM;PL
diger	citi	diger	cits		PRO;NOM;MASC;PL
diger	pārējie	diger	pārējs		ADJ;NOM;MASC;PL
sakatlık	traumas	sakatlık	trauma	N;NOM;SG;3	N;NOM;FEM;PL
sakatlık	kaitējuma	sakatlık	kaitējums	N;NOM;SG;3	N;GEN;MASC;SG
sakatlık	zaudējumi	sakatlık	zaudējums	N;NOM;SG;3	N;NOM;MASC;PL
sakatlık	invaliditātes	sakatlık	invaliditāte	N;NOM;SG;3	N;NOM;FEM;PL
ima	ima	ima	ima		
owen	ouens	owen	ouens	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG
sophie	sofija	sophie	sofija		PROPN;NOM;FEM;SG
yayılması	izplatās	yay	izplatīties	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
yayılması	izplatīšanās	yay	izplatīšanās	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;FEM;SG
magazin	žurnāls	magazin	žurnāls		N;NOM;MASC;SG
magazin	magazine	magazin	magazine		
magazin	žurnālus	magazin	žurnāls		N;ACC;MASC;PL
magazin	žurnāli	magazin	žurnāls		N;NOM;MASC;PL
tüketim	patēriņš	tüket	patēriņš		N;NOM;MASC;SG
frankenstein	frankenšteina	frankens	frankenšteins	N;NOM;SG;3	N;GEN;MASC;SG
saraybosna	sarajeva	saraybo	sarajeva	PROPN;NOM;SG;3	N;NOM;FEM;SG
değerlendirilir	novērtēti	değerlen	novērtēt	V;IPFV;IND;SG;3;POS;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
değerlendirilir	novērtēts	değerlen	novērtēt	V;IPFV;IND;SG;3;POS;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
değerlendirilir	novērtēta	değerlen	novērtēt	V;IPFV;IND;SG;3;POS;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
azalma	samazinājums	azal	samazinājums		N;NOM;MASC;SG
azalma	samazināšanas	azal	samazināšana		N;NOM;FEM;PL
azalma	samazināšana	azal	samazināšana		N;NOM;FEM;SG
azalma	samazinājums	azal	samazinājums		N;NOM;MASC;SG
azalma	samazināt	azal	samazināt		V;POS;NFIN
dosyalar	failus	dosya	fails	N;NOM;PL;3	N;ACC;MASC;PL
patent	patenti	patent	patents	N;NOM;SG;3	N;NOM;MASC;PL
tara	tara	tara	tars		
tara	skenēšanas	tara	skenēšana		N;NOM;FEM;PL
oya	balsis	oya	balss		N;NOM;FEM;PL
gauss	gausa	gauss	gauss		N;NOM;MASC;SG
basılı	iespiesti	basılı	iespiest		V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
basılı	iespiestas	basılı	iespiest		V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
basılı	drukāts	basılı	drukāts		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
basılı	iespiests	basılı	iespiest		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
mercimek	lēcām	mercimek	lēcīt	N;NOM;SG;3	ADJ;DAT;FEM;PL
mercimek	lēcas	mercimek	lēkties	N;NOM;SG;3	N;NOM;FEM;PL
jam	jam	jam	jam		
düzenle	labot	düzen	labot	N;INS;SG;3	V;POS;NFIN
düzenle	rediģēt	düzen	rediģēt	N;INS;SG;3	V;POS;NFIN
düzenle	mainīt	düzen	mainīt	N;INS;SG;3	V;POS;NFIN
düzenle	pārveidot	düzen	pārveidot	N;INS;SG;3	V;POS;NFIN
düzenle	izmaina	düzen	izmainīt	N;INS;SG;3	V;FH;IND;3;POS;PRS;FIN;ACT
düzenle	izmainīt	düzen	izmainīt	N;INS;SG;3	V;POS;NFIN
dağıstan	dagestāna	dağıs	dagestāna		N;NOM;MASC;SG
mantıksal	loģiski	mantıksal	loģiski	ADJ	ADV
mantıksal	loģiku	mantıksal	loģika	ADJ	N;ACC;FEM;SG
mantıksal	loģika	mantıksal	loģika	ADJ	N;NOM;FEM;SG
mantıksal	loģikas	mantıksal	loģika	ADJ	N;NOM;FEM;PL
morrison	morisons	morrison	morisons		PROPN;NOM;MASC;SG
telekomünikasyon	telecom	telekomünikasyon	telecom	N;NOM;SG;3	
telekomünikasyon	telekomunikācijas	telekomünikasyon	telekomunikācija	N;NOM;SG;3	N;NOM;FEM;PL
telekomünikasyon	telekomunikāciju	telekomünikasyon	telekomunikācija	N;NOM;SG;3	N;ACC;FEM;SG
telekomünikasyon	telekomunikācijām	telekomünikasyon	telekomunikācija	N;NOM;SG;3	N;DAT;FEM;PL
telekomünikasyon	telekomunikācijas	telekomünikasyon	telekomunikācija	N;NOM;SG;3	N;NOM;FEM;PL
telekomünikasyon	telekomunikāciju	telekomünikasyon	telekomunikācija	N;NOM;SG;3	N;ACC;FEM;SG
bölünmüş	dala	böl	dala	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FH;IND;3;POS;PRS;FIN;ACT
bölünmüş	dalījums	böl	dalījums	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	N;NOM;MASC;SG
crown	vainaga	crown	vainags		N;GEN;MASC;SG
crown	vainags	crown	vainags		N;NOM;MASC;SG
mineral	minerālu	mineral	minerāla		N;ACC;MASC;SG
mineral	minerālvielas	mineral	minerālviela		N;NOM;FEM;PL
ortaklaşa	kopīgi	ortaklaşa	kopīgi		ADV
eşdeğer	ekvivalents	eşdeğer	ekvivalents		N;NOM;MASC;SG
eşdeğer	līdzvērtīgs	eşdeğer	līdzvērtīgs		ADJ;NOM;MASC;SG
eşdeğer	līdzvērtīga	eşdeğer	līdzvērtīga		ADJ;NOM;FEM;SG
eşdeğer	līdzvērtīgi	eşdeğer	līdzvērtīgi		ADV
tuğla	ķieģeļi	tuğ	ķieģelis		N;NOM;MASC;PL
tuğla	ķieģeļu	tuğ	ķieģelis		N;GEN;MASC;PL
bitişik	blakus	bitişik	blakus		ADV
brandenburg	brandenburgas	brandenburg	brandenburga	PROPN;NOM;SG;3	N;NOM;FEM;PL
milton	miltons	milton	miltons	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG
kap	paņem	kap	paņemt		V;IMP;SG;2;POS;FIN;ACT
kap	tvertne	kap	tvertne		N;NOM;FEM;SG
kap	konteiners	kap	konteiners		N;NOM;MASC;SG
kap	konteinera	kap	konteiners		N;GEN;MASC;SG
lois	lūisa	lois	lūiss		N;NOM;MASC;SG
saçma	nieki	saç	nieks		N;NOM;MASC
saçma	muļķības	saç	muļķība		N;NOM;FEM;PL
saçma	smieklīga	saç	smieklīga		ADJ;NOM;FEM;SG
saçma	smieklīgi	saç	smieklīgi		ADV
saçma	absurdi	saç	absurdi		ADV
saçma	absurds	saç	absurds		ADJ;NOM;MASC;SG
saçma	absurda	saç	absurda		ADJ;NOM;FEM;SG
tate	teita	tate	teita		PROPN;NOM;FEM;SG
bakkal	pārzini	bakkal	pārzināt		N;VOC;MASC;SG
idrar	urīnā	idrar	urīns	N;NOM;SG;3	N;ESS;MASC;SG
idrar	urīnu	idrar	urīns	N;NOM;SG;3	N;ACC;MASC;SG
maliyet	izmaksas	maliyet	izmaksa	N;NOM;SG;3	N;NOM;FEM;PL
maliyet	izmaksas	maliyet	izmaksa	N;NOM;SG;3	N;NOM;FEM;PL
muhasebe	grāmatvedība	muhasebe	grāmatvedība		N;NOM;FEM;SG
muhasebe	uzskaite	muhasebe	uzskaite		N;NOM;FEM;SG
muhasebe	grāmatvedību	muhasebe	grāmatvedība		N;ACC;FEM;SG
muhasebe	grāmatvedības	muhasebe	grāmatvedība		N;NOM;FEM;PL
muhasebe	grāmatvedība	muhasebe	grāmatvedība		N;NOM;FEM;SG
paylaştı	kopīga	paylaş	kopīga	V;PFV;IND;SG;3;POS;PST	ADJ;NOM;FEM;SG
paylaştı	koplietošanas	paylaş	koplietošana	V;PFV;IND;SG;3;POS;PST	N;NOM;FEM;SG
paylaştı	kopīgs	paylaş	kopīgs	V;PFV;IND;SG;3;POS;PST	ADJ;NOM;MASC;SG
paylaştı	kopīgas	paylaş	kopīga	V;PFV;IND;SG;3;POS;PST	ADJ;NOM;FEM;PL
leopold	leopolds	leopold	leopolds	PROPN;NOM;SG;3	N;NOM;MASC;SG
eleştirmeni	kritiķis	eleştir	kritiķis	V;PFV;ACC;IND;POS;PRS;V.MSDR	N;NOM;MASC;SG
mektuplar	vēstulēs	mektup	vēstule	N;NOM;PL;3	N;ESS;FEM;PL
sindirim	fermentācijas	sindir	fermentācija		N;NOM;FEM;PL
sindirim	gremošanas	sindir	gremošana		N;NOM;FEM;SG
tüccar	uzņēmējs	tüccar	uzņēmējs		N;NOM;MASC;SG
tüccar	tirgotājs	tüccar	tirgotājs		N;NOM;MASC;SG
tüccar	komersants	tüccar	komersants		N;NOM;MASC;SG
motorlar	motoriem	motor	motors	N;NOM;PL;3	N;DAT;MASC;PL
motorlar	dzinējiem	motor	dzinējs	N;NOM;PL;3	N;DAT;MASC;PL
pancar	biešu	pancar	biete		N;ACC;FEM;SG
pancar	bietes	pancar	biete		N;NOM;FEM;PL
pancar	cukurbiešu	pancar	cukurbietis		N;GEN;MASC;PL
pancar	biešu	pancar	biete		N;ACC;FEM;SG
pancar	bietes	pancar	biete		N;NOM;FEM;PL
pancar	bietes	pancar	biete		N;NOM;FEM;PL
tacikistan	tadžikistāna	tacikistan	tadžikistāna	PROPN;NOM;SG;3	N;NOM;FEM;SG
tacikistan	tadžikistānas	tacikistan	tadžikistāna	PROPN;NOM;SG;3	N;NOM;FEM;PL
sacramento	sakramento	sacramento	sakraments	PROPN;NOM;SG;3	N
büyükler	pieaugušajiem	büyük	pieaugušais	ADJ;NOM;PL;3	V;PFV;DAT;DEF;MASC;PL;PST;V.PTCP
büyükler	pieaugušiem	büyük	pieaugt	ADJ;NOM;PL;3	V;PFV;DAT;INDF;MASC;PL;PST;V.PTCP
büyükler	pieaugušie	büyük	pieaugušais	ADJ;NOM;PL;3	V;PFV;NOM;DEF;MASC;PL;PST;V.PTCP
dolgu	uzpildes	dolgu	uzpilde		N;NOM;FEM;PL
dolgu	pildījums	dolgu	pildījums		N;NOM;MASC;SG
dolgu	vates	dolgu	vate		N;ACC;FEM;SG
tba	tba	tba	tba		
solar	saules	solar	saule		N;NOM;FEM;PL
aydınlatma	apgaismojums	aydınlat	apgaismojums	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;MASC;SG
aydınlatma	apgaismes	aydınlat	apgaisme	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;PL
aydınlatma	apgaismojums	aydınlat	apgaismojums	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;MASC;SG
aydınlatma	gaišāku	aydınlat	gaiša	V;PFV;NOM;IND;POS;PRS;V.MSDR	ADJ;ACC;CMPR;MASC;SG
wolfsburg	volfsburga	wolfsburg	volfsburga	PROPN;NOM;SG;3	N;NOM;FEM;SG
sağlama	kontrolsumma	sağla	kontrolsumma		N;NOM;FEM;SG
soprano	soprāns	soprano	soprāns		N;NOM;MASC;SG
atık	atkritumiem	atık	atkritumi		N;DAT;MASC
atık	atkritumi	atık	atkritumi		N;NOM;MASC
atık	kanalizācija	atık	kanalizācija		N;NOM;FEM;SG
brooks	strautu	brooks	strauts		N;ACC;MASC;SG
taşınır	kustas	taşı	kustēties	V;IPFV;IND;SG;3;POS;PASS	
taşınır	pārvieto	taşı	pārvietot	V;IPFV;IND;SG;3;POS;PASS	V;IMP;SG;2;POS;FIN;ACT
seth	set	seth	set		
seth	sets	seth	sets		N;NOM;MASC;SG
caroline	caroline	carol	caroline	N;DAT;SG;3	PROPN;NOM;FEM;SG
unix	unix	unix	unikt		N
abdul	abdul	abdul	abdul		
boşnak	bosnijas	boşnak	bosnija		PROPN;NOM;FEM;SG
boşnak	bosnieši	boşnak	bosnietis		N;NOM;MASC;PL
temsili	pārstāvību	temsili	pārstāvība		N;ACC;FEM;SG
temsili	pārstāvniecība	temsili	pārstāvniecība		N;NOM;FEM;SG
temsili	pārstāvība	temsili	pārstāvība		N;NOM;FEM;SG
temsili	atveidojums	temsili	atveidojums		N;NOM;MASC;SG
temsili	pārstāvot	temsili	pārstāvēt		V;V.CVB
telaffuz	izruna	telaffuz	izruna	N;NOM;SG;3	V;FH;IND;3;POS;PRS;FIN;ACT
telaffuz	izrunāt	telaffuz	izrunāt	N;NOM;SG;3	V;POS;NFIN
yazlık	mājas	yazlık	māja	N;NOM;SG;3	N;NOM;FEM;PL
kaplama	apšuvuma	kapla	apšuvums		N;GEN;MASC;SG
kaplama	apvalkā	kapla	apvalks		N;ESS;FEM;SG
kaplama	pārklājums	kapla	pārklājums		N;NOM;MASC;SG
kaplama	finiera	kapla	finieris		N;NOM;MASC;SG
yasalar	likumus	yasa	likums	N;NOM;PL;3	N;ACC;MASC;PL
standartları	standartos	standart	standarts	ADJ;NOM;PL;3	N;ESS;MASC;PL
standartları	standartus	standart	standarts	ADJ;NOM;PL;3	N;ACC;MASC;PL
standartları	standarti	standart	standarts	ADJ;NOM;PL;3	N;NOM;MASC;PL
eleman	elementa	eleman	elementa		N;GEN;MASC;SG
eleman	elements	eleman	elements		N;NOM;MASC;SG
eleman	elementam	eleman	elements		N;DAT;MASC;SG
eleman	elementā	eleman	elements		N;ESS;MASC;SG
dün	vakar	dün	vakar	N;NOM;SG;3	ADV
rossi	rossi	ross	ross		N;NOM;MASC;SG
tanıttı	ieviesa	tanı	ieviest	V;PFV;IND;SG;3;POS;PST;CAUS	V;FH;IND;3;POS;PST;FIN;ACT
tanıttı	ieviestie	tanı	ieviest	V;PFV;IND;SG;3;POS;PST;CAUS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
vaftiz	kristības	vaftiz	kristība		N;NOM;FEM;PL
vfb	vfb	vfb	vfb		
gelecekteki	nākotnes	gel	nākotne	V;PFV;IND;SG;3;POS;FUT	N;NOM;FEM;PL
gelecekteki	nākotne	gel	nākotne	V;PFV;IND;SG;3;POS;FUT	N;NOM;FEM;SG
gelecekteki	nākotnē	gel	nākotne	V;PFV;IND;SG;3;POS;FUT	N;ESS;FEM;SG
gelecekteki	nākotni	gel	Nākotne	V;PFV;IND;SG;3;POS;FUT	N;ACC;FEM;SG
telli	virkne	telli	virkne		N;NOM;FEM;SG
bari	bari	bari	bars		N;NOM;MASC;PL
memorial	piemiņas	memorial	piemiņa	N;NOM;SG;3	N;NOM;FEM;PL
benzin	benzola	benz	benzols		N;GEN;MASC;SG
benzin	benzīns	benz	benzīns		N;NOM;MASC;SG
benzin	benzīns	benz	benzīns		N;NOM;MASC;SG
benzin	gāze	benz	gāze		N;NOM;FEM;SG
benzin	gāzes	benz	gāze		N;NOM;FEM;PL
benzin	kurināmais	benz	kurināt		V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
benzin	degviela	benz	degviela		N;NOM;FEM;SG
benzin	degvielas	benz	degviela		N;NOM;FEM;PL
uzunlukta	garums	uzunluk	garums	N;ESS;SG;3	N;NOM;MASC;SG
açıklık	skaidrību	açıklık	skaidrība	N;NOM;SG;3	N;ACC;FEM;SG
açıklık	skaidrības	açıklık	skaidrība	N;NOM;SG;3	N;NOM;FEM;PL
naruto	naruto	naruto	narutot		
bağımsızlığı	neatkarība	bağımsızlık	neatkarība	N;ACC;SG;3	N;NOM;FEM;SG
hunt	medības	hunt	medības		N;NOM;FEM
bastia	bastia	bastia	basts	PROPN;NOM;SG;3	
niçin	kādēļ	niçin	kādēļ		ADV
niçin	kāpēc	niçin	kāpēc		ADV
rodríguez	rodríguez	rodríguez	rodrogubs	PROPN;NOM;SG;3	
ulaşılabilir	sasniedzams	ulaş	sasniegt	V;IPFV;POT;SG;3;POS;PASS	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
zorluk	grūtības	zorluk	grūtības	N;NOM;SG;3	N;NOM;FEM
zorluk	grūtības	zorluk	grūtības	N;NOM;SG;3	N;NOM;FEM
wells	akas	wells	aka	PROPN;NOM;SG;3	N;NOM;FEM;PL
huzur	tranquility	huzur	tranquility		PROPN
huzur	miers	huzur	miers		N;NOM;MASC
huzur	mieru	huzur	miers		N;ACC;MASC
huzur	miera	huzur	miers		N;NOM;MASC
huzur	mierīgiem	huzur	mierīgs		ADJ;DAT;MASC;PL
huzur	miermīlīgu	huzur	miermīlīga		ADJ;ACC;MASC;SG
huzur	mierīga	huzur	mierīga		ADJ;NOM;FEM;SG
gömülü	aprakts	göm	aprakts		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
gömülü	iestrādāta	göm	iestrādāt		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
simgeler	simbolus	simge	simbols	N;NOM;PL;3	N;ACC;MASC;PL
spencer	spensers	spencer	spensers	PROPN;NOM;SG;3	N;NOM;MASC;SG
mia	mia	mia	mis		PROPN;NOM;FEM;SG
düşünceler	domās	düşünce	doma	N;NOM;PL;3	N;ESS;FEM;PL
saatler	stundām	saat	stunda	N;NOM;PL;3	N;DAT;FEM;PL
swing	sparā	swing	Spara		N;ESS;FEM;SG
foto	photo	foto	photo		N
foto	foto	foto	foto		N
foto	fotogrāfijā	foto	fotogrāfija		N;ESS;FEM;SG
kabuk	shell	kabuk	shell		
kabuk	čaulas	kabuk	čaula		N;NOM;FEM;PL
kabuk	garozas	kabuk	garoza		N;NOM;FEM;PL
kabuk	čaulas	kabuk	čaula		N;NOM;FEM;PL
kabuk	čaumalas	kabuk	čaumala		N;NOM;FEM;PL
biçimli	veidots	biçimli	veidot		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
kutlu	laimīgi	kutlu	laimīgs		ADV
marş	marta	marş	marts		N;GEN;MASC;SG
marş	martā	marş	marts		N;ESS;MASC;SG
marş	marts	marş	marts		N;NOM;MASC;SG
joker	džokers	joker	džokers		N;NOM;MASC;SG
siena	sjēnas	sinna	sjēna	PROPN;NOM;SG;3	N;NOM;FEM;PL
melez	hibrīdi	melez	hibrīds		N;NOM;MASC;PL
melez	hibrīds	melez	hibrīds		N;NOM;MASC;SG
melez	hibrīda	melez	hibrīds		N;NOM;MASC;SG
derek	dereks	derek	dereks		PROPN;NOM;MASC;SG
kuzu	jērs	kuz	jērs		N;NOM;MASC;SG
kuzu	jēra	kuz	jēra		N;NOM;FEM;SG
yeryüzü	zemi	yeryüzü	zeme		N;ACC;FEM;SG
yeryüzü	zeme	yeryüzü	zeme		N;NOM;FEM;SG
yeryüzü	zemes	yeryüzü	zeme		N;NOM;FEM;PL
jpeg	jpeg	jpeg	jpegt		N
bağlılık	lojalitātes	bağlılık	lojalitāte	N;NOM;SG;3	N;NOM;FEM;PL
bağlılık	saistības	bağlılık	saistība	N;NOM;SG;3	N;NOM;FEM;PL
sınırlıdır	ierobežots	sınırlı	ierobežot		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
sınırlıdır	limited	sınırlı	limited		
sınırlıdır	ierobežota	sınırlı	ierobežot		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
sınırlıdır	ierobežoti	sınırlı	ierobežot		V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
ihtiyaçları	vajadzībām	ihtiyaç	vajadzība	N;NOM;PL;3	N;DAT;FEM;PL
ihtiyaçları	vajag	ihtiyaç	vajadzēt	N;NOM;PL;3	V;FH;IND;3;POS;PRS;FIN;ACT
fiyatı	cenas	fiyat	cena	N;ACC;SG;3	N;NOM;FEM;PL
fiyatı	cena	fiyat	cena	N;ACC;SG;3	N;NOM;FEM;SG
ekimi	transplantācijas	ekim	transplantācija	N;NOM;SG;3	N;NOM;FEM;PL
ekimi	transplantāciju	ekim	transplantācija	N;NOM;SG;3	N;ACC;FEM;SG
kombine	kombinēts	kombine	kombinēt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
kombine	kombinētā	kombine	kombinēt		V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
kombine	apvienots	kombine	apvienot		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
kombine	kombinēt	kombine	kombinēt		V;POS;NFIN
kombine	kombinācija	kombine	kombinācija		N;NOM;FEM;SG
kombine	apvienojums	kombine	apvienojums		N;NOM;MASC;SG
eğitimci	pedagogs	eğitimci	pedagogs		N;NOM;MASC;SG
gil	gil	gil	gil		
bakmak	izskaties	bak	izskatīties	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IMP;SG;2;POS;REFL;FIN;ACT
led	led	i	led		N
led	vadīja	i	vadīt		V;FH;IND;3;POS;PST;FIN;ACT
çocukluğu	bērnībā	çocukluk	bērnība	N;NOM;SG;3	N;ESS;FEM;SG
çocukluğu	bērnības	çocukluk	bērnība	N;NOM;SG;3	N;NOM;FEM;PL
oruç	badošanās	oruç	badošanās		N;NOM;FEM;SG
uzlaşma	saskaņošana	uzlaş	saskaņošana	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG
uzlaşma	izlīgums	uzlaş	izlīgums	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;MASC;SG
uzlaşma	salīdzināšana	uzlaş	salīdzināšana	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG
uzlaşma	saskaņošana	uzlaş	saskaņošana	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG
uzlaşma	vienprātība	uzlaş	vienprātība	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG
uzlaşma	kompromiss	uzlaş	kompromiss	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;MASC;SG
uzlaşma	kompromisu	uzlaş	kompromiss	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;ACC;MASC;SG
kâr	peļņa	kâr	peļņa		N;NOM;FEM;SG
kâr	peļņa	kâr	peļņa		N;NOM;FEM;SG
leslie	leslijs	lesli	leslijs		N;NOM;MASC;SG
fonu	fonda	fonu	fonds		N;GEN;MASC;SG
fonu	fonds	fonu	fonds		N;NOM;MASC;SG
çaylak	iesācējiem	çaylak	iesācējs		N;DAT;MASC;PL
mayo	peldkostīms	mayo	peldkostīms		ADJ;NOM;MASC;SG
mühendisleri	inženieri	mühendis	inženieris	N;ACC;PL;3	N;NOM;MASC;PL
ortaklık	partnerības	ortaklık	partnerība	N;NOM;SG;3	N;NOM;FEM;PL
ortaklık	partnerattiecības	ortaklık	partnerattiecība	N;NOM;SG;3	N;NOM;FEM;PL
freud	freids	freud	freids		N;NOM;MASC;SG
kına	hennas	kına	henna		N;NOM;FEM;PL
döngüsü	cilpas	döngü	cilpa	N;NOM;SG;3	N;NOM;FEM;PL
döngüsü	cilpu	döngü	cilpu	N;NOM;SG;3	N;ACC;FEM;SG
met	ter	met	terēt		
met	satikās	met	satikties		V;FH;IND;3;POS;REFL;PST;FIN;ACT
mevlana	rūmī	mevlan	rūmis		
ronaldo	ronaldo	ronal	ronaldot		N;NOM;SG
