luhur	yüce	luhur	yüce	N	
keunikan	eşsiz	keunikan	eşsiz	N;SG	ADJ
darius	darius	darius	darius	PROPN	
dame	dame	dame	dame	PROPN	
taruna	öğrenci	taruna	öğrenci	PROPN	N;NOM;SG;3
taruna	asteğmen	taruna	asteğmen	PROPN	
asumsi	varsayım	asumsi	varsayım	N;SG	
asumsi	varsayımlar	asumsi	varsayım	N;SG	N;NOM;PL;3
kiper	kaleci	kiper	kaleci	N;SG	
kiper	kaleci	kiper	kaleci	N;SG	
cameron	cameron	cameron	cameron	PROPN	PROPN;NOM;SG;3
fei	fei	fei	fei	PROPN	
angela	angela	angela	angela	PROPN	
step	step	step	step	PROPN	
step	basamak	step	basamak	PROPN	
step	adım	step	adım	PROPN	
step	adımı	step	adım	PROPN	N;NOM;SG;3
senja	alacakaranlık	senja	al	PROPN	V;PFV;IND;POS;FUT
senja	günbatımı	senja	günbatım	PROPN	N;ACC;SG;3
senja	dusk	senja	dusk	PROPN	
senja	sunset	senja	sunset	PROPN	
senja	günbatımı	senja	günbatım	PROPN	N;ACC;SG;3
senja	alacakaranlık	senja	al	PROPN	V;PFV;IND;POS;FUT
senegal	senegal	senegal	senegal	PROPN;SG	PROPN;NOM;SG;3
venesia	venedik	venesia	vene	PROPN	
lancar	yumuşak	lancar	yumuşak	ADJ;SG	
pasha	paşa	pasha	paşa	PROPN	
pasha	paşam	pasha	paşam	PROPN	
penawaran	anlaştık	pentawaran	anlaş	N;SG	V;PFV;IND;PL;1;POS;PST
penawaran	anlaşma	pentawaran	anlaşma	N;SG	
penawaran	anlaşmalar	pentawaran	anlaş	N;SG	N;NOM;PL;3
penawaran	fırsatlar	pentawaran	fırsat	N;SG	N;NOM;PL;3
penawaran	teklifler	pentawaran	teklif	N;SG	N;NOM;PL;3
penawaran	teklifleri	pentawaran	teklif	N;SG	N;NOM;PL;3
pengalihan	yönlendirme	penalihan	yönlen	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
pengalihan	yönlendir	penalihan	yönle	N;SG	V;PFV;IND;SG;POS;PRS
lithuania	litvanya	lithuania	litvanya	N;SG	PROPN;NOM;SG;3
kalsium	kalsiyum	kalsium	kalsiyum	N	
teror	terör	teror	terö	N;SG	
teror	dehşet	teror	dehşet	N;SG	
jpeg	jpeg	jpeg	jpeg	PROPN;SG	
obligasi	tahvilleri	obligasi	tahvil	N;SG	N;ACC;PL;3
obligasi	bağlar	obligasi	bağla	N;SG	
obligasi	senet	obligasi	senet	N;SG	
obligasi	bağ	obligasi	bağ	N;SG	
obligasi	bond	obligasi	bond	N;SG	
waralaba	imtiyaz	waralaba	imtiyaz	N;SG	
tingkah	heves	tingkah	heves	N;SG	
tingkah	davranışlar	tingkah	davranış	N;SG	N;NOM;PL;3
tingkah	davranışları	tingkah	davranış	N;SG	N;NOM;PL;3
male	erkek	male	erkek	PROPN	
mason	mason	mason	mason	PROPN	
perfect	kusursuz	perfect	kusursuz	PROPN	
perfect	mükemmel	perfect	mükemmel	PROPN	ADJ
perfect	mukemmel	perfect	mukemmel	PROPN	ADJ
birds	kuşlar	birds	kuş	PROPN	N;NOM;PL;3
augustus	augustus	augustus	augustus	PROPN	
letters	mektuplar	letters	mektup	PROPN	N;NOM;PL;3
letters	harfler	letters	harf	PROPN	N;NOM;PL;3
letters	mektup	letters	mektup	PROPN	N;NOM;SG;3
letters	harf	letters	harf	PROPN	
rotterdam	hollanda	rotterdam	hollan	PROPN	
rotterdam	rotterdam	rotterdam	rotter	PROPN	PROPN;NOM;SG;3
monaco	monaco	monaco	monaco	PROPN	PROPN;NOM;SG;3
monaco	monako	monaco	monako	PROPN	PROPN;NOM;SG;3
xiao	xiao	xiao	xiao	PROPN	
monte	monte	monte	monte	PROPN	
ketahanan	direnç	ketahanan	direnç	N;SG	
ketahanan	direnç	ketahanan	direnç	N;SG	
gonzález	gonzález	gonzález	gonzález	PROPN	PROPN;NOM;SG;3
bhutan	bhutan	bhutan	bhutan	PROPN;SG	PROPN;NOM;SG;3
angels	melekler	angels	melek	PROPN	N;NOM;PL;3
beku	donuk	beku	donuk	N;SG	
beku	donmuş	beku	don	N;SG	
beku	dondurulmuş	beku	don	N;SG	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
beku	krema	beku	krema	N;SG	
beku	buz	beku	buz	N;SG	
beku	frost	beku	frost	N;SG	
desktop	masaüstü	desktop	masaüst	N;SG	
desktop	masaüstü	desktop	masaüst	N;SG	
aviv	aviv	aviv	aviv	PROPN	PROPN;NOM;SG;3
musiman	mevsimlik	musiman	mevsimlik	N;SG	
musiman	mevsim	musiman	mevsim	N;SG	
factor	etken	factor	etken	PROPN	
factor	faktör	factor	faktör	PROPN	
factor	faktörü	factor	faktörü	PROPN	N;ACC;SG;3
surel	mail	surel	mail	N	
surel	posta	surel	posta	N	
montreal	montreal	montreal	montreal	PROPN	PROPN;NOM;SG;3
palermo	palermo	palermo	palermo	PROPN	PROPN;NOM;SG;3
hunt	hunt	hunt	hunt	PROPN	
hunt	avlanmak	hunt	avla	PROPN	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
hunt	av	hunt	av	PROPN	
tren	trend	tren	trend	N;SG	
tren	eğilim	tren	eğ	N;SG	
tren	eğilimler	tren	eğilim	N;SG	N;NOM;PL;3
tren	eğilim	tren	eğ	N;SG	
tren	trend	tren	trend	N;SG	
tren	gündem	tren	gündem	N;SG	
perusak	destroyer	penrusak	destroyer	N;SG	
campus	kampüs	campus	kampüs	PROPN	
jogja	yogyakarta	jogja	yogyakart	PROPN	PROPN;NOM;SG;3
ranah	alan	ranah	al	N	V;PFV;IND;POS;PRS;V.PTCP
glasgow	glasgow	glasgow	glasgow	PROPN	PROPN;NOM;SG;3
boris	boris	boris	boris	PROPN	
petra	petra	petra	petra	PROPN	PROPN;NOM;SG;3
natrium	sodyum	natrium	sodyu	N	
alpes	alpes	alpes	alpes	PROPN	PROPN;NOM;SG;3
terakreditasi	akredite	terakreditasi	akredit	V;SG;PASS	
banteng	boğa	banteng	boğa	N;SG	
banteng	bull	banteng	bull	N;SG	
turbin	türbinler	turbin	türbin	N;SG	N;NOM;PL;3
rex	rex	rex	rex	PROPN	
kabin	kulübe	kabin	kulübe	N	
kabin	kabin	kabin	kabin	N	
roberts	roberts	roberts	roberts	PROPN	
tersangka	şüpheli	tersangka	şüpheli	ADP;SG;PASS	
tersangka	şüpheliler	tersangka	şüpheli	ADP;SG;PASS	ADJ;NOM;PL;3
tersangka	zanlı	tersangka	zanlı	ADP;SG;PASS	
tersangka	şüpheli	tersangka	şüpheli	ADP;SG;PASS	
titi	titi	titi	tit	PROPN	
gencatan	ateşkes	gencatan	ateşkes	N;SG	
rainbow	gökkuşağı	rainbow	gökkuşağı	PROPN	N;NOM;SG;3
gironde	gironde	gironde	giron	PROPN	N;ESS;SG;3
daur	daur	daur	daur	N;SG	
daur	döngü	daur	döngü	N;SG	
komputasi	hesaplama	komputasi	hesaplama	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
xiv	xiv	xiv	xiv	PROPN	
piramida	piramit	piramida	piramit	N	
piramida	piramit	piramida	piramit	N	
quebec	quebec	quebec	quebec	PROPN	PROPN;NOM;SG;3
struktural	yapısal	struktural	yapısal	N;SG	
feature	seçme	feature	seç	PROPN	
semut	karınca	semut	kar	N;SG	
semut	ant	semut	ant	N;SG	
semut	karınca	semut	kar	N;SG	
semut	karıncalar	semut	karınca	N;SG	N;NOM;PL;3
bertenaga	güçlü	bertenaga	güçlü	V;SG;ACT	
mengamankan	güvenli	menamankan	güvenli	V;SG;ACT	
mengamankan	güvende	menamankan	güven	V;SG;ACT	
percetakan	basım	percetakan	basım	N;SG	
percetakan	baskı	percetakan	baskı	N;SG	
percetakan	yazıcı	percetakan	yazıcı	N;SG	
percetakan	yazıcılar	percetakan	yazıcı	N;SG	N;NOM;PL;3
percetakan	yazıcı	percetakan	yazıcı	N;SG	
parma	parma	parma	parma	PROPN	PROPN;NOM;SG;3
columbus	columbus	columbus	columbus	PROPN	PROPN;NOM;SG;3
columbus	kolomb	columbus	kolomb	PROPN	
hautes	hautes	hautes	hautes	PROPN	PROPN;NOM;SG;3
kas	nakit	kas	nakit	N;SG	
vulkanik	volkanik	vulkanik	volkanik	N;SG	ADJ
vulkanik	volkan	vulkanik	volkan	N;SG	
dreams	hayaller	dreams	hayal	PROPN	N;NOM;PL;3
dreams	rüyalar	dreams	rüya	PROPN	N;NOM;PL;3
dreams	düşler	dreams	düş	PROPN	
teknisi	teknisyenler	teknisi	teknisyen	N;SG	N;NOM;PL;3
teknisi	teknisyen	teknisi	teknisyen	N;SG	
teknisi	mühendis	teknisi	mühendis	N;SG	
teknisi	makinist	teknisi	makinist	N;SG	
indikator	göstergeler	indikator	gösterge	N;SG	N;NOM;PL;3
indikator	göstergeleri	indikator	gösterge	N;SG	N;ACC;PL;3
indikator	gösterge	indikator	gösterge	N;SG	
indikator	gösterge	indikator	gösterge	N;SG	
welcome	hoşgeldiniz	welcome	hoşgel	PROPN	V;PFV;IND;PL;2;POS;PST
welcome	hoşgeldin	welcome	hoşgel	PROPN	V;PFV;IND;SG;2;POS;PST
klik	tıklama	klik	tıkla	PROPN	V;PFV;NOM;IND;POS;PRS;V.MSDR
klik	tıklayın	klik	tıkla	PROPN	V;PFV;IMP;PL;2;POS;PRS
klik	tıkla	klik	tık	PROPN	
klik	tıklama	klik	tıkla	PROPN	V;PFV;NOM;IND;POS;PRS;V.MSDR
helium	helyum	helium	helyu	N	
edwards	edwards	edwards	edwar	PROPN	
parker	parker	parker	parker	PROPN	
kemarahan	öfke	kemarahan	öfke	N;SG	
kemarahan	sinir	kemarahan	i	N;SG	
kemarahan	fury	kemarahan	fury	N;SG	
kemarahan	gazap	kemarahan	gazap	N;SG	
kemarahan	öfke	kemarahan	öfke	N;SG	
kemarahan	öfke	kemarahan	öfke	N;SG	
walk	yürü	walk	yürü	PROPN	V;PFV;IMP;SG;2;POS;PRS
walk	yürüyüş	walk	yürüyüş	PROPN	
campaign	kampanya	campaign	kampanya	PROPN	N;NOM;SG;3
notaris	noter	notaris	noter	N	
pembeli	alıcı	penbeli	alıcı	N;SG	
pembeli	alıcılar	penbeli	alıcı	N;SG	N;NOM;PL;3
pembeli	alıcı	penbeli	alıcı	N;SG	
oslo	oslo	oslo	oslo	PROPN	PROPN;NOM;SG;3
samoa	samoalı	samoa	samoalı	PROPN	
samoa	samoa	samoa	samoa	PROPN	PROPN;NOM;SG;3
thing	şey	thing	şey	PROPN	N;NOM;SG;3
mori	mori	mori	mori	PROPN	
warsawa	varşova	warsawa	varşova	PROPN	PROPN;NOM;SG;3
kesepuluh	tenth	kesepuluh	tenth	NUM	
kesepuluh	onuncu	kesepuluh	onuncu	NUM	
course	rota	course	rota	PROPN	
course	kurs	course	kurs	PROPN	N;NOM;SG;3
lennon	lennon	lennon	lennon	PROPN	PROPN;NOM;SG;3
herodes	herod	herodes	herod	PROPN	
glee	glee	glee	ge	PROPN	
sunting	edit	sunting	edit	N	
sunting	düzenleyin	sunting	düzenle	N	V;PFV;IMP;PL;2;POS;PRS
sunting	düzenleme	sunting	düzenle	N	V;PFV;NOM;IND;POS;PRS;V.MSDR
sunting	düzenlemeler	sunting	düzenle	N	V;PFV;NOM;IND;POS;PRS;V.MSDR
sunting	düzenlemeleri	sunting	düzenle	N	V;PFV;NOM;IND;POS;PRS;V.MSDR
taat	itaat	taat	itaat	ADJ;SG	N;NOM;SG;3
sussex	sussex	sussex	sussex	PROPN	PROPN;NOM;SG;3
mat	mat	mat	mat	PROPN	
apr	apr	apr	apr	PROPN	
berbau	kokulu	berbau	kokul	V;SG;ACT	N;ACC;SG;3
connecticut	connecticut	connecticut	connecticut	PROPN	
kuna	kuna	kuna	kuna	N	
mandar	demiryolu	mandar	demiryolu	PROPN	
romania	romanya	romania	romanya	PROPN	PROPN;NOM;SG;3
stasi	stasi	stasi	stasi	N	
kehamilan	hamilelik	kehamilan	hamilelik	N;SG	
usman	usman	usman	usman	N;SG	
hogwarts	hogwarts	hogwarts	hogoarts	PROPN	
provence	provence	provence	provence	PROPN	PROPN;NOM;SG;3
property	mülk	property	mülk	PROPN	
property	mülkiyet	property	mülkiyet	PROPN	N;NOM;SG;3
property	emlak	property	emlak	PROPN	N;NOM;SG;3
property	gayrimenkul	property	gayrimenkul	PROPN	N;NOM;SG;3
property	özellik	property	özellik	PROPN	
economics	ekonomi	economics	ekonomi	PROPN	
balas	cevap	balas	cevap	V;SG;ACT	N;NOM;SG;3
balas	yanıt	balas	yanıt	V;SG;ACT	
balas	cevapla	balas	cevap	V;SG;ACT	N;NOM;SG;3
sukarno	sukarno	sukarno	sukarno	PROPN	
murphy	murphy	murphy	murphy	PROPN	
tales	hikayeler	tales	hikaye	PROPN	N;NOM;PL;3
tales	öyküler	tales	öykü	PROPN	N;NOM;PL;3
tales	masallar	tales	masal	PROPN	N;NOM;PL;3
tales	masalları	tales	masal	PROPN	N;ACC;PL;3
emisi	emisyonları	emisi	emisyon	N;SG	N;ACC;PL;3
emisi	emisyon	emisi	emisyon	N;SG	
daeng	papatya	daeng	papa	PROPN	N;NOM;SG;3
daeng	daisy	daeng	daisy	PROPN	
bodyclass	bodyclass	bodyclass	bodyclass	PROPN	
babilonia	babil	babilonia	babil	PROPN	
nagoya	nagoya	nagoya	nago	PROPN	PROPN;NOM;SG;3
keberanian	cesaret	keberanian	cesaret	N;SG	
keberanian	cüret	keberanian	cüret	N;SG	
keberanian	cesaret	keberanian	cesaret	N;SG	
aek	aek	aek	aek	PROPN	
sekte	tarikat	sekte	tarikat	N	
sekte	mezhep	sekte	mezhep	N	
melodi	melody	melodi	melody	N;SG	
melodi	melodi	melodi	melodi	N;SG	
tangki	tanker	tangki	tanker	N;SG	
tangki	tank	tangki	tank	N;SG	
tertanggal	tarihli	tertanggal	tarihli	N;SG;PASS	
beck	beck	beck	beck	PROPN	
saingan	rakip	saingan	rakip	N;SG	
saingan	rakip	saingan	rakip	N;SG	
saingan	rakipleri	saingan	rakip	N;SG	N;ACC;PL;3
antologi	anthology	antologi	anthology	N	
yen	yen	yen	yen	PROPN	
keemasan	altın	keemasan	altın	N;SG	
keemasan	altin	keemasan	altin	N;SG	
viktor	viktor	viktor	viktor	PROPN	
yoga	yoga	yoga	yoga	PROPN	
ost	ost	ost	ost	N	
cekoslowakia	çekoslovakya	cekoslowakia	çekoslovakya	PROPN	PROPN;NOM;SG;3
cekoslowakia	çekoslovak	cekoslowakia	çekoslovak	PROPN	
cekoslowakia	çekoslovak	cekoslowakia	çekoslovak	PROPN	
cekoslowakia	çekoslovakya	cekoslowakia	çekoslovakya	PROPN	PROPN;NOM;SG;3
fluida	sıvı	fluida	sıv	N	
holocaust	soykırım	holocaust	soykırım	PROPN	
cargo	kargo	cargo	kargo	PROPN	
pesanan	düzen	pesanan	düz	N;SG	
pesanan	emir	pesanan	imir	N;SG	
pesanan	siparişler	pesanan	sipariş	N;SG	N;NOM;PL;3
pesanan	emir	pesanan	imir	N;SG	
pesanan	emirler	pesanan	emir	N;SG	N;NOM;PL;3
restorasi	onarım	restorasi	o	N;SG	
restorasi	yenileme	restorasi	yenilem	N;SG	
persediaan	erzak	persediaan	erzak	N;SG	
persediaan	malzeme	persediaan	malzem	N;SG	
persediaan	malzemeler	persediaan	malzeme	N;SG	N;NOM;PL;3
cho	cho	cho	cho	PROPN	
laboratory	laboratuar	laboratory	laboratuar	PROPN	N;NOM;SG;3
laboratory	laboratuvar	laboratory	laboratuvav	PROPN	
romance	romantizm	romance	romantizm	PROPN	N;NOM;SG;3
romance	romantik	romance	romantik	PROPN	N;NOM;SG;3
martir	şehit	martir	şehit	N	
martir	şehit	martir	şehit	N	
bubar	görevden	bubar	görev		N;AT+ABL;SG;3
berdampak	etki	berdampak	etki	V;SG;ACT	
berdampak	etkisi	berdampak	etki	V;SG;ACT	N;NOM;SG;3
berdampak	çarpma	berdampak	çarp	V;SG;ACT	
berdampak	darbe	berdampak	darbe	V;SG;ACT	
menggambar	çizim	mengambar	çiz	V;SG;ACT	
menggambar	resim	mengambar	resim	V;SG;ACT	
beristirahat	dinlenme	beristirahat	dinlen	V;SG;ACT	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR;PASS
beristirahat	istirahat	beristirahat	istirahat	V;SG;ACT	N;NOM;SG;3
beristirahat	dinlenmek	beristirahat	dinle	V;SG;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
glass	cam	glass	cam	N	
benyamin	benjamin	benyamin	benjam	N	
psikologis	psikolojik	psikologis	psikolojik	N;SG	ADJ
psikologis	psikolog	psikologis	psikolog	N;SG	
kromosom	kromozomlar	kromosom	kromozom	N;SG	N;NOM;PL;3
olga	olga	olga	olga	PROPN	
konsol	teselli	konsol	teselli	N	
roosevelt	roosevelt	roosevelt	roosevelt	PROPN	
merekrut	acemi	menrekrut	acemi	V;SG;ACT	
christine	christine	christine	christ	PROPN	PROPN;DAT;SG;3
challenger	challenger	challenger	challenge	PROPN	
angkut	taşıt	angkut	taşıt	N;SG;ACT	
angkut	ulaştırma	angkut	ulaş	N;SG;ACT	V;PFV;IMP;SG;2;NEG;PRS;CAUS
angkut	taşıma	angkut	taşı	N;SG;ACT	
angkut	nakliye	angkut	nakil	N;SG;ACT	
pakan	akış	pakan	akış	N;SG	
pakan	kaynağı	pakan	kaynak	N;SG	
pakan	yem	pakan	ye	N;SG	
pakan	besleme	pakan	besle	N;SG	
pakan	yem	pakan	ye	N;SG	
lituania	litvanya	lituania	litvanya	N;SG	PROPN;NOM;SG;3
bologna	bologna	bologna	bologna	PROPN	PROPN;NOM;SG;3
bologna	salam	bologna	salam	PROPN	
gospel	incili	gospel	incili	PROPN	
gospel	incil	gospel	incil	PROPN	
landak	kirpi	landak	kirpi	N	
landak	kirpi	landak	kirpi	N	
powell	powell	powell	powell	PROPN	PROPN;NOM;SG;3
terjebak	kapana	terjebak	kapa	V;SG;PASS	
interaktif	etkileşimli	interaktif	etkileşimli	N;SG	
interaktif	interaktif	interaktif	interaktif	N;SG	
fermentasi	mayalanmış	fermentasi	mayala	N;SG	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
mendapati	bulunmuş	mendapati	bul	V;SG;ACT	V;PFV;NFH;IND;SG;3;POS;PST;PASS
tennis	tenis	tennis	tenis	PROPN	
officer	memur	officer	memur	PROPN	
officer	subay	officer	subay	PROPN	
mayer	mayer	mayer	mayer	PROPN	
motors	motorlar	motors	motor	PROPN	N;NOM;PL;3
motors	motors	motors	motors	PROPN	PROPN;NOM;SG;3
kotoran	kaka	kotoran	kaka	N;SG	
kotoran	kir	kotoran	kir	N;SG	
kotoran	toprak	kotoran	toprak	N;SG	
kotoran	kaka	kotoran	kaka	N;SG	
kotoran	bok	kotoran	bok	N;SG	
keberatan	itiraz	keberatan	itiraz	N;SG	
palm	palm	palm	palm	PROPN	PROPN;NOM;SG;3
palm	palmiye	palm	palmi	PROPN	
palm	avuç	palm	avuç	PROPN	
agenda	gündem	agenda	gündem	N;SG	
harap	lütfen	harap	lütfen		ADV
past	geçmiş	past	geç	PROPN	
abidin	abidin	abidin	abi	PROPN	
membenci	nefret	menbenci	nefret	V;SG;ACT	
membenci	nefret	menbenci	nefret	V;SG;ACT	
nine	dokuzu	nine	dokuz	PROPN	
nine	dokuz	nine	dokuz	PROPN	
sheila	sheila	sheila	sheila	N	
penganiayaan	taciz	penaniayaan	taciz	N;SG	
penganiayaan	kargaşa	penaniayaan	kargaş	N;SG	
penganiayaan	zulüm	penaniayaan	zulüm	N;SG	
stalin	stalin	stalin	stal	PROPN	
pedas	acılı	pedas	acılı	N;SG	
pedas	baharatlı	pedas	baharatlı	N;SG	
pelantikan	indüksiyon	penlantikan	indüksiyon	N;SG	
stabilitas	istikrar	stabilitas	istikrar	N;SG	
stabilitas	kararlılık	stabilitas	kararlılık	N;SG	
antropologi	antropoloji	antropologi	antropoloji	N	
antropologi	antropolojik	antropologi	antropolojik	N	
xbox	xbox	xbox	xbox	PROPN	
fast	hızlı	fast	hızlı	PROPN	ADJ
fast	hizli	fast	hizli	PROPN	
aragon	aragonca	aragon	aragonca	PROPN	
aragon	aragon	aragon	aragon	PROPN	PROPN;NOM;SG;3
hutang	borç	hutang	borç	N;SG	
hutang	borçları	hutang	borç	N;SG	N;NOM;PL;3
hutang	borçlar	hutang	borç	N;SG	N;NOM;PL;3
hutang	borç	hutang	borç	N;SG	
hutang	borcu	hutang	borcu	N;SG	
hutang	borçlar	hutang	borç	N;SG	N;NOM;PL;3
degradasi	aşağılama	degradasi	aşağıla	N;SG	
premium	premium	premium	premi	PROPN	N;NOM;SG;3
goku	goku	goku	goku	PROPN	
penyelamatan	kurtarma	penselamatan	kurtarma	N;SG	
damaskus	şam	damaskus	şam	PROPN	
stories	hikâyeler	stories	hikuye	PROPN	N;NOM;PL;3
stories	haberler	stories	haber	PROPN	N;NOM;PL;3
stories	öyküler	stories	öykü	PROPN	N;NOM;PL;3
stories	hikayeler	stories	hikaye	PROPN	N;NOM;PL;3
miles	kilometrelerce	miles	kilometrelerce	PROPN	ADV
miles	miles	miles	miles	PROPN	
miles	mil	miles	mil	PROPN	
peliharaan	pet	peliharaan	pet	N;SG	
peliharaan	hayvan	peliharaan	hayvan	N;SG	
peliharaan	hayvanlar	peliharaan	hayvan	N;SG	ADJ;NOM;PL;3
shortsummary	shortsummary	shortsummary	shortsummary	PROPN	V;PFV;NOM;IND;POS;PRS;V.MSDR
simple	sade	simple	sade	ADJ	
felipe	felipe	felipe	fel	PROPN	PROPN;NOM;SG;3
sejuk	serin	sejuk	serin	ADJ;SG	
sejuk	süper	sejuk	süper	ADJ;SG	
sejuk	havalı	sejuk	havalı	ADJ;SG	
sejuk	cool	sejuk	cool	ADJ;SG	
ruth	ruth	ruth	ruth	PROPN	
eugene	eugene	eugene	eugen	PROPN	PROPN;NOM;SG;3
niger	nijer	niger	nijer	PROPN	
niger	nijerya	niger	nijer	PROPN	PROPN;NOM;SG;3
bibit	tohumları	bibit	tohum	N;SG	N;NOM;PL;3
bibit	tohumlar	bibit	tohum	N;SG	N;NOM;PL;3
rentan	korunmasız	rentan	korun	ADJ;SG	
rentan	savunmasız	rentan	savun	ADJ;SG	V;PFV;IMP;SG;2;NEG;PRS
terlambat	gec	terlambat	gec	ADJ;SG	
terlambat	geç	terlambat	geç	ADJ;SG	
jackie	jackie	jackie	jackie	PROPN	
pemandu	rehber	penpandu	rehber	N;SG	
pemandu	kılavuz	penpandu	kılavuz	N;SG	
tale	masalı	tale	masal	PROPN	N;ACC;SG;3
tale	öykü	tale	öykü	PROPN	
tale	masal	tale	masal	PROPN	
teddy	ayıcık	teddy	ayıcık	PROPN	
teddy	teddy	teddy	teddy	PROPN	
slot	slot	slot	slot	PROPN	
slot	slot	slot	slot	PROPN	
slot	yuvaları	slot	yuva	PROPN	N;ACC;PL;3
fields	alanlar	fields	alan	PROPN	N;NOM;PL;3
fields	fields	fields	fields	PROPN	
fields	alanları	fields	alan	PROPN	N;ACC;PL;3
fields	tarla	fields	tarla	PROPN	
fields	tarlaları	fields	tarla	PROPN	N;NOM;PL;3
upah	maaş	upah	maaş	N;SG	
upah	ücretler	upah	ücret	N;SG	N;NOM;PL;3
konsensus	uzlaşma	konsensus	uzlaş	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
amy	amy	amy	amy	PROPN	
burton	burton	burton	burton	PROPN	
mengalihkan	yönlendiriliyor	menalihkan	yönlen	V;SG;ACT	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
lembu	öküz	lembu	öküz	PROPN	
taufan	tayfun	taufan	tayfun	N;SG	
merugikan	zarar	menrugikan	zarar	V;SG;ACT	
jonas	jonas	jonas	jonas	PROPN	
sharon	sharon	sharon	sharon	PROPN	
avatar	avatar	avatar	avat	N;SG	
avatar	görseller	avatar	görsel	N;SG	V;PFV;PL;3;POS;PRS
iris	iris	iris	iris	N;SG	
krishna	krishna	krishna	krishna	PROPN	N;NOM;SG;3
wave	dalga	wave	dalga	PROPN	
owen	owen	owen	owen	PROPN	PROPN;NOM;SG;3
spiral	sarmal	spiral	sarmal	N	
spiral	spiral	spiral	spiral	N	
lia	lia	lia	lia	PROPN	
thomson	thomson	thomson	thomson	PROPN	
flower	çiçek	flower	çiçek	PROPN	
flower	çiçeğim	flower	çiçek	PROPN	N;NOM;SG;3
flower	çiçeği	flower	çiçek	PROPN	N;NOM;SG;3
rice	pirinç	rice	pirinç	PROPN	
rice	pilav	rice	pilav	PROPN	N;NOM;SG;3
together	beraber	together	beraber	PROPN	
together	beraberce	together	beraberce	PROPN	
together	birlikte	together	birlikte	PROPN	
torres	torres	torres	torres	PROPN	PROPN;NOM;SG;3
internazionale	internazionale	internazionale	internazion	N	PROPN;NOM;SG;3
bertema	temalı	bertema	temal	PROPN;SG;ACT	
potong	kesim	potong	kesim	N;SG;ACT	
potong	kestik	potong	kes	N;SG;ACT	V;PFV;IND;PL;1;POS;PST
potong	kes	potong	kes	N;SG;ACT	
potong	kırpma	potong	kırpma	N;SG;ACT	
potong	ekin	potong	ekin	N;SG;ACT	
potong	parçaları	potong	parça	N;SG;ACT	N;ACC;PL;3
memikirkan	düşünme	menpikirkan	düşün	V;SG;ACT	
memikirkan	düşünce	menpikirkan	düşünce	V;SG;ACT	
detroit	detroit	detroit	detroit	PROPN	PROPN;NOM;SG;3
tambak	pond	tambak	pond	PROPN;SG	N;NOM;SG;3
kyung	kyung	kyung	kyung	PROPN	
menyewa	kiralama	mensewa	kiralama	V;SG;ACT	
habsburg	habsburg	habsburg	habsburg	N	PROPN;NOM;SG;3
sora	sora	sora	sora	PROPN	
cohen	cohen	cohen	cohen	PROPN	
pengumpulan	toplanma	penkumpulan	toplanma	N;SG	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR
pengumpulan	toplanıyor	penkumpulan	topla	N;SG	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
pengumpulan	toplama	penkumpulan	toplama	N;SG	
pengumpulan	kümeleme	penkumpulan	kümele	N;SG	
gear	vites	gear	vites	PROPN	
gear	dişli	gear	dişli	PROPN	
menyumbang	bağışta	mensumbang	bağış	V;SG;ACT	N;NOM;SG;3
menyumbang	bağış	mensumbang	bağış	V;SG;ACT	
rom	rom	rom	rom	PROPN	
comment	yorumda	comment	yorum	PROPN	N;ESS;SG;3
comment	yorumu	comment	yorum	PROPN	N;ACC;SG;3
comment	yorum	comment	yorum	PROPN	
comment	yoruma	comment	yorum	PROPN	N;DAT;SG;3
joint	müşterek	joint	müşterek	PROPN	
joint	sarma	joint	sarma	PROPN	
joint	eklem	joint	eklem	PROPN	
membandingkan	karşılaştırma	menbandingkan	karşılaş	V;SG;ACT	N;NOM;SG;3
membandingkan	karşılaştırmak	menbandingkan	karşılaş	V;SG;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
membandingkan	karşılaştırma	menbandingkan	karşılaş	V;SG;ACT	N;NOM;SG;3
membandingkan	karşılaştırmak	menbandingkan	karşılaş	V;SG;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
membandingkan	karşılaştırır	menbandingkan	karşılaş	V;SG;ACT	V;IPFV;IND;SG;3;POS;CAUS
vertebrata	omurgalı	vertebrata	omurgalı	N;SG	
sedimen	tortu	sedimen	tort	N;SG	
buang	kaldırın	buang	kal	PROPN;SG;ACT	V;PFV;IMP;PL;2;POS;PRS;CAUS
buang	çıkar	buang	çıkar	PROPN;SG;ACT	
buang	kaldır	buang	kal	PROPN;SG;ACT	
bristol	bristol	bristol	bristol	PROPN	PROPN;NOM;SG;3
voting	oylar	voting	oy	PROPN;SG	N;NOM;PL;3
