til	za	til	za	ADV	ADP;ACC
set	viđeno	se	vidjeti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
set	viđen	se	vidjeti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
set	viđeno	se	vidjeti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
set	gledali	se	gledati	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP;ACT
london	london	london	london	PROPN	N;NOM;MASC;SG
kendte	znan	kende	znati	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;MASC;SG
kendte	poznat	kende	poznat	V;IND;PST;FIN;ACT	ADJ;NOM;MASC;SG
kendte	poznata	kende	poznat	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;FEM;SG
kendte	poznato	kende	poznat	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;NEUT;SG
kendte	poznati	kende	poznat	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;MASC;PL
mand	muško	mand	muški	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;NEUT;SG
mand	muški	mand	muški	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
vest	west	vest	west	N;INDF	PROPN;NOM;MASC;SG
vest	zapadno	vest	zapadno	N;INDF	ADV
vest	zapadna	vest	zapadan	N;INDF	ADJ;NOM;DEF;FEM;SG
vest	zapadni	vest	zapadan	N;INDF	ADJ;NOM;DEF;MASC;SG
vest	western	vest	western	N;INDF	ADP
brug	koristi	brug	koristiti	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
brug	iskoristi	brug	iskoristiti	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
brug	upotrijebi	brug	upotrijebiti	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
lande	zemlja	land	zemlja	N;INDF;NEUT;PL	N;NOM;FEM;SG
lande	država	land	država	N;INDF;NEUT;PL	N;NOM;FEM;SG
lande	domovina	land	domovina	N;INDF;NEUT;PL	N;NOM;FEM;SG
bygget	izgrađen	bygge	izgraditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
bygget	izgrađena	bygge	izgraditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
bygget	izgrađeno	bygge	izgraditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
liv	life	liv	life	N;INDF;NEUT;SG	ADP
liv	živi	liv	živjeti	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
liv	životi	liv	život	N;INDF;NEUT;SG	N;NOM;MASC;PL
liv	živote	liv	život	N;INDF;NEUT;SG	N;ACC;MASC;PL
liv	liv	liv	liv	N;INDF;NEUT;SG	PROPN;NOM;MASC;SG
dele	podijeli	del	podijetiti	N;INDF;MASC+FEM;PL	V;IND;SG;3;PRS;FIN
øst	istočna	øst	istočan	N;INDF	ADJ;NOM;DEF;FEM;SG
øst	istočno	øst	istočno	N;INDF	ADV
øst	istočni	øst	istočni	N;INDF	ADV
øst	istočna	øst	istočan	N;INDF	ADJ;NOM;DEF;FEM;SG
øst	istočno	øst	istočno	N;INDF	ADV
brugt	korištene	bruge	koristiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;PL;V.PTCP
brugt	korišteno	bruge	koristiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
brugt	korišten	bruge	korišten	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
brugt	potrošen	bruge	potrošiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP
brugt	potrošeno	bruge	potrošiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
hansen	hansen	hans	hansen	PROPN	PROPN;NOM;MASC;SG
album	albume	album	album	N;INDF;NEUT;SG	N;ACC;MASC;PL
giver	davanja	give	davanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;PL
giver	davanje	give	davanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
giver	daj	give	dati	V;IND;PRS;FIN;ACT	INTJ
nuværende	struja	nuværende	struja	ADJ	N;NOM;FEM;SG
nuværende	sadašnjost	nuværende	sadašnjost	ADJ	N;NOM;FEM;SG
nuværende	poklon	nuværende	poklon	ADJ	N;NOM;MASC;SG
indbyggere	stanovništvo	indbygger	stanovništvo	N;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
indbyggere	populacija	indbygger	populacija	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
står	stojeći	stå	stajać	V;IND;PRS;FIN;ACT	ADV;PRS;V.CVB
står	stajanje	stå	stajanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
datter	kćeri	datter	kći	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
område	zone	område	zona	N;INDF;NEUT;SG	N;NOM;FEM;PL
længere	duze	længe	duz	ADV;CMPR	ADJ;NOM;DEF;NEUT;SG
længere	duži	længe	dug	ADV;CMPR	ADJ;NOM;DEF;CMPR;MASC;SG
franske	francuski	fransk	francuski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
franske	francuzi	fransk	francug	ADJ;PL	N;ACC;MASC;PL
paris	paris	paris	paris	PROPN	PROPN;NOM;MASC;SG
paris	pariz	paris	pariz	PROPN	PROPN;NOM;MASC;SG
paris	pariza	paris	pariz	PROPN	N;GEN;MASC;SG
måde	way	måde	way	N;INDF;MASC+FEM;SG	ADP
world	world	world	world		ADP
world	svijeta	world	svijet		N;GEN;MASC;SG
world	svijet	world	svijet		N;NOM;MASC;SG
fransk	francuski	fransk	francuski	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
fransk	francuzi	fransk	francug	ADJ;INDF;SG	N;ACC;MASC;PL
carl	karl	carl	karl		PROPN;NOM;MASC;SG
carl	carl	carl	carl		PROPN;NOM;MASC;SG
far	oce	far	ocaj	N;INDF;MASC+FEM;SG	V;IMP;SG;2;FIN
york	york	york	york	PROPN	PROPN;NOM;MASC;SG
ses	vidio	se	vidjeti	V;NFIN;PASS	V;MASC;SG;PST;V.PTCP;ACT
ses	vidjeli	se	vidjeti	V;NFIN;PASS	V;MASC;PL;PST;V.PTCP;ACT
ses	viđeno	se	vidjeti	V;NFIN;PASS	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
ses	viđen	se	vidjeti	V;NFIN;PASS	ADJ;NOM;MASC;SG;V.PTCP;PASS
ses	ses	se	ses	V;NFIN;PASS	PROPN;NOM;MASC;SG
kamp	borbeno	kamp	borbeno	N;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
nielsen	nielsen	nielsen	nielsen	PROPN	PROPN;NOM;MASC;SG
fandt	pronađeno	finde	pronaći	V;IND;PST;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP;PASS
fandt	pronađen	finde	pronaći	V;IND;PST;FIN;ACT	ADJ;NOM;MASC;SG;V.PTCP;PASS
fandt	pronađeni	finde	pronaći	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;MASC;PL;V.PTCP
fandt	pronađena	finde	pronaći	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;FEM;SG;V.PTCP
jensen	jensen	jens	jensen	PROPN	PROPN;NOM;MASC;SG
solid	čvrsta	solid	čvrst	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
solid	čvrsto	solid	čvrsto	ADJ;INDF;MASC+FEM;SG	ADV
små	maleno	lille	malen	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
små	mali	lille	mali	ADJ;PL	ADJ;NOM;DEF;MASC;SG
små	malo	lille	malo	ADJ;PL	ADV
små	mala	lille	mali	ADJ;PL	ADJ;NOM;DEF;FEM;SG
små	mali	lille	mali	ADJ;PL	ADJ;NOM;DEF;MASC;SG
egen	posjedovati	egen	posjedovati	ADJ;MASC+FEM;SG	V;NFIN
dage	danima	dag	danima	N;INDF;MASC+FEM;PL	ADJ;INS;DEF;MASC;PL
bind	svezaka	bind	svezak	N;INDF;NEUT;SG	N;GEN;MASC;PL
ret	desno	ret	desno	N;INDF;MASC+FEM;SG	ADV
valgt	odabrani	vælge	odabrati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
valgt	odabrana	vælge	odabrati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
valgt	izabrani	vælge	izabrati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
valgt	izabran	vælge	izabrati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
valgt	izabran	vælge	izabrati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
valgt	odabran	vælge	odabrati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
valgt	izabrani	vælge	izabrati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
valgt	odabrano	vælge	odabrati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
valgt	odabrani	vælge	odabrati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
valgt	odabrane	vælge	odabrati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;PL;V.PTCP
valgt	odabrana	vælge	odabrati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
aarhus	aarhus	aarhus	aarhus	PROPN	N;NOM;MASC;SG
via	via	via	via	ADP	PROPN;NOM;MASC;SG
via	putem	via	put	ADP	N;INS;MASC;SG
britiske	britanski	britisk	britanski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
britiske	britanska	britisk	britanski	ADJ;PL	ADJ;NOM;DEF;FEM;SG
britiske	britanci	britisk	britanac	ADJ;PL	N;NOM;MASC;PL
britiske	britanac	britisk	britanac	ADJ;PL	ADJ;NOM;INDF;MASC;SG
henrik	henrik	henrik	henrik	PROPN	N;NOM;MASC;SG
henrik	henrik	henrik	henrik	PROPN	N;NOM;MASC;SG
henrik	henry	henrik	henry	PROPN	PROPN;NOM;MASC;SG
amt	županije	amt	županija	N;INDF;NEUT;SG	N;NOM;FEM;PL
amt	amt	amt	amt	N;INDF;NEUT;SG	PROPN;NOM;MASC;SG
serien	serije	serie	serija	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
min	moje	min	moj	DET;MASC+FEM;SG;1	DET;NOM;FEM;SG;1
min	min	min	min	DET;MASC+FEM;SG;1	N
jan	jan	jan	jan	PROPN	PROPN;NOM;MASC;SG
jan	jana	jan	jana	PROPN	N;NOM;FEM;SG
michael	mihael	michael	mihael		PROPN;NOM;MASC;SG
michael	michael	michael	michael		PROPN;NOM;MASC;SG
engelske	englezi	engelsk	engleg	ADJ;PL	N;NOM;MASC;PL
engelske	engleski	engelsk	engleski	ADJ;PL	ADV
engelske	english	engelsk	english	ADJ;PL	ADP
konge	king	konge	king	N;INDF;MASC+FEM;SG	ADP
finde	pronalaženje	finde	pronalaženje	V;NFIN;ACT	N;NOM;NEUT;SG
finde	nalaženje	finde	nalaženje	V;NFIN;ACT	N;NOM;NEUT;SG
finde	nalaz	finde	nalaz	V;NFIN;ACT	N;NOM;MASC;SG
finde	pronalazak	finde	pronalazak	V;NFIN;ACT	N;NOM;MASC;SG
hende	joj	hun	on	PRO;ACC;MASC+FEM;SG;3	PRO;DAT;FEM;SG;3
kong	kralju	kong	kralj		N;DAT;MASC;SG
kong	kralj	kong	kralj		N;NOM;MASC;SG
kong	king	kong	king		ADP
kong	kong	kong	kong		PROPN;NOM;MASC;SG
thomas	tomas	thomas	tomas		N;NOM;MASC;SG
thomas	thomas	thomas	thomas		PROPN;NOM;MASC;SG
taget	uzeto	tage	uzeto	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP
taget	krov	tage	krov	V;INDF;SG;PST;V.PTCP	N;NOM;MASC;SG
instrueret	usmjerena	instruere	usmjeriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
instrueret	usmjereno	instruere	usmjeriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
international	international	international	international	ADJ;INDF;MASC+FEM;SG	ADP
international	međunarodni	international	međunarodan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
formand	predsjedavajući	formand	predsjedavajući	N;INDF;MASC+FEM;SG	ADV;RL
følge	pratite	følge	pratiti	N;INDF;MASC+FEM;SG	V;IMP;PL;2;FIN
følge	slijedi	følge	slijediti	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
internationale	international	international	international	ADJ;PL	ADP
internationale	međunarodna	international	međunarodan	ADJ;PL	ADJ;NOM;FEM;SG
internationale	međunarodni	international	međunarodan	ADJ;PL	ADJ;NOM;DEF;MASC;SG
områder	regija	område	regija	N;INDF;NEUT;PL	N;NOM;FEM;SG
angreb	napadi	angreb	napad	N;INDF;NEUT;SG	N;NOM;MASC;PL
angreb	napadni	angreb	napadan	N;INDF;NEUT;SG	ADV
betydning	važnosti	betydning	važnost	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
rolle	uloge	rolle	uloga	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
leder	urednički	leder	urednički	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
tage	uzmi	tage	uzmi	V;NFIN;ACT	INTJ
rapport	prijavi	rapport	prijaviti	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
rapport	prijavite	rapport	prijaviti	N;INDF;MASC+FEM;SG	V;IMP;PL;2;FIN
moderne	moderan	moderne	moderan	ADJ	N;NOM;MASC;SG
moderne	moderno	moderne	moderno	ADJ	ADV
erik	erik	erik	erik		N;NOM;MASC;SG
erik	eric	erik	eric		N;NOM;MASC;SG
erik	erik	erik	erik		N;NOM;MASC;SG
karriere	karijere	karriere	karijera	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
nordlige	sjeverno	nordlig	sjeverno	ADJ;PL	ADV
nordlige	sjeverna	nordlig	sjeveran	ADJ;PL	ADJ;NOM;DEF;FEM;SG
nordlige	sjever	nordlig	sjever	ADJ;PL	N;NOM;MASC;SG
nordlige	sjeverni	nordlig	sjeverni	ADJ;PL	ADV
nordlige	sjevernom	nordlig	sjeveran	ADJ;PL	ADJ;INS;DEF;FEM;SG
nordlige	sjeverna	nordlig	sjeveran	ADJ;PL	ADJ;NOM;DEF;FEM;SG
højde	visine	højde	visina	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
viser	pokazivanje	vise	pokazivanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
viser	prikazivanje	vise	prikazivanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
viser	prikazivanje	vise	prikazivanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
viser	emisije	vise	emisija	V;IND;PRS;FIN;ACT	N;NOM;FEM;PL
direkte	izravna	direkte	izravan	ADV	ADJ;NOM;DEF;FEM;SG
direkte	direct	direkte	direct	ADV	N;NOM;MASC;SG
sydlige	južni	sydlig	južan	ADJ;PL	ADJ;NOM;DEF;MASC;SG
sydlige	južna	sydlig	južan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
sydlige	južnoj	sydlig	južan	ADJ;PL	ADJ;DAT;DEF;FEM;SG
sydlige	jugu	sydlig	jug	ADJ;PL	N;DAT;MASC;SG
sydlige	južno	sydlig	južno	ADJ;PL	ADV
sydlige	jug	sydlig	jug	ADJ;PL	N;NOM;MASC;SG
give	daj	give	dati	V;NFIN;ACT	INTJ
haft	imali	have	imati	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP;ACT
efterfølgende	naknadno	efterfølgende	naknadno	ADJ	ADV
millioner	milijun	million	milijun	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
familie	obitelji	familie	obitelj	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
nåede	postignut	nå	postignuti	V;IND;PST;FIN;ACT	ADJ;NOM;MASC;SG;V.PTCP;PASS
ser	gledajući	se	gledati	V;IND;PRS;FIN;ACT	ADV;RL
ser	gledanje	se	gledanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
yderligere	dodatna	yderligere	dodatan	ADV;CMPR	ADJ;NOM;DEF;FEM;SG
yderligere	dodatno	yderligere	dodatno	ADV;CMPR	ADV
yderligere	dodatni	yderligere	dodatan	ADV;CMPR	ADJ;NOM;DEF;MASC;SG
yderligere	dodatne	yderligere	dodatan	ADV;CMPR	ADJ;NOM;DEF;FEM;PL
resultat	rezultati	resultat	rezultat	N;INDF;NEUT;SG	N;NOM;MASC;PL
bedre	bolje	god	dobro	ADJ;CMPR	ADV;CMPR
tale	pričaj	tale	pričaj	N;INDF;MASC+FEM;SG	V;IMP;SG;2;FIN
tale	govori	tale	govoriti	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
oprettet	stvoreni	oprette	stvoriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
oprettet	stvoreno	oprette	stvoriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
oprettet	stvorena	oprette	stvoriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
oprettet	stvoren	oprette	stvoriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP
italien	italija	italie	italija	PROPN	PROPN;NOM;FEM;SG
par	parovi	par	par	N;INDF;NEUT;SG	N;NOM;MASC;PL
par	parove	par	par	N;INDF;NEUT;SG	N;ACC;MASC;PL
par	parova	par	par	N;INDF;NEUT;SG	N;GEN;MASC;PL
par	parova	par	par	N;INDF;NEUT;SG	N;GEN;MASC;PL
muligt	mogući	mulig	moguć	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
muligt	moguce	mulig	moguc	ADJ;INDF;NEUT;SG	N;NOM;MASC;SG
muligt	moguće	mulig	moguć	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG
trods	unatoč	trods	unatoč	N;INDF;MASC+FEM;SG	ADP;DAT
rundt	okrugli	rundt	okrugao	ADV	ADJ;NOM;DEF;MASC;SG
rundt	okruglo	rundt	okrugao	ADV	ADJ;NOM;NEUT;SG
rundt	okrugla	rundt	okrugao	ADV	ADJ;NOM;DEF;FEM;SG
rundt	runda	rundt	rund	ADV	N;NOM;FEM;SG
flag	zastave	flag	zastava	N;INDF;NEUT;SG	N;NOM;FEM;PL
samlet	ukupno	samle	ukupno	V;INDF;SG;PST;V.PTCP	ADV
samlet	sveukupno	samle	sveukupno	V;INDF;SG;PST;V.PTCP	ADV
samlet	ukupno	samle	ukupno	V;INDF;SG;PST;V.PTCP	ADV
samlet	sastavljen	samle	sastaviti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
samlet	okupljeni	samle	okupljen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
rusland	rusija	rusland	rusija	PROPN	PROPN;NOM;FEM;SG
mænd	muško	mand	muški	N;INDF;MASC+FEM;PL	ADJ;NOM;DEF;NEUT;SG
mænd	mužjak	mand	mužjak	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
mænd	muškarac	mand	muškarac	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
mænd	muški	mand	muški	N;INDF;MASC+FEM;PL	ADJ;NOM;DEF;MASC;SG
city	grad	city	grad		N;NOM;MASC;SG
city	gradom	city	grad		N;INS;MASC;SG
venstre	lijevo	venstre	lijevo	ADJ	ADV
venstre	lijeva	venstre	lijevo	ADJ	N;NOM;FEM;SG
storbritannien	britanija	storbritannie	britan	PROPN	ADJ;NOM;DEF;CMPR;FEM;SG
storbritannien	britaniju	storbritannie	britan	PROPN	ADJ;ACC;DEF;CMPR;FEM;SG
storbritannien	britanije	storbritannie	britanija	PROPN	ADJ;NOM;DEF;CMPR;FEM;PL
national	nacionalni	national	nacionalan		ADJ;NOM;DEF;MASC;SG
national	nacionalna	national	nacionalan		ADJ;NOM;DEF;FEM;SG
professor	profesore	professor	profesor	N;INDF;MASC+FEM;SG	N;ACC;MASC;PL
skole	školski	skole	školski	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
skole	školska	skole	školski	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
odense	odense	odense	odens	PROPN	PROPN;NOM;MASC;SG
opført	naveden	opføre	navesti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
opført	navedena	opføre	navesti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
familien	obitelji	familie	obitelj	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
karl	karl	karl	karl	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
nær	blizu	nær	blizu	ADJ;INDF;MASC+FEM;SG	ADV
svensk	švedski	svensk	švedski	N;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
niels	niels	niels	niels		PROPN;NOM;MASC;SG
hurtigt	brzi	hurtigt	brz	ADV	ADJ;NOM;DEF;MASC;SG
hurtigt	brzi	hurtigt	brz	ADV	ADJ;NOM;DEF;MASC;SG
fundet	pronađeno	finde	pronaći	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
fundet	pronađen	finde	pronaći	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
fundet	pronađeni	finde	pronaći	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
fundet	pronađena	finde	pronaći	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
kommunen	općine	kommune	općina	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
igennem	kroz	igennem	kroz	ADV	ADP;ACC
links	poveznice	links	poveznica	N;INDF;NEUT;SG	N;NOM;FEM;PL
høj	visoko	høj	visoko	ADJ;INDF;MASC+FEM;SG	ADV
høj	visoka	høj	visok	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
høj	visoki	høj	visok	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
høj	visoka	høj	visok	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
svenske	švedski	svensk	švedski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
bruger	koristeći	bruge	koristiti	V;IND;PRS;FIN;ACT	ADV;RL
bruger	korištenje	bruge	korištenje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
bruger	korisnik	bruge	korisnik	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
bruger	korisnika	bruge	korisnik	V;IND;PRS;FIN;ACT	N;GEN;MASC;PL
sang	sang	sang	sang	N;INDF;MASC+FEM;SG	ADP
sang	pjevao	sang	pjevati	N;INDF;MASC+FEM;SG	V;MASC;SG;PST;V.PTCP;ACT
sang	pjevala	sang	pjevati	N;INDF;MASC+FEM;SG	V;FEM;SG;PST;V.PTCP;ACT
sang	pjevam	sang	pjevati	N;INDF;MASC+FEM;SG	V;IND;SG;1;PRS;FIN
sang	pjevajući	sang	pjevati	N;INDF;MASC+FEM;SG	ADV;RL
sang	peva	sang	pevati	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
sang	pjeva	sang	pjevati	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
floden	rijeke	flod	rijeka	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
floden	river	flod	river	N;DEF;MASC+FEM;SG	ADP
hvordan	kako	hvordan	kako	ADV	CONJ
oprindeligt	inicijali	oprindeligt	inicijala	ADV	N;NOM;MASC;PL
oprindeligt	početni	oprindeligt	početan	ADV	ADJ;NOM;DEF;MASC;SG
oprindeligt	original	oprindeligt	original	ADV	N;NOM;MASC;SG
oprindeligt	izvorna	oprindeligt	izvoran	ADV	ADJ;NOM;DEF;FEM;SG
oprindeligt	izvorni	oprindeligt	izvoran	ADV	ADJ;NOM;DEF;MASC;SG
bag	iza	bag	iza	ADV	ADP;GEN
kategori	kategorije	kategori	kategorija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
vej	way	vej	way	N;INDF;MASC+FEM;SG	ADP
vej	ceste	vej	cesta	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
vej	road	vej	road	N;INDF;MASC+FEM;SG	ADP
jens	jens	jens	jens	PROPN	PROPN;NOM;MASC;SG
unge	mladež	ung	mladež	ADJ;PL	N;NOM;FEM;SG
unge	mladost	ung	mladost	ADJ;PL	N;NOM;FEM;SG
unge	mladosti	ung	mladost	ADJ;PL	N;NOM;FEM;SG
unge	mlad	ung	mlad	ADJ;PL	ADJ;NOM;INDF;MASC;SG
unge	mlada	ung	mlad	ADJ;PL	ADJ;NOM;FEM;SG
unge	mlado	ung	mlado	ADJ;PL	ADJ;NOM;NEUT;SG
god	dobro	god	dobro	ADJ;INDF;MASC+FEM;SG	ADV
særlig	posebni	særlig	poseban	ADV	ADJ;NOM;DEF;MASC;SG
særlig	poseban	særlig	poseban	ADV	ADJ;NOM;INDF;MASC;SG
særlig	posebna	særlig	poseban	ADV	ADJ;NOM;DEF;FEM;SG
synes	razmislite	synes	razmisliti	V;IND;PRS;FIN;ACT	V;IMP;PL;2;FIN
tal	tal	tal	tal	N;INDF;NEUT;PL	PROPN;NOM;MASC;SG
tal	govori	tal	govoriti	N;INDF;NEUT;PL	V;IND;SG;3;PRS;FIN
tal	broj	tal	broj	N;INDF;NEUT;PL	N;NOM;MASC;SG
tæt	zatvori	tæt	zatvoriti	ADV	V;IND;SG;3;PRS;FIN
tæt	gust	tæt	gust	ADV	ADJ;NOM;INDF;MASC;SG
tæt	gusta	tæt	gust	ADV	ADJ;NOM;DEF;FEM;SG
tæt	guste	tæt	gusti	ADV	ADJ;NOM;DEF;FEM;PL
league	league	league	league	N;INDF;MASC+FEM;SG	ADP
gammel	stara	gammel	star	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
gammel	stari	gammel	star	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
tilfælde	slučajevi	tilfælde	slučaj	N;INDF;NEUT;SG	N;NOM;MASC;PL
tilfælde	slučajeva	tilfælde	slučaj	N;INDF;NEUT;SG	N;GEN;MASC;PL
ord	riječ	ord	riječ	N;INDF;NEUT;PL	N;NOM;FEM;SG
ord	rijec	ord	rijec	N;INDF;NEUT;PL	N;NOM;FEM;SG
ord	rijeci	ord	rijeka	N;INDF;NEUT;PL	N;DAT;FEM;SG
david	david	david	david		N;NOM;MASC;SG
lange	lange	lang	lang	ADJ;PL	PROPN;NOM;MASC;SG
lange	duga	lang	dug	ADJ;PL	N;NOM;FEM;SG
lange	long	lang	long	ADJ;PL	ADP
lange	dugo	lang	dugo	ADJ;PL	ADV
holdt	održan	holde	održati	V;IND;PST;FIN;ACT	ADJ;NOM;MASC;SG;V.PTCP;PASS
