din	від	din	від	ADP;ACC	ADP;GEN
tot	усі	tot	увесь	PRO;MASC;SG;3	DET;NOM;PL
tot	всі	tot	весь	PRO;MASC;SG;3	DET;NOM;PL
tot	все	tot	все	PRO;MASC;SG;3	PRO;INAN;NOM;NEUT;SG
tot	всіх	tot	всі	PRO;MASC;SG;3	PRO;ANIM;ACC
tot	still	tot	still	PRO;MASC;SG;3	
tot	ще	tot	ще	PRO;MASC;SG;3	ADV
tot	надалі	tot	надалі	PRO;MASC;SG;3	ADV
tot	досі	tot	досі	PRO;MASC;SG;3	ADV
chiar	навіть	chiar	навіть	ADV	PART
chiar	даже	chiar	даже	ADV	
facut	зробила	face	зробити	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
facut	made	face	made	ADJ;INDF;MASC;SG	
cunoscute	відома	cunoscut	відомий	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
cunoscute	відоме	cunoscut	відомий	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
date	дати	dată	дати	N;INDF;FEM;PL	V;PFV;NFIN
date	дані	dată	дані	N;INDF;FEM;PL	N;INAN;PFV;NOM;PASS
date	data	dată	data	N;INDF;FEM;PL	
trebuie	повинен	trebui	повинний	V;IND;3;PRS;FIN	ADJ;NOM;MASC;SG
cunoscuta	відома	cunoscuta	відомий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
cunoscuta	відоме	cunoscuta	відомий	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
cunoscuta	відомі	cunoscuta	відомий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
mari	велике	mare	великий	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
mari	велика	mare	великий	ADJ;INDF;PL	ADJ;NOM;FEM;SG
mari	великий	mare	великий	ADJ;INDF;PL	ADJ;NOM;MASC;SG
mari	біг	mare	бігти	ADJ;INDF;PL	V;IPFV;MASC;IND;SG;PST;FIN
mari	марі	mare	марий	ADJ;INDF;PL	PROPN;ANIM;NOM;FEM;SG
mari	моря	mare	море	ADJ;INDF;PL	N;INAN;NOM;NEUT;PL
mari	морів	mare	моріти	ADJ;INDF;PL	N;INAN;GEN;MASC;PL
fata	front	fată	front	N;DEF;FEM;SG	
fata	спереду	fată	спереду	N;DEF;FEM;SG	ADV
fata	передні	fată	передній	N;DEF;FEM;SG	ADJ;NOM;PL
fata	фронт	fată	фронт	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
fata	передній	fată	передній	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
fata	обличчя	fată	обличчя	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
fata	обличчям	fată	обличчя	N;DEF;FEM;SG	N;INAN;INS;NEUT;SG
fata	face	fată	face	N;DEF;FEM;SG	
fata	обличчя	fată	обличчя	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
fata	обличчям	fată	обличчя	N;DEF;FEM;SG	N;INAN;INS;NEUT;SG
fata	face	fată	face	N;DEF;FEM;SG	
fata	дівчинка	fată	дівчинка	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
fata	дівча	fată	дівча	N;DEF;FEM;SG	N;ANIM;NOM;NEUT;SG
fata	дівчина	fată	дівчина	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
fata	дівчину	fată	дівчина	N;DEF;FEM;SG	N;ANIM;ACC;FEM;SG
fata	обличчя	fată	обличчя	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
fata	обличчям	fată	обличчя	N;DEF;FEM;SG	N;INAN;INS;NEUT;SG
fata	face	fată	face	N;DEF;FEM;SG	
fata	дівчинка	fată	дівчинка	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
fata	дівча	fată	дівча	N;DEF;FEM;SG	N;ANIM;NOM;NEUT;SG
fata	дівчина	fată	дівчина	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
fata	дівчину	fată	дівчина	N;DEF;FEM;SG	N;ANIM;ACC;FEM;SG
fata	обличчя	fată	обличчя	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
fata	обличчям	fată	обличчя	N;DEF;FEM;SG	N;INAN;INS;NEUT;SG
fata	face	fată	face	N;DEF;FEM;SG	
fata	обличчя	fată	обличчя	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
fata	обличчям	fată	обличчя	N;DEF;FEM;SG	N;INAN;INS;NEUT;SG
fata	face	fată	face	N;DEF;FEM;SG	
club	club	club	club	N;INDF;MASC;SG	
est	est	est	est	N;INDF;MASC;SG	
nou	нові	nou	новий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
nou	створити	nou	створити	ADJ;INDF;MASC;SG	V;PFV;NFIN
ales	обраний	ales	обраний	ADV	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
ales	вибрано	ales	вибрати	ADV	V;PFV;IND;0;FIN
ales	вибрана	ales	вибраний	ADV	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
ales	вибране	ales	вибраний	ADV	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
ales	вибраний	ales	вибраний	ADV	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
numai	лише	numai	лише	ADV	PART
numai	тільки	numai	тільки	ADV	PART
ioan	джон	ioan	джон	PROPN	PROPN;ANIM;NOM;MASC;SG
ioan	іоанн	ioan	іоанно	PROPN	PROPN;ANIM;NOM;MASC;SG
ioan	іван	ioan	іван	PROPN	PROPN;ANIM;NOM;MASC;SG
ioan	йоан	ioan	йоан	PROPN	PROPN;ANIM;NOM;MASC;SG
ioan	іоан	ioan	іоан	PROPN	PROPN;ANIM;NOM;MASC;SG
rusa	російська	rusa	російський	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
rusa	російською	rusa	російський	N;DEF;FEM;SG	ADJ;INS;FEM;SG
rusa	російську	rusa	російський	N;DEF;FEM;SG	ADJ;ACC;FEM;SG
rusa	російська	rusa	російський	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
rusa	російською	rusa	російський	N;DEF;FEM;SG	ADJ;INS;FEM;SG
rusa	російську	rusa	російський	N;DEF;FEM;SG	ADJ;ACC;FEM;SG
isbn	isbn	isbn	isbn		
populatia	населення	populatie	населення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
populatia	населення	populatie	населення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
doi	двійка	doi	двійка	NUM;MASC;PL	N;INAN;NOM;FEM;SG
acelasi	збігається	acelasi	збігатися	DET;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN
acelasi	однаковий	acelasi	однаковий	DET;MASC;SG;3	ADJ;NOM;MASC;SG
acelasi	однакові	acelasi	однаковий	DET;MASC;SG;3	ADJ;NOM;PL
acelasi	same	acelasi	same	DET;MASC;SG;3	
acelasi	самий	acelasi	самий	DET;MASC;SG;3	DET;NOM;MASC;SG;REFL
numit	назвали	numit	назвати	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
numit	названо	numit	назвати	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
numit	назвали	numit	назвати	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
numit	викликала	numit	викликати	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
numit	називається	numit	називатися	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
numit	викликали	numit	викликати	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
descrisa	описано	descrisa	описати	ADJ;DEF;FEM;SG	V;PFV;IND;0;FIN
descrisa	описані	descrisa	описаний	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
oficial	офіційні	oficial	офіційний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
oficial	офіційно	oficial	офіційно	ADJ;INDF;MASC;SG	ADV
nici	ані	nici	ані	ADV	INTJ
impotriva	проти	impotriva	проти	N;DEF;FEM;SG	ADV
impotriva	проти	impotriva	проти	N;DEF;FEM;SG	ADV
impotriva	проти	impotriva	проти	N;DEF;FEM;SG	ADV
desi	хоча	desi	хоча		CONJ
desi	хоча	desi	хоча		CONJ
desi	щоправда	desi	щоправда		ADV
desi	десі	desi	десі		
desi	хоча	desi	хоча		CONJ
desi	хоча	desi	хоча		CONJ
desi	щоправда	desi	щоправда		ADV
desi	хоча	desi	хоча		CONJ
desi	хоча	desi	хоча		CONJ
desi	щоправда	desi	щоправда		ADV
saint	святий	saint	святий	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
saint	saint	saint	saint	N;INDF;MASC;SG	
saint	сен	saint	сен	N;INDF;MASC;SG	
impreuna	разом	impreuna	разом		ADV
impreuna	разом	impreuna	разом		ADV
impreuna	разом	impreuna	разом		ADV
specia	виді	specie	вид	N;DEF;FEM;SG	N;INAN;DAT;MASC;SG
specia	вид	specie	вид	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
specia	види	specie	вид	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL
vest	вест	vest	вест	N;INDF;MASC;SG	
vest	західний	vest	західний	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
vest	західні	vest	західний	N;INDF;MASC;SG	ADJ;NOM;PL
vest	західна	vest	західний	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
italia	italia	italia	italia	PROPN	
italia	італії	italia	італія	PROPN	PROPN;INAN;GEN;FEM;SG
italia	італія	italia	італія	PROPN	PROPN;INAN;NOM;FEM;SG
italia	італію	italia	італія	PROPN	PROPN;INAN;ACC;FEM;SG
putin	маленька	putin	маленький		ADJ;NOM;FEM;SG
putin	маленький	putin	маленький		ADJ;NOM;MASC;SG
putin	маленькі	putin	маленький		ADJ;NOM;PL
putin	путін	putin	путін		N;INAN;NOM;MASC;SG
putin	путіна	putin	путіний		N;ANIM;NOM;MASC;SG
excentricitate	ексцентриситет	excentricitate	ексцентриситет	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
inca	still	inca	still		
inca	ще	inca	ще		ADV
inca	надалі	inca	надалі		ADV
inca	досі	inca	досі		ADV
inca	still	inca	still		
inca	ще	inca	ще		ADV
inca	надалі	inca	надалі		ADV
inca	досі	inca	досі		ADV
descoperit	виявив	descoperit	виявити	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
descoperit	виявили	descoperit	виявити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
descoperit	відкрив	descoperit	відкрити	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
descoperit	відкрили	descoperit	відкрити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
inainte	переслати	inainte	переслати		V;PFV;NFIN
inainte	вперед	inainte	вперед		
inainte	пересилання	inainte	пересилання		N;INAN;NOM;NEUT;SG
inainte	перед	inainte	перед		ADP;INS
inainte	before	inainte	before		
inainte	переслати	inainte	переслати		V;PFV;NFIN
inainte	вперед	inainte	вперед		
inainte	пересилання	inainte	пересилання		N;INAN;NOM;NEUT;SG
inainte	перед	inainte	перед		ADP;INS
inainte	before	inainte	before		
lemn	вуд	lemn	вуд.	N;INDF;MASC;SG	
lemn	лісова	lemn	лісовий	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
noi	нові	eu	новий	PRO;PL;1	ADJ;NOM;PL
noi	нове	eu	новий	PRO;PL;1	ADJ;NOM;NEUT;SG
noi	нова	eu	новий	PRO;PL;1	ADJ;NOM;FEM;SG
noi	новий	eu	новий	PRO;PL;1	ADJ;NOM;MASC;SG
noi	створити	eu	створити	PRO;PL;1	V;PFV;NFIN
nicolae	миколай	nicolae	миколай	PROPN	N;ANIM;NOM;MASC;SG
nicolae	ніколас	nicolae	ніколас	PROPN	PROPN;ANIM;NOM;MASC;SG
nicolae	миколая	nicolae	микола	PROPN	N;ANIM;NOM;MASC;SG
nicolae	ніколае	nicolae	ніколае	PROPN	PROPN;ANIM;NOM;FEM;SG
nationala	національна	national	національний	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
nationala	націонал	national	націонал	N;DEF;FEM;SG	
nationala	національне	national	національний	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
nationala	національний	national	національний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
nationala	національні	national	національний	N;DEF;FEM;SG	ADJ;NOM;PL
nationala	національна	national	національний	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
nationala	націонал	national	націонал	N;DEF;FEM;SG	
nationala	національне	national	національний	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
nationala	національний	national	національний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
nationala	національні	national	національний	N;DEF;FEM;SG	ADJ;NOM;PL
subspecii	підвид	subspeciu	підвид	N;DEF;FEM;PL	N;INAN;NOM;MASC;SG
statele	стани	stat	стан	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
statele	штати	stat	штати	N;DEF;FEM;PL	PROPN;INAN;NOM
drept	чесні	drept	чесний		ADJ;NOM;PL
drept	стріт	drept	стріт		
drept	прямі	drept	прямий		ADJ;NOM;PL
drept	прямо	drept	прямо		ADV
drept	відверта	drept	відвертий		N;INAN;NOM;FEM;SG
mod	mode	mod	mode	N;INDF;MASC;SG	
mod	mod	mod	mod	N;INDF;MASC;SG	
american	американець	american	американець	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
american	американські	american	американський	ADJ;INDF;MASC;SG	ADJ;NOM;PL
fiecare	кожен	fiecare	кожний	PRO;SG;3	DET;NOM;MASC;SG
fiecare	кожні	fiecare	кожний	PRO;SG;3	NUM;NOM
fiecare	кожну	fiecare	кожний	PRO;SG;3	DET;ACC;FEM;SG
fiecare	кожного	fiecare	кожний	PRO;SG;3	DET;GEN;MASC;SG
fiecare	кожному	fiecare	кожний	PRO;SG;3	PRO;INAN;DAT;NEUT;SG
fiecare	кожен	fiecare	кожний	PRO;SG;3	DET;NOM;MASC;SG
fiecare	кожна	fiecare	кожний	PRO;SG;3	DET;NOM;FEM;SG
prezent	теперішній	prezent	теперішній	N;INDF;MASC;SG	ADJ;DAT;FEM;SG
prezent	присутні	prezent	присутній	N;INDF;MASC;SG	ADJ;NOM;PL
prezent	присутня	prezent	присутня	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
casa	хати	casă	хата	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
casa	будинок	casă	будинок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
casa	хати	casă	хата	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
casa	будинок	casă	будинок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
casa	дім	casă	дім	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
casa	домівка	casă	домівка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
casa	домашній	casă	домашній	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
casa	додому	casă	додому	N;DEF;FEM;SG	ADV
acestea	ці	acesta	цей	PRO;FEM;PL;3	DET;NOM;PL
printre	серед	printre	серед	ADP;ACC	ADP;GEN
printre	серед	printre	серед	ADP;ACC	ADP;GEN
categorie	категорія	categorie	категорія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
text	текстовий	text	текстовий	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
cluj	клуж	cluj	клуж	PROPN	PROPN;INAN;NOM;MASC;SG
bine	хороші	bine	хороший	ADV	ADJ;NOM;PL
bine	гарні	bine	гарний	ADV	ADJ;NOM;PL
bine	добрий	bine	добрий	ADV	ADJ;NOM;MASC;SG
bine	ок	bine	ок	ADV	
bine	гаразд	bine	гаразд	ADV	
http	http	http	http	N	
site	сайт	sită	сайт	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
alexandru	александру	alexandru	александр	PROPN	PROPN;ANIM;NOM;FEM;SG
alexandru	олександр	alexandru	олександр	PROPN	PROPN;ANIM;NOM;MASC;SG
alexandru	александер	alexandru	александер	PROPN	PROPN;ANIM;NOM;MASC;SG
unele	дехто	unul	дехто	PRO;FEM;PL;3	PRO;ANIM;NOM
unele	деякі	unul	деякий	PRO;FEM;PL;3	DET;NOM;PL
unele	якесь	unul	якийсь	PRO;FEM;PL;3	DET;NOM;NEUT;SG
unele	якийсь	unul	якийсь	PRO;FEM;PL;3	DET;NOM;MASC;SG
unele	трохи	unul	трохи	PRO;FEM;PL;3	ADV
milioane	мільйон	milion	мільйон	NUM;INDF;FEM;PL	
milioane	мільйонами	milion	мільйон	NUM;INDF;FEM;PL	N;INAN;INS;MASC;PL
milioane	мільйони	milion	мільйон	NUM;INDF;FEM;PL	N;INAN;NOM;MASC;PL
apa	вода	apă	вода	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
apa	водні	apă	водній	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL
apa	водяний	apă	водяний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
apa	водяне	apă	водяний	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
apa	вода	apă	вода	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
apa	водні	apă	водній	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL
apa	водяний	apă	водяний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
apa	водяне	apă	водяний	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
tara	країни	tară	країна	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
tara	країна	tară	країна	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
tara	кантрі	tară	кантрі	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
tara	країни	tară	країна	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
tara	країна	tară	країна	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
tara	кантрі	tară	кантрі	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
tara	країни	tară	країна	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
tara	країна	tară	країна	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
tara	кантрі	tară	кантрі	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
tara	тара	tară	тарий	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
tara	країни	tară	країна	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
tara	країна	tară	країна	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
tara	кантрі	tară	кантрі	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
tara	країни	tară	країна	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
tara	країна	tară	країна	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
tara	кантрі	tară	кантрі	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
sate	села	sat	село	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
tarziu	запізнюється	tarziu	запізнюватися		V;IPFV;IND;SG;3;PRS;FIN
tarziu	пізно	tarziu	пізно		ADV
tarziu	запізно	tarziu	запізно		ADV
tarziu	запізнюється	tarziu	запізнюватися		V;IPFV;IND;SG;3;PRS;FIN
tarziu	пізно	tarziu	пізно		ADV
tarziu	запізно	tarziu	запізно		ADV
istoria	журнал	istorie	журнал	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
istoria	історія	istorie	історія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
istoria	історії	istorie	історія	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
maria	марія	maria	марія	N;DEF;FEM;SG	PROPN;ANIM;NOM;FEM;SG
cunoscut	відомі	cunoscut	відомий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
patru	четвірка	patru	четвірка	NUM;PL	N;INAN;NOM;FEM;SG
republica	республіка	republică	республіка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
republica	республіка	republică	республіка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
cca	приблизно	circa	приблизно		ADV
raul	річка	raul	річка	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
raul	ріка	raul	ріка	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
raul	рауль	raul	рауль	N;DEF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
raul	зла	raul	зло	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
raul	злом	raul	злом	N;DEF;MASC;SG	N;INAN;INS;MASC;SG
raul	evil	raul	evil	N;DEF;MASC;SG	
raul	зло	raul	зло	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
formata	сформована	formata	сформований	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
formata	оформлено	formata	оформілий	ADJ;DEF;FEM;SG	V;PFV;IND;0;FIN
formata	сформовано	formata	сформовано	ADJ;DEF;FEM;SG	V;PFV;IND;0;FIN
paris	paris	paris	paris	PROPN	
paris	париж	paris	париж	PROPN	PROPN;INAN;NOM;MASC;SG
gheorghe	георге	gheorghe	георгий	PROPN	PROPN;ANIM;NOM;MASC;SG
gheorghe	георгій	gheorghe	георгій	PROPN	N;ANIM;NOM;MASC;SG
gheorghe	георгія	gheorghe	георгія	PROPN	N;ANIM;NOM;FEM;SG
gheorghe	джордж	gheorghe	джордж	PROPN	PROPN;ANIM;NOM;MASC;SG
gheorghe	георг	gheorghe	георг	PROPN	PROPN;ANIM;NOM;MASC;SG
tip	гі	tip	гі	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
premiul	премія	premiu	премія	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
premiul	нагорода	premiu	нагорода	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
putea	зміг	putea	змогти	V;IND;SG;3;IPFV;FIN	V;PFV;MASC;IND;SG;PST;FIN
putea	могла	putea	могти	V;IND;SG;3;IPFV;FIN	V;IPFV;FEM;IND;SG;PST;FIN
putea	змогли	putea	змогти	V;IND;SG;3;IPFV;FIN	V;PFV;IND;PL;PST;FIN
putea	вдалось	putea	вдатися	V;IND;SG;3;IPFV;FIN	V;PFV;NEUT;IND;SG;PST;FIN
putea	міг	putea	могти	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN
persoane	народ	persoană	народ	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
constantin	константін	constantin	константін	PROPN	N;ANIM;NOM;MASC;SG
constantin	костянтин	constantin	костянтина	PROPN	N;ANIM;NOM;MASC;SG
etc	тощо	etc	тощо		PART
etc	etc	etc	etc		
exemplu	прикладу	exemplu	приклад	N;INDF;MASC;SG	ADV
descriere	напис	descriere	напис	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
descriere	підпис	descriere	підпис	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
descriere	опис	descriere	опис	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
george	георгій	george	георгій	PROPN	N;ANIM;NOM;MASC;SG
george	георгія	george	георгія	PROPN	N;ANIM;NOM;FEM;SG
george	джордж	george	джордж	PROPN	PROPN;ANIM;NOM;MASC;SG
george	георг	george	георг	PROPN	PROPN;ANIM;NOM;MASC;SG
nascut	народження	naște	народження	ADJ;INDF;MASC;SG	N;INAN;NOM;NEUT;SG
nascut	народився	naște	народитися	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
nascut	борн	naște	борно	ADJ;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
nascut	народилась	naște	народитися	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
nascut	народилася	naște	народитися	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
nascut	народження	naște	народження	ADJ;INDF;MASC;SG	N;INAN;NOM;NEUT;SG
nascut	народився	naște	народитися	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
nascut	борн	naște	борно	ADJ;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
nascut	народилась	naște	народитися	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
nascut	народилася	naște	народитися	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
numarul	число	numar	число	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
numarul	кількість	numar	кількість	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
numarul	номер	numar	номер	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
numarul	номера	numar	номера	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG
comitatul	графство	comitat	графство	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
comitatul	повіт	comitat	повіт	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
comitatul	жупанія	comitat	жупанія	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
harta	карта	hartă	карта	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
harta	мапа	hartă	мапа	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
harta	карта	hartă	карта	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
harta	мапа	hartă	мапа	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
john	джон	john	джон	PROPN	PROPN;ANIM;NOM;MASC;SG
john	іоанн	john	іоанно	PROPN	PROPN;ANIM;NOM;MASC;SG
john	іван	john	іван	PROPN	PROPN;ANIM;NOM;MASC;SG
