категория	catégories	категория	catégorie	N;INAN;NOM;FEM;SG	N;FEM;PL
честь	honorés	честь	honorer	N;INAN;NOM;FEM;SG	V;MASC;PL;PST;V.PTCP
честь	honoré	честь	honorer	N;INAN;NOM;FEM;SG	V;MASC;SG;PST;V.PTCP
честь	honorées	честь	honorer	N;INAN;NOM;FEM;SG	V;FEM;PL;PST;V.PTCP
честь	honorée	честь	honorer	N;INAN;NOM;FEM;SG	V;FEM;SG;PST;V.PTCP
честь	honorés	честь	honorer	N;INAN;NOM;FEM;SG	V;MASC;PL;PST;V.PTCP
честь	honoré	честь	honorer	N;INAN;NOM;FEM;SG	V;MASC;SG;PST;V.PTCP
честь	honorer	честь	honorer	N;INAN;NOM;FEM;SG	V;NFIN
звание	classer	звание	classer	N;INAN;NOM;NEUT;SG	V;NFIN
чемпионат	championnats	чемпионат	championnat	N;INAN;NOM;MASC;SG	N;MASC;PL
деятельность	activités	деятельность	activité	N;INAN;NOM;FEM;SG	N;FEM;PL
назначен	assignés	назначить	assigner	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
назначен	assignées	назначить	assigner	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
назначен	désignés	назначить	désigner	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
назначен	nommés	назначить	nommer	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
плотность	densités	плотность	densité	N;INAN;NOM;FEM;SG	N;FEM;PL
берегу	rivages	берег	rivage	N;INAN;DAT;MASC;SG	N;MASC;PL
берегу	shore	берег	shore	N;INAN;DAT;MASC;SG	PROPN
россия	russie	россия	russie	N;INAN;NOM;FEM;SG	PROPN
села	sela	сесть	sela	V;IPFV;NEUT;IND;SG;PST;FIN;MID	
села	sat	сесть	sattre	V;IPFV;NEUT;IND;SG;PST;FIN;MID	N;MASC;SG
сан	san	сан	san		PROPN
должен	devrait	должен	devoir	ADJ;MASC;SG	V;COND;SG;3;PRS;FIN
должен	devraient	должен	devoir	ADJ;MASC;SG	V;COND;PL;3;PRS;FIN
должен	devrais	должен	devoir	ADJ;MASC;SG	V;COND;SG;1;PRS;FIN
должен	doit	должен	devoir	ADJ;MASC;SG	V;IND;SG;3;PRS;FIN
должен	moût	должен	moût	ADJ;MASC;SG	N;MASC;SG
должен	doivent	должен	devoir	ADJ;MASC;SG	V;IND;PL;3;PRS;FIN
должен	devez	должен	devoir	ADJ;MASC;SG	V;IMP;PL;2;PRS;FIN
ним	nim	он	nim	PRO;INS;MASC;SG;3	
король	king	король	king	N;ANIM;NOM;MASC;SG	PROPN
края	kraï	край	kraï	N;INAN;NOM;MASC;PL	N;MASC;SG
края	bord	край	bord	N;INAN;NOM;MASC;PL	N;MASC;SG
края	bordure	край	bordure	N;INAN;NOM;MASC;PL	N;FEM;SG
края	arête	край	arête	N;INAN;NOM;MASC;PL	N;FEM;SG
края	edge	край	edge	N;INAN;NOM;MASC;PL	PROPN
умер	morts	умереть	mourir	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
умер	dead	умереть	dead	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;MASC;SG
службы	service	служба	service	N;INAN;NOM;FEM;PL	N;MASC;SG
университет	universitaire	университет	universitaire	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
должны	devrait	должен	devoir	ADJ;PL	V;COND;SG;3;PRS;FIN
должны	devraient	должен	devoir	ADJ;PL	V;COND;PL;3;PRS;FIN
должны	devrais	должен	devoir	ADJ;PL	V;COND;SG;1;PRS;FIN
должны	doit	должен	devoir	ADJ;PL	V;IND;SG;3;PRS;FIN
должны	moût	должен	moût	ADJ;PL	N;MASC;SG
должны	doivent	должен	devoir	ADJ;PL	V;IND;PL;3;PRS;FIN
должны	devez	должен	devoir	ADJ;PL	V;IMP;PL;2;PRS;FIN
флаг	drapeaux	флаг	drapeau	N;INAN;NOM;MASC;SG	N;MASC;PL
версии	version	версия	version	N;INAN;NOM;FEM;PL	N;FEM;SG
различных	différente	различный	différent	ADJ;GEN;PL	ADJ;FEM;SG
различных	différent	различный	différent	ADJ;GEN;PL	ADJ;MASC;SG
различных	varié	различный	varié	ADJ;GEN;PL	V;MASC;SG;PST;V.PTCP
различных	diversifié	различный	diversifier	ADJ;GEN;PL	V;MASC;SG;PST;V.PTCP
вновь	again	вновь	again	ADV	V
отец	dad	отец	dad	N;ANIM;NOM;MASC;SG	
общества	société	общество	société	N;INAN;NOM;NEUT;PL	N;FEM;SG
обсуждение	discussions	обсуждение	discussion	N;INAN;NOM;NEUT;SG	N;FEM;PL
рода	rhoda	род	rhoda	N;INAN;GEN;MASC;SG	PROPN
многих	nombreux	много	nombreux	NUM	ADJ;MASC;PL
многих	beaucoup	много	beaucoup	NUM	ADV
многих	nombreuses	много	nombreux	NUM	ADJ;FEM;PL
многих	plusieurs	много	plusieurs	NUM	PRO;PL
войска	troupe	войска	troupe	N;INAN;NOM;NEUT;PL	N;FEM;SG
детей	enfant	ребенок	enfant	N;ANIM;ACC;MASC;PL	N;MASC;SG
источник	sources	источник	source	N;INAN;NOM;MASC;SG	N;FEM;PL
вскоре	bientot	вскоре	bientot	ADV	INTJ
обсуждения	discussion	обсуждение	discussion	N;INAN;NOM;NEUT;PL	N;FEM;SG
обсуждения	débat	обсуждение	débat	N;INAN;NOM;NEUT;PL	N;MASC;SG
действия	action	действие	action	N;INAN;NOM;NEUT;PL	N;FEM;SG
действия	activité	действие	activité	N;INAN;NOM;NEUT;PL	N;FEM;SG
участника	participante	участник	participant	N;ANIM;ACC;MASC;SG	ADJ;FEM;SG
участника	participant	участник	participer	N;ANIM;ACC;MASC;SG	V;PRS;V.PTCP
музей	musées	музей	musée	N;INAN;NOM;MASC;SG	N;MASC;PL
ряд	rangées	ряд	rangée	N;INAN;NOM;MASC;SG	V;FEM;PL;PST;V.PTCP
ряд	rangée	ряд	rangée	N;INAN;NOM;MASC;SG	V;FEM;SG;PST;V.PTCP
душу	âmes	душа	âme	N;INAN;ACC;FEM;SG	N;FEM;PL
дома	maison	дома	maison	ADV	N;FEM;SG
дома	domicile	дома	domicile	ADV	N;MASC;SG
дома	accueil	дома	accueil	ADV	N;MASC;SG
дома	maisons	дома	maison	ADV	N;FEM;PL
некоторых	certains	некоторый	certain	DET;GEN;PL	PRO;MASC;PL
некоторых	certaines	некоторый	certain	DET;GEN;PL	PRO;FEM;PL
некоторых	quelques	некоторый	quelque	DET;GEN;PL	PRO;PL
почему	why	почему	why	ADV	
чел	cel	человек	celui		
чел	man	человек	man		N;MASC;SG
чел	mec	человек	mec		N;MASC;SG
чел	homme	человек	homme		N;MASC;SG
рсфср	rsfsr	рсфср	rsfsr	N;INAN;NOM;FEM;SG	PROPN
медаль	médailles	медаль	médaille	N;INAN;NOM;FEM;SG	N;FEM;PL
земли	terre	земля	terre	N;INAN;NOM;FEM;PL	N;FEM;SG
земли	terrain	земля	terrain	N;INAN;NOM;FEM;PL	N;MASC;SG
правила	réglementation	правило	réglementation	N;INAN;NOM;NEUT;PL	N;FEM;SG
правила	règlementation	правило	règlementation	N;INAN;NOM;NEUT;PL	N;FEM;SG
правила	règlement	правило	règlement	N;INAN;NOM;NEUT;PL	N;MASC;SG
линии	ligne	линия	ligne	N;INAN;NOM;FEM;PL	N;FEM;SG
линии	line	линия	line	N;INAN;NOM;FEM;PL	N;SG
категории	catégorie	категория	catégorie	N;INAN;NOM;FEM;PL	N;FEM;SG
компания	entreprise	компания	entreprendre	N;INAN;NOM;FEM;SG	V;FEM;SG;PST;V.PTCP
используется	utilisées	использовать	utiliser	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FEM;PL;PST;V.PTCP
используется	utilisé	использовать	utiliser	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;PST;V.PTCP
используется	utilisés	использовать	utiliser	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;PL;PST;V.PTCP
используется	utilisée	использовать	utiliser	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FEM;SG;PST;V.PTCP
тысяч	millier	тысяча	millier	N;INAN;GEN;FEM;PL	N;MASC;SG
тысяч	mille	тысяча	mille	N;INAN;GEN;FEM;PL	NUM
начало	démarrer	начало	démarrer	N;INAN;NOM;NEUT;SG	V;NFIN
начало	commencer	начало	commencer	N;INAN;NOM;NEUT;SG	V;NFIN
начало	démarrer	начало	démarrer	N;INAN;NOM;NEUT;SG	V;NFIN
начало	débuts	начало	début	N;INAN;NOM;NEUT;SG	N;MASC;PL
италии	italie	италия	italie	N;INAN;NOM;FEM;PL	PROPN
италии	italiennes	италия	italien	N;INAN;NOM;FEM;PL	ADJ;FEM;PL
италии	italienne	италия	italien	N;INAN;NOM;FEM;PL	ADJ;FEM;SG
италии	italien	италия	italien	N;INAN;NOM;FEM;PL	ADJ;MASC;SG
италии	italiens	италия	italien	N;INAN;NOM;FEM;PL	ADJ;MASC;PL
мужчин	masculins	мужчина	masculin	N;ANIM;GEN;MASC;PL	ADJ;MASC;PL
мужчин	masculins	мужчина	masculin	N;ANIM;GEN;MASC;PL	ADJ;MASC;PL
мужчин	homme	мужчина	homme	N;ANIM;GEN;MASC;PL	N;MASC;SG
северной	nord	северный	nord	ADJ;INS;FEM;SG	N;MASC;SG
северной	northern	северный	northern	ADJ;INS;FEM;SG	PROPN
северной	nord	северный	nord	ADJ;INS;FEM;SG	N;MASC;SG
острова	île	остров	île	N;INAN;NOM;MASC;PL	N;FEM;SG
полк	polk	полк	polk	N;INAN;NOM;MASC;SG	PROPN
теперь	now	теперь	now	ADV	INTJ
американский	américaines	американский	américain	ADJ;NOM;MASC;SG	ADJ;FEM;PL
американский	américains	американский	américain	ADJ;NOM;MASC;SG	ADJ;MASC;PL
великобритании	britanniques	великобритание	britannique	N;INAN;NOM;FEM;SG	ADJ;MASC;PL
великобритании	britannique	великобритание	britannique	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
лучше	mieux	хороший	mieux	ADJ;CMPR	ADV
оно	ono	оно	ono	PRO;NOM;NEUT;SG;3	PROPN
андрей	andrej	андрей	andrej	N;ANIM;NOM;MASC;SG	PROPN
андрей	andreï	андрей	andreï	N;ANIM;NOM;MASC;SG	PROPN
андрей	andrei	андрей	andrei	N;ANIM;NOM;MASC;SG	PROPN
андрей	andreï	андрей	andreï	N;ANIM;NOM;MASC;SG	PROPN
андрей	andrew	андрей	andrew	N;ANIM;NOM;MASC;SG	PROPN
андрей	andré	андрей	andré	N;ANIM;NOM;MASC;SG	PROPN
роли	rôle	роль	rôle	N;INAN;NOM;FEM;PL	N;MASC;SG
роли	raleigh	роль	raleigh	N;INAN;NOM;FEM;PL	PROPN
сезон	saisons	сезон	saison	N;INAN;NOM;MASC;SG	N;FEM;PL
люди	humains	человек	humain	N;ANIM;NOM;MASC;PL	ADJ;MASC;PL
управление	contrôler	управление	contrôler	N;INAN;NOM;NEUT;SG	V;NFIN
управление	gérer	управление	gérer	N;INAN;NOM;NEUT;SG	V;NFIN
длина	longueurs	длина	longueur	N;INAN;NOM;FEM;SG	N;FEM;PL
хорошо	bons	хорошо	bon	ADV	ADJ;MASC;PL
хорошо	bonne	хорошо	bon	ADV	ADJ;FEM;SG
хорошо	bon	хорошо	bon	ADV	ADJ;MASC;SG
хорошо	bonnes	хорошо	bon	ADV	ADJ;FEM;PL
хорошо	okay	хорошо	okay	ADV	INTJ
хорошо	ok	хорошо	ok	ADV	
тип	taper	тип	taper	N;INAN;NOM;MASC;SG	V;NFIN
тип	tapez	тип	tape	N;INAN;NOM;MASC;SG	V;IMP;PL;2;PRS;FIN
средняя	middle	средний	middle	ADJ;NOM;FEM;SG	PROPN
средняя	milieu	средний	milieu	ADJ;NOM;FEM;SG	N;MASC;SG
средняя	moyennes	средний	moyen	ADJ;NOM;FEM;SG	ADJ;FEM;PL
средняя	moyenne	средний	moyenne	ADJ;NOM;FEM;SG	N;FEM;SG
средняя	moyennes	средний	moyen	ADJ;NOM;FEM;SG	ADJ;FEM;PL
средняя	médium	средний	médium	ADJ;NOM;FEM;SG	N;MASC;SG
средняя	moyenne	средний	moyenne	ADJ;NOM;FEM;SG	N;FEM;SG
средняя	milieu	средний	milieu	ADJ;NOM;FEM;SG	N;MASC;SG
театр	théâtres	театр	théâtre	N;INAN;NOM;MASC;SG	N;MASC;PL
художник	artistes	художник	artiste	N;ANIM;NOM;MASC;SG	N;MASC;PL
российская	russes	российский	russe	ADJ;NOM;FEM;SG	ADJ;MASC;PL
одно	un	один	un	DET;NOM;NEUT;SG	PRO;MASC;SG
одно	one	один	one	DET;NOM;NEUT;SG	PROPN
алексей	alexeï	алекс	alexeï	N;ANIM;NOM;MASC;SG	PROPN
алексей	alexei	алекс	alexei	N;ANIM;NOM;MASC;SG	PROPN
алексей	alexeï	алекс	alexeï	N;ANIM;NOM;MASC;SG	PROPN
алексей	alexis	алекс	alexis	N;ANIM;NOM;MASC;SG	PROPN
алексей	aleksey	алекс	aleksey	N;ANIM;NOM;MASC;SG	PROPN
возможность	opportunités	возможность	opportunité	N;INAN;NOM;FEM;SG	N;FEM;PL
какой	quoi	какой	quoi	DET;NOM;MASC;SG	PRO
премия	primes	премия	prime	N;INAN;NOM;FEM;SG	N;FEM;PL
премия	premium	премия	premium	N;INAN;NOM;FEM;SG	
выпускники	seniors	выпускник	senior	N;ANIM;NOM;MASC;PL	ADJ;MASC;PL
выпускники	anciens	выпускник	ancien	N;ANIM;NOM;MASC;PL	ADJ;MASC;PL
новые	nouveau	новый	nouveau	ADJ;NOM;PL	ADJ;MASC;SG
новые	nouvelle	новый	nouveau	ADJ;NOM;PL	ADJ;FEM;SG
новые	nouveautés	новый	nouveauté	ADJ;NOM;PL	N;FEM;PL
основные	principal	основной	principal	ADJ;NOM;PL	ADJ;MASC;SG
основные	main	основной	main	ADJ;NOM;PL	N;FEM;SG
основные	principale	основной	principal	ADJ;NOM;PL	ADJ;FEM;SG
основные	élémentaire	основной	élémentaire	ADJ;NOM;PL	ADJ;MASC;SG
основные	basique	основной	basique	ADJ;NOM;PL	ADJ;MASC;SG
основные	basic	основной	basic	ADJ;NOM;PL	N;MASC;SG
всегда	always	всегда	always	ADV	V
всегда	tjrs	всегда	tjr	ADV	
всегда	toujour	всегда	toujour	ADV	
известные	connues	известный	connaître	ADJ;NOM;PL	V;FEM;PL;PST;V.PTCP
известные	connue	известный	connaître	ADJ;NOM;PL	V;FEM;SG;PST;V.PTCP
известные	connus	известный	connaître	ADJ;NOM;PL	V;MASC;PL;PST;V.PTCP
известные	connu	известный	connaître	ADJ;NOM;PL	V;MASC;SG;PST;V.PTCP
южной	sud	южный	sud	ADJ;INS;FEM;SG	N;MASC;SG
корпуса	corps	корпус	corps	N;INAN;NOM;MASC;PL	N;MASC;SG
стоит	worth	стоить	worth	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN
информация	infos	информация	info	N;INAN;NOM;FEM;SG	N;FEM;PL
информация	informations	информация	information	N;INAN;NOM;FEM;SG	N;FEM;PL
информация	infos	информация	info	N;INAN;NOM;FEM;SG	N;FEM;PL
информация	renseignements	информация	renseignement	N;INAN;NOM;FEM;SG	N;MASC;PL
большая	grands	большой	grand	ADJ;NOM;FEM;SG	ADJ;MASC;PL
большая	grandes	большой	grand	ADJ;NOM;FEM;SG	ADJ;FEM;PL
большая	big	большой	big	ADJ;NOM;FEM;SG	INTJ
большинство	most	большинство	most	N;INAN;NOM;NEUT;SG	PROPN
большинство	majoritaire	большинство	majoritaire	N;INAN;NOM;NEUT;SG	ADJ;MASC;SG
большинство	majoritaires	большинство	majoritaire	N;INAN;NOM;NEUT;SG	ADJ;MASC;PL
кино	films	кино	film	N;INAN;NOM;NEUT;SG	N;MASC;PL
кино	cinémas	кино	cinémas	N;INAN;NOM;NEUT;SG	N;MASC;PL
силы	force	сила	force	N;INAN;NOM;FEM;PL	N;FEM;SG
силы	forcer	сила	forcer	N;INAN;NOM;FEM;PL	V;NFIN
внимание	concentrer	внимание	concentrer	N;INAN;NOM;NEUT;SG	V;NFIN
александра	alexandra	александр	alexandra	N;ANIM;ACC;MASC;SG	PROPN
движения	trafic	движение	trafic	N;INAN;NOM;NEUT;PL	N;MASC;SG
движения	circulation	движение	circulation	N;INAN;NOM;NEUT;PL	N;FEM;SG
роман	romain	роман	romain	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
роман	romaine	роман	romain	N;INAN;NOM;MASC;SG	ADJ;FEM;SG
роман	romaines	роман	romain	N;INAN;NOM;MASC;SG	ADJ;FEM;PL
роман	romains	роман	romain	N;INAN;NOM;MASC;SG	ADJ;MASC;PL
новых	nouveau	новый	nouveau	ADJ;GEN;PL	ADJ;MASC;SG
новых	nouvelle	новый	nouveau	ADJ;GEN;PL	ADJ;FEM;SG
новых	nouveautés	новый	nouveauté	ADJ;GEN;PL	N;FEM;PL
джон	jean	джон	jean	N;ANIM;NOM;MASC;SG	PROPN
джон	john	джон	john	N;ANIM;NOM;MASC;SG	PROPN
джон	jon	джон	jon	N;ANIM;NOM;MASC;SG	PROPN
граф	compter	граф	compter	N;ANIM;NOM;MASC;SG	V;NFIN
граф	graphique	граф	graphique	N;ANIM;NOM;MASC;SG	ADJ;MASC;SG
процент	pourcentages	процент	pourcentage	N;INAN;NOM;MASC;SG	N;MASC;PL
новая	nouvelles	новый	nouveau	ADJ;NOM;FEM;SG	ADJ;FEM;PL
новая	nouveaux	новый	nouveau	ADJ;NOM;FEM;SG	ADJ;MASC;PL
новая	nouveautés	новый	nouveauté	ADJ;NOM;FEM;SG	N;FEM;PL
известен	connues	известный	connaître	ADJ;MASC;SG	V;FEM;PL;PST;V.PTCP
известен	connue	известный	connaître	ADJ;MASC;SG	V;FEM;SG;PST;V.PTCP
известен	connus	известный	connaître	ADJ;MASC;SG	V;MASC;PL;PST;V.PTCP
известен	connu	известный	connaître	ADJ;MASC;SG	V;MASC;SG;PST;V.PTCP
мини	mini	мин	mini		N;MASC;SG
каждый	chacune	каждый	chacun	DET;NOM;MASC;SG	PRO;FEM;SG
каждый	chacun	каждый	chacun	DET;NOM;MASC;SG	PRO;MASC;SG
потом	puis	потом	puis	ADV	CONJ
герб	herb	герб	herb	N;INAN;NOM;MASC;SG	PROPN
герб	herbes	герб	herbe	N;INAN;NOM;MASC;SG	N;FEM;PL
герб	armoiries	герб	armoirie	N;INAN;NOM;MASC;SG	N;FEM;PL
счёт	marquer	счет	marquer	N;INAN;NOM;MASC;SG	V;NFIN
книга	réserver	книга	réserver	N;INAN;NOM;FEM;SG	V;NFIN
отношения	relation	отношение	relation	N;INAN;NOM;NEUT;PL	N;FEM;SG
использовать	utilisation	использовать	utilisation	V;IPFV;NFIN;ACT	N;FEM;SG
стран	pays	страна	pays	N;INAN;GEN;FEM;PL	N;MASC;SG
лучший	meilleures	лучший	meilleur	ADJ;NOM;MASC;SG	ADJ;FEM;PL
лучший	best	лучший	best	ADJ;NOM;MASC;SG	PROPN
лучший	meilleurs	лучший	meilleur	ADJ;NOM;MASC;SG	ADJ;MASC;PL
восточной	orientales	восточный	oriental	ADJ;INS;FEM;SG	ADJ;FEM;PL
восточной	orientaux	восточный	oriental	ADJ;INS;FEM;SG	ADJ;MASC;PL
видов	espèce	вид	espèce	N;INAN;GEN;MASC;PL	N;FEM;SG
удалось	gérés	удаться	gérer	V;PFV;NEUT;IND;SG;PST;FIN;MID	V;MASC;PL;PST;V.PTCP
западной	ouest	западный	ouest	ADJ;INS;FEM;SG	N;MASC;SG
западной	western	западный	western	ADJ;INS;FEM;SG	N;MASC;SG
всем	toute	все	tout	PRO;ANIM;DAT;PL	DET;FEM;SG
всем	tout	все	tout	PRO;ANIM;DAT;PL	PRO;MASC;SG
всем	all	все	all	PRO;ANIM;DAT;PL	
фон	fond	фон	fond	PART	N;MASC;SG
фон	contexte	фон	contexte	PART	N;MASC;SG
последний	derniers	последний	dernier	ADJ;NOM;MASC;SG	ADJ;MASC;PL
последний	dernières	последний	dernier	ADJ;NOM;MASC;SG	ADJ;FEM;PL
мария	mary	мария	mary	N;ANIM;NOM;FEM;SG	PROPN
мария	myriam	мария	myriam	N;ANIM;NOM;FEM;SG	PROPN
мария	maría	мария	maría	N;ANIM;NOM;FEM;SG	PROPN
мария	maria	мария	maria	N;ANIM;NOM;FEM;SG	PROPN
партия	parti	партия	partir	N;INAN;NOM;FEM;SG	V;MASC;SG;PST;V.PTCP
страницы	page	страница	page	N;INAN;NOM;FEM;PL	N;FEM;SG
спасибо	merci	спасибо	merci	N;INAN;NOM;NEUT;SG	INTJ
спасибо	cordialement	спасибо	cordialement	N;INAN;NOM;NEUT;SG	ADV
спасибо	remerciements	спасибо	remerciement	N;INAN;NOM;NEUT;SG	N;MASC;PL
позднее	ultérieur	поздно	ultérieur	ADV;CMPR	ADJ;MASC;SG
включая	incluant	включая	inclure	ADV	V;PRS;V.PTCP
включая	comprenant	включая	comprendre	ADV	V;PRS;V.PTCP
дмитрий	dmitriy	дмитрий	dmitriy	N;ANIM;NOM;MASC;SG	PROPN
дмитрий	dmitri	дмитрий	dmitri	N;ANIM;NOM;MASC;SG	PROPN
дмитрий	dimitri	дмитрий	dimitri	N;ANIM;NOM;MASC;SG	PROPN
дмитрий	dmitry	дмитрий	dmitry	N;ANIM;NOM;MASC;SG	PROPN
дмитрий	dimitri	дмитрий	dimitri	N;ANIM;NOM;MASC;SG	PROPN
дмитрий	dmytro	дмитрий	dmytro	N;ANIM;NOM;MASC;SG	PROPN
получила	got	получить	got	V;PFV;FEM;IND;SG;PST;FIN;ACT	
моря	mer	море	mer	N;INAN;NOM;NEUT;PL	N;FEM;SG
вариант	variant	вариант	varier	N;INAN;NOM;MASC;SG	V;PRS;V.PTCP
одновременно	simultané	одновременно	simultané	ADV	N;MASC;SG
одновременно	simultanées	одновременно	simultané	ADV	ADJ;FEM;PL
одновременно	simultanés	одновременно	simultané	ADV	ADJ;MASC;PL
одновременно	simultanée	одновременно	simultané	ADV	ADJ;FEM;SG
одновременно	simultané	одновременно	simultané	ADV	N;MASC;SG
имел	avait	иметь	avoir	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
имел	avaient	иметь	avoir	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PL;3;IPFV;FIN
имел	avais	иметь	avoir	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;1;IPFV;FIN
русские	russes	русский	russe	N;ANIM;NOM;MASC;PL	ADJ;MASC;PL
русские	russe	русский	russe	N;ANIM;NOM;MASC;PL	ADJ;MASC;SG
