organe	elin	organ	elin	N;INDF;FEM;PL	N;NOM;SG
cheia	key	cheie	keydä	N;DEF;FEM;SG	N;NOM;SG
cheia	avain	cheie	avain	N;DEF;FEM;SG	N;NOM;SG
cheia	avaimen	cheie	avain	N;DEF;FEM;SG	N;GEN;SG
cheia	keskeinen	cheie	keskeinen	N;DEF;FEM;SG	ADJ;NOM;SG
cheia	avainta	cheie	avainta	N;DEF;FEM;SG	N;PRT;SG
romanov	romanov	romanov	romanov	PROPN	N;NOM;SG
mecanice	mekaanisen	mecanic	mekaaninen	ADJ;INDF;FEM;PL	ADJ;GEN;SG
mecanice	mekaaninen	mecanic	mekaaninen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
ascunde	piilota	ascunde	piilota	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
mobil	mobile	mobil	mobile	N;INDF;MASC;SG	
mobil	liikkuva	mobil	liikkua	N;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
mobil	liikkuvat	mobil	liikkua	N;INDF;MASC;SG	V;IND;PL;3;PRS;FIN;ACT
sean	sean	sean	seada	PROPN	
schi	ski	schi	ski	N;INDF;MASC;SG	PROPN;NOM;SG
schi	hiihtämään	schi	hiihtää	N;INDF;MASC;SG	V;IN+ALL;SG;NFIN;ACT
fondarea	perustaja	fondare	perustaja	N;DEF;FEM;SG	N;NOM;SG
talentul	lahjakkuus	talent	lahjakkuus	N;DEF;MASC;SG	N;NOM;SG
talentul	kyky	talent	kyky	N;DEF;MASC;SG	N;NOM;SG
oklahoma	oklahoma	oklahoma	okla#homa	PROPN	
terestra	maanpäällisen	terestră	maan#päällinen	N;DEF;FEM;SG	ADJ;GEN;SG
permisiunea	lupa	permisiune	lupa	N;DEF;FEM;SG	N;NOM;SG
bernhard	bernhard	bernhard	bernhard	PROPN	PROPN;NOM;SG
nepoata	lapsenlapsi	nepoată	lapsen#lapsi	N;DEF;FEM;SG	N;NOM;SG
nepoata	veljentytär	nepoată	veljentytär	N;DEF;FEM;SG	N;NOM;SG
nepoata	lapsenlapsi	nepoată	lapsen#lapsi	N;DEF;FEM;SG	N;NOM;SG
nepoata	veljentytär	nepoată	veljentytär	N;DEF;FEM;SG	N;NOM;SG
batut	hakattu	bate	hakata	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
batut	lyöty	bate	lyödä	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
batut	hakattu	bate	hakata	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
batut	lyöty	bate	lyödä	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
pragul	kynnyksen	prag	kynnys	N;DEF;MASC;SG	N;GEN;SG
oua	munien	ou	muna	N;DEF;FEM;PL	N;GEN;PL
oua	munat	ou	muna	N;DEF;FEM;PL	N;NOM;PL
oua	kananmunia	ou	kanan#muna	N;DEF;FEM;PL	N;PRT;PL
oua	munia	ou	muna	N;DEF;FEM;PL	N;PRT;PL
oua	munien	ou	muna	N;DEF;FEM;PL	N;GEN;PL
oua	munat	ou	muna	N;DEF;FEM;PL	N;NOM;PL
oua	kananmunia	ou	kanan#muna	N;DEF;FEM;PL	N;PRT;PL
oua	munia	ou	muna	N;DEF;FEM;PL	N;PRT;PL
alpha	alpha	alpha	alpha		N;NOM;SG
alpha	alfa	alpha	alfa		N;NOM;SG
atlético	atlético	atlético	atlético	PROPN	
sprijina	tukevat	sprijină	tukea	V;IND;SG;3;IPFV;FIN	V;PL;V.PTCP;ACT
sprijina	tukee	sprijină	tukea	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN;ACT
tiparita	painetut	tiparită	painaa	ADJ;DEF;FEM;SG	V;NOM;PL;V.PTCP;PASS
tiparita	painettu	tiparită	painaa	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
rica	rica	rica	rica	PROPN	
imnul	hymni	imn	hymni	N;DEF;MASC;SG	N;NOM;SG
chirurgie	leikkaukset	chirurgie	leikkaus	N;INDF;FEM;SG	N;NOM;PL
chirurgie	leikkaus	chirurgie	leikkaus	N;INDF;FEM;SG	N;NOM;SG
chirurgie	leikkauksen	chirurgie	leikkaus	N;INDF;FEM;SG	N;GEN;SG
icoana	kuvake	icoană	kuvake	N;DEF;FEM;SG	N;NOM;SG
icoana	kuvaketta	icoană	kuvake	N;DEF;FEM;SG	N;PRT;SG
amy	amy	amy	amy	PROPN	PROPN;NOM;SG
amy	amyn	amy	amyn	PROPN	N;GEN;SG
klaus	klaus	klaus	klaus	PROPN	PROPN;NOM;SG
adriana	adriana	adriană	adria	N;DEF;FEM;SG	N;NOM;SG
pasi	vaiheita	pas	vaihe		N;PRT;PL
pasi	vaiheet	pas	vaihe		N;NOM;PL
pasi	askelia	pas	askel		N;PRT;PL
pasi	portaat	pas	portaat		N;NOM;PL
pasi	askeleet	pas	askel		N;NOM;PL
pasi	askeleita	pas	askel		N;PRT;PL
pasi	askeleet	pas	askel		N;NOM;PL
pasi	jalanjälkiä	pas	jalan#jälki		N;PRT;PL
pasi	askelia	pas	askel		N;PRT;PL
pasi	vaiheita	pas	vaihe		N;PRT;PL
pasi	vaiheet	pas	vaihe		N;NOM;PL
pasi	askelia	pas	askel		N;PRT;PL
pasi	portaat	pas	portaat		N;NOM;PL
pasi	askeleet	pas	askel		N;NOM;PL
legislatia	lainsäädäntöä	legislatie	lain#säädäntö	N;DEF;FEM;SG	N;PRT;SG
legislatia	lainsäädännön	legislatie	lain#säädäntö	N;DEF;FEM;SG	N;GEN;SG
legislatia	lainsäädäntö	legislatie	lain#säädäntö	N;DEF;FEM;SG	N;NOM;SG
butler	butler	butler	butler	PROPN	PROPN;NOM;SG
butler	hovimestari	butler	hovi#mestari	PROPN	N;NOM;SG
discutat	keskusteli	discuta	keskustella	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
discutat	keskustellut	discuta	keskustella	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
inutil	turhaa	inutil	turha	ADV	ADJ;PRT;SG
inutil	hyödytön	inutil	hyödytön	ADV	ADJ;NOM;SG
inutil	hyödytöntä	inutil	hyödytön	ADV	ADJ;PRT;SG
rolling	rolling	rolling	rolling	PROPN	
rolling	pyörii	rolling	pyöriä	PROPN	V;IND;SG;3;PRS;FIN;ACT
explicatie	selitys	explicatie	selitys	N;INDF;FEM;SG	N;NOM;SG
explicatie	selitykset	explicatie	selitys	N;INDF;FEM;SG	N;NOM;PL
explicatie	selitys	explicatie	selitys	N;INDF;FEM;SG	N;NOM;SG
explicatie	selitykset	explicatie	selitys	N;INDF;FEM;SG	N;NOM;PL
hudson	hudson	hudson	hudson	PROPN	
nori	pilvistä	nor	pilvi	N;INDF;MASC;PL	N;IN+ABL;SG
edmund	edmund	edmunde	edmund	PROPN	N;NOM;SG
intelectuali	älymystön	intelectual	älymystö	N;INDF;MASC;PL	N;GEN;SG
intelectuali	henkisen	intelectual	henkinen	N;INDF;MASC;PL	ADJ;GEN;SG
protejat	suojeltu	protejat	suojella	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
protejat	suojattu	protejat	suojata	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
protejat	suojellut	protejat	suojella	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
ronald	ronald	ronald	ronald	PROPN	N;NOM;SG
colective	kollektiivinen	colectiv	kollektiivinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
popularitate	suosittu	popularitate	suosittu	N;INDF;FEM;SG	ADJ;NOM;SG
popularitate	suosiota	popularitate	suosio	N;INDF;FEM;SG	N;PRT;SG
popularitate	suosio	popularitate	suosio	N;INDF;FEM;SG	N;NOM;SG
popularitate	suosion	popularitate	suosio	N;INDF;FEM;SG	N;GEN;SG
gandit	luulin	gandi	luulla	ADJ;INDF;MASC;SG	V;IND;SG;1;PST;FIN;ACT
gandit	ajatus	gandi	ajatus	ADJ;INDF;MASC;SG	N;NOM;SG
gandit	luuli	gandi	luulla	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
homo	homoja	homo	homo	N;INDF;MASC;SG	N;PRT;PL
droguri	huume	drog	huume	N;INDF;FEM;PL	N;NOM;SG
droguri	lääke	drog	lääke	N;INDF;FEM;PL	N;NOM;SG
willem	willem	willem	willem	PROPN	N;NOM;SG
executie	toteuttaminen	executie	toteuttaminen	N;INDF;FEM;SG	N;NOM;SG
executie	teloitus	executie	teloitus	N;INDF;FEM;SG	N;NOM;SG
executie	suoritus	executie	suoritus	N;INDF;FEM;SG	N;NOM;SG
executie	toteutus	executie	toteutus	N;INDF;FEM;SG	N;NOM;SG
executie	täytäntöönpano	executie	täytäntöönpano	N;INDF;FEM;SG	N;NOM;SG
executie	toteuttaminen	executie	toteuttaminen	N;INDF;FEM;SG	N;NOM;SG
executie	teloitus	executie	teloitus	N;INDF;FEM;SG	N;NOM;SG
executie	suoritus	executie	suoritus	N;INDF;FEM;SG	N;NOM;SG
executie	toteutus	executie	toteutus	N;INDF;FEM;SG	N;NOM;SG
executie	täytäntöönpano	executie	täytäntöönpano	N;INDF;FEM;SG	N;NOM;SG
jucand	pelaamassa	juca	pelata	N;INDF;MASC;SG	V;IN+ESS;SG;NFIN;ACT
jucand	pelaa	juca	pelata	N;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
jucand	leikkii	juca	leikkiä	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
generat	luotu	genera	luoda	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
generat	tuotettu	genera	tuottaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
succese	menestys	succes	menestys	N;INDF;FEM;PL	N;NOM;SG
succese	menestystä	succes	menestys	N;INDF;FEM;PL	N;PRT;SG
succese	onnistuminen	succes	onnistuminen	N;INDF;FEM;PL	N;NOM;SG
bratislava	bratislavan	bratislavă	bratislava	N;DEF;FEM;SG	N;GEN;SG
nuvela	romaani	nuvelă	romaani	N;DEF;FEM;SG	N;NOM;SG
nuvela	novella	nuvelă	novella	N;DEF;FEM;SG	
nuvela	novella	nuvelă	novella	N;DEF;FEM;SG	
reformei	uudistaminen	reformă	uudistaminen	N;DEF;FEM;SG	N;NOM;SG
reformei	uudistukset	reformă	uudistus	N;DEF;FEM;SG	N;NOM;PL
reformei	uudistus	reformă	uudistus	N;DEF;FEM;SG	N;NOM;SG
reformei	uudistuksen	reformă	uudistus	N;DEF;FEM;SG	N;GEN;SG
necunoscute	tuntematon	necunoscut	tuntematon	ADJ;INDF;FEM;PL	ADJ;NOM;SG
filipine	filippiineillä	filipine	fili#ppiine	N;INDF;FEM;SG	N;AT+ESS
;PL
filipine	filippiinien	filipine	fili#ppiini	N;INDF;FEM;SG	N;GEN;PL
filipine	filippiinit	filipine	fili#ppiini	N;INDF;FEM;SG	N;NOM;PL
secundara	toissijainen	secundar	toissijainen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
promis	lupasivat	promite	luvata	V;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN;ACT
rin	rin	rin	rin	N;INDF;MASC;SG	
semnificatia	merkitys	semnificatie	merkitys	N;DEF;FEM;SG	N;NOM;SG
semnificatia	merkityksen	semnificatie	merkitys	N;DEF;FEM;SG	N;GEN;SG
semnificatia	merkitystä	semnificatie	merkitys	N;DEF;FEM;SG	N;PRT;SG
plecare	lähdön	plecare	lähtö	N;INDF;FEM;SG	N;GEN;SG
plecare	lähtö	plecare	lähtö	N;INDF;FEM;SG	N;NOM;SG
gandire	ajattelun	gandire	ajattelu	N;INDF;FEM;SG	N;GEN;SG
gandire	ajattelu	gandire	ajattelu	N;INDF;FEM;SG	N;NOM;SG
gandire	miettii	gandire	miettiä	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
gandire	ajattelua	gandire	ajattelu	N;INDF;FEM;SG	N;PRT;SG
identificate	tunnistettu	identificat	tunnistettu	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
identificate	yksilöity	identificat	yksilöidä	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
anatomia	anatomian	anatomie	anatomia	N;DEF;FEM;SG	N;GEN;SG
farmacie	apteekista	farmacie	apteekki	N;INDF;FEM;SG	N;IN+ABL;SG
farmacie	apteekki	farmacie	apteekki	N;INDF;FEM;SG	N;NOM;SG
mexican	meksikolaista	mexican	meksi#kolainen	ADJ;INDF;MASC;SG	N;PRT;SG
mexican	meksikon	mexican	meksikko	ADJ;INDF;MASC;SG	N;GEN;SG
five	viisi	fiv	viisi	N;INDF;MASC;SG	NUM;NOM;SG
pictate	maalasi	picta	maalata	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN;ACT
pictate	maalattu	picta	maalata	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
aleksandr	aleksandr	aleksandr	aleksandr	PROPN	N;NOM;SG
parcuri	puisto	parc	puisto	N;INDF;FEM;PL	N;NOM;SG
pozitiva	positiiviset	pozitivă	positiivinen	ADJ;DEF;FEM;SG	ADJ;NOM;PL
pozitiva	myönteinen	pozitivă	myönteinen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
pozitiva	positiivinen	pozitivă	positiivinen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
pozitiva	positiivista	pozitivă	positiivinen	ADJ;DEF;FEM;SG	ADJ;PRT;SG
tiparit	painetut	tipari	painaa	ADJ;INDF;MASC;SG	V;NOM;PL;V.PTCP;PASS
tiparit	painettu	tipari	painaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
sangele	veri	sange	veri	N;DEF;MASC;SG	N;NOM;SG
sangele	blood	sange	blood	N;DEF;MASC;SG	
sangele	verta	sange	veri	N;DEF;MASC;SG	N;PRT;SG
yemen	jemenin	yemen	jemen	PROPN	N;GEN;SG
cantand	laulaa	cantand	laulaa		V;IND;SG;3;PRS;FIN;ACT
cantand	laulavat	cantand	laulaa		V;IND;PL;3;PRS;FIN;ACT
cantand	laulu	cantand	laulu		N;NOM;SG
cantand	laulua	cantand	laulu		N;PRT;SG
cantand	laulaa	cantand	laulaa		V;IND;SG;3;PRS;FIN;ACT
cantand	laulavat	cantand	laulaa		V;IND;PL;3;PRS;FIN;ACT
cantand	laulu	cantand	laulu		N;NOM;SG
cantand	laulua	cantand	laulu		N;PRT;SG
stiluri	styles	stil	styles	N;INDF;FEM;PL	
protejarea	suojelu	protejare	suojelu	N;DEF;FEM;SG	N;NOM;SG
protejarea	suojelee	protejare	suojella	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
protejarea	suojella	protejare	suojella	N;DEF;FEM;SG	V;SG;NFIN;ACT
protejarea	suojeleminen	protejare	suojeleminen	N;DEF;FEM;SG	N;NOM;SG
norvegian	norjaksi	norvegian	norja	ADJ;INDF;MASC;SG	N;TRANS;SG
norvegian	norjan	norvegian	norja	ADJ;INDF;MASC;SG	N;GEN;SG
norvegian	norja	norvegian	norja	ADJ;INDF;MASC;SG	PROPN;NOM;SG
impuscat	laukaus	impusca	laukaus	ADJ;INDF;MASC;SG	N;NOM;SG
impuscat	ammuttu	impusca	ampua	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
impuscat	ampui	impusca	ampua	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
impuscat	laukaus	impusca	laukaus	ADJ;INDF;MASC;SG	N;NOM;SG
impuscat	ammuttu	impusca	ampua	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
impuscat	ampui	impusca	ampua	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
salbatica	wild	salbatică	wild	N;DEF;FEM;SG	
salbatica	villiä	salbatică	villi	N;DEF;FEM;SG	ADJ;PRT;SG
salbatica	hurja	salbatică	hurja	N;DEF;FEM;SG	ADJ;NOM;SG
salbatica	villi	salbatică	villi	N;DEF;FEM;SG	ADJ;NOM;SG
teama	pelkoa	teamă	pelko	N;DEF;FEM;SG	ADJ;PRT;SG
teama	pelko	teamă	pelko	N;DEF;FEM;SG	N;NOM;SG
teama	pelkää	teamă	pelätä	N;DEF;FEM;SG	V;IMP;SG;2;FIN;ACT
teama	pelkoa	teamă	pelko	N;DEF;FEM;SG	ADJ;PRT;SG
teama	pelko	teamă	pelko	N;DEF;FEM;SG	N;NOM;SG
teama	pelkää	teamă	pelätä	N;DEF;FEM;SG	V;IMP;SG;2;FIN;ACT
sambata	lauantai	sambata	lauantai	N;DEF;FEM;SG	N;NOM;SG
sambata	lauantaina	sambata	lauantai	N;DEF;FEM;SG	N;FRML;SG
sambata	lauantai	sambata	lauantai	N;DEF;FEM;SG	N;NOM;SG
sambata	lauantaina	sambata	lauantai	N;DEF;FEM;SG	N;FRML;SG
sambata	lauantaisin	sambata	lauantaisin	N;DEF;FEM;SG	ADV
sambata	lauantai	sambata	lauantai	N;DEF;FEM;SG	N;NOM;SG
sambata	lauantaina	sambata	lauantai	N;DEF;FEM;SG	N;FRML;SG
sambata	lauantai	sambata	lauantai	N;DEF;FEM;SG	N;NOM;SG
sambata	lauantaina	sambata	lauantai	N;DEF;FEM;SG	N;FRML;SG
profesionisti	ammattilaisille	profesionist	ammattilainen	ADJ;INDF;MASC;PL	N;AT+ALL;PL
profesionisti	ammattilaiset	profesionist	ammattilainen	ADJ;INDF;MASC;PL	N;NOM;PL
profesionisti	ammattilaisia	profesionist	ammattilainen	ADJ;INDF;MASC;PL	N;PRT;PL
profesionisti	ammattilaisille	profesionist	ammattilainen	ADJ;INDF;MASC;PL	N;AT+ALL;PL
profesionisti	ammattilaiset	profesionist	ammattilainen	ADJ;INDF;MASC;PL	N;NOM;PL
profesionisti	ammattilaisia	profesionist	ammattilainen	ADJ;INDF;MASC;PL	N;PRT;PL
irlandez	irlanti	irlandez	irlanti	ADJ;INDF;MASC;SG	N;NOM;SG
irlandez	irish	irlandez	irish	ADJ;INDF;MASC;SG	
irlandez	irlantilaiset	irlandez	irlanti#lainen	ADJ;INDF;MASC;SG	N;NOM;PL
irlandez	irlannin	irlandez	irlanti	ADJ;INDF;MASC;SG	N;GEN;SG
bunica	isoäiti	bunică	iso#äiti	N;DEF;FEM;SG	N;NOM;SG
bunica	mummo	bunică	mummo	N;DEF;FEM;SG	N;NOM;SG
bunica	isoäiti	bunică	iso#äiti	N;DEF;FEM;SG	N;NOM;SG
bunica	mummi	bunică	mummi	N;DEF;FEM;SG	N;NOM;SG
bunica	mummo	bunică	mummo	N;DEF;FEM;SG	N;NOM;SG
bunica	mummi	bunică	mummi	N;DEF;FEM;SG	N;NOM;SG
bunica	isoäiti	bunică	iso#äiti	N;DEF;FEM;SG	N;NOM;SG
bunica	mummo	bunică	mummo	N;DEF;FEM;SG	N;NOM;SG
bunica	isoäiti	bunică	iso#äiti	N;DEF;FEM;SG	N;NOM;SG
bunica	mummo	bunică	mummo	N;DEF;FEM;SG	N;NOM;SG
bunica	mummi	bunică	mummi	N;DEF;FEM;SG	N;NOM;SG
bunica	isoäiti	bunică	iso#äiti	N;DEF;FEM;SG	N;NOM;SG
bunica	mummo	bunică	mummo	N;DEF;FEM;SG	N;NOM;SG
lituaniei	liettuan	lituanie	liettu	PROPN;DEF;FEM;SG	N;GEN;SG
lituaniei	liettua	lituanie	liettua	PROPN;DEF;FEM;SG	N;NOM;SG
limitate	limited	limitat	limited	ADJ;INDF;FEM;PL	
limitate	rajattu	limitat	rajata	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
limitate	rajoitettu	limitat	rajoittaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
limitate	rajallinen	limitat	rajallinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
perry	perryn	perry	perry	PROPN	N;GEN;SG
perry	perry	perry	perry	PROPN	PROPN;NOM;SG
sept	väliseinä	sept	väline		ADJ;FRML;PL
distinctie	ero	distinctie	ero	N;INDF;FEM;SG	N;NOM;SG
distinctie	erottelu	distinctie	erottelu	N;INDF;FEM;SG	N;NOM;SG
cronici	chronicles	cronică	chronicles	N;INDF;FEM;PL	N;NOM;SG
rugaciune	rukouksen	rugaciune	rukous	N;INDF;FEM;SG	N;GEN;SG
rugaciune	rukous	rugaciune	rukous	N;INDF;FEM;SG	N;NOM;SG
rugaciune	rukouksen	rugaciune	rukous	N;INDF;FEM;SG	N;GEN;SG
rugaciune	rukous	rugaciune	rukous	N;INDF;FEM;SG	N;NOM;SG
luther	luther	luther	luther	PROPN	N;NOM;SG
personalitatea	persoonallisuus	personalitate	persoonallisuus	N;DEF;FEM;SG	N;NOM;SG
personalitatea	luonne	personalitate	luonne	N;DEF;FEM;SG	N;NOM;SG
personalitatea	persoona	personalitate	persoona	N;DEF;FEM;SG	N;NOM;SG
atelierul	työpaja	atelier	työ#paja	N;DEF;MASC;SG	N;NOM;SG
cook	cook	cook	cook	PROPN	PROPN;NOM;SG
cook	kokki	cook	kokki	PROPN	N;NOM;SG
oleg	oleg	oleg	oleg	PROPN	PROPN;NOM;SG
respectarea	noudattaminen	respectare	noudattaminen	N;DEF;FEM;SG	N;NOM;SG
respectarea	noudattamista	respectare	noudattaminen	N;DEF;FEM;SG	N;PRT;SG
vama	tulli	vamă	tulli	N;DEF;FEM;SG	N;NOM;SG
vama	tulli	vamă	tulli	N;DEF;FEM;SG	N;NOM;SG
interimar	väliaikaisen	interimar	väli#aikainen	N;INDF;MASC;SG	ADJ;GEN;SG
interimar	väliaikainen	interimar	väli#aikainen	N;INDF;MASC;SG	ADJ;NOM;SG
adult	aikuiset	adult	aikuinen	N;INDF;MASC;SG	N;NOM;PL
adult	aikuinen	adult	aikuinen	N;INDF;MASC;SG	ADJ;NOM;SG
adult	aikuista	adult	aiku	N;INDF;MASC;SG	N;IN+ABL;PL
adult	aikuisten	adult	aikuinen	N;INDF;MASC;SG	N;GEN;PL
imparte	jako	imparte	jako	V;IND;SG;3;PRS;FIN	N;NOM;SG
helsinki	helsingissä	helsinki	helsinki	PROPN	PROPN;IN+ESS;SG
helsinki	helsinkiin	helsinki	helsin	PROPN	N;IN+ALL;SG
helsinki	helsingin	helsinki	helsinki	PROPN	PROPN;GEN;SG
helsinki	helsinki	helsinki	helsinki	PROPN	N;NOM;SG
julia	julia	julie	juli	N;DEF;FEM;SG	N;NOM;SG
mussolini	mussolini	mussolină	mussoli	N;INDF;MASC;PL	N;NOM;SG
faimos	kuuluisia	faimos	kuuluisa	ADJ;INDF;MASC;SG	ADJ;PRT;PL
faimos	kuuluisat	faimos	kuuluisa	ADJ;INDF;MASC;SG	ADJ;NOM;PL
magdalena	magdalena	magdalenă	magdale	N;DEF;FEM;SG	N;NOM;SG
anastasia	anastasia	anastasie	anastanen	N;DEF;FEM;SG	PROPN;NOM;SG
studiourile	studios	studio	studios	N;DEF;FEM;PL	N;NOM;SG
bat	bat	bate	bat	V;IND;PL;3;PRS;FIN	N;NOM;SG
bat	maila	bate	maila	V;IND;PL;3;PRS;FIN	N;NOM;SG
bat	lepakko	bate	lepakko	V;IND;PL;3;PRS;FIN	N;NOM;SG
apr	huhtikuu	apr	huhtikuu		N;NOM;SG
apr	huhtikuuta	apr	huhtikuu		N;PRT;SG
apr	huhti	apr	huhti		N;NOM;SG
mintea	mielen	minte	mieli	N;DEF;FEM;SG	N;GEN;SG
mintea	mieli	minte	mieli	N;DEF;FEM;SG	N;NOM;SG
dmitri	dmitri	dmitru	dmitri	PROPN	PROPN;NOM;SG
dmitri	dmitri	dmitru	dmitri	PROPN	PROPN;NOM;SG
americanii	amerikkalaisia	american	amerikkalainen	N;DEF;MASC;PL	N;PRT;PL
americanii	amerikkalaiset	american	amerikkalainen	N;DEF;MASC;PL	N;NOM;PL
americanii	yhdysvaltalaiset	american	yhdys#valtalainen	N;DEF;MASC;PL	N;NOM;PL
alexei	aleksei	alexe	aleksei	PROPN;DEF;FEM;SG	N;NOM;SG
sarb	serbia	sarb	serbi	PROPN	PROPN;NOM;SG
sarb	serbian	sarb	serbia	PROPN	N;GEN;SG
documentul	asiakirjan	document	asia#kirja	N;DEF;MASC;SG	N;GEN;SG
documentul	dokumentti	document	dokumentti	N;DEF;MASC;SG	N;NOM;SG
documentul	asiakirja	document	asia#kirja	N;DEF;MASC;SG	N;NOM;SG
baba	baba	babă	baba	N;DEF;FEM;SG	N;NOM;SG
baba	baba	babă	baba	N;DEF;FEM;SG	N;NOM;SG
preocupat	huolestunut	preocupa	huolestua	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
brusc	äkillinen	brusc	äkillinen	ADV	ADJ;NOM;SG
japonezi	japanilaista	japonez	japanilainen	N;INDF;MASC;PL	N;PRT;SG
japonezi	japani	japonez	japani	N;INDF;MASC;PL	N;NOM;SG
japonezi	japanilainen	japonez	japanilainen	N;INDF;MASC;PL	ADJ;NOM;SG
japonezi	japanin	japonez	japani	N;INDF;MASC;PL	N;GEN;SG
inspirata	inspiroi	inspirat	inspiroida	ADJ;DEF;FEM;SG	V;IND;SG;2;PRS;FIN;ACT
paraguay	paraguayn	paraguay	paragua	PROPN	N;GEN;SG
jennifer	jennifer	jennifer	jennifer	PROPN	PROPN;NOM;SG
facto	facto	facto	facto		N;NOM;SG
izolat	eristetty	izolat	eristää	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
izolat	eristetty	izolat	eristää	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
izolat	eristyksissä	izolat	eristys	ADJ;INDF;MASC;SG	N;IN+ESS;PL
berg	berg	berg	berg	PROPN	PROPN;NOM;SG
anulat	peruutettu	anula	peruuttaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
anulat	peruttu	anula	peruta	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
anulat	peruutettu	anula	peruuttaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
anulat	perui	anula	perua	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
anulat	peruttu	anula	peruta	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
precizeaza	määritä	precizează	määrittää	V;IND;SG;3;IPFV;FIN	V;IMP;SG;2;FIN;ACT
precizeaza	määrittele	precizează	määritellä	V;IND;SG;3;IPFV;FIN	V;IMP;SG;2;FIN;ACT
evaluare	arvio	evaluare	arvio	N;INDF;FEM;SG	N;NOM;SG
evaluare	arvostelu	evaluare	arvostelu	N;INDF;FEM;SG	N;NOM;SG
evaluare	luokitus	evaluare	luokitus	N;INDF;FEM;SG	N;NOM;SG
evaluare	arviointi	evaluare	arviointi	N;INDF;FEM;SG	N;NOM;SG
evaluare	arvio	evaluare	arvio	N;INDF;FEM;SG	N;NOM;SG
evaluare	arviointi	evaluare	arviointi	N;INDF;FEM;SG	N;NOM;SG
evaluare	arvio	evaluare	arvio	N;INDF;FEM;SG	N;NOM;SG
evaluare	arvostus	evaluare	arvostus	N;INDF;FEM;SG	N;NOM;SG
divizat	jaettuna	diviza	jakaa	ADJ;INDF;MASC;SG	V;FRML;SG;V.PTCP;PASS
divizat	jaettu	diviza	jakaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
divizat	jako	diviza	jako	ADJ;INDF;MASC;SG	N;NOM;SG
divizat	jaettu	diviza	jakaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
bergamo	bergamon	bergamo	bergamo	PROPN	N;GEN;SG
incurajat	kannusti	incuraja	kannustaa	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
