پِیاک	joodik	پِیاک	joodik	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیرائی	laulja	پِیرائی	laulja	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیرایہ	käitumine	پَیرایہ	käitumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیرایہ	käitumine	پَیرایہ	käitumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیرایہ	stiil	پَیرایہ	stiil	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیرایہ	meetod	پَیرایہ	meetod	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیرنا	pierce	پَیرا	pierce	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیرنا	pearce	پَیرا	pearcema	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیرنا	ujuda	پَیرا	ujuma	PROPN;NOM;MASC;SG;3	V;NFIN
پَیرنا	tungida	پَیرا	tungima	PROPN;NOM;MASC;SG;3	V;NFIN
پَیرو	järgija	پَیرو	järgija	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیرو	õpilane	پَیرو	õpilane	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیرُو	kalkun	پِیرُو	kalkuma	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیرُو	türgi	پِیرُو	türgi	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیروز	edukas	پِیروز	edukas	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
پِیروز	edukad	پِیروز	edukas	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پِیروز	võidukas	پِیروز	võidukas	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیروزہ	türkiis	پِیروزہ	türkiis	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیروکار	järgija	پَیروکار	järgija	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیروی	pühendumus	پَیروی	pühendumus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیروی	pühendumust	پَیروی	pühendumus	PROPN;NOM;MASC;SG;3	N;PRT;SG
پَیروی	kuulekuse	پَیروی	kuulekus	PROPN;NOM;MASC;SG;3	N;GEN;SG
پَیرہن	mantle	پَیرہن	mantle	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیرہن	rüü	پَیرہن	rüü	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیری	asutus	پِیری	asutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیری	ametiasutus	پِیری	ameti_asutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیری	power	پِیری	power	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیری	võimu	پِیری	võim	PROPN;NOM;MASC;SG;3	N;PRT;SG
پِیری	võim	پِیری	võim	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیری	võimsus	پِیری	võimsus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیری	jõud	پِیری	jõud	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیڑ	haigus	پِیڑ	haigus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیڑ	ahastust	پِیڑ	ahastus	PROPN;NOM;MASC;SG;3	N;PRT;SG
پِیڑ	kahju	پِیڑ	kahju	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیڑ	kaastunne	پِیڑ	kaas_tunne	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیڑ	kurbus	پِیڑ	kurbuma	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیڑ	valu	پِیڑ	valu	PROPN;NOM;MASC;SG;3	N;NOM;SG
پیڑ	taim	پیڑ	taim	V;ACT	N;NOM;SG
پیڑ	taime	پیڑ	taim	V;ACT	N;PRT;SG
پیڑ	tehas	پیڑ	tehas	V;ACT	N;NOM;SG
پیڑ	põõsas	پیڑ	põõsas	V;ACT	N;IN+ESS;SG
پیڑ	taim	پیڑ	taim	V;ACT	N;NOM;SG
پیڑ	taime	پیڑ	taim	V;ACT	N;PRT;SG
پیڑ	tehas	پیڑ	tehas	V;ACT	N;NOM;SG
پیڑ	puu	پیڑ	puu	V;ACT	N;NOM;SG
پیڑ	puud	پیڑ	puu	V;ACT	N;NOM;PL
پیڑ	põõsas	پیڑ	põõsas	V;ACT	N;IN+ESS;SG
پیڑا	tainas	پیڑا	tainama	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیڑی	step	پَیڑی	step	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیڑی	sammu	پَیڑی	samm	PROPN;NOM;MASC;SG;3	N;PRT;SG
پَیڑی	samm	پَیڑی	samm	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیڑھی	põlvkonna	پِیڑھی	põlvkond	PROPN;NOM;MASC;SG;3	N;GEN;SG
پِیڑھی	generatsioon	پِیڑھی	generatsioon	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیڑھی	põlvkond	پِیڑھی	põlvkond	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیڑھی	sugupuu	پِیڑھی	sugu_puu	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیزار	king	پَیزار	king	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیزار	kinga	پَیزار	king	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیسا	varandus	پَیسا	varandus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیسا	raha	پَیسا	raha	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیسا	sularaha	پَیسا	sula_raha	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیسا	cash	پَیسا	cash	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیسا	rikkust	پَیسا	rikkus	PROPN;NOM;MASC;SG;3	N;PRT;SG
پَیسا	rikkuse	پَیسا	rikkus	PROPN;NOM;MASC;SG;3	N;GEN;SG
پَیسا	rikkus	پَیسا	rikkus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیسا	rikkus	پَیسا	rikkus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیسا	rikkusi	پَیسا	rikkus	PROPN;NOM;MASC;SG;3	N;PRT;PL
پِیسنا	hävita	پِیسنا	hävitama	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
پِیسنا	hävitamine	پِیسنا	hävitamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیسنا	hävitada	پِیسنا	hävitama	PROPN;NOM;MASC;SG;3	V;NFIN
پِیسنا	armumine	پِیسنا	armumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیسنا	purustada	پِیسنا	purustama	PROPN;NOM;MASC;SG;3	V;NFIN
پِیسنا	häving	پِیسنا	häving	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیسنا	pulber	پِیسنا	pulber	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیسنا	jahvatada	پِیسنا	jahvatama	PROPN;NOM;MASC;SG;3	V;NFIN
پیش	muud	پیش	muu	ADV;MASC;SG;3	PRO;NOM;SG
پیش	arenenud	پیش	arenenud	ADV;MASC;SG;3	ADJ;PST;V.PTCP;ACT
پیش	täiustatud	پیش	täiusta=tud	ADV;MASC;SG;3	ADJ;PST;V.PTCP;PASS
پیش	rinne	پیش	rinne	ADV;MASC;SG;3	N;NOM;SG
پیشاپیش	ees	پیشاپیش	ees	PROPN;NOM;MASC;SG;3	ADV
پیشاپیش	enne	پیشاپیش	enne	PROPN;NOM;MASC;SG;3	ADV
پیشاپیش	liider	پیشاپیش	liider	PROPN;NOM;MASC;SG;3	N;NOM;SG
پیشاپیش	juht	پیشاپیش	juht	PROPN;NOM;MASC;SG;3	N;NOM;SG
پیشاپیش	leader	پیشاپیش	leader	PROPN;NOM;MASC;SG;3	N;NOM;SG
پیشاپیش	eelkäija	پیشاپیش	eel_käija	PROPN;NOM;MASC;SG;3	N;NOM;SG
پیشانی	saatuse	پیشانی	saatus	N;NOM;MASC;SG;3	N;GEN;SG
پیشانی	ees	پیشانی	ees	N;NOM;MASC;SG;3	ADV
پیشانی	ette	پیشانی	ette	N;NOM;MASC;SG;3	ADV
پیشانی	saatuse	پیشانی	saatus	N;NOM;MASC;SG;3	N;GEN;SG
پیشتر	varasem	پیشتر	varasem	N;NOM;MASC;SG;3	ADJ;NOM;CMPR;SG
پیشتر	varem	پیشتر	varem	N;NOM;MASC;SG;3	ADV
پیشتر	varasem	پیشتر	varasem	N;NOM;MASC;SG;3	ADJ;NOM;CMPR;SG
پیشتر	varem	پیشتر	varem	N;NOM;MASC;SG;3	ADV
پیشتر	enne	پیشتر	enne	N;NOM;MASC;SG;3	ADV
پیشکار	asetäitja	پیشکار	ase_täitja	PROPN;NOM;MASC;SG;3	N;NOM;SG
پیشکار	abiline	پیشکار	abiline	PROPN;NOM;MASC;SG;3	N;NOM;SG
پیشکار	assistent	پیشکار	assistent	PROPN;NOM;MASC;SG;3	N;NOM;SG
پیشکاری	agentuuri	پیشکاری	agentuur	N;NOM;MASC;SG;3	N;PRT;SG
پیشکش	esitluse	پیشکش	esitlus	N;NOM;MASC;SG;3	N;GEN;SG
پیشکش	andamit	پیشکش	andam	N;NOM;MASC;SG;3	N;PRT;SG
پیشکش	esitluse	پیشکش	esitlus	N;NOM;MASC;SG;3	N;GEN;SG
پیشکش	andamit	پیشکش	andam	N;NOM;MASC;SG;3	N;PRT;SG
پیشکش	paku	پیشکش	pakkuma	N;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
پیشکش	pakkuda	پیشکش	pakkuma	N;NOM;MASC;SG;3	V;NFIN
پیشگفتار	eessõna	پیشگفتار	ees_sõna	ADJ	N;NOM;SG
پیشگفتار	eessõna	پیشگفتار	ees_sõna	ADJ	N;NOM;SG
پیشگی	ette	پیشگی	ette	N;NOM;MASC;SG;3	ADV
پیشوا	eelistatud	پیشوا	eelista=tud	N;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
پیشوائی	suunised	پیشوائی	suunis	N;NOM;MASC;SG;3	ADJ;NOM;PL
پیشوائی	juhised	پیشوائی	juhis	N;NOM;MASC;SG;3	N;NOM;PL
پیشہ	kohandatud	پیشہ	kohandama	N;NOM;MASC;SG;3	V;PST;V.PTCP;PASS
پیشہ	prostitutsiooni	پیشہ	prostitutsioon	N;NOM;MASC;SG;3	N;PRT;SG
پیشہ	kohandatud	پیشہ	kohandama	N;NOM;MASC;SG;3	V;PST;V.PTCP;PASS
پیشہ	prostitutsiooni	پیشہ	prostitutsioon	N;NOM;MASC;SG;3	N;PRT;SG
پیشی	kohalolu	پیشی	kohal_olu	N;NOM;MASC;SG;3	N;PRT;SG
پیشین	iidne	پیشین	iidne	N;NOM;MASC;SG;3	ADJ;NOM;SG
پیشین	iidsed	پیشین	iidne	N;NOM;MASC;SG;3	ADJ;NOM;PL
پیشین	iidsete	پیشین	iidne	N;NOM;MASC;SG;3	ADJ;GEN;PL
پیشین	pärastlõunal	پیشین	pärast_lõuna	N;NOM;MASC;SG;3	N;AT+ESS
;SG
پیشین	õhtust	پیشین	õhtune	N;NOM;MASC;SG;3	ADJ;IN+ABL;SG
پیشین	õhtused	پیشین	õhtune	N;NOM;MASC;SG;3	ADJ;NOM;PL
پیشین	õhtune	پیشین	õhtune	N;NOM;MASC;SG;3	ADJ;NOM;SG
پیشین	endised	پیشین	endine	N;NOM;MASC;SG;3	ADJ;NOM;PL
پیشین	endine	پیشین	endine	N;NOM;MASC;SG;3	ADJ;NOM;SG
پیشین	eelnev	پیشین	eelnev	N;NOM;MASC;SG;3	ADJ;NOM;SG;PRS;V.PTCP;ACT
پیشین	varasem	پیشین	varasem	N;NOM;MASC;SG;3	ADJ;NOM;CMPR;SG
پیشین	varem	پیشین	varem	N;NOM;MASC;SG;3	ADV
پَیغار	trench	پَیغار	trench	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیغار	kraavi	پَیغار	kraav	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیغار	vallikraavi	پَیغار	valli_kraavi	PROPN;NOM;MASC;SG;3	N;PRT;SG
پَیغارہ	laim	پَیغارہ	laim	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیغارہ	kuritarvitamine	پَیغارہ	kuri_tarvitamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیغارہ	kuritarvitamise	پَیغارہ	kuri_tarvitamine	PROPN;NOM;MASC;SG;3	N;GEN;SG
پَیغام	sõnum	پَیغام	sõnum	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیغام	teade	پَیغام	teade	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیغام	news	پَیغام	news	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیغام	uudis	پَیغام	uudis	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیغام	uudised	پَیغام	uudis	PROPN;NOM;MASC;SG;3	N;NOM;PL
پَیغام	nõuanded	پَیغام	nõudma	PROPN;NOM;MASC;SG;3	N;NOM;PL
پَیغام	nõuanne	پَیغام	nõu_anne	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیغام	nõu	پَیغام	nõu	PROPN;NOM;MASC;SG;3	N;PRT;SG
پَیغامی	sõnumitooja	پَیغامی	sõnumi_too=ja	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیغمبر	sõnumitooja	پَیغمبر	sõnumi_too=ja	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیک	sõnumitooja	پَیک	sõnumi_too=ja	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیک	kuller	پَیک	kuller	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیک	jooksja	پَیک	jooksja	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیک	valvur	پَیک	valvur	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیک	spioon	پَیک	spioon	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیکا	tulista	پِیکا	tulistama	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
پِیکا	tulistada	پِیکا	tulistama	PROPN;NOM;MASC;SG;3	V;NFIN
پَیکار	lahing	پَیکار	lahing	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیکار	võistlus	پَیکار	võistlus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیکار	konkurss	پَیکار	konkurss	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیکار	sõda	پَیکار	sõda	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیکر	vormi	پَیکر	vorm	PROPN;NOM;MASC;SG;3	N;PRT;SG
پَیکر	vorm	پَیکر	vorm	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیکر	joonis	پَیکر	joonis	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیکر	keha	پَیکر	keha	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیکر	näoga	پَیکر	nägu	PROPN;NOM;MASC;SG;3	N;COM;SG
پَیکر	näo	پَیکر	nägu	PROPN;NOM;MASC;SG;3	N;GEN;SG
پَیکر	nägu	پَیکر	nägu	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیکر	face	پَیکر	face	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیکر	välimus	پَیکر	välimus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیکّڑ	joodik	پِیکّڑ	joodik	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیکّڑ	alkohoolik	پِیکّڑ	alkohoolik	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیکّڑ	alkohoolsete	پِیکّڑ	alkohoolne	PROPN;NOM;MASC;SG;3	ADJ;GEN;PL
پیکھنا	iha	پیکھ	iha	V;SG;NFIN;ACT	N;NOM;SG
پیکھنا	soov	پیکھ	soov	V;SG;NFIN;ACT	N;NOM;SG
پیکھنا	soovi	پیکھ	soov	V;SG;NFIN;ACT	N;PRT;SG
پیکھنا	jälgi	پیکھ	jälg	V;SG;NFIN;ACT	N;NOM;SG
پِیل	elevant	پِیل	elevant	PROPN;NOM;MASC;SG;3	N;NOM;SG
پیل	lükka	پیل	lükkama		V;IMP;SG;2;PRS;FIN;ACT
پیل	arvukuse	پیل	arvukus		N;GEN;SG
پیل	arvukus	پیل	arvukus		N;NOM;SG
پِیلا	kollase	پِیلا	kollane	PROPN;NOM;MASC;SG;3	ADJ;GEN;SG
پِیلا	kollased	پِیلا	kollane	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پِیلا	kollane	پِیلا	kollane	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
پِیلا	pale	پِیلا	pale	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیلا	kahvatu	پِیلا	kahvatu	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
پیلاپن	kurbus	پیلاپن	kurbuma	PROPN;NOM;MASC;SG;3	N;NOM;SG
پیلاپن	kurbust	پیلاپن	kurbus	PROPN;NOM;MASC;SG;3	N;PRT;SG
پیلڑ	munandid	پیلڑ	munand	PROPN;NOM;MASC;SG;3	N;NOM;PL
پیلڑ	munand	پیلڑ	munand	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیلُو	kalkun	پِیلُو	kalkuma	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیلُو	türgi	پِیلُو	türgi	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیلی	kollase	پِیلی	kollane	PROPN;NOM;MASC;SG;3	ADJ;GEN;SG
پِیلی	kollased	پِیلی	kollane	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پِیلی	kollane	پِیلی	kollane	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
پِیلی	pale	پِیلی	pale	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیلی	kahvatu	پِیلی	kahvatu	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
پَیما	kaalumine	پَیما	kaalumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیما	mõõtmine	پَیما	mõõtmine	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیما	mõõte	پَیما	mõõt	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمان	pühendumus	پَیمان	pühendumus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمان	kohustuse	پَیمان	kohustus	PROPN;NOM;MASC;SG;3	N;GEN;SG
پَیمان	pühendumine	پَیمان	pühendumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمان	kohustus	پَیمان	kohustus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمان	leping	پَیمان	leping	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمان	asutamisleping	پَیمان	asutamis_leping	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمان	pant	پَیمان	pant	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمان	lubadus	پَیمان	lubadus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمانہ	kausi	پَیمانہ	kauss	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمانہ	kauss	پَیمانہ	kauss	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمانہ	mõõt	پَیمانہ	mõõt	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمانہ	abinõu	پَیمانہ	abi_nõu	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمانہ	meede	پَیمانہ	meede	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمانہ	standardne	پَیمانہ	standardne	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
پَیمانہ	standard	پَیمانہ	standard	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمانہ	mõõdupuu	پَیمانہ	mõõdu_puu	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمانہ	karikavõistlused	پَیمانہ	karika_võistlus	PROPN;NOM;MASC;SG;3	N;NOM;PL
پَیمانہ	cup	پَیمانہ	cup	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمانہ	tops	پَیمانہ	tops	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمانہ	tass	پَیمانہ	tass	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمانہ	karikas	پَیمانہ	karikas	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمائش	mõõtmine	پَیمائش	mõõtmine	PROPN;NOM;MASC;SG;3	N;NOM;SG
پیمبر	sõnumitooja	پیمبر	sõnumi_too=ja	PROPN;NOM;MASC;SG;3	N;NOM;SG
پیمبر	prohvet	پیمبر	prohvet	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمُود	mõõtmine	پَیمُود	mõõtmine	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیمُودہ	mõõdetud	پَیمُودہ	mõõtma	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP;PASS
پَین	kanal	پَین	kana		N;AT+ESS
;SG
پَین	kanalid	پَین	kanal		N;NOM;PL
پَین	bassein	پَین	bassein		N;NOM;SG
پَین	basseini	پَین	bassein		N;PRT;SG
پَین	vooluveekogu	پَین	voolu_vee_kogu		N;NOM;SG
پَین	äravoolu	پَین	ära_vool		N;NOM;SG
پِین	suured	پِین	suur	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پِین	big	پِین	big	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِین	suure	پِین	suur	PROPN;NOM;MASC;SG;3	ADJ;GEN;SG
پِین	suur	پِین	suur	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
پِین	rasv	پِین	rasv	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِین	rasva	پِین	rasv	PROPN;NOM;MASC;SG;3	N;PRT;SG
پِین	paksud	پِین	paks	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پِین	paks	پِین	paks	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
پِین	rasked	پِین	raske	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پِین	raske	پِین	raske	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
پَیں	piip	پَیں	piip		N;NOM;SG
پَینا	osutas	پَینا	osutama	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN;ACT
پَینا	teravad	پَینا	terav	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پَینا	sharp	پَینا	sharp	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَینا	terav	پَینا	terav	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
پِینا	ime	پِینا	ime	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِینا	jooki	پِینا	jook	PROPN;NOM;MASC;SG;3	N;PRT;SG
پِینا	juua	پِینا	jooma	PROPN;NOM;MASC;SG;3	V;NFIN
پِینا	jook	پِینا	jook	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَینالا	äravoolu	پَینالا	ära_vool	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَینڈ	asukoht	پَینڈ	asu_koht	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَینڈ	rada	پَینڈ	rada	PROPN;NOM;MASC;SG;3	N;PRT;SG
پَینڈ	way	پَینڈ	way	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَینڈ	step	پَینڈ	step	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَینڈ	sammu	پَینڈ	samm	PROPN;NOM;MASC;SG;3	N;PRT;SG
پَینڈ	samm	پَینڈ	samm	PROPN;NOM;MASC;SG;3	N;NOM;SG
پینڈ	lump	پینڈ	lump		N;NOM;SG
پینڈ	ball	پینڈ	ball		N;NOM;SG
پینڈ	pall	پینڈ	pall		N;NOM;SG
پینڈ	palli	پینڈ	pall		N;PRT;SG
پِینگ	hoos	پِینگ	hoog	PROPN;NOM;MASC;SG;3	N;IN+ESS;SG
پَینی	teravad	پَینی	terav	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پَینی	sharp	پَینی	sharp	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَینی	terav	پَینی	terav	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
پِیوٹ	joodik	پِیوٹ	joodik	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیوست	liitunud	پَیوست	liituma	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP;ACT
پَیوست	liitus	پَیوست	liituma	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN;ACT
پَیوست	ühines	پَیوست	ühinema	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN;ACT
پَیوستگی	lähedus	پَیوستگی	lähedus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیوستگی	läheduse	پَیوستگی	lähedus	PROPN;NOM;MASC;SG;3	N;GEN;SG
پَیوستگی	liit	پَیوستگی	liit	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیوستگی	liidu	پَیوستگی	liit	PROPN;NOM;MASC;SG;3	N;GEN;SG
پَیوستگی	adhesiooni	پَیوستگی	adhesioon	PROPN;NOM;MASC;SG;3	N;PRT;SG
پَیوستہ	lahutamatud	پَیوستہ	lahutamatu	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پَیوستہ	liitunud	پَیوستہ	liituma	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP;ACT
پَیوستہ	liitus	پَیوستہ	liituma	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN;ACT
پَیوستہ	ühines	پَیوستہ	ühinema	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN;ACT
پَیوند	suhe	پَیوند	suhe	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیوند	seos	پَیوند	seos	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیوند	suhted	پَیوند	suhe	PROPN;NOM;MASC;SG;3	N;NOM;PL
پَیوند	ühinege	پَیوند	ühinema	PROPN;NOM;MASC;SG;3	V;IMP;PL;2;PRS;FIN;ACT
پَیوند	liitu	پَیوند	liit	PROPN;NOM;MASC;SG;3	N;IN+ALL;LGSPEC1;SG
پَیوند	ühine	پَیوند	ühine	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
پَیوند	ühendus	پَیوند	ühendus	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیوند	ühenduse	پَیوند	ühendus	PROPN;NOM;MASC;SG;3	N;GEN;SG
پَیوند	paik	پَیوند	paik	PROPN;NOM;MASC;SG;3	N;NOM;SG
پِیہ	rasv	پِیہ	rasv	PROPN;NOM;MASC;SG;3	N;NOM;SG
پَیہم	pidevalt	پَیہم	pidevalt	PROPN;NOM;MASC;SG;3	ADV
پَیہم	pidevalt	پَیہم	pidevalt	PROPN;NOM;MASC;SG;3	ADV
پھاٹ	diviis	پھاٹ	diviis		N;NOM;SG
پھاٹ	rajoon	پھاٹ	rajoon		N;NOM;SG
پھاٹ	osakond	پھاٹ	osakond		N;NOM;SG
پھاٹک	sissepääs	پھاٹک	sisse_pääs		N;NOM;SG
پھاٹک	sisenemine	پھاٹک	sisenemine		N;NOM;SG
پھاٹک	värav	پھاٹک	värav		N;NOM;SG
پھاٹک	kontroll	پھاٹک	kontroll		N;NOM;SG
پھاٹک	kontrolli	پھاٹک	kontroll		N;NOM;SG
پھاٹک	check	پھاٹک	check		N;NOM;SG
پھاٹک	takistamine	پھاٹک	takistamine		N;NOM;SG
پھاٹک	takistus	پھاٹک	takistus		N;NOM;SG
پھاڑ	mõra	چیرپھاڑ	mõra	V;ACT	N;NOM;SG
پھاڑ	crack	چیرپھاڑ	crack	V;ACT	N;NOM;SG
پھاڑ	üür	چیرپھاڑ	üür	V;ACT	N;NOM;SG
پھاڑ	üüri	چیرپھاڑ	üür	V;ACT	N;PRT;SG
پھاڑ	rent	چیرپھاڑ	rent	V;ACT	N;NOM;SG
