din	from	din	from	ADP;ACC	N
copii	infancia	copil	infancia	N;INDF;MASC;PL	N;FEM;SG
aproximativ	aproximado	aproximativ	aproximado	ADV	ADJ;MASC;SG;V.PTCP
aproximativ	aproximar	aproximativ	aproximar	ADV	V;NFIN
aproximativ	aproximada	aproximativ	aproximado	ADV	ADJ;FEM;SG;V.PTCP
lucru	trabajos	lucru	trabajo	N;INDF;MASC;SG	N;MASC;PL
lucru	trabaje	lucru	trabaje	N;INDF;MASC;SG	V;SBJV;SG;3;PRS;FIN
lucru	trabajar	lucru	trabajar	N;INDF;MASC;SG	V;NFIN
români	rumana	român	rumana	N;INDF;MASC;PL	ADJ;FEM;SG
români	rumano	român	rumano	N;INDF;MASC;PL	N;MASC;SG
folosit	utilizados	folosit	utilizado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
folosit	usados	folosit	usado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
orice	cualquier	orice	cualquiera	PRO;SG;3	DET;SG
mihai	mihai	mihai	mihai	PROPN	N;MASC;SG
mihai	miguel	mihai	miguel	PROPN	PROPN
mihai	michael	mihai	michael	PROPN	N;MASC;SG
acum	now	acum	now	ADV	
recensământul	censos	recensământ	censo	N;DEF;MASC;SG	N;MASC;PL
centrul	centrar	centru	centrar	N;DEF;MASC;SG	V;NFIN
reprezintă	represente	reprezenta	represente	V;IND;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
san	san	san	san	PROPN	N;MASC;SG
van	camioneta	van	camioneta	PROPN	N;FEM;SG
van	van	van	ir	PROPN	V;IND;PL;3;PRS;FIN
van	furgoneta	van	furgoneta	PROPN	N;FEM;SG
ungaria	hungría	ungaria	hungría	PROPN	N;FEM;SG
cauza	cause	cauză	cause	N;DEF;FEM;SG	V;IMP;SG;3;FIN
bulgaria	bulgaria	bulgarie	bulgaria	PROPN	ADJ;FEM;SG
engleză	ingles	englez	ingle	N;INDF;FEM;SG	
serie	series	serie	serie	N;INDF;FEM;SG	N;FEM;PL
sua	eeuu	sua	eeuu	N	PROPN
sua	usa	sua	usar	N	V;IND;SG;3;PRS;FIN
vechi	viejos	vechi	viejo	ADJ;INDF;MASC;SG	ADJ;MASC;PL
reședința	residence	reședință	residence	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
munții	montaña	munte	montaña	N;INDF;MASC;PL	N;FEM;SG
fel	amable	fel	amable	N;INDF;MASC;SG	ADJ;SG
anterior	anterior	anterior	anterior	ADV	ADJ;SG
anterior	previo	anterior	previo	ADV	ADJ;MASC;SG
anterior	anteriores	anterior	anterior	ADV	ADJ;PL
anterior	previos	anterior	previo	ADV	ADJ;MASC;PL
nouă	novedad	nou	novedad		N;FEM;SG
nouă	nuevas	nou	nuevo		ADJ;FEM;PL
nouă	nuevos	nou	nuevo		ADJ;MASC;PL
nouă	nuevo	nou	nuevo		ADJ;MASC;SG
nouă	novedades	nou	novedad		N;FEM;PL
nouă	nueva	nou	nuevo		ADJ;FEM;SG
nouă	nueve	nou	nueve		NUM;PL
nouă	nine	nou	nine		N
paul	paul	paul	paul	PROPN	PROPN
paul	pablo	paul	pablo	PROPN	N;MASC;SG
satele	poblados	sat	poblado	N;DEF;FEM;PL	ADJ;MASC;PL;V.PTCP
lansat	liberados	lansat	liberado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
lansat	lanzados	lansat	lanzado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
lansat	lanzó	lansat	lanzar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
istorice	histórica	istoric	histórico	ADJ;INDF;FEM;PL	ADJ;FEM;SG
istorice	historico	istoric	historico	ADJ;INDF;FEM;PL	ADJ;MASC;SG
istorice	histórico	istoric	histórico	ADJ;INDF;FEM;PL	ADJ;MASC;SG
trecut	pasadas	trecut	pasado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
trecut	pasados	trecut	pasado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
informații	información	informație	información	N;INDF;FEM;PL	N;FEM;SG
informații	informacion	informație	informacion	N;INDF;FEM;PL	N;FEM;SG
titlu	titulares	titlu	titular	N;INDF;MASC;SG	N;MASC;PL
titlu	encabezado	titlu	encabezado	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
york	york	york	york	PROPN	PROPN
von	von	von	von	PROPN	PROPN
armata	armada	armată	armado	N;DEF;FEM;SG	ADJ;FEM;SG;V.PTCP
color	color	color	color	ADJ	N;MASC;SG
color	color	color	color	ADJ	N;MASC;SG
german	alemanes	german	alemán	ADJ;INDF;MASC;SG	N;MASC;PL
german	alemán	german	alemán	ADJ;INDF;MASC;SG	N;MASC;SG
german	aleman	german	alemar	ADJ;INDF;MASC;SG	N;MASC;SG
ștefan	stephen	ștefan	stephar	PROPN	N;MASC;SG
ștefan	esteban	ștefan	estar	PROPN	PROPN
ștefan	ştefan	ștefan	etefar	PROPN	
ștefan	esteban	ștefan	estar	PROPN	PROPN
ștefan	stefan	ștefan	stefar	PROPN	N;MASC;SG
mică	small	mic	small	ADJ;INDF;FEM;SG	N
mică	pequeñas	mic	pequeño	ADJ;INDF;FEM;SG	ADJ;FEM;PL
mică	pequeños	mic	pequeño	ADJ;INDF;FEM;SG	ADJ;MASC;PL
mică	mica	mic	mica	ADJ;INDF;FEM;SG	N;FEM;SG
des	des	des	des	ADV	
des	menudo	des	menudo	ADV	N
transilvania	transilvania	transilvania	transilvania	PROPN	N;FEM;SG
principal	principales	principal	principal	N;INDF;MASC;SG	ADJ;PL
principal	principal	principal	principal	N;INDF;MASC;SG	ADJ;SG
principal	principal	principal	principal	N;INDF;MASC;SG	ADJ;SG
carol	carol	carol	carol	N;INDF;MASC;SG	PROPN
mici	small	mic	small	ADJ;INDF;PL	N
mici	pequeño	mic	pequeño	ADJ;INDF;PL	ADJ;MASC;SG
mici	pequeña	mic	pequeño	ADJ;INDF;PL	ADJ;FEM;SG
astăzi	today	astăzi	today	ADV	N
robert	robert	robert	robert	PROPN	PROPN
robert	roberto	robert	roberto	PROPN	N;MASC;SG
apărut	aparecieron	apărea	aparecer	V;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
apărut	aparecido	apărea	aparecido	V;MASC;SG;V.PTCP	ADJ;MASC;SG;V.PTCP
european	europeos	european	europeo	ADJ;INDF;MASC;SG	N;MASC;PL
european	europeas	european	europeo	ADJ;INDF;MASC;SG	ADJ;FEM;PL
mic	small	mic	small	ADJ;INDF;MASC;SG	N
mic	pequeñas	mic	pequeño	ADJ;INDF;MASC;SG	ADJ;FEM;PL
mic	pequeños	mic	pequeño	ADJ;INDF;MASC;SG	ADJ;MASC;PL
mic	poco	mic	poco	ADJ;INDF;MASC;SG	ADV
mic	little	mic	little	ADJ;INDF;MASC;SG	N
mic	mic	mic	mic	ADJ;INDF;MASC;SG	
mic	cmi	mic	cmi	ADJ;INDF;MASC;SG	
minore	menor	minor	menor	N;INDF;FEM;PL	ADJ;SG
minore	menores	minor	menor	N;INDF;FEM;PL	ADJ;PL
câștigat	ganados	câștiga	ganado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
câștigat	ganó	câștiga	ganar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
câștigat	gané	câștiga	ganar	ADJ;INDF;MASC;SG	V;IND;SG;1;PST;FIN
câștigat	gano	câștiga	ganar	ADJ;INDF;MASC;SG	V;IND;SG;1;PRS;FIN
caracterizată	caracterizó	caracteriza	caracterizar	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
caracterizată	caracterizados	caracteriza	caracterizado	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
caracterizată	caracterizó	caracteriza	caracterizar	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
caracterizată	caracterizados	caracteriza	caracterizado	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
importante	importante	important	importante	ADJ;INDF;FEM;PL	ADJ;SG
der	der	der	der	N;INDF;MASC;SG	PROPN
aur	dorada	aur	dorado	N;INDF;MASC;SG	ADJ;FEM;SG;V.PTCP
aur	dorado	aur	dorado	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
luat	tomadas	lua	tomado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
luat	tomados	lua	tomar	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
murit	murieron	muri	morir	V;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
germană	alemanes	germană	alemán	N;INDF;FEM;SG	N;MASC;PL
germană	alemana	germană	alemán	N;INDF;FEM;SG	ADJ;FEM;SG
pol	pol	pol	pol	N;INDF;MASC;SG	
lume	mundial	lume	mundial	N;INDF;FEM;SG	ADJ;SG
local	localmente	local	localmente	ADJ;INDF;MASC;SG	ADV
local	locales	local	local	ADJ;INDF;MASC;SG	ADJ;PL
fapt	hecho	fapt	hecho	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
anglia	inglaterra	anglie	inglaterra	PROPN	PROPN
politică	políticas	politic	política	ADJ;INDF;FEM;SG	N;FEM;PL
politică	póliza	politic	póliza	ADJ;INDF;FEM;SG	N;FEM;SG
politică	politica	politic	politica	ADJ;INDF;FEM;SG	N;FEM;SG
politică	política	politic	política	ADJ;INDF;FEM;SG	N;FEM;SG
politică	políticos	politic	político	ADJ;INDF;FEM;SG	N;MASC;PL
politică	politicas	politic	politico	ADJ;INDF;FEM;SG	N;FEM;PL
politică	políticas	politic	política	ADJ;INDF;FEM;SG	N;FEM;PL
politică	politica	politic	politica	ADJ;INDF;FEM;SG	N;FEM;SG
politică	política	politic	política	ADJ;INDF;FEM;SG	N;FEM;SG
devine	devine	deveni	devenir	V;IND;SG;3;PRS;FIN	N;SG
revista	revistas	revistă	revista	N;DEF;FEM;SG	N;FEM;PL
asta	que	acesta	que	PRO;FEM;SG;3	CONJ
vasile	vasile	vas	vasile	PROPN	N;SG
vasile	basil	vas	basil	PROPN	N;SG
vasile	basilio	vas	basilio	PROPN	N;MASC;SG
vasile	albahaca	vas	albahaca	PROPN	N;FEM;SG
profesor	profe	profesor	profe	N;INDF;MASC;SG	INTJ
cinci	five	cinci	fivir	NUM;PL	N
acolo	ahi	acolo	ahi	ADV	INTJ
lumea	mundial	lume	mundial	N;DEF;FEM;SG	ADJ;SG
situat	situados	situa	situado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
david	jose	david	jose	PROPN	
david	david	david	david	PROPN	PROPN
vol	vol	vol	vol		PROPN
etnică	etnias	etnic	etnia	ADJ;INDF;FEM;SG	N;FEM;PL
etnică	étnicos	etnic	étnico	ADJ;INDF;FEM;SG	ADJ;MASC;PL
etnică	étnicas	etnic	étnico	ADJ;INDF;FEM;SG	ADJ;FEM;PL
etnică	etnia	etnic	etnia	ADJ;INDF;FEM;SG	N;FEM;SG
centru	centrar	centru	centrar	N;INDF;MASC;SG	V;NFIN
alt	alt	alt	alt	DET;MASC;SG;3	
austria	austria	austria	austria	PROPN	N;MASC;SG
conține	contenga	conține	contener	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
afeliu	afelio	afeliu	afelio		N;MASC;SG
inițial	iniciales	inițial	inicial	ADV	ADJ;PL
inițial	inicial	inițial	inicial	ADV	ADJ;SG
numeroase	numerosa	numeros	numeroso	ADJ;INDF;FEM;PL	ADJ;FEM;SG
numeroase	numeroso	numeros	numeroso	ADJ;INDF;FEM;PL	ADJ;MASC;SG
body	corporal	body	corporal	N;INDF;MASC;SG	ADJ;SG
body	carrocería	body	carrocería	N;INDF;MASC;SG	V;COND;SG;3;FIN
rusia	rusia	rusie	rusia	PROPN	N;FEM;SG
spune	say	spune	saber	V;IND;SG;3;PRS;FIN	PROPN
spune	dí	spune	dí	V;IND;SG;3;PRS;FIN	V;IND;SG;1;PST;FIN
spune	diga	spune	decir	V;IND;SG;3;PRS;FIN	V;IMP;SG;3;FIN
spune	di	spune	di	V;IND;SG;3;PRS;FIN	N
domeniul	dominios	domeniu	dominio	N;DEF;MASC;SG	N;MASC;PL
polonia	polonia	polonie	polonia	PROPN	PROPN
succes	exitos	succes	exito	N;INDF;MASC;SG	N;MASC;PL
succes	éxitos	succes	éxito	N;INDF;MASC;SG	N;MASC;PL
studii	estudio	studiu	estudio	N;INDF;FEM;PL	N;MASC;SG
studii	estudiar	studiu	estudiar	N;INDF;FEM;PL	V;NFIN
studii	estudia	studiu	estudiar	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
inclusiv	incluyendo	inclusiv	incluir	ADV	V;V.MSDR
inclusiv	incluida	inclusiv	incluido	ADV	ADJ;FEM;SG;V.PTCP
inclusiv	incluido	inclusiv	incluido	ADV	ADJ;MASC;SG;V.PTCP
inclusiv	incluidos	inclusiv	incluido	ADV	ADJ;MASC;PL;V.PTCP
primar	primario	primar	primario	N;INDF;MASC;SG	ADJ;MASC;SG
primar	primarias	primar	primaria	N;INDF;MASC;SG	N;FEM;PL
primar	primarios	primar	primario	N;INDF;MASC;SG	ADJ;MASC;PL
francez	francés	francez	francés	ADJ;INDF;MASC;SG	N;MASC;SG
francez	francés	francez	francés	ADJ;INDF;MASC;SG	N;MASC;SG
francez	franceses	francez	francés	ADJ;INDF;MASC;SG	N;MASC;PL
privind	mirando	privind	mirar	ADP;ACC	V;V.MSDR
privind	viendo	privind	ver	ADP;ACC	V;V.MSDR
privind	observando	privind	observar	ADP;ACC	V;V.MSDR
jean	jean	jean	jean	PROPN	PROPN
începe	start	începe	start	V;IND;SG;3;PRS;FIN	N
începe	inicio	începe	inicio	V;IND;SG;3;PRS;FIN	N;MASC;SG
începe	comienzo	începe	comienzo	V;IND;SG;3;PRS;FIN	N;MASC;SG
ziua	day	zi	day	N;DEF;FEM;SG	
single	sencillo	single	sencillo	N;INDF;MASC;SG	ADJ;MASC;SG
urmat	seguí	urma	seguir	ADJ;INDF;MASC;SG	V;IND;SG;1;PST;FIN
urmat	siguió	urma	seguir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
world	mundial	world	mundial	PROPN	ADJ;SG
world	mundo	world	mundo	PROPN	N;MASC;SG
world	world	world	world	PROPN	N
xix	xix	xix	xix		N;MASC;SG
internațional	internacionales	internațional	internacional	ADJ;INDF;MASC;SG	ADJ;PL
franceză	francés	francez	francés	ADJ;INDF;FEM;SG	N;MASC;SG
franceză	franceses	francez	francés	ADJ;INDF;FEM;SG	N;MASC;PL
william	william	william	william	PROPN	PROPN
william	guillermo	william	guillermo	PROPN	N;MASC;SG
important	importante	important	importante	ADV	ADJ;SG
important	importantes	important	importante	ADV	ADJ;PL
familie	familiar	familie	familiar	N;INDF;FEM;SG	ADJ;SG
familie	familiares	familie	familiar	N;INDF;FEM;SG	N;MASC;PL
politic	políticamente	politic	políticamente	ADJ;INDF;MASC;SG	ADV
chișinău	chișinău	chișinău	chișinău	N;INDF;FEM;SG	
lucrări	trabaja	lucrare	trabajar	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
lucrări	funciona	lucrare	funcionar	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
publicat	publicados	publica	publicado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
publicat	publicadas	publica	publicado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
mircea	mircea	mirce	mircea	PROPN	N;MASC;SG
considerat	considerados	considerat	considerado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
considerat	consideradas	considerat	considerar	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
politice	político	politic	político	ADJ;INDF;FEM;PL	ADJ;MASC;SG
sudul	sureña	sud	sureño	N;DEF;MASC;SG	ADJ;FEM;SG
sudul	meridional	sud	meridional	N;DEF;MASC;SG	ADJ;SG
sudul	sureño	sud	sureño	N;DEF;MASC;SG	ADJ;MASC;SG
mediu	medioambiente	mediu	medioambiente	ADJ;INDF;MASC;SG	N;MASC;SG
mediu	ambiente	mediu	ambiente	ADJ;INDF;MASC;SG	N;MASC;SG
mediu	entorno	mediu	entorno	ADJ;INDF;MASC;SG	N;MASC;SG
mediu	promedio	mediu	promedio	ADJ;INDF;MASC;SG	N;MASC;SG
mediu	media	mediu	media	ADJ;INDF;MASC;SG	N;FEM;SG
mediu	medium	mediu	medium	ADJ;INDF;MASC;SG	N
mediu	medianas	mediu	mediano	ADJ;INDF;MASC;SG	ADJ;FEM;PL
mediu	medio	mediu	medio	ADJ;INDF;MASC;SG	NUM;MASC;SG
mediu	médium	mediu	médium	ADJ;INDF;MASC;SG	N;MASC;SG
prea	too	prea	too	ADV	N
prea	tambien	prea	tambien	ADV	
dezambiguizare	desambiguación	dezambiguizare	desambiguación	N;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
spania	españa	spanie	españa	PROPN	N;FEM;SG
web	web	web	web		N;FEM;SG
web	telaraña	web	telaraña		N;FEM;SG
top	top	top	top	N;INDF;MASC;SG	
top	arriba	top	arriba	N;INDF;MASC;SG	ADV
mihail	mijaíl	mihail	mijaíl	PROPN	N;MASC;SG
mihail	mikhail	mihail	mikhail	PROPN	N;MASC;SG
mihail	miguel	mihail	miguel	PROPN	PROPN
mihail	michael	mihail	michael	PROPN	N;MASC;SG
mihail	mihail	mihail	mihail	PROPN	N;SG
realizat	alcanzados	realiza	alcanzado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
filme	cine	film	cine	N;INDF;FEM;PL	N;MASC;SG
filme	cine	film	cine	N;INDF;FEM;PL	N;MASC;SG
noua	novedad	nou	novedad	ADJ;DEF;FEM;SG	N;FEM;SG
noua	nuevas	nou	nuevo	ADJ;DEF;FEM;SG	ADJ;FEM;PL
noua	nuevos	nou	nuevo	ADJ;DEF;FEM;SG	ADJ;MASC;PL
noua	novedades	nou	novedad	ADJ;DEF;FEM;SG	N;FEM;PL
căsătorit	casadas	căsători	casada	ADJ;INDF;MASC;SG	N;FEM;PL
căsătorit	casados	căsători	casado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
muzeul	museos	muzeu	museo	N;DEF;MASC;SG	N;MASC;PL
construit	construidos	construi	construido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
odată	once	odată	once	ADV	NUM;PL
luptă	batallas	luptă	batalla	N;INDF;FEM;SG	N;FEM;PL
luptă	luchar	luptă	luchar	N;INDF;FEM;SG	V;NFIN
unit	united	unit	united	ADJ;INDF;MASC;SG	N;SG
unit	unidos	unit	unido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
unit	unió	unit	unir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
jucat	jugaron	juca	jugar	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
jucat	jugó	juca	jugar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
radio	radios	radio	radio	N;INDF;MASC;SG	N;FEM;PL
romano	romano	romană	romano	N;INDF;MASC;SG	ADJ;MASC;SG
istorică	históricas	istoric	histórico	ADJ;INDF;FEM;SG	ADJ;FEM;PL
istorică	históricos	istoric	histórico	ADJ;INDF;FEM;SG	ADJ;MASC;PL
istorică	históricas	istoric	histórico	ADJ;INDF;FEM;SG	ADJ;FEM;PL
istorică	históricos	istoric	histórico	ADJ;INDF;FEM;SG	ADJ;MASC;PL
europene	europeos	european	europeo	ADJ;INDF;FEM;PL	N;MASC;PL
europene	europeo	european	europeo	ADJ;INDF;FEM;PL	ADJ;MASC;SG
europene	europea	european	europeo	ADJ;INDF;FEM;PL	ADJ;FEM;SG
dreapta	correcto	dreaptă	correcto	N;DEF;FEM;SG	ADJ;MASC;SG
vârsta	edades	vârstă	edad	N;DEF;FEM;SG	N;FEM;PL
toți	all	tot	all	PRO;MASC;PL;3	N
toți	todo	tot	todo	PRO;MASC;PL;3	PRO;MASC;SG
ultima	último	ultim	último	NUM;DEF;FEM;SG	ADJ;MASC;SG
ultima	last	ultim	last	NUM;DEF;FEM;SG	N
ultima	últimos	ultim	último	NUM;DEF;FEM;SG	ADJ;MASC;PL
ultima	última	ultim	último	NUM;DEF;FEM;SG	ADJ;FEM;SG
recensământ	censos	recensământ	censo	N;INDF;MASC;SG	N;MASC;PL
anderson	anderson	anderson	anderson	PROPN	N;MASC;SG
veche	viejos	vechi	viejo	ADJ;INDF;FEM;SG	ADJ;MASC;PL
timișoara	timișoara	timișoara	timipoar	PROPN	N;FEM;SG
les	les	les	él	N;INDF;MASC;SG	PRO;DAT;PL;3
participat	participaron	participa	participar	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
participat	participó	participa	participar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
estul	este	est	este	N;DEF;MASC;SG	PRO;MASC;SG
total	totales	total	total	ADV	ADJ;PL
total	total	total	total	ADV	ADJ;SG
japonia	japon	japonie	japon	N;DEF;FEM;SG	PROPN
sibiu	sibiu	sibiu	sibiu	PROPN	N;MASC;SG
petru	petru	petru	petru		N;MASC;SG
petru	pedro	petru	pedro		N;MASC;SG
petru	peter	petru	peter		N;MASC;SG
conte	cuenta	conte	contar	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
bavaria	baviera	bavarie	baver	PROPN	N;FEM;SG
roma	roma	romă	roma	PROPN	N;SG
roma	romaníes	romă	romaní	PROPN	N;PL
roma	romaní	romă	romaní	PROPN	N;MASC;SG
roma	roma	romă	roma	PROPN	N;SG
specii	especie	specie	especie	N;INDF;FEM;PL	N;FEM;SG
bătălia	batallas	bătălie	batalla	N;DEF;FEM;SG	N;FEM;PL
scrie	escribo	scrie	escribir	V;IND;SG;3;PRS;FIN	V;IND;SG;1;PRS;FIN
scrie	escriba	scrie	escribir	V;IND;SG;3;PRS;FIN	V;IMP;SG;3;FIN
scrie	escritura	scrie	escritura	V;IND;SG;3;PRS;FIN	N;FEM;SG
scurt	corta	scurt	corto	ADV	ADJ;FEM;SG
scurt	short	scurt	short	ADV	N
scurt	cortos	scurt	corto	ADV	ADJ;MASC;PL
scurt	corto	scurt	corto	ADV	ADJ;MASC;SG
scurt	breve	scurt	breve	ADV	ADJ;SG
scurt	breves	scurt	breve	ADV	ADJ;PL
scurt	breve	scurt	breve	ADV	ADJ;SG
creat	creó	crea	crear	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
creat	creados	crea	creado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
creat	creadas	crea	creado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
campionatul	campeonatos	campionat	campeonato	N;DEF;MASC;SG	N;MASC;PL
del	del	del	del	N;INDF;MASC;SG	ADP;MASC;SG
uri	uri	uri	uri		N;SG
produs	producidos	produs	producido	N;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
produs	producido	produs	producido	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
produs	producida	produs	producido	N;INDF;MASC;SG	ADJ;FEM;SG;V.PTCP
ultimul	último	ultim	último	NUM;DEF;MASC;SG	ADJ;MASC;SG
ultimul	last	ultim	last	NUM;DEF;MASC;SG	N
ultimul	últimos	ultim	último	NUM;DEF;MASC;SG	ADJ;MASC;PL
ultimul	última	ultim	último	NUM;DEF;MASC;SG	ADJ;FEM;SG
condus	conducidos	conduce	conducir	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
andrei	andrey	andre	andrey	PROPN	N;MASC;SG
andrei	andréi	andre	andréi	PROPN	N;MASC;SG
andrei	andréi	andre	andréi	PROPN	N;MASC;SG
andrei	andrei	andre	andrei	PROPN	N;MASC;SG
andrei	andrés	andre	andrés	PROPN	PROPN
radu	radu	radu	radu	PROPN	PROPN
brazilia	brazil	brazilie	brazil	PROPN	N
brazilia	brasil	brazilie	brasil	PROPN	N;SG
suceava	suceava	suceava	suceavo	PROPN	
james	james	james	jame	PROPN	PROPN
james	santiago	james	santiago	PROPN	N;MASC;SG
james	jaime	james	jaime	PROPN	PROPN
james	jacobo	james	jacobo	PROPN	N;MASC;SG
declarat	declaradas	declara	declarado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
declarat	declaró	declara	declarar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
declarat	declarados	declara	declarado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
etnic	etnias	etnic	etnia	ADJ;INDF;MASC;SG	N;FEM;PL
etnic	étnicos	etnic	étnico	ADJ;INDF;MASC;SG	ADJ;MASC;PL
etnic	étnicas	etnic	étnico	ADJ;INDF;MASC;SG	ADJ;FEM;PL
etnic	etnia	etnic	etnia	ADJ;INDF;MASC;SG	N;FEM;SG
central	centrales	central	central	ADJ;INDF;MASC;SG	N;FEM;PL
dan	dan	dan	dar	PROPN	V;IND;PL;3;PRS;FIN
unii	some	unul	some	PRO;MASC;PL;3	N
liga	ligas	ligă	liga	N;DEF;FEM;SG	N;FEM;PL
brașov	brașov	brașov	brașov	PROPN	ADJ;MASC;SG
india	india	india	india	PROPN	N;FEM;SG
construită	construidos	construi	construido	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
construită	construidos	construi	construido	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
obținut	obtenidos	obține	obtenido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
obținut	obtenidas	obține	obtenido	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
obținut	alcanzados	obține	alcanzado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
cărți	baraja	carte	barajar	N;INDF;FEM;PL	N;FEM;SG
opera	opera	operă	operar	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
rock	rocas	rock	roca	N;INDF;MASC;SG	N;FEM;PL
pus	pon	pune	pon	ADJ;INDF;MASC;SG	V;IND;SG;2;PRS;FIN
pus	poner	pune	poner	ADJ;INDF;MASC;SG	V;NFIN
pus	ponga	pune	poner	ADJ;INDF;MASC;SG	V;SBJV;SG;3;PRS;FIN
video	vídeo	video	vídeo	ADJ	N;MASC;SG
video	video	video	video	ADJ	N;MASC;SG
teatru	teatros	teatru	teatro	N;INDF;MASC;SG	N;MASC;PL
ziarul	periódicos	ziar	periódico	N;DEF;MASC;SG	N;MASC;PL
www	www	www	www	N;INDF;MASC;SG	INTJ
militară	ejército	militar	ejército	ADJ;INDF;FEM;SG	N;MASC;SG
militară	militares	militar	militar	ADJ;INDF;FEM;SG	N;PL
post	publicar	post	publicar	N;INDF;MASC;SG	V;NFIN
mureș	mureș	mureș	mureș	PROPN	
românesc	rumano	românesc	rumano	ADJ;INDF;MASC;SG	N;MASC;SG
românesc	rumanos	românesc	rumano	ADJ;INDF;MASC;SG	N;MASC;PL
plus	plus	plus	plus	ADV	N
richard	richard	richard	richard	PROPN	PROPN
richard	ricardo	richard	ricardo	PROPN	N;MASC;SG
china	porcelana	chină	porcelano	PROPN	N;FEM;SG
china	china	chină	chino	PROPN	N;FEM;SG
china	vajilla	chină	vajilla	PROPN	N;FEM;SG
codul	códigos	cod	código	N;DEF;MASC;SG	N;MASC;PL
scopul	apuntar	scop	apuntar	N;DEF;MASC;SG	V;NFIN
scopul	apunten	scop	apuntar	N;DEF;MASC;SG	V;IMP;PL;3;FIN
situată	situados	situat	situado	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
grupul	agrupar	grup	agrupar	N;DEF;MASC;SG	V;NFIN
victor	vencedor	victor	vencedor	PROPN	N;MASC;SG
victor	víctor	victor	víctor	PROPN	N;MASC;SG
victor	victor	victor	victor	PROPN	PROPN
michael	miguel	michael	miguel	PROPN	PROPN
