til	für	til	für	ADV	ADP
mindre	kleinere	mindre	klein	ADV;CMPR	ADJ;NOM;FEM;PL
mindre	minderjährigen	mindre	minderjährig	ADV;CMPR	ADJ;NOM;PL
mindre	kleinere	mindre	klein	ADV;CMPR	ADJ;NOM;FEM;PL
mindre	minderjährige	mindre	minderjährig	ADV;CMPR	ADJ;NOM;FEM;PL
mindre	minor	mindre	minor	ADV;CMPR	PROPN;SG
mindre	abzüglich	mindre	abzüglich	ADV;CMPR	ADJ
christian	christlich	christian	christlich		ADJ
christian	christliche	christian	christlich		ADJ;NOM;FEM;PL
christian	christian	christian	christian		PROPN;NOM;MASC;SG
christian	christ	christian	christ		PROPN
frem	forward	frem	forward	ADV	PROPN
frem	weiterleiten	frem	weiterleiten	ADV	V;NFIN
hjemmeside	internetseite	hjemmeside	internetseite	N;INDF;MASC+FEM;SG	ADJ
hjemmeside	webseiten	hjemmeside	webseiten	N;INDF;MASC+FEM;SG	V;NFIN
hjemmeside	webseite	hjemmeside	webseite	N;INDF;MASC+FEM;SG	
hjemmeside	hauptseite	hjemmeside	hauptseite	N;INDF;MASC+FEM;SG	
hjemmeside	startseite	hjemmeside	startseite	N;INDF;MASC+FEM;SG	ADJ
hjemmeside	homepage	hjemmeside	homepage	N;INDF;MASC+FEM;SG	
cet	mez	cet	mez		
alt	alles	al	alle	ADJ;NEUT;SG	PRO;NOM;INDF;NEUT;SG
alt	allem	al	alle	ADJ;NEUT;SG	PRO;DAT;INDF;NEUT;SG
alt	alle	al	alle	ADJ;NEUT;SG	PRO;NOM;INDF;PL
alt	alles	al	alle	ADJ;NEUT;SG	PRO;NOM;INDF;NEUT;SG
alt	all	al	all	ADJ;NEUT;SG	ADV
side	seiten	side	seiten	N;INDF;MASC+FEM;SG	V;NFIN
side	seitlich	side	seitlich	N;INDF;MASC+FEM;SG	ADJ
side	side	side	side	N;INDF;MASC+FEM;SG	
medlem	mitglieds	medlem	mitglieds	N;INDF;NEUT;SG	
medlem	mitglied	medlem	mitglied	N;INDF;NEUT;SG	ADJ
medlem	mitglieder	medlem	mitglied	N;INDF;NEUT;SG	N;NOM;NEUT;PL
medlem	mitgliedstaat	medlem	mitgliedstaat	N;INDF;NEUT;SG	ADJ
medlem	mitgliedstaaten	medlem	mitgliedstaat	N;INDF;NEUT;SG	V;IND;PL;3;FIN
igen	nochmal	igen	nochmal	ADV	
igen	erneut	igen	erneut	ADV	ADJ
grund	grund	grund	grund	N;INDF;NEUT;SG	ADV
grund	vernunft	grund	vernunft	N;INDF;NEUT;SG	
tog	bahnhof	tage	bahnhof	V;IND;PST;FIN;ACT	N;NOM;MASC;SG
tog	eisenbahn	tage	eisenbehnen	V;IND;PST;FIN;ACT	
tog	zug	tage	zug	V;IND;PST;FIN;ACT	N;SG
tog	bahn	tage	bahnen	V;IND;PST;FIN;ACT	
tog	züge	tage	züg	V;IND;PST;FIN;ACT	N;NOM;MASC;PL
tog	eisenbahnen	tage	eisenbahnen	V;IND;PST;FIN;ACT	N;NOM;FEM;PL
tog	zug	tage	zug	V;IND;PST;FIN;ACT	N;SG
amerikansk	amerikanische	amerikansk	amerikanisch	ADJ;INDF;SG	ADJ;NOM;FEM;PL
amerikansk	amerikanischen	amerikansk	amerikanisch	ADJ;INDF;SG	ADJ;NOM;PL
lille	kleine	lille	klein	ADJ;SG	ADJ;NOM;FEM;PL
lille	kleinen	lille	klein	ADJ;SG	ADJ;PL
lille	kleine	lille	klein	ADJ;SG	ADJ;NOM;FEM;PL
lille	wenig	lille	wenig	ADJ;SG	ADV
lille	little	lille	little	ADJ;SG	PROPN
lille	lille	lille	lille	ADJ;SG	
not	not	not	not		PROPN;SG
not	nicht	not	nicht		PART;NEG
not	kein	not	kein		PRO;NOM;INDF;MASC;SG;NEG
hendes	ihr	hendes	ihr	DET;3	PRO;NOM;MASC;SG
hvad	welche	hvad	welch	PRO;SG	PRO;NOM;SG
hvad	was	hvad	was	PRO;SG	PRO;NOM;NEUT;SG
hvad	welchen	hvad	welch	PRO;SG	PRO;NOM;SG
nord	nordsee	nord	nordsee	N;INDF	PROPN;NOM;SG
nord	norden	nord	norden	N;INDF	V;NFIN
nord	nordosten	nord	nordosten	N;INDF	V;FIN
nord	nord	nord	nord	N;INDF	ADJ
nord	nord	nord	nord	N;INDF	ADJ
kort	anfahrt	kort	anfahren	ADJ;INDF;SG	PROPN
kort	karte	kort	kart	ADJ;INDF;SG	
kort	stadtplan	kort	stadtplan	ADJ;INDF;SG	N
kort	lageplan	kort	lageplan	ADJ;INDF;SG	
kort	kurze	kort	kurz	ADJ;INDF;SG	ADJ;NOM;FEM;PL
kort	short	kort	short	ADJ;INDF;SG	PROPN
kort	karten	kort	kart	ADJ;INDF;SG	V;NFIN
kort	stadtplan	kort	stadtplan	ADJ;INDF;SG	N
kort	maps	kort	maps	ADJ;INDF;SG	PROPN;SG
kort	landkarten	kort	landkarten	ADJ;INDF;SG	V;NFIN
kort	karten	kort	kart	ADJ;INDF;SG	V;NFIN
kort	speicherkarten	kort	speicherkarten	ADJ;INDF;SG	V;NFIN
kort	karte	kort	kart	ADJ;INDF;SG	
artikler	beiträge	artikel	beitragen	N;INDF;MASC+FEM;PL	ADJ
artikler	artikel	artikel	artikel	N;INDF;MASC+FEM;PL	ADJ
artikler	artikeln	artikel	artikeln	N;INDF;MASC+FEM;PL	ADJ
helt	vollständig	helt	vollständig	ADV	ADJ
helt	komplett	helt	komplett	ADV	ADJ
helt	vollkommen	helt	vollkommen	ADV	ADJ
helt	völlig	helt	völlig	ADV	ADJ
helt	held	helt	held	ADV	PROPN;SG
helt	heldin	helt	heldin	ADV	
helt	hero	helt	hero	ADV	
helt	helden	helt	helden	ADV	V;NFIN
isbn	issn	isbn	issn	N;INDF;MASC+FEM;SG	
isbn	isbn	isbn	isbn	N;INDF;MASC+FEM;SG	;SG
gange	zeiten	gang	zeiten	N;INDF;MASC+FEM;PL	V;NFIN
gange	male	gang	malen	N;INDF;MASC+FEM;PL	ADJ
gange	mal	gang	mal	N;INDF;MASC+FEM;PL	ADV
gange	times	gang	times	N;INDF;MASC+FEM;PL	PROPN;NOM;SG
bedste	best	god	best	ADJ;DEF;RL	PROPN
døde	dead	død	dead	ADJ;PL	PROPN;NOM;SG
døde	tote	død	tot	ADJ;PL	
døde	toten	død	toten	ADJ;PL	V;PL;FIN
døde	verstorben	død	versterben	ADJ;PL	V;V.PTCP
døde	gestorben	død	sterben	ADJ;PL	V;V.PTCP
døde	starb	død	sterben	ADJ;PL	V;IND;SG;3;PST;FIN
amerikanske	amerikanisches	amerikansk	amerikanisch	ADJ;PL	ADJ;NOM;NEUT;SG
tysk	deutsche	tysk	deutsch	ADJ;INDF;SG	ADJ;NOM;FEM;PL
meter	metern	meter	metern	N;INDF;MASC+FEM;PL	ADJ
meter	meter	meter	meter	N;INDF;MASC+FEM;PL	ADV
meter	zähler	meter	zähl	N;INDF;MASC+FEM;PL	
meter	meter	meter	meter	N;INDF;MASC+FEM;PL	ADV
meter	messgerät	meter	messgerät	N;INDF;MASC+FEM;PL	PROPN
meter	metern	meter	metern	N;INDF;MASC+FEM;PL	ADJ
meter	zähler	meter	zähl	N;INDF;MASC+FEM;PL	
meter	meter	meter	meter	N;INDF;MASC+FEM;PL	ADV
meter	metern	meter	metern	N;INDF;MASC+FEM;PL	ADJ
meter	meter	meter	meter	N;INDF;MASC+FEM;PL	ADV
gruppe	konzern	gruppe	konzern	N;INDF;MASC+FEM;SG	
gruppe	gruppen	gruppe	grappen	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
stedet	stelle	sted	stellen	N;DEF;NEUT;SG	V;IND;SG;3;PRS;FIN
stedet	platz	sted	platz	N;DEF;NEUT;SG	ADV
tyskland	deutschland	tyskland	deutschland	PROPN	PROPN;NOM
lige	straight	lige	straight	ADV	ADJ
lige	hetero	lige	hetero	ADV	ADJ
lige	direkt	lige	direkt	ADV	ADJ
lige	geradeaus	lige	geradeaus	ADV	ADJ
lige	gleiche	lige	gleich	ADV	ADJ;NOM;FEM;PL
lige	gleichen	lige	gleich	ADV	ADJ;NOM;MASC;PL
lige	equal	lige	equal	ADV	PROPN
spillet	spiel	spille	spielen	V;INDF;SG;PST;V.PTCP	N;NOM;NEUT;SG
forbindelse	verbindung	forbindelse	verbindung	N;INDF;MASC+FEM;SG	ADJ
forbindelse	anschluß	forbindelse	anschlaßen	N;INDF;MASC+FEM;SG	
forbindelse	anschluss	forbindelse	anschließen	N;INDF;MASC+FEM;SG	ADV
peter	petrus	peter	petrus		PROPN;NOM;MASC;SG
peter	peter	peter	peter		PROPN;NOM;MASC;SG
peter	bernd	peter	bernd		PROPN;NOM;MASC;SG
peter	birgit	peter	birgit		PROPN;NOM;FEM;SG
ingen	keine	ingen	kein	PRO;MASC+FEM;SG	PRO;NOM;INDF;FEM;SG;NEG
ingen	keiner	ingen	kein	PRO;MASC+FEM;SG	PRO;NOM;INDF;MASC;SG;NEG
ingen	keines	ingen	kein	PRO;MASC+FEM;SG	ADV
ingen	keinem	ingen	kein	PRO;MASC+FEM;SG	PRO;ACC;INDF;MASC;SG;NEG
ingen	niemanden	ingen	niemand	PRO;MASC+FEM;SG	ADV
ingen	keiner	ingen	kein	PRO;MASC+FEM;SG	PRO;NOM;INDF;MASC;SG;NEG
historie	geschichte	historie	geschicht	N;INDF;MASC+FEM;SG	
historie	meldung	historie	meldung	N;INDF;MASC+FEM;SG	ADJ
historie	vergangenheit	historie	vergangenheit	N;INDF;MASC+FEM;SG	ADJ
historie	werdegang	historie	werdegang	N;INDF;MASC+FEM;SG	
historie	geschichte	historie	geschicht	N;INDF;MASC+FEM;SG	
engelsk	englische	engelsk	englisch	ADJ;INDF;SG	ADJ;NOM;FEM;PL
århundrede	jahrhunderten	århundrede	jahrhundert	N;INDF;NEUT;SG	V;IND;PL;3;PST;FIN
århundrede	jahrhunderte	århundrede	jahrhundert	N;INDF;NEUT;SG	ADJ
århundrede	jahrhundert	århundrede	jahrhundert	N;INDF;NEUT;SG	ADJ
århundrede	century	århundrede	century	N;INDF;NEUT;SG	PROPN
århundrede	jahrhunderts	århundrede	jahrhundert	N;INDF;NEUT;SG	ADV
stadig	still	stadig	still	ADV	ADJ
john	johannes	john	johannes	PROPN	PROPN;NOM;MASC;SG
john	johann	john	johann	PROPN	PROPN;NOM;MASC;SG
john	john	john	john	PROPN	PROPN;NOM;MASC;SG
sted	stelle	sted	stellen	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
sted	platz	sted	platz	N;INDF;NEUT;SG	ADV
sted	lage	sted	lagen	N;INDF;NEUT;SG	ADJ
sted	standort	sted	standoren	N;INDF;NEUT;SG	ADV
gift	verheiratete	gift	verheiraten	ADJ;INDF;SG	V;IND;SG;3;PST;FIN
gift	gift	gift	gefen	ADJ;INDF;SG	
gift	vergiften	gift	vergiften	ADJ;INDF;SG	V;NFIN
gift	vergiftet	gift	vergiften	ADJ;INDF;SG	V;V.PTCP
gift	vergiftung	gift	vergiftung	ADJ;INDF;SG	
gift	gift	gift	gefen	ADJ;INDF;SG	
center	zentrum	center	zentrum	N;INDF;NEUT;SG	PROPN;NOM;SG
center	mitte	center	mitte	N;INDF;NEUT;SG	ADV
center	zentriert	center	zentrieren	N;INDF;NEUT;SG	V;V.PTCP
center	center	center	center	N;INDF;NEUT;SG	PROPN;SG
center	zentrum	center	zentrum	N;INDF;NEUT;SG	PROPN;NOM;SG
center	stadtzentrum	center	stadtzentrum	N;INDF;NEUT;SG	V;V.PTCP
center	mitte	center	mitte	N;INDF;NEUT;SG	ADV
center	stadtmitte	center	stadtmitt	N;INDF;NEUT;SG	
center	mittelpunkt	center	mittelpunkt	N;INDF;NEUT;SG	ADV
forhold	beziehungen	forhold	beziehungen	N;INDF;NEUT;SG	N;NOM;FEM;PL
forhold	relationen	forhold	relationen	N;INDF;NEUT;SG	N;NOM;PL
forhold	relation	forhold	relation	N;INDF;NEUT;SG	
forhold	ratio	forhold	ratio	N;INDF;NEUT;SG	PROPN
forhold	verhältnis	forhold	verhältnis	N;INDF;NEUT;SG	V;NFIN
forhold	quotient	forhold	quotient	N;INDF;NEUT;SG	ADJ
forhold	beziehungen	forhold	beziehungen	N;INDF;NEUT;SG	N;NOM;FEM;PL
forhold	verhältnis	forhold	verhältnis	N;INDF;NEUT;SG	V;NFIN
spiller	player	spille	player	V;IND;PRS;FIN;ACT	PROPN
spiller	spieler	spille	spieler	V;IND;PRS;FIN;ACT	ADJ
spiller	stücke	spille	stücken	V;IND;PRS;FIN;ACT	
kommer	kommend	komme	kommend	V;IND;PRS;FIN;ACT	ADJ
især	speziell	især	speziell	ADV	ADJ
kampe	treffer	kamp	treffer	N;INDF;MASC+FEM;PL	
kampe	kämpfen	kamp	kämpfen	N;INDF;MASC+FEM;PL	V;NFIN
kampe	kämpft	kamp	kämpfen	N;INDF;MASC+FEM;PL	V;IND;SG;3;PRS;FIN
kampe	kämpfe	kamp	kämpfen	N;INDF;MASC+FEM;PL	
kampe	bekämpfen	kamp	bekämpfen	N;INDF;MASC+FEM;PL	V;NFIN
kampe	kämpfen	kamp	kämpfen	N;INDF;MASC+FEM;PL	V;NFIN
kampe	kämpfe	kamp	kämpfen	N;INDF;MASC+FEM;PL	
kampe	spiel	kamp	spielen	N;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
kampe	videospiele	kamp	videospiel	N;INDF;MASC+FEM;PL	
kampe	spielen	kamp	spielen	N;INDF;MASC+FEM;PL	V;NFIN
kampe	schlachten	kamp	schlachten	N;INDF;MASC+FEM;PL	V;NFIN
kampe	kämpfen	kamp	kämpfen	N;INDF;MASC+FEM;PL	V;NFIN
kampe	schlacht	kamp	schlacht	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
kampe	kämpfe	kamp	kämpfen	N;INDF;MASC+FEM;PL	
går	walking	gå	walking	V;IND;PRS;FIN;ACT	
går	spaziergänge	gå	spaziergänge	V;IND;PRS;FIN;ACT	ADJ;NOM;SG
går	spaziergang	gå	spaziergang	V;IND;PRS;FIN;ACT	N
går	goes	gå	goes	V;IND;PRS;FIN;ACT	PROPN;NOM;SG
går	spaziergänge	gå	spaziergänge	V;IND;PRS;FIN;ACT	ADJ;NOM;SG
fordi	wegen	fordi	wegen	CONJ	ADP
fordi	denn	fordi	denn	CONJ	CONJ
syd	südlich	syd	südlich	N;INDF	ADJ
syd	süden	syd	süden	N;INDF	V;NFIN
syd	syd	syd	syd	N;INDF	PROPN;NOM;SG
skrevet	schriftlich	skrive	schriftlich	V;INDF;SG;PST;V.PTCP	ADJ
skrevet	schriftliche	skrive	schriftlich	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
skrevet	geschriebene	skrive	geschrieben	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
sverige	schweden	sverig	schweden	ADJ;PL	PROPN
frederik	frederik	frederik	frederik	N;INDF;MASC+FEM;SG	PROPN;SG
frederik	friedrich	frederik	friedrich	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
frederik	frederick	frederik	frederick	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
frankrig	frankreich	frankrig	frankreich		PROPN;NOM;SG
ned	down	ned	down	ADV	PROPN
ned	runter	ned	runter	ADV	
ned	ned	ned	ned	ADV	
form	formgebung	form	Formgebung	N;INDF;MASC+FEM;SG	ADJ
form	formular	form	formular	N;INDF;MASC+FEM;SG	V;SG;FIN
form	vordruck	form	vordruck	N;INDF;MASC+FEM;SG	
gjorde	hast	gøre	haben	V;IND;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
nogen	irgendwer	nogen	irgendwer	PRO;MASC+FEM;SG	
nogen	jedermann	nogen	jedermann	PRO;MASC+FEM;SG	ADV
nogen	irgendjemand	nogen	irgendjemand	PRO;MASC+FEM;SG	ADV
nogen	jmd	nogen	jmd	PRO;MASC+FEM;SG	
nogen	irgendjemand	nogen	irgendjemand	PRO;MASC+FEM;SG	ADV
nogen	jemanden	nogen	jemand	PRO;MASC+FEM;SG	ADV
nogen	irgendwer	nogen	irgendwer	PRO;MASC+FEM;SG	
nogen	jemandem	nogen	jemandem	PRO;MASC+FEM;SG	ADV
nogen	irgendjemand	nogen	irgendjemand	PRO;MASC+FEM;SG	ADV
nogen	jemanden	nogen	jemand	PRO;MASC+FEM;SG	ADV
nogen	jmd	nogen	jmd	PRO;MASC+FEM;SG	
nogen	jemandem	nogen	jemandem	PRO;MASC+FEM;SG	ADV
godt	guten	godt	gut	ADV	ADJ;SG
godt	gute	godt	gut	ADV	ADJ;NOM;SG
godt	guter	godt	gut	ADV	ADJ;NOM;MASC
godt	gutes	godt	gut	ADV	ADJ;NOM;NEUT;SG
godt	gut	godt	gut	ADV	ADJ
arbejde	arbeiten	arbejde	arbeiten	N;INDF;NEUT;SG	V;NFIN
arbejde	arbeitsplatz	arbejde	arbeitsplatz	N;INDF;NEUT;SG	
arbejde	arbeiten	arbejde	arbeiten	N;INDF;NEUT;SG	V;NFIN
arbejde	arbeitszeit	arbejde	arbeitszeit	N;INDF;NEUT;SG	
land	land	land	land	N;INDF;NEUT;SG	
land	grundstück	land	grundstücken	N;INDF;NEUT;SG	
land	land	land	land	N;INDF;NEUT;SG	
land	grundstücke	land	grundstück	N;INDF;NEUT;SG	ADJ;NOM;PL
begge	sowohl	begge	sowohl	PRO;PL	CONJ
begge	beiden	begge	beide	PRO;PL	PRO;NOM;INDF;PL
begge	beide	begge	beide	PRO;PL	PRO;NOM;INDF;PL
begge	beides	begge	beide	PRO;PL	PRO;NOM;INDF;NEUT;SG
begge	beider	begge	beide	PRO;PL	PRO;NOM;INDF;PL
norge	norwegen	norge	norwegen	PROPN	PROPN
europa	europa	europa	europa	PROPN	PROPN;NOM;SG
europa	europa	europa	europa	PROPN	PROPN;NOM;SG
england	england	england	england	PROPN	PROPN;NOM;NEUT;SG
england	grossbritannien	england	grossbritannien	PROPN	PROPN;NOM;NEUT;SG
player	player	play	player	N;INDF;MASC+FEM;PL	PROPN
player	spieler	play	spieler	N;INDF;MASC+FEM;PL	ADJ
landet	land	land	land	N;DEF;NEUT;SG	
http	http	http	http	N;INDF;MASC+FEM;SG	
lidt	geringfügig	lidt	geringfügig	ADV	ADJ
lidt	leicht	lidt	leicht	ADV	ADJ
verden	weltweit	verden	weltweit	N;INDF;MASC+FEM;SG	ADJ
lang	lange	lang	lange	ADJ;INDF;MASC+FEM;SG	ADV
lang	long	lang	long	ADJ;INDF;MASC+FEM;SG	PROPN
plads	sitzplatz	plads	sitzplatz	N;INDF;MASC+FEM;SG	ADJ
plads	seat	plads	seat	N;INDF;MASC+FEM;SG	PROPN
plads	stelle	plads	stellen	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
plads	platz	plads	platz	N;INDF;MASC+FEM;SG	ADV
plads	raum	plads	raum	N;INDF;MASC+FEM;SG	ADV
plads	weltall	plads	weltall	N;INDF;MASC+FEM;SG	
plads	weltraum	plads	weltraum	N;INDF;MASC+FEM;SG	PROPN
plads	platz	plads	platz	N;INDF;MASC+FEM;SG	ADV
plads	raumfahrt	plads	raumfahren	N;INDF;MASC+FEM;SG	
får	schaf	få	schaffen	V;IND;PRS;FIN;ACT	
får	schafe	få	schaffen	V;IND;PRS;FIN;ACT	
samtidig	gleichzeitiger	samtidig	gleichzeitig	ADV	ADJ
samtidig	gleichzeitige	samtidig	gleichzeitig	ADV	ADJ;NOM;FEM;PL
samtidig	simultan	samtidig	simultan	ADV	ADJ
samtidig	gleichzeitig	samtidig	gleichzeitig	ADV	ADJ
samtidig	gleichzeitigen	samtidig	gleichzeitig	ADV	ADJ
samtidig	zeitgleich	samtidig	zeitgleich	ADV	ADJ
samtidig	gleichzeitig	samtidig	gleichzeitig	ADV	ADJ
samtidig	simultan	samtidig	simultan	ADV	ADJ
stort	großen	stor	groß	ADJ;INDF;NEUT;SG	ADJ;PL
stort	große	stor	groß	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;PL
stort	grosse	stor	groß	ADJ;INDF;NEUT;SG	N;NOM;FEM;PL
stort	big	stor	bigen	ADJ;INDF;NEUT;SG	
stort	großen	stor	groß	ADJ;INDF;NEUT;SG	ADJ;PL
stort	große	stor	groß	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;PL
derefter	anschließend	derefter	anschließend	ADV	ADJ
sprog	programmiersprachen	sprog	programmiersprachen	N;INDF;NEUT;SG	N;NOM;FEM;PL
sprog	fremdsprachen	sprog	fremdsprachen	N;INDF;NEUT;SG	N;NOM;FEM;PL
sprog	sprachen	sprog	sprechen	N;INDF;NEUT;SG	V;FIN
sprog	amtssprache	sprog	amtssprechen	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
sprog	sprachen	sprog	sprechen	N;INDF;NEUT;SG	V;FIN
london	london	london	london	PROPN	PROPN;NOM;NEUT;SG
kendte	bekannter	kende	bekannter	V;IND;PST;FIN;ACT	ADJ
kendte	bekannt	kende	bekennen	V;IND;PST;FIN;ACT	ADJ
kendte	bekannte	kende	bekannt	V;IND;PST;FIN;ACT	ADJ;NOM;PL
kendte	bekannten	kende	bekannt	V;IND;PST;FIN;ACT	ADJ;PL
kendte	persönlichkeiten	kende	persönlichkeit	V;IND;PST;FIN;ACT	N;NOM;FEM;PL
kendte	prominente	kende	prominent	V;IND;PST;FIN;ACT	ADJ;NOM;FEM;PL
kendte	prominenten	kende	prominent	V;IND;PST;FIN;ACT	ADJ;PL
kendte	stars	kende	stars	V;IND;PST;FIN;ACT	PROPN
kendte	berühmtheit	kende	berühmtheiten	V;IND;PST;FIN;ACT	ADJ
kendte	berühmtheiten	kende	berühmtheiten	V;IND;PST;FIN;ACT	N;NOM;PL
kilder	quellen	kilde	quell	N;INDF;MASC+FEM;PL	V;NFIN
kilder	informationsquellen	kilde	informationsquell	N;INDF;MASC+FEM;PL	V;NFIN
kilder	datenquellen	kilde	datenquell	N;INDF;MASC+FEM;PL	V
mand	männlichen	mand	männlich	N;INDF;MASC+FEM;SG	ADJ
mand	männliche	mand	männlich	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
mand	männer	mand	männer	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
mand	männlich	mand	männlich	N;INDF;MASC+FEM;SG	ADJ
mand	rüde	mand	rüde	N;INDF;MASC+FEM;SG	ADJ
mand	männchen	mand	männchen	N;INDF;MASC+FEM;SG	N;NOM;PL
mand	gatte	mand	gaten	N;INDF;MASC+FEM;SG	
mand	ehemann	mand	ehemann	N;INDF;MASC+FEM;SG	
mand	mann	mand	mann	N;INDF;MASC+FEM;SG	
mand	mann	mand	mann	N;INDF;MASC+FEM;SG	
mand	man	mand	man	N;INDF;MASC+FEM;SG	PRO;NOM;INDF;SG
vest	west	vest	west	N;INDF	
vest	westen	vest	westen	N;INDF	ADV
vest	westliche	vest	westlich	N;INDF	ADJ;NOM;FEM;PL
vest	weste	vest	west	N;INDF	PROPN
vest	western	vest	western	N;INDF	PROPN;NOM;SG
vest	westlich	vest	westlich	N;INDF	ADJ
vest	westen	vest	westen	N;INDF	ADV
vest	westlichen	vest	westlich	N;INDF	ADJ;NOM;MASC;SG
vest	westliche	vest	westlich	N;INDF	ADJ;NOM;FEM;PL
brug	benutzen	brug	benutzen	N;INDF;MASC+FEM;SG	V;NFIN
brug	verwenden	brug	verwenden	N;INDF;MASC+FEM;SG	V;NFIN
brug	gebrauch	brug	gebrauch	N;INDF;MASC+FEM;SG	ADJ
lande	land	land	land	N;INDF;NEUT;PL	
lande	staaten	land	staaten	N;INDF;NEUT;PL	V;FIN
skuespiller	schauspielerin	skuespiller	schauspielerin	N;INDF;MASC+FEM;SG	ADJ
skuespiller	schauspielerinnen	skuespiller	schauspielerinnen	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
skuespiller	schauspieler	skuespiller	schauspieler	N;INDF;MASC+FEM;SG	ADJ
skuespiller	akteur	skuespiller	akteur	N;INDF;MASC+FEM;SG	
skuespiller	darsteller	skuespiller	darsteller	N;INDF;MASC+FEM;SG	ADJ
liv	leben	liv	leben	N;INDF;NEUT;SG	V;NFIN
liv	life	liv	life	N;INDF;NEUT;SG	PROPN
liv	lebens	liv	lebens	N;INDF;NEUT;SG	N;NOM;PL
liv	lebt	liv	leben	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
liv	wohnt	liv	wohnen	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
liv	liv	liv	liv	N;INDF;NEUT;SG	
dele	einzelteile	del	einzelteil	N;INDF;MASC+FEM;PL	ADJ
dele	ersatzteile	del	ersatzteil	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
dele	teile	del	teilen	N;INDF;MASC+FEM;PL	ADV
dele	teile	del	teilen	N;INDF;MASC+FEM;PL	ADV
dele	teilen	del	teilen	N;INDF;MASC+FEM;PL	V;NFIN
dele	share	del	shar	N;INDF;MASC+FEM;PL	
dele	anteil	del	anteil	N;INDF;MASC+FEM;PL	ADV
fem	fünfmal	fem	fünfmal	NUM	ADV
fem	five	fem	fiv	NUM	PROPN;NOM;SG
øst	östlich	øst	östlich	N;INDF	ADJ
øst	ostseite	øst	ostseite	N;INDF	ADJ
øst	osten	øst	osten	N;INDF	ADV
øst	osten	øst	osten	N;INDF	ADV
øst	osteuropa	øst	osteuropa	N;INDF	ADJ
øst	östlichen	øst	östlich	N;INDF	ADJ;ACC;MASC;SG
øst	östliche	øst	östlich	N;INDF	ADJ;NOM;FEM;PL
forfatter	schriftsteller	forfatter	schriftsteller	N;INDF;MASC+FEM;SG	ADJ
forfatter	verfasser	forfatter	verfasser	N;INDF;MASC+FEM;SG	
forfatter	autorin	forfatter	autorin	N;INDF;MASC+FEM;SG	PROPN
forfatter	schriftstellerin	forfatter	schriftstellerin	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM
forfatter	schriftsteller	forfatter	schriftsteller	N;INDF;MASC+FEM;SG	ADJ
forfatter	verfasser	forfatter	verfasser	N;INDF;MASC+FEM;SG	
forfatter	autorin	forfatter	autorin	N;INDF;MASC+FEM;SG	PROPN
forfatter	autoren	forfatter	autor	N;INDF;MASC+FEM;SG	
nok	reicht	nok	reichen	ADV	V;IND;SG;3;PRS;FIN
brugt	gebrauchte	bruge	gebraucht	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
brugt	verbrauchte	bruge	verbrauchen	V;INDF;SG;PST;V.PTCP	ADJ;SG
wikipedia	wikipedia	wikipedia	wikipedia	N;INDF;MASC+FEM;SG	
hansen	hansen	hans	hansen	PROPN	PROPN;NOM;SG
album	album	album	album	N;INDF;NEUT;SG	
album	fotoalbum	album	fotoalbum	N;INDF;NEUT;SG	ADJ
album	alben	album	albe	N;INDF;NEUT;SG	N;NOM;PL
areal	gebiet	areal	gebieten	N;INDF;NEUT;SG	ADJ
areal	bereich	areal	bereich	N;INDF;NEUT;SG	ADV
giver	gebe	give	geben	V;IND;PRS;FIN;ACT	V;SBJV;SG;3;PRS;FIN
giver	give	give	giv	V;IND;PRS;FIN;ACT	
nuværende	vorliegenden	nuværende	vorliegend	ADJ	V;NFIN
nuværende	gegenwart	nuværende	gegenwart	ADJ	
nuværende	präsentieren	nuværende	präsentieren	ADJ	V;NFIN
indbyggere	bewohner	indbygger	bewohner	N;INDF;MASC+FEM;PL	ADJ
indbyggere	anwohner	indbygger	anwohner	N;INDF;MASC+FEM;PL	
indbyggere	bewohner	indbygger	bewohner	N;INDF;MASC+FEM;PL	ADJ
indbyggere	bevölkerung	indbygger	bevölkerung	N;INDF;MASC+FEM;PL	ADJ
indbyggere	bevölkerungszahl	indbygger	bevölkerungszahl	N;INDF;MASC+FEM;PL	ADJ
