kategória	catégories	kategória	catégorie	N;NOM;FEM;SG	N;FEM;PL
slovenské	slovaques	slovenský	slovaque	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
portál	portal	portál	portal	N;INAN;NOM;MASC;SG	PROPN
ľudí	humains	človek	humain	N;ANIM;ACC;MASC;PL	ADJ;MASC;PL
palomar	palomar	palomar	palomar	N;INAN;NOM;MASC;SG	PROPN
možné	possibles	možný	possible	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
niektoré	certains	niektorý	certain	DET;NOM;NEUT;SG	PRO;MASC;PL
niektoré	certaines	niektorý	certain	DET;NOM;NEUT;SG	PRO;FEM;PL
niektoré	quelques	niektorý	quelque	DET;NOM;NEUT;SG	PRO;PL
hudobné	musiques	hudobný	musique	ADJ;NOM;NEUT;SG	N;FEM;PL
hudobné	musique	hudobný	musique	ADJ;NOM;NEUT;SG	N;FEM;SG
veľký	grands	veľký	grand	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;PL
veľký	grandes	veľký	grand	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;PL
veľký	big	veľký	big	ADJ;ANIM;NOM;MASC;SG	INTJ
kráľ	king	kráľ	king	N;ANIM;NOM;MASC;SG	PROPN
maďarsku	hongrie	maďarsky	hongrie	N;NOM;NEUT;SG	ADJ;FEM;SG
vlády	gouvernement	vláda	gouvernement	N;NOM;FEM;PL	N;MASC;SG
môžu	pouvez	môcť	pouvoir	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IMP;PL;2;PRS;FIN
môžu	peux	môcť	pouvoir	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;SG;1;PRS;FIN
môžu	peut	môcť	pouvoir	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
zároveň	simultané	zároveň	simultané	ADV	N;MASC;SG
napriek	dépit	napriek	dépit	ADP;DAT	N;MASC;SG
napriek	rancune	napriek	rancune	ADP;DAT	N;FEM;SG
kráľa	king	kráľ	king	N;ANIM;ACC;MASC;SG	PROPN
tam	tam	tam	tam	ADV	
spoločnosť	entreprise	spoločnosť	entreprendre	N;NOM;FEM;SG	V;FEM;SG;PST;V.PTCP
oblasť	oblast	oblasť	oblast	N;NOM;FEM;SG	PROPN
vek	âges	vek	âge	N;INAN;NOM;MASC;SG	N;MASC;PL
takmer	presque	takmer	presque	PART	ADV
takmer	quasi	takmer	quasi	PART	ADV
takmer	pratiquement	takmer	pratiquement	PART	ADV
takmer	quasiment	takmer	quasiment	PART	ADV
takmer	presque	takmer	presque	PART	ADV
štadión	stadium	štadión	stadium	N;INAN;NOM;MASC;SG	PROPN
muži	masculins	muž	masculin	N;ANIM;NOM;MASC;PL	ADJ;MASC;PL
muži	masculins	muž	masculin	N;ANIM;NOM;MASC;PL	ADJ;MASC;PL
muži	homme	muž	homme	N;ANIM;NOM;MASC;PL	N;MASC;SG
mája	may	máj	may	N;INAN;GEN;MASC;SG	PROPN
mája	peut	máj	pouvoir	N;INAN;GEN;MASC;SG	V;IND;SG;3;PRS;FIN
národné	nationaux	národný	national	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
národné	nationales	národný	national	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
jozef	jozef	jozef	jozef	PROPN;ANIM;NOM;MASC;SG	PROPN
jozef	joseph	jozef	joseph	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
center	centrer	center	centrer	N;INAN;NOM;MASC;SG	V;NFIN
dĺžka	longueurs	dĺžka	longueur	N;NOM;FEM;SG	N;FEM;PL
augusta	augusta	augusta	augusta	N;INAN;GEN;MASC;SG	PROPN
veľké	grands	veľký	grand	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
veľké	grandes	veľký	grand	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
veľké	big	veľký	big	ADJ;NOM;NEUT;SG	INTJ
školy	école	škola	école	N;NOM;FEM;PL	N;FEM;SG
školy	ecole	škola	ecole	N;NOM;FEM;PL	N;FEM;SG
školy	école	škola	école	N;NOM;FEM;PL	N;FEM;SG
nový	nouvelles	nový	nouveau	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;PL
nový	nouveaux	nový	nouveau	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;PL
nový	nouveautés	nový	nouveauté	ADJ;ANIM;NOM;MASC;SG	N;FEM;PL
nový	nový	nový	nový	ADJ;ANIM;NOM;MASC;SG	PROPN
anderson	anderson	anderson	anderson	PROPN;ANIM;NOM;MASC;SG	PROPN
správa	signaler	správa	signaler	N;NOM;FEM;SG	V;NFIN
pomocou	utiliser	pomoc	utiliser	N;INS;FEM;SG	V;NFIN
pomocou	utilisant	pomoc	utiliser	N;INS;FEM;SG	V;PRS;V.PTCP
hráč	joueurs	hráč	joueur	N;ANIM;NOM;MASC;SG	N;MASC;PL
banskej	banská	banský	banská	ADJ;GEN;FEM;SG	PROPN
kitt	kitt	kitt	kitt	PROPN;ANIM;NOM;MASC;SG	PROPN
cesta	way	cesta	way	N;NOM;FEM;SG	V
dostal	got	dostať	got	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	
krajiny	pays	krajina	pays	N;NOM;FEM;PL	N;MASC;SG
krajiny	paysager	krajina	paysager	N;NOM;FEM;PL	N;MASC;SG
krajiny	paysage	krajina	paysage	N;NOM;FEM;PL	N;MASC;SG
krajiny	pays	krajina	pays	N;NOM;FEM;PL	N;MASC;SG
spacewatch	spacewatch	spacena	spacewatch	N;ANIM;NOM;MASC;SG	
ceny	prix	cena	prix	N;NOM;FEM;PL	N;MASC;SG
typ	taper	typ	taper	N;INAN;NOM;MASC;SG	V;NFIN
typ	tapez	typ	tape	N;INAN;NOM;MASC;SG	V;IMP;PL;2;PRS;FIN
mesa	mesa	mes	mesa	PROPN;ANIM;NOM;MASC;SG	PROPN
mesa	missa	mes	missa	PROPN;ANIM;NOM;MASC;SG	PROPN
košice	košice	košica	košice	N;NOM;FEM;PL	PROPN
košice	kosice	košica	kosice	N;NOM;FEM;PL	PROPN
spojené	unie	spojený	unie	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
spojené	unis	spojený	unir	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
spojené	unies	spojený	uni	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;FEM;PL
práve	just	práve	just	ADV	INTJ
niektorých	certains	niektorý	certain	DET;GEN;MASC;PL	PRO;MASC;PL
niektorých	certaines	niektorý	certain	DET;GEN;MASC;PL	PRO;FEM;PL
niektorých	quelques	niektorý	quelque	DET;GEN;MASC;PL	PRO;PL
loneos	loneos	loneos	loneo	N;NOM;NEUT;SG	
víťaz	gagnants	víťaz	gagnant	N;ANIM;NOM;MASC;SG	ADJ;MASC;PL
víťaz	gagnante	víťaz	gagnant	N;ANIM;NOM;MASC;SG	ADJ;FEM;SG
víťaz	gagnant	víťaz	gagner	N;ANIM;NOM;MASC;SG	V;PRS;V.PTCP
nemecko	allemagne	nemecko	allemagne	PROPN;NOM;NEUT;SG	PROPN
hlavné	major	hlavný	major	ADJ;NOM;NEUT;SG	N;MASC;SG
hlavné	commandant	hlavný	commandant	ADJ;NOM;NEUT;SG	N;MASC;SG
hlavné	principales	hlavný	principal	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
hlavné	main	hlavný	main	ADJ;NOM;NEUT;SG	N;FEM;SG
hlavné	principaux	hlavný	principal	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
awards	distinctions	awards	distinction		N;FEM;PL
awards	trophées	awards	trophée		N;MASC;PL
awards	récompenses	awards	récompense		N;FEM;PL
vrátane	incluant	vrátane	inclure	ADV	V;PRS;V.PTCP
vrátane	comprenant	vrátane	comprendre	ADV	V;PRS;V.PTCP
vrátane	inclusif	vrátane	inclusif	ADV	ADJ;MASC;SG
vrátane	inclusive	vrátane	inclusif	ADV	ADJ;FEM;SG
troch	three	tri	three	NUM;GEN;MASC;PL	PROPN
práce	travail	práca	travail	N;NOM;FEM;PL	N;MASC;SG
práce	travailler	práca	travailler	N;NOM;FEM;PL	V;NFIN
veľká	grands	veľký	grand	ADJ;NOM;FEM;SG	ADJ;MASC;PL
veľká	grandes	veľký	grand	ADJ;NOM;FEM;SG	ADJ;FEM;PL
veľká	big	veľký	big	ADJ;NOM;FEM;SG	INTJ
veľká	veľká	veľký	veľká	ADJ;NOM;FEM;SG	PROPN
množstvo	montant	množstvo	monter	N;NOM;NEUT;SG	V;PRS;V.PTCP
množstvo	quantités	množstvo	quantité	N;NOM;NEUT;SG	N;FEM;PL
opäť	again	opäť	again	ADV	V
otec	dad	otec	dad	N;ANIM;NOM;MASC;SG	
com	ocm	co	ocm	INTJ	N;FEM;SG
com	com	co	com	INTJ	
svete	mondial	svet	mondial	N;INAN;ESS;MASC;SG	ADJ;MASC;SG
svete	mondiale	svet	mondial	N;INAN;ESS;MASC;SG	ADJ;FEM;SG
typu	taper	typ	taper	N;INAN;GEN;MASC;SG	V;NFIN
typu	tapez	typ	tape	N;INAN;GEN;MASC;SG	V;IMP;PL;2;PRS;FIN
houten	houten	houten	houten	PROPN;ANIM;NOM;MASC;SG	PROPN
vtedy	puis	vtedy	puis	ADV	CONJ
jedna	un	jeden	un	NUM;NOM;FEM;SG	PRO;MASC;SG
jedna	une	jeden	un	NUM;NOM;FEM;SG	DET;INDF;FEM;SG
jedna	one	jeden	one	NUM;NOM;FEM;SG	PROPN
každý	chacune	každý	chacun	DET;ANIM;NOM;MASC;SG	PRO;FEM;SG
každý	chacun	každý	chacun	DET;ANIM;NOM;MASC;SG	PRO;MASC;SG
celý	entiers	celý	entier	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;PL
obyvateľstva	population	obyvateľstvo	population	N;NOM;NEUT;PL	N;FEM;SG
stále	still	stále	still	ADV	PROPN
dejiny	histoire	dejiny	histoire	N;NOM;FEM;PL	N;FEM;SG
dejiny	historique	dejiny	historique	N;NOM;FEM;PL	ADJ;MASC;SG
alpes	alpes	alpes	alpe	N;INAN;NOM;MASC;SG	N;FEM;PL
priemerný	moyennes	priemerný	moyen	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;PL
priemerný	moyenne	priemerný	moyenne	ADJ;INAN;NOM;MASC;SG	N;FEM;SG
priemerný	médiocres	priemerný	médiocre	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;PL
diskusia	discussions	diskusi	discussion	N;NOM;FEM;SG	N;FEM;PL
keďže	depuis	keďže	depuis	CONJ	ADP
gitara	guitares	gitaer	guitare	N;NOM;FEM;SG	N;FEM;PL
jedným	un	jeden	un	NUM;INS;MASC;SG	PRO;MASC;SG
jedným	une	jeden	un	NUM;INS;MASC;SG	DET;INDF;FEM;SG
jedným	one	jeden	one	NUM;INS;MASC;SG	PROPN
kolo	arrondi	kolo	arrondi	N;NOM;NEUT;SG	ADJ;MASC;SG
kolo	rondes	kolo	rond	N;NOM;NEUT;SG	ADJ;FEM;PL
kolo	ronds	kolo	rond	N;NOM;NEUT;SG	N;MASC;PL
začali	commencé	začať	commencer	V;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
začali	démarré	začať	démarrer	V;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
začali	commencée	začať	commencer	V;PFV;MASC;PL;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
začali	commencé	začať	commencer	V;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
strana	parti	strana	partir	N;NOM;FEM;SG	V;MASC;SG;PST;V.PTCP
strana	pages	strana	page	N;NOM;FEM;SG	N;FEM;PL
strana	latéraux	strana	latéral	N;NOM;FEM;SG	ADJ;MASC;PL
strana	latérale	strana	latéral	N;NOM;FEM;SG	ADJ;FEM;SG
francúzsko	france	francúzsko	france	ADV	N;FEM;SG
popis	descriptif	popis	descriptif	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
pravdepodobne	probable	pravdepodobne	probable	ADV	ADJ;MASC;SG
der	der	der	der	PROPN;ANIM;NOM;MASC;SG	PROPN
nová	nouvelles	nový	nouveau	ADJ;NOM;FEM;SG	ADJ;FEM;PL
nová	nouveaux	nový	nouveau	ADJ;NOM;FEM;SG	ADJ;MASC;PL
nová	nouveautés	nový	nouveauté	ADJ;NOM;FEM;SG	N;FEM;PL
nová	nová	nový	nová	ADJ;NOM;FEM;SG	PROPN
rieky	fleuve	rieka	fleuve	N;NOM;FEM;PL	N;MASC;SG
rieky	rivière	rieka	rivière	N;NOM;FEM;PL	N;FEM;SG
rôzne	divers	rôzny	divers	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
rôzne	diverses	rôzny	divers	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
rôzne	différentes	rôzny	différent	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
rôzne	différents	rôzny	différent	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
rôzne	diverses	rôzny	divers	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
rôzne	divers	rôzny	divers	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
františek	francis	františek	francis	N;ANIM;NOM;MASC;SG	PROPN
františek	françois	františek	françois	N;ANIM;NOM;MASC;SG	PROPN
františek	ferenc	františek	ferenc	N;ANIM;NOM;MASC;SG	PROPN
dielo	travaux	dielo	travail	N;NOM;NEUT;SG	N;MASC;PL
dielo	travailler	dielo	travailler	N;NOM;NEUT;SG	V;NFIN
väčšina	most	väčšina	most	N;NOM;FEM;SG	PROPN
väčšina	majoritaire	väčšina	majoritaire	N;NOM;FEM;SG	ADJ;MASC;SG
väčšina	majoritaires	väčšina	majoritaire	N;NOM;FEM;SG	ADJ;MASC;PL
turnaj	tournois	turnaj	tournoi	N;INAN;NOM;MASC;SG	N;MASC;PL
rovnako	pareil	rovnako	pareil	ADV	INTJ
rovnako	meme	rovnako	même	ADV	INTJ
rovnako	identique	rovnako	identique	ADV	ADJ;MASC;SG
rovnako	mêmes	rovnako	même	ADV	ADJ;MASC;PL
druh	taper	druh	taper	N;INAN;NOM;MASC;SG	V;NFIN
druh	tapez	druh	tape	N;INAN;NOM;MASC;SG	V;IMP;PL;2;PRS;FIN
druh	espèces	druh	espèce	N;INAN;NOM;MASC;SG	N;FEM;PL
priamo	hétéro	priamo	hétéro	ADV	N;MASC;SG
priamo	directe	priamo	direct	ADV	ADJ;FEM;SG
priamo	direct	priamo	direct	ADV	ADJ;MASC;SG
priamo	directs	priamo	direct	ADV	ADJ;MASC;PL
anglický	anglais	anglický	anglais	ADJ;ANIM;NOM;MASC;SG	N;MASC;SG
funkcia	fonctions	funkcia	fonction	N;NOM;FEM;SG	N;FEM;PL
funkcia	caractéristique	funkcia	caractéristique	N;NOM;FEM;SG	ADJ;FEM;SG
von	sortir	von	sortir	ADV	V;NFIN
von	sortie	von	sortir	ADV	V;FEM;SG;PST;V.PTCP
von	out	von	out	ADV	PROPN
južnej	sud	južný	sud	ADJ;GEN;FEM;SG	N;MASC;SG
piesne	chanson	piesne	chanson	N;NOM;FEM;PL	N;FEM;SG
hoci	quoique	hoci	quoique	CONJ	ADV
york	york	york	york	PROPN;ANIM;NOM;MASC;SG	PROPN
rad	séries	rad	série	N;INAN;NOM;MASC;SG	N;FEM;PL
rad	rad	rad	rad	N;INAN;NOM;MASC;SG	
rad	rangées	rad	rangée	N;INAN;NOM;MASC;SG	V;FEM;PL;PST;V.PTCP
rad	rangée	rad	rangée	N;INAN;NOM;MASC;SG	V;FEM;SG;PST;V.PTCP
ktorým	pondeuses	ktorý	pondeur	DET;ANIM;INS;MASC;SG	N;FEM;PL
členom	membres	člen	membre	N;ANIM;INS;MASC;SG	N;MASC;PL
túto	ceci	táto	ceci	DET;ACC;FEM;SG	PRO;SG
túto	cet	táto	ce	DET;ACC;FEM;SG	PRO;SG;3
túto	cela	táto	cela	DET;ACC;FEM;SG	PRO;SG
túto	ce	táto	ce	DET;ACC;FEM;SG	PRO;SG;3
william	guillaume	willia	guillaume	N;ANIM;NOM;MASC;SG	PROPN
william	william	willia	william	N;ANIM;NOM;MASC;SG	PROPN
png	png	png	png		N;MASC;SG
menom	nommée	menom	nommer	N;INS;NEUT;SG	V;FEM;SG;PST;V.PTCP
menom	nommé	menom	nommer	N;INS;NEUT;SG	V;MASC;SG;PST;V.PTCP
menom	nommés	menom	nommer	N;INS;NEUT;SG	V;MASC;PL;PST;V.PTCP
marne	marne	marne	marne		N;FEM;SG
stretnutie	retrouvailles	stretnutie	retrouvaille	N;NOM;NEUT;SG	N;FEM;PL
oficiálne	fonctionnaire	oficiálne	fonctionnaire	ADV	N;MASC;SG
oficiálne	officielles	oficiálne	officiel	ADV	ADJ;FEM;PL
oficiálne	officiels	oficiálne	officiel	ADV	ADJ;MASC;PL
oficiálne	officielle	oficiálne	officiel	ADV	ADJ;FEM;SG
oficiálne	officiel	oficiálne	officiel	ADV	ADJ;MASC;SG
univerzity	université	univerzita	université	N;NOM;FEM;PL	N;FEM;SG
univerzity	universitaire	univerzita	universitaire	N;NOM;FEM;PL	ADJ;MASC;SG
viacerých	multiple	viacero	multiple	ADJ;ANIM;GEN;MASC;PL	ADJ;MASC;SG
viacerých	plusieurs	viacero	plusieurs	ADJ;ANIM;GEN;MASC;PL	PRO;PL
san	san	san	san	PROPN;ANIM;NOM;MASC;SG	PROPN
david	alain	david	alain	PROPN;ANIM;NOM;MASC;SG	PROPN
david	laurent	david	laurer	PROPN;ANIM;NOM;MASC;SG	PROPN
david	sylvie	david	sylvie	PROPN;ANIM;NOM;MASC;SG	PROPN
david	david	david	david	PROPN;ANIM;NOM;MASC;SG	PROPN
rozhodca	juger	rozhodca	juger	N;ANIM;NOM;MASC;SG	V;NFIN
rozhodca	arbitres	rozhodca	arbitre	N;ANIM;NOM;MASC;SG	N;MASC;PL
rozhodca	arbitrer	rozhodca	arbitrer	N;ANIM;NOM;MASC;SG	V;NFIN
rozhodca	réf	rozhodca	réf	N;ANIM;NOM;MASC;SG	
bystrici	bystrica	bystrica	bystrica	N;DAT;FEM;SG	PROPN
zmysle	signifiant	zmysel	signifier	N;INAN;NOM;MASC;SG	V;PRS;V.PTCP
informácie	info	informácia	info	N;NOM;FEM;PL	N;MASC;SG
informácie	information	informácia	information	N;NOM;FEM;PL	N;FEM;SG
bystrica	bystrica	bystrica	bystrica	N;NOM;FEM;SG	PROPN
veľa	lots	veľa	lot	NUM;NOM;NEUT;SG	N;MASC;PL
veľa	nombreux	veľa	nombreux	NUM;NOM;NEUT;SG	ADJ;MASC;PL
veľa	beaucoup	veľa	beaucoup	NUM;NOM;NEUT;SG	ADV
veľa	nombreuses	veľa	nombreux	NUM;NOM;NEUT;SG	ADJ;FEM;PL
veľa	plusieurs	veľa	plusieurs	NUM;NOM;NEUT;SG	PRO;PL
veľa	much	veľa	much	NUM;NOM;NEUT;SG	INTJ
veľa	beaucoup	veľa	beaucoup	NUM;NOM;NEUT;SG	ADV
dokonca	meme	dokonca	même	PART	INTJ
dokonca	même	dokonca	même	PART	ADV
deti	enfant	dieťa	enfant	N;NOM;NEUT;PL	N;MASC;SG
malo	malo	mať	malo	V;IPFV;NEUT;SG;POS;PST;V.PTCP	PROPN
malo	avait	mať	avoir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
malo	avaient	mať	avoir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;IND;PL;3;IPFV;FIN
malo	avais	mať	avoir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;IND;SG;1;IPFV;FIN
malo	devrait	mať	devoir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;COND;SG;3;PRS;FIN
malo	devraient	mať	devoir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;COND;PL;3;PRS;FIN
malo	devrais	mať	devoir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;COND;SG;1;PRS;FIN
rakúsko	autriche	rakúsko	autriche	N;NOM;NEUT;SG	ADJ;MASC;SG
znamená	moyens	znamenať	moyen	V;IPFV;IND;SG;3;POS;PRS;FIN	N;MASC;PL
severnej	northern	severný	northern	ADJ;GEN;FEM;SG	PROPN
severnej	nord	severný	nord	ADJ;GEN;FEM;SG	N;MASC;SG
vody	eau	voda	eau	N;GEN;FEM;PL	N;FEM;SG
vody	waters	voda	water	N;GEN;FEM;PL	PROPN
jan	jan	jan	jan	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
jan	yann	jan	yann	PROPN;ANIM;NOM;MASC;SG	PROPN
www	www	www	www	N;INAN;NOM;MASC;SG	
vždy	always	vždy	always	ADV	V
vždy	tjrs	vždy	tjr	ADV	
vždy	toujour	vždy	toujour	ADV	
ľudia	humains	človek	humain	N;ANIM;NOM;MASC;PL	ADJ;MASC;PL
známe	connues	známy	connaître	ADJ;NOM;NEUT;SG	V;FEM;PL;PST;V.PTCP
známe	connue	známy	connaître	ADJ;NOM;NEUT;SG	V;FEM;SG;PST;V.PTCP
známe	connus	známy	connaître	ADJ;NOM;NEUT;SG	V;MASC;PL;PST;V.PTCP
známe	connu	známy	connaître	ADJ;NOM;NEUT;SG	V;MASC;SG;PST;V.PTCP
známe	familières	známy	familier	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
známe	familiers	známy	familier	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
herečka	comédienne	herečka	comédien	N;NOM;FEM;SG	ADJ;FEM;SG
bgcolor	bgcolor	bgcolor	bgcolor	N;NOM;MASC;SG	PROPN
známa	connues	známy	connaître	ADJ;NOM;FEM;SG	V;FEM;PL;PST;V.PTCP
známa	connue	známy	connaître	ADJ;NOM;FEM;SG	V;FEM;SG;PST;V.PTCP
známa	connus	známy	connaître	ADJ;NOM;FEM;SG	V;MASC;PL;PST;V.PTCP
známa	connu	známy	connaître	ADJ;NOM;FEM;SG	V;MASC;SG;PST;V.PTCP
les	woods	les	wood	N;INAN;NOM;MASC;SG	PROPN
les	forêts	les	forêt	N;INAN;NOM;MASC;SG	N;FEM;PL
zeme	earth	zem	earth	N;NOM;FEM;PL	N;MASC;SG
zeme	terre	zem	terre	N;NOM;FEM;PL	N;FEM;SG
banská	banská	banský	banská	N;NOM;FEM;SG	PROPN
banská	mines	banský	mine	N;NOM;FEM;SG	N;FEM;PL
banská	minière	banský	minier	N;NOM;FEM;SG	ADJ;FEM;SG
sám	seul	sám	seul	DET;ANIM;NOM;MASC;SG	ADJ;MASC;SG
sám	seuls	sám	seul	DET;ANIM;NOM;MASC;SG	ADJ;MASC;PL
sám	seule	sám	seul	DET;ANIM;NOM;MASC;SG	ADJ;FEM;SG
básnik	poètes	básnik	poète	N;ANIM;NOM;MASC;SG	N;MASC;PL
ďalší	another	ďalší	another	ADJ;ANIM;NOM;MASC;SG	V
ďalší	suivant	ďalší	suivre	ADJ;ANIM;NOM;MASC;SG	V;PRS;V.PTCP
ďalší	next	ďalší	next	ADJ;ANIM;NOM;MASC;SG	
kto	qui	kto	qui	PRO;ANIM;NOM;MASC;SG	PRO
kto	oms	kto	om	PRO;ANIM;NOM;MASC;SG	N;MASC;SG
kto	who	kto	who	PRO;ANIM;NOM;MASC;SG	PROPN
rozdiel	différentielle	rozdiel	différentiel	N;INAN;NOM;MASC;SG	ADJ;FEM;SG
rozdiel	différentiels	rozdiel	différentiel	N;INAN;NOM;MASC;SG	ADJ;MASC;PL
družstvo	coopératifs	družstvo	coopératif	N;NOM;NEUT;SG	ADJ;MASC;PL
družstvo	coopérative	družstvo	coopératif	N;NOM;NEUT;SG	ADJ;FEM;SG
družstvo	coopératives	družstvo	coopérative	N;NOM;NEUT;SG	ADJ;FEM;PL
družstvo	coopératif	družstvo	coopératif	N;NOM;NEUT;SG	ADJ;MASC;SG
armády	armées	armáda	armer	N;NOM;FEM;PL	V;FEM;PL;PST;V.PTCP
armády	armée	armáda	armée	N;NOM;FEM;PL	N;FEM;SG
rady	conseil	rada	conseil	N;NOM;FEM;PL	N;MASC;SG
rady	conseil	rada	conseil	N;NOM;FEM;PL	N;MASC;SG
mať	ont	mať	avoir	V;IPFV;POS;NFIN	V;IND;PL;3;PRS;FIN
world	monde	world	monde		N;MASC;SG
world	mondial	world	mondial		ADJ;MASC;SG
world	mondiale	world	mondial		ADJ;FEM;SG
označenie	marquages	označenie	marquage	N;NOM;NEUT;SG	N;MASC;PL
musí	moût	musieť	moût	V;IPFV;IND;SG;3;POS;PRS;FIN	N;MASC;SG
musí	doivent	musieť	devoir	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PL;3;PRS;FIN
musí	devez	musieť	devoir	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IMP;PL;2;PRS;FIN
jazyk	langues	jazyk	langue	N;INAN;NOM;MASC;SG	N;FEM;PL
predtým	avant	predtým	avant	ADV	ADP
finále	finals	fináľ	final	N;INAN;NOM;MASC;SG	ADJ;MASC;PL
finále	finales	fináľ	finale	N;INAN;NOM;MASC;SG	ADJ;FEM;PL
open	ouverte	open	ouvrir		V;FEM;SG;PST;V.PTCP
open	ouvrez	open	ouvrir		V;IMP;PL;2;PRS;FIN
open	ouvert	open	ouvrir		V;MASC;SG;PST;V.PTCP
open	ouverture	open	ouverture		N;FEM;SG
open	ouvrir	open	ouvrir		V;NFIN
činnosť	activités	činnosť	activité	N;NOM;FEM;SG	N;FEM;PL
vrch	haut	vrch	haut	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
paul	paul	paul	paul	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
seine	senne	seiňa	senne		N;FEM;SG
seine	seine	seiňa	seine		N;FEM;SG
súťaže	concours	súťaž	concours	N;NOM;FEM;PL	N;MASC;SG
súťaže	concours	súťaž	concours	N;NOM;FEM;PL	N;MASC;SG
súťaže	compétition	súťaž	compétition	N;NOM;FEM;PL	N;FEM;SG
súťaže	concurrence	súťaž	concurrence	N;NOM;FEM;PL	N;FEM;SG
súťaže	concours	súťaž	concours	N;NOM;FEM;PL	N;MASC;SG
ivan	ivan	ivan	ivan	PROPN;ANIM;NOM;MASC;SG	PROPN
česká	tchèque	česká	tchèque	ADJ;NOM;FEM;SG	N;MASC;SG
česká	tchèques	česká	tchèque	ADJ;NOM;FEM;SG	ADJ;MASC;PL
pas	passeports	pas	passeport	N;INAN;NOM;MASC;SG	N;MASC;PL
šírka	latitudes	šírka	latitude	N;NOM;FEM;SG	N;FEM;PL
šírka	largeurs	šírka	largeur	N;NOM;FEM;SG	N;FEM;PL
základné	essentielles	základný	essentiel	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
základné	essentiels	základný	essentiel	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
základné	basiques	základný	basique	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
základné	basic	základný	basic	ADJ;NOM;NEUT;SG	N;MASC;SG
chránené	protégées	chránený	protéger	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
chránené	protégés	chránený	protéger	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
chránené	protégée	chránený	protéger	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
chránené	protégé	chránený	protéger	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
chránené	protégé	chránený	protéger	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
rýchlosť	vitesses	rýchlosť	vitesse	N;NOM;FEM;SG	N;FEM;PL
