que	att	que	att	PRO;MASC;SG	PART
passou	förbrukat	passar	förbruka	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
passou	förbrukade	passar	förbruka	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
passou	passerat	passar	passera	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
passou	passerade	passar	passera	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
mesma	samma	mesmo	samma	ADJ;FEM;SG	DET;INDF
mesma	detsamma	mesmo	densamma	ADJ;FEM;SG	PRO;DEF;NEUT;SG
carreira	karriärer	carreira	karriär	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
campo	läger	campo	läga	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
uso	använda	uso	använda	N;MASC;SG	V;IMP;FIN;ACT
uso	använd	uso	använda	N;MASC;SG	V;IMP;FIN;ACT
reino	kingdom	reino	kingdom	N;MASC;SG	PROPN;NOM
grandes	large	grande	large	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
grandes	stora	grande	stor	N;MASC;PL	ADJ;NOM;PL
grandes	stor	grande	stor	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
grandes	stort	grande	stor	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
grandes	big	grande	big	N;MASC;PL	N;NOM;INDF;NEUT;SG
grandes	stora	grande	stor	N;MASC;PL	ADJ;NOM;PL
grandes	stor	grande	stor	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
grandes	stort	grande	stor	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
grandes	grandes	grande	grand	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
principais	main	principal	main	ADJ;MASC;PL	PROPN;NOM
principais	huvudsaklig	principal	huvudsaklig	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
tarde	sena	tarde	sen	ADV	ADJ;NOM;PL
tarde	försenat	tarde	försena	ADV	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tarde	försenade	tarde	försena	ADV	ADJ;NOM;PL;PST;V.PTCP
tarde	försenad	tarde	försenad	ADV	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tarde	eftermiddagen	tarde	eftermiddag	ADV	N;NOM;DEF;MASC+FEM;SG
tarde	eftermiddag	tarde	eftermiddag	ADV	N;NOM;INDF;MASC+FEM;SG
volta	tillbaks	volta	tillbaks	N;FEM;SG	ADV
volta	tillbaka	volta	tillbaka	N;FEM;SG	ADV
volta	bakåt	volta	bakåt	N;FEM;SG	ADV
volta	backa	volta	backa	N;FEM;SG	V;IMP;FIN;ACT
vila	vila	vila	vila	N;FEM;SG	V;IMP;FIN;ACT
política	politiker	política	politik	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
base	basera	base	basera	N;FEM;SG	V;IMP;FIN;ACT
frança	frankrike	frança	frankrike	N;FEM;SG	PROPN;NOM
nem	nor	nem	nor	CONJ	N;NOM;INDF;NEUT;SG
real	verklig	real	verklig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
real	äkta	real	äkta	N;MASC;SG	ADJ;NOM
real	riktigt	real	riktig	N;MASC;SG	ADV
real	verkligt	real	verklig	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
real	riktig	real	riktig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
real	kungliga	real	kunglig	N;MASC;SG	ADJ;NOM;PL
real	kunglig	real	kunglig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
real	kungligt	real	kunglig	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
chamado	kallad	chamar	kalla	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
público	offentliga	público	offentlig	N;MASC;SG	ADJ;NOM;PL
público	offentligt	público	offentlig	N;MASC;SG	ADV
público	offentlig	público	offentlig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
pedro	pedro	pedro	pedro	N;MASC;SG	PROPN;NOM
pedro	petrus	pedro	petrus	N;MASC;SG	PROPN;NOM
lisboa	lissabon	lisboa	lissabon	N;FEM;SG	PROPN;NOM
lisboa	lissabons	lisboa	lissabon	N;FEM;SG	N;GEN;INDF;MASC+FEM;PL
lisboa	lisbon	lisboa	lisbon	N;FEM;SG	PROPN;NOM
ponto	dot	ponto	dot	N;MASC;SG	NUM;NOM
ponto	peka	ponto	peka	N;MASC;SG	V;IMP;FIN;ACT
empresa	företag	empresa	företag	N;FEM;SG	N;NOM;INDF;NEUT;PL
empresa	företagande	empresa	företagande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
empresa	företag	empresa	företag	N;FEM;SG	N;NOM;INDF;NEUT;PL
single	enda	single	enda	N;MASC;SG	ADJ;NOM
single	ensamstående	single	ensamstående	N;MASC;SG	ADJ;NOM
single	enstaka	single	enstaka	N;MASC;SG	ADJ;NOM
votação	rösta	votação	rösta	N;FEM;SG	V;IMP;FIN;ACT
votação	röster	votação	röst	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
votação	omröstningar	votação	omröstning	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
votação	röstar	votação	rösta	N;FEM;SG	V;IND;PRS;FIN;ACT
data	data	data	data	N;FEM;SG	N;NOM;INDF;NEUT;PL
data	uppgifter	data	uppgift	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
condado	fylke	condar	fylka	N;MASC;SG	PROPN;NOM
mil	thousand	mil	thousand	NUM	N;NOM;INDF;MASC+FEM;SG
mil	mil	mil	mil	NUM	N;NOM;INDF;MASC+FEM;SG
logo	logotypen	logo	logotyp	ADV	N;NOM;DEF;MASC+FEM;SG
logo	logo	logo	logo	ADV	N;NOM;INDF;MASC+FEM;SG
logo	logga	logo	logga	ADV	V;IMP;FIN;ACT
logo	logotyp	logo	logotyp	ADV	N;NOM;INDF;MASC+FEM;SG
mar	mar	mar	mar	N;MASC;SG	NUM;NOM
militar	militära	militar	militär	N;MASC;SG	ADJ;NOM;PL
militar	militärt	militar	militär	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
militar	militärer	militar	militär	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
diz	say	dizer	say	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
diz	säg	dizer	säg	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
diz	säga	dizer	säga	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
diz	berätta	dizer	berätta	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
diz	tell	dizer	tell	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
sucesso	framgångsrika	sucesso	framgångsrika	N;MASC;SG	ADJ;NOM;PL
sucesso	framgångsrik	sucesso	framgångsrik	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
sucesso	lyckad	sucesso	lycka	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
sucesso	lyckat	sucesso	lyckad	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
sucesso	framgångar	sucesso	framgång	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
francisco	francisco	francisco	francisco	N;MASC;SG	PROPN;NOM
francisco	frans	francisco	frans	N;MASC;SG	PROPN;NOM
francisco	francis	francisco	francis	N;MASC;SG	PROPN;NOM
original	ursprungliga	original	ursprunglig	ADJ;MASC;SG	ADJ;NOM;PL
original	original	original	original	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fora	utomhus	fora	utomhus	ADV	N;NOM;INDF;MASC+FEM;SG
fora	utanför	fora	utanför	ADV	ADP
fora	utsidan	fora	utsida	ADV	N;NOM;DEF;MASC+FEM;SG
fora	out	fora	out	ADV	N;NOM;INDF;MASC+FEM;SG
portuguesa	portugisiska	portuguesa	portugisisk	N;FEM;SG	ADJ;NOM;PL
cinco	cinco	cinco	cinco	NUM	N;NOM;MASC+FEM;SG
cinco	five	cinco	five	NUM	N;NOM;INDF;NEUT;SG
alemanha	tyskland	alemanha	tyskland	N;FEM;SG	PROPN;NOM
tudo	everything	tudo	everything	PRO;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tudo	allt	tudo	all	PRO;MASC;SG	PRO;INDF;NEUT;SG
tudo	allt	tudo	all	PRO;MASC;SG	PRO;INDF;NEUT;SG
tudo	alla	tudo	all	PRO;MASC;SG	PRO;INDF;PL
recebeu	mottaget	receber	mottagen	V;IND;SG;3;PST;FIN	N;NOM;DEF;NEUT;SG
recebeu	mottagen	receber	mottag	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
recebeu	mottagna	receber	motta	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
média	genomsnittligt	média	genomsnittlig	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
média	genomsnittliga	média	genomsnittlig	N;FEM;SG	ADJ;NOM;PL
média	genomsnittlig	média	genomsnittlig	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
média	medelhög	média	medelhög	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
média	medellång	média	medellång	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
média	medelstor	média	medelstor	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
média	elakt	média	elakt	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
média	elak	média	elak	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
média	menar	média	mena	N;FEM;SG	V;IND;PRS;FIN;ACT
média	mena	média	mena	N;FEM;SG	V;IMP;FIN;ACT
departamento	departement	departamento	departement	N;MASC;SG	N;NOM;INDF;NEUT;PL
tal	tal	tal	tal	DET;FEM;SG	N;NOM;INDF;NEUT;SG
tal	sådana	tal	sån	DET;FEM;SG	PRO;INDF;PL
tal	sådan	tal	sån	DET;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
tal	sådant	tal	sån	DET;FEM;SG	PRO;INDF;NEUT;SG
vai	vai	ir	vai	V;IND;SG;3;PRS;FIN	PROPN;NOM
boa	duktiga	bom	duktig	ADJ;FEM;SG	ADJ;NOM;PL
boa	gott	bom	god	ADJ;FEM;SG	ADV
boa	bra	bom	bra	ADJ;FEM;SG	ADV
boa	fina	bom	fin	ADJ;FEM;SG	ADJ;NOM;PL
boa	snygga	bom	snygg	ADJ;FEM;SG	ADJ;NOM;PL
dentro	inside	dentro	inside	ADV	N;NOM;INDF;MASC+FEM;SG
dentro	insidan	dentro	insida	ADV	N;NOM;DEF;MASC+FEM;SG
dentro	inuti	dentro	inuti	ADV	N;NOM;INDF;MASC+FEM;SG
último	senast	último	senast	ADJ;MASC;SG	ADV;RL
último	sist	último	sist	ADJ;MASC;SG	ADV;RL
bom	duktiga	bom	duktig	ADJ;MASC;SG	ADJ;NOM;PL
bom	gott	bom	god	ADJ;MASC;SG	ADV
bom	bra	bom	bra	ADJ;MASC;SG	ADV
bom	fina	bom	fin	ADJ;MASC;SG	ADJ;NOM;PL
bom	snygga	bom	snygg	ADJ;MASC;SG	ADJ;NOM;PL
milhões	miljon	milhão	miljon	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
rock	klippa	rock	klippa	N;MASC;SG	V;IMP;FIN;ACT
rock	rocka	rock	rocka	N;MASC;SG	V;IMP;FIN;ACT
total	totalt	total	total	N;MASC;SG	ADV
total	sammanlagt	total	sammanlagd	N;MASC;SG	ADV
total	total	total	total	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
total	totala	total	total	N;MASC;SG	ADJ;NOM;PL
importante	viktiga	importante	viktig	ADJ;MASC;SG	ADJ;NOM;PL
obras	funkar	obra	funka	N;FEM;PL	V;IND;PRS;FIN;ACT
obras	arbetar	obra	arbeta	N;FEM;PL	V;IND;PRS;FIN;ACT
obras	fungerar	obra	fungera	N;FEM;PL	V;IND;PRS;FIN;ACT
presente	present	presente	present	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
presente	gåva	presente	gåva	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
presente	närvarande	presente	närvarande	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
presente	present	presente	present	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
presente	nutid	presente	nutid	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
feito	made	fazer	made	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
feito	tillverkad	fazer	tillverkad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
feito	tillverkade	fazer	tillverkad	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
feito	tillverkat	fazer	tillverkad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
feito	gjorda	fazer	göra	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
feito	avklarat	fazer	avklara	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
feito	färdig	fazer	färdig	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
central	centrala	central	central	N;FEM;SG	ADJ;NOM;PL
central	centralt	central	central	N;FEM;SG	ADV
central	mellersta	central	mellersta	N;FEM;SG	ADJ;NOM;DEF;RL
língua	tungor	língua	tungo	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
língua	tunga	língua	tung	N;FEM;SG	ADJ;NOM;PL
sede	törstig	sede	törstig	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
pontos	points	ponto	points	N;MASC;PL	N;NOM;INDF;NEUT;SG
pontos	poäng	ponto	poäng	N;MASC;PL	N;NOM;INDF;NEUT;SG
pontos	sys	ponto	sy	N;MASC;PL	V;IMP;FIN;ACT
pontos	stygn	ponto	stygn	N;MASC;PL	N;NOM;INDF;NEUT;SG
santo	heliga	santo	helig	N;MASC;SG	ADJ;NOM;PL
santo	helig	santo	helig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
santo	helige	santo	helig	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
santo	heligt	santo	helig	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
incluindo	inbegripet	incluir	inbegrip	V;V.MSDR	N;NOM;DEF;NEUT;SG
incluindo	inkluderat	incluir	inkludera	V;V.MSDR	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
incluindo	inklusive	incluir	inklusive	V;V.MSDR	ADP
federal	federal	federal	federal	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
federal	federala	federal	federal	ADJ;MASC;SG	ADJ;NOM;PL
los	los	eles	los	PRO;ACC;MASC;PL;3	PROPN;NOM
altura	höjd	altura	höja	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nada	ingenting	nada	ingenting	PRO;MASC;SG	PRO;INDF;NEUT;SG
nada	inget	nada	ingen	PRO;MASC;SG	PRO;INDF;NEUT;SG
longo	långa	longo	lång	ADV	ADJ;NOM;PL
longo	lång	longo	lång	ADV	ADJ;NOM;INDF;MASC+FEM;SG
longo	long	longo	long	ADV	N;NOM;INDF;MASC+FEM;SG
próprio	äga	próprio	äga	ADJ;MASC;SG	V;IMP;FIN;ACT
próprio	egna	próprio	egen	ADJ;MASC;SG	ADJ;NOM;PL
usuário	användar	usuário	använda	N;MASC;SG	V;IND;PRS;FIN;ACT
usuário	användare	usuário	användare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
diferentes	annorlunda	diferente	annorlunda	ADJ;MASC;PL	ADV
homem	man	homem	man	N;MASC;SG	PRO;NOM;INDF;MASC+FEM;SG
conhecida	kända	conhecido	känd	ADJ;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
criação	skapande	criação	skapande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
criação	skapa	criação	skapa	N;FEM;SG	V;IMP;FIN;ACT
criação	skapar	criação	skapa	N;FEM;SG	V;IND;PRS;FIN;ACT
silva	silva	silva	silva	N;MASC;SG	PROPN;NOM
silva	svensson	silva	svensson	N;MASC;SG	PROPN;NOM
silva	smith	silva	smith	N;MASC;SG	PROPN;NOM
construção	bygga	construção	bygga	N;FEM;SG	V;IMP;FIN;ACT
construção	byggande	construção	bygga	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
jogador	player	jogador	play	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
jogador	spelare	jogador	spel	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
social	sociala	social	social	ADJ;MASC;SG	ADJ;NOM;PL
revista	reviderat	revista	revidera	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
revista	reviderade	revista	revidera	N;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
revista	reviderad	revista	reviderad	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
vitória	vinna	vitória	vinna	N;FEM;SG	V;IMP;FIN;ACT
vitória	vinn	vitória	vinna	N;FEM;SG	V;IMP;FIN;ACT
vitória	segra	vitória	segra	N;FEM;SG	V;IMP;FIN;ACT
vitória	victoria	vitória	victoria	N;FEM;SG	PROPN;NOM
união	união	união	união	N;FEM;SG	PROPN;NOM
político	politiker	político	politik	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
político	politisk	político	politisk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
político	politiska	político	politisk	N;MASC;SG	ADJ;NOM;PL
político	politiskt	político	politisk	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
força	tvinga	força	tving	N;FEM;SG	V;IMP;FIN;ACT
principalmente	mestadels	principalmente	mestadel	ADV	N;NOM;INDF;MASC+FEM;SG
lançamento	frisläppande	lançamento	frisläppande	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
lançamento	släpp	lançamento	släpp	N;MASC;SG	V;IMP;FIN;ACT
lançamento	släppa	lançamento	släppa	N;MASC;SG	V;IMP;FIN;ACT
lançamento	inleda	lançamento	inleda	N;MASC;SG	V;IMP;FIN;ACT
lançamento	starta	lançamento	starta	N;MASC;SG	V;IMP;NFIN;ACT
território	territorier	território	territorium	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
primeiros	först	primeiro	först	ADJ;MASC;PL	ADV
europa	eu	europa	eu	N;FEM;SG	PROPN;NOM
europa	europa	europa	europa	N;FEM;SG	PROPN;NOM
europa	europa	europa	europa	N;FEM;SG	PROPN;NOM
nunca	ever	nunca	ever	ADV	N;NOM;INDF;MASC+FEM;SG
movimento	yrkande	movimento	yrkande	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
movimento	rörelser	movimento	rörelse	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
santos	santos	santo	santos	N;MASC;PL	PROPN;NOM
santos	helgon	santo	helgon	N;MASC;PL	N;NOM;INDF;NEUT;SG
fato	fakta	fato	faktum	N;MASC;SG	N;NOM;INDF;NEUT;PL
cruz	cruz	cruz	cruz	N;FEM;SG	PROPN;NOM
cruz	korsa	cruz	korsa	N;FEM;SG	V;IMP;FIN;ACT
espanha	spanien	espanha	spani	N;FEM;SG	PROPN;NOM
possível	möjliga	possível	möjlig	ADJ;MASC;SG	ADJ;NOM;PL
bairro	grannländer	bairro	grannland	N;MASC;SG	N;NOM;INDF;NEUT;PL
acima	ovanstående	acima	ovanstående	ADV	ADJ;NOM
diversos	diverse	diverso	diverse	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;PL
diversos	diverse	diverso	diverse	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;PL
diversos	övrigt	diverso	övrigt	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
diversos	diverse	diverso	diverse	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;PL
sim	ja	sim	ja	ADV	INTJ
sim	ja	sim	ja	ADV	INTJ
cidades	resmål	cidade	resmål	N;FEM;PL	N;NOM;INDF;NEUT;SG
americana	amerikanskt	americana	amerikansk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
americana	amerikansk	americana	amerikansk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
americana	amerikanska	americana	amerikansk	N;FEM;SG	ADJ;NOM;PL
encontra	finna	encontrar	finna	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
encontra	hitta	encontrar	hitta	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
espaço	mellanslag	espaço	mellanslag	N;MASC;SG	N;NOM;INDF;NEUT;PL
único	unika	único	unik	ADJ;MASC;SG	ADJ;NOM;PL
conjunto	ange	conjunto	ange	N;MASC;SG	V;IMP;FIN;ACT
baixo	låga	baixo	låg	ADV	ADJ;NOM;PL
baixo	lågt	baixo	låg	ADV	ADJ;NOM;INDF;NEUT;SG
baixo	low	baixo	low	ADV	N;NOM;INDF;MASC+FEM;SG
baixo	låg	baixo	låg	ADV	INTJ
baixo	bas	baixo	ba	ADV	N;NOM;INDF;MASC+FEM;SG
baixo	bass	baixo	bass	ADV	N
municipal	kommunal	municipal	kommunal	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
municipal	kommunalt	municipal	kommunal	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
municipal	kommunala	municipal	kommunal	N;MASC;SG	ADJ;NOM;PL
deus	gud	deu	gud	N;MASC;SG	PROPN;NOM
paris	paris	pari	paris	PROPN;MASC;SG	PROPN;NOM
filmes	filmar	filme	filma	N;MASC;PL	V;IND;PRS;FIN;ACT
filmes	filma	filme	filma	N;MASC;PL	V;IMP;FIN;ACT
filmes	film	filme	film	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
professor	lärare	professor	lärare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
diversas	övrigt	diverso	övrigt	ADJ;FEM;PL	ADJ;NOM;INDF;NEUT;SG
diversas	diverse	diverso	diverse	ADJ;FEM;PL	N;NOM;INDF;MASC+FEM;PL
alemão	tysk	alemão	tysk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
alemão	tyskt	alemão	tysk	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
administrativa	administrativa	administrativo	administrativ	N;FEM;SG	ADJ;NOM;PL
administrativa	administrativ	administrativo	administrativ	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
administrativa	administrativt	administrativo	administrativ	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
musical	musikaliska	musical	musikalisk	ADJ;MASC;SG	ADJ;NOM;PL
musical	musikal	musical	musikal	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
meu	mina	meu	jag	DET;MASC;SG	PRO;DEF;PL
meu	mitt	meu	jag	DET;MASC;SG	PRO;DEF;NEUT;SG
meu	mine	meu	man	DET;MASC;SG	N;NOM;INDF;NEUT;SG
meu	gruva	meu	gruva	DET;MASC;SG	N;NOM;INDF;MASC+FEM;SG
meu	min	meu	jag	DET;MASC;SG	PRO;DEF;MASC+FEM;SG
cobertos	täckt	cobrir	täcka	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cobertos	täckta	cobrir	täckt	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
cobertos	säkrad	cobrir	säkrad	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cobertos	säkrade	cobrir	säkra	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
localizado	lokaliserad	localizar	lokaliserad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
localizado	belägen	localizar	belägen	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
localizado	lokaliserat	localizar	lokalisera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
localizado	lokaliserade	localizar	lokalisera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
localizado	lokaliserad	localizar	lokaliserad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
localizado	lokaliserat	localizar	lokalisera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
localizado	lokaliserat	localizar	lokalisera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
localizado	lokaliserad	localizar	lokaliserad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
localizado	lokaliserade	localizar	lokalisera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
oeste	västra	oeste	onstra	N;MASC;SG	ADJ;NOM;DEF;SG
oeste	västerut	oeste	västerut	N;MASC;SG	ADV
oeste	västra	oeste	onstra	N;MASC;SG	ADJ;NOM;DEF;SG
oeste	västlig	oeste	västlig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
informações	information	informação	information	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
chamada	call	chamar	call	V;FEM;SG;V.PTCP	N;NOM;INDF;NEUT;SG
chamada	samtal	chamar	samtal	V;FEM;SG;V.PTCP	N;NOM;INDF;NEUT;SG
chamada	kallad	chamar	kalla	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
seguintes	följer	seguinte	följa	N;MASC;PL	V;IND;PRS;FIN;ACT
popular	popular	popular	popul	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
popular	populära	popular	populär	ADJ;MASC;SG	ADJ;NOM;PL
última	senast	último	senast	ADJ;FEM;SG	ADV;RL
última	sist	último	sist	ADJ;FEM;SG	ADV;RL
luta	kämpa	luta	kämpa	N;FEM;SG	V;IMP;FIN;ACT
luta	slåss	luta	slåss	N;FEM;SG	V;FIN;PASS
luta	strida	luta	strida	N;FEM;SG	V;IMP;NFIN;ACT
luta	kämpa	luta	kämpa	N;FEM;SG	V;IMP;FIN;ACT
estes	dessa	este	denna	DET;MASC;PL	PRO;DEF;PL
criado	uppfostrade	criar	uppfostra	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
criado	uppfostrad	criar	uppfostrad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
criado	uppväxt	criar	uppväxt	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
criado	höjt	criar	höja	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
criado	uppvuxen	criar	uppvuxen	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
criado	skapad	criar	skapa	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
criado	skapat	criar	skapa	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
francês	fransk	francês	fransk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
francês	franskt	francês	fransk	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
francês	fransmän	francês	fransman	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
festival	festivalen	festival	festival	N;MASC;SG	N;NOM;DEF;NEUT;PL
general	allmän	general	allmän	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
general	allmänna	general	allmän	N;MASC;SG	ADJ;NOM;PL
general	allmänt	general	allmän	N;MASC;SG	ADV
