خزان	tanka	خَزَّان	tanek	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
مارسيليا	marseille	مارسيليا	marseilel		PROPN;NOM;MASC;SG
مارسيليا	marseillu	مارسيليا	marseilel		PROPN;DAT;MASC;SG
المثالي	ideal	مِثَالِي	ideati	ADJ;NOM;DEF;MASC;SG	N;NOM;MASC;SG
المثالي	idealen	مِثَالِي	idealen	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC;SG
المعارضين	nasprotnike	مُعَارِض	nasprotnik	N;NOM;DEF;PL	N;ACC;MASC;PL
المعارضين	nasprotnikov	مُعَارِض	nasprotnik	N;NOM;DEF;PL	N;GEN;MASC;PL
افراد	posameznike	فَرد	posameznik	N;NOM;INDF;PL	N;ACC;MASC;PL
افراد	posameznikov	فَرد	posameznik	N;NOM;INDF;PL	N;GEN;MASC;PL
التسمم	zastrupitve	تَسَمُّم	zastrupitev	N;NOM;DEF;SG	N;NOM;FEM;PL
حليب	mlečni	حليب	mlečen	N;NOM;INDF;SG	ADJ;NOM;MASC;PL
حليب	mleka	حليب	mleko	N;NOM;INDF;SG	N;GEN;NEUT;SG
مطلق	ločeni	مُطلَق	ločen	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
النظير	strokovnem	نَظِير	strokoven	N;NOM;DEF;SG	ADJ;DAT;MASC;SG
بندقية	puško	بُندُقِيَّة	puška	N;NOM;INDF;SG	N;ACC;FEM;SG
بندقية	puško	بُندُقِيَّة	puška	N;NOM;INDF;SG	N;ACC;FEM;SG
المعيشة	živeti	مَعِيشَة	živeti	N;NOM;DEF;SG	V;IPFV;NFIN
المعيشة	živel	مَعِيشَة	živeti	N;NOM;DEF;SG	V;IPFV;MASC;SG;V.PTCP
المعيشة	živela	مَعِيشَة	živeti	N;NOM;DEF;SG	V;IPFV;FEM;SG;V.PTCP
الاكتشاف	discovery	اِكتِشَاف	discovery	N;NOM;DEF;SG	PROPN;NOM;MASC;SG
جنائية	kriminalec	جِنَائِيّ	kriminalec	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
جنائية	kazenskih	جِنَائِيّ	kazenski	ADJ;NOM;INDF;FEM;SG	ADJ;GEN;MASC;PL
السامي	sami	سَامِي	sam	N;NOM;DEF;SG	ADJ;NOM;MASC;PL
حفرة	luknjo	حَفرَة	luknja	N;NOM;INDF;SG	N;ACC;FEM;SG
حفرة	jamo	حَفرَة	jama	N;NOM;INDF;SG	N;ACC;FEM;SG
اسفل	dol	أَسفَل	dol		
اسفل	navzdol	أَسفَل	navzdol		ADV
دوس	dos	دُوسَ	dos		N;NOM;MASC;SG
هوندا	honda	هوندا	honda		N;NOM;FEM;SG
هوندا	hondo	هوندا	hondo		N;ACC;FEM;SG
الجرحى	ranjena	جَرِيح	ranjen	N;NOM;DEF;PL	ADJ;NOM;FEM;SG;V.PTCP
الجرحى	ranjene	جَرِيح	ranjen	N;NOM;DEF;PL	ADJ;NOM;FEM;PL;V.PTCP
الجرحى	ranjen	جَرِيح	ranjen	N;NOM;DEF;PL	ADJ;NOM;INDF;MASC;SG;V.PTCP
الكوميدي	komik	كُومِيدِيّ	komik		N;NOM;MASC;SG
كلير	claire	كلير	clair		N;NOM;FEM;SG
تراكم	kopičenja	تَرَاكُم	kopičenje	N;NOM;INDF;SG	N;GEN;NEUT;SG
الناتو	nato	الناتو	nato		ADV
قاسية	grobo	قَاسِي	grobo	ADJ;NOM;INDF;FEM;SG	ADV
واجب	dajatev	وَاجِب	dajatev	N;NOM;INDF;SG	N;GEN;FEM;SG
واجب	dolžnosti	وَاجِب	dolžnost	N;NOM;INDF;SG	N;NOM;FEM;PL
الاستثمارات	vlaganje	اِستِثمَار	vlaganje	N;NOM;DEF;PL	N;NOM;NEUT;SG
الاستثمارات	naložba	اِستِثمَار	naložba	N;NOM;DEF;PL	N;NOM;FEM;SG
المضيف	gostitelja	مُضِيف	gostitelj	ADJ;NOM;DEF;MASC;SG	N;ANIM;ACC;MASC;SG
المضيف	gostitelj	مُضِيف	gostitelj	ADJ;NOM;DEF;MASC;SG	N;NOM;MASC;SG
تقليدي	tradicionalne	تَقلِيدِيّ	tradicionalen	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL
تقليدي	tradicionalno	تَقلِيدِيّ	tradicionalno	ADJ;NOM;INDF;MASC;SG	ADV
تقليدي	klasika	تَقلِيدِيّ	klasika	ADJ;NOM;INDF;MASC;SG	N;NOM;FEM;SG
تقليدي	klasično	تَقلِيدِيّ	klasičen	ADJ;NOM;INDF;MASC;SG	ADV
غارسيا	garcia	غارسيا	garcia		N;NOM;MASC;SG
رويال	kraljevi	رويال	kraljev		ADJ;NOM;DEF;MASC;SG
رويال	kraljevsko	رويال	kraljevski		ADJ;NOM;NEUT;SG
رويال	royal	رويال	royal		V;MASC;SG;V.PTCP
رويال	kraljevo	رويال	kraljev		ADJ;NOM;NEUT;SG
شهيد	shahid	شَهِيد	shahid	N;NOM;INDF;SG	
بالتحديد	specifično	بِ	specifično	N;GEN;DEF;SG	ADV
بالتحديد	izrecno	بِ	izrecno	N;GEN;DEF;SG	ADV
بالتحديد	posebej	بِ	posebej	N;GEN;DEF;SG	ADV
هدية	prisotna	هَدِيَّة	prisoten	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
هدية	prisotni	هَدِيَّة	prisoten	N;NOM;INDF;SG	ADJ;NOM;MASC;PL
هدية	prisotno	هَدِيَّة	prisotno	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
هدية	prisoten	هَدِيَّة	prisoten	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC;SG
انتقادات	kritika	اِنتِقَاد	kritika	N;NOM;INDF;PL	N;NOM;FEM;SG
انتقادات	kritiko	اِنتِقَاد	kritika	N;NOM;INDF;PL	N;ACC;FEM;SG
انتقادات	kritik	اِنتِقَاد	kritik	N;NOM;INDF;PL	N;NOM;MASC;SG
انتقادات	kritik	اِنتِقَاد	kritik	N;NOM;INDF;PL	N;NOM;MASC;SG
تشعر	občuti	شَعَر	občutiti	V;IPFV;MASC;IND;SG;2;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
ملاك	angelček	ملاك	angelček		N;NOM;MASC;SG
ملاك	angel	ملاك	angel		N;NOM;MASC;SG
حشرات	hrošče	حَشَرَة	hrošča	N;NOM;INDF;PL	N;ACC;MASC;PL
يضرب	zadetkov	ضَرَب	zadetek	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;GEN;MASC;PL
تطالب	zahtevna	طَالَب	zahteven	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;FEM;SG
تطالب	zahtevni	طَالَب	zahteven	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;MASC;PL
تطالب	zahtevne	طَالَب	zahteven	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;FEM;PL
تطالب	zahtevno	طَالَب	zahteven	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;NEUT;SG
الدخان	kadite	دَخَّان	kaditi	N;NOM;DEF;SG	V;IPFV;IMP;PL;2;FIN
الدخان	dima	دَخَّان	dimati	N;NOM;DEF;SG	N;GEN;MASC;SG
الجزاء	kazni	جَزَاء	kazen	N;NOM;DEF;SG	N;NOM;FEM;PL
الجزاء	sankcije	جَزَاء	sankcija	N;NOM;DEF;SG	N;NOM;FEM;PL
الاعتقال	aretacije	اِعتِقَال	aretacija	N;NOM;DEF;SG	N;NOM;FEM;PL
الاعتقال	aretiran	اِعتِقَال	aretiran	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
الزوايا	vogalih	زَاوِيَة	vogal	N;NOM;DEF;PL	N;ESS;MASC;PL
الزوايا	kote	زَاوِيَة	kota	N;NOM;DEF;PL	N;ACC;MASC;PL
الزوايا	kota	زَاوِيَة	kota	N;NOM;DEF;PL	N;NOM;MASC;SG
المستقيم	danke	مُستَقِيم	danek		N;NOM;FEM;PL
خلاصة	abstraktni	خُلَاصَة	abstrakten	N;NOM;INDF;SG	ADJ;NOM;MASC;SG
الصوفي	mystic	صُوفِيّ	mystica		N;NOM;MASC;SG
الوفاق	spravo	وِفَاق	sprava	N;NOM;DEF;SG	N;ACC;FEM;SG
الوفاق	concord	وِفَاق	concord	N;NOM;DEF;SG	PROPN;NOM;MASC;SG
تسرب	pušča	تَسَرُّب	pušča	N;NOM;INDF;SG	V;IPFV;IND;SG;3;PRS;FIN
سماء	sky	سَمَاء	sky	N;NOM;INDF;SG	
حقا	res	حَقّ	res	N;NOM;INDF;SG	ADV
حقا	resnično	حَقّ	resnično	N;NOM;INDF;SG	ADV
حقا	zares	حَقّ	zares	N;NOM;INDF;SG	ADV
مهد	zibelko	مَهَّد	zibelka	N;NOM;INDF;SG	N;ACC;FEM;SG
مهد	posteljico	مَهَّد	posteljica	N;NOM;INDF;SG	N;ACC;FEM;SG
مهد	zibelko	مَهَّد	zibelka	N;NOM;INDF;SG	N;ACC;FEM;SG
مهد	bajti	مَهَّد	bajti	N;NOM;INDF;SG	V;IPFV;IND;SG;3;PRS;FIN
مساكن	ohišje	مَسكَن	ohišje	N;NOM;INDF;PL	N;NOM;NEUT;SG
مساكن	nastanitev	مَسكَن	nastanitev	N;NOM;INDF;PL	N;NOM;FEM;SG
فو	foo	فو	foo		PROPN;NOM;MASC;SG
فو	phu	فو	phu		N;NOM;MASC;SG
بنيامين	benjamin	بِنيَامِين	benjamin		N;NOM;MASC;SG
نبيلة	plemenite	نَبِيل	plemenit		ADJ;NOM;FEM;PL
نبيلة	plemenit	نَبِيل	plemenit		ADJ;NOM;INDF;MASC;SG
نبيلة	plemenito	نَبِيل	plemenito		ADJ;NOM;NEUT;SG
نبيلة	plemenita	نَبِيل	plemenit		ADJ;NOM;FEM;SG
نبيلة	plemeniti	نَبِيل	plemeniti		ADJ;NOM;MASC;SG
الزهري	sifilis	زِهرِيّ	sifilis		N;NOM;MASC;SG
ترمز	simbolizirajo	رَمَز	simbolizirati	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IND;PL;3;PRS;FIN
الميثاق	kompakten	مِيثَاق	kompakten	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC;SG
الميثاق	listine	مِيثَاق	listina	N;NOM;DEF;SG	N;NOM;FEM;PL
الانتقادات	kritika	اِنتِقَاد	kritika	N;NOM;DEF;PL	N;NOM;FEM;SG
الانتقادات	kritiko	اِنتِقَاد	kritika	N;NOM;DEF;PL	N;ACC;FEM;SG
الانتقادات	kritik	اِنتِقَاد	kritik	N;NOM;DEF;PL	N;NOM;MASC;SG
الانتقادات	kritik	اِنتِقَاد	kritik	N;NOM;DEF;PL	N;NOM;MASC;SG
باز	blisk	بَاز	blisk		N;NOM;MASC;SG
باز	buzz	بَاز	buzz		N;NOM;MASC;SG
خبز	kruh	خَبز	kruh	N;NOM;INDF;SG	N;INAN;ACC;MASC;SG
خبز	kruha	خَبز	kruh	N;NOM;INDF;SG	N;GEN;MASC;SG
البيضاوي	ovalne	بَيضَاوِيّ	ovalen		ADJ;NOM;FEM;PL
هجر	opustitev	هَجر	opustitev		N;NOM;FEM;SG
زيمبابوي	zimbabveju	زِيمبَابوِي	zimbabvej		N;DAT;MASC;SG
تقوية	okrepiti	تَقوِيَة	okrepiti	N;NOM;INDF;SG	V;PFV;NFIN
تقوية	okrepi	تَقوِيَة	okrepiti	N;NOM;INDF;SG	V;PFV;IND;SG;3;PRS;FIN
ناس	ljudje	نَاسِي	človek		N;NOM;MASC;PL
ناس	ljudstvo	نَاسِي	ljudstvo		N;NOM;NEUT;SG
ناس	osebe	نَاسِي	oseba		N;NOM;FEM;PL
ناس	ljudi	نَاسِي	človek		N;ACC;MASC;PL
تشارلي	čarli	تشَارلِي	čarel		N;NOM;MASC;SG
تشارلي	charlie	تشَارلِي	charlet		
حشد	množice	حَشد	množica	N;NOM;INDF;SG	N;NOM;FEM;PL
القيادات	vodstvo	قِيَادَة	vodstvo	N;NOM;DEF;PL	N;NOM;NEUT;SG
القيادات	vodenje	قِيَادَة	vodenje	N;NOM;DEF;PL	N;NOM;NEUT;SG
فاتح	svetlo	فاتح	svetlo		ADV
فاتح	svetloba	فاتح	svetloba		N;NOM;FEM;SG
فاتح	luč	فاتح	luč		N;NOM;FEM;SG
فاتح	lahka	فاتح	lahek		ADJ;NOM;FEM;SG
فاتح	fatih	فاتح	fat		N;NOM;MASC;SG
جيرسي	dres	جِيرسِي	dres		N;NOM;MASC;SG
جيرسي	jersey	جِيرسِي	jersey		PROPN;NOM;MASC;SG
نيوكاسل	newcastle	نِيُوكَاسل	newcastla		N;NOM;MASC;SG
الموضة	modno	مُوضَة	moden	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
الموضة	modna	مُوضَة	moden	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
الموضة	modo	مُوضَة	moda	N;NOM;DEF;SG	N;ACC;FEM;SG
متكرر	ponavljajoče	مُتَكَرِّر	ponavljajoč	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL;V.PTCP
متكرر	periodično	مُتَكَرِّر	periodično	ADJ;NOM;INDF;MASC;SG	ADV
التحضير	priprave	تَحضِير	priprava	N;NOM;DEF;SG	N;NOM;FEM;PL
جوليان	julian	جوليان	julian		N;NOM;MASC;SG
جوليان	julien	جوليان	julien		PROPN;NOM;MASC;SG
الصنوبر	bor	صُنُوبِر	bor	N;NOM;DEF;SG	
توت	jagode	تَوتَ	jagoda		N;NOM;FEM;PL
توت	tut	تَوتَ	tut		
بيني	penny	بَينِيّ	penny		PROPN;NOM;MASC;SG
بيني	peni	بَينِيّ	peni		N;NOM;MASC;SG
مولود	rojen	مولود	rojen	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
مولود	rojena	مولود	rojen	N;NOM;INDF;SG	ADJ;NOM;FEM;SG;V.PTCP
مولود	rojene	مولود	rojen	N;NOM;INDF;SG	ADJ;NOM;FEM;PL;V.PTCP
مولود	rojeni	مولود	rojen	N;NOM;INDF;SG	ADJ;NOM;MASC;PL;V.PTCP
مولود	rodil	مولود	roditi	N;NOM;INDF;SG	V;MASC;SG;V.PTCP
العاصفة	storm	عَاصِفَة	storm	N;NOM;DEF;SG	
الكهنة	duhovniki	كُهنَة	duhovnik	N;NOM;DEF;SG	N;NOM;MASC;PL
الكهنة	duhovnikov	كُهنَة	duhovnik	N;NOM;DEF;SG	N;GEN;MASC;PL
الكهنة	duhovnike	كُهنَة	duhovnik	N;NOM;DEF;SG	N;ACC;MASC;PL
مربعة	kvadratnih	مُرَبَّع	kvadraten	ADJ;NOM;INDF;FEM;SG	ADJ;GEN;MASC;PL
مربعة	kvadrat	مُرَبَّع	kvadrat	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
العمالة	zaposlitve	عَمَالَة	zaposlitev	N;NOM;DEF;SG	N;NOM;FEM;PL
المواشي	živina	مَوشِي	živina	N;NOM;DEF;PL	N;NOM;FEM;SG
المواشي	živino	مَوشِي	živina	N;NOM;DEF;PL	N;ACC;FEM;SG
فارغة	izprazni	فارغة	izprazen	ADJ;NOM;INDF;FEM;SG	V;PFV;IND;SG;3;PRS;FIN
فارغة	prazni	فارغة	prazen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;PL
خطية	pisno	خَطِّيّ	pisno	ADJ;NOM;INDF;FEM;SG	ADV
خطية	linearno	خَطِّيّ	linearno	ADJ;NOM;INDF;FEM;SG	ADV
الخميني	homeini	خَمِينِيّ	homein		N;NOM;MASC;SG
السموم	toksinov	سُمُوم	toksin	N;NOM;DEF;PL	N;GEN;MASC;PL
انجلترا	anglija	إِنجِلتِرَا	anglija		N;NOM;FEM;SG
انجلترا	england	إِنجِلتِرَا	england		PROPN;NOM;MASC;SG
انجلترا	angliji	إِنجِلتِرَا	anglija		N;NOM;FEM;SG
انجلترا	anglije	إِنجِلتِرَا	Anglija		N;GEN;FEM;SG
انجلترا	anglijo	إِنجِلتِرَا	angliti		N;ACC;FEM;SG
وود	les	وَودَ	les		N;NOM;MASC;SG
وود	wood	وَودَ	wood		PROPN;NOM;MASC;SG
وود	lesena	وَودَ	lesen		ADJ;NOM;FEM;SG
وود	lesa	وَودَ	les		N;GEN;MASC;SG
وود	lesni	وَودَ	lesen		ADJ;NOM;DEF;MASC;SG
وود	leseno	وَودَ	lesen		ADJ;NOM;NEUT;SG
الحزام	pasu	حِزَام	pas	N;NOM;DEF;SG	N;DAT;MASC;SG
الحزام	pasom	حِزَام	pas	N;NOM;DEF;SG	N;DAT;MASC;PL
القفز	skoki	قَفز	skok	N;NOM;DEF;SG	N;NOM;MASC;PL
التحرر	emancipacijo	تَحَرُّر	emancipacija	N;NOM;DEF;SG	N;ACC;FEM;SG
التحرر	osvoboditve	تَحَرُّر	osvoboditev	N;NOM;DEF;SG	N;NOM;FEM;PL
الانسان	človeško	إِنسَان	človeški	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
الانسان	človeška	إِنسَان	človeški	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
الانسان	človeški	إِنسَان	človeški	N;NOM;DEF;SG	ADJ;NOM;MASC;SG
رونالد	ronald	رُونَالد	ronald		N;NOM;MASC;SG
المعرفية	kognitivne	مَعرِفِيّ	kognitiven	N;NOM;DEF;SG	ADJ;NOM;FEM;PL
كوين	quinn	كُوَين	quinn		N;NOM;MASC;SG
لوكاس	lucas	لوكاس	lucas		N;NOM;MASC;SG
تحديدا	specifično	تَحدِيد	specifično	N;ACC;INDF;SG	ADV
تحديدا	izrecno	تَحدِيد	izrecno	N;ACC;INDF;SG	ADV
تحديدا	posebej	تَحدِيد	posebej	N;ACC;INDF;SG	ADV
كفاية	dovolj	كِفَايَة	dovolj	N;NOM;INDF;SG	DET
قاعات	hodnikih	قَاعَة	hodnik	N;NOM;INDF;PL	N;ESS;MASC;PL
التقاط	ujeti	اِلتِقَاط	ujeti	N;NOM;INDF;SG	V;PFV;NFIN
التقاط	zajeti	اِلتِقَاط	zajeti	N;NOM;INDF;SG	V;PFV;NFIN
القماش	krpo	قِمَاش	krpa	N;NOM;DEF;SG	N;ACC;FEM;SG
القماش	tkanine	قِمَاش	tkanina	N;NOM;DEF;SG	N;NOM;FEM;PL
القماش	tkanino	قِمَاش	tkanina	N;NOM;DEF;SG	N;ACC;FEM;SG
فكرية	intelektualne	فِكرِيّ	intelektualen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL
جرير	greer	جَرِير	greer		N;NOM;MASC;SG
الحيتان	kiti	حَيَتَان	kiti		N;NOM;MASC;PL
الحيتان	kitov	حَيَتَان	kit		N;GEN;MASC;PL
الحيتان	kite	حَيَتَان	kita		N;NOM;FEM;PL
الرقبة	vratu	رَقبَة	vrat	N;NOM;DEF;SG	N;DAT;MASC;SG
المزرعة	kmetiji	مَزرَعَة	kmetija	N;NOM;DEF;SG	N;NOM;FEM;DU
الطماطم	paradižniki	طَمَاطِم	paradižnik	N;NOM;DEF;SG	N;NOM;MASC;PL
سانتوس	santos	سانتوس	santos		N;NOM;MASC;SG
هرقل	herkul	هرقل	herkul		N;NOM;MASC;SG
هرقل	hercules	هرقل	hercules		N;NOM;MASC;SG
الالتحاق	vpisu	اِلتِحَاق	vpis	N;NOM;DEF;SG	N;DAT;MASC;SG
ستانلي	stanley	ستانلي	stanley		
التشريعات	zakonodaja	تَشرِيع	zakonodaja	N;NOM;DEF;PL	N;NOM;FEM;SG
التشريعات	zakonodajo	تَشرِيع	zakonodaja	N;NOM;DEF;PL	N;ACC;FEM;SG
سمة	temo	سِمَّة	tema	N;NOM;INDF;SG	N;ACC;FEM;SG
بارما	parma	بَارِم	parma		N;NOM;MASC;SG
محفوظة	rezervirano	مَحفُوظ	rezervirano	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG;V.PTCP
محفوظة	rezervirane	مَحفُوظ	rezerviran	N;NOM;INDF;SG	ADJ;NOM;FEM;PL;V.PTCP
محفوظة	rezervirana	مَحفُوظ	rezerviran	N;NOM;INDF;SG	ADJ;NOM;FEM;SG;V.PTCP
محفوظة	rezerviran	مَحفُوظ	rezerviran	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
يونكس	unix	يُونكس	unix		N;NOM;MASC;SG
الملايين	milijoni	مِليُون	milijon	NUM;NOM;DEF;PL	N;NOM;MASC;PL
مطبوع	tiskani	مُطبَو	tiskan	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
مطبوع	tiskane	مُطبَو	tiskan	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL
مطبوع	tiskano	مُطبَو	tiskan	ADJ;NOM;INDF;MASC;SG	N;NOM;NEUT;SG
مستقيم	naravnost	مُستَقِيم	naravnost		ADV
مستقيم	ravne	مُستَقِيم	raven		N;NOM;FEM;PL
جبريل	gabriel	جبريل	gabriel		N;NOM;MASC;SG
جداول	tokov	جَدوَل	tok	N;NOM;INDF;PL	N;GEN;MASC;PL
جداول	urnike	جَدوَل	urnik	N;NOM;INDF;PL	N;ACC;MASC;PL
جداول	razporedi	جَدوَل	razpored	N;NOM;INDF;PL	V;PFV;IND;SG;3;PRS;FIN
المتزايد	raste	مُتَزَايِد	rasti	ADJ;NOM;DEF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
المتزايد	rastoče	مُتَزَايِد	rastoč	ADJ;NOM;DEF;MASC;SG	
المتزايد	gojenje	مُتَزَايِد	gojenje	ADJ;NOM;DEF;MASC;SG	N;NOM;NEUT;SG
الذئب	volka	ذِئب	volka	N;NOM;DEF;SG	N;ANIM;ACC;MASC;SG
الذئب	wolf	ذِئب	wolf	N;NOM;DEF;SG	PROPN;NOM;MASC;SG
الذئب	volčji	ذِئب	volčja	N;NOM;DEF;SG	ADJ;NOM;DEF;CMPR;MASC;SG
الفخار	pottery	فِخَار	pottery	N;NOM;DEF;SG	
سحاب	zadrgo	سَحَّاب	zadrga	N;NOM;INDF;SG	N;ACC;FEM;SG
سحاب	oblaki	سَحَّاب	oblak	N;NOM;INDF;SG	N;NOM;MASC;PL
حافلة	avtobusna	حَافِلَة	avtobusen	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
مشعل	beacon	مشعل	beacon		N;NOM;MASC;SG
مشعل	svetilnik	مشعل	svetilnik		N;NOM;MASC;SG
مشعل	kres	مشعل	kres		N;NOM;MASC;SG
محليا	krajevno	مَحَلِّيّ	krajeven	ADJ;ACC;INDF;MASC;SG	ADJ;NOM;NEUT;SG
محليا	lokalno	مَحَلِّيّ	lokalen	ADJ;ACC;INDF;MASC;SG	ADV
محليا	krajevna	مَحَلِّيّ	krajeven	ADJ;ACC;INDF;MASC;SG	ADJ;NOM;FEM;SG
محليا	krajevni	مَحَلِّيّ	krajeven	ADJ;ACC;INDF;MASC;SG	ADJ;NOM;MASC;SG
محليا	lokalni	مَحَلِّيّ	lokalen	ADJ;ACC;INDF;MASC;SG	ADJ;NOM;MASC;SG
محليا	krajevno	مَحَلِّيّ	krajeven	ADJ;ACC;INDF;MASC;SG	ADJ;NOM;NEUT;SG
محليا	lokalno	مَحَلِّيّ	lokalen	ADJ;ACC;INDF;MASC;SG	ADV
مكسيكي	mehičan	مكسيكي	mehičan	ADJ;NOM;INDF;MASC;SG	N;NOM;MASC;SG
تشو	chu	تشو	chu		PROPN;NOM;MASC;SG
تشو	cho	تشو	cho		PROPN;NOM;MASC;SG
السلمية	mirno	سِلمِيّ	mirno	ADJ;NOM;DEF;FEM;SG	ADV
السلمية	mirne	سِلمِيّ	miren	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;PL
السلمية	miren	سِلمِيّ	miren	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;INDF;MASC;SG
الجراثيم	bacili	جَرَاثُوم	baciti		N;NOM;NEUT;PL
باسكال	pascal	باسكال	pascati		N;NOM;MASC;SG
فرنسيس	franc	فَرَنسِيس	franc		N;NOM;MASC;SG
فرنسيس	francis	فَرَنسِيس	francis		N;NOM;MASC;SG
العيوب	nepopolnosti	عَيب	nepopolnost	N;NOM;DEF;PL	N;GEN;FEM;SG
العيوب	pomanjkljivosti	عَيب	pomanjkljivost	N;NOM;DEF;PL	N;GEN;FEM;SG
رونالدو	ronaldo	رُونَالدُو	ronaldo		N;NOM;MASC;SG
لورد	gospod	لورد	gospod		N;NOM;MASC;SG
مغطاة	pokrite	مُغَطَّا	pokrit	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL;V.PTCP
بيلا	bello	بَيل	bello		N;NOM;MASC;SG
بيلا	bella	بَيل	bell		N;NOM;FEM;SG
ملبورن	melbourne	ملبورن	melbouren		ADJ;NOM;FEM;SG
صيغ	formule	صَيغ	formeti	N;NOM;INDF;SG	N;NOM;FEM;PL
بستان	grove	بستان	grov		
بستان	sadovnjak	بستان	sadovnjak		N;NOM;MASC;SG
معاناة	trpljenja	مُعَانَاة	trpljenje	N;NOM;INDF;SG	N;GEN;NEUT;SG
العبارات	fraz	عِبَارَة	fraz	N;NOM;DEF;PL	N;GEN;FEM;PL
العبارات	ferries	عِبَارَة	ferries	N;NOM;DEF;PL	
البلوغ	puberteto	بَلوَغ	puberteta	N;NOM;DEF;SG	N;ACC;FEM;SG
ثور	tor	ثُور	tor		N;NOM;MASC;SG
ثور	thor	ثُور	thor		N;NOM;MASC;SG
اكتسب	pridobljena	اِكتَسَب	pridobljen	V;PFV;MASC;SG;3;ACT	ADJ;NOM;FEM;SG;V.PTCP
اكتسب	pridobljen	اِكتَسَب	pridobljen	V;PFV;MASC;SG;3;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
اكتسب	pridobljene	اِكتَسَب	pridobljen	V;PFV;MASC;SG;3;ACT	ADJ;NOM;FEM;PL;V.PTCP
اكتسب	pridobljeno	اِكتَسَب	pridobljen	V;PFV;MASC;SG;3;ACT	ADJ;NOM;NEUT;SG;V.PTCP
القلوب	src	قَلب	srce	N;NOM;DEF;PL	N;NOM;MASC;SG
القلوب	srca	قَلب	srce	N;NOM;DEF;PL	N;NOM;NEUT;SG
فورا	nemudoma	فَور	nemudoma	N;ACC;INDF;SG	ADV
فورا	takoj	فَور	takoj	N;ACC;INDF;SG	ADV
يكمل	dopolnila	أَكمَل	dopolniti	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;PFV;FEM;SG;V.PTCP
قلادة	ogrlico	قُلَادَة	ogrlica	N;NOM;INDF;SG	N;ACC;FEM;SG
قلادة	verižico	قُلَادَة	verižica	N;NOM;INDF;SG	N;ACC;FEM;SG
تحطم	nesreči	تَحَطُّم	nesreča	N;NOM;INDF;SG	N;NOM;FEM;DU
كرات	žoge	كُرَة	žoga		N;NOM;FEM;PL
كرات	žogice	كُرَة	žogica		N;NOM;FEM;PL
كرات	kroglice	كُرَة	kroglica		N;NOM;FEM;PL
كرات	jajca	كُرَة	jajce		N;NOM;NEUT;PL
ريكاردو	ricardo	ريكاردو	ricarda		PROPN;NOM;MASC;SG
لادن	obremenjen	لادن	obremenjen		ADJ;NOM;INDF;MASC;SG;V.PTCP
لادن	laden	لادن	laden		N;NOM;MASC;SG
النرويجية	norveško	نُروِيجِيّ	norveški	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
النرويجية	norveške	نُروِيجِيّ	norveški	N;NOM;DEF;SG	ADJ;NOM;FEM;PL
النرويجية	norveška	نُروِيجِيّ	norveški	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
النرويجية	norveški	نُروِيجِيّ	norveški	N;NOM;DEF;SG	ADJ;NOM;DEF;MASC;SG
