から	från	から	från	CONJ	ADP
勝利	vinst	勝利	vinst	V	N;NOM;INDF;MASC+FEM;SG
勝利	vinster	勝利	vinst	V	N;NOM;INDF;MASC+FEM;PL
勝利	segrar	勝利	segra	V	N;NOM;INDF;MASC+FEM;PL
勝利	segern	勝利	seger	V	N;NOM;DEF;MASC+FEM;SG
勝利	seger	勝利	sega	V	N;NOM;INDF;MASC+FEM;SG
勝利	vinnande	勝利	vinnande	V	ADJ;NOM;PRS;V.PTCP
デザイン	designar	デザイン	design	N	V;IND;PRS;FIN;ACT
デザイン	designa	デザイン	desigen	N	V;IMP;FIN;ACT
デザイン	utforma	デザイン	utforma	N	V;IMP;FIN;ACT
デザイン	designa	デザイン	desigen	N	V;IMP;FIN;ACT
デザイン	utforma	デザイン	utforma	N	V;IMP;FIN;ACT
デザイン	designar	デザイン	design	N	V;IND;PRS;FIN;ACT
全て	everything	全て	everything	ADV	N;NOM;INDF;MASC+FEM;SG
全て	allt	全て	all	ADV	PRO;INDF;NEUT;SG
全て	allting	全て	allting	ADV	PRO;INDF;NEUT;SG
人間	mänskliga	人間	mänsklig	N	ADJ;NOM;PL
人間	mänsklig	人間	mänsklig	N	ADJ;NOM;INDF;MASC+FEM;SG
人間	mänskligt	人間	mänsklig	N	ADJ;NOM;INDF;NEUT;SG
千葉	chiba	千葉	chiba	PROPN	N;NOM;INDF;MASC+FEM;SG
アン	anne	アン	anne	PROPN	PROPN;NOM
アン	ang	アン	ang	PROPN	V;IMP;FIN;ACT
アン	ann	アン	ann	PROPN	N;NOM;INDF;MASC+FEM;SG
交通	transportera	交通	transportera	N	V;IMP;FIN;ACT
構造	strukturera	構造	strukturera	N	V;IMP;FIN;ACT
戦い	battle	戦う	battle	V	N;NOM;INDF;NEUT;SG
戦い	slaget	戦う	slag	V	N;NOM;DEF;NEUT;SG
戦い	kamp	戦う	kamp	V	N;NOM;INDF;MASC+FEM;SG
戦い	strid	戦う	strid	V	N;NOM;INDF;MASC+FEM;SG
実施	genomförande	実施	genomförande	V	N;NOM;INDF;NEUT;SG
実施	implementering	実施	implementering	V	N;NOM;INDF;MASC+FEM;SG
実施	genomförandet	実施	genomförande	V	N;NOM;DEF;NEUT;SG
ここ	här	ここ	här	PRO	ADV
以前	före	以前	före	N	ADP
以前	förut	以前	förut	N	ADV
以前	innan	以前	innan	N	CONJ
統合	integrerade	統合	integrera	V	ADJ;NOM;PL;PST;V.PTCP
統合	integrerad	統合	integrerad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
統合	integrerat	統合	integrerad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
統合	sammanfogning	統合	sammanfogning	V	N;NOM;INDF;MASC+FEM;SG
統合	integrering	統合	integrering	V	N;NOM;INDF;MASC+FEM;SG
統合	integration	統合	integration	V	N;NOM;INDF;MASC+FEM;SG
統合	integrationen	統合	integration	V	N;NOM;DEF;MASC+FEM;SG
ビル	bill	ビル	bill	N	PROPN;NOM
日本語	japansk	日本語	japansk	N	ADJ;NOM;INDF;MASC+FEM;SG
日本語	japanskt	日本語	japansk	N	ADJ;NOM;INDF;NEUT;SG
契約	avtal	契約	avtal	V	N;NOM;INDF;NEUT;SG
契約	kontrakt	契約	kontrakt	V	N;NOM;INDF;NEUT;SG
契約	kontraktet	契約	kontrakt	V	N;NOM;DEF;NEUT;SG
契約	kontrakt	契約	kontrakt	V	N;NOM;INDF;NEUT;SG
設定	preferenser	設定	preferens	V	N;NOM;INDF;MASC+FEM;PL
設定	inställningar	設定	inställning	V	N;NOM;INDF;MASC+FEM;PL
設定	inställningar	設定	inställning	V	N;NOM;INDF;MASC+FEM;PL
設定	konfiguration	設定	konfiguration	V	N;NOM;INDF;MASC+FEM;SG
設定	konfiguration	設定	konfiguration	V	N;NOM;INDF;MASC+FEM;SG
設定	inställning	設定	inställning	V	N;NOM;INDF;MASC+FEM;SG
ライブ	leva	ライブ	leva	N	V;IMP;FIN;ACT
ライブ	levande	ライブ	levande	N	ADJ;NOM;PRS;V.PTCP
含む	inbegripet	含む	inbegrip	V	N;NOM;DEF;NEUT;SG
含む	inkluderat	含む	inkludera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
含む	inklusive	含む	inklusive	V	ADP
専門	specialiserade	専門	specialisera	N	ADJ;NOM;PL;PST;V.PTCP
専門	specialiserat	専門	specialisera	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
専門	specialiserad	専門	specialiserad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
身長	höjd	身長	höja	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
完成	färdigställande	完成	färdigställande	V	ADJ;NOM;PRS;V.PTCP
完成	komplettering	完成	komplettering	V	N;NOM;INDF;MASC+FEM;SG
表記	notation	表記	notation	V	N;NOM;INDF;MASC+FEM;SG
運転	bilkörning	運転	bilkörning	V	N;NOM;INDF;MASC+FEM;SG
運転	körning	運転	körning	V	N;NOM;INDF;MASC+FEM;SG
写真	fotografera	写真	fotografera	N	V;IMP;FIN;ACT
写真	fota	写真	fota	N	V;IMP;FIN;ACT
関連	relevanta	関連	relevant	V	ADJ;NOM;PL
関連	relevant	関連	relevant	V	ADJ;NOM;INDF;NEUT;SG
関連	relaterad	関連	relaterad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
関連	relaterat	関連	relatera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
関連	släkt	関連	släkt	V	N;NOM;INDF;MASC+FEM;SG
関連	närstående	関連	närstående	V	ADJ;NOM
関連	relaterade	関連	relatera	V	ADJ;NOM;PL;PST;V.PTCP
高い	high	高い	high	ADJ	N;NOM;INDF;MASC+FEM;SG
高い	tall	高い	tall	ADJ	N;NOM;INDF;MASC+FEM;SG
生産	produktionen	生産	produktion	V	N;NOM;DEF;MASC+FEM;SG
生産	produktion	生産	produktion	V	N;NOM;INDF;MASC+FEM;SG
生産	tillverkning	生産	tillverkning	V	N;NOM;INDF;MASC+FEM;SG
横浜	yokohama	横浜	yokohama	PROPN	N;NOM;INDF;MASC+FEM;SG
上	ovanstående	上	ovanstående	N	ADJ;NOM
上	ovan	上	ovan	N	ADV
上	ovanför	上	ovanför	N	ADV
管理	management	管理	management	V	N;NOM;INDF;NEUT;SG
管理	ledning	管理	ledning	V	N;NOM;INDF;MASC+FEM;SG
管理	hantering	管理	hantering	V	N;NOM;INDF;MASC+FEM;SG
管理	förvaltning	管理	förvaltning	V	N;NOM;INDF;MASC+FEM;SG
ジョン	johannes	ジョン	johan	PROPN	PROPN;NOM
ジョン	john	ジョン	john	PROPN	PROPN;NOM
ジョン	johan	ジョン	joha	PROPN	PROPN;NOM
公園	parkera	公園	parkera	N	V;IMP;FIN;ACT
目的	syftar	目的	syfta	N	V;IND;PRS;FIN;ACT
目的	objektivt	目的	objektiv	N	ADJ;NOM;INDF;NEUT;SG
生活	life	生活	life	V	N;NOM;INDF;MASC+FEM;SG
生活	livet	生活	liv	V	N;NOM;DEF;NEUT;SG
生活	livstid	生活	livstid	V	N;NOM;INDF;MASC+FEM;SG
生活	liv	生活	liv	V	N;NOM;INDF;NEUT;SG
カード	kort	カード	kort	N	ADV
カード	kort	カード	kort	N	ADV
基本	grundläggande	基本	grundläggande	N	ADJ;NOM;PRS;V.PTCP
基本	grundläggande	基本	grundläggande	N	ADJ;NOM;PRS;V.PTCP
新潟	niigata	新潟	niig	PROPN	PROPN;NOM
電気	elektriskt	電気	elektrisk	N	ADJ;NOM;INDF;NEUT;SG
電気	elektrisk	電気	elektrisk	N	ADJ;NOM;INDF;MASC+FEM;SG
電気	elektriska	電気	elektrisk	N	ADJ;NOM;PL
作成	skapande	作成	skapande	V	ADJ;NOM;PRS;V.PTCP
作成	skapelsen	作成	skapelse	V	N;NOM;DEF;MASC+FEM;SG
作成	skapelse	作成	skapelse	V	N;NOM;INDF;MASC+FEM;SG
作成	skapandet	作成	skapande	V	N;NOM;DEF;NEUT;SG
作成	skapad	作成	skapa	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
作成	skapat	作成	skapa	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
予定	planerad	予定	planera	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
予定	planeras	予定	planera	N	V;IND;PRS;FIN;PASS
予定	planerade	予定	planera	N	ADJ;NOM;PL;PST;V.PTCP
予定	planerad	予定	planera	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
予定	planerat	予定	planera	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
経営	management	経営	management	V	N;NOM;INDF;NEUT;SG
経営	ledning	経営	ledning	V	N;NOM;INDF;MASC+FEM;SG
経営	hantering	経営	hantering	V	N;NOM;INDF;MASC+FEM;SG
経営	förvaltning	経営	förvaltning	V	N;NOM;INDF;MASC+FEM;SG
自由	friheten	自由	frihet	ADJ	N;NOM;DEF;MASC+FEM;SG
自由	frihet	自由	frihet	ADJ	N;NOM;INDF;MASC+FEM;SG
自由	freedom	自由	freedom	ADJ	N;NOM;INDF;NEUT;SG
自由	liberty	自由	liberty	ADJ	PROPN;NOM
自由	frihet	自由	frihet	ADJ	N;NOM;INDF;MASC+FEM;SG
自由	free	自由	free	ADJ	V;IMP;FIN;ACT
自由	fritt	自由	fri	ADJ	ADV
自由	friheterna	自由	frihet	ADJ	N;NOM;DEF;MASC+FEM;PL
自由	friheter	自由	frihet	ADJ	N;NOM;INDF;MASC+FEM;PL
過去	förbi	過去	förbi	N	ADV
過去	förflutet	過去	förfluten	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
過去	förflutna	過去	förfluten	N	ADJ;NOM;PL;PST;V.PTCP
運営	insats	運営	insats	V	N;NOM;INDF;MASC+FEM;SG
運営	operation	運営	operation	V	N;NOM;INDF;MASC+FEM;SG
運営	drift	運営	drift	V	N;NOM;INDF;MASC+FEM;SG
愛知	aichi	愛知	aichi	PROPN	PROPN;NOM
表示	utsikt	表示	utsikt	V	N;NOM;INDF;NEUT;SG
表示	vy	表示	vy	V	N;NOM;INDF;MASC+FEM;SG
工業	industriellt	工業	industriell	N	ADJ;NOM;INDF;NEUT;SG
工業	industriella	工業	industriell	N	ADJ;NOM;PL
通り	street	通り	stre	N	PROPN;NOM
外部	extern	外部	exter	N	ADJ;NOM;INDF;MASC+FEM;SG
外部	externt	外部	extern	N	ADV
外部	yttre	外部	yttre	N	ADJ;NOM;CMPR
スペシャル	speciellt	スペシャル	speciell	N	ADV
スペシャル	särskild	スペシャル	särskild	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
スペシャル	speciell	スペシャル	speciell	N	ADJ;NOM;INDF;MASC+FEM;SG
スペシャル	särskilda	スペシャル	särskild	N	ADJ;NOM;PL;PST;V.PTCP
スペシャル	speciella	スペシャル	speciell	N	ADJ;NOM;PL
結婚	äktenskap	結婚	äktenskap	V	N;NOM;INDF;NEUT;SG
結婚	äktenskapet	結婚	äktenskap	V	N;NOM;DEF;NEUT;SG
結婚	giftermål	結婚	giftermål	V	N;NOM;INDF;NEUT;SG
個人	personlig	個人	personlig	N	ADJ;NOM;INDF;MASC+FEM;SG
個人	personliga	個人	personlig	N	ADJ;NOM;PL
個人	personligt	個人	personlig	N	ADJ;NOM;INDF;NEUT;SG
個人	individuell	個人	individuell	N	ADJ;NOM;INDF;MASC+FEM;SG
個人	individuellt	個人	individuell	N	ADV
個人	individuella	個人	individuell	N	ADJ;NOM;PL
彼女	she	彼女	she	PRO	V;IMP;FIN;ACT
その	annan	その	annan	DET	ADJ;NOM;INDF;MASC+FEM;SG
その	övrig	その	övrig	DET	ADJ;NOM;INDF;MASC+FEM;SG
その	övriga	その	övrig	DET	ADJ;NOM;PL
その	andra	その	annan	DET	PRO;INDF;PL
その	övrigt	その	övrigt	DET	ADJ;NOM;INDF;NEUT;SG
その	annat	その	annan	DET	PRO;INDF;NEUT;SG
その	andra	その	annan	DET	PRO;INDF;PL
その	övriga	その	övrig	DET	ADJ;NOM;PL
ソフト	soft	ソフト	soft	ADJ	N;NOM;INDF;MASC+FEM;SG
なし	ingen	なす	ingen		PRO;INDF;MASC+FEM;SG
なし	inga	なす	ingen		PRO;INDF;PL
なし	utan	なす	utan		ADP
江戸	edo	江戸	edo	PROPN	PROPN;NOM
学者	lärd	学者	lärd	N	ADJ;NOM;INDF;MASC+FEM;SG
学者	lärda	学者	lärda	N	ADJ;NOM;PL
国内	inhemsk	国内	inhemsk	N	ADJ;NOM;INDF;MASC+FEM;SG
国内	inhemskt	国内	inhemsk	N	ADJ;NOM;INDF;NEUT;SG
国内	inhemska	国内	inhemsk	N	ADJ;NOM;PL
ヨーク	york	ヨーク	york	PROPN	PROPN;NOM
高速	snabbt	高速	snabb	ADJ	ADV
設計	utformning	設計	utformning	V	N;NOM;INDF;MASC+FEM;SG
設計	konstruktion	設計	konstruktion	V	N;NOM;INDF;MASC+FEM;SG
設計	design	設計	desig	V	N;NOM;INDF;MASC+FEM;SG
韓国	sydkorea	韓国	sydkore	PROPN	PROPN;NOM
韓国	korea	韓国	kore	PROPN	PROPN;NOM
リリース	frisläppande	リリース	frisläppande	N	ADJ;NOM;PRS;V.PTCP
リリース	släpp	リリース	släpp	N	V;IMP;FIN;ACT
リリース	släppa	リリース	släppa	N	V;IMP;FIN;ACT
ベスト	bästa	ベスト	bra	N	ADJ;NOM;DEF;RL
ベスト	bäst	ベスト	bra	N	ADV;RL
現代	nutida	現代	nutida	N	ADJ;NOM
追加	add	追加	add	V	N;NOM;INDF;MASC+FEM;SG
成功	framgångsrika	成功	framgångsrika	V	ADJ;NOM;PL
成功	framgångsrik	成功	framgångsrik	V	ADJ;NOM;INDF;MASC+FEM;SG
成功	lyckad	成功	lycka	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
成功	lyckat	成功	lyckad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
成功	framgångsrikt	成功	framgångsrikt	V	N;NOM;INDF;NEUT;SG
成功	framgångar	成功	framgång	V	N;NOM;INDF;MASC+FEM;PL
成功	succé	成功	succé	V	N;NOM;INDF;MASC+FEM;SG
成功	framgång	成功	framgång	V	N;NOM;INDF;MASC+FEM;SG
移動	drag	移動	drag	V	N;NOM;INDF;NEUT;SG
移動	rörliga	移動	rörlig	V	ADJ;NOM;PL
移動	flytt	移動	flytt	V	N;NOM;INDF;MASC+FEM;SG
国民	nationella	国民	nationell	N	ADJ;NOM;PL
国民	nationellt	国民	nationell	N	ADJ;NOM;INDF;NEUT;SG
国民	nationell	国民	nationell	N	ADJ;NOM;INDF;MASC+FEM;SG
すべて	allt	すべて	all	N	PRO;INDF;NEUT;SG
すべて	allting	すべて	allting	N	PRO;INDF;NEUT;SG
すべて	allt	すべて	all	N	PRO;INDF;NEUT;SG
すべて	alla	すべて	all	N	PRO;INDF;PL
山口	yamaguchi	山口	yamaguchi	PROPN	PROPN;NOM
運動	övning	運動	övning	V	N;NOM;INDF;MASC+FEM;SG
運動	motion	運動	motion	V	N;NOM;INDF;MASC+FEM;SG
運動	rörelser	運動	rörelse	V	N;NOM;INDF;MASC+FEM;PL
運動	rörelsen	運動	rörelse	V	N;NOM;DEF;MASC+FEM;SG
運動	rörelse	運動	rörelse	V	N;NOM;INDF;MASC+FEM;SG
運動	förflyttning	運動	förflyttning	V	N;NOM;INDF;MASC+FEM;SG
発足	invigning	発足	invigning	V	N;NOM;INDF;MASC+FEM;SG
大きな	big	大きな	big	ADJ	N;NOM;INDF;NEUT;SG
ヨーロッパ	eu	ヨーロッパ	eu	PROPN	PROPN;NOM
ヨーロッパ	europe	ヨーロッパ	europe	PROPN	N;NOM
ヨーロッパ	europa	ヨーロッパ	europa	PROPN	PROPN;NOM
紹介	introduktion	紹介	introduktion	V	N;NOM;INDF;MASC+FEM;SG
紹介	inledning	紹介	inledning	V	N;NOM;INDF;MASC+FEM;SG
紹介	införande	紹介	införande	V	N;NOM;INDF;NEUT;SG
紹介	införsel	紹介	införsel	V	N;NOM;INDF;NEUT;SG
紹介	remiss	紹介	remiss	V	N;NOM;INDF;MASC+FEM;SG
形式	bilda	形式	bilda	N	V;IMP;FIN;ACT
戦闘	battle	戦闘	battle	V	N;NOM;INDF;NEUT;SG
戦闘	slaget	戦闘	slag	V	N;NOM;DEF;NEUT;SG
戦闘	kamp	戦闘	kamp	V	N;NOM;INDF;MASC+FEM;SG
戦闘	strid	戦闘	strid	V	N;NOM;INDF;MASC+FEM;SG
戦闘	strid	戦闘	strid	V	N;NOM;INDF;MASC+FEM;SG
戦闘	kamp	戦闘	kamp	V	N;NOM;INDF;MASC+FEM;SG
労働	labour	労働	labour	N	PROPN;NOM
限定	limited	限定	limited	V	N;NOM;INDF;MASC+FEM;SG
限定	begränsat	限定	begränsad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
限定	begränsade	限定	begränsad	V	ADJ;NOM;PL;PST;V.PTCP
限定	begränsad	限定	begränsad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
オリジナル	originalitet	オリジナル	originalitet	ADJ	N;NOM;INDF;MASC+FEM;SG
オリジナル	original	オリジナル	original	ADJ	N;NOM;INDF;MASC+FEM;SG
オリジナル	original	オリジナル	original	ADJ	N;NOM;INDF;MASC+FEM;SG
可能性	möjligt	可能性	möjlig	N	ADJ;NOM;INDF;NEUT;SG
可能性	möjlig	可能性	möjlig	N	ADJ;NOM;INDF;MASC+FEM;SG
可能性	möjliga	可能性	möjlig	N	ADJ;NOM;PL
協力	samarbete	協力	samarbete	V	N;NOM;INDF;NEUT;SG
指導	vägledning	指導	vägledning	V	N;NOM;INDF;MASC+FEM;SG
指導	vägledningen	指導	vägledning	V	N;NOM;DEF;MASC+FEM;SG
判断	domen	判断	dom	V	N;NOM;DEF;MASC+FEM;SG
引退	pensionär	引退	pensionär	V	N;NOM;INDF;MASC+FEM;SG
引退	pensionerade	引退	pensionera	V	ADJ;NOM;PL;PST;V.PTCP
引退	pensionerad	引退	pensionerad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
決勝	slutliga	決勝	slutlig	N	ADJ;NOM;PL
決勝	slutligt	決勝	slutlig	N	ADV
決勝	sista	決勝	sista	N	ADJ;NOM;DEF;RL
決勝	slutgiltigt	決勝	slutgiltig	N	ADV
決勝	slutlig	決勝	slutlig	N	ADJ;NOM;INDF;MASC+FEM;SG
誕生	födda	誕生	född	V	ADJ;NOM;PL;PST;V.PTCP
誕生	födslar	誕生	födsla	V	N;NOM;INDF;MASC+FEM;PL
誕生	födelse	誕生	födelse	V	N;NOM;INDF;MASC+FEM;SG
誕生	födsel	誕生	födsel	V	N;NOM;INDF;MASC+FEM;SG
誕生	födseln	誕生	födsel	V	N;NOM;DEF;MASC+FEM;SG
指揮	command	指揮	command	V	N;NOM;INDF;MASC+FEM;SG
指揮	kommando	指揮	kommando	V	N;NOM;INDF;NEUT;SG
指揮	kommandot	指揮	kommandod	V	N;NOM;DEF;NEUT;SG
レース	tävla	レース	tävla	N	V;IMP;FIN;ACT
静岡	shizuoka	静岡	shizuoka	PROPN	PROPN;NOM
郵便	posta	郵便	posta	N	V;IMP;FIN;ACT
神奈川	kanagawa	神奈川	kanagan	PROPN	PROPN;NOM
岡山	okayama	岡山	okayam	PROPN	N;NOM;INDF;MASC+FEM;SG
埼玉	saitama	埼玉	saitam	PROPN	PROPN;NOM
ラン	springa	ラン	springa	N	V;IMP;FIN;ACT
ラン	kör	ラン	köra	N	V;IMP;FIN;ACT
レイ	ray	レイ	ray	N	PROPN;NOM
移転	transfer	移転	transfer	V	N;NOM;INDF;MASC+FEM;SG
移転	överlåtelse	移転	överlåtelse	V	N;NOM;INDF;MASC+FEM;SG
移転	överföring	移転	överföring	V	N;NOM;INDF;MASC+FEM;SG
移転	flyttning	移転	flyttning	V	N;NOM;INDF;MASC+FEM;SG
移転	omlokalisering	移転	omlokalisering	V	N;NOM;INDF;MASC+FEM;SG
異なる	avvikande	異なる	avvikande	V	ADJ;NOM;PRS;V.PTCP
異なる	olika	異なる	olik	V	ADJ;NOM;PL
異なる	annorlunda	異なる	annorlunda	V	ADV
神戸	kobe	神戸	kobe	PROPN	PROPN;NOM
カー	kerr	カー	ke	N	PROPN;NOM
関西	kansai	関西	kansai	PROPN	N;NOM;INDF;MASC+FEM;SG
行動	uppträdande	行動	uppträdande	V	N;NOM;INDF;NEUT;SG
行動	beteenden	行動	beteende	V	N;NOM;INDF;NEUT;PL
行動	beteende	行動	beteende	V	N;NOM;INDF;NEUT;SG
行動	uppförande	行動	uppförande	V	N;NOM;INDF;NEUT;SG
行動	beteendemässiga	行動	beteendemässig	V	ADJ;NOM;PL
行動	beteenden	行動	beteende	V	N;NOM;INDF;NEUT;PL
行動	beteende	行動	beteende	V	N;NOM;INDF;NEUT;SG
行動	uppförande	行動	uppförande	V	N;NOM;INDF;NEUT;SG
プロジェクト	projicera	プロジェクト	projicera	N	V;IMP;FIN;ACT
九州	kyushu	九州	kyushu	PROPN	PROPN;NOM
電車	träna	電車	träna	N	V;IMP;FIN;ACT
導入	introduktion	導入	introduktion	V	N;NOM;INDF;MASC+FEM;SG
導入	inledning	導入	inledning	V	N;NOM;INDF;MASC+FEM;SG
導入	införande	導入	införande	V	N;NOM;INDF;NEUT;SG
導入	införsel	導入	införsel	V	N;NOM;INDF;NEUT;SG
アジア	asien	アジア	asie	N	PROPN;NOM
全体	totalt	全体	total	N	ADV
全体	generellt	全体	generellt	N	ADV
全体	överlag	全体	överlag	N	ADV
全体	hel	全体	hel	N	ADJ;NOM;INDF;MASC+FEM;SG
全体	hela	全体	hel	N	ADJ;NOM;DEF;SG
タイ	thailand	タイ	thailand	PROPN	PROPN;NOM
タイ	tai	タイ	tai	PROPN	N;NOM;INDF;MASC+FEM;SG
普通	ordinarie	普通	ordinarium	ADJ	N;NOM;INDF;MASC+FEM;SG
普通	normalt	普通	normal	ADJ	ADV
一人	en	一人	en	PROPN	NUM;NOM;INDF;MASC+FEM;SG
一人	ett	一人	en	PROPN	NUM;NOM;INDF;NEUT;SG
一人	one	一人	one	PROPN	N;NOM;INDF;MASC+FEM;SG
長野	nagano	長野	nagano	PROPN	PROPN;NOM
施行	påtvingade	施行	påtvinga	V	ADJ;NOM;PL;PST;V.PTCP
施行	påtvingat	施行	påtvinga	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
施行	påtvingad	施行	påtvinga	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
スペイン	spanien	スペイン	spani	PROPN	PROPN;NOM
発見	upptäckt	発見	upptäcka	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
発見	upptäckter	発見	upptäckt	V	N;NOM;INDF;MASC+FEM;PL
発見	upptäckten	発見	upptäckt	V	N;NOM;DEF;MASC+FEM;SG
発見	discovery	発見	discovery	V	N;NOM;INDF;MASC+FEM;SG
鈴木	suzuki	鈴木	suzuki	PROPN	N;NOM;INDF;MASC+FEM;SG
ローマ	romerska	ローマ	romersk	N	ADJ;NOM;PL
ローマ	romersk	ローマ	romersk	N	ADJ;NOM;INDF;MASC+FEM;SG
ローマ	rome	ローマ	rome	N	PROPN;NOM
ローマ	rom	ローマ	rom	N	PROPN;NOM
ローマ	roma	ローマ	roma	N	PROPN;NOM
保護	beskydd	保護	beskydd	V	N;NOM;INDF;NEUT;SG
保護	skydd	保護	skydd	V	N;NOM;INDF;NEUT;SG
多数	många	多数	mången	N	PRO;INDF;PL
多数	talrika	多数	talrik	N	ADJ;NOM;PL
反対	emot	反対	emot		ADV
反対	mot	反対	mot		ADP
反対	motsatsen	反対	motsats		N;NOM;DEF;MASC+FEM;SG
反対	mittemot	反対	mittemot		N;NOM;INDF;MASC+FEM;SG
反対	motsatt	反対	motsatt		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
反対	motsatta	反対	motsatt		ADJ;NOM;PL;PST;V.PTCP
きく	ets	きく	ets		PROPN;NOM
作家	skribent	作家	skribent	N	ADJ;NOM;INDF;MASC+FEM;SG
特徴	karakteristiska	特徴	karakteristisk	N	ADJ;NOM;PL
特徴	karakteristisk	特徴	karakteristisk	N	ADJ;NOM;INDF;MASC+FEM;SG
ベース	basera	ベース	basera	N	V;IMP;FIN;ACT
男性	manliga	男性	manlig	N	ADJ;NOM;PL
男性	manligt	男性	manlig	N	ADJ;NOM;INDF;NEUT;SG
男性	man	男性	man	N	PRO;NOM;INDF;MASC+FEM;SG
以来	sedan	以来	sedan	N	ADV
福島	fukushima	福島	fukushim	PROPN	PROPN;NOM
オープン	öppna	オープン	öppen	N	ADJ;NOM;PL
オープン	open	オープン	open	N	PROPN;NOM
オープン	öppet	オープン	öppen	N	ADV
オープン	öppen	オープン	öppen	N	ADJ;NOM;INDF;MASC+FEM;SG
兵庫	hyogo	兵庫	hyogo	PROPN	PROPN;NOM
人気	populärt	人気	populär	N	ADJ;NOM;INDF;NEUT;SG
人気	populär	人気	populär	N	ADJ;NOM;INDF;MASC+FEM;SG
人気	populära	人気	populär	N	ADJ;NOM;PL
評価	betyg	評価	betyg	V	N;NOM;INDF;NEUT;SG
評価	betyg	評価	betyg	V	N;NOM;INDF;NEUT;SG
評価	tittarsiffror	評価	tittarsiffra	V	N;NOM;INDF;MASC+FEM;PL
評価	manskap	評価	manskap	V	N;NOM;INDF;NEUT;SG
評価	utvärdering	評価	utvärdering	V	N;NOM;INDF;MASC+FEM;SG
評価	bedömning	評価	bedömning	V	N;NOM;INDF;MASC+FEM;SG
評価	bedömning	評価	bedömning	V	N;NOM;INDF;MASC+FEM;SG
評価	utvärdering	評価	utvärdering	V	N;NOM;INDF;MASC+FEM;SG
説明	förklaring	説明	förklaring	V	N;NOM;INDF;MASC+FEM;SG
説明	förklaringar	説明	förklaring	V	N;NOM;INDF;MASC+FEM;PL
説明	beskrivning	説明	beskrivning	V	N;NOM;INDF;MASC+FEM;SG
装備	utrustning	装備	utrustning	V	N;NOM;INDF;MASC+FEM;SG
投票	omröstning	投票	omröstning	V	N;NOM;INDF;MASC+FEM;SG
投票	röstning	投票	röstning	V	N;NOM;INDF;MASC+FEM;SG
投票	röstning	投票	röstning	V	N;NOM;INDF;MASC+FEM;SG
投票	omröstning	投票	omröstning	V	N;NOM;INDF;MASC+FEM;SG
投票	röstande	投票	röstande	V	N;NOM;INDF;NEUT;SG
熊本	kumamoto	熊本	kumamoto	PROPN	N;NOM;INDF;MASC+FEM;SG
グランド	grand	グランド	grand	PROPN	N;NOM;INDF;NEUT;SG
専用	tillägnad	専用	tillägnad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
専用	hängiven	専用	hängiv	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
登録	register	登録	regist	V	N;NOM;INDF;NEUT;SG
登録	registret	登録	registre	V	N;NOM;DEF;NEUT;SG
登録	registreringar	登録	registrering	V	N;NOM;INDF;MASC+FEM;PL
登録	registrering	登録	registrering	V	N;NOM;INDF;MASC+FEM;SG
登録	inskrivning	登録	inskrivning	V	N;NOM;INDF;MASC+FEM;SG
登録	registreringen	登録	registrering	V	N;NOM;DEF;MASC+FEM;SG
佐藤	sato	佐藤	sato	PROPN	PROPN;NOM
田中	tanaka	田中	tanaka	PROPN	PROPN;NOM
沖縄	okinawa	沖縄	okina	PROPN	N;NOM;INDF;MASC+FEM;SG
ゲスト	gäst	ゲスト	gäsa	PROPN	N;NOM;INDF;MASC+FEM;SG
ゲスト	gästerna	ゲスト	gäst	PROPN	N;NOM;DEF;MASC+FEM;PL
ゲスト	gäster	ゲスト	gästa	PROPN	N;NOM;INDF;MASC+FEM;PL
