que	das	que	der	CONJ	PRO;NOM;NEUT;SG
john	johann	john	johann	PROPN	PROPN;NOM;MASC;SG
john	john	john	john	PROPN	PROPN;NOM;MASC;SG
actualment	aktuell	actualment	aktuell	ADV	ADJ
actualment	gegenwärtig	actualment	gegenwärtig	ADV	ADJ
actualment	momentan	actualment	momentan	ADV	ADJ
cas	rechtssache	cas	rechtssach		ADJ;NOM;FEM;SG
cas	fall	cas	fall		ADV
unitats	maßeinheiten	unitat	maßeinheiten	N;FEM;PL	V;NFIN
causa	verursachen	causa	verursachen		V;NFIN
causa	grund	causa	grund		ADV
activitats	tätigkeiten	activitat	tätigkeit	N;FEM;PL	V;NFIN
activitats	aktivitäten	activitat	aktivität	N;FEM;PL	V;NFIN
activitats	tätigkeitsbereiche	activitat	tätigkeitsbereiche	N;FEM;PL	ADJ;NOM;FEM;PL
president	präsidenten	president	präsident	N;MASC;SG	ADJ;PL
president	vorsitzender	president	vorsitzend	N;MASC;SG	ADJ
president	präsident	president	präsident	N;MASC;SG	ADJ
president	präsidentin	president	präsidentin	N;MASC;SG	ADJ
article	artikel	article	artikel	N;MASC;SG	ADJ
exèrcit	heer	exèrcit	heer	N;MASC;SG	
exèrcit	army	exèrcit	army	N;MASC;SG	
aigua	wasserwirtschaft	aigua	wasserwirtschaft	N;FEM;SG	ADJ
aigua	trinkwasser	aigua	trinkwasser	N;FEM;SG	ADJ
aigua	gewässer	aigua	gewässer	N;FEM;SG	
aigua	wasserversorgung	aigua	wasserversorgung	N;FEM;SG	ADJ
increment	vergrößern	increment	vergrößern	N;MASC;SG	V;NFIN
increment	erhöhen	increment	erhöhen	N;MASC;SG	V;NFIN
increment	steigerung	increment	steigerung	N;MASC;SG	ADJ;NOM;FEM;SG
llavors	anschließend	llavors	anschließend	ADV	ADJ
llavors	saatgut	llavors	saatgut	ADV	PROPN
llavors	saat	llavors	saat	ADV	PROPN
llavors	ölsaaten	llavors	ölsaat	ADV	V;NFIN
llavors	samen	llavors	samen	ADV	V;NFIN
conegut	bekannte	conegut	bekannt	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
conegut	bekannten	conegut	bekannt	ADJ;MASC;SG;V.PTCP	ADJ;PL
conegut	kennenlernen	conegut	kennenlernen	ADJ;MASC;SG;V.PTCP	V;NFIN
conegut	bekannten	conegut	bekannt	ADJ;MASC;SG;V.PTCP	ADJ;PL
conegut	bekannte	conegut	bekannt	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
gray	gray	gray	gray	PROPN	PROPN;SG
gray	grau	gray	grau	PROPN	ADJ
gray	grauen	gray	grau	PROPN	
gray	graue	gray	grau	PROPN	ADJ;NOM;PL
saint	heiligen	saint	heilig		ADJ
saint	heiliger	saint	heilig		ADJ
saint	saint	saint	sainen		PROPN;NOM;SG
saint	st	saint	st		;SG
època	epoche	època	epoch		N;SG
barra	barra	barra	barra		PROPN
barra	bar	barra	bar		PROPN
barra	balken	barra	balken		V;NFIN
sèrie	reihe	sèrie	reih		;SG
sèrie	serie	sèrie	serie		N;NOM;FEM;SG
sèrie	zeitreihen	sèrie	zeitreihen		V;NFIN
sèrie	baureihe	sèrie	baureihe		ADJ;NOM;FEM;SG
sèrie	reihen	sèrie	reih		V;NFIN
art	kunstwerke	art	kunstwerk	N;MASC;SG	N;NOM;PL
club	verein	club	verein	N;MASC;SG	
etapa	stufe	etapa	stufen	N;FEM;SG	ADJ
etapa	bühnen	etapa	bühnen	N;FEM;SG	N;NOM;PL
etapa	stage	etapa	stage	N;FEM;SG	
parís	paris	parís	paris		PROPN;NOM;NEUT;SG
ordre	befehl	ordre	befehl		N;ACC;MASC;SG
ordre	kommando	ordre	kommando		N;NOM;NEUT;SG
ordre	befehlen	ordre	befehlen		V;NFIN
ordre	bestellungen	ordre	bestellingen		N;NOM;FEM;PL
ordre	ordnung	ordre	ordnung		N
ordre	auftrag	ordre	auftragen		N;MASC;SG
ordre	reihenfolge	ordre	reihenfolge		ADJ;NOM;FEM;PL
ordre	bestellung	ordre	bestellung		N;NOM;FEM;SG
donar	give	donar	giv	V;NFIN	
cosa	ding	cosa	ding	N;FEM;SG	
cosa	sache	cosa	sachen	N;FEM;SG	ADV
llista	verzeichnis	llista	verzeichnis	N;FEM;SG	
important	wichtige	important	wichtig	ADJ;SG	ADJ;NOM;FEM;PL
segon	sekunde	segon	sekunde	ADJ;MASC;SG	
segon	zweite	segon	zweit	ADJ;MASC;SG	ADJ;NOM;FEM;PL
segon	zweiten	segon	zweit	ADJ;MASC;SG	ADJ;NOM;MASC;PL
europa	europa	europar	europa		PROPN;NOM;SG
cal	kal	caldre	kal	V;IND;SG;3;PRS;FIN	
cal	cal	caldre	cal	V;IND;SG;3;PRS;FIN	PROPN
servei	service	servei	Service	N;MASC;SG	
serveis	dienstleistung	servei	dienstleistung	N;MASC;PL	N;NOM;FEM;SG
serveis	leistungen	servei	leistung	N;MASC;PL	V;PL
morir	stirb	morir	sterben	V;NFIN	PROPN
alemanya	deutschland	alemany	deutschland	ADJ;FEM;SG	PROPN;NOM
piràmide	pyramide	piràmide	pyramide	N;FEM;SG	
piràmide	pyramiden	piràmide	pyramiden	N;FEM;SG	N;NOM;PL
antic	alten	antic	alt	ADJ;MASC;SG	ADJ;NOM;MASC;PL
antic	alte	antic	alt	ADJ;MASC;SG	ADJ;NOM;FEM;PL
plaça	square	plaça	squar	N;FEM;SG	PROPN
plaça	rechteck	plaça	rechteck	N;FEM;SG	
plaça	quadratisch	plaça	quadratisch	N;FEM;SG	ADJ
plaça	quadrat	plaça	quadrat	N;FEM;SG	
plaça	platz	plaça	platz	N;FEM;SG	ADV
plaça	plaza	plaça	plaza	N;FEM;SG	PROPN;SG
plaça	piazza	plaça	piazza	N;FEM;SG	PROPN;NOM;SG
plaça	platz	plaça	platz	N;FEM;SG	ADV
comtat	komitat	comtar	komitat	N;MASC;SG	PROPN
comtat	kreis	comtar	kreis	N;MASC;SG	ADV
comtat	bezirk	comtar	bezirk	N;MASC;SG	PROPN
comtat	grafschaft	comtar	grafschaft	N;MASC;SG	ADJ
comtat	county	comtar	county	N;MASC;SG	PROPN;NOM;MASC;SG
pare	vaters	pare	vaters	N;MASC;SG	
pare	muttergesellschaft	pare	muttergesellschaft	N;MASC;SG	ADJ
pare	eltern	pare	eltern	N;MASC;SG	
pare	elternteil	pare	elternteil	N;MASC;SG	
pare	mutterunternehmen	pare	mutterunternehmen	N;MASC;SG	V
informació	information	informació	information	N;FEM;SG	ADJ
informació	informationen	informació	information	N;FEM;SG	V;NFIN
informació	auskunft	informació	auskunft	N;FEM;SG	ADJ
mar	meer	mar	meer	N;SG	ADJ
actual	aktuelle	actual	aktuell	ADJ;SG	ADJ;NOM;FEM;PL
serie	serie	serie	serie		N;NOM;FEM;SG
castell	schloss	castell	schließen	N;MASC;SG	V;SG
castell	burg	castell	burg	N;MASC;SG	
castell	schloß	castell	schließen	N;MASC;SG	
castell	castell	castell	castell	N;MASC;SG	PROPN
york	york	york	york		PROPN;NOM;NEUT;SG
països	staaten	país	staaten	N;MASC;PL	V;FIN
moment	moment	moment	moment	N;MASC;SG	ADJ
moment	augenblick	moment	augenblick	N;MASC;SG	
anglès	englisch	anglès	englisch	N;MASC;SG	ADJ
anglès	englische	anglès	englisch	N;MASC;SG	ADJ;NOM;FEM;PL
anglès	deutsch	anglès	deutsch	N;MASC;SG	ADJ
tal	tal	tal	tal	PRO;SG	N;NOM;NEUT;SG
illa	island	illa	island	N;FEM;SG	PROPN;NOM;NEUT;SG
període	zeit	període	zeit	N;MASC;SG	ADJ
període	zeitraum	període	zeitraum	N;MASC;SG	ADV
període	zeitabschnitt	període	zeitabschnitten	N;MASC;SG	ADJ
territori	gebiet	territori	gebieten	N;MASC;SG	ADJ
territori	territorium	territori	territorium	N;MASC;SG	ADJ
londres	london	londre	london	PROPN	PROPN;NOM;NEUT;SG
internacional	internationalen	internacional	international	ADJ;SG	ADJ;NOM;MASC;PL
internacional	internationale	internacional	international	ADJ;SG	ADJ;NOM;FEM;PL
premis	preisverleihung	premi	preisverleihung	N;MASC;PL	ADJ
premis	awards	premi	awards	N;MASC;PL	PROPN
premis	preise	premi	preis	N;MASC;PL	ADJ
premis	preise	premi	preis	N;MASC;PL	ADJ
premis	preisen	premi	preisen	N;MASC;PL	V;NFIN
josep	josep	josep	josep		PROPN
josep	yusuf	josep	yusuf		PROPN;NOM;MASC;SG
josep	joseph	josep	joseph		PROPN;NOM;MASC;SG
josep	josef	josep	josef		PROPN;NOM;MASC;SG
center	zentrum	center	zentrum		PROPN;NOM;SG
center	mitte	center	mitte		ADV
center	zentriert	center	zentrieren		V;V.PTCP
center	center	center	center		PROPN;SG
museu	museen	museu	museen	N;MASC;SG	V;NFIN
establiments	niederlassungen	establiment	niederlassingen	N;MASC;PL	V;NFIN
establiments	einrichtungen	establiment	einrichtung	N;MASC;PL	V;NFIN
edats	zeitalter	edat	zeitalter	N;FEM;PL	ADJ
edats	alter	edat	alt	N;FEM;PL	ADJ
districte	district	districte	district	N;MASC;SG	PROPN
districte	bezirk	districte	bezirk	N;MASC;SG	PROPN
districte	stadtteil	districte	stadtteil	N;MASC;SG	ADJ
districte	distrikt	districte	distrikt	N;MASC;SG	ADJ
pàgina	seite	pàgina	seit	V;IND;SG;3;PRS;FIN	N
dies	tagen	dia	tagen	N;MASC;PL	ADJ
havien	hatten	haver	haben	V;IND;PL;3;IPFV;FIN	V;IND;PL;3;PST;FIN
havien	hatte	haver	haben	V;IND;PL;3;IPFV;FIN	V;IND;SG;3;PST;FIN
camp	field	camp	falden	N;MASC;SG	
camp	feld	camp	feld	N;MASC;SG	ADV
camp	spielfeld	camp	spielfeld	N;MASC;SG	ADJ
camp	lager	camp	lager	N;MASC;SG	ADJ
camp	ferienlager	camp	ferienlager	N;MASC;SG	ADJ
camp	camp	camp	camp	N;MASC;SG	
camp	campingplatz	camp	campingplatz	N;MASC;SG	
camp	campingplätze	camp	campingplatz	N;MASC;SG	
llengua	zungen	llengua	zung	V;IND;SG;3;PRS;FIN	
llengua	tongue	llengua	tongue	V;IND;SG;3;PRS;FIN	PROPN;NOM;SG
llengua	zunge	llengua	zung	V;IND;SG;3;PRS;FIN	
llengua	amtssprache	llengua	amtssprechen	V;IND;SG;3;PRS;FIN	ADJ;NOM;FEM;SG
llengua	sprache	llengua	sprechen	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
base	grundlage	base	grundlage		ADJ;NOM;SG
base	stützpunkt	base	stützpunkt		ADJ
base	basis	base	basis		ADJ
base	grundlage	base	grundlage		ADJ;NOM;SG
base	basis	base	basis		ADJ
llarg	lange	llarg	lange	ADJ;MASC;SG	ADV
llarg	long	llarg	long	ADJ;MASC;SG	PROPN
capital	hauptstadt	capital	hauptstadt	N;MASC;SG	ADJ
capital	kapital	capital	kapital	N;MASC;SG	
alt	high	alt	high	ADJ;MASC;SG	PROPN
alt	hohe	alt	hoch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
alt	hohen	alt	hoch	ADJ;MASC;SG	ADJ;PL
diagrama	diagramm	diagrama	diagramm	ADJ;SG	
diagrama	abbildung	diagrama	abbildung	ADJ;SG	
diagrama	skizze	diagrama	skizz	ADJ;SG	
diagrama	diagramm	diagrama	diagramm	ADJ;SG	
diagrama	abbildung	diagrama	abbildung	ADJ;SG	
edifici	bauwesen	edifici	bauwesen	N;MASC;SG	
edifici	baugewerbe	edifici	baugewerbe	N;MASC;SG	
edifici	bauen	edifici	bauen	N;MASC;SG	V;NFIN
edifici	gebäude	edifici	gebäude	N;MASC;SG	ADJ
línia	linie	línia	linie		N
línia	strecke	línia	strecken		N;SG
política	richtlinien	polític	richtlinien	ADJ;FEM;SG	V;NFIN
metres	metern	metre	metern	N;MASC;PL	ADJ
metres	zähler	metre	zähl	N;MASC;PL	
metres	meter	metre	meter	N;MASC;PL	ADV
metres	metern	metre	metern	N;MASC;PL	ADJ
metres	meter	metre	meter	N;MASC;PL	ADV
finalment	letztendlich	finalment	letztendlich	ADV	ADJ
francisco	francisco	francisco	francisco		ADJ
costat	seitlich	costat	seitlich	N;MASC;SG	ADJ
costat	side	costat	side	N;MASC;SG	
planta	pflanzen	planta	pflanz	N;FEM;SG	V;NFIN
planta	pflanze	planta	pflanz	N;FEM;SG	
gènere	genre	gènere	genr	N;MASC;SG	
gènere	genres	gènere	gen	N;MASC;SG	N;NOM;NEUT;PL
gènere	geschlecht	gènere	schlechen	N;MASC;SG	ADJ
gènere	gender	gènere	gend	N;MASC;SG	ADJ
mateixa	gleiche	mateix	gleich	PRO;FEM;SG	ADJ;NOM;FEM;PL
mateixa	gleich	mateix	gleich	PRO;FEM;SG	ADV
mateixa	gleichen	mateix	gleich	PRO;FEM;SG	ADJ;NOM;MASC;PL
mateixa	selbe	mateix	selb	PRO;FEM;SG	
mateixa	dasselbe	mateix	dasselbe	PRO;FEM;SG	ADV
vegades	zeiten	vegada	zeiten	N;FEM;PL	V;NFIN
vegades	male	vegada	malen	N;FEM;PL	ADJ
vegades	mal	vegada	mal	N;FEM;PL	ADV
vegades	times	vegada	times	N;FEM;PL	PROPN;NOM;SG
majoria	mehrzahl	majoria	mehrzahl	N;FEM;SG	ADJ
natural	natürliche	natural	natürlich	ADJ;SG	ADJ;NOM;FEM;PL
unió	union	unió	union	N;FEM;SG	PROPN;NOM;SG
unió	gewerkschaft	unió	gewerkschaft	N;FEM;SG	ADJ
tard	late	tard	late	ADV	PROPN
tard	späte	tard	spät	ADV	
tard	spät	tard	spät	ADV	ADJ
aconseguir	holen	aconseguir	holen	V;NFIN	V;NFIN
aconseguir	erhalte	aconseguir	erhalten	V;NFIN	V;SG;FIN
aconseguir	erhalten	aconseguir	erhalten	V;NFIN	ADJ;V.PTCP
aconseguir	bekommen	aconseguir	bekommen	V;NFIN	V;NFIN
aconseguir	bekomme	aconseguir	bekommen	V;NFIN	V;IND;SG;3;PRS;FIN
veure	sehen	veure	sehen		V;NFIN
veure	schau	veure	schau		;SG
veure	siehe	veure	sehen		V;IMP;SG;FIN
veure	ansehen	veure	ansehen		V;NFIN
director	direktor	director	direktor	N;MASC;SG	ADJ
director	regisseurin	director	regisseurin	N;MASC;SG	ADJ
director	leitung	director	leitung	N;MASC;SG	ADJ
director	direktorin	director	direktorin	N;MASC;SG	ADJ
director	schulleiter	director	schulleit	N;MASC;SG	ADJ
director	rektor	director	rektor	N;MASC;SG	PROPN
força	kräfte	força	krafen		N
força	festigkeit	força	Festigkeit		N;NOM;FEM;SG
força	erzwingen	força	erzwingen		V;NFIN
força	force	força	force		PROPN;NOM;SG
codi	vorwahl	codi	vorwahl		PROPN
codi	quelltext	codi	quelltext		V;IND;SG;3;PST;FIN
distribució	vertrieb	distribució	vertreiben	N;FEM;SG	
distribució	aufteilung	distribució	aufteilung	N;FEM;SG	ADJ;SG
origen	herkunftsort	origen	herkunftsort	N;MASC;SG	ADJ
origen	entstehung	origen	Entstehung	N;MASC;SG	
origen	ursprung	origen	ursprung	N;MASC;SG	ADV
catalana	catalana	català	catalana	ADJ;FEM;SG	PROPN;NOM;SG
persona	person	persona	person	N;FEM;SG	
cos	body	cos	body	N;MASC;SG	PROPN;NOM;SG
cos	körper	cos	körp	N;MASC;SG	
cos	karosserie	cos	karosserie	N;MASC;SG	ADJ
cos	stelle	cos	stellen	N;MASC;SG	V;IND;SG;3;PRS;FIN
primers	zuerst	primer	zuerst	ADJ;MASC;PL	ADV
primers	erster	primer	erst	ADJ;MASC;PL	ADJ;NOM;MASC;SG
primers	first	primer	fersen	ADJ;MASC;PL	PROPN
espècies	tierarten	espècie	tierarten	N;FEM;PL	V;NFIN
espècies	tierart	espècie	tierart	N;FEM;PL	ADJ
espècies	spezies	espècie	spezies	N;FEM;PL	
espècies	gattung	espècie	gattung	N;FEM;PL	ADJ
william	william	william	william	N;MASC;SG	PROPN;NOM;MASC;SG
william	wilhelm	william	wilhelm	N;MASC;SG	PROPN;NOM;MASC;SG
cases	landhäuser	casa	landhaus	N;FEM;PL	ADJ
cases	ferienhäuser	casa	ferienhaus	N;FEM;PL	ADJ
cases	haus	casa	haus	N;FEM;PL	N;NOM;NEUT;SG
batalla	battle	batalla	battl	N;FEM;SG	PROPN;SG
batalla	gefecht	batalla	fechen	N;FEM;SG	
sol	sun	sol	sun		PROPN;NOM;SG
suport	förderung	suport	förderung		ADJ;NOM;FEM;SG
suport	unterstützung	suport	unterstützung		ADJ
suport	unterstützen	suport	unterstützen		V;NFIN
suport	betreuung	suport	betreuung		N;SG
classificació	einstufung	classificació	einstufung	N;FEM;SG	ADJ
classificació	klassifizierung	classificació	klassifizierung	N;FEM;SG	ADJ
classificació	klassifikation	classificació	klassifikation	N;FEM;SG	ADJ
itàlia	italien	itàlia	italien		PROPN;NOM;NEUT;SG
fiscals	staatsanwälte	fiscal	staatsanwalt	ADJ;PL	V;IND;SG;3;PST;FIN
comarca	shire	comarca	shire	N;FEM;SG	
pere	petrus	pere	petrus		PROPN;NOM;MASC;SG
pere	peter	pere	peter		PROPN;NOM;MASC;SG
pere	bernd	pere	bernd		PROPN;NOM;MASC;SG
pere	birgit	pere	birgit		PROPN;NOM;FEM;SG
top	top	top	top		ADV
top	spitze	top	spitz		ADJ
top	oberteil	top	oberteil		ADJ
top	oben	top	oben		ADV
top	oberseite	top	oberseite		ADJ
califòrnia	california	califòrnia	california	ADJ;FEM;SG	PROPN;NOM;SG
califòrnia	kalifornien	califòrnia	kalifornien	ADJ;FEM;SG	PROPN;NOM;NEUT;SG
cop	polizist	cop	polizist	N	PROPN
cop	cop	cop	cop	N	
cop	bulle	cop	bullen	N	PROPN;SG
fitxer	datei	fitxer	datei	N;MASC;SG	
fitxer	dateien	fitxer	datei	N;MASC;SG	V;NFIN
peix	meeresfrüchte	peix	meeresfrücht	N;MASC;SG	
peix	fischen	peix	fischen	N;MASC;SG	V;NFIN
peix	fisch	peix	fisch	N;MASC;SG	
peix	fische	peix	fischen	N;MASC;SG	
militar	militärische	militar	militärisch	ADJ;SG	ADJ;NOM;FEM;PL
costa	costa	costar	costa	V;IND;SG;3;PRS;FIN	PROPN
popular	populäre	popular	populär	ADJ;SG	ADJ;NOM;FEM;PL
popular	beliebte	popular	beliebt	ADJ;SG	ADJ;NOM;FEM;PL
anomenat	genannt	anomenat	nennen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
anomenat	namens	anomenat	namens	ADJ;MASC;SG;V.PTCP	ADV
anomenat	benannte	anomenat	benennen	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
anomenat	benannt	anomenat	benennen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
temporada	staffel	temporada	staffel	N;FEM;SG	
temporada	jahreszeit	temporada	jahreszeit	N;FEM;SG	ADJ
treball	job	treball	jeben	N;MASC;SG	
treball	arbeiten	treball	arbeiten	N;MASC;SG	V;NFIN
treball	arbeitsplatz	treball	arbeitsplatz	N;MASC;SG	
vila	vila	vila	vila	N;FEM;SG	PROPN;NOM;SG
mare	muttertag	mare	muttertag	N;FEM;SG	V;SG;FIN
mare	mutter	mare	mutter	N;FEM;SG	
estudis	studien	estudi	studien	N;MASC;PL	V;NFIN
estudis	studium	estudi	studium	N;MASC;PL	N;NOM;NEUT;SG
estudis	untersuchungen	estudi	untersuchingen	N;MASC;PL	V;NFIN
eleccions	neuwahlen	elecció	neuwahlen	N;FEM;PL	V;NFIN
eleccions	wahlen	elecció	wahlen	N;FEM;PL	V;NFIN
articles	beiträge	article	beitragen	N;MASC;PL	ADJ
articles	artikel	article	artikel	N;MASC;PL	ADJ
articles	artikeln	article	artikeln	N;MASC;PL	ADJ
discussió	diskussionen	discussió	diskussion	N;FEM;SG	V;NFIN
conjunt	set	conjunt	set	N;MASC;SG	
conjunt	festgelegt	conjunt	festlegen	N;MASC;SG	V;V.PTCP
conjunt	setzen	conjunt	setzen	N;MASC;SG	V;NFIN
conjunt	satz	conjunt	satz	N;MASC;SG	
conjunt	gesetzt	conjunt	setzen	N;MASC;SG	V;V.PTCP
conjunt	einstellen	conjunt	einstellen	N;MASC;SG	V;NFIN
posteriorment	anschließend	posteriorment	anschließend	ADV	ADJ
llibre	buch	llibre	bachen	N;MASC;SG	ADV
llibre	buchen	llibre	buchen	N;MASC;SG	V;NFIN
llibre	reservieren	llibre	reservieren	N;MASC;SG	V;NFIN
roma	rom	roma	rom		PROPN;NOM;NEUT;SG
estil	stil	estil	stil	N;MASC;SG	ADJ
estil	style	estil	stylen	N;MASC;SG	
moviment	bewegung	moviment	bewegung	N;MASC;SG	
moviment	bewegungsfreiheit	moviment	bewegungsfreiheit	N;MASC;SG	ADJ
moviment	bewegungen	moviment	bewegungen	N;MASC;SG	V;NFIN
moviment	freizügigkeit	moviment	Freizügigkeit	N;MASC;SG	
imperi	kaiserreich	imperi	kaiserreich	N;MASC;SG	PROPN
imperi	empire	imperi	empir	N;MASC;SG	PROPN;NOM;SG
imperi	reich	imperi	reich	N;MASC;SG	ADJ
divisió	division	divisió	division	N;FEM;SG	
divisió	abteilung	divisió	abteilingen	N;FEM;SG	ADJ
divisió	geschäftsbereich	divisió	geschäftsbereich	N;FEM;SG	ADJ
divisió	unternehmensbereich	divisió	unternehmensbereich	N;FEM;SG	ADJ
membre	mitglieds	membre	mitglieds	N;MASC;SG	
membre	mitglied	membre	mitglied	N;MASC;SG	ADJ
membre	mitglieder	membre	mitglied	N;MASC;SG	N;NOM;NEUT;PL
membre	mitgliedstaat	membre	mitgliedstaat	N;MASC;SG	ADJ
membre	mitgliedstaaten	membre	mitgliedstaat	N;MASC;SG	V;IND;PL;3;FIN
sempre	always	sempre	always	ADV	
porta	tür	portar	tür	V;IND;SG;3;PRS;FIN	N
porta	haustür	portar	haustür	V;IND;SG;3;PRS;FIN	ADJ
porta	türe	portar	tür	V;IND;SG;3;PRS;FIN	
porta	porta	portar	porta	V;IND;SG;3;PRS;FIN	PROPN;NOM;SG
resta	abzug	resta	abzugen	N;FEM;SG	
resta	subtraktion	resta	subtraktion	N;FEM;SG	PROPN
moltes	viele	molt	viel	PRO;FEM;PL	ADJ;NOM;INDF;PL
moltes	vieles	molt	viel	PRO;FEM;PL	PRO;NOM;INDF;NEUT;SG
moltes	zahlreiche	molt	zahlreich	PRO;FEM;PL	ADJ;NOM;FEM;PL
moltes	vielen	molt	viel	PRO;FEM;PL	ADJ;ACC;INDF;MASC;PL
acord	abkommen	acord	abkommen	N;MASC;SG	V;NFIN
acord	vereinbarung	acord	vereinbarung	N;MASC;SG	ADJ
acord	vertrag	acord	vertragen	N;MASC;SG	V;IND;SG;3;PST;FIN
acord	übereinkommen	acord	übereinkommen	N;MASC;SG	V;NFIN
jocs	spiel	joc	spielen	N;MASC;PL	N;NOM;NEUT;SG
jocs	videospiele	joc	videospiel	N;MASC;PL	
jocs	spielen	joc	spielen	N;MASC;PL	V;NFIN
rebre	erhalten	rebre	erhalten	V;NFIN	ADJ;V.PTCP
rebre	erhalten	rebre	erhalten	V;NFIN	ADJ;V.PTCP
illes	inselgruppe	illa	inselgruppe	N;FEM;PL	N;NOM;FEM;SG
illes	isles	illa	isles	N;FEM;PL	PROPN;NOM;SG
avui	heutige	avui	heutig	ADV	ADJ;NOM;FEM;PL
avui	heutigen	avui	heutig	ADV	ADJ;NOM;MASC;PL
alta	high	alt	high	ADJ;FEM;SG	PROPN
alta	hohe	alt	hoch	ADJ;FEM;SG	ADJ;NOM;FEM;PL
alta	hohen	alt	hoch	ADJ;FEM;SG	ADJ;PL
alta	alta	alt	alta	ADJ;FEM;SG	PROPN
posició	position	posició	position	N;FEM;SG	
posició	stellung	posició	Stellung	N;FEM;SG	
format	formatieren	format	formatieren	ADJ;MASC;SG;V.PTCP	V;NFIN
format	dateiformat	format	dateiformat	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG
format	formaten	format	formaten	ADJ;MASC;SG;V.PTCP	V;NFIN
format	format	format	format	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG
espanyol	spanischen	espanyol	spanisch	ADJ;MASC;SG	ADJ;NOM;MASC;PL
espanyol	spanische	espanyol	spanisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
sovint	häufig	sovint	häufig	ADV	ADJ
comte	zählung	comte	zählung		N;SG
comte	zählen	comte	zählen		V;NFIN
comte	graf	comte	graf		PROPN;NOM;MASC;SG
jersey	trikot	jersey	trikot	PROPN	PROPN
jersey	jersey	jersey	jersey	PROPN	PROPN;NOM;SG
canvi	ändern	canvi	ändern		V;NFIN
canvi	wechseln	canvi	wechseln		V;NFIN
canvi	wechsel	canvi	wechsel		ADV
canvi	veränderung	canvi	veränderung		N;NOM;FEM;SG
canvi	änderung	canvi	änderung		N;NOM;FEM;SG
opció	möglichkeit	opció	möglichkeit	N;FEM;SG	ADJ
opció	wahlmöglichkeit	opció	wahlmöglichkeit	N;FEM;SG	ADJ
opció	option	opció	option	N;FEM;SG	
germà	geschwister	germà	geschwister	N;MASC;SG	ADJ
germà	geschwistern	germà	geschwistern	N;MASC;SG	V;NFIN
germà	bruders	germà	bruders	N;MASC;SG	
germà	bruder	germà	bruder	N;MASC;SG	ADJ
comunes	gemeinsamen	comú	gemeinsam	ADJ;FEM;PL	ADJ;SG
comunes	gemeinsames	comú	gemeinsam	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
material	materialien	material	materialien	N;MASC;SG	V;NFIN
material	material	material	material	N;MASC;SG	ADJ
material	werkstoffe	material	werkstoff	N;MASC;SG	
material	werkstoff	material	werkstoff	N;MASC;SG	
superior	superior	superior	superior	ADJ;SG	PROPN
superior	überlegen	superior	überlegen	ADJ;SG	V;NFIN
pas	stufe	pas	stufen		ADJ
nivell	ebene	nivell	eben	N;MASC;SG	
nivell	stufe	nivell	stufen	N;MASC;SG	ADJ
nivell	level	nivell	level	N;MASC;SG	
nivell	niveau	nivell	niveau	N;MASC;SG	ADV
valència	valencia	valència	valencia		PROPN;NOM;SG
consell	council	consell	council	N;MASC;SG	PROPN
consell	andeuten	consell	andeuten	N;MASC;SG	V;NFIN
consell	hinweis	consell	hinweis	N;MASC;SG	ADV
consell	tipp	consell	tipp	N;MASC;SG	
creu	kreuz	creure	kreuz	V;IND;SG;3;PRS;FIN	ADJ
creu	cross	creure	cross	V;IND;SG;3;PRS;FIN	PROPN
ben	ben	ben	ben	ADV	
futbol	football	futbol	football	N;MASC;SG	ADJ
futbol	fußballspiel	futbol	fußballspiel	N;MASC;SG	ADV
futbol	fußball	futbol	fußball	N;MASC;SG	ADJ
futbol	fussball	futbol	fussball	N;MASC;SG	
antiga	ehemaligen	antic	ehemalig	ADJ;FEM;SG	ADJ;NOM;PL
antiga	ehemalige	antic	ehemalig	ADJ;FEM;SG	ADJ;NOM;FEM;PL
antiga	frühere	antic	früh	ADJ;FEM;SG	ADJ;NOM;FEM;PL
volta	volta	volta	volta	N;FEM;SG	PROPN;NOM;SG
interior	innenräume	interior	innenraum	ADJ;SG	ADJ;NOM;FEM;PL
interior	interieur	interior	interieur	ADJ;SG	PROPN
josé	jose	josé	jos	PROPN	PROPN;NOM;SG
josé	josé	josé	josé	PROPN	PROPN;NOM;MASC;SG
finals	abschlussprüfung	final	abschlussprüfung	N;MASC;PL	N;NOM;FEM;SG
finals	finale	final	final	N;MASC;PL	N;NOM;NEUT;SG
finals	endspiel	final	endspiel	N;MASC;PL	N;NOM;SG
finals	endrunde	final	endrunde	N;MASC;PL	N;SG
finals	enden	final	enden	N;MASC;PL	V;NFIN
paper	papierindustrie	paper	papierindustrie	N;MASC;SG	PROPN;NOM;SG
paper	papier	paper	papier	N;MASC;SG	
paper	zeitung	paper	zeitung	N;MASC;SG	
