ύδατα	водах	ύδωρ	вода	N;NOM;NEUT;PL	N;INAN;ESS;FEM;PL
αμφιβολία	сомневаться	αμφιβολία	сомневаться	N;NOM;FEM;SG	V;IPFV;NFIN;MID
αμφιβολία	сомнений	αμφιβολία	сомнение	N;NOM;FEM;SG	N;INAN;GEN;NEUT;PL
ανταγωνισμού	конкуренция	ανταγωνισμός	конкуренция	N;GEN;MASC;SG	N;INAN;NOM;FEM;SG
ανταγωνισμού	соревнования	ανταγωνισμός	соревнование	N;GEN;MASC;SG	N;INAN;NOM;NEUT;PL
ανταγωνισμού	конкурс	ανταγωνισμός	конкурс	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
ανταγωνισμού	соревнование	ανταγωνισμός	соревнование	N;GEN;MASC;SG	N;INAN;NOM;NEUT;SG
μπενίν	бенине	μπενίν	бенина		
μπενίν	бенин	μπενίν	бенин		N;INAN;NOM;MASC;SG
ποικίλλει	варьируется	ποικίλλω	варьироваться	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
πορτογαλική	португалии	πορτογαλικός	португалия	ADJ;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
στέφαν	стефан	στέφαν	стефанный		N;ANIM;NOM;MASC;SG
ινδονησίας	индонезии	ινδονησία	индонезия	PROPN;GEN;FEM;SG	N;INAN;NOM;FEM;PL
ινδονησίας	индонезии	ινδονησία	индонезия	PROPN;GEN;FEM;SG	N;INAN;NOM;FEM;PL
ινδονησίας	индонезия	ινδονησία	индонезия	PROPN;GEN;FEM;SG	N;INAN;NOM;FEM;SG
ινδονησίας	индонезию	ινδονησία	индонезия	PROPN;GEN;FEM;SG	N;INAN;ACC;FEM;SG
κινηματογράφους	кинотеатрах	κινηματογράφος	кинотеатр	N;ACC;MASC;PL	N;INAN;ESS;MASC;PL
αντεπίθεση	контратака	αντεπίθεση	контратака	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
κάμπελ	кэмпбелл	κάμπελ	кэмпбелл		N;ANIM;NOM;MASC;SG
χρονος	время	χρονος	время	DET;NOM;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
χρονος	времени	χρονος	время	DET;NOM;DEF;MASC;SG	N;INAN;GEN;NEUT;SG
χρονος	тайм	χρονος	тайма	DET;NOM;DEF;MASC;SG	N;INAN;NOM;MASC;SG
χρονος	time	χρονος	time	DET;NOM;DEF;MASC;SG	PROPN
μοτίβο	схеме	μοτίβο	схема	N;NOM;NEUT;SG	N;INAN;DAT;FEM;SG
ισοτιμία	паритета	ισοτιμία	паритет	N;NOM;FEM;SG	N;INAN;GEN;MASC;SG
σουηδικά	шведский	σουηδικά	шведский	ADV	ADJ;NOM;MASC;SG
σουηδικά	шведское	σουηδικά	шведский	ADV	ADJ;NOM;NEUT;SG
σουηδικά	шведская	σουηδικά	шведский	ADV	ADJ;NOM;FEM;SG
σουηδικά	швеции	σουηδικά	швеция	ADV	N;INAN;NOM;FEM;SG
παν	пан	παν	пан		N;INAN;NOM;MASC;SG
παν	пэн	παν	пэн		PART
πες	скажи	πες	сказать	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;IMP;SG;2;FIN;ACT
πες	скажем	πες	сказать	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;IND;PL;1;FUT;FIN;ACT
πες	скажите	πες	сказать	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;IMP;PL;2;FIN;ACT
πες	сказать	πες	сказать	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;NFIN;ACT
πες	рассказать	πες	рассказать	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;NFIN;ACT
πες	расскажите	πες	рассказать	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;IMP;PL;2;FIN;ACT
θάλασσες	морям	θάλασσα	море	N;NOM;FEM;PL	N;INAN;DAT;NEUT;PL
προγραμματισμός	программирования	προγραμματισμός	программирование	N;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
έβερτον	эвертон	έβερτον	эвертон		N;INAN;NOM;MASC;SG
κάρτερ	картер	κάρτερ	картер	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
αρένα	арена	αρένας	арен	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
αρένα	арене	αρένας	арена	N;ACC;FEM;SG	N;INAN;DAT;FEM;SG
μπιν	бин	μπιν	бин		PART
μπιν	фасоль	μπιν	фасоль		N;INAN;NOM;FEM;SG
μπιν	бобы	μπιν	боб		N;INAN;NOM;MASC;PL
μπιν	бин	μπιν	бин		PART
κίνητρα	мотивация	κίνητρο	мотивация	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
κίνητρα	стимул	κίνητρο	стимул	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
δαχτυλίδι	кольца	δαχτυλίδι	кольцо	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
ολοκληρωμένο	комплексная	ολοκληρώνω	комплексный	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG
ολοκληρωμένο	комплексное	ολοκληρώνω	комплексный	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG
ολοκληρωμένο	комплексной	ολοκληρώνω	комплексный	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;INS;FEM;SG
ολοκληρωμένο	комплексные	ολοκληρώνω	комплексный	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;PL
νύχτες	ночами	νύχτης	ночь	N;NOM;FEM;PL	N;INAN;INS;FEM;PL
νύχτες	ночей	νύχτης	ночь	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
ανακωχή	перемирия	ανακωχή	перемирия	N;ACC;FEM;SG	N;INAN;NOM;NEUT;PL
ανακωχή	перемирие	ανακωχή	перемирие	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
ανακωχή	перемирия	ανακωχή	перемирия	N;ACC;FEM;SG	N;INAN;NOM;NEUT;PL
ανακωχή	перемирие	ανακωχή	перемирие	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
δέσποινα	деспина	δέσποινα	деспин	PROPN;NOM;FEM;SG	
ψηφιακά	цифровая	ψηφιακά	цифровой	ADV	ADJ;NOM;FEM;SG
ψηφιακά	цифровой	ψηφιακά	цифровой	ADV	ADJ;NOM;MASC;SG
ψηφιακά	цифровые	ψηφιακά	цифровой	ADV	ADJ;NOM;PL
ψηφιακά	digital	ψηφιακά	digital	ADV	PROPN
νέλσον	нельсон	νέλσον	нельсон		N;ANIM;NOM;MASC;SG
ανιψιός	племянника	ανιψιός	племянник	N;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
κλήση	звоните	κλήση	звонить	N;NOM;FEM;SG	V;IPFV;IMP;PL;2;FIN;ACT
κλήση	позвонить	κλήση	звонить	N;NOM;FEM;SG	V;PFV;NFIN;ACT
κλήση	звонить	κλήση	звонить	N;NOM;FEM;SG	V;IPFV;NFIN;ACT
πρόνοιας	благополучие	πρόνοια	благополучие	N;GEN;FEM;SG	N;INAN;NOM;NEUT;SG
πρόνοιας	благосостояние	πρόνοια	благосостояние	N;GEN;FEM;SG	N;INAN;NOM;NEUT;SG
πρόνοιας	благосостояния	πρόνοια	благосостояние	N;GEN;FEM;SG	N;INAN;NOM;NEUT;PL
παντρεμένη	женился	παντρένω	жениться	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;IPFV;MASC;IND;SG;PST;FIN;MID
παντρεμένη	женаты	παντρένω	жената	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;PL
παντρεμένη	замужем	παντρένω	замужем	V;PFV;NOM;FEM;SG;V.PTCP;PASS	N;ANIM;INS;MASC;SG
παντρεμένη	женат	παντρένω	женатый	V;PFV;NOM;FEM;SG;V.PTCP;PASS	N;ANIM;NOM;MASC;SG
ενδοχώρα	внутреннего	ενδοχώρας	внутренний	N;NOM;FEM;SG	ADJ;GEN;MASC;SG
ενδοχώρα	материке	ενδοχώρας	материк	N;NOM;FEM;SG	N;INAN;ESS;MASC;SG
ουίλιαμς	вильямс	ουίλιαμς	вильямс	N;NOM;NEUT;SG	N;ANIM;DAT;MASC;PL
ουίλιαμς	уильямс	ουίλιαμς	уильямс	N;NOM;NEUT;SG	N;ANIM;DAT;NEUT;PL
χιόνι	снега	χιόνι	снег	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
μοναχούς	монахов	μοναχός	монах	N;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
μοναχούς	монахи	μοναχός	монах	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
αυστριακοί	австрийцы	αυστριακός	австриец	ADJ;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
ανατομία	анатомии	ανατομία	анатомия	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
σχεδιασμένο	предназначенные	σχεδιάζω	предназначить	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
σχεδιασμένο	планируемые	σχεδιάζω	планировать	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
σχεδιασμένο	планируется	σχεδιάζω	планировать	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
σχεδιασμένο	запланированные	σχεδιάζω	планировать	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
σχεδιασμένο	запланированных	σχεδιάζω	планировать	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;GEN;PL;PST;V.PTCP;PASS
μπαχρέιν	бахрейне	μπαχρέιν	бахрейн		ADV
μπαχρέιν	бахрейна	μπαχρέιν	бахрейн		ADV
μπαχρέιν	бахрейн	μπαχρέιν	бахрейн		N;INAN;NOM;MASC;SG
δίδασκε	преподавал	διδίνκω	преподавать	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
έτοιμος	готовы	έτοιμος	готовый	ADJ;NOM;MASC;SG	ADJ;PL
επικίνδυνο	опасные	επικίνδυνος	опасный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
επικίνδυνο	опасных	επικίνδυνος	опасный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
επικίνδυνο	опасные	επικίνδυνος	опасный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
επικίνδυνο	опасных	επικίνδυνος	опасный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
υπέφερε	страдал	υποφέρω	страдать	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
υπέφερε	страдала	υποφέρω	страдать	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;FEM;IND;SG;PST;FIN;ACT
επιπλοκές	осложнение	επιπλοκή	осложнение	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
επιπλοκές	осложнений	επιπλοκή	осложнение	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
δρομολόγια	маршрутов	δρομολόγιο	маршрут	N;NOM;NEUT;PL	N;INAN;GEN;MASC;PL
ντεπορτίβο	депортиво	ντεπορτίβος	депортиво		N;INAN;NOM;MASC;SG
όρκο	клятва	όρκο	клятва	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
όρκο	обет	όρκο	обет	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
όρκο	присягой	όρκο	присяга	N;ACC;MASC;SG	N;INAN;INS;FEM;SG
όρκο	клятва	όρκο	клятва	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
προειδοποίηση	предупреждения	προειδοποίηση	предупреждение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;PL
προειδοποίηση	предупреждение	προειδοποίηση	предупреждение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
προειδοποίηση	предостережение	προειδοποίηση	предостережение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
έβδομο	седьмой	έβδομος	седьмой	NUM;NOM;NEUT;SG	ADJ;NOM;MASC;SG
έβδομο	седьмое	έβδομος	седьмой	NUM;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
έβδομο	седьмая	έβδομος	седьмой	NUM;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ιστούς	тканей	ιστός	ткань	N;NOM;MASC;PL	N;INAN;GEN;FEM;PL
ξύλινο	деревянные	ξυλένιος	деревянный	N;NOM;NEUT;SG	ADJ;NOM;PL
ξύλινο	деревянный	ξυλένιος	деревянный	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
οκλαχόμα	оклахома	οκλαχόμα	оклахом	PROPN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ενεργός	активны	ενεργός	активный	ADJ;NOM;MASC;SG	ADJ;PL
ενεργός	активные	ενεργός	активный	ADJ;NOM;MASC;SG	ADJ;NOM;PL
αερολιμένας	airport	αερολιμένος	airport	ADJ;NOM;MASC;SG	PROPN
αερολιμένας	аэропорт	αερολιμένος	аэропорт	ADJ;NOM;MASC;SG	N;INAN;NOM;MASC;SG
προσάρτηση	аннексии	προσάρτηση	аннексия	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
δεσμός	связать	δεσμός	связать	N;NOM;MASC;SG	V;PFV;NFIN;ACT
δεσμός	ссылку	δεσμός	ссылка	N;NOM;MASC;SG	N;INAN;ACC;FEM;SG
σεξ	секс	σεξ	секс		N;INAN;NOM;MASC;SG
άλφα	alpha	άλφος	alpha	N	PROPN
άλφα	alfa	άλφος	alfa	N	PROPN
εχθρός	враги	εχθρός	враг	N;NOM;MASC;SG	N;ANIM;NOM;MASC;PL
νεολιθική	неолита	νεολιθικός	неолит	ADJ;NOM;FEM;SG	N;INAN;GEN;MASC;PL
γκαμπόν	габон	γκαμπόν	габон	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
γκαμπόν	габона	γκαμπόν	габон	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
γκαμπόν	габона	γκαμπόν	габон	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
συγγνώμη	прости	συγγνώμη	простить	N;NOM;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
συγγνώμη	извините	συγγνώμη	извинить	N;NOM;FEM;SG	V;PFV;IMP;PL;2;FIN;ACT
λογοκρισία	цензуре	λογοκρισία	цензура	N;NOM;FEM;SG	N;INAN;DAT;FEM;SG
λογοκρισία	цензуры	λογοκρισία	цензура	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
μικτή	смешанных	μικτός	смешанный	ADJ;NOM;FEM;SG	ADJ;GEN;PL
μικτή	смешанная	μικτός	смешанный	ADJ;NOM;FEM;SG	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
μικτή	смешанные	μικτός	смешанный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
οφέλη	польза	όφελος	польза	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
ημι	полу	ημι	пол	N;NOM;NEUT;SG	N;INAN;DAT;MASC;SG
γκόγια	гойя	γκόγιος	гойя	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
σοφοκλή	софокл	σοφοκλής	софокл	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
κανονισμούς	регламент	κανονισμός	регламент	N;ACC;MASC;PL	N;INAN;NOM;MASC;SG
κανονισμούς	правила	κανονισμός	правило	N;ACC;MASC;PL	N;INAN;NOM;NEUT;PL
κέντρων	центры	κέντρο	центр	N;GEN;NEUT;PL	N;INAN;NOM;MASC;PL
αναστολή	приостановить	αναστολή	приостановить	N;ACC;FEM;SG	V;PFV;NFIN;ACT
αναστολή	приостановление	αναστολή	приостановление	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
αναστολή	приостановлена	αναστολή	приостановить	N;ACC;FEM;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
αναστολή	приостановлено	αναστολή	приостановить	N;ACC;FEM;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
ομιλίες	речи	ομιλία	речь	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
αμυντική	оборонительные	αμυντικός	оборонительный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
αμυντική	оборона	αμυντικός	оборона	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
κίνητρο	мотив	κίνητρο	мотив	N;ACC;NEUT;SG	N;INAN;NOM;MASC;SG
κίνητρο	мотивации	κίνητρο	мотивация	N;ACC;NEUT;SG	N;INAN;NOM;FEM;PL
κίνητρο	мотивация	κίνητρο	мотивация	N;ACC;NEUT;SG	N;INAN;NOM;FEM;SG
κίνητρο	мотивы	κίνητρο	мотив	N;ACC;NEUT;SG	N;INAN;NOM;MASC;PL
κίνητρο	стимулы	κίνητρο	стимул	N;ACC;NEUT;SG	N;INAN;NOM;MASC;PL
κίνητρο	стимулирования	κίνητρο	стимулирование	N;ACC;NEUT;SG	N;INAN;NOM;NEUT;PL
κίνητρο	стимул	κίνητρο	стимул	N;ACC;NEUT;SG	N;INAN;NOM;MASC;SG
χάρολντ	гарольд	χάρολντ	гарольд	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
βουδαπέστη	будапешт	βουδαπίστομαι	будапешт	PROPN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ανταρκτική	антарктики	ανταρκτικός	антарктика	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;PL
ανταρκτική	антарктике	ανταρκτικός	антарктика	ADJ;NOM;FEM;SG	N;INAN;DAT;FEM;SG
αλάτι	соли	αλάτι	соль	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
ορλεάνης	орлеан	ορλεάνη	орлеан	PROPN;GEN;FEM;SG	N;INAN;NOM;MASC;SG
διάσωση	спасатели	διάσωση	спасатель	N;ACC;FEM;SG	N;ANIM;NOM;MASC;PL
διάσωση	спасти	διάσωση	спасти	N;ACC;FEM;SG	V;PFV;NFIN;ACT
διάσωση	спасение	διάσωση	спасение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
γκλεν	глен	γκλεν	глен		N;ANIM;NOM;MASC;SG
γκλεν	глен	γκλεν	глен		N;ANIM;NOM;MASC;SG
γκλεν	гленн	γκλεν	гленный		N;ANIM;NOM;MASC;SG
δούλευε	сработало	δούλεύω	сработать	V;IPFV;IND;SG;3;PST;FIN;ACT	V;PFV;NEUT;IND;SG;PST;FIN;ACT
δούλευε	работали	δούλεύω	работать	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;PL;PST;FIN;ACT
μελωδία	мелодию	μελωδία	мелодия	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
μυστήριο	тайны	μυστήριο	тайна	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
μάνα	мать	μάνας	мать	N;ACC;FEM;SG	N;ANIM;NOM;FEM;SG
μάνα	мама	μάνας	мама	N;ACC;FEM;SG	N;ANIM;NOM;FEM;SG
μάνα	матерь	μάνας	матерь	N;ACC;FEM;SG	N;ANIM;NOM;FEM;SG
μάνα	матушка	μάνας	матушка	N;ACC;FEM;SG	N;ANIM;NOM;FEM;SG
τοιχογραφία	фреско	τοιχογραφία	фреско	N;NOM;FEM;SG	PART
τοιχογραφία	фреску	τοιχογραφία	фреск	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
γλωσσική	языковым	γλωσσικός	языковой	ADJ;NOM;FEM;SG	ADJ;INS;NEUT;SG
τιμά	награды	τιμά	награда	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;FEM;PL
τιμά	отличием	τιμά	отличие	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;INS;NEUT;SG
ουρανός	sky	ουρανός	sky	ADJ;NOM;MASC;SG	PROPN
ουρανός	скай	ουρανός	скай	ADJ;NOM;MASC;SG	INTJ
ουρανός	неба	ουρανός	небо	ADJ;NOM;MASC;SG	N;INAN;GEN;NEUT;SG
ουρανός	небо	ουρανός	небо	ADJ;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
ουρανός	небеса	ουρανός	небес	ADJ;NOM;MASC;SG	N;INAN;NOM;MASC;PL
ουρανός	небо	ουρανός	небо	ADJ;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
μόλυνση	инфекции	μόλυνση	инфекция	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
δημοσιότητα	публичности	δημοσιότητα	публичность	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
ιατρικό	медицинских	ιατρικός	медицинский	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
μπουρούντι	бурунди	μπουρούντι	бурунди	PROPN;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
ταυτόχρονη	одновременно	ταυτόχρονος	одновременно	ADJ;NOM;FEM;SG	ADV
λιθίου	лития	λίθιο	литий	N;GEN;NEUT;SG	N;INAN;NOM;MASC;SG
τυχαίο	случайности	τυχαίος	случайность	ADJ;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
τυχαίο	случайность	τυχαίος	случайность	ADJ;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
τυχαίο	случайных	τυχαίος	случайный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
τυχαίο	случайные	τυχαίος	случайный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
πολιτισμούς	культур	πολιτισμός	культура	N;ACC;MASC;PL	N;INAN;GEN;FEM;PL
πολιτισμούς	культуры	πολιτισμός	культура	N;ACC;MASC;PL	N;INAN;NOM;FEM;SG
λεωνίδα	леонид	λεωνίδα	леонид	N;VOC;MASC;SG	N;ANIM;NOM;MASC;SG
μαλάουι	малави	μαλάμαι	малави	PROPN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
επιθετική	агрессивные	επιθετικός	агрессивный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
επιθετική	агрессивно	επιθετικός	агрессивно	ADJ;NOM;FEM;SG	ADV
επιθετική	агрессивной	επιθετικός	агрессивный	ADJ;NOM;FEM;SG	ADJ;INS;FEM;SG
