din	f	din	!	ADP;ACC	
tot	الكل	tot	كُلّ	PRO;MASC;SG;3	
tot	لسه	tot	لسه	PRO;MASC;SG;3	
chiar	حتي	chiar	حَتَّى	ADV	
făcut	مصنوع	face	مَصنُوع	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
cunoscute	المعروفة	cunoscut	مَعرُوف	ADJ;INDF;FEM;PL	ADJ;NOM;DEF;FEM;SG
cunoscute	معلوم	cunoscut	مَعلُوم	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
cunoscute	معروف	cunoscut	مَعرُوف	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
cunoscute	معروفة	cunoscut	مَعرُوف	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
cunoscute	المعروف	cunoscut	مَعرُوف	ADJ;INDF;FEM;PL	ADJ;NOM;DEF;MASC;SG
film	الفيلم	film	فِيلم	N;INDF;MASC;SG	N;NOM;DEF;SG
film	الفلم	film	فَلَّم	N;INDF;MASC;SG	N;NOM;DEF;SG
film	الفيلم	film	فِيلم	N;INDF;MASC;SG	N;NOM;DEF;SG
perioadă	الفترة	perioadă	فَترَة	N;INDF;FEM;SG	N;NOM;DEF;SG
perioadă	فترة	perioadă	فَترَة	N;INDF;FEM;SG	N;NOM;INDF;SG
vorbitori	متكلمون	vorbitor	مُتَكَلِّم	N;INDF;MASC;PL	ADJ;NOM;INDF;MASC;PL
vorbitori	المتكلمين	vorbitor	مُتَكَلِّم	N;INDF;MASC;PL	ADJ;ACC;DEF;MASC;PL
vorbitori	المتحدثون	vorbitor	مُتَحَدِّث	N;INDF;MASC;PL	N;NOM;DEF;PL
vorbitori	المتكلمون	vorbitor	مُتَكَلِّم	N;INDF;MASC;PL	ADJ;NOM;DEF;MASC;PL
date	المواعيد	dată	مِيعَاد	N;INDF;FEM;PL	N;NOM;DEF;PL
date	التواريخ	dată	تَورِيخ	N;INDF;FEM;PL	N;NOM;DEF;PL
date	البيانات	dată	بَيَان	N;INDF;FEM;PL	N;NOM;DEF;PL
trebuie	لازم	trebui	لَازِم	V;IND;3;PRS;FIN	
cunoscută	المعروفة	cunoscut	مَعرُوف	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
cunoscută	معلوم	cunoscut	مَعلُوم	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
cunoscută	معروف	cunoscut	مَعرُوف	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
cunoscută	معروفة	cunoscut	مَعرُوف	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
cunoscută	المعروف	cunoscut	مَعرُوف	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
mari	الكبير	mare	كَبِير	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
mari	كبيرة	mare	كَبِير	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
mari	كبيره	mare	كبيره	ADJ;INDF;PL	
mari	كبير	mare	كَبِير	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
zile	الايام	zi	يَوم	N;INDF;FEM;PL	N;NOM;DEF;PL
față	واجهة	față	وَاجِهَة	N;INDF;FEM;SG	N;NOM;INDF;SG
față	جبهة	față	جَبهَة	N;INDF;FEM;SG	N;NOM;INDF;SG
față	الجبهة	față	جَبهَة	N;INDF;FEM;SG	N;NOM;DEF;SG
față	وجه	față	وَجَّه	N;INDF;FEM;SG	V;PFV;MASC;SG;3;ACT
față	واجه	față	وَاجَه	N;INDF;FEM;SG	V;PFV;MASC;SG;3;ACT
față	الوجه	față	وَجه	N;INDF;FEM;SG	N;NOM;DEF;SG
club	النادي	club	نَادِي	N;INDF;MASC;SG	N;NOM;DEF;SG
club	نادى	club	نَادِي	N;INDF;MASC;SG	
club	نادي	club	نادي	N;INDF;MASC;SG	
club	كلوب	club	كلوب	N;INDF;MASC;SG	
componente	المكونات	componentă	مُكَوِّن	N;INDF;FEM;PL	N;NOM;DEF;PL
componente	العناصر	componentă	عُنصُر	N;INDF;FEM;PL	N;NOM;DEF;PL
est	شرقي	est	شَرقِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
est	ايست	est	أَيسَت	N;INDF;MASC;SG	
est	الشرق	est	شَرق	N;INDF;MASC;SG	N;NOM;DEF;SG
est	الشرقية	est	شَرقِيّ	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
nou	جدد	nou	جَدَّد	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
nou	الجديد	nou	جَدِيد	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
ales	مختار	ales	مختار	ADV	
ales	المختار	ales	المختار	ADV	
ioan	جون	ioan	جُون	PROPN	
ioan	يوحنا	ioan	يوحنا	PROPN	
ion	ايون	ion	إِين	N;INDF;MASC;SG	
rusă	روسي	rus	رُوسِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
rusă	روسية	rus	رُوسِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
rusă	الروسية	rus	رُوسِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
rusă	روسيا	rus	رُوسِيَا	ADJ;INDF;FEM;SG	
rusă	الروسي	rus	رُوسِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
isbn	isbn	isbn	مُصَثَّه		V;PFV;FEM;SG;3;ACT
populația	السكان	populație	سَاكِن	N;DEF;FEM;SG	N;NOM;DEF;PL
doi	اثنان	doi	اِثنَان	NUM;MASC;PL	N;NOM;INDF;SG
același	نفس	același	نَفس	DET;MASC;SG;3	N;NOM;PSSD;SG
același	نفسه	același	نفسه	DET;MASC;SG;3	PRO;NOM;MASC;SG;3
membru	العضو	membru	عُضو	N;INDF;MASC;SG	N;NOM;DEF;SG
dată	موعد	dată	مَوعِد	N;INDF;FEM;SG	N;NOM;INDF;SG
dată	الموعد	dată	مَوعِد	N;INDF;FEM;SG	N;NOM;DEF;SG
dată	التاريخ	dată	تَارِيخ	N;INDF;FEM;SG	N;NOM;DEF;SG
dată	تاريخ	dată	تَارِيخ	N;INDF;FEM;SG	N;NOM;INDF;SG
numit	سميت	numit	سَمَّى	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;PASS
numit	مسمى	numit	مُسَمَّى	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
numit	دعا	numit	دَعَا	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
numit	اتصلت	numit	اِتَّصَل	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
descrisă	وصفت	descris	وَصَف	ADJ;INDF;FEM;SG	V;PFV;FEM;SG;3;PASS
oficial	الرسمي	oficial	رَسمِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
oficial	مسؤول	oficial	مَسؤُول	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
nici	ولا	nici	وَلّ	ADV	CONJ
împotriva	ضد	împotriva	ضِدَّ	ADP;GEN	ADP;ACC
deși	بالرغم	deși	بِ	CONJ;POS	N;NOM;DEF;SG
saint	سانت	saint	سَان	N;INDF;MASC;SG	
saint	القديس	saint	قِدِّيس	N;INDF;MASC;SG	N;NOM;DEF;SG
împreună	سويا	împreună	سُويَا	ADV	
împreună	سوية	împreună	سُوِيّ	ADV	
împreună	معا	împreună	مَعًا	ADV	
specia	الانواع	specie	نَوع	N;DEF;FEM;SG	N;NOM;DEF;PL
vest	ويست	vest	ويست	N;INDF;MASC;SG	
vest	الغرب	vest	غَرب	N;INDF;MASC;SG	N;NOM;DEF;SG
vest	غربي	vest	غَربِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
vest	غربي	vest	غَربِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
vest	غربية	vest	غَربِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
vest	الغربية	vest	غَربِيّ	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
italia	ايطاليا	italia	إِيطَالِيَا	PROPN	
puțin	الصغير	puțin	صَغِير	ADV	
puțin	قليل	puțin	قَلِيل	ADV	ADJ;NOM;INDF;MASC;SG
puțin	القليل	puțin	قَلِيل	ADV	
încă	لسه	încă	لسه	ADV	
descoperit	اكتشفت	descoperit	اِكتَشَف	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
înainte	للامام	înainte	لَلَام	ADV	
înainte	الامام	înainte	إِمَام	ADV	N;NOM;DEF;SG
înainte	قبل	înainte	قَبلَ	ADV	ADP;ACC
lemn	وود	lemn	وَودَ	N;INDF;MASC;SG	
lemn	الخشب	lemn	خَشَب	N;INDF;MASC;SG	N;NOM;DEF;SG
lemn	الحطب	lemn	حَطب	N;INDF;MASC;SG	N;NOM;DEF;SG
noi	جديد	eu	جَدِيد	PRO;PL;1	ADJ;NOM;INDF;MASC;SG
noi	جدد	eu	جَدَّد	PRO;PL;1	V;PFV;MASC;SG;3;ACT
noi	جديدة	eu	جَدِيد	PRO;PL;1	ADJ;NOM;INDF;FEM;SG
noi	الجديد	eu	جَدِيد	PRO;PL;1	ADJ;NOM;DEF;MASC;SG
nicolae	نيكولاس	nicolae	نيكولاس	PROPN	
nicolae	نيكولاي	nicolae	نيكولاي	PROPN	
națională	الوطنية	național	وَطَنِيَّة	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
națională	ناشيونال	național	ناشيونال	ADJ;INDF;FEM;SG	
națională	وطنية	național	وَطَنِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
națională	وطني	național	وَطَنِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
statele	دول	stat	دَولَة	N;DEF;FEM;PL	N;NOM;INDF;PL
statele	الولايات	stat	وِلَايَة	N;DEF;FEM;PL	N;NOM;DEF;PL
statele	الدول	stat	دَولَة	N;DEF;FEM;PL	N;NOM;DEF;PL
roman	روماني	roman	رُومَانِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
roman	رومان	roman	رُومَان	N;INDF;MASC;SG	
roman	الروماني	roman	رُومَانِيّ	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
roman	الرومانية	roman	رُومَانِيّ	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
drept	مباشرة	drept	مُبَاشَرَة		N;NOM;INDF;SG
drept	مستقيم	drept	مُستَقِيم		
mod	مود	mod	مود	N;INDF;MASC;SG	
mod	النمط	mod	نَمَط	N;INDF;MASC;SG	N;NOM;DEF;SG
mod	الوضع	mod	وَضع	N;INDF;MASC;SG	N;NOM;DEF;SG
mod	mo	mod	فُتّ	N;INDF;MASC;SG	
american	امريكيون	american	أَمرِيكِيّ	ADJ;INDF;MASC;SG	N;NOM;INDF;PL
american	الامريكي	american	أَمرِيكِيّ	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
prezent	الحاضر	prezent	حَاضِر	N;INDF;MASC;SG	
prezent	الحالي	prezent	حَالِيّ	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
casa	المنزل	casă	مَنزِل	N;DEF;FEM;SG	N;NOM;DEF;SG
casa	منزل	casă	مَنزِل	N;DEF;FEM;SG	N;NOM;INDF;SG
casa	هاوس	casă	هاوس	N;DEF;FEM;SG	
casa	البيت	casă	بَيت	N;DEF;FEM;SG	N;NOM;DEF;SG
acestea	هؤلاء	acesta	هٰذَا	PRO;FEM;PL;3	DET;NOM;MASC;PL
acestea	هذه	acesta	هٰذَا	PRO;FEM;PL;3	DET;NOM;FEM;SG
categorie	الفئة	categorie	فِئَة	N;INDF;FEM;SG	N;NOM;DEF;SG
categorie	فئة	categorie	فِئَة	N;INDF;FEM;SG	N;NOM;INDF;SG
text	نصوص	text	نَصّ	N;INDF;MASC;SG	N;NOM;INDF;PL
text	النص	text	نَصّ	N;INDF;MASC;SG	N;NOM;DEF;SG
cluj	cluj	cluj	cluj	PROPN	
bine	خير	bine	خَير	ADV	ADJ;NOM;INDF;MASC;SG
bine	الخير	bine	خَير	ADV	N;NOM;DEF;SG
bine	طيب	bine	طيب	ADV	
bine	جيد	bine	جَيِّد	ADV	ADJ;NOM;INDF;MASC;SG
bine	بخير	bine	بخير	ADV	
bine	حسن	bine	حسن	ADV	
bine	حسنا	bine	حسنا	ADV	ADJ;ACC;INDF;MASC;SG
http	http	http	أَطقَم	N	
articole	المقالات	articol	المقالات	N;INDF;FEM;PL	N;NOM;DEF;PL
articole	الاصناف	articol	إِصنَاف	N;INDF;FEM;PL	N;NOM;DEF;PL
articole	البنود	articol	بَند	N;INDF;FEM;PL	N;NOM;DEF;PL
articole	العناصر	articol	عُنصُر	N;INDF;FEM;PL	N;NOM;DEF;PL
alexandru	الكسندر	alexandru	أَلِكسَندر	PROPN	
alexandru	اليكساندر	alexandru	اليكساندر	PROPN	
alexandru	الكساندر	alexandru	كُسَانُدر	PROPN	
alexandru	الاسكندر	alexandru	الاسكندر	PROPN	N;NOM;DEF;SG
unele	البعض	unul	بَعض	PRO;FEM;PL;3	N;NOM;DEF;SG
unele	بعض	unul	بَعض	PRO;FEM;PL;3	N;NOM;INDF;SG
milioane	مليون	milion	مِليُون	NUM;INDF;FEM;PL	NUM;NOM;INDF;SG
milioane	المليون	milion	مِليُون	NUM;INDF;FEM;PL	NUM;NOM;DEF;SG
milioane	مليونا	milion	مِليُون	NUM;INDF;FEM;PL	NUM;ACC;INDF;SG
milioane	الملايين	milion	مِليُون	NUM;INDF;FEM;PL	NUM;NOM;DEF;PL
milioane	ملايين	milion	مِليُون	NUM;INDF;FEM;PL	NUM;NOM;INDF;PL
apă	الماء	apă	مَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
apă	ماء	apă	مَاء	N;INDF;FEM;SG	N;NOM;INDF;SG
apă	مياه	apă	مَاء	N;INDF;FEM;SG	N;NOM;INDF;PL
apă	المياه	apă	مَاء	N;INDF;FEM;SG	N;NOM;DEF;PL
doua	اثنان	doi	اِثنَان	NUM;FEM;SG	N;NOM;INDF;SG
țară	بلد	țară	بَلَد	N;INDF;FEM;SG	N;NOM;INDF;SG
țară	البلاد	țară	بَلَد	N;INDF;FEM;SG	N;NOM;DEF;PL
țară	بلاد	țară	بَلَد	N;INDF;FEM;SG	N;NOM;INDF;PL
țară	البلد	țară	بَلَد	N;INDF;FEM;SG	N;NOM;DEF;SG
sate	القرى	sat	قَريَة	N;INDF;FEM;PL	N;NOM;DEF;PL
târziu	اواخر	târziu	آخِر	ADV	ADJ;NOM;INDF;MASC;PL
târziu	تاخر	târziu	تَأَخُّر	ADV	N;NOM;INDF;SG
târziu	متاخرة	târziu	مُتَاخِر	ADV	ADJ;NOM;INDF;FEM;SG
târziu	متاخر	târziu	مُتَأَخِّر	ADV	ADJ;NOM;INDF;MASC;SG
istoria	التاريخ	istorie	تَارِيخ	N;DEF;FEM;SG	N;NOM;DEF;SG
istoria	تاريخ	istorie	تَارِيخ	N;DEF;FEM;SG	N;NOM;INDF;SG
maria	ماريا	maria	ماريا	N;DEF;FEM;SG	
cunoscut	المعروفة	cunoscut	مَعرُوف	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
cunoscut	المعروف	cunoscut	مَعرُوف	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
patru	اربعه	patru	اربعه	NUM;PL	PRO;NOM;MASC;SG;3
republica	الجمهورية	republică	جُمهُورِيَّة	N;DEF;FEM;SG	N;NOM;DEF;SG
republica	جمهورية	republică	جُمهُورِيَّة	N;DEF;FEM;SG	N;NOM;INDF;SG
râul	ريفر	râu	رِيفِر	N;DEF;MASC;SG	
râul	النهر	râu	نَهر	N;DEF;MASC;SG	N;NOM;DEF;SG
râul	نهر	râu	نَهر	N;DEF;MASC;SG	N;NOM;INDF;SG
formată	تشكلت	forma	تَشَكَّل	ADJ;INDF;FEM;SG	V;PFV;FEM;SG;3;ACT
formată	شكلت	forma	شَكَّل	ADJ;INDF;FEM;SG	V;PFV;FEM;SG;3;PASS
paris	باريس	paris	بَارِيس	PROPN	
gheorghe	جورج	gheorghe	جُورج	PROPN	
tip	غاي	tip	غاي	N;INDF;MASC;SG	
tip	الرجل	tip	رَجُل	N;INDF;MASC;SG	N;NOM;DEF;SG
tip	النوع	tip	نَوع	N;INDF;MASC;SG	N;NOM;DEF;SG
premiul	الجائزة	premiu	جَائِزَة	N;DEF;MASC;SG	N;NOM;DEF;SG
premiul	جائزة	premiu	جَائِزَة	N;DEF;MASC;SG	N;NOM;INDF;SG
premiul	الجائزة	premiu	جَائِزَة	N;DEF;MASC;SG	N;NOM;DEF;SG
premiul	جائزة	premiu	جَائِزَة	N;DEF;MASC;SG	N;NOM;INDF;SG
persoane	الاشخاص	persoană	شَخص	N;INDF;FEM;PL	N;NOM;DEF;PL
persoane	الناس	persoană	إِنسَان	N;INDF;FEM;PL	N;NOM;DEF;PL
persoane	ناس	persoană	نَاسِي	N;INDF;FEM;PL	
constantin	قسطنطين	constantin	قُسطُنط	PROPN	
etc	الخ	etc	خَىخ		
exemplu	المثال	exemplu	مِثَال	N;INDF;MASC;SG	N;NOM;DEF;SG
descriere	شرح	descriere	شَرح	N;INDF;FEM;SG	
descriere	الشرح	descriere	شَرح	N;INDF;FEM;SG	N;NOM;DEF;SG
descriere	الوصف	descriere	وَصف	N;INDF;FEM;SG	N;NOM;DEF;SG
descriere	وصف	descriere	وَصَف	N;INDF;FEM;SG	V;PFV;MASC;SG;3;ACT
george	جورج	george	جُورج	PROPN	
articol	المقالة	articol	مُقَال	N;INDF;MASC;SG	N;NOM;DEF;SG
articol	المادة	articol	مَادَّة	N;INDF;MASC;SG	N;NOM;DEF;SG
născut	ولد	naște	وَلَد	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
născut	تولد	naște	تَوَلُّد	ADJ;INDF;MASC;SG	V;IPFV;FEM;IND;SG;3;FIN;ACT
născut	مولود	naște	مولود	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
născut	يولد	naște	وَلَّد	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;3;FIN;ACT
născut	ولدت	naște	وَلَد	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;PASS
numărul	عدد	număr	عَدَد	N;DEF;MASC;SG	N;NOM;INDF;SG
numărul	العدد	număr	عَدَد	N;DEF;MASC;SG	N;NOM;DEF;SG
numărul	الرقم	număr	رَقم	N;DEF;MASC;SG	N;NOM;DEF;SG
numărul	رقم	număr	رَقم	N;DEF;MASC;SG	N;NOM;INDF;SG
comitatul	مقاطعة	comitat	مُقَاطَعَة	N;DEF;MASC;SG	N;NOM;INDF;SG
comitatul	المقاطعة	comitat	مُقَاطَعَة	N;DEF;MASC;SG	N;NOM;DEF;SG
harta	خريطه	hartă	خريطه	N;DEF;FEM;SG	PRO;NOM;MASC;SG;3
harta	خارطة	hartă	خَارِطَة	N;DEF;FEM;SG	N;NOM;INDF;SG
harta	الخريطة	hartă	خَرِيطَة	N;DEF;FEM;SG	N;NOM;DEF;SG
harta	خريطة	hartă	خَرِيطَة	N;DEF;FEM;SG	N;NOM;INDF;SG
john	جون	john	جُون	PROPN	
john	يوحنا	john	يوحنا	PROPN	
jos	اسفل	jos	أَسفَل	ADV	
marea	البحر	mare	بَحر	N;DEF;FEM;SG	N;NOM;DEF;SG
marea	بحر	mare	بَحر	N;DEF;FEM;SG	N;NOM;INDF;SG
deoarece	لان	deoarece	لِأَنَّ	CONJ;POS	CONJ
deoarece	لانه	deoarece	لانه	CONJ;POS	
deoarece	عشان	deoarece	عشان	CONJ;POS	
deoarece	لانني	deoarece	لانني	CONJ;POS	N;NOM;DEF;SG
deoarece	بسبب	deoarece	بسبب	CONJ;POS	N;NOM;INDF;SG
deoarece	لاني	deoarece	لاني	CONJ;POS	
aproape	تقريبا	aproape	تَقرِيب	ADV	N;ACC;INDF;SG
scris	كتب	scris	كَتَب	N;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
scris	مكتوب	scris	مَكتُوب	N;INDF;MASC;SG	
scris	خطية	scris	خَطِّيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
scris	مكتوبة	scris	مَكتُوب	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
raport	الابلاغ	raport	إِبلَاغ	N;INDF;MASC;SG	N;NOM;DEF;SG
raport	التقرير	raport	تَقرِير	N;INDF;MASC;SG	N;NOM;DEF;SG
echipa	فرقة	echipă	فِرقَة	N;DEF;FEM;SG	N;NOM;INDF;SG
echipa	الفرقة	echipă	فِرقَة	N;DEF;FEM;SG	N;NOM;DEF;SG
echipa	الفريق	echipă	فَرِيق	N;DEF;FEM;SG	N;NOM;DEF;SG
echipa	فريق	echipă	فَرِيق	N;DEF;FEM;SG	N;NOM;INDF;SG
diferite	مختلف	diferit	مُختَلِف	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
diferite	مختلفة	diferit	مُختَلِف	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
diferite	مختلفا	diferit	مُختَلِف	ADJ;INDF;FEM;PL	ADJ;ACC;INDF;MASC;SG
baza	القاعدة	bază	قَاعِدَة	N;DEF;FEM;SG	N;NOM;DEF;SG
baza	قاعدة	bază	قَاعِدَة	N;DEF;FEM;SG	N;NOM;INDF;SG
special	الخاص	special	خَاصّ	ADV	ADJ;NOM;DEF;MASC;SG
special	خاص	special	خَاصّ	ADV	ADJ;NOM;INDF;MASC;SG
special	مميز	special	مُمَيَّز	ADV	ADJ;NOM;INDF;MASC;SG
special	خاصة	special	خَاصّ	ADV	ADJ;ACC;INDF;FEM;SG
valea	وادي	vale	وادي	N;DEF;FEM;SG	
valea	الوادي	vale	وَادِي	N;DEF;FEM;SG	N;NOM;DEF;SG
valea	فالى	vale	فالى	N;DEF;FEM;SG	
valea	فالي	vale	فالي	N;DEF;FEM;SG	
comune	مشتركة	comun	مُشتَرَك	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
ele	هم	el	هُوَ	PRO;FEM;PL;3	PRO;NOM;MASC;PL;3
ele	انهم	el	اِنهَمّ	PRO;FEM;PL;3	
stadium	استاد	stadium	استاد	PROPN	N;NOM;INDF;SG
stadium	ملعب	stadium	مَلعَب	PROPN	N;NOM;INDF;SG
stadium	الملعب	stadium	مَلعَب	PROPN	N;NOM;DEF;SG
svg	svg	svg	قِثَّة	N	
zona	منطقة	zonă	مِنطَقَة	N;DEF;FEM;SG	N;NOM;INDF;SG
zona	المنطقة	zonă	مِنطَقَة	N;DEF;FEM;SG	N;NOM;DEF;SG
zona	مساحة	zonă	مِسَاحَة	N;DEF;FEM;SG	N;NOM;INDF;SG
zona	المساحة	zonă	مِسَاحَة	N;DEF;FEM;SG	N;NOM;DEF;SG
zona	منطقة	zonă	مِنطَقَة	N;DEF;FEM;SG	N;NOM;INDF;SG
zona	المنطقة	zonă	مِنطَقَة	N;DEF;FEM;SG	N;NOM;DEF;SG
dat	نظرا	dat	نَظَر	ADJ;INDF;MASC;SG	N;ACC;INDF;SG
slovenia	سلوفينيا	slovenie	سلوفينيا	PROPN	
americii	امريكا	americ	أَمرِيكَا	PROPN;DEF;FEM;SG	
americii	اميركا	americ	أَمِيرِكَا	PROPN;DEF;FEM;SG	
satului	قرية	sat	قَريَة	N;DEF;MASC;SG	N;NOM;INDF;SG
satului	القرية	sat	قَريَة	N;DEF;MASC;SG	N;NOM;DEF;SG
împărat	الامبراطور	împărat	أَمبِرَاطُور	N;INDF;MASC;SG	N;NOM;DEF;SG
împărat	امبراطور	împărat	امبراطور	N;INDF;MASC;SG	
resedinta	الاقامة	resedinta	إِقَامَة	N;DEF;FEM;SG	N;NOM;DEF;SG
resedinta	اقامة	resedinta	إِقَامَة	N;DEF;FEM;SG	N;NOM;INDF;SG
viața	الحياة	viață	حَيَاة	N;DEF;FEM;SG	N;NOM;DEF;SG
viața	الحياه	viață	حِيَاه	N;DEF;FEM;SG	N;NOM;DEF;SG
viața	حياة	viață	حَيَاة	N;DEF;FEM;SG	N;NOM;INDF;SG
viața	lif	viață	قَثحَة	N;DEF;FEM;SG	
bun	الخير	bun	خَير	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
bun	طيب	bun	طيب	ADJ;INDF;MASC;SG	
bun	بخير	bun	بخير	ADJ;INDF;MASC;SG	
cet	c	cet	هُوَ		
format	تشكلت	format	تَشَكَّل	N;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
format	شكلت	format	شَكَّل	N;INDF;MASC;SG	V;PFV;FEM;SG;3;PASS
format	الشكل	format	شَكل	N;INDF;MASC;SG	N;NOM;DEF;SG
primit	استلام	primi	اِستِلَام	V;MASC;SG;V.PTCP	N;NOM;INDF;SG
primit	ورد	primi	وَرَد	V;MASC;SG;V.PTCP	
președinte	الرئيس	președinte	رَئِيس	N;INDF;MASC;SG	N;NOM;DEF;SG
președinte	الرئيس	președinte	رَئِيس	N;INDF;MASC;SG	N;NOM;DEF;SG
lângă	بالقرب	lângă	بِ	ADP;ACC	N;NOM;DEF;SG
oameni	الاشخاص	om	شَخص	N;INDF;MASC;PL	N;NOM;DEF;PL
oameni	الناس	om	إِنسَان	N;INDF;MASC;PL	N;NOM;DEF;PL
oameni	ناس	om	نَاسِي	N;INDF;MASC;PL	
istoric	المؤرخ	istoric	مُؤَرَّخ	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
istoric	التاريخ	istoric	تَارِيخ	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
istoric	تاريخ	istoric	تَارِيخ	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
suprafață	سطح	suprafață	سَطح	N;INDF;FEM;SG	
suprafață	السطح	suprafață	سَطح	N;INDF;FEM;SG	N;NOM;DEF;SG
suprafață	مساحة	suprafață	مِسَاحَة	N;INDF;FEM;SG	N;NOM;INDF;SG
suprafață	المساحة	suprafață	مِسَاحَة	N;INDF;FEM;SG	N;NOM;DEF;SG
suprafață	منطقة	suprafață	مِنطَقَة	N;INDF;FEM;SG	N;NOM;INDF;SG
suprafață	المنطقة	suprafață	مِنطَقَة	N;INDF;FEM;SG	N;NOM;DEF;SG
europa	اوروبا	europa	أُورُوبَا	PROPN	
europa	اوربا	europa	أُورُبَّا	PROPN	
europa	يوروبا	europa	يُورُوبَا	PROPN	
universitatea	جامعة	universitate	جَامِعَة	N;DEF;FEM;SG	N;NOM;INDF;SG
universitatea	الجامعة	universitate	جَامِعَة	N;DEF;FEM;SG	N;NOM;DEF;SG
team	الفريق	team	فَرِيق	N;INDF;MASC;SG	N;NOM;DEF;SG
copii	الاولاد	copil	وَلَد	N;INDF;MASC;PL	N;NOM;DEF;PL
copii	الاطفال	copil	طِفل	N;INDF;MASC;PL	N;NOM;DEF;PL
copii	اطفال	copil	اطفال	N;INDF;MASC;PL	
copii	الاطفال	copil	طِفل	N;INDF;MASC;PL	N;NOM;DEF;PL
copii	اطفال	copil	اطفال	N;INDF;MASC;PL	
aproximativ	التقريبي	aproximativ	تَقرِيبِيّ	ADV	ADJ;NOM;DEF;MASC;SG
lucru	الشيء	lucru	شَيء	N;INDF;MASC;SG	N;NOM;DEF;SG
lucru	العمل	lucru	عَمَل	N;INDF;MASC;SG	N;NOM;DEF;SG
lucru	اعمل	lucru	عَمَل	N;INDF;MASC;SG	
cazul	القضية	caz	قَضِيَّة	N;DEF;MASC;SG	N;NOM;DEF;SG
cazul	حالة	caz	حَالَة	N;DEF;MASC;SG	N;NOM;INDF;SG
