جاپا	entrega	جاپا	entrega	PROPN;NOM;MASC;SG;3	N
جبین	cara	جبین	cara	PROPN;NOM;MASC;SG;3	N
جبین	rostro	جبین	rostro	PROPN;NOM;MASC;SG;3	N
جبھی	así	جبھی	así		ADV
جبھی	que	جبھی	que		PRO
جبھی	entón	جبھی	entón		ADV
جبھی	tan	جبھی	tan		ADV
جپنا	recordo	جپنا	recordo	PROPN;NOM;MASC;SG;3	N
جپنا	lembro	جپنا	lembro	PROPN;NOM;MASC;SG;3	V
جپنا	repite	جپنا	repetar	PROPN;NOM;MASC;SG;3	V
جپنا	anda	جپنا	anda	PROPN;NOM;MASC;SG;3	V
جپنا	di	جپنا	dicir	PROPN;NOM;MASC;SG;3	V
جپنا	repita	جپنا	repitir	PROPN;NOM;MASC;SG;3	V
جپنا	repito	جپنا	repito	PROPN;NOM;MASC;SG;3	V
جپنا	dígoche	جپنا	dígoche	PROPN;NOM;MASC;SG;3	V
جَت	xeito	جَت	xeito	PROPN;NOM;MASC;SG;3	N
جَت	maneira	جَت	maneira	PROPN;NOM;MASC;SG;3	N
جَت	tipo	جَت	tipo	PROPN;NOM;MASC;SG;3	N
جَت	como	جَت	como	PROPN;NOM;MASC;SG;3	PRO
جَت	clase	جَت	clase	PROPN;NOM;MASC;SG;3	N
جَت	máquina	جَت	máquina	PROPN;NOM;MASC;SG;3	N
جَت	lavadora	جَت	lavador	PROPN;NOM;MASC;SG;3	N
جَت	maquinaria	جَت	maquinaria	PROPN;NOM;MASC;SG;3	N
جَت	metralladoras	جَت	metrallador	PROPN;NOM;MASC;SG;3	N
جَت	unha	جَت	un	PROPN;NOM;MASC;SG;3	DET
جَت	como	جَت	como	PROPN;NOM;MASC;SG;3	PRO
جَت	de	جَت	de	PROPN;NOM;MASC;SG;3	ADP
جَت	tipo	جَت	tipo	PROPN;NOM;MASC;SG;3	N
جَت	especie	جَت	especie	PROPN;NOM;MASC;SG;3	N
جَت	moda	جَت	modo	PROPN;NOM;MASC;SG;3	N
جَت	a	جَت	o	PROPN;NOM;MASC;SG;3	DET
جُتا	moi	جُتا	moi	PROPN;NOM;MASC;SG;3	ADV
جُتا	ocupado	جُتا	ocupar	PROPN;NOM;MASC;SG;3	ADJ
جُتا	ocupados	جُتا	ocupado	PROPN;NOM;MASC;SG;3	ADJ
جُتا	negocios	جُتا	negocio	PROPN;NOM;MASC;SG;3	N
جُتا	ocupada	جُتا	ocupado	PROPN;NOM;MASC;SG;3	V
جُتا	involucrado	جُتا	involucrar	PROPN;NOM;MASC;SG;3	V
جُتا	que	جُتا	que	PROPN;NOM;MASC;SG;3	PRO
جُتا	implicado	جُتا	implicar	PROPN;NOM;MASC;SG;3	V
جُتا	involucrada	جُتا	involucrar	PROPN;NOM;MASC;SG;3	V
جتاڑا	carreira	جتاڑا	carreira	PROPN;NOM;MASC;SG;3	N
جتاڑا	raza	جتاڑا	raza	PROPN;NOM;MASC;SG;3	N
جتاڑا	a	جتاڑا	o	PROPN;NOM;MASC;SG;3	DET
جتاڑا	internacional	جتاڑا	internacional	PROPN;NOM;MASC;SG;3	ADJ
جتاڑا	casa	جتاڑا	casa	PROPN;NOM;MASC;SG;3	N
جتاڑا	familia	جتاڑا	familia	PROPN;NOM;MASC;SG;3	N
جتاڑا	familiar	جتاڑا	familiar	PROPN;NOM;MASC;SG;3	ADJ
جتن	esforzo	جتن	esforzo	PROPN;NOM;MASC;SG;3	N
جتن	con	جتن	con	PROPN;NOM;MASC;SG;3	ADP
جتن	coidado	جتن	coidado	PROPN;NOM;MASC;SG;3	N
جتن	importa	جتن	importar	PROPN;NOM;MASC;SG;3	V
جتن	igual	جتن	igual	PROPN;NOM;MASC;SG;3	ADV
جتن	me	جتن	me	PROPN;NOM;MASC;SG;3	PRO
جتن	atributo	جتن	atributo	PROPN;NOM;MASC;SG;3	N
جتن	truco	جتن	truco	PROPN;NOM;MASC;SG;3	N
جتھا	partida	جتھا	partida		N
جتھا	armada	جتھا	armada		N
جتھا	festa	جتھا	festa		N
جتھا	partido	جتھا	partido		N
جتھا	riqueza	جتھا	riqueza		N
جتھا	riquezas	جتھا	riqueza		N
جتھا	coa	جتھا	coar		V
جتھا	unidade	جتھا	unidade		N
جتھا	forzados	جتھا	forzar		V
جتھا	capital	جتھا	capital		N
جتھا	capitais	جتھا	capital		N
جتھا	capitol	جتھا	capitol		PROPN
جتھا	o	جتھا	o		DET
جتھا	multitude	جتھا	multitude		N
جتھا	masa	جتھا	masa		N
جتھا	vista	جتھا	vista		N
جتھا	xente	جتھا	xente		N
جُٹ	unión	جُٹ	unión		N
جُٹ	sindicato	جُٹ	sindicato		N
جُٹ	sindicalista	جُٹ	sindicalista		N
جُٹ	sindical	جُٹ	sindical		N
جُٹ	do	جُٹ	do		PROPN
جُٹ	harmonía	جُٹ	harmonía		N
جُٹ	conxunto	جُٹ	conxunto		N
جُٹ	equitativos	جُٹ	equitativo		ADJ
جُٹ	igual	جُٹ	igual		ADV
جُٹ	mesmo	جُٹ	mesmo		DET
جُٹ	iguais	جُٹ	igual		ADJ
جُٹ	son	جُٹ	ser		V
جُٹ	par	جُٹ	par		N
جٹا	corda	جٹا	corda		N
جٹلا	unión	جٹلا	unión		N
جٹلا	sindicato	جٹلا	sindicato		N
جٹلا	sindicalista	جٹلا	sindicalista		N
جٹلا	sindical	جٹلا	sindical		N
جٹلا	do	جٹلا	do		PROPN
جٹلا	congregación	جٹلا	congregación		N
جٹلا	xunta	جٹلا	xunta		N
جٹلا	reunión	جٹلا	reunión		N
جٹلا	encontro	جٹلا	encontro		N
جٹلا	cita	جٹلا	cita		N
جٹلا	de	جٹلا	de		ADP
جٹلا	colección	جٹلا	colección		N
جٹلا	multitude	جٹلا	multitude		N
جٹلا	masa	جٹلا	masa		N
جٹلا	vista	جٹلا	vista		N
جٹلا	xente	جٹلا	xente		N
جُٹنا	oficial	جُٹ	oficial	V;NFIN;ACT	ADJ
جُٹنا	á	جُٹ	á	V;NFIN;ACT	N
جُٹنا	a	جُٹ	o	V;NFIN;ACT	DET
جُٹنا	aquí	جُٹ	aquí	V;NFIN;ACT	ADV
جُٹّی	par	جُٹّی	par	PROPN;NOM;MASC;SG;3	N
جُٹّی	dous	جُٹّی	dous	PROPN;NOM;MASC;SG;3	N
جُٹّی	parella	جُٹّی	parella	PROPN;NOM;MASC;SG;3	N
جُٹّی	uns	جُٹّی	un	PROPN;NOM;MASC;SG;3	DET
جٹھر	estómago	جٹھر	estómago		N
جٹھر	ventre	جٹھر	ventrar		N
جٹھر	barriga	جٹھر	barriga		N
جُثہّ	corpo	جُثہّ	corpo	PROPN;NOM;MASC;SG;3	N
جُثہّ	corporal	جُثہّ	corporal	PROPN;NOM;MASC;SG;3	ADJ
جج	xulgar	جج	xulgar	N;NOM;MASC;SG;3	V
جج	sacrificar	جج	sacrificar	N;NOM;MASC;SG;3	V
جج	zugue	جج	zugue	N;NOM;MASC;SG;3	PROPN
جج	o	جج	o	N;NOM;MASC;SG;3	DET
ججمان	marido	ججمان	marido	PROPN;NOM;MASC;SG;3	N
ججمان	home	ججمان	home	PROPN;NOM;MASC;SG;3	N
ججمان	o	ججمان	o	PROPN;NOM;MASC;SG;3	DET
ججمان	mestre	ججمان	mestre	PROPN;NOM;MASC;SG;3	N
ججمان	máster	ججمان	máster	PROPN;NOM;MASC;SG;3	N
ججمان	dono	ججمان	dono	PROPN;NOM;MASC;SG;3	N
ججمان	o	ججمان	o	PROPN;NOM;MASC;SG;3	DET
ججمان	propietario	ججمان	propietario	PROPN;NOM;MASC;SG;3	N
ججمان	patrón	ججمان	patrón	PROPN;NOM;MASC;SG;3	N
ججمان	señor	ججمان	señor	PROPN;NOM;MASC;SG;3	N
جچا	intentei	جچا	intenter	PROPN;NOM;MASC;SG;3	V
جچا	intentou	جچا	intentar	PROPN;NOM;MASC;SG;3	V
جچا	tratamos	جچا	tratar	PROPN;NOM;MASC;SG;3	V
جچا	tentei	جچا	tenter	PROPN;NOM;MASC;SG;3	V
جچا	tentou	جچا	tentar	PROPN;NOM;MASC;SG;3	V
جچائو	elegancia	جچا	elegancia	PROPN;NOM;MASC;SG;3	N
جچنا	para	جچنا	para	PROPN;NOM;MASC;SG;3	ADP
جچنا	satisfacer	جچنا	satisfacer	PROPN;NOM;MASC;SG;3	V
جچنا	traxe	جچنا	traxar	PROPN;NOM;MASC;SG;3	N
جد	cando	جد	cando		PRO
جد	se	جد	se		CONJ
جِد	esforzo	جِد	esforzo		N
جدوجہد	esfórzome	جدوجہد	esfórzome	N;NOM;MASC;SG;3	PROPN
جدوجہد	por	جدوجہد	por	N;NOM;MASC;SG;3	ADP
جُدا	diferentes	جُدا	diferente	N;NOM;MASC;SG;3	ADJ
جُدا	entre	جُدا	entre	N;NOM;MASC;SG;3	ADP
جُدا	ademais	جُدا	ademais	N;NOM;MASC;SG;3	ADV
جُدا	ademáis	جُدا	ademáis	N;NOM;MASC;SG;3	ADV
جُدا	e	جُدا	e	N;NOM;MASC;SG;3	CONJ
جُدا	diferentes	جُدا	diferente	N;NOM;MASC;SG;3	ADJ
جُدا	distintas	جُدا	distinto	N;NOM;MASC;SG;3	ADJ
جُدا	distinto	جُدا	distinto	N;NOM;MASC;SG;3	ADJ
جُدا	distintos	جُدا	distinto	N;NOM;MASC;SG;3	ADJ
جُدا	diferente	جُدا	diferente	N;NOM;MASC;SG;3	ADJ
جُدا	abaixo	جُدا	abaixo	N;NOM;MASC;SG;3	ADV
جُدا	separados	جُدا	separar	N;NOM;MASC;SG;3	ADJ
جُدا	peculiar	جُدا	peculiar	N;NOM;MASC;SG;3	ADJ
جُدا	separar	جُدا	separar	N;NOM;MASC;SG;3	V
جُدا	separadas	جُدا	separar	N;NOM;MASC;SG;3	ADJ
جداگانہ	separado	جداگانہ	separado	ADJ	N
جداگانہ	separado	جداگانہ	separado	ADJ	N
جداگانہ	separar	جداگانہ	separar	ADJ	V
جِدار	parede	جِدار	parede	PROPN;NOM;MASC;SG;3	N
جِدار	muro	جِدار	muro	PROPN;NOM;MASC;SG;3	N
جِدال	loitar	جِدال	loitar	PROPN;NOM;MASC;SG;3	V
جِدال	contra	جِدال	contra	PROPN;NOM;MASC;SG;3	ADP
جِدال	loita	جِدال	loita	PROPN;NOM;MASC;SG;3	N
جِدال	batalla	جِدال	batalla	PROPN;NOM;MASC;SG;3	N
جُدائی	separación	جُدائی	separación	ADJ	N
جِدّت	innovación	جِدّت	innovación	PROPN;NOM;MASC;SG;3	N
جدل	loitar	جدل	loitar	N;NOM;MASC;SG;3	V
جدل	contra	جدل	contra	N;NOM;MASC;SG;3	ADP
جِدّوجہد	loita	جِدّوجہد	loita	PROPN;NOM;MASC;SG;3	N
جِدّوجہد	esfórzome	جِدّوجہد	esfórzome	PROPN;NOM;MASC;SG;3	PROPN
جِدّوجہد	por	جِدّوجہد	por	PROPN;NOM;MASC;SG;3	ADP
جدّہ	avoa	جدّہ	avoa	PROPN;NOM;MASC;SG;3	N
جدی	neno	جدی	neno		N
جدی	rapaz	جدی	rapaz		N
جدی	nena	جدی	nena		N
جدی	mozo	جدی	mozo		N
جدّی	ancestral	جدّی	ancestral	PROPN;NOM;MASC;SG;3	ADJ
جدِید	modernos	جدِید	moderno	PROPN;NOM;MASC;SG;3	ADJ
جدِید	moderna	جدِید	moderno	PROPN;NOM;MASC;SG;3	ADJ
جدِید	as	جدِید	o	PROPN;NOM;MASC;SG;3	DET
جدِید	modernas	جدِید	moderno	PROPN;NOM;MASC;SG;3	ADJ
جدِید	moderno	جدِید	moderno	PROPN;NOM;MASC;SG;3	ADJ
جدِید	novo	جدِید	novo	PROPN;NOM;MASC;SG;3	ADJ
جدِید	novas	جدِید	novo	PROPN;NOM;MASC;SG;3	ADJ
جدِید	nova	جدِید	novo	PROPN;NOM;MASC;SG;3	ADJ
جدِید	novos	جدِید	novo	PROPN;NOM;MASC;SG;3	ADJ
جدِید	fresco	جدِید	fresco	PROPN;NOM;MASC;SG;3	N
جدِید	fresca	جدِید	frescar	PROPN;NOM;MASC;SG;3	N
جدِید	frescos	جدِید	fresco	PROPN;NOM;MASC;SG;3	N
جدِید	descarado	جدِید	descarar	PROPN;NOM;MASC;SG;3	V
جدِید	descarados	جدِید	descarar	PROPN;NOM;MASC;SG;3	V
جدِید	frescas	جدِید	fresca	PROPN;NOM;MASC;SG;3	N
جدِید	cambiar	جدِید	cambiar	PROPN;NOM;MASC;SG;3	V
جدِید	recente	جدِید	recente	PROPN;NOM;MASC;SG;3	ADJ
جدِید	recentes	جدِید	recente	PROPN;NOM;MASC;SG;3	ADJ
جدِید	últimos	جدِید	último	PROPN;NOM;MASC;SG;3	ADJ
جِدھر	onde	جِدھر	onde		PRO
جِدھر	onde	جِدھر	onde		PRO
جِدھر	queira	جِدھر	queira		V
جِدھر	alá	جِدھر	alá		ADV
جِدھر	esteas	جِدھر	estas		V
جذّاب	agradable	جذّاب	agradable	PROPN;NOM;MASC;SG;3	ADJ
جذّاب	á	جذّاب	á	PROPN;NOM;MASC;SG;3	N
جذّاب	atractiva	جذّاب	atractivo	PROPN;NOM;MASC;SG;3	ADJ
جذّاب	fermosa	جذّاب	fermosa	PROPN;NOM;MASC;SG;3	ADJ
جُذام	laceira	جُذام	laceira	PROPN;NOM;MASC;SG;3	N
جذباتی	vos	جذباتی	vos	ADJ;NOM	PRO
جذباتی	apaixonada	جذباتی	apaixonar	ADJ;NOM	V
جذباتی	vos	جذباتی	vos	ADJ;NOM	PRO
جذباتی	apaixonada	جذباتی	apaixonar	ADJ;NOM	V
جذباتی	emocional	جذباتی	emocional	ADJ;NOM	N
جذبہ	sentir	جذبہ	sentir	N;NOM;MASC;SG;3	V
جذبہ	sentir	جذبہ	sentir	N;NOM;MASC;SG;3	V
جِذع	árbore	جِذع	árbore	PROPN;NOM;MASC;SG;3	N
جِذع	tree	جِذع	trear	PROPN;NOM;MASC;SG;3	PROPN
جِذع	crosstree	جِذع	crosstree	PROPN;NOM;MASC;SG;3	PROPN
جر	debuxo	جر	debuxo		N
جُر	febre	جُر	febre		N
جِراب	bolsa	جِراب	bolsa	PROPN;NOM;MASC;SG;3	N
جِراب	bolso	جِراب	bolso	PROPN;NOM;MASC;SG;3	N
جِراب	maletín	جِراب	maletín	PROPN;NOM;MASC;SG;3	N
جِراب	saco	جِراب	saco	PROPN;NOM;MASC;SG;3	N
جُرّاب	os	جُرّاب	o	PROPN;NOM;MASC;SG;3	DET
جُرّاب	calcetíns	جُرّاب	calcetíns	PROPN;NOM;MASC;SG;3	N
جُرات	valor	جُرات	valor	PROPN;NOM;MASC;SG;3	N
جُرات	coraxe	جُرات	coraxe	PROPN;NOM;MASC;SG;3	N
جُرات	valentía	جُرات	valentía	PROPN;NOM;MASC;SG;3	N
جُرات	valente	جُرات	valente	PROPN;NOM;MASC;SG;3	ADJ
جُرات	collóns	جُرات	collón	PROPN;NOM;MASC;SG;3	N
جراثیم	as	جرثومہ	o	N;NOM;MASC;SG;3	DET
جراحت	ferida	جراحت	ferida	PROPN;NOM;MASC;SG;3	N
جراحت	cirurxía	جراحت	cirurxía	PROPN;NOM;MASC;SG;3	N
جرّاحی	cirurxía	جرّاحی	cirurxía	ADJ	N
جرّار	valentes	جرّار	valente	PROPN;NOM;MASC;SG;3	ADJ
جرّار	valente	جرّار	valente	PROPN;NOM;MASC;SG;3	ADJ
جرّار	enormes	جرّار	enorme	PROPN;NOM;MASC;SG;3	ADJ
جرّار	enorme	جرّار	enorme	PROPN;NOM;MASC;SG;3	ADJ
جرّار	gran	جرّار	gran	PROPN;NOM;MASC;SG;3	ADJ
جرّار	xigante	جرّار	xigante	PROPN;NOM;MASC;SG;3	ADJ
جرّار	grande	جرّار	grande	PROPN;NOM;MASC;SG;3	ADJ
جرانس	febre	جرانس	febre	PROPN;NOM;MASC;SG;3	N
جرائِم	crimes	جرائِم	crimes	PROPN;NOM;MASC;SG;3	N
جرائِم	delitos	جرائِم	delito	PROPN;NOM;MASC;SG;3	N
جُرثُومہ	bacteria	جُرثُومہ	bacteria	PROPN;NOM;MASC;SG;3	N
جُرثُومہ	orixe	جُرثُومہ	orixe	PROPN;NOM;MASC;SG;3	N
جُرثُومہ	orixe	جُرثُومہ	orixe	PROPN;NOM;MASC;SG;3	N
جُرثُومہ	raíz	جُرثُومہ	raíz	PROPN;NOM;MASC;SG;3	N
جُرثُومہ	base	جُرثُومہ	base	PROPN;NOM;MASC;SG;3	N
جُرح	pica	جُرح	pica	PROPN;NOM;MASC;SG;3	N
جُرح	ferida	جُرح	ferida	PROPN;NOM;MASC;SG;3	N
جردہ	amarelos	جردہ	amarelo	PROPN;NOM;MASC;SG;3	N
جردہ	amarelas	جردہ	amarela	PROPN;NOM;MASC;SG;3	N
جردہ	amarela	جردہ	amarelar	PROPN;NOM;MASC;SG;3	N
جردہ	marelo	جردہ	marelo	PROPN;NOM;MASC;SG;3	N
جردہ	taxi	جردہ	taxi	PROPN;NOM;MASC;SG;3	N
جِرگہ	rabaño	جِرگہ	rabaño	PROPN;NOM;MASC;SG;3	N
جِرگہ	clan	جِرگہ	clan	PROPN;NOM;MASC;SG;3	PROPN
جِرگہ	do	جِرگہ	do	PROPN;NOM;MASC;SG;3	PROPN
جِرگہ	dos	جِرگہ	dos	PROPN;NOM;MASC;SG;3	PROPN
جِرگہ	clans	جِرگہ	clan	PROPN;NOM;MASC;SG;3	N
جُرم	delito	جُرم	delito	PROPN;NOM;MASC;SG;3	N
جُرم	culpa	جُرم	culpa	PROPN;NOM;MASC;SG;3	N
جُرم	delito	جُرم	delito	PROPN;NOM;MASC;SG;3	N
جُرم	crime	جُرم	crime	PROPN;NOM;MASC;SG;3	N
جُرم	criminalidade	جُرم	criminalidade	PROPN;NOM;MASC;SG;3	N
جُرم	crimes	جُرم	crimes	PROPN;NOM;MASC;SG;3	N
جُرم	delincuencia	جُرم	delincuencia	PROPN;NOM;MASC;SG;3	N
جُرمانہ	ben	جُرمانہ	ben	N;NOM;MASC;SG;3	ADV
جُرمانہ	moi	جُرمانہ	moi	N;NOM;MASC;SG;3	ADV
جرن	anos	جرن	ano		N
جرن	vellos	جرن	vello		N
جرن	vello	جرن	vello		N
جرن	vella	جرن	vella		N
جرنَیلی	orde	جرنَیلی	orde	PROPN;NOM;MASC;SG;3	N
جرنَیلی	motoras	جرنَیلی	motora	PROPN;NOM;MASC;SG;3	N
جرنَیلی	ordes	جرنَیلی	orde	PROPN;NOM;MASC;SG;3	N
جرنَیلی	mando	جرنَیلی	mando	PROPN;NOM;MASC;SG;3	N
جرنَیلی	de	جرنَیلی	de	PROPN;NOM;MASC;SG;3	ADP
جرنَیلی	comando	جرنَیلی	comar	PROPN;NOM;MASC;SG;3	V
جُروح	feridas	جُروح	ferida	PROPN;NOM;MASC;SG;3	N
جُروح	as	جُروح	o	PROPN;NOM;MASC;SG;3	DET
جُرّہ	valentes	جُرّہ	valente	PROPN;NOM;MASC;SG;3	ADJ
جُرّہ	valente	جُرّہ	valente	PROPN;NOM;MASC;SG;3	ADJ
جری	valentes	جری	valente	PROPN;NOM;MASC;SG;3	ADJ
جری	valente	جری	valente	PROPN;NOM;MASC;SG;3	ADJ
جِریان	fluxo	جِریان	fluxo	PROPN;NOM;MASC;SG;3	N
جِریان	transmisión	جِریان	transmisión	PROPN;NOM;MASC;SG;3	N
جرِیب	quedarei	جرِیب	quedar	PROPN;NOM;MASC;SG;3	V
جرِیب	persoal	جرِیب	persoal	PROPN;NOM;MASC;SG;3	N
جرِیب	bastón	جرِیب	bastón	PROPN;NOM;MASC;SG;3	N
جرِیب	de	جرِیب	de	PROPN;NOM;MASC;SG;3	ADP
جرِیب	plantilla	جرِیب	plantilla	PROPN;NOM;MASC;SG;3	N
جرِیح	feridos	جرِیح	ferido	PROPN;NOM;MASC;SG;3	N
جرِیح	ferido	جرِیح	ferido	PROPN;NOM;MASC;SG;3	N
جرِیح	feridos	جرِیح	ferido	PROPN;NOM;MASC;SG;3	N
جرِید	mensaxeiro	جرِید	mensaxeiro	PROPN;NOM;MASC;SG;3	N
جرِید	soa	جرِید	só	PROPN;NOM;MASC;SG;3	DET
جرِید	só	جرِید	só	PROPN;NOM;MASC;SG;3	ADV
جرِید	espía	جرِید	espe	PROPN;NOM;MASC;SG;3	N
جرِید	soa	جرِید	só	PROPN;NOM;MASC;SG;3	DET
جرِید	só	جرِید	só	PROPN;NOM;MASC;SG;3	ADV
جرِید	sós	جرِید	só	PROPN;NOM;MASC;SG;3	PROPN
جرِید	soas	جرِید	so	PROPN;NOM;MASC;SG;3	N
جرِید	en	جرِید	en	PROPN;NOM;MASC;SG;3	ADP
جرِید	paz	جرِید	paz	PROPN;NOM;MASC;SG;3	N
جرِیدہ	libro	جرِیدہ	libro	PROPN;NOM;MASC;SG;3	N
جرِیدہ	revistas	جرِیدہ	revista	PROPN;NOM;MASC;SG;3	N
جرِیدہ	revista	جرِیدہ	revista	PROPN;NOM;MASC;SG;3	N
جرِیدہ	time	جرِیدہ	timir	PROPN;NOM;MASC;SG;3	PROPN
جرِیدہ	rexistro	جرِیدہ	rexistro	PROPN;NOM;MASC;SG;3	N
جرِیدہ	único	جرِیدہ	único	PROPN;NOM;MASC;SG;3	ADJ
جرِیدہ	únicas	جرِیدہ	único	PROPN;NOM;MASC;SG;3	ADJ
جڑ	a	جڑ	o	N;NOM;MASC;SG;3	DET
جڑ	de	جڑ	de	N;NOM;MASC;SG;3	ADP
جڑ	no	جڑ	no	N;NOM;MASC;SG;3	V
جڑ	o	جڑ	o	N;NOM;MASC;SG;3	DET
جڑ	unha	جڑ	un	N;NOM;MASC;SG;3	DET
جڑ	estúpido	جڑ	estúpido	N;NOM;MASC;SG;3	ADJ
جڑ	estúpida	جڑ	estúpido	N;NOM;MASC;SG;3	ADJ
جڑ	estúpidos	جڑ	estúpido	N;NOM;MASC;SG;3	ADJ
جڑ	estúpidas	جڑ	estúpido	N;NOM;MASC;SG;3	ADJ
جڑ	parvadas	جڑ	parvar	N;NOM;MASC;SG;3	ADJ
جڑ	foundation	جڑ	foundation	N;NOM;MASC;SG;3	PROPN
جڑ	transformado	جڑ	transformar	N;NOM;MASC;SG;3	V
جڑجیو	salvaxe	جڑجیو	salvaxe	PROPN;NOM;MASC;SG;3	N
جڑجیو	salvaxes	جڑجیو	salvaxe	PROPN;NOM;MASC;SG;3	N
جُڑا	pegados	جُڑا	pegar	PROPN;NOM;MASC;SG;3	V
جُڑا	dos	جُڑا	dos	PROPN;NOM;MASC;SG;3	PROPN
جُڑا	nos	جُڑا	nos	PROPN;NOM;MASC;SG;3	PRO
جُڑا	unidos	جُڑا	unir	PROPN;NOM;MASC;SG;3	V
جُڑا	unidas	جُڑا	unir	PROPN;NOM;MASC;SG;3	V
جُڑا	ficade	جُڑا	ficade	PROPN;NOM;MASC;SG;3	PROPN
جُڑا	ee	جُڑا	ee	PROPN;NOM;MASC;SG;3	PROPN
جُڑا	eua	جُڑا	eua	PROPN;NOM;MASC;SG;3	PROPN
جڑنا	foto	جڑ	foto	V;MASC;SG;NFIN;ACT	N
جڑنا	rexistro	جڑ	rexistro	V;MASC;SG;NFIN;ACT	N
جڑنا	folga	جڑ	folga	V;MASC;SG;NFIN;ACT	N
جڑنا	ataque	جڑ	ataque	V;MASC;SG;NFIN;ACT	N
جڑنا	¡	جڑ	¡	V;MASC;SG;NFIN;ACT	
جڑنا	que	جڑ	que	V;MASC;SG;NFIN;ACT	PRO
جُڑنا	á	جُڑ	á	V;SG;NFIN;ACT	N
جُڑنا	a	جُڑ	o	V;SG;NFIN;ACT	DET
جُڑنا	aquí	جُڑ	aquí	V;SG;NFIN;ACT	ADV
جُڑنا	unídevos	جُڑ	unídevo	V;SG;NFIN;ACT	N
جُڑنا	irmandádevos	جُڑ	irmandádevo	V;SG;NFIN;ACT	N
جُڑنا	vosas	جُڑ	voso	V;SG;NFIN;ACT	DET
جڑوانا	de	جڑوا	de	PROPN;NOM;MASC;SG;3	ADP
جڑوانا	pedra	جڑوا	pedra	PROPN;NOM;MASC;SG;3	N
جڑوانا	a	جڑوا	o	PROPN;NOM;MASC;SG;3	DET
جڑی	conxunto	جڑی	conxunto	ADJ	N
جڑیا	axudante	جڑیا	axudante		N
جڑیا	asistente	جڑیا	asistente		ADJ
جڑیا	de	جڑیا	de		ADP
جڑیا	mozo	جڑیا	mozo		N
جُز	ademais	جُز	ademais		ADV
جُز	ademáis	جُز	ademáis		ADV
جُز	e	جُز	e		CONJ
جُز	parte	جُز	parte		N
جُز	salvar	جُز	salvar		V
جُز	aforrar	جُز	aforrar		V
جُز	salvalo	جُز	salvalo		N
جُز	excepto	جُز	excepto		ADV
جُز	só	جُز	só		ADV
جُز	pero	جُز	pero		CONJ
جُز	agás	جُز	agás		ADP
جُز	menos	جُز	menos		ADV
جُز	compoñente	جُز	compoñente		ADJ
جُز	ingrediente	جُز	ingrediente		N
جزرس	intelixente	جزرس	intelixente	PROPN;NOM;MASC;SG;3	ADJ
جزرس	intelixentes	جزرس	intelixente	PROPN;NOM;MASC;SG;3	ADJ
جزرس	sensata	جزرس	sensatar	PROPN;NOM;MASC;SG;3	N
جزرس	sabia	جزرس	sabia	PROPN;NOM;MASC;SG;3	V
جزرس	sabio	جزرس	sabio	PROPN;NOM;MASC;SG;3	N
جزع	te	جزع	te		PRO
جزع	preocupes	جزع	preocupe		ADV
جزع	por	جزع	por		ADP
جزع	se	جزع	se		CONJ
جزع	preocupe	جزع	preocupir		V
جزم	determinación	جزم	determinación		N
جزم	resolución	جزم	resolución		N
جزم	decisión	جزم	decisión		N
جُزو	parte	جُزو	parte		N
جُزئیات	detalles	جُزئیات	detalle	PROPN;NOM;MASC;PL;3	N
جُزئیات	crédito	جُزئیات	crédito	PROPN;NOM;MASC;PL;3	N
جُزئیات	roubada	جُزئیات	roubada	PROPN;NOM;MASC;PL;3	V
جُزئیات	partes	جُزئیات	parte	PROPN;NOM;MASC;PL;3	N
جزیرہ	island	جزیرہ	island	PROPN;NOM;MASC;SG;3	PROPN
جزیرہ	illa	جزیرہ	illa	PROPN;NOM;MASC;SG;3	N
جزیل	grande	جزیل	grande	PROPN;NOM;MASC;SG;3	ADJ
جزیل	grandes	جزیل	grande	PROPN;NOM;MASC;SG;3	ADJ
جزیل	gran	جزیل	gran	PROPN;NOM;MASC;SG;3	ADJ
جزیل	forte	جزیل	forte	PROPN;NOM;MASC;SG;3	ADJ
جزیل	fortes	جزیل	forte	PROPN;NOM;MASC;SG;3	ADJ
جزیل	moito	جزیل	moito	PROPN;NOM;MASC;SG;3	ADV
جزیل	chea	جزیل	chea	PROPN;NOM;MASC;SG;3	N
جزیل	moita	جزیل	moito	PROPN;NOM;MASC;SG;3	DET
جزیل	moitas	جزیل	moito	PROPN;NOM;MASC;SG;3	DET
جزیل	xente	جزیل	xente	PROPN;NOM;MASC;SG;3	N
جس	efecto	جو	efecto	PRO;NOM;SG;3	N
جس	efectos	جو	efecto	PRO;NOM;SG;3	N
جس	calidade	جو	calidade	PRO;NOM;SG;3	N
جس	buscar	جو	buscar	PRO;NOM;SG;3	V
جس	procura	جو	procura	PRO;NOM;SG;3	N
جس	busca	جو	buscar	PRO;NOM;SG;3	V
جس	vantaxe	جو	vantaxe	PRO;NOM;SG;3	N
جس	reputación	جو	reputación	PRO;NOM;SG;3	N
جس	sona	جو	sona	PRO;NOM;SG;3	N
جس	respectar	جو	respectar	PRO;NOM;SG;3	V
جس	respeto	جو	respeto	PRO;NOM;SG;3	N
جس	respecto	جو	respecto	PRO;NOM;SG;3	N
جس	respéctanme	جو	respéctanme	PRO;NOM;SG;3	ADV
جس	virtude	جو	virtude	PRO;NOM;SG;3	N
جس	beneficio	جو	beneficio	PRO;NOM;SG;3	N
