през	skoz	през	skoz	ADP	
човек	človeško	човек	človeški	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
човек	človeška	човек	človeški	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
човек	človeški	човек	človeški	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
човек	moški	човек	moški	N;INDF;MASC;SG	N;NOM;MASC;PL
общо	skupno	общо	skupen	ADV	ADJ;NOM;NEUT;SG
рим	rimu	рим	rim	PROPN;INDF;MASC;SG	PROPN;DAT;MASC;SG
рим	rim	рим	rim	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
рим	rima	рим	rima	PROPN;INDF;MASC;SG	N;GEN;MASC;SG
управление	kontrole	управление	kontrola	N;INDF;NEUT;SG	N;NOM;FEM;PL
дейност	dejavnosti	дейност	dejavnost	N;INDF;FEM;SG	N;NOM;FEM;PL
дейност	aktivnosti	дейност	aktivnost	N;INDF;FEM;SG	N;NOM;FEM;PL
цар	king	цар	king	N;INDF;MASC;SG	
хората	ljudje	хора	človek	N;DEF	N;NOM;MASC;PL
хората	ljudstvo	хора	ljudstvo	N;DEF	N;NOM;NEUT;SG
хората	osebe	хора	oseba	N;DEF	N;NOM;FEM;PL
хората	ljudi	хора	človek	N;DEF	N;ACC;MASC;PL
видове	vrsta	вид	vrsta	N;INDF;MASC;PL	N;NOM;FEM;SG
живота	life	живот	life	N;DEF;MASC;SG	
стефан	stefan	стефан	stefan	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
стефан	stephan	стефан	stephan	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
военни	vojaška	военен	vojaški	ADJ;INDF;PL	ADJ;NOM;FEM;SG
военни	vojaški	военен	vojaški	ADJ;INDF;PL	ADJ;NOM;MASC;SG
военни	vojska	военен	vojska	ADJ;INDF;PL	N;NOM;FEM;SG
военни	vojaško	военен	vojaški	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
изчезване	izginja	изчезване	izginjati	N;INDF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN
изчезване	izgine	изчезване	izginiti	N;INDF;NEUT;SG	V;PFV;IND;SG;3;PRS;FIN
изчезване	izginila	изчезване	izginiti	N;INDF;NEUT;SG	V;PFV;FEM;SG;V.PTCP
вида	vido	вид	videti	N;DEF;MASC;SG	V;SG;V.PTCP
съвет	nasveti	съвет	nasvet	N;INDF;MASC;SG	N;NOM;MASC;PL
свързани	povezano	свържа	povezan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
свързани	povezani	свържа	povezan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
свързани	povezana	свържа	povezan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
свързани	povezani	свържа	povezan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
свързани	povezano	свържа	povezan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
свързани	povezana	свържа	povezan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
свързани	povezano	свържа	povezan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
свързани	povezani	свържа	povezan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
исторически	zgodovinske	исторически	zgodovinski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
римски	rimljan	римски	rimljan	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
римски	roman	римски	roman	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
римски	romana	римски	roman	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
римски	rimske	римски	rimski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
христо	hristo	христо	hristo	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
кръг	okrogla	кръг	okrogel	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
кръг	okrogle	кръг	okrogel	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
кръг	okrogel	кръг	okrogeti	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
кръг	okroglo	кръг	okrogel	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
англия	anglija	англия	anglija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
англия	england	англия	england	PROPN;INDF;FEM;SG	PROPN;NOM;MASC;SG
англия	angliji	англия	anglija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
англия	anglije	англия	Anglija	PROPN;INDF;FEM;SG	N;GEN;FEM;SG
англия	anglijo	англия	angliti	PROPN;INDF;FEM;SG	N;ACC;FEM;SG
нов	novi	нов	nov	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
нов	nove	нов	nov	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
неговата	njegove	мой	njegov	DET;DEF;FEM;SG;3	DET;NOM;FEM;PL;3
множество	večkratno	множество	večkraten	N;INDF;NEUT;SG	ADV
множество	večkratni	множество	večkraten	N;INDF;NEUT;SG	ADJ;NOM;MASC;SG
политика	politiki	политика	politika	N;INDF;FEM;SG	N;NOM;MASC;PL
политика	politike	политика	politika	N;INDF;FEM;SG	N;NOM;FEM;PL
стара	stare	стар	star	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
стара	star	стар	star	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
стара	stari	стар	star	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
форма	oblike	форма	oblika	N;INDF;FEM;SG	N;NOM;FEM;PL
форма	forme	форма	forma	N;INDF;FEM;SG	N;NOM;FEM;PL
съпруга	zakonca	съпруга	zakonec	N;INDF;FEM;SG	N;NOM;MASC;DU
близо	zapri	близо	zapreti	ADV	V;PFV;IND;SG;2;PRS;FIN
варна	varna	варна	varen	PROPN;INDF;FEM;SG	ADJ;NOM;FEM;SG
варна	varni	варна	varen	PROPN;INDF;FEM;SG	ADJ;NOM;MASC;PL
немски	nemec	немски	nemec	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
немски	nemščina	немски	nemščina	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
немски	nemški	немски	nemški	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
помощ	pomagajte	помощ	pomagati	N;INDF;FEM;SG	V;IMP;PL;2;FIN
първоначално	začetni	първоначално	začeten	ADV	ADJ;NOM;DEF;MASC;SG
първоначално	začetna	първоначално	začeten	ADV	ADJ;NOM;FEM;SG
първоначално	začetno	първоначално	začeten	ADV	ADJ;NOM;NEUT;SG
карл	karl	карл	karla	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
карл	carl	карл	carl	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
свят	svetovna	свят	svetoven	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
свят	svetovno	свят	svetoven	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
свят	world	свят	world	N;INDF;MASC;SG	
николай	nikolaj	николай	nikolaj	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
николай	nikolaj	николай	nikolaj	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
административен	upravne	административен	upraven	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
западна	zahod	западна	zahod	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
западна	zahodno	западна	zahodno	ADJ;INDF;FEM;SG	ADV
западна	zahodni	западна	zahoden	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
западна	western	западна	western	ADJ;INDF;FEM;SG	
западна	zahodno	западна	zahodno	ADJ;INDF;FEM;SG	ADV
войски	čet	войска	čet	N;INDF;FEM;PL	N;NOM;MASC;SG
живее	življenja	живея	življenje	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;GEN;NEUT;SG
достига	doseže	достигам	doseči	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
избран	izbrano	избера	izbran	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
избран	izbrani	избера	izbran	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
избран	izbrana	избера	izbran	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
избран	izbran	избера	izbran	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
избран	izbrano	избера	izbran	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
избран	izbranih	избера	izbran	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;GEN;MASC;PL;V.PTCP
избран	izbrani	избера	izbran	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
избран	izbrane	избера	izbran	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
избран	izbrana	избера	izbran	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
избран	izbran	избера	izbran	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
марк	marc	марк	marca	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
марк	označi	марк	označiti	PROPN;INDF;MASC;SG	V;PFV;IND;SG;3;PRS;FIN
марк	mark	марк	marka	PROPN;INDF;MASC;SG	N;GEN;FEM;PL
запад	zahodna	запад	zahoden	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
запад	zahodno	запад	zahodno	N;INDF;MASC;SG	ADV
революционер	revolucionarne	революционер	revolucionaren	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
земята	zemeljska	земя	zemeljski	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
връзка	poveži	връзка	povežiti	N;INDF;FEM;SG	V;PFV;IND;SG;2;PRS;FIN
връзка	poveži	връзка	povežiti	N;INDF;FEM;SG	V;PFV;IND;SG;2;PRS;FIN
италиански	italijanske	италиански	italijanski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
италиански	italijan	италиански	italijan	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
създава	ustvari	създавам	ustvariti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
москва	moskvi	москва	moskv	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
москва	moskva	москва	moskva	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
китай	kitajski	китай	kitajski	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
китай	kitajsko	китай	kitajski	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
китай	kitajska	китай	kitajski	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
великобритания	britanija	великобритания	britanija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
великобритания	britanijo	великобритания	britanija	PROPN;INDF;FEM;SG	N;ACC;FEM;SG
свети	sveti	свет	svet	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
свети	saint	свет	saint	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
свети	sveti	свет	svet	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
свети	sveto	свет	svet	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
кариера	kariere	кариера	kariera	N;INDF;FEM;SG	N;NOM;FEM;PL
кариера	kariere	кариера	kariera	N;INDF;FEM;SG	N;NOM;FEM;PL
роман	rimska	роман	rimski	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
роман	rimske	роман	rimski	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
политически	politično	политически	političen	ADV	ADJ;NOM;NEUT;SG
политически	politični	политически	političen	ADV	ADJ;NOM;MASC;SG
политически	politično	политически	političen	ADV	ADJ;NOM;NEUT;SG
политически	politična	политически	političen	ADV	ADJ;NOM;FEM;SG
америка	ameriki	америка	amerika	PROPN;INDF;FEM;SG	N;DAT;FEM;SG
америка	amerika	америка	amerika	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
америка	ameriko	америка	amerika	PROPN;INDF;FEM;SG	N;ACC;FEM;SG
америка	america	америка	america	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
служба	storitve	служба	storitev	N;INDF;FEM;SG	N;NOM;FEM;PL
другите	drugi	друг	drug	ADJ;DEF;PL	ADJ;NOM;MASC;SG
фридрих	friedrich	фридрих	friedrich	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
фридрих	frederick	фридрих	frederick	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
сърбия	srbija	сърбия	srbija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
сърбия	srbije	сърбия	srbeti	PROPN;INDF;FEM;SG	N;NOM;FEM;PL
сърбия	srbijo	сърбия	srbeti	PROPN;INDF;FEM;SG	N;ACC;FEM;SG
академия	akademije	академия	akademija	N;INDF;FEM;SG	N;NOM;FEM;PL
първо	prva	първо	prvi	ADV	ADJ;NOM;FEM;SG
първо	prvo	първо	prvi	ADV	ADJ;ACC;NEUT;SG
първо	prvi	първо	prvi	ADV	ADJ;NOM;MASC;PL
първо	najprej	първо	najprej	ADV	ADV;RL
предимно	predvsem	предимно	predvsem	ADV	PART
предимно	največkrat	предимно	največkrat	ADV	ADV;RL
силно	glasna	силно	glasen	ADV	ADJ;NOM;FEM;SG
силно	glasen	силно	glasen	ADV	ADJ;NOM;INDF;MASC;SG
силно	močan	силно	močen	ADV	ADJ;NOM;INDF;MASC;SG
силно	močni	силно	močen	ADV	ADJ;NOM;MASC;PL
силно	močna	силно	močen	ADV	ADJ;NOM;FEM;SG
силно	trde	силно	trd	ADV	ADJ;NOM;FEM;PL
силно	težko	силно	težek	ADV	ADJ;NOM;NEUT;SG
михаил	mikhail	михаил	mikhati	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
всичко	vse	всеки	ves	PRO;NOM;NEUT;SG	DET;NOM;NEUT;SG
всичко	vsi	всеки	ves	PRO;NOM;NEUT;SG	DET;NOM;MASC;PL
всичко	vsem	всеки	ves	PRO;NOM;NEUT;SG	DET;DAT;MASC;PL
всичко	vse	всеки	ves	PRO;NOM;NEUT;SG	DET;NOM;NEUT;SG
всичко	vseh	всеки	ves	PRO;NOM;NEUT;SG	DET;GEN;MASC;PL
такива	takšna	такъв	takšen	DET;PL	DET;NOM;FEM;SG
българско	bolgarski	български	bolgarski	ADV	ADJ;NOM;MASC;SG
птица	bird	птица	bird	N;INDF;FEM;SG	
влиза	vstopi	влизам	vstop	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
добър	pridni	добър	priden	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
бързо	hitri	бързо	hiter	ADV	ADJ;NOM;DEF;MASC;SG
бързо	hiter	бързо	hiter	ADV	ADJ;NOM;INDF;MASC;SG
бързо	hitra	бързо	hiter	ADV	ADJ;NOM;FEM;SG
ссср	sovjeti	ссср	sovjeti	PROPN;INDF;MASC;SG	N;NOM;MASC;PL
ссср	zssr	ссср	zssra	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
учи	študija	уча-(се)	študij	V;IPFV;IMP;SG;2;FIN	N;NOM;FEM;SG
ред	naročila	ред	naročiti	N;INDF;MASC;SG	V;PFV;FEM;SG;V.PTCP
ред	naroči	ред	naroči	N;INDF;MASC;SG	V;PFV;IND;SG;3;PRS;FIN
ред	rdeča	ред	rdeč	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
ред	rdeči	ред	rdeč	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
ред	rdeč	ред	rdeč	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
ред	rdeče	ред	rdeč	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
мач	ujema	мач	ujem	N;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
турция	turčija	турция	turčija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
макар	čeprav	макар	čeprav	ADP	CONJ
макар	čeprav	макар	čeprav	ADP	CONJ
серия	serije	серия	serija	N;INDF;FEM;SG	N;NOM;FEM;PL
градът	city	град	city	N;DEF;MASC;SG	PROPN;NOM;MASC;SG
планина	gorsko	планина	gorski	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
планина	gorski	планина	gorski	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
нещо	nekaj	някой	nekaj	PRO;NOM;INDF;NEUT;SG	PRO;ACC;NEUT;SG
ляво	levica	ляв	levica	ADV	N;NOM;FEM;SG
ляво	levi	ляв	lev	ADV	ADJ;NOM;MASC;SG
ляво	leva	ляв	lev	ADV	ADJ;NOM;FEM;SG
сан	san	сан	san	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
причина	razlogi	причина	razlog	N;INDF;FEM;SG	N;NOM;MASC;PL
бразилия	brazilija	бразилия	brazilij	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
бразилия	braziliji	бразилия	braziloj	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
начало	začni	начало	začeti	N;INDF;NEUT;SG	V;PFV;IMP;SG;2;FIN
биография	bio	биография	biti	N;INDF;FEM;SG	
движение	premiki	движение	premik	N;INDF;NEUT;SG	N;NOM;MASC;PL
движение	gibanja	движение	gibanje	N;INDF;NEUT;SG	N;NOM;NEUT;PL
централна	centralne	централен	centralen	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
централна	osrednji	централен	osrednji	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
централна	centralni	централен	centralen	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
париж	paris	париж	paris	PROPN;INDF;MASC;SG	
париж	pariz	париж	pariz	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
париж	pariški	париж	pariški	PROPN;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
починал	umrli	почина-(си)	umreti	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT	V;PFV;MASC;PL;V.PTCP
какво	kaj	какъв	kaj	DET;NEUT;SG	PRO;ACC;NEUT;SG
йорк	yorku	йорк	york	PROPN;INDF;MASC;SG	N;DAT;MASC;SG
йорк	york	йорк	york	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
йорк	yorka	йорк	yorka	PROPN;INDF;MASC;SG	N;GEN;MASC;SG
главно	predvsem	главно	predvsem	ADV	PART
главно	največkrat	главно	največkrat	ADV	ADV;RL
голямо	velika	голям	velik	ADV	ADJ;NOM;FEM;SG
голямо	velike	голям	velik	ADV	ADJ;NOM;FEM;PL
голямо	velika	голям	velik	ADV	ADJ;NOM;FEM;SG
голямо	veliki	голям	velik	ADV	ADJ;NOM;DEF;MASC;SG
голямо	velike	голям	velik	ADV	ADJ;NOM;FEM;PL
голямо	velik	голям	velik	ADV	ADJ;NOM;INDF;MASC;SG
константин	konstantin	константин	konstantin	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
константин	constantine	константин	constantina	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
константин	constantin	константин	constantin	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
япония	japonska	япония	japonski	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
япония	japonsko	япония	japonski	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
полша	poljsko	полша	poljski	PROPN;INDF;FEM;SG	ADJ;NOM;NEUT;SG
полша	poljski	полша	poljski	PROPN;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
полша	poljska	полша	poljski	PROPN;INDF;FEM;SG	ADJ;NOM;FEM;SG
филип	philippe	филип	philippa	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
филип	philip	филип	philip	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
носи	obleči	нося-(се)	obleči	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NFIN
носи	obleci	нося-(се)	obleca	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
австралия	avstralijo	австралия	avstralija	PROPN;INDF;FEM;SG	N;ACC;FEM;SG
австралия	avstralije	австралия	avstralija	PROPN;INDF;FEM;SG	N;NOM;FEM;PL
австралия	avstraliji	австралия	avstralija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
австралия	avstralija	австралия	avstralij	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
цялата	cele	цял	cel	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
цялата	cel	цял	cel	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;MASC;SG
потребител	potrošniki	потребител	potrošnik	N;INDF;MASC;SG	N;NOM;MASC;PL
потребител	potrošnikov	потребител	potrošnik	N;INDF;MASC;SG	N;GEN;MASC;PL
германски	nemec	германски	nemec	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
германски	nemščina	германски	nemščina	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
германски	nemški	германски	nemški	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
правителство	vladna	правителство	vladen	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
правителство	vladno	правителство	vladen	N;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
правителство	vladni	правителство	vladen	N;INDF;NEUT;SG	ADJ;NOM;MASC;SG
правителство	vlade	правителство	vlada	N;INDF;NEUT;SG	N;NOM;FEM;PL
раждане	rojstva	раждане	rojstvo	N;INDF;NEUT;SG	N;NOM;NEUT;PL
изкуство	art	изкуство	art	N;INDF;NEUT;SG	
азия	azija	азия	azija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
версия	različice	версия	različica	N;INDF;FEM;SG	N;NOM;FEM;PL
малка	majhni	малък	majhen	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
малка	majhne	малък	majhen	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
малка	male	малък	mali	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
малка	mali	малък	mali	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
приема	sprejme	приемам	sprejeti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
източна	vzhodni	източен	vzhoden	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
източна	vzhodno	източен	vzhoden	ADJ;INDF;FEM;SG	ADV
индия	indija	индия	indija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
индия	indijo	индия	indeti	PROPN;INDF;FEM;SG	N;ACC;FEM;SG
лондон	london	лондон	london	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
британски	britanci	британски	britanec	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
основно	predvsem	основно	predvsem	ADV	PART
текст	besedila	текст	besedilo	N;INDF;MASC;SG	N;NOM;NEUT;PL
пет	five	пет	fiv	NUM;INDF;PL	
главен	glavne	главен	glaven	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
главен	main	главен	main	ADJ;INDF;MASC;SG	
главен	glavni	главен	glaven	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
левски	levski	левски	levski	PROPN;INDF;MASC;SG	ADJ;NOM;MASC;PL
военен	vojska	военен	vojska	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
казва	pove	казвам-(се)	povedati	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
малък	majhni	малък	majhen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
малък	majhne	малък	majhen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
малък	male	малък	mali	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
малък	mali	малък	mali	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
разлика	diff	разлика	diff	N;INDF;FEM;SG	
разлика	razlike	разлика	razlika	N;INDF;FEM;SG	N;NOM;FEM;PL
дом	domača	дом	domač	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
дом	doma	дом	doma	N;INDF;MASC;SG	ADV
дом	domov	дом	domov	N;INDF;MASC;SG	ADV
същото	ista	същ	isti	ADJ;DEF;NEUT;SG	DET;NOM;FEM;SG
същото	enaka	същ	enak	ADJ;DEF;NEUT;SG	DET;NOM;FEM;SG
същото	enako	същ	enako	ADJ;DEF;NEUT;SG	ADV
същото	isto	същ	isti	ADJ;DEF;NEUT;SG	DET;NOM;NEUT;SG
известна	znane	известен	znan	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL;V.PTCP
известна	znani	известен	znan	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL;V.PTCP
известна	slavni	известен	slaven	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
известна	znani	известен	znan	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL;V.PTCP
починали	preminil	почина-(си)	preminiti	V;PFV;INDF;PL;PST;V.PTCP;ACT	V;PFV;MASC;SG;V.PTCP
починали	umrl	почина-(си)	umreti	V;PFV;INDF;PL;PST;V.PTCP;ACT	V;PFV;MASC;SG;V.PTCP
точки	točki	точка	točka	N;INDF;FEM;PL	N;NOM;FEM;DU
игри	igralni	игра	igralen	N;INDF;FEM;PL	ADJ;NOM;DEF;MASC;SG
бряг	shore	бряг	shora	N;INDF;MASC;SG	
месеца	meseci	месец	mesec	N;DEF;MASC;SG	N;NOM;MASC;PL
месеца	mesece	месец	mesec	N;DEF;MASC;SG	N;ACC;MASC;PL
месеца	mesecev	месец	mesec	N;DEF;MASC;SG	N;GEN;MASC;PL
мексико	mehika	мексико	mehika	N;INDF;NEUT;SG	PROPN;NOM;FEM;SG
бургас	burgas	бургас	burgas	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
румъния	romunski	румъния	romunski	PROPN;INDF;FEM;SG	ADJ;NOM;MASC;SG
румъния	romunija	румъния	romunija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
основни	main	основен	main	ADJ;INDF;PL	
основни	glavni	основен	glaven	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
основни	glavno	основен	glaven	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
основни	glavna	основен	glaven	ADJ;INDF;PL	ADJ;NOM;FEM;SG
основни	osnove	основен	osnova	ADJ;INDF;PL	N;NOM;FEM;PL
основни	osnovno	основен	osnoven	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
действия	akcija	действие	akcija	N;INDF;NEUT;PL	N;NOM;FEM;SG
действия	dejanje	действие	dejanje	N;INDF;NEUT;PL	N;NOM;NEUT;SG
действия	ukrepanje	действие	ukrepanje	N;INDF;NEUT;PL	N;NOM;NEUT;SG
нар	granatno	нар	granaten	N;INDF;MASC;SG	ADV
метра	metrov	метър	meter	N;DEF;MASC;SG	N;GEN;MASC;PL
