pola	pola	pols	pola	PROPN;NOM;FEM;SG	PROPN;NOM;SG
laboratorija	lab	laboratorija	leben	N;NOM;FEM;SG	
laboratorija	labor	laboratorija	labor	N;NOM;FEM;SG	
bari	bari	bars	bari	N;NOM;MASC;PL	PROPN
atsauce	verweis	atsauce	verweis	N;NOM;FEM;SG	V;IND;SG;3;PST;FIN
atsauce	bezug	atsauce	bezugen	N;NOM;FEM;SG	V;IND;SG;3;PST;FIN
atsauce	referenz	atsauce	referenz	N;NOM;FEM;SG	ADJ
tonijs	tony	tonijs	tony	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
egle	fichte	egle	ficht	PROPN;NOM;FEM;SG	
titāna	titandioxid	titāns	titandioxid	N;NOM;MASC;SG	PROPN;SG
titāna	titan	titāns	titan	N;NOM;MASC;SG	
dāmas	damen	dāma	damen	N;NOM;FEM;PL	
dāmas	ladies	dāma	ladies	N;NOM;FEM;PL	PROPN
publicē	veröffentlichung	publicēt	veröffentlichung	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ
seguma	pflaster	segums	pflaster	N;GEN;MASC;SG	ADJ
seguma	fahrbahn	segums	fahrbahn	N;GEN;MASC;SG	ADJ
seguma	bürgersteig	segums	bürgersteig	N;GEN;MASC;SG	
lockheed	lockheed	lockheed	lockheed		PROPN
apmeklēt	besuche	apmeklēt	besuchen	V;POS;NFIN	
apmeklēt	besichtigung	apmeklēt	Besichtigung	V;POS;NFIN	N;NOM;FEM;SG
saimniecība	hof	saimniecība	hof	N;NOM;FEM;SG	
saimniecība	farm	saimniecība	farm	N;NOM;FEM;SG	PROPN
saimniecība	bauernhof	saimniecība	bauernhof	N;NOM;FEM;SG	ADJ
saimniecība	bauernhaus	saimniecība	bauernhaus	N;NOM;FEM;SG	ADJ
saimniecība	betrieb	saimniecība	betreiben	N;NOM;FEM;SG	V;IND;SG;3;PST;FIN
saimniecība	halten	saimniecība	halten	N;NOM;FEM;SG	V;NFIN
saimniecība	holding	saimniecība	holding	N;NOM;FEM;SG	
bagāts	reichen	bagāts	reichen	ADJ;NOM;MASC;SG	V;NFIN
bagāts	rich	bagāts	reihen	ADJ;NOM;MASC;SG	
lejas	leu	leja	leu	N;NOM;FEM;PL	PROPN;NOM;MASC;SG
lejas	unterer	leja	unter	N;NOM;FEM;PL	ADJ
lejas	unten	leja	unten	N;NOM;FEM;PL	ADV
lejas	unterseite	leja	unterseite	N;NOM;FEM;PL	ADJ
sep	september	sep	september		PROPN;SG
sep	sep	sep	sepen		
efektīvi	effizient	efektīvi	effizient	ADV	ADJ
efektīvi	effizienten	efektīvi	effizient	ADV	ADJ;PL
efektīvi	effizientes	efektīvi	effizient	ADV	ADJ;NOM;NEUT;SG
efektīvi	effiziente	efektīvi	effizient	ADV	ADJ;NOM;SG
efektīvi	effektiv	efektīvi	effektiv	ADV	ADJ
efektīvi	wirksam	efektīvi	wirksam	ADV	ADJ
efektīvi	effektiver	efektīvi	effektiv	ADV	ADJ
efektīvi	effektive	efektīvi	effektiv	ADV	ADJ;NOM;FEM;PL
efektīvi	effektiv	efektīvi	effektiv	ADV	ADJ
efektīvi	wirksame	efektīvi	wirksam	ADV	ADJ;NOM;FEM;PL
efektīvi	effizient	efektīvi	effizient	ADV	ADJ
strādnieki	arbeitskräfte	strādnieks	arbeitskraft	N;NOM;MASC;PL	ADJ;NOM
strādnieki	arbeitnehmer	strādnieks	arbeitnehmer	N;NOM;MASC;PL	ADJ
strādnieki	arbeiter	strādnieks	arbeiter	N;NOM;MASC;PL	
strādnieki	arbeiter	strādnieks	arbeiter	N;NOM;MASC;PL	
buru	segelboote	bura	segelboot	N;ACC;MASC;SG	ADJ;NOM;PL
otavas	ottawa	otava	ottawa	N;NOM;FEM;PL	PROPN;NOM;SG
irbes	rebhühner	irbes	rebhühner	N;NOM;FEM;PL	ADJ
lidojumi	flug	lidojums	flagen	N;NOM;MASC;PL	
lidojumi	flüge	lidojums	flüg	N;NOM;MASC;PL	
frekvence	häufigkeit	frekvence	häufigkeit	N;NOM;FEM;SG	ADJ
frekvence	frequenz	frekvence	frequenz	N;NOM;FEM;SG	ADJ
frekvence	frequenzbereich	frekvence	frequenzbereich	N;NOM;FEM;SG	ADJ
frekvence	frequenzen	frekvence	frequenz	N;NOM;FEM;SG	V;NFIN
frekvence	periodizität	frekvence	periodizität	N;NOM;FEM;SG	ADJ
labāka	better	laba	better	ADJ;NOM;CMPR;FEM;SG	PROPN
labāka	bessere	laba	gut	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;FEM;PL
parādīšanās	auftauchen	parādīšanās	auftauchen	N;NOM;FEM;SG	V;NFIN
parādīšanās	entstehen	parādīšanās	entstehen	N;NOM;FEM;SG	V;NFIN
parādīšanās	aufkommen	parādīšanās	aufkommen	N;NOM;FEM;SG	V;NFIN
parādīšanās	entstehung	parādīšanās	Entstehung	N;NOM;FEM;SG	
tilti	bridges	tilti	bridges	N;NOM;MASC;PL	PROPN;NOM;NEUT;SG
darbinieka	arbeitnehmer	darbinieks	arbeitnehmer	N;GEN;MASC;SG	ADJ
darbinieka	angestellter	darbinieks	angestellt	N;GEN;MASC;SG	ADJ
darbinieka	mitarbeiter	darbinieks	Mitarbeiter	N;GEN;MASC;SG	ADJ
tekstus	texten	teksts	texten	N;ACC;MASC;PL	V;NFIN
tekstus	texte	teksts	texen	N;ACC;MASC;PL	ADV
dzimtenes	vaterland	dzimtene	vaterliend	N;NOM;FEM;PL	
dzimtenes	homeland	dzimtene	homeland	N;NOM;FEM;PL	PROPN
dzimtenes	heimat	dzimtene	heimat	N;NOM;FEM;PL	N;FEM;SG
dzimtenes	heimatland	dzimtene	heimatland	N;NOM;FEM;PL	ADV
ļevs	lev	ļevs	lev	PROPN;NOM;MASC;SG	
ļevs	lew	ļevs	lew	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
paraksta	signatur	paraksts	signatur	N;GEN;MASC;SG	
paraksta	unterschriften	paraksts	unterschreifen	N;GEN;MASC;SG	V;NFIN
paraksta	unterschrift	paraksts	unterschreifen	N;GEN;MASC;SG	
paraksta	signaturen	paraksts	signatur	N;GEN;MASC;SG	V;NFIN
johannes	johannes	johanne	johannes	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
western	western	westerne	western		PROPN;NOM;SG
western	westlich	westerne	westlich		ADJ
western	westen	westerne	westen		ADV
western	westlichen	westerne	westlich		ADJ;NOM;MASC;SG
western	westliche	westerne	westlich		ADJ;NOM;FEM;PL
kopīgs	geteilte	kopīgs	geteilt	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
kopīgs	geteilt	kopīgs	teilen	ADJ;NOM;MASC;SG	V;V.PTCP
kopīgs	gemeinsame	kopīgs	gemeinsam	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
kopīgs	teilte	kopīgs	teilen	ADJ;NOM;MASC;SG	V;IND;SG;3;PST;FIN
twitter	twitter	twitter	twitt	N	
domāšanas	denkweise	domāšana	denkweise	N;NOM;FEM;PL	
domāšanas	denken	domāšana	denken	N;NOM;FEM;PL	V;NFIN
domāšanas	mentalität	domāšana	mentalität	N;NOM;FEM;PL	
licence	fahrerlaubnis	licence	fahrerlaubnis	N;NOM;FEM;SG	ADJ
licence	führerschein	licence	führerschein	N;NOM;FEM;SG	ADJ
licence	lizenz	licence	lizenz	N;NOM;FEM;SG	
licence	lizenzen	licence	lizenzen	N;NOM;FEM;SG	V;NFIN
licence	führerschein	licence	führerschein	N;NOM;FEM;SG	ADJ
licence	lizenz	licence	lizenz	N;NOM;FEM;SG	
licence	lizenzen	licence	lizenzen	N;NOM;FEM;SG	V;NFIN
fiziskā	physische	fiziska	physisch	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
fiziskā	körperliche	fiziska	körperlich	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
vēlams	vorzugsweise	vēlams	vorzugsweise	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	ADV
vēlams	bevorzugt	vēlams	bevorzugen	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	ADJ
vēlams	möglichst	vēlams	möglichst	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	ADV
vēlams	wünschenswerte	vēlams	wünschenswert	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	ADJ;NOM;FEM;PL
vēlams	erwünscht	vēlams	erwünscht	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	ADJ
vēlams	wünschenswert	vēlams	wünschenswert	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	ADJ
vēlams	erwünschte	vēlams	erwünschen	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	ADJ;SG
aitu	schafen	aita	schafen	N;ACC;MASC;SG	V;NFIN
aitu	schaf	aita	schaffen	N;ACC;MASC;SG	
aitu	schafe	aita	schaffen	N;ACC;MASC;SG	
paplašināt	vergrößerung	paplašināt	vergrößerung	V;POS;NFIN	ADJ
paplašināt	erweiterung	paplašināt	Erweiterung	V;POS;NFIN	N;NOM;FEM;SG
pietiek	genügend	pietikt	genügend	V;FH;IND;3;POS;PRS;FIN;ACT	ADV
pietiek	ausreichend	pietikt	ausreichend	V;FH;IND;3;POS;PRS;FIN;ACT	ADV
pietiek	genug	pietikt	genug	V;FH;IND;3;POS;PRS;FIN;ACT	ADV
pietiek	genüge	pietikt	genügen	V;FH;IND;3;POS;PRS;FIN;ACT	ADV
model	vorbild	model	vorbild		ADJ
model	model	model	model		
model	modell	model	modell		ADJ
izdevumus	ausgaben	izdevumi	ausgeben	N;ACC;MASC	V;FIN
izdevumus	kosten	izdevumi	kosten	N;ACC;MASC	V;NFIN
izdevumus	spesen	izdevumi	spesen	N;ACC;MASC	
izdevumus	unkosten	izdevumi	unkosten	N;ACC;MASC	
izdevumus	aufwendungen	izdevumi	aufwendingen	N;ACC;MASC	V;NFIN
fēru	färöer	fēra	färöer	N;ACC;MASC;SG	PROPN;NOM;SG
fēru	färöer	fēra	färöer	N;ACC;MASC;SG	PROPN;NOM;SG
fēru	färöischen	fēra	färöisch	N;ACC;MASC;SG	ADJ;PL
fēru	färöische	fēra	färöisch	N;ACC;MASC;SG	ADJ;NOM;FEM;PL
fēru	färöer	fēra	färöer	N;ACC;MASC;SG	PROPN;NOM;SG
piegādes	lieferbedingungen	piegāde	lieferbedingung	N;NOM;FEM;PL	V;NFIN
piegādes	auslieferung	piegāde	auslieferung	N;NOM;FEM;PL	N;NOM;FEM;SG
piegādes	lieferung	piegāde	lieferung	N;NOM;FEM;PL	ADJ
piegādes	zubehör	piegāde	zubehör	N;NOM;FEM;PL	
piegādes	lieferungen	piegāde	lieferung	N;NOM;FEM;PL	V;NFIN
piegādes	versorgung	piegāde	versorgung	N;NOM;FEM;PL	N;NOM;FEM;SG
piegādes	lieferungen	piegāde	lieferung	N;NOM;FEM;PL	V;NFIN
piegādes	lieferung	piegāde	lieferung	N;NOM;FEM;PL	ADJ
iesaistīts	involviert	iesaistīt	involvieren	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;V.PTCP
iesaistīts	involviert	iesaistīt	involvieren	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;V.PTCP
iesaistīts	beteiligten	iesaistīt	beteiligt	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
iesaistīts	beteiligt	iesaistīt	beteiligen	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;V.PTCP
leafs	leafs	leafs	leafs	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
skābes	acid	skābe	acid	N;NOM;FEM;PL	
skābes	säure	skābe	säuer	N;NOM;FEM;PL	
sibīriju	sibirien	sibīrija	sibirien	N;ACC;FEM;SG	PROPN;NOM;SG
jebkad	jemals	jebkad	jemals		ADV
jebkad	je	jebkad	je		ADV
jebkad	niemals	jebkad	niemals		ADV
ieviešanas	vorstellung	ieviešana	vorstellung	N;NOM;FEM;PL	ADJ;SG
garoza	cortex	garozs	cortex	N;NOM;FEM;SG	PROPN;NOM;SG
garoza	rinde	garozs	rinder	N;NOM;FEM;SG	
iniciatīvu	eigeninitiative	iniciatīva	eigeninitiativ	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;PL
iniciatīvu	initiative	iniciatīva	initiativ	ADJ;ACC;MASC;SG	N;NOM;FEM;SG
iekarot	eroberung	iekārt	Eroberung	V;NFH;QUOT;POS;PRS;FIN;ACT	N;NOM;FEM;SG
iekarot	invasion	iekārt	invasion	V;NFH;QUOT;POS;PRS;FIN;ACT	
mēle	zungen	mēle	zung	N;NOM;FEM;SG	
mēle	tongue	mēle	tongue	N;NOM;FEM;SG	PROPN;NOM;SG
mēle	zunge	mēle	zung	N;NOM;FEM;SG	
espn	espn	espn	espn		
redzamais	erkennbar	redzēt	erkennbar	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS	ADJ
redzamais	sichtbaren	redzēt	sichtbar	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS	ADJ
redzamais	sichtbare	redzēt	sichtbar	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS	ADJ;NOM;FEM;PL
redzamais	sichtbar	redzēt	sichtbar	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS	ADJ
redzamais	sichtbarer	redzēt	sichtbar	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS	ADJ
kurzeme	kurland	kurzeme	kurland	PROPN;NOM;FEM;SG	PROPN;NOM;SG
sliedes	schienen	sliede	schienen	N;NOM;FEM;PL	V;NFIN
sliedes	stücke	sliede	stücken	N;NOM;FEM;PL	
sliedes	titel	sliede	titel	N;NOM;FEM;PL	
sliedes	spuren	sliede	spur	N;NOM;FEM;PL	V;NFIN
sliedes	eisenbahn	sliede	eisenbehnen	N;NOM;FEM;PL	
sliedes	schienenverkehr	sliede	schienenverkehr	N;NOM;FEM;PL	PROPN
sliedes	eisenbahnverkehr	sliede	eisenbahnverkehr	N;NOM;FEM;PL	ADJ
sliedes	geländer	sliede	geländer	N;NOM;FEM;PL	
sliedes	schienen	sliede	schienen	N;NOM;FEM;PL	V;NFIN
virsotni	vertex	virsotne	vertex	N;ACC;FEM;SG	PROPN;NOM;SG
emma	emma	emma	emma	N;NOM;FEM;SG	PROPN;NOM;SG
atkārtots	wiederholt	atkārtot	wiederholt	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ
atkārtots	wiederholung	atkārtot	wiederholung	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	N;NOM;FEM;SG
atkārtots	wiederholt	atkārtot	wiederholt	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ
vāsa	vasa	vāsa	vasa	PROPN;NOM;FEM;SG	
beļģu	belgische	beļģas	belgisch	N;GEN;MASC;PL	ADJ;NOM;FEM;PL
beļģu	belgisches	beļģas	belgisch	N;GEN;MASC;PL	ADJ;NOM;NEUT;SG
beļģu	belgischen	beļģas	belgisch	N;GEN;MASC;PL	ADJ
beļģu	belgier	beļģas	belgieren	N;GEN;MASC;PL	
ralfs	ralf	ralfs	ralfen	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
ralfs	ralph	ralfs	ralph	PROPN;NOM;MASC;SG	PROPN;SG
savienots	gepaart	savienot	paaren	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ
ein	ein	ein	ein		ADV
tiesnešu	richter	tiesnesis	richter	N;GEN;MASC;PL	ADJ
izvirzīts	nominierung	izvirzīt	nominierung	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	N;NOM;FEM;SG
izvirzīts	nominierten	izvirzīt	nominiert	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
zvejas	fischerei	zveja	fischerei	N;NOM;FEM;PL	ADJ;NOM;FEM;SG
zvejas	fischen	zveja	fischen	N;NOM;FEM;PL	V;NFIN
zvejas	fischfang	zveja	fischfang	N;NOM;FEM;PL	ADJ
zvejas	angeln	zveja	angeln	N;NOM;FEM;PL	V;NFIN
martina	martina	martināt	martina	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
torps	thorpe	torps	thorpe	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
septītā	siebente	septīt	siebent	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
algoritms	algorithmus	algoritms	algorithmus	N;NOM;MASC;SG	PROPN
algoritms	algorithmen	algoritms	algorithmen	N;NOM;MASC;SG	N;NOM;PL
bij	zuvor	būt	zuvor	V;FH;IND;3;POS;PST;FIN;ACT	ADV
bij	ehemals	būt	ehemals	V;FH;IND;3;POS;PST;FIN;ACT	ADV
bij	früher	būt	früher	V;FH;IND;3;POS;PST;FIN;ACT	ADJ
atbildi	antworte	atbilde	antworte	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
atbildi	antworten	atbilde	antworten	N;ACC;FEM;SG	V;NFIN
atbildi	antwort	atbilde	antworen	N;ACC;FEM;SG	
atbildi	beantwortung	atbilde	beantwortung	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
atbildi	antworte	atbilde	antworte	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
atbildi	antworten	atbilde	antworten	N;ACC;FEM;SG	V;NFIN
atbildi	antwort	atbilde	antworen	N;ACC;FEM;SG	
atbildi	beantwortung	atbilde	beantwortung	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
precizitāti	genauigkeit	precizitāte	genauigkeit	N;ACC;FEM;SG	N;NOM;FEM;SG
precizitāti	richtigkeit	precizitāte	richtigkeit	N;ACC;FEM;SG	ADJ
precizitāti	korrektheit	precizitāte	korrektheit	N;ACC;FEM;SG	N;NOM;FEM;SG
precizitāti	präzision	precizitāte	präzision	N;ACC;FEM;SG	ADJ
asinīm	blut	asins	bluten	N;DAT;FEM;PL	N;NOM;NEUT;SG
asinīm	blutes	asins	blut	N;DAT;FEM;PL	ADJ;NOM;NEUT;SG
asinīm	blood	asins	blood	N;DAT;FEM;PL	PROPN
asinīm	blutprobe	asins	blutprobe	N;DAT;FEM;PL	ADJ
aprēķināt	kalkulation	aprēķināt	kalkulation	V;POS;NFIN	N;NOM;FEM;SG
aprēķināt	berechnung	aprēķināt	berechnung	V;POS;NFIN	ADJ
pavasaris	frühling	pavasaris	frühling	N;NOM;MASC;SG	ADJ
pavasaris	frühjahr	pavasaris	frühjahr	N;NOM;MASC;SG	ADV
pavasaris	frühlings	pavasaris	frühlings	N;NOM;MASC;SG	
pavasaris	spring	pavasaris	springen	N;NOM;MASC;SG	PROPN
gabalu	chunk	gabals	chunk	N;ACC;MASC;SG	
gatavo	fertig	gatavot	fertig	V;FH;IND;2;POS;PRS;FIN;ACT	ADJ
visam	alles	viss	alle	PRO;DAT;MASC;SG	PRO;NOM;INDF;NEUT;SG
visam	allem	viss	alle	PRO;DAT;MASC;SG	PRO;DAT;INDF;NEUT;SG
bīskapi	reval	bīskaps	reval	N;NOM;MASC;PL	PROPN;NOM;MASC;SG
bīskapi	bischofskonferenz	bīskaps	bischofskonferenz	N;NOM;MASC;PL	ADJ
bīskapi	bischöfe	bīskaps	bischöf	N;NOM;MASC;PL	
historia	historia	histori	historia	N;NOM;MASC;SG	PROPN;NOM;SG
fasādes	fassade	fasāde	fassade	N;NOM;FEM;PL	N;NOM;FEM;SG
fasādes	fassade	fasāde	fassade	N;NOM;FEM;PL	N;NOM;FEM;SG
konvencija	abkommen	konvencija	abkommen	N;NOM;FEM;SG	V;NFIN
konvencija	übereinkommen	konvencija	übereinkommen	N;NOM;FEM;SG	V;NFIN
konvencija	konvent	konvencija	konvent	N;NOM;FEM;SG	
konvencija	konvention	konvencija	konvention	N;NOM;FEM;SG	
aptumsums	sonnenfinsternis	aptumsums	sonnenfinsternis	N;NOM;MASC;SG	ADJ
aptumsums	finsternis	aptumsums	finsternis	N;NOM;MASC;SG	
aptumsums	eclipse	aptumsums	eclipse	N;NOM;MASC;SG	PROPN;NOM;SG
portu	porto	ports	porto	N;ACC;MASC;SG	PROPN;SG
portu	seehafen	ports	seehafen	N;ACC;MASC;SG	
portu	hafen	ports	hafen	N;ACC;MASC;SG	
portu	backbord	ports	backbord	N;ACC;MASC;SG	ADJ
frankfurtes	frankfurter	frankfurte	Frankfurter	PROPN;NOM;FEM;SG	ADJ
frankfurtes	frankfurt	frankfurte	frankfurt	PROPN;NOM;FEM;SG	PROPN;NOM;NEUT;SG
lietojums	gebrauch	lietojums	gebrauch	N;NOM;MASC;SG	ADJ
lietojums	benutzen	lietojums	benutzen	N;NOM;MASC;SG	V;NFIN
lietojums	verwenden	lietojums	verwenden	N;NOM;MASC;SG	V;NFIN
lietojums	gebrauch	lietojums	gebrauch	N;NOM;MASC;SG	ADJ
sarežģīta	komplexe	sarežģīta	komplex	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
sarežģīta	komplizierten	sarežģīta	kompliziert	ADJ;NOM;FEM;SG	V;PL;FIN
sarežģīta	schwierige	sarežģīta	schwierig	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
dīķi	teich	dīķis	teich	N;ACC;MASC;SG	
dīķi	teiche	dīķis	teichen	N;ACC;MASC;SG	
dīķi	teich	dīķis	teich	N;ACC;MASC;SG	
dīķi	teiche	dīķis	teichen	N;ACC;MASC;SG	
sabiedriski	gesellig	sabiedriski	gesellig	ADV	ADJ
sabiedriski	sympathisch	sabiedriski	sympathisch	ADV	ADJ
dzīvība	leben	dzīvība	leben	N;NOM;FEM;SG	V;NFIN
dzīvība	life	dzīvība	life	N;NOM;FEM;SG	PROPN
dzīvība	lebens	dzīvība	lebens	N;NOM;FEM;SG	N;NOM;PL
celulozes	zellstoff	celuloze	zellstoff	N;NOM;FEM;PL	PROPN
celulozes	cellulose	celuloze	cellulose	N;NOM;FEM;PL	ADJ;NOM;FEM;SG
celulozes	zellstoff	celuloze	zellstoff	N;NOM;FEM;PL	PROPN
celulozes	schnitzel	celuloze	schnitzel	N;NOM;FEM;PL	
celulozes	brei	celuloze	brei	N;NOM;FEM;PL	
atm	geldautomaten	ats	geldautomat		V;FIN
atm	geldautomat	ats	geldautomat		ADJ
atm	atm	ats	atm		
smaga	heavy	smaga	heavy	ADJ;NOM;FEM;SG	PROPN
smaga	schwere	smaga	schwer	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
smaga	schwere	smaga	schwer	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
luksemburga	luxemburg	luksemburga	luxemburg	N;NOM;FEM;SG	PROPN;NOM;NEUT;SG
zīmogs	stempel	zīmogs	stempel	N;NOM;MASC;SG	ADJ
zīmogs	briefmarke	zīmogs	briefmark	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
zīmogs	briefmarken	zīmogs	briefmarken	N;NOM;MASC;SG	ADJ
zīmogs	versiegeln	zīmogs	versiegeln	N;NOM;MASC;SG	V;NFIN
zīmogs	dichtungen	zīmogs	dichtung	N;NOM;MASC;SG	V;NFIN
zīmogs	dichtung	zīmogs	dichtung	N;NOM;MASC;SG	
zīmogs	siegel	zīmogs	siegel	N;NOM;MASC;SG	
zīmogs	gütesiegel	zīmogs	gütesiegel	N;NOM;MASC;SG	ADJ;NOM
atdalīts	getrennte	atdalīt	getrennt	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
andra	andra	andrs	andra	PROPN;NOM;FEM;SG	PROPN;NOM;SG
plaknes	flugzeug	plakne	flugzeug	N;NOM;FEM;PL	ADJ
plaknes	flug	plakne	flagen	N;NOM;FEM;PL	
tradicionālā	traditionellen	tradicionāla	traditionell	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
tradicionālā	traditionelle	tradicionāla	traditionell	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
nedēļa	wochen	nedēļa	wech	N;NOM;FEM;SG	ADV
nedēļa	woche	nedēļa	woch	N;NOM;FEM;SG	ADV
nedēļa	wochentag	nedēļa	wochentag	N;NOM;FEM;SG	ADJ
nasdaq	nasdaq	nasda	nasdaq	N;NOM;FEM;SG	PROPN;NOM;SG
wnba	wnba	wnba	wnba	N;NOM;FEM;SG	PROPN;NOM;MASC;SG
verdi	verdi	verds	verdi	PROPN	PROPN;NOM;MASC;SG
saistības	schulden	saistība	schulden	N;NOM;FEM;PL	V;NFIN
saistības	verpflichtungen	saistība	verpflichtung	N;NOM;FEM;PL	V;NFIN
saistības	passiva	saistība	passiva	N;NOM;FEM;PL	
saistības	haftung	saistība	haftung	N;NOM;FEM;PL	N;SG
saistības	pflichten	saistība	pflicht	N;NOM;FEM;PL	V;FIN
saistības	verpflichtungen	saistība	verpflichtung	N;NOM;FEM;PL	V;NFIN
saistības	zusagen	saistība	zusagen	N;NOM;FEM;PL	ADV
saistības	verpflichtungen	saistība	verpflichtung	N;NOM;FEM;PL	V;NFIN
saistības	verpflichtung	saistība	verpflichtung	N;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
saistības	engagement	saistība	engagement	N;NOM;FEM;PL	ADJ
saistības	verpflichtung	saistība	verpflichtung	N;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
saistības	zusage	saistība	zusage	N;NOM;FEM;PL	N;SG
francūzis	franzosen	francūzis	franzosen	N;NOM;MASC;SG	ADJ
francūzis	franzose	francūzis	franzos	N;NOM;MASC;SG	ADJ;NOM;FEM;PL
klātbūtni	vorhandensein	klātbūtne	vorhandensein	N;ACC;FEM;SG	ADV
klātbūtni	anwesenheit	klātbūtne	anwesenheit	N;ACC;FEM;SG	ADJ
klātbūtni	präsenz	klātbūtne	präsenz	N;ACC;FEM;SG	ADJ
klātbūtni	gegenwart	klātbūtne	gegenwart	N;ACC;FEM;SG	
līdzskanis	konsonanten	līdzskanis	konsonant	N;NOM;MASC;SG	V;NFIN
upuriem	opfern	upuris	opfern	N;DAT;MASC;PL	V;NFIN
upuriem	opfer	upuris	opfer	N;DAT;MASC;PL	ADJ
upuriem	unfallopfer	upuris	unfallopfer	N;DAT;MASC;PL	ADJ
kolēģijas	schulen	kolēģija	schallen	N;NOM;FEM;PL	V;NFIN
kolēģijas	colleges	kolēģija	colleg	N;NOM;FEM;PL	PROPN;NOM;SG
kolēģijas	kollegium	kolēģija	kollegium	N;NOM;FEM;PL	
kolēģijas	hochschule	kolēģija	hochschule	N;NOM;FEM;PL	N;NOM;FEM;SG
kolēģijas	college	kolēģija	college	N;NOM;FEM;PL	
parādīt	show	parādīt	show	V;POS;NFIN	N
ministre	minister	ministre	minister	N;NOM;FEM;SG	
ministre	ministerin	ministre	ministerin	N;NOM;FEM;SG	
pārveidots	modifizierte	pārveidot	modifizieren	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;SG
īpatņiem	exemplare	īpatnis	exemplar	N;DAT;MASC;PL	ADJ
īpatņiem	proben	īpatnis	proben	N;DAT;MASC;PL	V;NFIN
osaka	ōsaka	osacīt	ōsaka	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
osaka	osaka	osacīt	osaka	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
parametru	parametern	parametrs	parametern	N;ACC;MASC;SG	V;NFIN
parametru	parameter	parametrs	paramet	N;ACC;MASC;SG	ADJ
pomerānijas	pommern	pomerānija	pommern	N;NOM;FEM;PL	PROPN
pomerānijas	pommern	pomerānija	pommern	N;NOM;FEM;PL	PROPN
pomerānijas	vorpommern	pomerānija	vorpommern	N;NOM;FEM;PL	PROPN
karsta	karst	karsta	karsen	ADJ;NOM;FEM;SG	
darels	durrell	darels	durrell	N;NOM;MASC;SG	
