til	для	til	для	ADV	ADP;GEN
lige	стріт	lige	стріт	ADV	
lige	прямі	lige	прямий	ADV	ADJ;NOM;PL
lige	відверта	lige	відвертий	ADV	N;INAN;NOM;FEM;SG
lige	дорівнює	lige	дорівнювати	ADV	V;IPFV;IND;SG;3;PRS;FIN
lige	рівне	lige	рівний	ADV	ADJ;NOM;NEUT;SG
spillet	гра	spille	гра	V;INDF;SG;PST;V.PTCP	N;INAN;NOM;FEM;SG
spillet	гри	spille	гра	V;INDF;SG;PST;V.PTCP	N;INAN;NOM;FEM;PL
spillet	гру	spille	гра	V;INDF;SG;PST;V.PTCP	N;INAN;ACC;FEM;SG
spillet	грали	spille	грати	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN
peter	петро	peter	петро		PROPN;ANIM;NOM;MASC;SG
peter	пітер	peter	пітер		PROPN;ANIM;NOM;MASC;SG
hver	кожен	hver	кожний	PRO;MASC+FEM;SG	DET;NOM;MASC;SG
hver	кожні	hver	кожний	PRO;MASC+FEM;SG	NUM;NOM
hver	кожну	hver	кожний	PRO;MASC+FEM;SG	DET;ACC;FEM;SG
hver	кожного	hver	кожний	PRO;MASC+FEM;SG	DET;GEN;MASC;SG
hver	кожному	hver	кожний	PRO;MASC+FEM;SG	PRO;INAN;DAT;NEUT;SG
hver	кожен	hver	кожний	PRO;MASC+FEM;SG	DET;NOM;MASC;SG
hver	кожна	hver	кожний	PRO;MASC+FEM;SG	DET;NOM;FEM;SG
ingen	жодного	ingen	жодний	PRO;MASC+FEM;SG	DET;GEN;MASC;SG
ingen	відсутнє	ingen	відсутній	PRO;MASC+FEM;SG	ADJ;NOM;NEUT;SG
ingen	немає	ingen	немати	PRO;MASC+FEM;SG	V;IPFV;IND;SG;3;NEG;PRS;FIN
ingen	жодних	ingen	жодний	PRO;MASC+FEM;SG	DET;GEN;PL
ingen	відсутній	ingen	відсутній	PRO;MASC+FEM;SG	ADJ;NOM;MASC;SG
ingen	ніхто	ingen	ніхто	PRO;MASC+FEM;SG	PRO;ANIM;NOM
ingen	нікого	ingen	ніхто	PRO;MASC+FEM;SG	PRO;ANIM;ACC
historie	публікації	historie	публікація	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
historie	історії	historie	історія	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
århundrede	століть	århundrede	століття	N;INDF;NEUT;SG	N;INAN;GEN;NEUT;PL
århundrede	century	århundrede	century	N;INDF;NEUT;SG	
stadig	still	stadig	still	ADV	
john	джон	john	джон	PROPN	PROPN;ANIM;NOM;MASC;SG
john	іоанн	john	іоанно	PROPN	PROPN;ANIM;NOM;MASC;SG
john	іван	john	іван	PROPN	PROPN;ANIM;NOM;MASC;SG
gift	одружені	gift	одружений	ADJ;INDF;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
gift	заміжня	gift	заміжній	ADJ;INDF;SG	N;ANIM;NOM;FEM;SG
gift	заміж	gift	заміж	ADJ;INDF;SG	N;ANIM;NOM;FEM;SG
gift	venom	gift	venom	ADJ;INDF;SG	
gift	отрути	gift	отрути	ADJ;INDF;SG	N;INAN;NOM;FEM;PL
gift	отруту	gift	отрут	ADJ;INDF;SG	N;INAN;ACC;FEM;SG
gift	отрута	gift	отрута	ADJ;INDF;SG	N;INAN;NOM;FEM;SG
forhold	взаємини	forhold	взаємини	N;INDF;NEUT;SG	N;INAN;NOM
forhold	пропорції	forhold	пропорція	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
forhold	стосунки	forhold	стосунок	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
spiller	гравця	spille	гравець	V;IND;PRS;FIN;ACT	N;ANIM;ACC;MASC;SG
spiller	програвач	spille	програвач	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;SG
spiller	гравець	spille	гравець	V;IND;PRS;FIN;ACT	N;ANIM;NOM;MASC;SG
spiller	програвання	spille	програвання	V;IND;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
spiller	відтворення	spille	відтворення	V;IND;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
kommer	coming	komme	coming	V;IND;PRS;FIN;ACT	
kampe	збігається	kamp	збігатися	N;INDF;MASC+FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
kampe	відповідає	kamp	відповідати	N;INDF;MASC+FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
kampe	бійцівський	kamp	бійцівський	N;INDF;MASC+FEM;PL	ADJ;NOM;MASC;SG
kampe	боротьба	kamp	боротьба	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;SG
kampe	боротьбі	kamp	боротьба	N;INDF;MASC+FEM;PL	N;INAN;DAT;FEM;SG
kampe	боротись	kamp	боротися	N;INDF;MASC+FEM;PL	V;IPFV;NFIN
kampe	бойовий	kamp	бойовий	N;INDF;MASC+FEM;PL	ADJ;NOM;MASC;SG
kampe	бійка	kamp	бійка	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;SG
kampe	ігор	kamp	гра	N;INDF;MASC+FEM;PL	PROPN;ANIM;NOM;FEM;SG
kampe	games	kamp	games	N;INDF;MASC+FEM;PL	
går	прогулянка	gå	прогулянка	V;IND;PRS;FIN;ACT	N;INAN;NOM;FEM;SG
går	прогулянки	gå	прогулянка	V;IND;PRS;FIN;ACT	N;INAN;NOM;FEM;PL
går	піде	gå	піти	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN
går	прогулянок	gå	прогулянка	V;IND;PRS;FIN;ACT	N;INAN;GEN;FEM;PL
syd	південна	syd	південний	N;INDF	ADJ;NOM;FEM;SG
syd	південний	syd	південний	N;INDF	ADJ;NOM;MASC;SG
skrevet	записані	skrive	записаний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
sverige	швеція	sverig	швеція	ADJ;PL	PROPN;INAN;NOM;FEM;SG
sverige	швеції	sverig	швеція	ADJ;PL	PROPN;INAN;GEN;FEM;SG
frederik	фредерік	frederik	фредерік	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
frederik	фредерік	frederik	фредерік	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
frankrig	франції	frankrig	франція		PROPN;INAN;GEN;FEM;SG
frankrig	франція	frankrig	франція		PROPN;INAN;NOM;FEM;SG
frankrig	францію	frankrig	франція		N;INAN;ACC;FEM;SG
ned	вниз	ned	вниз	ADV	
ned	down	ned	down	ADV	
ned	униз	ned	униз	ADV	
ned	даун	ned	даун	ADV	PROPN;ANIM;NOM;MASC;SG
ned	нед	ned	нед	ADV	PROPN;ANIM;NOM;MASC;SG
nogen	нікому	nogen	ніхто	PRO;MASC+FEM;SG	PRO;ANIM;DAT
nogen	нікого	nogen	ніхто	PRO;MASC+FEM;SG	PRO;ANIM;ACC
godt	хороші	godt	хороший	ADV	ADJ;NOM;PL
godt	гарні	godt	гарний	ADV	ADJ;NOM;PL
godt	добрий	godt	добрий	ADV	ADJ;NOM;MASC;SG
arbejde	роботи	arbejde	робота	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
arbejde	працюю	arbejde	працювати	N;INDF;NEUT;SG	V;IPFV;IND;SG;1;PRS;FIN
arbejde	працюють	arbejde	працювати	N;INDF;NEUT;SG	V;IPFV;IND;PL;3;PRS;FIN
arbejde	робочий	arbejde	робочий	N;INDF;NEUT;SG	ADJ;NOM;MASC;SG
arbejde	робочий	arbejde	робочий	N;INDF;NEUT;SG	ADJ;NOM;MASC;SG
land	країни	land	країна	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
land	кантрі	land	кантрі	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
begge	обоє	begge	обоє	PRO;PL	NUM;NOM
begge	обидва	begge	обидва	PRO;PL	NUM;NOM;MASC
begge	обох	begge	обидва	PRO;PL	NUM;ACC
begge	обидві	begge	обидва	PRO;PL	NUM;NOM;FEM
begge	обом	begge	обоє	PRO;PL	
norge	норвегії	norge	норвегія	PROPN	PROPN;INAN;NOM;FEM;SG
norge	норвегія	norge	норвегія	PROPN	PROPN;INAN;NOM;FEM;SG
europa	європу	europa	європа	PROPN	PROPN;INAN;ACC;FEM;SG
europa	європа	europa	європа	PROPN	PROPN;INAN;NOM;FEM;SG
europa	європі	europa	європа	PROPN	PROPN;INAN;DAT;FEM;SG
europa	europa	europa	europa	PROPN	
europa	уєфа	europa	увфа	PROPN	N;INAN;NOM;NEUT;SG
england	англія	england	англія	PROPN	PROPN;INAN;NOM;FEM;SG
player	гравця	play	гравець	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;SG
player	програвач	play	програвач	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG
player	гравець	play	гравець	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;SG
landet	країни	land	країна	N;DEF;NEUT;SG	N;INAN;NOM;FEM;PL
landet	кантрі	land	кантрі	N;DEF;NEUT;SG	N;INAN;NOM;FEM;PL
http	http	http	http	N;INDF;MASC+FEM;SG	
lidt	божественний	lidt	божественний	ADV	ADJ;NOM;MASC;SG
verden	світовий	verden	світовий	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
verden	world	verden	world	N;INDF;MASC+FEM;SG	
lang	ленг	lang	ленг	ADJ;INDF;MASC+FEM;SG	
lang	хай	lang	хай	ADJ;INDF;MASC+FEM;SG	PART
lang	лонг	lang	лонг	ADJ;INDF;MASC+FEM;SG	
lang	long	lang	long	ADJ;INDF;MASC+FEM;SG	
lang	довгі	lang	довгий	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
plads	seat	plads	seat	N;INDF;MASC+FEM;SG	
får	вівця	få	узвце	V;IND;PRS;FIN;ACT	N;ANIM;NOM;FEM;SG
får	вівці	få	вівця	V;IND;PRS;FIN;ACT	N;ANIM;NOM;FEM;PL
får	вівцями	få	уівця	V;IND;PRS;FIN;ACT	N;ANIM;INS;MASC;PL
får	отримання	få	отримання	V;IND;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
får	розм	få	розм	V;IND;PRS;FIN;ACT	
samtidig	одночасних	samtidig	одночасний	ADV	ADJ;GEN;PL
stort	великі	stor	великий	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
stort	великих	stor	великий	ADJ;INDF;NEUT;SG	ADJ;ANIM;ACC;PL
stort	великі	stor	великий	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
stort	біг	stor	бігти	ADJ;INDF;NEUT;SG	V;IPFV;MASC;IND;SG;PST;FIN
derefter	захоче	derefter	захочити	ADV	V;IPFV;IND;SG;3;PRS;FIN
sprog	мови	sprog	мова	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
sprog	мов	sprog	мов	N;INDF;NEUT;SG	CONJ
sprog	мови	sprog	мова	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
set	плямиста	se	плямистий	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
set	бачили	se	бачити	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN
set	дивились	se	дивитися	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN
set	дивилися	se	дивитися	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN
london	лондонський	london	лондонський	PROPN	ADJ;NOM;MASC;SG
london	london	london	london	PROPN	
london	лондон	london	лондон	PROPN	PROPN;INAN;NOM;MASC;SG
kendte	відома	kende	відомий	V;IND;PST;FIN;ACT	ADJ;NOM;FEM;SG
kendte	відоме	kende	відомий	V;IND;PST;FIN;ACT	ADJ;NOM;NEUT;SG
kendte	відомі	kende	відомий	V;IND;PST;FIN;ACT	ADJ;NOM;PL
kendte	знаменитостей	kende	знаменитость	V;IND;PST;FIN;ACT	N;INAN;GEN;FEM;PL
kendte	знаменитості	kende	знаменитостий	V;IND;PST;FIN;ACT	N;INAN;NOM;FEM;PL
mand	чоловічий	mand	чоловічий	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
mand	чоловічі	mand	чоловічий	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
mand	чоловіча	mand	чоловічий	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
mand	man	mand	man	N;INDF;MASC+FEM;SG	
vest	вест	vest	вест	N;INDF	
vest	західний	vest	західний	N;INDF	ADJ;NOM;MASC;SG
vest	західні	vest	західний	N;INDF	ADJ;NOM;PL
vest	західна	vest	західний	N;INDF	ADJ;NOM;FEM;SG
brug	використати	brug	використати	N;INDF;MASC+FEM;SG	V;PFV;NFIN
brug	використовувати	brug	використовувати	N;INDF;MASC+FEM;SG	V;IPFV;NFIN
lande	країна	land	країна	N;INDF;NEUT;PL	N;INAN;NOM;FEM;SG
bygget	побудували	bygge	побудувати	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
liv	лайф	liv	Лайф	N;INDF;NEUT;SG	
liv	життів	liv	життя	N;INDF;NEUT;SG	N;INAN;GEN;NEUT;PL
liv	живе	liv	жити	N;INDF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN
liv	лів	liv	лів	N;INDF;NEUT;SG	PROPN;ANIM;NOM;FEM;SG
dele	акція	del	акція	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;SG
dele	поширити	del	поширити	N;INDF;MASC+FEM;PL	V;PFV;NFIN
dele	поділитися	del	поділитися	N;INDF;MASC+FEM;PL	V;PFV;NFIN
dele	поширення	del	поширення	N;INDF;MASC+FEM;PL	N;INAN;NOM;NEUT;SG
dele	поділитись	del	поділитися	N;INDF;MASC+FEM;PL	V;PFV;NFIN
personer	народ	person	народ	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG
øst	східна	øst	східний	N;INDF	ADJ;NOM;FEM;SG
øst	східної	øst	східний	N;INDF	ADJ;GEN;FEM;SG
øst	східні	øst	східний	N;INDF	ADJ;NOM;PL
forfatter	writer	forfatter	writer	N;INDF;MASC+FEM;SG	
brugt	використовується	bruge	використовуватися	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
brugt	використана	bruge	використаний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
brugt	використані	bruge	використаний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
brugt	витрачений	bruge	витрачений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
wikipedia	вікіпедія	wikipedia	вікіпедія	N;INDF;MASC+FEM;SG	
hansen	гансен	hans	гансен	PROPN	PROPN;ANIM;NOM;MASC;SG
album	альбомів	album	альбом	N;INDF;NEUT;SG	N;INAN;GEN;MASC;PL
album	альбоми	album	альбий	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
giver	віддавали	give	віддавати	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;PST;FIN
giver	дайте	give	дати	V;IND;PRS;FIN;ACT	V;IPFV;IMP;PL;2;FIN
nuværende	течія	nuværende	течія	ADJ	N;INAN;NOM;FEM;SG
nuværende	струм	nuværende	струм	ADJ	N;INAN;NOM;MASC;SG
nuværende	сьогодення	nuværende	сьогодення	ADJ	N;INAN;NOM;NEUT;SG
nuværende	подарунок	nuværende	подарунок	ADJ	N;INAN;NOM;MASC;SG
indbyggere	населення	indbygger	населення	N;INDF;MASC+FEM;PL	N;INAN;NOM;NEUT;SG
mennesker	людини	menneske	людина	N;INDF;NEUT;PL	N;ANIM;NOM;FEM;SG
mennesker	народ	menneske	народ	N;INDF;NEUT;PL	N;INAN;NOM;MASC;SG
imidlertid	однак	imidlertid	однак	ADV	CONJ
område	поля	område	поле	N;INDF;NEUT;SG	N;INAN;NOM;NEUT;PL
dens	його	dens	він	DET;3	PRO;ACC;MASC;SG;3
videre	вперед	videre	вперед	ADV	
længere	довший	længe	довший	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG
franske	френч	fransk	френч	ADJ;PL	
franske	французька	fransk	французький	ADJ;PL	ADJ;NOM;FEM;SG
franske	французькою	fransk	французький	ADJ;PL	ADJ;INS;FEM;SG
franske	французький	fransk	французький	ADJ;PL	ADJ;NOM;MASC;SG
paris	paris	paris	paris	PROPN	
paris	париж	paris	париж	PROPN	PROPN;INAN;NOM;MASC;SG
slaget	battle	slag	battle	N;DEF;NEUT;SG	
world	світовий	world	світовий		ADJ;NOM;MASC;SG
world	світ	world	світ		N;INAN;NOM;MASC;SG
world	світе	world	світи		N;INAN;NOM;MASC;SG
world	world	world	world		
fransk	френч	fransk	френч	ADJ;INDF;SG	
carl	карл	carl	карл		PROPN;ANIM;NOM;MASC;SG
folk	народ	folk	народ	N;INDF;NEUT;PL	N;INAN;NOM;MASC;SG
york	йорк	york	йорк	PROPN	
liste	list	liste	list	N;INDF;MASC+FEM;SG	
kamp	combat	kamp	combat	N;INDF;MASC+FEM;SG	
kamp	бойове	kamp	бойовий	N;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
kamp	fight	kamp	fight	N;INDF;MASC+FEM;SG	
kamp	гри	kamp	гра	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
kamp	боротьби	kamp	боротьба	N;INDF;MASC+FEM;SG	N;INAN;GEN;FEM;PL
kamp	battle	kamp	battle	N;INDF;MASC+FEM;SG	
eksempel	прикладу	eksempel	приклад	N;INDF;NEUT;SG	ADV
langt	far	langt	far	ADV	
langt	далека	langt	далека	ADV	ADJ;NOM;FEM;SG
langt	далекий	langt	далекий	ADV	ADJ;NOM;MASC;SG
musik	музики	musik	музика	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
musik	музик	musik	музик	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
musik	музиці	musik	музика	N;INDF;MASC+FEM;SG	N;INAN;DAT;FEM;PL
nielsen	нільсен	nielsen	нільсен	PROPN	PROPN;ANIM;NOM;FEM;SG
fandt	знайдені	finde	знайдений	V;IND;PST;FIN;ACT	ADJ;PFV;NOM;PL;V.PTCP;PASS
jensen	дженсен	jens	дженсен	PROPN	PROPN;ANIM;NOM;MASC;SG
station	станції	station	станція	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
små	малий	lille	малий	ADJ;PL	ADJ;NOM;MASC;SG
små	маленька	lille	маленький	ADJ;PL	ADJ;NOM;FEM;SG
små	маленький	lille	маленький	ADJ;PL	ADJ;NOM;MASC;SG
klubben	club	klub	club	N;DEF;MASC+FEM;SG	
egen	власне	egen	власне	ADJ;MASC+FEM;SG	PART
egen	власні	egen	власний	ADJ;MASC+FEM;SG	ADJ;NOM;PL
bind	каналах	bind	канал	N;INDF;NEUT;SG	N;INAN;ESS;FEM;PL
kaldet	назвали	kalde	назвати	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
kaldet	називається	kalde	називатися	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
kaldet	викликали	kalde	викликати	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
ret	правий	ret	правий	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
ret	права	ret	право	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;PL
ret	праворуч	ret	праворуч	N;INDF;MASC+FEM;SG	ADV
aldrig	никогда	aldrig	никогда	ADV	
aldrig	never	aldrig	never	ADV	
valgt	обраний	vælge	обраний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
valgt	вибрана	vælge	вибраний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
valgt	вибране	vælge	вибраний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
valgt	вибраний	vælge	вибраний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
valgt	обраний	vælge	обраний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
valgt	обрання	vælge	обрання	V;INDF;SG;PST;V.PTCP	N;INAN;NOM;NEUT;SG
valgt	вибраний	vælge	вибраний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
valgt	обрані	vælge	обран	V;INDF;SG;PST;V.PTCP	N;ANIM;NOM;MASC;PL
valgt	вибрані	vælge	вибраний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
valgt	вибране	vælge	вибраний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
aarhus	орхус	aarhus	орхус	PROPN	
via	via	via	via	ADP	
via	віа	via	віа	ADP	
britiske	британці	britisk	британець	ADJ;PL	N;ANIM;NOM;MASC;PL
britiske	британська	britisk	британський	ADJ;PL	ADJ;NOM;FEM;SG
britiske	british	britisk	british	ADJ;PL	
britiske	англієць	britisk	англієць	ADJ;PL	N;ANIM;NOM;MASC;SG
henrik	генрік	henrik	генрік	PROPN	PROPN;ANIM;NOM;MASC;SG
henrik	генрі	henrik	генрі	PROPN	PROPN;ANIM;NOM;MASC;SG
henrik	генріх	henrik	генрій	PROPN	PROPN;ANIM;NOM;MASC;SG
henrik	анрі	henrik	анрі	PROPN	PROPN;ANIM;NOM;MASC;SG
amt	amt	amt	amt	N;INDF;NEUT;SG	
serien	серії	serie	серія	N;DEF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
serien	ряди	serie	ряд	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
data	дані	data	дані	N;INDF;NEUT;PL	N;INAN;PFV;NOM;PASS
data	data	data	data	N;INDF;NEUT;PL	
min	копальня	min	копальня	DET;MASC+FEM;SG;1	N;INAN;NOM;FEM;SG
min	міна	min	міна	DET;MASC+FEM;SG;1	N;INAN;NOM;FEM;SG
min	мін	min	мін.	DET;MASC+FEM;SG;1	
min	хв	min	хв	DET;MASC+FEM;SG;1	
jan	ян	jan	ян	PROPN	PROPN;ANIM;NOM;MASC;SG
michael	михайло	michael	михайло		PROPN;ANIM;NOM;MASC;SG
michael	майкл	michael	майкл		PROPN;ANIM;NOM;MASC;SG
michael	michael	michael	michael		
michael	михаїл	michael	михаїл		N;ANIM;NOM;MASC;SG
engelske	англійською	engelsk	англійський	ADJ;PL	ADJ;INS;FEM;SG
engelske	англійська	engelsk	англійський	ADJ;PL	ADJ;NOM;FEM;SG
konge	кінг	konge	кінг	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
finde	пошук	finde	пошук	V;NFIN;ACT	N;INAN;NOM;MASC;SG
finde	find	finde	find	V;NFIN;ACT	
hende	her	hun	her	PRO;ACC;MASC+FEM;SG;3	
hende	нею	hun	вона	PRO;ACC;MASC+FEM;SG;3	PRO;INS;FEM;SG;3
hende	їй	hun	вона	PRO;ACC;MASC+FEM;SG;3	PRO;DAT;FEM;SG;3
kong	кінг	kong	кінг		PROPN;ANIM;NOM;MASC;SG
kong	король	kong	король		N;ANIM;NOM;MASC;SG
kong	цар	kong	цар		N;ANIM;NOM;MASC;SG
kong	конг	kong	конг		
thomas	томас	thomas	томас		PROPN;ANIM;NOM;MASC;SG
thomas	тома	thomas	тома		
taget	taken	tage	taken	V;INDF;SG;PST;V.PTCP	
taget	дах	tage	дах	V;INDF;SG;PST;V.PTCP	N;INAN;NOM;MASC;SG
instrueret	орієнтований	instruere	орієнтований	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
instrueret	направлена	instruere	направлений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
international	міжнародні	international	міжнародний	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
international	інтернаціонал	international	інтернаціонал	ADJ;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
formand	президенти	formand	президент	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;PL
følge	слідувати	følge	слідувати	N;INDF;MASC+FEM;SG	V;IPFV;NFIN
følge	стежити	følge	стежити	N;INDF;MASC+FEM;SG	V;IPFV;NFIN
internationale	міжнародний	international	міжнародний	ADJ;PL	ADJ;NOM;MASC;SG
internationale	міжнародна	international	міжнародний	ADJ;PL	ADJ;NOM;FEM;SG
internationale	інтернаціонал	international	інтернаціонал	ADJ;PL	N;INAN;NOM;MASC;SG
internationale	міжнародне	international	міжнародний	ADJ;PL	ADJ;NOM;NEUT;SG
position	позиції	position	позиція	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
tredje	третє	tredje	третєпа	ADJ	NUM;NOM;NEUT
områder	області	område	область	N;INDF;NEUT;PL	N;INAN;GEN;FEM;SG
hjælp	допоможіть	hjælp	допомогти	N;INDF;MASC+FEM;SG	V;PFV;IMP;PL;2;FIN
hjælp	допомогти	hjælp	допомогти	N;INDF;MASC+FEM;SG	V;PFV;NFIN
beliggende	знаходиться	beliggende	знаходитися	ADJ	V;IPFV;IND;SG;3;PRS;FIN
beliggende	розташовано	beliggende	розташовано	ADJ	V;PFV;IND;0;FIN
angreb	атакує	angreb	атакувати	N;INDF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN
angreb	напади	angreb	напади	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
angreb	атаки	angreb	атаки	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
angreb	атаки	angreb	атаки	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
betyder	засоби	betyde	засіб	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;PL
rolle	ролі	rolle	роль	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
leder	редакцій	leder	редакція	N;INDF;MASC+FEM;SG	N;INAN;GEN;FEM;PL
