til	pentru	til	pentru	ADV	ADP;ACC
frankrig	france	frankrig	francă		N;INDF;MASC;SG
ned	ned	ned	nede	ADV	PROPN
form	forma	form	formă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
form	forma	form	formă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
form	forma	form	formă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
form	forma	form	formă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
form	formularul	form	formular	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
godt	buna	godt	bun	ADV	ADJ;DEF;FEM;SG
godt	bun	godt	bun	ADV	ADJ;INDF;MASC;SG
arbejde	munca	arbejde	muncă	N;INDF;NEUT;SG	N;DEF;FEM;SG
arbejde	munca	arbejde	muncă	N;INDF;NEUT;SG	N;DEF;FEM;SG
arbejde	muncind	arbejde	munci	N;INDF;NEUT;SG	V;V.MSDR
land	tara	land	tară	N;INDF;NEUT;SG	N;DEF;FEM;SG
land	tara	land	tară	N;INDF;NEUT;SG	N;DEF;FEM;SG
land	tara	land	tară	N;INDF;NEUT;SG	N;DEF;FEM;SG
land	tara	land	tară	N;INDF;NEUT;SG	N;DEF;FEM;SG
land	tara	land	tară	N;INDF;NEUT;SG	N;DEF;FEM;SG
land	terenuri	land	teren	N;INDF;NEUT;SG	N;INDF;FEM;PL
land	pamant	land	pamant	N;INDF;NEUT;SG	
begge	amandoua	begge	amandoi	PRO;PL	
begge	amandoi	begge	amandoi	PRO;PL	
begge	ambele	begge	ambii	PRO;PL	NUM;FEM;PL
begge	amandoua	begge	amandoi	PRO;PL	
norge	norvegia	norge	norvegie	PROPN	N;DEF;FEM;SG
europa	europe	europa	europă	PROPN	
europa	europei	europa	europă	PROPN	PROPN;DEF;FEM;SG
europa	europa	europa	europa	PROPN	PROPN
europa	europa	europa	europa	PROPN	PROPN
europa	europa	europa	europa	PROPN	PROPN
england	anglia	england	anglie	PROPN	PROPN
england	england	england	england	PROPN	PROPN
player	player	play	player	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
player	jucator	play	jucator	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
player	jucatorul	play	jucator	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
player	jucator	play	jucator	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
børn	copiii	barn	copil	N;INDF;NEUT;PL	N;DEF;MASC;PL
børn	copiii	barn	copil	N;INDF;NEUT;PL	N;DEF;MASC;PL
verden	lumea	verden	lume	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
verden	world	verden	world	N;INDF;MASC+FEM;SG	PROPN
lang	lang	lang	lang	ADJ;INDF;MASC+FEM;SG	PROPN
lang	lunga	lang	lung	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
lang	long	lang	long	ADJ;INDF;MASC+FEM;SG	
plads	locul	plads	loc	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
plads	spatiul	plads	spatiu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
plads	spatiul	plads	spatiu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
får	oile	få	oaie	V;IND;PRS;FIN;ACT	N;DEF;FEM;PL
får	ovine	få	ovin	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
får	oilor	få	oală	V;IND;PRS;FIN;ACT	N;DEF;MASC;PL
får	oaie	få	oaie	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
får	oi	få	oaie	V;IND;PRS;FIN;ACT	
får	obtinerea	få	obtinere	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
får	obtinerea	få	obtinere	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
samtidig	simultane	samtidig	simultan	ADV	ADJ;INDF;FEM;PL
samtidig	simultana	samtidig	simultana	ADV	ADJ;DEF;FEM;SG
stort	mari	stor	mare	ADJ;INDF;NEUT;SG	ADJ;INDF;PL
stort	big	stor	big	ADJ;INDF;NEUT;SG	N;INDF;MASC;SG
indeholder	continand	indeholde	contina	V;IND;PRS;FIN;ACT	
sprog	limbi	sprog	limbă	N;INDF;NEUT;SG	N;INDF;FEM;PL
sprog	limbile	sprog	limbă	N;INDF;NEUT;SG	N;DEF;FEM;PL
sprog	limba	sprog	limbă	N;INDF;NEUT;SG	N;DEF;FEM;SG
sprog	limba	sprog	limbă	N;INDF;NEUT;SG	N;DEF;FEM;SG
sprog	limbajul	sprog	limbaj	N;INDF;NEUT;SG	N;DEF;MASC;SG
set	reperat	se	repera	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
set	zarit	se	zarit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
set	vazute	se	vazut	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
set	vazut	se	vaz	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
set	vazut	se	vaz	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
set	vazuta	se	vazut	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
set	vazute	se	vazut	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
set	privite	se	privi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
set	urmarit	se	urmarit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
set	urmarita	se	urmarita	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
set	privit	se	privi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
set	supravegheata	se	supravegheat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
london	londra	london	londru	PROPN	PROPN
london	london	london	london	PROPN	PROPN
kendte	cunoscut	kende	cunoscut	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
kendte	cunoscuta	kende	cunoscuta	V;IND;PST;FIN;ACT	ADJ;DEF;FEM;SG
kendte	cunoscute	kende	cunoscut	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
kendte	stia	kende	sti	V;IND;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
kendte	stiut	kende	sti	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
kendte	stiam	kende	sti	V;IND;PST;FIN;ACT	V;IND;1;IPFV;FIN
kendte	vedete	kende	vedet	V;IND;PST;FIN;ACT	N;INDF;FEM;PL
kilder	sursele	kilde	sursă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
mand	masculin	mand	masculin	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
mand	sot	mand	sot	N;INDF;MASC+FEM;SG	
mand	sotul	mand	sot	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
mand	sotul	mand	sot	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
mand	sot	mand	sot	N;INDF;MASC+FEM;SG	
mand	omul	mand	om	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
mand	man	mand	man	N;INDF;MASC+FEM;SG	
vest	west	vest	west	N;INDF	PROPN
vest	vestul	vest	vest	N;INDF	N;DEF;MASC;SG
vest	vesta	vest	vestă	N;INDF	N;DEF;FEM;SG
vest	vesta	vest	vestă	N;INDF	N;DEF;FEM;SG
vest	occidental	vest	occidental	N;INDF	ADJ;INDF;MASC;SG
vest	western	vest	western	N;INDF	PROPN
medlemmer	membrii	medlem	membru	N;INDF;NEUT;PL	N;DEF;MASC;PL
brug	utilizeaza	brug	utilizează	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
brug	utilizarea	brug	utilizare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
brug	foloseste	brug	folosest	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
lande	tara	land	tară	N;INDF;NEUT;PL	N;DEF;FEM;SG
lande	tara	land	tară	N;INDF;NEUT;PL	N;DEF;FEM;SG
lande	tara	land	tară	N;INDF;NEUT;PL	N;DEF;FEM;SG
lande	tara	land	tară	N;INDF;NEUT;PL	N;DEF;FEM;SG
lande	tara	land	tară	N;INDF;NEUT;PL	N;DEF;FEM;SG
lande	tari	land	tari	N;INDF;NEUT;PL	ADJ;INDF;FEM;PL
lande	tarile	land	tare	N;INDF;NEUT;PL	N;DEF;FEM;PL
lande	tarile	land	tare	N;INDF;NEUT;PL	N;DEF;FEM;PL
lande	tari	land	tari	N;INDF;NEUT;PL	ADJ;INDF;FEM;PL
bygget	construite	bygge	construit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
bygget	construita	bygge	construita	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
bygget	construit	bygge	construi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
bygget	construita	bygge	construita	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
skuespiller	actrita	skuespiller	actrita	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
skuespiller	actrita	skuespiller	actrita	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
skuespiller	actorul	skuespiller	actor	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
liv	life	liv	life	N;INDF;NEUT;SG	
liv	viata	liv	viată	N;INDF;NEUT;SG	N;DEF;FEM;SG
liv	viata	liv	viată	N;INDF;NEUT;SG	N;DEF;FEM;SG
liv	viata	liv	viată	N;INDF;NEUT;SG	N;DEF;FEM;SG
liv	viata	liv	viată	N;INDF;NEUT;SG	N;DEF;FEM;SG
liv	viata	liv	viată	N;INDF;NEUT;SG	N;DEF;FEM;SG
liv	vieti	liv	vieti	N;INDF;NEUT;SG	
liv	vieti	liv	vieti	N;INDF;NEUT;SG	
dele	parti	del	parti	N;INDF;MASC+FEM;PL	
dele	parti	del	parti	N;INDF;MASC+FEM;PL	
dele	distribuie	del	distribui	N;INDF;MASC+FEM;PL	V;IND;3;PRS;FIN
dele	cota	del	cotă	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
dele	share	del	share	N;INDF;MASC+FEM;PL	
fem	five	fem	fiv	NUM	N;INDF;MASC;SG
personer	oamenii	person	om	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
øst	east	øst	east	N;INDF	PROPN
øst	estul	øst	est	N;INDF	N;DEF;MASC;SG
forfatter	scriitorul	forfatter	scriitor	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
forfatter	scriitoare	forfatter	scriitor	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM
forfatter	autorul	forfatter	autor	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
brugt	folosit	bruge	folosit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
brugt	utilizate	bruge	utilizat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
brugt	folosite	bruge	folosit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
brugt	folosita	bruge	folosit	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
brugt	utilizata	bruge	utiliza	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
brugt	utilizat	bruge	utilizat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
brugt	cheltuit	bruge	cheltui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
brugt	cheltuite	bruge	cheltui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
brugt	petrecut	bruge	petrece	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
wikipedia	wikipedia	wikipedia	wikipedia	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hansen	hansen	hans	hansen	PROPN	PROPN
album	albumul	album	album	N;INDF;NEUT;SG	N;DEF;MASC;SG
album	albumele	album	album	N;INDF;NEUT;SG	N;DEF;FEM;PL
album	albume	album	album	N;INDF;NEUT;SG	N;INDF;FEM;PL
areal	zona	areal	zonă	N;INDF;NEUT;SG	N;DEF;FEM;SG
areal	zona	areal	zonă	N;INDF;NEUT;SG	N;DEF;FEM;SG
areal	suprafata	areal	suprafată	N;INDF;NEUT;SG	N;DEF;FEM;SG
giver	dand	give	dand	V;IND;PRS;FIN;ACT	
giver	furnizeaza	give	furnizeaza	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
giver	dati	give	da	V;IND;PRS;FIN;ACT	
giver	da	give	da	V;IND;PRS;FIN;ACT	ADV
nuværende	curentul	nuværende	curent	ADJ	N;DEF;MASC;SG
nuværende	curent	nuværende	curent	ADJ	N;INDF;MASC;SG
nuværende	curentului	nuværende	curent	ADJ	N;DEF;MASC;SG
nuværende	cadou	nuværende	cadou	ADJ	N;INDF;MASC;SG
nuværende	prezente	nuværende	prezent	ADJ	V;IND;PL;3;PRS;FIN
nuværende	prezentul	nuværende	prezent	ADJ	N;DEF;MASC;SG
nuværende	prezent	nuværende	prezent	ADJ	N;INDF;MASC;SG
indbyggere	locuitorii	indbygger	locuitor	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
indbyggere	populatia	indbygger	populatie	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
indbyggere	populatie	indbygger	populatie	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
indbyggere	populatia	indbygger	populatie	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
mennesker	oamenii	menneske	om	N;INDF;NEUT;PL	N;DEF;MASC;PL
mennesker	oamenii	menneske	om	N;INDF;NEUT;PL	N;DEF;MASC;PL
skrev	scria	skrive	scrie	V;IND;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
står	standuri	stå	stand	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
deltog	participat	deltage	participa	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
datter	fica	datter	fice	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
datter	fiica	datter	fiică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
datter	fiica	datter	fiică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
område	campul	område	camp	N;INDF;NEUT;SG	N;DEF;MASC;SG
område	teritoriul	område	teritoriu	N;INDF;NEUT;SG	N;DEF;MASC;SG
område	zona	område	zonă	N;INDF;NEUT;SG	N;DEF;FEM;SG
område	zona	område	zonă	N;INDF;NEUT;SG	N;DEF;FEM;SG
område	zona	område	zonă	N;INDF;NEUT;SG	N;DEF;FEM;SG
område	zona	område	zonă	N;INDF;NEUT;SG	N;DEF;FEM;SG
område	suprafata	område	suprafată	N;INDF;NEUT;SG	N;DEF;FEM;SG
året	an	år	an	N;DEF;NEUT;SG	N;INDF;MASC;SG
franske	franceza	fransk	franceza	ADJ;PL	N;DEF;FEM;SG
franske	franceza	fransk	franceza	ADJ;PL	N;DEF;FEM;SG
franske	francez	fransk	francez	ADJ;PL	ADJ;INDF;MASC;SG
paris	paris	paris	paris	PROPN	PROPN
paris	parisul	paris	paris	PROPN	N;DEF;MASC;SG
slaget	batalie	slag	batalie	N;DEF;NEUT;SG	N;INDF;FEM;SG
world	lumea	world	lume		N;DEF;FEM;SG
world	lume	world	lume		N;INDF;FEM;SG
world	world	world	world		PROPN
udgave	editia	udgave	editie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udgave	editia	udgave	editie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udgave	versiunea	udgave	versiune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fransk	franceza	fransk	franceza	ADJ;INDF;SG	N;DEF;FEM;SG
fransk	franceza	fransk	franceza	ADJ;INDF;SG	N;DEF;FEM;SG
fransk	francezi	fransk	francez	ADJ;INDF;SG	ADJ;INDF;MASC;PL
carl	carl	carl	carl		PROPN
folk	oamenii	folk	om	N;INDF;NEUT;PL	N;DEF;MASC;PL
far	tata	far	tată	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
far	tata	far	tată	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
far	tati	far	tati	N;INDF;MASC+FEM;SG	
far	parinte	far	parinte	N;INDF;MASC+FEM;SG	
far	tata	far	tată	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
far	tata	far	tată	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
york	york	york	york	PROPN	PROPN
ses	vazute	se	vazut	V;NFIN;PASS	ADJ;INDF;FEM;PL
ses	vazut	se	vaz	V;NFIN;PASS	ADJ;INDF;MASC;SG
ses	vazut	se	vaz	V;NFIN;PASS	ADJ;INDF;MASC;SG
ses	vazuta	se	vazut	V;NFIN;PASS	ADJ;DEF;FEM;SG
ses	ses	se	ses	V;NFIN;PASS	
liste	lista	liste	listă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
liste	lista	liste	listă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kamp	combat	kamp	combate	N;INDF;MASC+FEM;SG	V;IND;PL;3;PRS;FIN
kamp	lupta	kamp	luptă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kamp	lupta	kamp	luptă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kamp	jocul	kamp	joc	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
kamp	lupta	kamp	luptă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kamp	batalia	kamp	batalie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
eksempel	exemplul	eksempel	exemplu	N;INDF;NEUT;SG	N;DEF;MASC;SG
tiden	timp	tid	timp	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
fil	fisierul	fil	fisier	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
musik	muzica	musik	muzică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
musik	muzica	musik	muzică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
nielsen	nielsen	nielsen	nielsen	PROPN	PROPN
#aaa	#aaa	#aaa	gata		
fandt	gasita	finde	gasita	V;IND;PST;FIN;ACT	ADJ;DEF;FEM;SG
fandt	gasite	finde	gasi	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
krigen	razboi	krig	razboi	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
krigen	razboi	krig	razboi	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
jensen	jensen	jens	jensen	PROPN	PROPN
solid	solida	solid	solidă	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
solid	solide	solid	solid	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
station	gara	station	gară	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
station	statia	station	statie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
station	gara	station	gară	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
små	mic	lille	mic	ADJ;PL	ADJ;INDF;MASC;SG
små	mica	lille	mic	ADJ;PL	ADJ;DEF;FEM;SG
små	micii	lille	mic	ADJ;PL	N;DEF;MASC;PL
små	mic	lille	mic	ADJ;PL	ADJ;INDF;MASC;SG
små	putin	lille	putin	ADJ;PL	
universitet	universitatea	universitet	universitate	N;INDF;NEUT;SG	N;DEF;FEM;SG
klubben	club	klub	club	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
egen	proprii	egen	propriu	ADJ;MASC+FEM;SG	ADJ;INDF;PL
dage	zilele	dag	zi	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
bind	volumul	bind	volum	N;INDF;NEUT;SG	N;DEF;MASC;SG
bind	volume	bind	volum	N;INDF;NEUT;SG	N;INDF;FEM;PL
bind	volumele	bind	volum	N;INDF;NEUT;SG	N;DEF;FEM;PL
division	divizia	division	divizie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
division	diviziunea	division	diviziune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kaldet	numit	kalde	numit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
ret	dreapta	ret	dreaptă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ret	corect	ret	corect	N;INDF;MASC+FEM;SG	ADV
aldrig	niciodata	aldrig	niciodata	ADV	
aldrig	niciodata	aldrig	niciodata	ADV	
valgt	alese	vælge	ales	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
valgt	aleasa	vælge	ales	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
valgt	ales	vælge	ales	V;INDF;SG;PST;V.PTCP	ADV
valgt	alesi	vælge	ales	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;PL
valgt	selectate	vælge	selecta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
valgt	selectata	vælge	selectat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
valgt	selectat	vælge	selectat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
aarhus	aarhus	aarhus	aarhus	PROPN	PROPN
via	via	via	via	ADP	
britiske	britanic	britisk	britanic	ADJ;PL	ADJ;INDF;MASC;SG
britiske	britanica	britisk	britanică	ADJ;PL	N;DEF;FEM;SG
britiske	british	britisk	british	ADJ;PL	N;INDF;MASC;SG
henrik	henrik	henrik	henrik	PROPN	PROPN
henrik	henric	henrik	henric	PROPN	N;INDF;MASC;SG
henrik	henry	henrik	henry	PROPN	PROPN
amt	judetul	amt	judet	N;INDF;NEUT;SG	N;DEF;MASC;SG
amt	comitatul	amt	comitat	N;INDF;NEUT;SG	N;DEF;MASC;SG
amt	judetul	amt	judet	N;INDF;NEUT;SG	N;DEF;MASC;SG
amt	amt	amt	amt	N;INDF;NEUT;SG	
serien	serie	serie	serie	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
serien	serii	serie	serie	N;DEF;MASC+FEM;SG	N;INDF;FEM;PL
data	datele	data	dată	N;INDF;NEUT;PL	N;DEF;FEM;PL
data	data	data	dată	N;INDF;NEUT;PL	N;DEF;FEM;SG
min	min	min	min	DET;MASC+FEM;SG;1	
jan	jan	jan	jan	PROPN	PROPN
michael	mihai	michael	mihai		PROPN
michael	michael	michael	michael		PROPN
michael	mihail	michael	mihail		PROPN
engelske	engleza	engelsk	engleza	ADJ;PL	N;DEF;FEM;SG
engelske	engleza	engelsk	engleza	ADJ;PL	N;DEF;FEM;SG
engelske	romanian	engelsk	romanian	ADJ;PL	N;INDF;MASC;SG
konge	regele	konge	rege	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
finde	constatare	finde	constatare	V;NFIN;ACT	N;INDF;FEM;SG
finde	gasirea	finde	gasire	V;NFIN;ACT	N;DEF;FEM;SG
finde	gasirea	finde	gasire	V;NFIN;ACT	N;DEF;FEM;SG
finde	gasiti	finde	gasit	V;NFIN;ACT	
periode	perioada	periode	perioadă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
periode	perioada	periode	perioadă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hende	ea	hun	el	PRO;ACC;MASC+FEM;SG;3	PRO;FEM;SG;3
kong	regele	kong	rege		N;DEF;MASC;SG
kong	king	kong	king		N;INDF;MASC;SG
kong	rege	kong	rege		N;INDF;MASC;SG
kong	kong	kong	kong		N;INDF;MASC;SG
thomas	toma	thomas	toma		PROPN
thomas	thomas	thomas	thomas		PROPN
antal	numarul	antal	numar	N;INDF;NEUT;SG	N;DEF;MASC;SG
taget	luata	tage	lua	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
taget	luat	tage	lua	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
taget	luate	tage	luat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
taget	acoperis	tage	acoperis	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
taget	acoperis	tage	acoperis	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
taget	acoperis	tage	acoperis	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
instrueret	dirijat	instruere	dirija	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
instrueret	regizat	instruere	regiza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
instrueret	regia	instruere	regie	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
instrueret	instruit	instruere	instruit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
international	internationala	international	international	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
international	internationala	international	international	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
formand	presedintele	formand	presedinte	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
formand	presedintele	formand	presedinte	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
følge	urmeaza	følge	urmează	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
følge	follow	følge	follow	N;INDF;MASC+FEM;SG	
følge	urmeaza	følge	urmează	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
følge	urmareste	følge	urmarest	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
internationale	international	international	international	ADJ;PL	ADJ;INDF;MASC;SG
internationale	international	international	international	ADJ;PL	ADJ;INDF;MASC;SG
internationale	internationala	international	international	ADJ;PL	ADJ;DEF;FEM;SG
internationale	internationala	international	international	ADJ;PL	ADJ;DEF;FEM;SG
internationale	international	international	international	ADJ;PL	ADJ;INDF;MASC;SG
stadion	stadium	stadion	stadium	N;INDF;NEUT;SG	PROPN
stadion	stadionul	stadion	stadion	N;INDF;NEUT;SG	N;DEF;MASC;SG
position	pozitia	position	pozitie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
position	pozitia	position	pozitie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
områder	regiunilor	område	regiune	N;INDF;NEUT;PL	N;DEF;FEM;PL
områder	regiunile	område	regiune	N;INDF;NEUT;PL	N;DEF;FEM;PL
områder	zonele	område	zonă	N;INDF;NEUT;PL	N;DEF;FEM;PL
hjælp	ajuta	hjælp	ajuta	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
angreb	atacuri	angreb	atac	N;INDF;NEUT;SG	N;INDF;FEM;PL
angreb	atacurile	angreb	atac	N;INDF;NEUT;SG	N;DEF;FEM;PL
betyder	inseamna	betyde	inseamna	V;IND;PRS;FIN;ACT	
betyder	mijloace	betyde	mijloc	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
betyder	inseamna	betyde	inseamna	V;IND;PRS;FIN;ACT	
betydning	importanta	betydning	important	N;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
betydning	importanta	betydning	important	N;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
betydning	importanta	betydning	important	N;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
betydning	insemnand	betydning	insemna	N;INDF;MASC+FEM;SG	
betydning	sensul	betydning	sens	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
betydning	semnificatia	betydning	semnificatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rolle	rolul	rolle	rol	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
begyndelsen	inceput	begyndelse	incepe	N;DEF;MASC+FEM;SG	ADJ;INDF;MASC;SG
leder	managerul	leder	manager	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
leder	liderul	leder	lider	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
leder	editorialul	leder	editorial	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
tage	ia	tage	lua	V;NFIN;ACT	
tage	luati	tage	lua	V;NFIN;ACT	
rapport	raportul	rapport	raport	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
rapport	raporteaza	rapport	raporta	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
albummet	album	album	album	N;DEF;NEUT;SG	N;INDF;MASC;SG
