din	from	din	from	ADP;ACC	
statele	eyaletler	stat	eyalet	N;DEF;FEM;PL	N;NOM;PL;3
roman	romalı	roman	romalı	N;INDF;MASC;SG	
roman	roman	roman	roman	N;INDF;MASC;SG	
roman	roman	roman	roman	N;INDF;MASC;SG	
mod	mode	mod	mode	N;INDF;MASC;SG	
mod	modu	mod	modu	N;INDF;MASC;SG	
mod	kip	mod	kip	N;INDF;MASC;SG	
mod	kipi	mod	kipi	N;INDF;MASC;SG	
mod	mod	mod	mod	N;INDF;MASC;SG	
mod	mod	mod	mod	N;INDF;MASC;SG	
american	amerikalı	american	amerikalı	ADJ;INDF;MASC;SG	
american	amerikan	american	amerikan	ADJ;INDF;MASC;SG	
american	american	american	american	ADJ;INDF;MASC;SG	N;NOM;SG;3
fiecare	her	fiecare	her	PRO;SG;3	DET
fiecare	herbiri	fiecare	herbiri	PRO;SG;3	PRO;NOM;SG;3
prezent	şimdiki	prezent	şimdiki	N;INDF;MASC;SG	
prezent	mevcut	prezent	mevcut	N;INDF;MASC;SG	
casa	house	casă	hou	N;DEF;FEM;SG	PROPN;NOM;SG;3
casa	ev	casă	ev	N;DEF;FEM;SG	N;NOM;SG;3
acestea	bunlar	acesta	bu	PRO;FEM;PL;3	PRO;NOM;PL;3
acestea	bunları	acesta	bu	PRO;FEM;PL;3	PRO;ACC;PL;3
acestea	şunlar	acesta	şu	PRO;FEM;PL;3	
printre	arasında	printre	ara	ADP;ACC	ADJ;ESS;SG;3
categorie	kategori	categorie	kategori	N;INDF;FEM;SG	
categorie	kategorisi	categorie	kategori	N;INDF;FEM;SG	N;NOM;SG;3
text	yazı	text	yazı	N;INDF;MASC;SG	
text	mesaj	text	mesaj	N;INDF;MASC;SG	
text	metin	text	metin	N;INDF;MASC;SG	
cluj	cluj	cluj	cluj	PROPN	PROPN;NOM;SG;3
bine	güzel	bine	güzel	ADV	ADJ
bine	iyi	bine	iyi	ADV	
bine	tamam	bine	tamam	ADV	ADJ;NOM;SG;3
http	http	http	http	N	
site	site	sită	sit	N;INDF;FEM;PL	N;NOM;SG;3
site	sitede	sită	site	N;INDF;FEM;PL	N;ESS;SG;3
articole	makale	articol	makale	N;INDF;FEM;PL	N;NOM;SG;3
alexandru	alexandru	alexandru	alesandr	PROPN	
alexandru	iskender	alexandru	iskende	PROPN	
alexandru	alexander	alexandru	alerander	PROPN	PROPN;NOM;SG;3
unele	bazı	unul	bazı	PRO;FEM;PL;3	DET
unele	bazıları	unul	bazı	PRO;FEM;PL;3	
unele	bazılarını	unul	bazı	PRO;FEM;PL;3	PRO;ACC;PL;3
unele	kimisi	unul	kimi	PRO;FEM;PL;3	
milioane	milyon	milion	milyon	NUM;INDF;FEM;PL	
milioane	milyonlar	milion	milyon	NUM;INDF;FEM;PL	
milioane	milyon	milion	milyon	NUM;INDF;FEM;PL	
apă	su	apă	su	N;INDF;FEM;SG	
doua	iki	doi	iki	NUM;FEM;SG	
iași	iași	iași	iași	PROPN	
ori	ori	ori	ori	CONJ;POS	
țară	ülke	țară	ülke	N;INDF;FEM;SG	
țară	vatan	țară	vat	N;INDF;FEM;SG	
târziu	gec	târziu	gec	ADV	
târziu	geç	târziu	geç	ADV	
istoria	tarihi	istorie	tarih	N;DEF;FEM;SG	
istoria	geçmiş	istorie	geç	N;DEF;FEM;SG	
istoria	tarih	istorie	tarih	N;DEF;FEM;SG	N;NOM;SG;3
maria	maria	maria	maria	N;DEF;FEM;SG	PROPN;NOM;SG;3
cunoscut	bilinir	cunoscut	bil	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;POS;PASS
cunoscut	bilinen	cunoscut	bil	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
patru	four	patru	four	NUM;PL	
republica	cumhuriyet	republică	cumhuriyet	N;DEF;FEM;SG	
râul	nehri	râu	nehir	N;DEF;MASC;SG	N;ACC;SG;3
râul	river	râu	riv	N;DEF;MASC;SG	PROPN;NOM;SG;3
râul	nehir	râu	nehir	N;DEF;MASC;SG	
râul	irmak	râu	irmak	N;DEF;MASC;SG	
formată	oluştu	forma	oluş	ADJ;INDF;FEM;SG	V;PFV;IND;SG;3;POS;PST
formată	oluşturulmuş	forma	oluş	ADJ;INDF;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
paris	paris	paris	paris	PROPN	PROPN;NOM;SG;3
gheorghe	gheorghe	gheorghe	gheorghe	PROPN	
gheorghe	george	gheorghe	george	PROPN	
gheorghe	yorgo	gheorghe	yorgo	PROPN	
tip	guy	tip	guy	N;INDF;MASC;SG	
tip	tipi	tip	tip	N;INDF;MASC;SG	
tip	tip	tip	tip	N;INDF;MASC;SG	
tip	türü	tip	tür	N;INDF;MASC;SG	
tip	tür	tip	tür	N;INDF;MASC;SG	
tip	type	tip	type	N;INDF;MASC;SG	
premiul	ödül	premiu	ödül	N;DEF;MASC;SG	
premiul	ödülü	premiu	ödül	N;DEF;MASC;SG	N;ACC;SG;3
premiul	ödül	premiu	ödül	N;DEF;MASC;SG	
premiul	ödülü	premiu	ödül	N;DEF;MASC;SG	N;ACC;SG;3
persoane	halk	persoană	halk	N;INDF;FEM;PL	
persoane	millet	persoană	millet	N;INDF;FEM;PL	
constantin	constantin	constantin	constantin	PROPN	PROPN;NOM;SG;3
constantin	konstantin	constantin	konstant	PROPN	
constantin	constantine	constantin	constant	PROPN	N;DAT;SG;3
exemplu	örnek	exemplu	örnek	N;INDF;MASC;SG	
exemplu	örneğin	exemplu	örneğin	N;INDF;MASC;SG	CONJ
descriere	başlık	descriere	başlık	N;INDF;FEM;SG	
descriere	açıklama	descriere	açıkla	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
descriere	manşet	descriere	manşet	N;INDF;FEM;SG	
descriere	tanım	descriere	tanım	N;INDF;FEM;SG	
descriere	açıklama	descriere	açıkla	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
descriere	tanımlama	descriere	tanımla	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
descriere	tarif	descriere	tarif	N;INDF;FEM;SG	
descriere	açıklaması	descriere	açıkla	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
descriere	ediniz	descriere	et	N;INDF;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
george	george	george	george	PROPN	
george	yorgo	george	yorgo	PROPN	
articol	yazı	articol	yazı	N;INDF;MASC;SG	
născut	doğan	naște	doğ	ADJ;INDF;MASC;SG	
născut	doğuştan	naște	doğuş	ADJ;INDF;MASC;SG	N;AT+ABL;SG;3
născut	doğdu	naște	doğ	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
născut	doğmuş	naște	doğ	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST
născut	doğdum	naște	doğ	ADJ;INDF;MASC;SG	V;PFV;IND;SG;1;POS;PST
numărul	rakam	număr	rakam	N;DEF;MASC;SG	
numărul	numara	număr	numar	N;DEF;MASC;SG	
numărul	numarası	număr	numara	N;DEF;MASC;SG	N;NOM;SG;3
numărul	sayı	număr	say	N;DEF;MASC;SG	
comitatul	şehristanı	comitat	şehristan	N;DEF;MASC;SG	N;NOM;SG;3
comitatul	ilçe	comitat	ilçe	N;DEF;MASC;SG	
comitatul	county	comitat	county	N;DEF;MASC;SG	PROPN;NOM;SG;3
harta	harita	hartă	harit	N;DEF;FEM;SG	N;NOM;SG;3
harta	haritası	hartă	harita	N;DEF;FEM;SG	N;NOM;SG;3
john	john	john	john	PROPN	
john	yahya	john	yahya	PROPN	
jos	down	jos	down	ADV	
jos	aşağıya	jos	aşağı	ADV	ADJ;DAT;SG;3
jos	aşağı	jos	aşağ	ADV	
marea	deniz	mare	deniz	N;DEF;FEM;SG	
deoarece	cünkü	deoarece	cünkü	CONJ;POS	
deoarece	çünkü	deoarece	çünkü	CONJ;POS	CONJ
localitate	semt	localitate	semt	N;INDF;FEM;SG	N;NOM;SG;3
aproape	nerdeyse	aproape	nerdeyse	ADV	
aproape	neredeyse	aproape	neredeyse	ADV	
scris	yazılmış	scris	yaz	N;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
scris	yazıldı	scris	yaz	N;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
scris	yazan	scris	yaz	N;INDF;MASC;SG	
scris	yazılı	scris	yazılı	N;INDF;MASC;SG	
scris	yazılan	scris	yaz	N;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
echipa	kadro	echipă	kadro	N;DEF;FEM;SG	
echipa	ekip	echipă	ekip	N;DEF;FEM;SG	
echipa	manga	echipă	manga	N;DEF;FEM;SG	
echipa	bölük	echipă	bölük	N;DEF;FEM;SG	
echipa	takım	echipă	takım	N;DEF;FEM;SG	
echipa	team	echipă	team	N;DEF;FEM;SG	
echipa	ekip	echipă	ekip	N;DEF;FEM;SG	
echipa	takım	echipă	takım	N;DEF;FEM;SG	
diferite	farkli	diferit	farkli	ADJ;INDF;FEM;PL	
diferite	değişik	diferit	değişik	ADJ;INDF;FEM;PL	
baza	üs	bază	üs	N;DEF;FEM;SG	
baza	baz	bază	baz	N;DEF;FEM;SG	
baza	üssü	bază	üss	N;DEF;FEM;SG	
baza	taban	bază	taban	N;DEF;FEM;SG	
special	ozel	special	ozel	ADV	
special	özeldir	special	özel	ADV	
special	özel	special	özel	ADV	ADJ
valea	vadi	vale	vadi	N;DEF;FEM;SG	
valea	valley	vale	valley	N;DEF;FEM;SG	PROPN;NOM;SG;3
valea	vadisi	vale	vadi	N;DEF;FEM;SG	
comune	müşterek	comun	müşterek	ADJ;INDF;FEM;PL	
comune	sarma	comun	sarma	ADJ;INDF;FEM;PL	
comune	eklem	comun	eklem	ADJ;INDF;FEM;PL	
ele	onlar	el	o	PRO;FEM;PL;3	PRO;NOM;PL;3
stadium	stadyumu	stadium	stadyum	PROPN	N;NOM;SG;3
stadium	stadyum	stadium	stadyum	PROPN	N;NOM;SG;3
svg	svg	svg	svg	N	
zona	bölge	zonă	bölge	N;DEF;FEM;SG	
zona	zone	zonă	zone	N;DEF;FEM;SG	
zona	bölge	zonă	bölge	N;DEF;FEM;SG	
zona	alanı	zonă	alan	N;DEF;FEM;SG	N;NOM;SG;3
zona	alan	zonă	al	N;DEF;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP
dat	verildi	dat	ver	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
dat	verilmiş	dat	ver	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
dat	verilen	dat	ver	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
slovenia	slovenya	slovenie	slovenya	PROPN	PROPN;NOM;SG;3
americii	amerika	americ	amerik	PROPN;DEF;FEM;SG	
americii	america	americ	america	PROPN;DEF;FEM;SG	N;NOM;SG;3
satului	köyü	sat	köy	N;DEF;MASC;SG	
satului	köy	sat	köy	N;DEF;MASC;SG	
împărat	imparator	împărat	imparator	N;INDF;MASC;SG	
localitatea	semt	localitate	semt	N;DEF;FEM;SG	N;NOM;SG;3
resedinta	ikamet	resedinta	ikamet	N;DEF;FEM;SG	
resedinta	konut	resedinta	konut	N;DEF;FEM;SG	N;NOM;SG;3
viața	life	viață	life	N;DEF;FEM;SG	
viața	hayat	viață	hayat	N;DEF;FEM;SG	
viața	yaşam	viață	yaşam	N;DEF;FEM;SG	N;NOM;SG;3
viața	ömür	viață	ömür	N;DEF;FEM;SG	
bun	iyi	bun	iyi	ADJ;INDF;MASC;SG	
format	oluştu	format	oluş	N;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
format	oluşturulmuş	format	oluş	N;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
format	format	format	format	N;INDF;MASC;SG	
format	biçim	format	biçim	N;INDF;MASC;SG	
președinte	başkan	președinte	başkan	N;INDF;MASC;SG	
președinte	baskan	președinte	baskan	N;INDF;MASC;SG	
președinte	başkan	președinte	başkan	N;INDF;MASC;SG	
președinte	baskan	președinte	baskan	N;INDF;MASC;SG	
lângă	yakın	lângă	yakın	ADP;ACC	
lângă	yakınında	lângă	yakın	ADP;ACC	ADJ;ESS;SG;3
lângă	yakınındaki	lângă	yakınındaki	ADP;ACC	ADJ;ESS;SG;3
oameni	halk	om	halk	N;INDF;MASC;PL	
oameni	millet	om	millet	N;INDF;MASC;PL	
istoric	tarihçi	istoric	tarihçi	ADJ;INDF;MASC;SG	N;NOM;SG;3
istoric	tarihi	istoric	tarih	ADJ;INDF;MASC;SG	
istoric	tarihsel	istoric	tarihsel	ADJ;INDF;MASC;SG	
istoric	tarihi	istoric	tarih	ADJ;INDF;MASC;SG	
istoric	geçmiş	istoric	geç	ADJ;INDF;MASC;SG	
istoric	tarih	istoric	tarih	ADJ;INDF;MASC;SG	N;NOM;SG;3
suprafață	yüzeyi	suprafață	yüze	N;INDF;FEM;SG	
suprafață	yüzey	suprafață	yüzey	N;INDF;FEM;SG	
suprafață	bölge	suprafață	bölge	N;INDF;FEM;SG	
suprafață	alanı	suprafață	alan	N;INDF;FEM;SG	N;NOM;SG;3
suprafață	alan	suprafață	al	N;INDF;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP
europa	avrupa	europa	avrupa	PROPN	
europa	europa	europa	europ	PROPN	PROPN;NOM;SG;3
europa	avrupa	europa	avrupa	PROPN	
universitatea	üniversite	universitate	üniversite	N;DEF;FEM;SG	
universitatea	university	universitate	university	N;DEF;FEM;SG	PROPN;NOM;SG;3
universitatea	üniversitesi	universitate	üniversitesi	N;DEF;FEM;SG	N;NOM;SG;3
team	team	team	team	N;INDF;MASC;SG	
team	ekip	team	ekip	N;INDF;MASC;SG	
team	takım	team	takım	N;INDF;MASC;SG	
copii	çocuk	copil	çocuk	N;INDF;MASC;PL	N;NOM;SG;3
aproximativ	yaklaşık	aproximativ	yaklaşık	ADV	
aproximativ	yaklaşık	aproximativ	yaklaşık	ADV	
aproximativ	kabaca	aproximativ	kaba	ADV	
lucru	çalış	lucru	çalış	N;INDF;MASC;SG	
lucru	çalışma	lucru	çalış	N;INDF;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
lucru	çalışmak	lucru	çalış	N;INDF;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
cazul	case	caz	case	N;DEF;MASC;SG	
cazul	vaka	caz	vaka	N;DEF;MASC;SG	
cazul	dava	caz	dava	N;DEF;MASC;SG	
români	rumen	român	rumen	N;INDF;MASC;PL	
români	romen	român	romen	N;INDF;MASC;PL	
folosit	kullanılan	folosit	kullan	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
folosit	kullanılmış	folosit	kullan	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
folosit	kullanıldı	folosit	kullan	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
folosit	kullanılır	folosit	kullan	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;POS;PASS
orice	herhangi	orice	herhangi	PRO;SG;3	
clubnat	clubnat	clubnat	clubnat	ADJ;INDF;MASC;SG	
ibn	ibn	ibn	ibn	N;INDF;MASC;SG	
mihai	mihai	mihai	mihai	PROPN	
mihai	michael	mihai	michael	PROPN	
acum	simdi	acum	simdi	ADV	
centrul	merkezi	centru	merkez	N;DEF;MASC;SG	N;ACC;SG;3
centrul	merkez	centru	merkez	N;DEF;MASC;SG	
centrul	center	centru	center	N;DEF;MASC;SG	N;NOM;SG;3
centrul	orta	centru	orta	N;DEF;MASC;SG	
centrul	merkezi	centru	merkez	N;DEF;MASC;SG	N;ACC;SG;3
centrul	merkez	centru	merkez	N;DEF;MASC;SG	
centrul	orta	centru	orta	N;DEF;MASC;SG	
centrul	centre	centru	centre	N;DEF;MASC;SG	PROPN;NOM;SG;3
reprezintă	temsil	reprezenta	temsil	V;IND;3;PRS;FIN	
san	san	san	san	PROPN	
teritoriul	bölge	teritoriu	bölge	N;DEF;MASC;SG	
teritoriul	bölgesi	teritoriu	bölge	N;DEF;MASC;SG	N;NOM;SG;3
van	van	van	van	PROPN	
van	minibüs	van	minibüs	PROPN	N;NOM;SG;3
van	kamyonet	van	kamyonet	PROPN	N;NOM;SG;3
ungaria	macaristan	ungaria	macaristan	PROPN	PROPN;NOM;SG;3
număr	rakam	număr	rakam	N;INDF;MASC;SG	
număr	numara	număr	numar	N;INDF;MASC;SG	
număr	sayı	număr	say	N;INDF;MASC;SG	
cauza	sebebi	cauză	sebep	N;DEF;FEM;SG	
cauza	nedeni	cauză	neden	N;DEF;FEM;SG	N;NOM;SG;3
cauza	çünkü	cauză	çünkü	N;DEF;FEM;SG	CONJ
bulgaria	bulgaristan	bulgarie	bulgaristan	PROPN	PROPN;NOM;SG;3
engleză	ingiliz	englez	ingiliz	N;INDF;FEM;SG	
engleză	türkçe	englez	türkçe	N;INDF;FEM;SG	
engleză	turkish	englez	turkish	N;INDF;FEM;SG	
engleză	ingilizce	englez	ingilizce	N;INDF;FEM;SG	
serie	serisi	serie	seri	N;INDF;FEM;SG	PROPN;NOM;SG;3
serie	dizi	serie	dizi	N;INDF;FEM;SG	N;NOM;SG;3
serie	seri	serie	seri	N;INDF;FEM;SG	
sua	amerika	sua	amerik	N	
sua	abd	sua	abd	N	
sua	usa	sua	us	N	
vechi	eski	vechi	eski	ADJ;INDF;MASC;SG	
vechi	old	vechi	ol	ADJ;INDF;MASC;SG	
vechi	ihtiyar	vechi	ihtiyar	ADJ;INDF;MASC;SG	
reședința	ikamet	reședință	ikamet	N;DEF;FEM;SG	
reședința	konut	reședință	konut	N;DEF;FEM;SG	N;NOM;SG;3
munții	dağ	munte	dağ	N;INDF;MASC;PL	
limbi	dil	limbă	dil	N;INDF;FEM;PL	
fel	kibar	fel	kibar	N;INDF;MASC;SG	
fel	nazik	fel	nazik	N;INDF;MASC;SG	ADJ
apelor	suları	apă	su	N;DEF;FEM;PL	N;ACC;PL;3
apelor	waters	apă	waters	N;DEF;FEM;PL	
apelor	sular	apă	su	N;DEF;FEM;PL	
fotbal	futbol	fotbal	futbol	N;INDF;MASC;SG	
fotbal	football	fotbal	football	N;INDF;MASC;SG	
fotbal	futbol	fotbal	futbol	N;INDF;MASC;SG	
regele	kral	rege	kral	N;DEF;MASC;SG	
regele	king	rege	king	N;DEF;MASC;SG	
fiul	oğul	fiu	oğul	N;DEF;MASC;SG	
fiul	evlat	fiu	evlat	N;DEF;MASC;SG	
fiul	oğlum	fiu	oğul	N;DEF;MASC;SG	N;NOM;SG;3
anterior	önceki	anterior	önceki	ADV	
nouă	yeni	nou	yeni		ADJ
evoluția	evrim	evoluție	evrim	N;DEF;FEM;SG	
viteză	hızlı	viteză	hızlı	N;INDF;FEM;SG	ADJ
viteză	hız	viteză	hız	N;INDF;FEM;SG	
viteză	sürat	viteză	sürat	N;INDF;FEM;SG	N;NOM;SG;3
viteză	speed	viteză	speed	N;INDF;FEM;SG	
viteză	hızı	viteză	hız	N;INDF;FEM;SG	
paul	paul	paul	paul	PROPN	
institutul	enstitüsü	institut	enstitü	N;DEF;MASC;SG	N;NOM;SG;3
institutul	enstitü	institut	enstit	N;DEF;MASC;SG	
satele	köyleri	sat	köy	N;DEF;FEM;PL	N;ACC;PL;3
lansat	serbest	lansat	serbest	ADJ;INDF;MASC;SG	
lansat	başlatılan	lansat	başla	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
lansat	başlattı	lansat	başla	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;CAUS
istorice	tarihi	istoric	tarih	ADJ;INDF;FEM;PL	
istorice	tarihsel	istoric	tarihsel	ADJ;INDF;FEM;PL	
trecut	geçmiş	trecut	geç	ADJ;INDF;MASC;SG	
articolul	yazı	articol	yazı	N;DEF;MASC;SG	
articolul	madde	articol	madde	N;DEF;MASC;SG	N;NOM;SG;3
articolul	makale	articol	makale	N;DEF;MASC;SG	N;NOM;SG;3
mulți	birçok	mult	birçok	PRO;MASC;PL;3	DET
viață	life	viață	life	N;INDF;FEM;SG	
viață	hayat	viață	hayat	N;INDF;FEM;SG	
viață	yaşam	viață	yaşam	N;INDF;FEM;SG	N;NOM;SG;3
viață	ömür	viață	ömür	N;INDF;FEM;SG	
informații	bilgi	informație	bilgi	N;INDF;FEM;PL	N;NOM;SG;3
informații	bilgilendirme	informație	bilgilen	N;INDF;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
titlu	başlık	titlu	başlık	N;INDF;MASC;SG	
titlu	manşet	titlu	manşet	N;INDF;MASC;SG	
titlu	başlık	titlu	başlık	N;INDF;MASC;SG	
titlu	unvan	titlu	unvan	N;INDF;MASC;SG	
titlu	ünvan	titlu	ünvan	N;INDF;MASC;SG	
goluri	gol	gol	gol	N;INDF;FEM;PL	N;NOM;SG;3
titlul	başlık	titlu	başlık	N;DEF;MASC;SG	
titlul	unvan	titlu	unvan	N;DEF;MASC;SG	
titlul	başlığı	titlu	başlık	N;DEF;MASC;SG	N;NOM;SG;3
titlul	ünvan	titlu	ünvan	N;DEF;MASC;SG	
album	albüm	album	albüm	N;INDF;MASC;SG	
york	york	york	york	PROPN	PROPN;NOM;SG;3
von	von	von	von	PROPN	
pagina	sayfaya	pagină	sayfa	N;DEF;FEM;SG	N;DAT;SG;3
pagina	sayfa	pagină	sayf	N;DEF;FEM;SG	
pagina	sayfada	pagină	sayfa	N;DEF;FEM;SG	N;ESS;SG;3
pagina	sayfası	pagină	sayfa	N;DEF;FEM;SG	N;NOM;SG;3
pagina	sayfayı	pagină	sayfa	N;DEF;FEM;SG	N;ACC;SG;3
imperiul	empire	imperiu	empir	N;DEF;MASC;SG	
imperiul	imparatorluk	imperiu	imparatorluk	N;DEF;MASC;SG	N;NOM;SG;3
imperiul	imparatorluğu	imperiu	imparatorluk	N;DEF;MASC;SG	N;NOM;SG;3
moartea	olum	moarte	ol	N;DEF;FEM;SG	
moartea	ölüm	moarte	ölüm	N;DEF;FEM;SG	
moartea	death	moarte	death	N;DEF;FEM;SG	
fața	yüzün	față	yüz	N;DEF;FEM;SG	N;NOM;SG;3
fața	yüzünü	față	yüz	N;DEF;FEM;SG	N;ACC;SG;3
fața	yüz	față	yüz	N;DEF;FEM;SG	
fața	yüzü	față	yüz	N;DEF;FEM;SG	N;ACC;SG;3
fața	face	față	face	N;DEF;FEM;SG	
armata	ordu	armată	ordu	N;DEF;FEM;SG	
formă	şekil	formă	şekil	N;INDF;FEM;SG	
formă	şekli	formă	şekli	N;INDF;FEM;SG	N;ACC;SG;3
formă	biçim	formă	biçim	N;INDF;FEM;SG	
formă	formu	formă	formu	N;INDF;FEM;SG	
formă	biçim	formă	biçim	N;INDF;FEM;SG	
formă	form	formă	form	N;INDF;FEM;SG	
color	renk	color	renk	ADJ	
color	rengi	color	renk	ADJ	
color	renkli	color	renkli	ADJ	
color	renk	color	renk	ADJ	
color	rengi	color	renk	ADJ	
german	alman	german	al	ADJ;INDF;MASC;SG	
german	almanca	german	al	ADJ;INDF;MASC;SG	ADV
ștefan	stephen	ștefan	stephen	PROPN	PROPN;NOM;SG;3
ștefan	stefan	ștefan	stefan	PROPN	
rolul	rolün	rol	rolün	N;DEF;MASC;SG	
rolul	rol	rol	rol	N;DEF;MASC;SG	
mică	ufak	mic	ufak	ADJ;INDF;FEM;SG	
mică	kucuk	mic	kucuk	ADJ;INDF;FEM;SG	
des	des	des	des	ADV	PROPN;NOM;SG;3
des	sıklıkla	des	sıklık	ADV	
des	sıkça	des	sıkça	ADV	
transilvania	transilvanya	transilvania	transilvanya	PROPN	PROPN;NOM;SG;3
epocă	klasik	epocă	klasik	N;INDF;FEM;SG	
începând	başlangıç	începe	başlangıç	V;V.MSDR	
principal	main	principal	main	N;INDF;MASC;SG	
principal	ana	principal	ana	N;INDF;MASC;SG	
principal	müdire	principal	müdire	N;INDF;MASC;SG	
principal	müdür	principal	müdür	N;INDF;MASC;SG	
forma	şekil	formă	şekil	N;DEF;FEM;SG	
forma	şekli	formă	şekli	N;DEF;FEM;SG	N;ACC;SG;3
forma	biçim	formă	biçim	N;DEF;FEM;SG	
forma	formu	formă	formu	N;DEF;FEM;SG	
forma	biçim	formă	biçim	N;DEF;FEM;SG	
forma	form	formă	form	N;DEF;FEM;SG	
carol	carol	carol	carol	N;INDF;MASC;SG	
mici	ufak	mic	ufak	ADJ;INDF;PL	
mici	kucuk	mic	kucuk	ADJ;INDF;PL	
astăzi	bugün	astăzi	bugün	ADV	N;NOM;SG;3
astăzi	bugünde	astăzi	bugün	ADV	N;ESS;SG;3
astăzi	bügün	astăzi	bügün	ADV	
astăzi	bugun	astăzi	bugun	ADV	
robert	robert	robert	robert	PROPN	
eliberare	sürüm	eliberare	sürü	N;INDF;FEM;SG	
eliberare	serbest	eliberare	serbest	N;INDF;FEM;SG	
eliberare	kurtuluş	eliberare	kurtuluş	N;INDF;FEM;SG	
european	avrupa	european	avrupa	ADJ;INDF;MASC;SG	
european	avrupalı	european	avrupalı	ADJ;INDF;MASC;SG	
mic	ufak	mic	ufak	ADJ;INDF;MASC;SG	
mic	kucuk	mic	kucuk	ADJ;INDF;MASC;SG	
mic	minik	mic	minik	ADJ;INDF;MASC;SG	
mic	az	mic	az	ADJ;INDF;MASC;SG	ADV
mic	mikrofon	mic	mikrofon	ADJ;INDF;MASC;SG	
câștigat	kazanılan	câștiga	kazan	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
câștigat	kazandı	câștiga	kazan	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
câștigat	won	câștiga	won	ADJ;INDF;MASC;SG	
gen	cinsiyet	gen	cinsiyet	N;INDF;MASC;SG	
gen	tür	gen	tür	N;INDF;MASC;SG	
gen	türü	gen	tür	N;INDF;MASC;SG	
gen	tarz	gen	tarz	N;INDF;MASC;SG	
gen	cins	gen	cins	N;INDF;MASC;SG	
gen	gen	gen	gen	N;INDF;MASC;SG	
caracterizată	nitelendirdi	caracteriza	nitelen	ADJ;INDF;FEM;SG	V;PFV;IND;SG;3;POS;PST
importante	önemlidir	important	önemli	ADJ;INDF;FEM;PL	
importante	önemli	important	önemli	ADJ;INDF;FEM;PL	
der	der	der	de	N;INDF;MASC;SG	
aur	altınlar	aur	altın	N;INDF;MASC;SG	ADJ;NOM;PL;3
aur	altın	aur	altın	N;INDF;MASC;SG	
aur	gold	aur	gold	N;INDF;MASC;SG	
aur	altin	aur	altin	N;INDF;MASC;SG	
luat	alınmış	lua	al	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;POS;PST;PASS
luat	alındı	lua	al	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
luat	alınan	lua	al	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
luat	aldı	lua	al	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
luat	alınır	lua	al	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;POS;PASS
germană	alman	germană	al	N;INDF;FEM;SG	
germană	almanca	germană	al	N;INDF;FEM;SG	ADV
kitt	kitt	kitt	kitt	N;INDF;MASC;SG	
orbită	yörünge	orbită	yörünge	N;INDF;FEM;SG	
rotație	döndürme	rotație	dön	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
rotație	rotasyon	rotație	rotasyon	N;INDF;FEM;SG	
rotație	dönüş	rotație	dönüş	N;INDF;FEM;SG	
pol	pol	pol	pol	N;INDF;MASC;SG	
