din	du	din	du	ADP;ACC	DET;MASC;SG
cunoscut	connu	cunoscut	connaître	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
cca	env	circa	env		N;MASC;SG
raul	raul	raul	raul	N;DEF;MASC;SG	PROPN
raul	raúl	raul	raúl	N;DEF;MASC;SG	PROPN
raul	diaboliques	raul	diabolique	N;DEF;MASC;SG	ADJ;MASC;PL
raul	mal	raul	mal	N;DEF;MASC;SG	ADV
raul	evil	raul	evil	N;DEF;MASC;SG	PROPN
raul	diabolique	raul	diabolique	N;DEF;MASC;SG	ADJ;MASC;SG
formata	formés	formata	former	ADJ;DEF;FEM;SG	V;MASC;PL;PST;V.PTCP
formata	formé	formata	former	ADJ;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
formata	formées	formata	former	ADJ;DEF;FEM;SG	V;FEM;PL;PST;V.PTCP
formata	formée	formata	former	ADJ;DEF;FEM;SG	V;FEM;SG;PST;V.PTCP
paris	paris	paris	pari	PROPN	N;MASC;PL
gheorghe	gheorghe	gheorghe	gheorghe	PROPN	PROPN
gheorghe	georges	gheorghe	george	PROPN	N;MASC;SG
gheorghe	george	gheorghe	george	PROPN	PROPN
tip	guy	tip	guy	N;INDF;MASC;SG	PROPN
tip	taper	tip	taper	N;INDF;MASC;SG	V;NFIN
tip	tapez	tip	tape	N;INDF;MASC;SG	V;IMP;PL;2;PRS;FIN
putea	pourrais	putea	pouvoir	V;IND;SG;3;IPFV;FIN	V;COND;SG;1;PRS;FIN
putea	pourrait	putea	pouvoir	V;IND;SG;3;IPFV;FIN	V;COND;SG;3;PRS;FIN
putea	pourraient	putea	pouvoir	V;IND;SG;3;IPFV;FIN	V;COND;PL;3;PRS;FIN
constantin	constantin	constantin	constantin	PROPN	PROPN
constantin	constantin	constantin	constantin	PROPN	PROPN
constantin	constantine	constantin	constantin	PROPN	ADJ;FEM;SG
etc	etc	etc	etc		
descriere	descriptif	descriere	descriptif	N;INDF;FEM;SG	ADJ;MASC;SG
george	georges	george	george	PROPN	N;MASC;SG
george	george	george	george	PROPN	PROPN
nascut	naître	naște	naître	ADJ;INDF;MASC;SG	V;NFIN
nascut	né	naște	naître	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
nascut	naissance	naște	naissance	ADJ;INDF;MASC;SG	N;FEM;SG
nascut	née	naște	naître	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
nascut	born	naște	born	ADJ;INDF;MASC;SG	PROPN
nascut	naître	naște	naître	ADJ;INDF;MASC;SG	V;NFIN
nascut	né	naște	naître	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
nascut	naissance	naște	naissance	ADJ;INDF;MASC;SG	N;FEM;SG
nascut	née	naște	naître	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
nascut	born	naște	born	ADJ;INDF;MASC;SG	PROPN
harta	cartes	hartă	carte	N;DEF;FEM;SG	N;FEM;PL
harta	cartes	hartă	carte	N;DEF;FEM;SG	N;FEM;PL
john	jean	john	jean	PROPN	PROPN
john	john	john	john	PROPN	PROPN
jos	down	jos	down	ADV	PROPN
jos	descendre	jos	descendre	ADV	V;NFIN
deoarece	parce	deoarece	parce	CONJ;POS	ADV
deoarece	car	deoarece	car	CONJ;POS	CONJ
deoarece	parceque	deoarece	parceque	CONJ;POS	
scris	ecrit	scris	ecrire	N;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
scris	écrite	scris	écrire	N;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
scris	écrit	scris	écrire	N;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
scris	écrites	scris	écrire	N;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
scris	écrits	scris	écrit	N;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
raport	signaler	raport	signaler	N;INDF;MASC;SG	V;NFIN
diferite	différente	diferit	différent	ADJ;INDF;FEM;PL	ADJ;FEM;SG
diferite	différent	diferit	différent	ADJ;INDF;FEM;PL	ADJ;MASC;SG
special	spéciales	special	spécial	ADV	ADJ;FEM;PL
special	spécial	special	spécial	ADV	ADJ;MASC;SG
special	spéciaux	special	spécial	ADV	ADJ;MASC;PL
special	spéciale	special	spécial	ADV	ADJ;FEM;SG
valea	valea	vale	valoir	N;DEF;FEM;SG	PROPN
valea	valley	vale	valley	N;DEF;FEM;SG	PROPN
comune	joint	comun	joindre	ADJ;INDF;FEM;PL	V;MASC;SG;PST;V.PTCP
stadium	stade	stadium	stade	PROPN	N;MASC;SG
stadium	stadium	stadium	stadium	PROPN	PROPN
dat	donné	dat	donner	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
dat	donnés	dat	donner	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
slovenia	slovénie	slovenie	slovénie	PROPN	ADJ;FEM;SG
americii	amerique	americ	amerique	PROPN;DEF;FEM;SG	ADJ;MASC;SG
americii	amérique	americ	amérique	PROPN;DEF;FEM;SG	ADJ;MASC;SG
imparat	empereurs	impara	empereur	N;INDF;MASC;SG	N;MASC;PL
imparat	empereurs	impara	empereur	N;INDF;MASC;SG	N;MASC;PL
bun	bons	bun	bon	ADJ;INDF;MASC;SG	ADJ;MASC;PL
bun	bien	bun	bien	ADJ;INDF;MASC;SG	ADV
bun	bonnes	bun	bon	ADJ;INDF;MASC;SG	ADJ;FEM;PL
format	formés	format	former	N;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
format	formé	format	former	N;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
format	formées	format	former	N;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
format	formée	format	former	N;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
format	formater	format	formater	N;INDF;MASC;SG	V;NFIN
primit	reçues	primi	recevoir	V;MASC;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
primit	reçus	primi	recevoir	V;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
langa	proche	langă	proche		ADJ;MASC;SG
langa	près	langă	près		ADV
istoric	historiques	istoric	historique	ADJ;INDF;MASC;SG	ADJ;MASC;PL
istoric	historien	istoric	historien	ADJ;INDF;MASC;SG	N;MASC;SG
istoric	historiques	istoric	historique	ADJ;INDF;MASC;SG	ADJ;MASC;PL
istoric	histoire	istoric	histoire	ADJ;INDF;MASC;SG	N;FEM;SG
europa	europe	europa	europe	PROPN	N;FEM;SG
europa	europa	europa	europa	PROPN	PROPN
europa	europe	europa	europe	PROPN	N;FEM;SG
universitatea	universitaire	universitate	universitaire	N;DEF;FEM;SG	ADJ;MASC;SG
copii	enfant	copil	enfant	N;INDF;MASC;PL	N;MASC;SG
aproximativ	approximative	aproximativ	approximatif	ADV	ADJ;FEM;SG
aproximativ	approximatif	aproximativ	approximatif	ADV	ADJ;MASC;SG
lucru	travaux	lucru	travail	N;INDF;MASC;SG	N;MASC;PL
lucru	travailler	lucru	travailler	N;INDF;MASC;SG	V;NFIN
romani	roumains	roman	roumain	N;INDF;MASC;PL	ADJ;MASC;PL
romani	roumaine	roman	roumain	N;INDF;MASC;PL	ADJ;FEM;SG
romani	roumain	roman	roumain	N;INDF;MASC;PL	ADJ;MASC;SG
romani	roumains	roman	roumain	N;INDF;MASC;PL	ADJ;MASC;PL
romani	romains	roman	romain	N;INDF;MASC;PL	ADJ;MASC;PL
romani	romani	roman	romanus	N;INDF;MASC;PL	PROPN
folosit	utilisées	folosit	utiliser	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
folosit	utilisé	folosit	utiliser	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
folosit	utilisés	folosit	utiliser	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
folosit	utilisée	folosit	utiliser	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
ibn	ibn	ibn	ibn	N;INDF;MASC;SG	PROPN
mihai	mihai	mihai	mihai	PROPN	PROPN
mihai	alain	mihai	alain	PROPN	PROPN
mihai	michael	mihai	michael	PROPN	PROPN
mihai	michel	mihai	michel	PROPN	PROPN
acum	now	acum	now	ADV	INTJ
recensamantul	recensements	recensamant	recensement	N;DEF;MASC;SG	N;MASC;PL
centrul	centrer	centru	centrer	N;DEF;MASC;SG	V;NFIN
reprezinta	représente	reprezinta	représenter	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
reprezinta	représentent	reprezinta	représenter	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PRS;FIN
reprezinta	représente	reprezinta	représenter	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
reprezinta	représentent	reprezinta	représenter	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PRS;FIN
san	san	san	san	PROPN	PROPN
san	mammaire	san	mammaire	PROPN	ADJ;FEM;SG
san	poitrine	san	poitrine	PROPN	N;FEM;SG
san	seins	san	sein	PROPN	N;MASC;PL
san	sein	san	sein	PROPN	N;MASC;SG
van	camionnette	van	camionnette	PROPN	N;FEM;SG
van	fourgonnette	van	fourgonnette	PROPN	N;FEM;SG
van	fourgon	van	fourgon	PROPN	N;MASC;SG
van	van	van	van	PROPN	PROPN
van	camionnette	van	camionnette	PROPN	N;FEM;SG
van	fourgonnette	van	fourgonnette	PROPN	N;FEM;SG
van	fourgon	van	fourgon	PROPN	N;MASC;SG
van	van	van	van	PROPN	PROPN
ungaria	hongrie	ungaria	hongrie	PROPN	ADJ;FEM;SG
bulgaria	bulgarie	bulgarie	bulgarie	PROPN	ADJ;FEM;SG
engleza	anglaise	engleza	anglais	N;DEF;FEM;SG	ADJ;FEM;SG
engleza	francais	engleza	francais	N;DEF;FEM;SG	ADJ;MASC;SG
engleza	anglaise	engleza	anglais	N;DEF;FEM;SG	ADJ;FEM;SG
engleza	francais	engleza	francais	N;DEF;FEM;SG	ADJ;MASC;SG
serie	séries	serie	série	N;INDF;FEM;SG	N;FEM;PL
sua	usa	sua	usa	N	PROPN
vechi	anciens	vechi	ancien	ADJ;INDF;MASC;SG	ADJ;MASC;PL
muntii	montagne	munte	montagne	N;DEF;MASC;PL	N;FEM;SG
muntii	montagne	munte	montagne	N;DEF;MASC;PL	N;FEM;SG
muntii	montagne	munte	montagne	N;DEF;MASC;PL	N;FEM;SG
fel	aimable	fel	aimable	N;INDF;MASC;SG	ADJ;MASC;SG
apelor	waters	apă	water	N;DEF;FEM;PL	PROPN
regele	king	rege	king	N;DEF;MASC;SG	PROPN
anterior	précédentes	anterior	précédent	ADV	ADJ;FEM;PL
anterior	précédente	anterior	précédent	ADV	ADJ;FEM;SG
anterior	précédent	anterior	précédent	ADV	ADJ;MASC;SG
anterior	précédents	anterior	précédent	ADV	ADJ;MASC;PL
noua	nouvelles	nou	nouveau	ADJ;DEF;FEM;SG	ADJ;FEM;PL
noua	nouveaux	nou	nouveau	ADJ;DEF;FEM;SG	ADJ;MASC;PL
noua	nouveautés	nou	nouveauté	ADJ;DEF;FEM;SG	N;FEM;PL
noua	neuf	nou	neuf	ADJ;DEF;FEM;SG	NUM
noua	nine	nou	nine	ADJ;DEF;FEM;SG	N;MASC;SG
noua	nouvelles	nou	nouveau	ADJ;DEF;FEM;SG	ADJ;FEM;PL
noua	nouveaux	nou	nouveau	ADJ;DEF;FEM;SG	ADJ;MASC;PL
noua	nouveautés	nou	nouveauté	ADJ;DEF;FEM;SG	N;FEM;PL
viteza	vitesses	viteză	vitesse	N;DEF;FEM;SG	N;FEM;PL
viteza	vitesses	viteză	vitesse	N;DEF;FEM;SG	N;FEM;PL
paul	paul	paul	paul	PROPN	N;MASC;SG
palomar	palomar	palomar	palomar	N;INDF;MASC;SG	PROPN
lansat	publié	lansat	publier	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
lansat	relâché	lansat	relâcher	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
lansat	libérés	lansat	libérer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
lansat	libéré	lansat	libérer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
lansat	lancée	lansat	lancer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
lansat	lancé	lansat	lancer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
lansat	lancés	lansat	lancer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
istorice	historique	istoric	historique	ADJ;INDF;FEM;PL	ADJ;MASC;SG
trecut	passées	trecut	passer	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
trecut	passée	trecut	passer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
trecut	passé	trecut	passer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
trecut	passés	trecut	passer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
multi	nombreux	mult	nombreux		ADJ;MASC;PL
multi	beaucoup	mult	beaucoup		ADV
multi	nombreuses	mult	nombreux		ADJ;FEM;PL
multi	plusieurs	mult	plusieurs		PRO;PL
multi	nombreux	mult	nombreux		ADJ;MASC;PL
multi	beaucoup	mult	beaucoup		ADV
multi	nombreuses	mult	nombreux		ADJ;FEM;PL
multi	plusieurs	mult	plusieurs		PRO;PL
multi	multi	mult	multi		ADJ;MASC;SG
informatii	information	informat	information	N;INDF;FEM;PL	N;FEM;SG
informatii	info	informat	info	N;INDF;FEM;PL	N;MASC;SG
informatii	information	informat	information	N;INDF;FEM;PL	N;FEM;SG
informatii	info	informat	info	N;INDF;FEM;PL	N;MASC;SG
informatii	information	informat	information	N;INDF;FEM;PL	N;FEM;SG
york	york	york	york	PROPN	PROPN
von	von	von	von	PROPN	PROPN
pagina	pages	pagină	page	N;DEF;FEM;SG	N;FEM;PL
pagina	pages	pagină	page	N;DEF;FEM;SG	N;FEM;PL
moartea	death	moarte	death	N;DEF;FEM;SG	PROPN
moartea	mort	moarte	mourir	N;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
armata	militaire	armată	militaire	N;DEF;FEM;SG	ADJ;MASC;SG
armata	militaires	armată	militaire	N;DEF;FEM;SG	ADJ;MASC;PL
color	couleur	color	couleur	ADJ	N;FEM;SG
color	coloris	color	coloris	ADJ	N;MASC;PL
color	couleurs	color	couleur	ADJ	N;FEM;PL
color	couleur	color	couleur	ADJ	N;FEM;SG
color	coloris	color	coloris	ADJ	N;MASC;PL
color	couleurs	color	couleur	ADJ	N;FEM;PL
german	allemand	german	allemand	ADJ;INDF;MASC;SG	N;MASC;SG
german	allemands	german	allemand	ADJ;INDF;MASC;SG	ADJ;MASC;PL
stefan	stéphane	stefan	stéphane	PROPN	PROPN
stefan	stephen	stefan	stephen	PROPN	PROPN
stefan	étienne	stefan	étien	PROPN	N;MASC;SG
stefan	stéphane	stefan	stéphane	PROPN	PROPN
stefan	stefan	stefan	stefan	PROPN	PROPN
stefan	stéphane	stefan	stéphane	PROPN	PROPN
stefan	stefan	stefan	stefan	PROPN	PROPN
stefan	stéphane	stefan	stéphane	PROPN	PROPN
stefan	stefan	stefan	stefan	PROPN	PROPN
stefan	stéphane	stefan	stéphane	PROPN	PROPN
stefan	stephen	stefan	stephen	PROPN	PROPN
stefan	étienne	stefan	étien	PROPN	N;MASC;SG
stefan	stéphane	stefan	stéphane	PROPN	PROPN
stefan	stefan	stefan	stefan	PROPN	PROPN
mica	petits	mic	petit	ADJ;DEF;FEM;SG	ADJ;MASC;PL
mica	petites	mic	petit	ADJ;DEF;FEM;SG	ADJ;FEM;PL
mica	mica	mic	mica	ADJ;DEF;FEM;SG	PROPN
mica	mica	mic	mica	ADJ;DEF;FEM;SG	PROPN
transilvania	transylvanie	transilvania	transylvanie	PROPN	N;FEM;SG
incepand	démarrer	incepa	démarrer		V;NFIN
incepand	démarrage	incepa	démarrage		N;MASC;SG
incepand	démarrer	incepa	démarrer		V;NFIN
incepand	démarrage	incepa	démarrage		N;MASC;SG
principal	principal	principal	principal	N;INDF;MASC;SG	ADJ;MASC;SG
principal	principales	principal	principal	N;INDF;MASC;SG	ADJ;FEM;PL
principal	principale	principal	principal	N;INDF;MASC;SG	ADJ;FEM;SG
principal	principaux	principal	principal	N;INDF;MASC;SG	ADJ;MASC;PL
principal	commettant	principal	commettre	N;INDF;MASC;SG	V;PRS;V.PTCP
principal	principale	principal	principal	N;INDF;MASC;SG	ADJ;FEM;SG
principal	principal	principal	principal	N;INDF;MASC;SG	ADJ;MASC;SG
carol	carol	carol	carol	N;INDF;MASC;SG	PROPN
mici	petit	mic	petit	ADJ;INDF;PL	ADJ;MASC;SG
mici	petite	mic	petit	ADJ;INDF;PL	ADJ;FEM;SG
astazi	aujourdhui	astazi	aujourdhui		PROPN
astazi	aujourdhui	astazi	aujourdhui		PROPN
robert	robert	robert	robert	PROPN	N;MASC;SG
robert	thierry	robert	thierry	PROPN	PROPN
aparut	apparu	aparut	apparaître	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
aparut	apparut	aparut	apparaître	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
aparut	paru	aparut	paraître	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
aparut	parut	aparut	paraître	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
aparut	semblait	aparut	sembler	ADJ;INDF;MASC;SG	V;IND;SG;3;IPFV;FIN
eliberare	libèrent	eliberare	liber	N;INDF;FEM;SG	V;IND;PL;3;PRS;FIN
european	européens	european	européen	ADJ;INDF;MASC;SG	ADJ;MASC;PL
european	européennes	european	européen	ADJ;INDF;MASC;SG	ADJ;FEM;PL
mic	petits	mic	petit	ADJ;INDF;MASC;SG	ADJ;MASC;PL
mic	petites	mic	petit	ADJ;INDF;MASC;SG	ADJ;FEM;PL
mic	peu	mic	peu	ADJ;INDF;MASC;SG	ADV
mic	micro	mic	micro	ADJ;INDF;MASC;SG	N;MASC;SG
mic	mic	mic	mic	ADJ;INDF;MASC;SG	
minore	mineures	minor	mineur	N;INDF;FEM;PL	ADJ;FEM;PL
minore	mineure	minor	mineur	N;INDF;FEM;PL	ADJ;FEM;SG
minore	mineur	minor	mineur	N;INDF;FEM;PL	N;MASC;SG
castigat	gagné	castigat	gagner	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
castigat	gagnée	castigat	gagner	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
castigat	gagnées	castigat	gagnée	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
castigat	won	castigat	won	ADJ;INDF;MASC;SG	
castigat	gagnés	castigat	gagner	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
gen	sexes	gen	sexe	N;INDF;MASC;SG	N;FEM;PL
gen	genres	gen	genre	N;INDF;MASC;SG	N;MASC;PL
gen	gen	gen	gen	N;INDF;MASC;SG	
caracterizata	caractérisé	caracterizat	caractériser	ADJ;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
caracterizata	caractérisés	caracterizat	caractériser	ADJ;DEF;FEM;SG	V;MASC;PL;PST;V.PTCP
caracterizata	caractérisée	caracterizat	caractériser	ADJ;DEF;FEM;SG	V;FEM;SG;PST;V.PTCP
caracterizata	caractérisé	caracterizat	caractériser	ADJ;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
caracterizata	caractérisés	caracterizat	caractériser	ADJ;DEF;FEM;SG	V;MASC;PL;PST;V.PTCP
com	ocm	com	ocm		N;FEM;SG
com	com	com	com		
importante	importante	important	important	ADJ;INDF;FEM;PL	ADJ;FEM;SG
importante	important	important	important	ADJ;INDF;FEM;PL	ADJ;MASC;SG
der	der	der	der	N;INDF;MASC;SG	PROPN
aur	doré	aur	dorer	N;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
aur	or	aur	or	N;INDF;MASC;SG	CONJ
aur	gold	aur	gold	N;INDF;MASC;SG	
luat	prises	lua	prendre	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
luat	taken	lua	taken	ADJ;INDF;MASC;SG	N;MASC;SG
luat	pris	lua	prendre	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
luat	prise	lua	prendre	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
germana	allemands	germană	allemand	N;DEF;FEM;SG	ADJ;MASC;PL
germana	allemande	germană	allemand	N;DEF;FEM;SG	ADJ;FEM;SG
germana	allemands	germană	allemand	N;DEF;FEM;SG	ADJ;MASC;PL
germana	allemande	germană	allemand	N;DEF;FEM;SG	ADJ;FEM;SG
kitt	kitt	kitt	kitt	N;INDF;MASC;SG	PROPN
orbita	orbites	orbită	orbite	N;DEF;FEM;SG	N;FEM;PL
orbita	orbites	orbită	orbite	N;DEF;FEM;SG	N;FEM;PL
pol	pol	pol	pol	N;INDF;MASC;SG	
pol	polonais	pol	polonais	N;INDF;MASC;SG	ADJ;MASC;SG
lume	mondial	lume	mondial	N;INDF;FEM;SG	ADJ;MASC;SG
lume	mondiale	lume	mondial	N;INDF;FEM;SG	ADJ;FEM;SG
local	localement	local	localement	ADJ;INDF;MASC;SG	ADV
local	locales	local	local	ADJ;INDF;MASC;SG	ADJ;FEM;PL
local	locaux	local	local	ADJ;INDF;MASC;SG	ADJ;MASC;PL
anglia	angleterre	anglie	angleterre	PROPN	N;MASC;SG
politica	politiques	politică	politique	N;DEF;FEM;SG	ADJ;MASC;PL
politica	politique	politică	politique	N;DEF;FEM;SG	ADJ;MASC;SG
politica	politiques	politică	politique	N;DEF;FEM;SG	ADJ;MASC;PL
politica	politique	politică	politique	N;DEF;FEM;SG	ADJ;MASC;SG
politica	politiques	politică	politique	N;DEF;FEM;SG	ADJ;MASC;PL
politica	politique	politică	politique	N;DEF;FEM;SG	ADJ;MASC;SG
politica	politiques	politică	politique	N;DEF;FEM;SG	ADJ;MASC;PL
politica	politique	politică	politique	N;DEF;FEM;SG	ADJ;MASC;SG
spacewatch	spacewatch	spacewatch	spacewatch		
asta	cette	acesta	ce	PRO;FEM;SG;3	DET;FEM;SG
asta	que	acesta	que	PRO;FEM;SG;3	CONJ
vasile	vasile	vas	vasile	PROPN	PROPN
vasile	basile	vas	basile	PROPN	N;MASC;SG
vasile	basil	vas	basil	PROPN	PROPN
vasile	basilic	vas	basilic	PROPN	N;MASC;SG
profesor	enseignante	profesor	enseignant	N;INDF;MASC;SG	ADJ;FEM;SG
planetelor	planete	planetă	planete	N;DEF;FEM;PL	N;FEM;SG
cinci	five	cinci	five	NUM;PL	PROPN
lumea	mondial	lume	mondial	N;DEF;FEM;SG	ADJ;MASC;SG
lumea	mondiale	lume	mondial	N;DEF;FEM;SG	ADJ;FEM;SG
muzica	musiques	muzică	musique	N;DEF;FEM;SG	N;FEM;PL
muzica	musiques	muzică	musique	N;DEF;FEM;SG	N;FEM;PL
situat	situés	situa	situer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
situat	située	situa	situer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
situat	localisé	situa	localiser	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
situat	situé	situa	situer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
situat	située	situa	situer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
situat	situé	situa	situer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
david	alain	david	alain	PROPN	PROPN
david	laurent	david	laurer	PROPN	PROPN
david	sylvie	david	sylvie	PROPN	PROPN
david	david	david	david	PROPN	PROPN
etnica	ethnique	etnica	ethnique	N;DEF;FEM;SG	ADJ;MASC;SG
etnica	ethniques	etnica	ethnique	N;DEF;FEM;SG	ADJ;MASC;PL
buna	bons	bun	bon	ADJ;DEF;FEM;SG	ADJ;MASC;PL
buna	bien	bun	bien	ADJ;DEF;FEM;SG	ADV
buna	bonnes	bun	bon	ADJ;DEF;FEM;SG	ADJ;FEM;PL
centru	centrer	centru	centrer	N;INDF;MASC;SG	V;NFIN
alt	alt	alt	alt	DET;MASC;SG;3	
alt	alat	alt	alat	DET;MASC;SG;3	N;MASC;SG
istorie	historique	istorie	historique	N;INDF;FEM;SG	ADJ;MASC;SG
austria	autriche	austria	autriche	PROPN	ADJ;MASC;SG
initial	initialement	initial	initialement	ADJ;INDF;MASC;SG	ADV
initial	initialement	initial	initialement	ADJ;INDF;MASC;SG	ADV
initial	initiales	initial	initial	ADJ;INDF;MASC;SG	ADJ;FEM;PL
initial	initialement	initial	initialement	ADJ;INDF;MASC;SG	ADV
initial	initialement	initial	initialement	ADJ;INDF;MASC;SG	ADV
initial	initialement	initial	initialement	ADJ;INDF;MASC;SG	ADV
initial	initialement	initial	initialement	ADJ;INDF;MASC;SG	ADV
arta	artistique	artă	artistique	N;DEF;FEM;SG	ADJ;MASC;SG
arta	artistique	artă	artistique	N;DEF;FEM;SG	ADJ;MASC;SG
rusia	russie	rusie	russie	PROPN	PROPN
spune	dites	spune	dire	V;IND;SG;3;PRS;FIN	V;FEM;PL;PST;V.PTCP
spune	say	spune	say	V;IND;SG;3;PRS;FIN	
spune	dis	spune	dire	V;IND;SG;3;PRS;FIN	INTJ
polonia	pologne	polonie	pologne	PROPN	N;FEM;SG
succes	success	succes	success	N;INDF;MASC;SG	ADJ;FEM;SG
studii	etude	studiu	etude	N;INDF;FEM;PL	N;FEM;SG
studii	étudier	studiu	étudier	N;INDF;FEM;PL	V;NFIN
studii	étude	studiu	étude	N;INDF;FEM;PL	N;FEM;SG
inclusiv	incluant	inclusiv	inclure	ADV	V;PRS;V.PTCP
inclusiv	comprenant	inclusiv	comprendre	ADV	V;PRS;V.PTCP
primar	maires	primar	maire	N;INDF;MASC;SG	N;MASC;PL
primar	primaire	primar	primaire	N;INDF;MASC;SG	ADJ;MASC;SG
primar	primaires	primar	primaire	N;INDF;MASC;SG	ADJ;MASC;PL
francez	françaises	francez	français	ADJ;INDF;MASC;SG	ADJ;FEM;PL
privind	regardant	privind	regarder	ADP;ACC	V;PRS;V.PTCP
privind	regarder	privind	regarder	ADP;ACC	V;NFIN
jean	jean	jean	jean	PROPN	PROPN
incepe	début	incepe	début	V;IND;SG;3;PRS;FIN	N;MASC;SG
single	célibataire	single	célibataire	N;INDF;MASC;SG	ADJ;MASC;SG
single	unique	single	unique	N;INDF;MASC;SG	ADJ;MASC;SG
single	célibataires	single	célibataire	N;INDF;MASC;SG	ADJ;MASC;PL
urmat	suivis	urma	suivre	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
urmat	suivit	urma	suivre	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
urmat	suivie	urma	suivre	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
urmat	suivies	urma	suivre	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
world	monde	world	monde	PROPN	N;MASC;SG
world	mondial	world	mondial	PROPN	ADJ;MASC;SG
world	mondiale	world	mondial	PROPN	ADJ;FEM;SG
xix	xix	xix	xix		NUM
xix	xixe	xix	xixe		N;MASC;SG
international	internationaux	international	international	ADJ;INDF;MASC;SG	ADJ;MASC;PL
international	internationaux	international	international	ADJ;INDF;MASC;SG	ADJ;MASC;PL
international	internationaux	international	international	ADJ;INDF;MASC;SG	ADJ;MASC;PL
franceza	francais	franceza	francais	N;DEF;FEM;SG	ADJ;MASC;SG
franceza	française	franceza	français	N;DEF;FEM;SG	ADJ;FEM;SG
franceza	français	franceza	français	N;DEF;FEM;SG	ADJ;MASC;SG
franceza	françaises	franceza	français	N;DEF;FEM;SG	ADJ;FEM;PL
franceza	francais	franceza	francais	N;DEF;FEM;SG	ADJ;MASC;SG
