maraş	maras	maraş	mara		N;NOM;INDF;MASC+FEM;SG
yasin	yasin	yasin	yasin		PROPN;NOM
yasin	yassin	yasin	yassin		PROPN;NOM
kaçak	runner	kaçak	runna		N;NOM;INDF;MASC+FEM;SG
kaçak	löpare	kaçak	löpare		N;NOM;INDF;MASC+FEM;PL
kaçak	skenande	kaçak	skenande		ADJ;NOM;PRS;V.PTCP
çevirmen	översättare	çevir	översättare		N;NOM;INDF;MASC+FEM;SG
çevirmen	tolk	çevir	tolk		N;NOM;INDF;MASC+FEM;SG
çevirmen	översättning	çevir	översättning		N;NOM;INDF;MASC+FEM;SG
korunma	beskydd	korun	beskydd		N;NOM;INDF;NEUT;SG
korunma	skydd	korun	skydd		N;NOM;INDF;NEUT;SG
devil	djävul	devil	djävul		N;NOM;INDF;MASC+FEM;SG
devil	devil	devil	devil		N;NOM;INDF;MASC+FEM;SG
devil	djävulen	devil	djävul		N;NOM;DEF;MASC+FEM;SG
connecticut	connecticut	connecticut	connecticut		PROPN;NOM
uyku	lur	uyku	lur		N;NOM;INDF;MASC+FEM;SG
uyku	viloläge	uyku	viloläge		N;NOM;DEF;MASC+FEM;SG
uyku	sova	uyku	sova		V;IMP;FIN;ACT
uyku	sömn	uyku	sömn		N;NOM;INDF;MASC+FEM;SG
uyku	sov	uyku	sov		V;IMP;FIN;ACT
uyku	sova	uyku	sova		V;IMP;FIN;ACT
uyku	sömn	uyku	sömn		N;NOM;INDF;MASC+FEM;SG
uyku	sover	uyku	sova		V;IND;PRS;FIN;ACT
uyku	sovande	uyku	sovande		ADJ;NOM;PRS;V.PTCP
meksikalı	mexikansk	meksikalı	mexikansk		ADJ;NOM;INDF;MASC+FEM;SG
meksikalı	mexikanska	meksikalı	mexikansk		ADJ;NOM;PL
meksikalı	mexikanskt	meksikalı	mexikansk		ADJ;NOM;INDF;NEUT;SG
tanıma	erkännande	tanım	erkännande		N;NOM;INDF;NEUT;SG
tanıma	erkännanden	tanım	erkännande		N;NOM;INDF;NEUT;PL
colin	colin	colin	colin		PROPN;NOM
kubbe	kupol	kubbe	kupol		N;NOM;INDF;MASC+FEM;SG
kubbe	kupolen	kubbe	kupol		N;NOM;DEF;MASC+FEM;SG
rakam	siffror	rakam	siffra		N;NOM;INDF;MASC+FEM;PL
rakam	siffra	rakam	siffra		N;NOM;INDF;MASC+FEM;SG
rakam	tal	rakam	tal		N;NOM;INDF;NEUT;SG
rakam	antal	rakam	antal		N;NOM;INDF;NEUT;SG
rakam	nummer	rakam	nummer		N;NOM;INDF;NEUT;SG
jules	jules	jules	jules		PROPN;NOM
imal	tillverkas	imal	tillverka		V;IND;PRS;FIN;PASS
imal	tillverkade	imal	tillverkad		ADJ;NOM;PL;PST;V.PTCP
imal	tillverkat	imal	tillverkad		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
imal	tillverkad	imal	tillverkad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
imal	framställt	imal	framställa		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
patrik	patriarken	patrik	patriark		N;NOM;DEF;MASC+FEM;SG
marsilya	marseille	marsilya	marseille	N;NOM;SG;3	PROPN;NOM
marsilya	marseille	marsilya	marseille	N;NOM;SG;3	PROPN;NOM
asil	ädla	asil	ädla		ADJ;NOM;PL
asil	ädel	asil	ädel		ADJ;NOM;INDF;MASC+FEM;SG
asil	ståtlig	asil	ståtlig		ADJ;NOM;INDF;MASC+FEM;SG
asil	noble	asil	noble		N;NOM;INDF;NEUT;SG
sürpriz	överraskad	sürpriz	överraskad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
sürpriz	överraskning	sürpriz	överraskning		N;NOM;INDF;MASC+FEM;SG
sürpriz	överraska	sürpriz	överraska		V;IMP;FIN;ACT
hotspur	hotspur	hotspur	hotspur	PROPN;NOM;SG;3	PROPN;NOM
biter	slutar	bit	sluta	V;IPFV;IND;SG;3;POS	V;IND;PRS;FIN;ACT
biter	avslutas	bit	avsluta	V;IPFV;IND;SG;3;POS	V;IND;PRS;FIN;PASS
esnek	flexibel	esnek	flexibel		ADJ;NOM;INDF;MASC+FEM;SG
esnek	flexibelt	esnek	flexibel		ADJ;NOM;INDF;NEUT;SG
esnek	flexibla	esnek	flexibel		ADJ;NOM;PL
esnek	flexibilitet	esnek	flexibilitet		N;NOM;INDF;MASC+FEM;SG
esnek	elastiska	esnek	elastisk		ADJ;NOM;PL
esnek	flex	esnek	flex		N;NOM;INDF;MASC+FEM;SG
cameron	cameron	cameron	cameron	PROPN;NOM;SG;3	PROPN;NOM
lopez	lópez	lopez	lópez		PROPN;NOM
lopez	lopez	lopez	lopez		N;NOM;DEF;NEUT;SG
şikâyet	klagomål	şikâyet	klagomål		N;NOM;INDF;NEUT;SG
kalıntılar	återstår	kalıntı	återstå	N;NOM;PL;3	V;IND;PRS;FIN;ACT
kalıntılar	kvarstår	kalıntı	kvarstå	N;NOM;PL;3	V;IND;PRS;FIN;ACT
kalıntılar	återstod	kalıntı	återstod	N;NOM;PL;3	V;IND;PST;FIN;ACT
kalıntılar	ruin	kalıntı	ruin	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;SG
günah	synd	günah	synd		N;NOM;INDF;MASC+FEM;SG
günah	synden	günah	synd		N;NOM;DEF;MASC+FEM;SG
günah	synda	günah	synda		V;IMP;FIN;ACT
günah	synder	günah	synd		N;NOM;INDF;MASC+FEM;PL
mide	magen	mide	mage		N;NOM;DEF;MASC+FEM;SG
mide	mage	mide	mage		N;NOM;INDF;MASC+FEM;SG
parma	parma	parma	parma	PROPN;NOM;SG;3	PROPN;NOM
mehdi	mehdi	mehdi	mehdi		PROPN;NOM
denizci	sjömän	denizci	sjöma		N;NOM;INDF;MASC+FEM;PL
denizci	sailor	denizci	saila		N;NOM;INDF;MASC+FEM;PL
denizci	sjöman	denizci	sjöma		N;NOM;INDF;MASC+FEM;SG
denizci	marina	denizci	marin		ADJ;NOM;PL
denizci	marin	denizci	marin		N;NOM;INDF;MASC+FEM;SG
denizci	marine	denizci	marine		PROPN;NOM
denizci	marint	denizci	marint		ADJ;NOM;INDF;NEUT;SG
denizci	marinsoldat	denizci	marinsoldat		N;NOM;INDF;MASC+FEM;SG
denizci	sjöman	denizci	sjöma		N;NOM;INDF;MASC+FEM;SG
ömrü	livscykel	ömrü	livscykel		N;NOM;INDF;MASC+FEM;SG
ömrü	livscykeln	ömrü	livscykel		N;NOM;DEF;MASC+FEM;SG
joel	joel	joel	joel		PROPN;NOM
elena	elena	elen	elena		PROPN;NOM
elena	jelena	elen	jele		PROPN;NOM
elena	jelena	elen	jele		PROPN;NOM
volga	volga	volga	volga		PROPN;NOM
kanatlı	bevingade	kanatlı	bevingad		ADJ;NOM;PL;PST;V.PTCP
vestfalya	westfalen	vestfalya	cestfal	PROPN;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
crystal	crystal	crystal	crystal	PROPN;NOM;SG;3	N;NOM;INDF;NEUT;SG
crystal	kristall	crystal	kristall	PROPN;NOM;SG;3	N;NOM;INDF;NEUT;SG
julian	julian	julian	julian		PROPN;NOM
beklenmedik	oväntad	bekle	oväntad	V;PFV;POT;PL;1;NEG;PST	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
beklenmedik	oväntade	bekle	oväntad	V;PFV;POT;PL;1;NEG;PST	ADJ;NOM;PL;PST;V.PTCP
beklenmedik	oväntat	bekle	oväntad	V;PFV;POT;PL;1;NEG;PST	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
pasaportu	passet	pasaport	pass	N;ACC;SG;3	N;NOM;DEF;NEUT;SG
pasaportu	pass	pasaport	pass	N;ACC;SG;3	N;NOM;INDF;NEUT;SG
duyarlı	lyhörd	duyarlı	lyhöra		N;NOM;INDF;MASC+FEM;SG
duyarlı	mottaglig	duyarlı	mottaglig		ADJ;NOM;INDF;MASC+FEM;SG
duyarlı	känsliga	duyarlı	känslig		ADJ;NOM;PL
duyarlı	känsligt	duyarlı	känslig		ADJ;NOM;INDF;NEUT;SG
duyarlı	känslig	duyarlı	känslig		ADJ;NOM;INDF;MASC+FEM;SG
şampiyonları	champions	şampiyon	champions	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;SG
şampiyonları	mästare	şampiyon	mäst	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;SG
fritz	fritz	fritz	fritz	PROPN;NOM;SG;3	PROPN;NOM
etken	faktorn	etken	faktor		N;NOM;DEF;MASC+FEM;SG
etken	faktor	etken	faktor		N;NOM;INDF;MASC+FEM;SG
zincir	kedjor	zincir	kedja	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
mekaniği	mekaniker	mekanik	mekanik	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
depo	lager	depo	lag		N;NOM;INDF;MASC+FEM;PL
depo	lagerlokal	depo	lagerlokal		N;NOM;INDF;MASC+FEM;SG
depo	magasin	depo	magasin		N;NOM;INDF;NEUT;SG
depo	lagring	depo	lagring		N;NOM;INDF;MASC+FEM;SG
depo	förvaring	depo	förvaring		N;NOM;INDF;MASC+FEM;SG
depo	arkiv	depo	arkiv		N;NOM;INDF;NEUT;SG
depo	arkivering	depo	arkivering		N;NOM;INDF;MASC+FEM;SG
nişan	aim	nişan	aim		N
nişan	sikta	nişan	sikta		V;IMP;FIN;ACT
nişan	april	nişan	april		N;NOM;INDF;MASC+FEM;SG
nişan	interaktioner	nişan	interaktion		N;NOM;INDF;MASC+FEM;PL
nişan	förlovning	nişan	förlovning		N;NOM;INDF;MASC+FEM;SG
nişan	interaktion	nişan	interaktion		N;NOM;INDF;MASC+FEM;SG
nişan	engagemang	nişan	engagemang		N;NOM;INDF;NEUT;SG
burton	burton	burton	burton		PROPN;NOM
stanford	stanford	stanford	stanford	PROPN;NOM;SG;3	PROPN;NOM
başlıkları	rubriker	başlık	rubrik	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
başlıkları	rubrikerna	başlık	rubrik	N;ACC;PL;3	N;NOM;DEF;MASC+FEM;PL
hac	pilgrimsfärd	hac	pilgrimsfärd		N;NOM;INDF;MASC+FEM;SG
hac	hajj	hac	hajj		N;NOM;INDF;MASC+FEM;SG
planlı	planerad	planlı	planera		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
planlı	planeras	planlı	planera		V;IND;PRS;FIN;PASS
planlı	planerade	planlı	planera		ADJ;NOM;PL;PST;V.PTCP
planlı	planerad	planlı	planera		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
planlı	planerat	planlı	planera		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
çerçeve	ramar	çerçev	ram	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
çerçeve	ramar	çerçev	ram	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
artı	arti	artı	arti		N;NOM;INDF;MASC+FEM;SG
artı	plus	artı	plus		ADV
protokol	protokollet	protokol	protokoll		N;NOM;DEF;NEUT;SG
protokol	protokoll	protokol	protokoll		N;NOM;INDF;NEUT;SG
edinburgh	edinburgh	edinburgh	edinburgh	PROPN;NOM;SG;3	PROPN;NOM
edinburgh	kapstaden	edinburgh	kapstad	PROPN;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
cadde	street	cadde	stre	N;NOM;SG;3	PROPN;NOM
tanımlama	definition	tanımla	definition	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
tanımlama	definitionen	tanımla	definition	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;DEF;MASC+FEM;SG
tanımlama	identifiera	tanımla	identifiera	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IMP;FIN;ACT
tanımlama	identifiering	tanımla	identifiering	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
tanımlama	identifikation	tanımla	identifikation	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
tanımlama	beskrivning	tanımla	beskrivning	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
tanımlama	karakterisering	tanımla	karakterisering	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
rovers	rovers	rovers	rovers		PROPN;NOM
disiplin	disciplinära	dis	disciplinär	N;NOM;SG;3	ADJ;NOM;PL
tutulması	eclipse	tut	eclipse	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;INDF;MASC+FEM;SG
jedi	jedi	jedi	jedi		N;NOM;INDF;MASC+FEM;SG
jedi	jediriddare	jedi	jediriddare		N;NOM;INDF;MASC+FEM;PL
torres	torres	torres	torres	PROPN;NOM;SG;3	PROPN;NOM
genişletilmiş	utökad	genişle	utöka	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
genişletilmiş	utvidgade	genişle	utvidga	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
genişletilmiş	utökade	genişle	utöka	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
genişletilmiş	utökat	genişle	utöka	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
genişletilmiş	expanderade	genişle	expandera	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
kompleks	komplext	kompleks	komplext		ADJ;NOM;INDF;NEUT;SG
kompleks	komplicerad	kompleks	komplicerad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kompleks	komplex	kompleks	komplex		ADJ;NOM;INDF;NEUT;SG
kompleks	komplexa	kompleks	komplex		ADJ;NOM;PL
kompleks	komplicerat	kompleks	komplicerad		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
lazio	lazio	lazio	lazio	PROPN;NOM;SG;3	PROPN;NOM
nevada	nevada	neva	nevad	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
eskimo	eskimå	eskimo	eskimå		N;NOM;INDF;MASC+FEM;SG
eskimo	inuit	eskimo	inuit		N;NOM;INDF;MASC+FEM;SG
eskimo	igloo	eskimo	igloo		N;NOM;INDF;MASC+FEM;SG
ekvador	ecuador	ekvador	ecuador	PROPN;NOM;SG;3	PROPN;NOM
sankt	sankt	sankt	sankt	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
barselona	barcelona	barselon	barcelon	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
çekilmesi	uttag	çek	uttag	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;INDF;NEUT;SG
çekilmesi	tillbakadragande	çek	tillbakadragande	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	ADJ;NOM;PRS;V.PTCP
çekilmesi	utträde	çek	utträde	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;INDF;NEUT;SG
çekilmesi	återkallande	çek	återkallande	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;INDF;NEUT;SG
fosil	fossiler	fosil	fossil		N;NOM;INDF;MASC+FEM;PL
fosil	fossila	fosil	fossil		ADJ;NOM;PL
fosil	fossil	fosil	fossil		N;NOM;INDF;MASC+FEM;SG
hüsrev	khusrov	hüsrev	khusrov		N;NOM;INDF;NEUT;SG
tevrat	tora	tevrat	tora		PROPN;NOM
silindir	cylinder	sil	cylinder	V;PFV;IND;SG;3;POS;PST;PASS	N;NOM;INDF;MASC+FEM;SG
silindir	behållare	sil	behållare	V;PFV;IND;SG;3;POS;PST;PASS	N;NOM;INDF;MASC+FEM;PL
silindir	cylindrar	sil	cylinder	V;PFV;IND;SG;3;POS;PST;PASS	N;NOM;INDF;MASC+FEM;PL
market	marknaden	market	marknad		N;NOM;DEF;MASC+FEM;SG
market	market	market	mark		N;NOM;INDF;NEUT;SG
market	marknad	market	marknad		N;NOM;INDF;MASC+FEM;SG
chi	chi	chi	chi		N;NOM;INDF;NEUT;SG
nitelikli	kvalificerat	nitelikli	kvalificerad		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
nitelikli	kvalificerad	nitelikli	kvalificerad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nitelikli	kvalificerade	nitelikli	kvalificerad		ADJ;NOM;PL;PST;V.PTCP
şii	shiitiska	şii	shiitisk		ADJ;NOM;PL
azalır	minskar	azal	minska	V;IPFV;IND;SG;3;POS	V;IND;PRS;FIN;ACT
azalır	minskningar	azal	minskning	V;IPFV;IND;SG;3;POS	N;NOM;INDF;MASC+FEM;PL
nbc	nbc	nbc	nbc		PROPN;NOM
milyonlarca	miljontals	milyonlarca	miljontal	NUM	N;GEN;INDF;NEUT;PL
milyonlarca	miljoner	milyonlarca	miljon	NUM	N;NOM;INDF;MASC+FEM;PL
yaratmak	skapa	yarat	skapa	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IMP;FIN;ACT
dâhil	ingår	dâhil	ingå		V;IND;PRS;FIN;ACT
dâhil	inkluderade	dâhil	inkludera		ADJ;NOM;PL;PST;V.PTCP
dâhil	inkluderat	dâhil	inkludera		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dâhil	inkluderad	dâhil	inkludera		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
savcı	åklagaren	savcı	åklagare		N;NOM;DEF;MASC+FEM;SG
savcı	åklagare	savcı	åklagare		N;NOM;INDF;MASC+FEM;PL
winter	vintern	winte	vinter	PROPN;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
winter	winter	winte	winter	PROPN;NOM;SG;3	N;NOM;INDF;NEUT;SG
winter	vinter	winte	vinter	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
israilli	israelisk	israilli	israelisk		ADJ;NOM;INDF;MASC+FEM;SG
israilli	israeliska	israilli	israelisk		ADJ;NOM;PL
iade	återbetalning	iade	återbetalning		N;NOM;INDF;MASC+FEM;SG
iade	returnerar	iade	returnera		V;IND;PRS;FIN;ACT
iade	återvänder	iade	återvänd		V;IND;PRS;FIN;ACT
iade	returneras	iade	returnera		V;NFIN;PASS
iade	retur	iade	retur		V;IMP;FIN;ACT
iade	återkomst	iade	återkomst		N;NOM;INDF;MASC+FEM;SG
iade	avkastning	iade	avkastning		N;NOM;INDF;MASC+FEM;SG
iade	återvända	iade	återvända		V;IMP;FIN;ACT
iade	returnera	iade	returnera		V;IMP;FIN;ACT
iade	utlämning	iade	utlämning		N;NOM;INDF;MASC+FEM;SG
sola	kvar	sola	kvar		ADV
sola	left	sola	lefa		N;NOM;INDF;MASC+FEM;SG
sola	vänstra	sola	vänster		ADJ;NOM;DEF;SG
sola	vänstern	sola	vänster		N;NOM;DEF;MASC+FEM;SG
sola	vänster	sola	vänster		N;NOM;INDF;MASC+FEM;SG
yükselir	stiger	yüksel	stiga	V;IPFV;IND;SG;3;POS	V;IND;PRS;FIN;ACT
maggie	maggie	maggie	maggie		PROPN;NOM
bıçak	blade	bıçak	blad		N;NOM;INDF;MASC+FEM;SG
bıçak	klinga	bıçak	klinga		V;IMP;FIN;ACT
bıçak	knivar	bıçak	kniva		N;NOM;INDF;MASC+FEM;PL
bıçak	kniv	bıçak	kniv		N;NOM;INDF;MASC+FEM;SG
nikola	nicola	nikol	nicol		PROPN;NOM
nikola	nikola	nikol	nikol		PROPN;NOM
kararları	resolutioner	karar	resolution	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
kararları	avgöranden	karar	avgörande	N;ACC;PL;3	N;NOM;INDF;NEUT;PL
kararları	beslut	karar	beslut	N;ACC;PL;3	N;NOM;INDF;NEUT;SG
kaldırmak	lyfta	kal	lyfta	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;IMP;NFIN;ACT
kaldırmak	lyft	kal	lyfa	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;INDF;NEUT;SG
kaldırmak	lyfter	kal	lyfta	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;IND;PRS;FIN;ACT
desteklenen	backade	destekle	backa	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PST;FIN;ACT
desteklenen	stödde	destekle	stödje	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PST;FIN;ACT
desteklenen	stöttat	destekle	stötta	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
desteklenen	stöttade	destekle	stötta	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
nietzsche	nietzsche	nietzsche	nietzsche		N;NOM;INDF;MASC+FEM;SG
ntv	ntv	itv	ntv		PROPN;NOM
komut	kommandon	komut	kommandon		N;NOM;INDF;NEUT;PL
komut	command	komut	command		N;NOM;INDF;MASC+FEM;SG
komut	kommando	komut	kommando		N;NOM;INDF;NEUT;SG
komut	kommandot	komut	kommandod		N;NOM;DEF;NEUT;SG
kayalık	rocky	kayalık	rocky		PROPN;NOM
görüşme	överläggning	görüşme	överläggning		N;NOM;INDF;MASC+FEM;SG
görüşme	intervjun	görüşme	intervjun		N;NOM;DEF;MASC+FEM;SG
görüşme	intervjua	görüşme	intervjua		V;IMP;FIN;ACT
görüşme	intervju	görüşme	intervju		N;NOM;INDF;MASC+FEM;SG
statik	statisk	statik	statisk		ADJ;NOM;INDF;MASC+FEM;SG
statik	statiskt	statik	statisk		ADJ;NOM;INDF;NEUT;SG
statik	brus	statik	brus		N;NOM;INDF;NEUT;SG
statik	statiska	statik	statisk		ADJ;NOM;PL
lima	lima	lima	lima	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
baltimore	baltimore	baltimore	baltimore	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
pazarı	marknaden	pazar	marknad	N;ACC;SG;3	N;NOM;DEF;MASC+FEM;SG
pazarı	market	pazar	mark	N;ACC;SG;3	N;NOM;INDF;NEUT;SG
pazarı	marknad	pazar	marknad	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
aydınlık	ljust	aydınlık	ljust	N;NOM;SG;3	ADJ;NOM;INDF;NEUT;SG
aydınlık	ljust	aydınlık	ljust	N;NOM;SG;3	ADJ;NOM;INDF;NEUT;SG
aydınlık	ljusa	aydınlık	ljus	N;NOM;SG;3	ADJ;NOM;PL
ine	ine	in	ine		N;NOM;INDF;MASC+FEM;SG
felix	felix	felix	felix		PROPN;NOM
neolitik	neolitisk	neolitik	neolitisk		ADJ;NOM;INDF;MASC+FEM;SG
maryland	maryland	marylan	maryland	PROPN;NOM;SG;3	PROPN;NOM
glory	ära	glory	ära		N;NOM;INDF;MASC+FEM;SG
glory	härlighet	glory	härlighet		N;NOM;INDF;MASC+FEM;SG
glory	glory	glory	glory		N;NOM;INDF;MASC+FEM;SG
sorar	frågar	sor	fråga		V;IND;PRS;FIN;ACT
brad	brad	brad	brad		PROPN;NOM
randy	randy	randy	randy		PROPN;NOM
kilit	lock	kilit	lock		N;NOM;INDF;NEUT;SG
kilit	lås	kilit	lås		N;NOM;INDF;NEUT;SG
kilit	låser	kilit	låsa		V;IND;PRS;FIN;ACT
kilit	låsning	kilit	låsning		N;NOM;INDF;MASC+FEM;SG
kilit	låser	kilit	låsa		V;IND;PRS;FIN;ACT
kilit	lås	kilit	lås		N;NOM;INDF;NEUT;SG
kıdemli	tjänstgöringstid	kıdemli	tjänstgöringstid		N;NOM;INDF;MASC+FEM;SG
kıdemli	senior	kıdemli	senio		N;NOM;INDF;MASC+FEM;SG
sektörü	sektor	sektör	sektor		N;NOM;INDF;MASC+FEM;SG
sektörü	sektorn	sektör	sektor		N;NOM;DEF;MASC+FEM;SG
igor	igor	igor	igo		PROPN;NOM
miles	miles	miles	miles		N;NOM;INDF;MASC+FEM;SG
miles	mil	miles	mil		N;NOM;INDF;MASC+FEM;SG
tecrübeli	erfarna	tecrübeli	erfare		ADJ;NOM;PL
tecrübeli	erfaren	tecrübeli	erfaren		ADJ;NOM;INDF;MASC+FEM;SG
tecrübeli	upplevde	tecrübeli	uppleva		V;IND;PST;FIN;ACT
tecrübeli	upplevt	tecrübeli	uppleva		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
borç	skulder	borç	skuld		N;NOM;INDF;MASC+FEM;PL
borç	lån	borç	lån		N;NOM;INDF;NEUT;PL
borç	skulder	borç	skuld		N;NOM;INDF;MASC+FEM;PL
borç	skuldsättning	borç	skuldsättning		N;NOM;INDF;MASC+FEM;SG
borç	skuld	borç	skuld		N;NOM;INDF;MASC+FEM;SG
aralıklarla	intervaller	aralık	intervalla	N;INS;PL;3	N;NOM;INDF;MASC+FEM;PL
yönetmenlik	regisserar	yönetmenlik	regissera	N;NOM;SG;3	V;IND;PRS;FIN;ACT
yönetmenlik	regissera	yönetmenlik	regissera	N;NOM;SG;3	V;IMP;FIN;ACT
çekme	bogsering	çek	bogsering		N;NOM;INDF;MASC+FEM;SG
viktor	viktor	viktor	vikta		PROPN;NOM
sincan	xinjiang	sincan	xinjiang	PROPN;NOM;SG;3	PROPN;NOM
claire	claire	claire	claire		PROPN;NOM
étienne	étienne	üt	étienne		PROPN;NOM
spurs	sporrar	spurs	sporre	PROPN;NOM;SG;3	V;IND;PRS;FIN;ACT
çifti	par	çift	par	ADJ;NOM;SG;3	N;NOM;INDF;NEUT;SG
çifti	par	çift	par	ADJ;NOM;SG;3	N;NOM;INDF;NEUT;SG
çifti	paret	çift	par	ADJ;NOM;SG;3	N;NOM;DEF;NEUT;SG
tanık	vittnen	tanık	vittne		N;NOM;INDF;NEUT;PL
tanık	vittne	tanık	vittne		N;NOM;INDF;NEUT;SG
tanık	vittne	tanık	vittne		N;NOM;INDF;NEUT;SG
tanık	bevittna	tanık	bevitten		V;IMP;FIN;ACT
tanık	bevittnat	tanık	bevittnad		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tanık	bevittnade	tanık	bevittnad		V;PST;V.PTCP;ACT
hafız	hafiz	hafız	hafiz		PROPN;NOM
belarus	vitryssland	belarus	vitryssland	PROPN;NOM;SG;3	PROPN;NOM
periyodik	periodiskt	periyodik	periodisk		ADJ;NOM;INDF;NEUT;SG
periyodik	periodisk	periyodik	periodisk		ADJ;NOM;INDF;MASC+FEM;SG
periyodik	periodiska	periyodik	periodisk		ADJ;NOM;PL
periyodik	periodisk	periyodik	periodisk		ADJ;NOM;INDF;MASC+FEM;SG
periyodik	periodiska	periyodik	periodisk		ADJ;NOM;PL
çömlek	keramik	çömlek	keramik		N;NOM;INDF;MASC+FEM;SG
asistanı	biträdande	asistan	biträdande	N;ACC;SG;3	N;NOM;INDF;NEUT;SG
asistanı	assisterande	asistan	assistera	N;ACC;SG;3	ADJ;NOM;PRS;V.PTCP
asistanı	assistent	asistan	assistent	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
aileleri	familjer	aile	familj	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
falcon	falk	falcon	falk		PROPN;NOM
falcon	falcon	falcon	falcon		PROPN;NOM
falcon	falken	falcon	falk		N;NOM;DEF;MASC+FEM;SG
jamie	jamie	jamie	jamie		PROPN;NOM
boğa	oxe	boğa	oxe		N;NOM;INDF;MASC+FEM;SG
boğa	taurus	boğa	taurus		N;NOM;INDF;MASC+FEM;SG
boğa	tjur	boğa	tjur		N;NOM;INDF;MASC+FEM;SG
boğa	bull	boğa	bull		N;NOM;INDF;MASC+FEM;SG
