から	din	から	din	CONJ	ADP;ACC
運営	operațiunea	運営	operațiune	V	N;DEF;FEM;SG
運営	operaţiunea	運営	operagiune	V	N;DEF;FEM;SG
愛知	aichi	愛知	aichi	PROPN	PROPN
表示	vizualizare	表示	vizualizare	V	N;INDF;FEM;SG
表示	vedere	表示	vedere	V	N;INDF;FEM;SG
工業	industriala	工業	industrial	N	ADJ;DEF;FEM;SG
工業	industrială	工業	industrial	N	ADJ;INDF;FEM;SG
工業	industrial	工業	industrial	N	ADJ;INDF;MASC;SG
工業	industriale	工業	industrial	N	ADJ;INDF;FEM;PL
外部	extern	外部	extern	N	ADJ;INDF;MASC;SG
外部	externe	外部	extern	N	ADJ;INDF;FEM;PL
外部	externi	外部	extern	N	ADJ;INDF;MASC;PL
外部	externă	外部	extern	N	ADJ;INDF;FEM;SG
スペシャル	specială	スペシャル	special	N	ADJ;INDF;FEM;SG
スペシャル	speciala	スペシャル	special	N	ADJ;DEF;FEM;SG
スペシャル	speciale	スペシャル	special	N	ADJ;INDF;FEM;PL
スペシャル	special	スペシャル	special	N	ADV
結婚	căsătorie	結婚	căsătorie	V	N;INDF;FEM;SG
結婚	căsătoria	結婚	căsătorie	V	N;DEF;FEM;SG
結婚	casatorie	結婚	casatorie	V	N;INDF;FEM;SG
結婚	casatoria	結婚	casatorie	V	N;DEF;FEM;SG
結婚	căsnicie	結婚	căsnicie	V	N;INDF;FEM;SG
結婚	căsnicii	結婚	căsniciu	V	N;INDF;FEM;PL
結婚	căsătorii	結婚	căsătorie	V	N;INDF;FEM;PL
結婚	căsătoriile	結婚	căsătorie	V	N;DEF;FEM;PL
個人	personal	個人	personal	N	ADV
個人	personala	個人	personal	N	ADJ;DEF;FEM;SG
個人	personală	個人	personal	N	ADJ;INDF;FEM;SG
個人	personale	個人	personal	N	ADJ;INDF;FEM;PL
個人	individuală	個人	individual	N	ADJ;INDF;FEM;SG
個人	individual	個人	individual	N	ADJ;INDF;MASC;SG
個人	individuale	個人	individual	N	ADJ;INDF;FEM;PL
銀行	bancară	銀行	bancar	N	ADJ;INDF;FEM;SG
ニュース	stiri	ニュース	stire	N	
ニュース	noutati	ニュース	noutat	N	
その	altele	その	altul	DET	PRO;FEM;PL;3
その	altele	その	altul	DET	PRO;FEM;PL;3
その	altii	その	altul	DET	
その	alții	その	altul	DET	PRO;MASC;PL;3
ソフト	moale	ソフト	moale	ADJ	
なし	fără	なす	fără		ADP;ACC
江戸	edo	江戸	edo	PROPN	N;INDF;MASC;SG
国内	domestice	国内	domestic	N	ADJ;INDF;FEM;PL
国内	domestic	国内	domestic	N	ADJ;INDF;MASC;SG
国内	intern	国内	intern	N	ADJ;INDF;MASC;SG
ヨーク	york	ヨーク	york	PROPN	PROPN
高速	repede	高速	repede	ADJ	ADV
高速	rapid	高速	rapid	ADJ	ADV
設計	proiectare	設計	proiectare	V	N;INDF;FEM;SG
設計	design	設計	design	V	N;INDF;MASC;SG
設計	proiectarea	設計	proiectare	V	N;DEF;FEM;SG
韓国	coreea	韓国	corea	PROPN	PROPN
リリース	eliberează	リリース	elibera	N	V;IND;3;PRS;FIN
現代	contemporană	現代	contemporan	N	ADJ;INDF;FEM;SG
現代	contemporane	現代	contemporan	N	ADJ;INDF;FEM;PL
現代	contemporan	現代	contemporan	N	ADJ;INDF;MASC;SG
追加	adăugare	追加	adăugare	V	N;INDF;FEM;SG
追加	add	追加	add	V	
成功	succes	成功	succes	V	N;INDF;MASC;SG
成功	succese	成功	succes	V	N;INDF;FEM;PL
成功	succesul	成功	succes	V	N;DEF;MASC;SG
移動	mutare	移動	mutare	V	N;INDF;FEM;SG
移動	mutarea	移動	mutare	V	N;DEF;FEM;SG
国民	națională	国民	național	N	ADJ;INDF;FEM;SG
国民	national	国民	national	N	ADJ;INDF;MASC;SG
国民	naţional	国民	naţional	N	ADJ;INDF;MASC;SG
国民	național	国民	național	N	ADJ;INDF;MASC;SG
ファン	ventilatoare	ファン	ventilator	N	ADJ;INDF;FEM
すべて	totul	すべて	tot	N	PRO;MASC;SG;3
すべて	toti	すべて	toti	N	
すべて	toți	すべて	tot	N	PRO;MASC;PL;3
すべて	toate	すべて	tot	N	PRO;FEM;PL;3
すべて	tot	すべて	tot	N	PRO;MASC;SG;3
山口	yamaguchi	山口	yamaguch	PROPN	PROPN
運動	exercițiu	運動	exercițiu	V	N;INDF;MASC;SG
運動	exercitiu	運動	exercitiu	V	N;INDF;MASC;SG
運動	exercitarea	運動	exercitare	V	N;DEF;FEM;SG
運動	mișcarea	運動	mișcare	V	N;DEF;FEM;SG
運動	miscarea	運動	miscare	V	N;DEF;FEM;SG
運動	mişcare	運動	mişcare	V	N;INDF;FEM;SG
運動	miscare	運動	miscare	V	N;INDF;FEM;SG
運動	mişcarea	運動	mincare	V	N;DEF;FEM;SG
運動	mișcare	運動	mișcare	V	N;INDF;FEM;SG
環境	mediu	環境	mediu	N	ADJ;INDF;MASC;SG
発足	inaugurare	発足	inaugurare	V	N;INDF;FEM;SG
発足	inaugurarea	発足	inaugurare	V	N;DEF;FEM;SG
大きな	big	大きな	big	ADJ	N;INDF;MASC;SG
ヨーロッパ	europe	ヨーロッパ	europă	PROPN	
ヨーロッパ	europei	ヨーロッパ	europă	PROPN	PROPN;DEF;FEM;SG
ヨーロッパ	europa	ヨーロッパ	europa	PROPN	PROPN
ヨーロッパ	europă	ヨーロッパ	europă	PROPN	N;INDF;FEM;SG
紹介	introducere	紹介	introducere	V	N;INDF;FEM;SG
紹介	introducerea	紹介	introducere	V	N;DEF;FEM;SG
紹介	sesizare	紹介	sesizare	V	N;INDF;FEM;SG
紹介	trimitere	紹介	trimitere	V	N;INDF;FEM;SG
戦闘	luptă	戦闘	luptă	V	N;INDF;FEM;SG
戦闘	bătălia	戦闘	bătălie	V	N;DEF;FEM;SG
戦闘	bătălie	戦闘	bătălie	V	N;INDF;FEM;SG
労働	muncitoresc	労働	muncitoresc	N	ADJ;INDF;MASC;SG
限定	limited	限定	limited	V	N;INDF;MASC;SG
限定	limitate	限定	limitat	V	ADJ;INDF;FEM;PL
限定	limitat	限定	limita	V	ADJ;INDF;MASC;SG
限定	limitată	限定	limitat	V	ADJ;INDF;FEM;SG
オリジナル	originalitate	オリジナル	originalitate	ADJ	N;INDF;FEM;SG
オリジナル	originalele	オリジナル	original	ADJ	N;DEF;FEM;PL
可能性	posibilitati	可能性	posibilitati	N	
可能性	posibile	可能性	posibil	N	ADJ;INDF;FEM;PL
可能性	posibil	可能性	posibil	N	ADV
可能性	posibila	可能性	posibil	N	ADJ;DEF;FEM;SG
可能性	posibilă	可能性	posibil	N	ADJ;INDF;FEM;SG
種類	tastează	種類	tasta	N	V;IND;3;PRS;FIN
協力	cooperare	協力	cooperare	V	N;INDF;FEM;SG
協力	cooperarea	協力	cooperare	V	N;DEF;FEM;SG
指導	orientare	指導	orientare	V	N;INDF;FEM;SG
指導	îndrumare	指導	îndrumare	V	N;INDF;FEM;SG
指導	îndrumări	指導	îndrumare	V	N;INDF;FEM;PL
判断	judecată	判断	judecată	V	N;INDF;FEM;SG
判断	judecata	判断	judecată	V	N;DEF;FEM;SG
判断	judecată	判断	judecată	V	N;INDF;FEM;SG
判断	judecata	判断	judecată	V	N;DEF;FEM;SG
判断	hotărârea	判断	hotărâre	V	N;DEF;FEM;SG
判断	hotărâre	判断	hotărâre	V	N;INDF;FEM;SG
ネット	netă	ネット	net	N	
引退	pensionat	引退	pensiona	V	ADJ;INDF;MASC;SG
引退	pensionar	引退	pensionar	V	N;INDF;MASC;SG
引退	retras	引退	retrage	V	ADJ;INDF;MASC;SG
誕生	naștere	誕生	naștere	V	N;INDF;FEM;SG
誕生	nastere	誕生	nastere	V	
誕生	naşterea	誕生	naștere	V	N;DEF;FEM;SG
指揮	comanda	指揮	comandă	V	N;DEF;FEM;SG
指揮	comandă	指揮	comandă	V	N;INDF;FEM;SG
レース	rasă	レース	rasă	N	ADJ;INDF;FEM;SG
レース	race	レース	race	N	
静岡	shizuoka	静岡	shizuoka	PROPN	N;DEF;FEM;SG
神奈川	kanagawa	神奈川	kanagawa	PROPN	PROPN
岡山	okayama	岡山	okayama	PROPN	
埼玉	saitama	埼玉	saitamă	PROPN	N;INDF;FEM;SG
項目	înscrieri	項目	înscriere	N	
ラン	rulează	ラン	rula	N	V;IND;3;PRS;FIN
ラン	fugi	ラン	fugi	N	
レイ	ray	レイ	ray	N	PROPN
移転	transfer	移転	transfer	V	N;INDF;MASC;SG
移転	transferul	移転	transfer	V	N;DEF;MASC;SG
移転	relocare	移転	relocare	V	N;INDF;FEM;SG
異なる	diferit	異なる	diferit	V	ADJ;INDF;MASC;SG
異なる	diferite	異なる	diferit	V	ADJ;INDF;FEM;PL
異なる	diferită	異なる	diferit	V	ADJ;INDF;FEM;SG
異なる	diferita	異なる	diferita	V	ADJ;DEF;FEM;SG
神戸	kobe	神戸	kobe	PROPN	PROPN
関西	kansai	関西	kansa	PROPN	N;INDF;MASC;SG
行動	comportamentul	行動	comportament	V	N;DEF;MASC;SG
行動	comportament	行動	comportament	V	N;INDF;MASC;SG
行動	purtare	行動	purtare	V	N;INDF;FEM;SG
行動	comportamentul	行動	comportament	V	N;DEF;MASC;SG
行動	comportament	行動	comportament	V	N;INDF;MASC;SG
重要	important	重要	important	ADJ	ADV
九州	kyūshū	九州	kyūshū	PROPN	
九州	kyushu	九州	kyushu	PROPN	PROPN
導入	introducere	導入	introducere	V	N;INDF;FEM;SG
導入	introducerea	導入	introducere	V	N;DEF;FEM;SG
アジア	asia	アジア	asia	N	PROPN
全体	întreg	全体	întreg	N	ADJ;INDF;MASC;SG
全体	intreg	全体	intreg	N	
タイ	tailanda	タイ	tailandă	PROPN	PROPN
タイ	thailanda	タイ	thailanda	PROPN	PROPN
タイ	tai	タイ	tăia	PROPN	
普通	normal	普通	normal	ADJ	ADV
一人	una	一人	unul	PROPN	PRO;FEM;SG;3
一人	unul	一人	unul	PROPN	PRO;MASC;SG;3
一人	unu	一人	unu	PROPN	NUM;MASC;SG
長野	nagano	長野	nagano	PROPN	N;INDF;MASC;SG
スペイン	spania	スペイン	spanie	PROPN	PROPN
意見	parere	意見	parere	N	
意見	pareri	意見	parer	N	
発見	descoperire	発見	descoperire	V	N;INDF;FEM;SG
発見	descoperiri	発見	descoperire	V	N;INDF;FEM;PL
発見	descoperirea	発見	descoperire	V	N;DEF;FEM;SG
発見	discovery	発見	discovery	V	N;INDF;MASC;SG
鈴木	suzuki	鈴木	suzuki	PROPN	PROPN
ローマ	romană	ローマ	roman	N	ADJ;INDF;FEM;SG
ローマ	roma	ローマ	romă	N	PROPN
ローマ	roma	ローマ	romă	N	PROPN
保護	protejarea	保護	protejare	V	N;DEF;FEM;SG
保護	protecție	保護	protecție	V	N;INDF;FEM;SG
保護	protecția	保護	protecție	V	N;DEF;FEM;SG
保護	protectie	保護	protectie	V	N;INDF;FEM;SG
少女	shōjo	少女	shōjo	N	
多数	multi	多数	mult	N	
多数	mulți	多数	mult	N	PRO;MASC;PL;3
多数	multe	多数	mult	N	PRO;FEM;PL;3
多数	numeroși	多数	numeros	N	V;IND;PL;2;IPFV;FIN
多数	numeroase	多数	numeros	N	ADJ;INDF;FEM;PL
反対	împotriva	反対	împotriva		ADP;GEN
反対	impotriva	反対	impotriva		N;DEF;FEM;SG
反対	opus	反対	opune		ADJ;INDF;MASC;SG
反対	opusul	反対	opus		N;DEF;MASC;SG
反対	opusă	反対	opus		ADJ;INDF;FEM;SG
きく	ets	きく	ets		N;INDF;MASC;SG
作家	scriitoare	作家	scriitor	N	ADJ;INDF;FEM
地球	pamant	地球	pamant	N	
特徴	caracteristic	特徴	caracteristic	N	ADV
男性	masculin	男性	masculin	N	ADJ;INDF;MASC;SG
男性	barbati	男性	barba	N	
男性	man	男性	man	N	
福島	fukushima	福島	fukushimă	PROPN	N;DEF;FEM;SG
オープン	deschis	オープン	deschis	N	ADJ;INDF;MASC;SG
オープン	deschide	オープン	deschide	N	V;IND;SG;3;PRS;FIN
兵庫	hyogo	兵庫	hyogo	PROPN	
人気	popular	人気	popular	N	ADJ;INDF;MASC;SG
人気	populare	人気	popular	N	ADJ;INDF;FEM;PL
人気	populară	人気	popular	N	ADJ;INDF;FEM;SG
評価	rating	評価	ratinge	V	N;INDF;MASC;SG
評価	evaluare	評価	evaluare	V	N;INDF;FEM;SG
評価	rating	評価	ratinge	V	N;INDF;MASC;SG
評価	evaluări	評価	evaluare	V	N;INDF;FEM;PL
評価	ratinguri	評価	ratingură	V	N;INDF;FEM;PL
評価	ratingurile	評価	rating	V	N;DEF;FEM;PL
評価	evaluarea	評価	evaluare	V	N;DEF;FEM;SG
評価	evaluare	評価	evaluare	V	N;INDF;FEM;SG
評価	rată	評価	rată	V	N;INDF;FEM;SG
評価	rata	評価	rată	V	N;DEF;FEM;SG
評価	evaluarea	評価	evaluare	V	N;DEF;FEM;SG
評価	evaluare	評価	evaluare	V	N;INDF;FEM;SG
説明	explicatie	説明	explicatie	V	N;INDF;FEM;SG
説明	explicatia	説明	explicatie	V	N;DEF;FEM;SG
説明	explicație	説明	explicație	V	N;INDF;FEM;SG
説明	descriere	説明	descriere	V	N;INDF;FEM;SG
説明	descrierea	説明	descriere	V	N;DEF;FEM;SG
装備	echipament	装備	echipament	V	N;INDF;MASC;SG
装備	echipamente	装備	echipament	V	N;INDF;FEM;PL
装備	echipare	装備	echipare	V	N;INDF;FEM;SG
投票	vot	投票	vot	V	N;INDF;MASC;SG
投票	votare	投票	votare	V	N;INDF;FEM;SG
投票	votul	投票	vot	V	N;DEF;MASC;SG
投票	votarea	投票	votare	V	N;DEF;FEM;SG
熊本	kumamoto	熊本	kumamoto	PROPN	PROPN
グランド	grand	グランド	grand	PROPN	N;INDF;MASC;SG
専用	dedicată	専用	dedica	N	ADJ;INDF;FEM;SG
専用	dedicate	専用	dedica	N	ADJ;INDF;FEM;PL
専用	dedicat	専用	dedica	N	ADJ;INDF;MASC;SG
登録	registru	登録	registru	V	N;INDF;MASC;SG
登録	inregistrare	登録	inregistrare	V	N;INDF;FEM;SG
登録	înregistrări	登録	înregistrare	V	N;INDF;FEM;PL
登録	înregistrare	登録	înregistrare	V	N;INDF;FEM;SG
登録	inregistrare	登録	inregistrare	V	N;INDF;FEM;SG
佐藤	sato	佐藤	sato	PROPN	V;IND;SG;3;PST;FIN
田中	tanaka	田中	tanakă	PROPN	PROPN
ソン	sơn	ソン	sơn	PROPN	
沖縄	okinawa	沖縄	okinawa	PROPN	PROPN
ゲスト	musafir	ゲスト	musafir	PROPN	N;INDF;MASC;SG
ゲスト	oaspete	ゲスト	oaspete	PROPN	N;INDF;MASC;SG
ゲスト	invitat	ゲスト	invita	PROPN	ADJ;INDF;MASC;SG
ゲスト	oaspeti	ゲスト	oaspeti	PROPN	N;INDF;MASC;PL
ゲスト	musafiri	ゲスト	musafir	PROPN	N;INDF;MASC;PL
整備	întreținerea	整備	întreținere	V	N;DEF;FEM;SG
整備	intretinere	整備	intretinere	V	N;INDF;FEM;SG
整備	întreținere	整備	întreținere	V	N;INDF;FEM;SG
主張	revendicare	主張	revendicare	V	N;INDF;FEM;SG
分類	categoria	分類	categorie	V	N;DEF;FEM;SG
分類	categorii	分類	categorie	V	N;INDF;FEM;PL
分類	categorie	分類	categorie	V	N;INDF;FEM;SG
分類	clasificări	分類	clasificare	V	N;INDF;FEM;PL
分類	categorii	分類	categorie	V	N;INDF;FEM;PL
分類	categoriile	分類	categorie	V	N;DEF;FEM;PL
分類	clasificare	分類	clasificare	V	N;INDF;FEM;SG
分類	clasificarea	分類	clasificare	V	N;DEF;FEM;SG
中村	nakamura	中村	nakamura	PROPN	N;DEF;FEM;SG
連載	serializat	連載	serializa	V	ADJ;INDF;MASC;SG
表現	reprezentarea	表現	reprezentare	V	N;DEF;FEM;SG
表現	reprezentare	表現	reprezentare	V	N;INDF;FEM;SG
表現	expresia	表現	expresie	V	N;DEF;FEM;SG
表現	exprimare	表現	exprimare	V	N;INDF;FEM;SG
表現	expresie	表現	expresie	V	N;INDF;FEM;SG
表現	reprezentări	表現	reprezentare	V	N;INDF;FEM;PL
仙台	sendai	仙台	senda	PROPN	PROPN
新しい	noi	新しい	eu	ADJ	PRO;PL;1
新しい	nouă	新しい	nou	ADJ	
ホール	hole	ホール	hol	N	
ホール	hall	ホール	hall	N	PROPN
血液	sange	血液	sange	N	
同意	consimțământul	同意	consimțământ	V	N;DEF;MASC;SG
同意	convenit	同意	convenit	V	ADJ;INDF;MASC;SG
同意	convenite	同意	conveni	V	ADJ;INDF;FEM;PL
これら	aceste	これら	acest	PRO	DET;FEM;PL;3
平均	mediu	平均	mediu	N	ADJ;INDF;MASC;SG
事実	fapte	事実	fapt	ADV	N;INDF;FEM;PL
事実	faptele	事実	fapt	ADV	N;DEF;FEM;PL
事実	fapt	事実	fapt	ADV	N;INDF;MASC;SG
店舗	store	店舗	stură	N	
店舗	stochează	店舗	stoca	N	V;IND;3;PRS;FIN
複数	multiplu	複数	multiplu	N	
複数	multiplă	複数	multiplu	N	ADJ;INDF;FEM;SG
複数	multiple	複数	multiplu	N	ADJ;INDF;FEM;PL
観光	turistice	観光	turistic	N	ADJ;INDF;FEM;PL
取得	revendicare	取得	revendicare	V	N;INDF;FEM;SG
取得	aport	取得	aport	V	N;INDF;MASC;SG
レコード	înregistrează	レコード	înregistra	N	V;IND;3;PRS;FIN
秋田	akita	秋田	akita	PROPN	N;DEF;MASC;SG
上記	deasupra	上記	deasupra	N	ADP;GEN
付近	lângă	付近	lângă	N	ADP;ACC
リン	lynn	リン	lynn	PROPN	PROPN
リン	fosfor	リン	fosfor	PROPN	N;INDF;MASC;SG
輸送	transportare	輸送	transportare	V	N;INDF;FEM;SG
輸送	transporturi	輸送	transport	V	N;INDF;FEM;PL
輸送	transport	輸送	transport	V	N;INDF;MASC;SG
輸送	transportul	輸送	transport	V	N;DEF;MASC;SG
輸送	transporturi	輸送	transport	V	N;INDF;FEM;PL
輸送	transport	輸送	transport	V	N;INDF;MASC;SG
輸送	transportul	輸送	transport	V	N;DEF;MASC;SG
岐阜	gifu	岐阜	gifu	PROPN	
長崎	nagasaki	長崎	nagasaki	PROPN	PROPN
メイン	principala	メイン	principal	N	ADJ;DEF;FEM;SG
メイン	principale	メイン	principal	N	ADJ;INDF;FEM;PL
メイン	principală	メイン	principal	N	ADJ;INDF;FEM;SG
メイン	maine	メイン	maină	N	
メイン	primare	メイン	primar	N	ADJ;INDF;FEM;PL
メイン	primară	メイン	primar	N	ADJ;INDF;FEM;SG
ロード	încarcă	ロード	încărca	N	V;IND;3;PRS;FIN
エル	elle	エル	el	N	
札幌	sapporo	札幌	sapporo	PROPN	N;INDF;MASC;SG
ワールド	world	ワールド	world	N	PROPN
息子	fiule	息子	fiu	N	
市民	cetateni	市民	cetaten	N	ADJ;INDF;MASC;PL
市民	cetatean	市民	cetatean	N	ADJ;INDF;MASC;SG
松本	matsumoto	松本	matsumoto	PROPN	PROPN
自然	naturala	自然	natural	ADJ	N;DEF;FEM;SG
自然	natură	自然	natură	ADJ	N;INDF;FEM;SG
自然	natura	自然	natură	ADJ	N;DEF;FEM;SG
マイル	miles	マイル	miles	N	PROPN
マイル	mile	マイル	milă	N	
マイル	mile	マイル	milă	N	
ギター	chitară	ギター	chitară	N	V;IND;SG;3;PST;FIN
鹿児島	kagoshima	鹿児島	kagoshima	PROPN	N;DEF;FEM;SG
変化	schimbare	変化	schimbare	V	N;INDF;FEM;SG
変化	schimbarea	変化	schimbare	V	N;DEF;FEM;SG
タイプ	tastează	タイプ	tasta	N	V;IND;3;PRS;FIN
石川	ishikawa	石川	ishikawa	PROPN	PROPN
パリ	paris	パリ	paris	PROPN	PROPN
パリ	parisul	パリ	paris	PROPN	N;DEF;MASC;SG
南部	nambu	南部	nambu	N	
南部	southern	南部	southern	N	PROPN
南部	sudic	南部	sudic	N	ADJ;INDF;MASC;SG
経験	experimentat	経験	experimentat	V	ADJ;INDF;MASC;SG
経験	experiență	経験	experiență	V	N;INDF;FEM;SG
経験	experiența	経験	experiență	V	N;DEF;FEM;SG
経験	experienta	経験	experient	V	N;DEF;FEM;SG
延長	prelungită	延長	prelungit	V	ADJ;INDF;FEM;SG
延長	prelungit	延長	prelungi	V	ADJ;INDF;MASC;SG
延長	extins	延長	extins	V	ADJ;INDF;MASC;SG
延長	extinsă	延長	extins	V	ADJ;INDF;FEM;SG
延長	extensie	延長	extensie	V	N;INDF;FEM;SG
延長	prelungirea	延長	prelungire	V	N;DEF;FEM;SG
延長	extindere	延長	extindere	V	N;INDF;FEM;SG
延長	prelungire	延長	prelungire	V	N;INDF;FEM;SG
延長	extensia	延長	extensie	V	N;DEF;FEM;SG
ランド	rand	ランド	rand	N	
条件	condiționat	条件	condiționat	N	ADJ;INDF;MASC;SG
条件	condiționată	条件	condiționa	N	ADJ;INDF;FEM;SG
伝説	legendar	伝説	legendar	N	ADJ;INDF;MASC;SG
伝説	legendară	伝説	legendar	N	ADJ;INDF;FEM;SG
伝説	legendara	伝説	legendară	N	ADJ;DEF;FEM;SG
ロンドン	londra	ロンドン	londru	PROPN	PROPN
ロンドン	london	ロンドン	london	PROPN	PROPN
本部	sediu	本部	sediu	PROPN	N;INDF;MASC;SG
本部	sedii	本部	sedie	PROPN	N;INDF;FEM;PL
フリー	liberă	フリー	liber	PROPN	ADJ;INDF;FEM;SG
フリー	liber	フリー	liber	PROPN	ADV
フリー	liberi	フリー	liber	PROPN	ADJ;INDF;MASC;PL
フリー	free	フリー	free	PROPN	
フリー	gratuit	フリー	gratuit	PROPN	ADJ;INDF;MASC;SG
競走	rasă	競走	rasă	N	ADJ;INDF;FEM;SG
競走	race	競走	race	N	
高橋	takahashi	高橋	takahash	PROPN	PROPN
デジタル	digital	デジタル	digital	ADJ	N;INDF;MASC;SG
山田	yamada	山田	yamadă	PROPN	PROPN
台湾	taiwan	台湾	taiwan	PROPN	PROPN
インド	indiei	インド	indie	PROPN	PROPN;DEF;FEM;SG
インド	india	インド	india	PROPN	PROPN
吉田	yoshida	吉田	yoshida	PROPN	PROPN
東海	tokai	東海	tokai	PROPN	
ライン	line	ライン	line	N	
履歴	istoric	履歴	istoric	N	ADJ;INDF;MASC;SG
提案	sugestiile	提案	sugestie	V	N;DEF;FEM;PL
提案	sugestii	提案	sugestie	V	N;INDF;FEM;PL
提案	sugestia	提案	sugestie	V	N;DEF;FEM;SG
提案	sugestie	提案	sugestie	V	N;INDF;FEM;SG
提案	propunere	提案	propunere	V	N;INDF;FEM;SG
提案	propunerea	提案	propunere	V	N;DEF;FEM;SG
シティ	city	シティ	city	PROPN	N;INDF;MASC;SG
シティ	oras	シティ	oras	PROPN	N;INDF;MASC;SG
シティ	oraș	シティ	oraș	PROPN	N;INDF;MASC;SG
シティ	oraş	シティ	oraş	PROPN	N;INDF;MASC;SG
シティ	oraşul	シティ	orac	PROPN	N;DEF;MASC;SG
シティ	orașul	シティ	oraș	PROPN	N;DEF;MASC;SG
解説	explicatie	解説	explicatie	V	N;INDF;FEM;SG
解説	explicatia	解説	explicatie	V	N;DEF;FEM;SG
解説	explicație	解説	explicație	V	N;INDF;FEM;SG
解説	explicații	解説	explicație	V	N;INDF;FEM;PL
解説	explicatii	解説	explicat	V	N;INDF;FEM;PL
解説	descriere	解説	descriere	V	N;INDF;FEM;SG
解説	descrierea	解説	descriere	V	N;DEF;FEM;SG
レギュラー	regulată	レギュラー	regulat	N	ADJ;INDF;FEM;SG
レギュラー	regulate	レギュラー	regulat	N	ADJ;INDF;FEM;PL
レギュラー	regulat	レギュラー	regulat	N	ADV
レギュラー	obișnuit	レギュラー	obișnuit	N	ADJ;INDF;MASC;SG
職業	iov	職業	iov	N	
太郎	taro	太郎	taro	PROPN	PROPN
角川	kadokawa	角川	kadokawa	PROPN	
改正	modificări	改正	modificare	V	N;INDF;FEM;PL
改正	amendamentele	改正	amendament	V	N;DEF;FEM;PL
改正	amendamente	改正	amendament	V	N;INDF;FEM;PL
改正	revizie	改正	revizie	V	N;INDF;FEM;SG
改正	revizuirea	改正	revizuire	V	N;DEF;FEM;SG
改正	revizuire	改正	revizuire	V	N;INDF;FEM;SG
近く	lângă	近く	lângă	ADV	ADP;ACC
アイドル	inactiv	アイドル	inactiv	N	ADJ;INDF;MASC;SG
更新	actualizarea	更新	actualizare	V	N;DEF;FEM;SG
更新	actualizare	更新	actualizare	V	N;INDF;FEM;SG
更新	update	更新	upda	V	N;INDF;FEM;PL
更新	refresh	更新	refresh	V	N;INDF;MASC;SG
更新	actualizări	更新	actualizare	V	N;INDF;FEM;PL
更新	actualizările	更新	actualizare	V	N;DEF;FEM;PL
配信	livrarea	配信	livrare	V	N;DEF;FEM;SG
配信	livrare	配信	livrare	V	N;INDF;FEM;SG
配信	difuzat	配信	difuza	V	ADJ;INDF;MASC;SG
配信	transmisie	配信	transmisie	V	N;INDF;FEM;SG
配信	transmisiune	配信	transmisiune	V	N;INDF;FEM;SG
配信	difuzare	配信	difuzare	V	N;INDF;FEM;SG
山本	yamamoto	山本	yamamoto	PROPN	PROPN
仕事	iov	仕事	iov	N	
政策	politică	政策	politic	N	ADJ;INDF;FEM;SG
メディア	mediu	メディア	mediu	N	ADJ;INDF;MASC;SG
ただ	doar	ただ	doar	CONJ	ADV
外国	străine	外国	străin	N	ADJ;INDF;FEM;PL
外国	strain	外国	strain	N	ADJ;INDF;MASC;SG
外国	străin	外国	străin	N	ADJ;INDF;MASC;SG
支配	guvernământ	支配	guvernământ	V	N;INDF;MASC;SG
強い	strong	強い	strong	ADJ	
継承	succesiune	継承	succesiune	V	N;INDF;FEM;SG
継承	succesiunea	継承	succesiune	V	N;DEF;FEM;SG
継承	moștenire	継承	moștenire	V	N;INDF;FEM;SG
継承	moștenirea	継承	moștenire	V	N;DEF;FEM;SG
方針	politică	方針	politic	N	ADJ;INDF;FEM;SG
方針	politici	方針	politic	N	ADJ;INDF;MASC;PL
執筆	scrierea	執筆	scriere	V	N;DEF;FEM;SG
執筆	scriere	執筆	scriere	V	N;INDF;FEM;SG
基準	standard	基準	standard	N	ADJ
化学	chimice	化学	chimic	N	ADJ;INDF;FEM;PL
化学	chimic	化学	chimic	N	ADJ;INDF;MASC;SG
接続	legături	接続	legătură	V	N;INDF;FEM;PL
接続	conexiuni	接続	conexiune	V	N;INDF;FEM;PL
接続	conexiunea	接続	conexiune	V	N;DEF;FEM;SG
