stein	stein	star	stein	PROPN	PROPN
coñeciches	toi	coñeciche	soi	N	PRO;SG;2
coñeciches	you	coñeciche	you	N	PRO;SG;2
coñeciches	rencontrez	coñeciche	rencontrer	N	V;IMP;PL;2;PRS;FIN
coñeciches	rencontrer	coñeciche	rencontrer	N	V;NFIN
coñeciches	lui	coñeciche	lui	N	PRO;SG;3
marion	marion	marion	marion	PROPN	PROPN
pénsao	pense	pénsao	penser	PROPN	V;IND;SG;3;PRS;FIN
pénsao	pensez	pénsao	penser	PROPN	V;IMP;PL;2;PRS;FIN
pénsao	réfléchis	pénsao	réfléchire	PROPN	ADJ;MASC;PL
pénsao	penser	pénsao	penser	PROPN	V;NFIN
pénsao	réfléchir	pénsao	réfléchir	PROPN	V;NFIN
blue	bleu	blue	bleu	PROPN	N;MASC;SG
blue	bleus	blue	bleu	PROPN	ADJ;MASC;PL
blue	bleue	blue	bleu	PROPN	ADJ;FEM;SG
blue	bleues	blue	bleu	PROPN	ADJ;FEM;PL
andrews	andrews	andrews	andrew	PROPN	PROPN
andrews	du	andrews	du	PROPN	DET;MASC;SG
andrews	de	andrews	de	PROPN	ADP
andrews	depuis	andrews	depuis	PROPN	ADP
perdóeme	pardonnez	perdóeme	pardonner	N	V;IMP;PL;2;PRS;FIN
perdóeme	pardonner	perdóeme	pardonner	N	V;NFIN
perdóeme	pardonne	perdóeme	pardonner	N	V;IND;SG;3;PRS;FIN
chalana	bateau	chalanar	bateau	ADJ	N;MASC;SG
chalana	canot	chalanar	canot	ADJ	N;MASC;SG
filliña	chère	filliña	cher	N	ADJ;FEM;SG
filliña	cher	filliña	cher	N	ADJ;MASC;SG
filliña	chers	filliña	cher	N	ADJ;MASC;PL
sagrada	saintes	sagrar	saint	V	ADJ;FEM;PL
sagrada	sainte	sagrar	saint	V	ADJ;FEM;SG
sagrada	saint	sagrar	saint	V	PROPN
mineral	minérales	mineral	minéral	N	ADJ;FEM;PL
mineral	ore	mineral	ore	N	PROPN
andabas	vous	andaba	vous	N	PRO;PL;2
andabas	tu	andaba	il	N	PRO;SG;2
andabas	toi	andaba	soi	N	PRO;SG;2
andabas	you	andaba	you	N	PRO;SG;2
andabas	étaient	andaba	être	N	V;IND;PL;3;IPFV;FIN
andabas	avoir	andaba	avoir	N	V;NFIN
andabas	ont	andaba	avoir	N	V;IND;PL;3;PRS;FIN
geoffrey	geoffrey	geoffrey	geoffrey	PROPN	PROPN
cantaba	sang	cantar	sang	V	N;MASC;SG
tróuxenche	apporté	tróuxenche	apporter	PROPN	V;MASC;SG;PST;V.PTCP
tróuxenche	amené	tróuxenche	amener	PROPN	V;MASC;SG;PST;V.PTCP
tróuxenche	amenés	tróuxenche	amener	PROPN	V;MASC;PL;PST;V.PTCP
tróuxenche	vous	tróuxenche	vous	PROPN	PRO;PL;2
tróuxenche	tu	tróuxenche	il	PROPN	PRO;SG;2
tróuxenche	toi	tróuxenche	soi	PROPN	PRO;SG;2
tróuxenche	you	tróuxenche	you	PROPN	PRO;SG;2
armadas	armés	armado	armer	N	V;MASC;PL;PST;V.PTCP
armadas	armées	armado	armer	N	V;FEM;PL;PST;V.PTCP
armadas	armé	armado	armer	N	V;MASC;SG;PST;V.PTCP
foches	did	foche	did	N	
foches	vous	foche	vous	N	PRO;PL;2
foches	tu	foche	il	N	PRO;SG;2
foches	toi	foche	soi	N	PRO;SG;2
foches	you	foche	you	N	PRO;SG;2
anarquista	anarchiste	anarquista	anarchiste	N	ADJ;MASC;SG
revolucionarios	révolutionnaires	revolucionario	révolutionnaire	N	ADJ;MASC;PL
irlandeses	irlandaise	irlander	irlandais	N	ADJ;FEM;SG
irlandeses	irlandais	irlander	irlandais	N	ADJ;MASC;SG
fodidos	sont	foder	être	N	V;IND;PL;3;PRS;FIN
dámo	donner	dámo	donner		V;NFIN
dámo	donne	dámo	donner		V;IND;SG;3;PRS;FIN
dámo	donnez	dámo	donner		V;IMP;PL;2;PRS;FIN
willett	willett	willett	willett	PROPN	PROPN
mátao	kill	mátao	kill	PROPN	PROPN
mátao	tuez	mátao	tuer	PROPN	V;IMP;PL;2;PRS;FIN
mátao	tuer	mátao	tuer	PROPN	V;NFIN
mátao	tue	mátao	tuer	PROPN	V;IND;SG;3;PRS;FIN
mátao	lui	mátao	lui	PROPN	PRO;SG;3
ianqui	américaine	ianqui	américain	PROPN	ADJ;FEM;SG
ianqui	américain	ianqui	américain	PROPN	ADJ;MASC;SG
ianqui	américaines	ianqui	américain	PROPN	ADJ;FEM;PL
ianqui	américains	ianqui	américain	PROPN	ADJ;MASC;PL
shirley	shirley	shirley	shirley	PROPN	PROPN
claude	claude	claude	claude	PROPN	N;MASC;SG
ping	ping	ping	ping	PROPN	N;MASC;SG
fodendo	putain	foder	putain	V	
fodendo	avec	foder	avec	V	ADP
barricada	barricade	barricar	barricade	V	N;FEM;SG
moretto	moretto	moretto	moretto	N	PROPN
biram	biram	biram	biram	PROPN	PROPN
jerry	jerry	jerry	jerry	PROPN	PROPN
guaraná	guarana	guarar	guarana	V	N;MASC;SG
takami	takami	takami	takami	PROPN	PROPN
mehrdad	mehrdad	mehrdad	mehrdad	N	PROPN
cui	cui	cui	cui	PROPN	
zhong	zhong	zhong	zhong	N	PROPN
téñote	got	téñote	got	PROPN	
private	privée	private	priver	PROPN	V;FEM;SG;PST;V.PTCP
private	privé	private	privé	PROPN	ADJ;MASC;SG
private	privés	private	priver	PROPN	V;MASC;PL;PST;V.PTCP
mormont	mormont	mormont	mormont	PROPN	PROPN
pender	pender	pender	pender	V	PROPN
ángeles	los	ángele	el	N	PROPN
ángeles	angeles	ángele	angele	N	PROPN
hormona	hormonaux	hormona	hormonal	N	ADJ;MASC;PL
jazz	jazz	jazz	jazz	PROPN	N;MASC;SG
finanzas	financement	finanzas	financement	PROPN	N;MASC;SG
finanzas	finances	finanzas	finance	PROPN	N;FEM;PL
finanzas	finance	finanzas	finance	PROPN	N;FEM;SG
incribles	amazing	incrible	amazing	ADJ	V
má	méchant	má	méchant	N	ADJ;MASC;SG
má	mal	má	mal	N	ADV
má	mauvaise	má	mauvais	N	ADJ;FEM;SG
má	mauvais	má	mauvais	N	ADJ;MASC;SG
hans	hans	haber	hans	PROPN	PROPN
gráfica	diagramme	gráfico	diagramme	ADJ	N;MASC;SG
gráfica	graphe	gráfico	graphe	ADJ	N;MASC;SG
estudamos	etude	estudar	etude	V	N;FEM;SG
estudamos	étude	estudar	étude	V	N;FEM;SG
sabia	sage	sabia	sage	V	ADJ;MASC;SG
sabia	wise	sabia	wise	V	PROPN
noventa	ninety	noventa	ninety	NUM	PROPN
ollade	regardez	ollade	regarder	ADV	V;IMP;PL;2;PRS;FIN
ollade	regarde	ollade	regarder	ADV	V;IND;SG;3;PRS;FIN
ollade	regardes	ollade	regarde	ADV	V;IMP;PL;2;PRS;FIN
pensaría	réfléchis	pensar	réfléchire	V	ADJ;MASC;PL
nostalxia	nostalgique	nostalxia	nostalgique	N	ADJ;MASC;SG
existía	fut	existir	être	V	V;IND;SG;3;PST;FIN
existía	était	existir	être	V	V;IND;SG;3;IPFV;FIN
existía	là	existir	là	V	ADV
seguise	still	seguir	still	V	PROPN
seguise	encore	seguir	encore	V	ADV
seguise	toujours	seguir	toujours	V	ADV
seguise	fut	seguir	être	V	V;IND;SG;3;PST;FIN
seguise	était	seguir	être	V	V;IND;SG;3;IPFV;FIN
seguise	let	seguir	let	V	
sos	seul	se	seul	PROPN	ADJ;MASC;SG
sos	seuls	se	seul	PROPN	ADJ;MASC;PL
sos	seule	se	seul	PROPN	ADJ;FEM;SG
sos	propres	se	propre	PROPN	ADJ;MASC;PL
sos	propre	se	propre	PROPN	ADJ;MASC;SG
sos	posséder	se	posséder	PROPN	V;NFIN
collelo	prend	collelo	prendre	N	V;IND;SG;3;PRS;FIN
collelo	prendre	collelo	prendre	N	V;NFIN
collelo	prenez	collelo	prendre	N	V;IMP;PL;2;PRS;FIN
collelo	prends	collelo	prendre	N	V;IND;SG;1;PRS;FIN
collede	prend	colleder	prendre	PROPN	V;IND;SG;3;PRS;FIN
collede	prendre	colleder	prendre	PROPN	V;NFIN
collede	prenez	colleder	prendre	PROPN	V;IMP;PL;2;PRS;FIN
collede	prends	colleder	prendre	PROPN	V;IND;SG;1;PRS;FIN
coñecedes	sais	coñecede	savoir	V	INTJ
coñecedes	don	coñecede	don	V	N;MASC;SG
adoitan	elles	adoitar	il	V	PRO;FEM;PL;3
adoitan	ils	adoitar	il	V	PRO;MASC;PL;3
adoitan	eux	adoitar	soi	V	PRO;MASC;PL;3
adoitan	habituellement	adoitar	habituellement	V	ADV
adoitan	généralement	adoitar	généralement	V	ADV
supremo	suprême	supremo	suprême	N	ADJ;MASC;SG
supremo	suprêmes	supremo	suprême	N	ADJ;MASC;PL
táboa	brisé	táboa	briser	N	V;MASC;SG;PST;V.PTCP
táboa	fauché	táboa	faucher	N	V;MASC;SG;PST;V.PTCP
táboa	cassé	táboa	cassé	N	V;MASC;SG;PST;V.PTCP
táboa	rompu	táboa	rompre	N	V;MASC;SG;PST;V.PTCP
táboa	cassée	táboa	casser	N	V;FEM;SG;PST;V.PTCP
myriad	myriade	myriad	myriade	PROPN	N;FEM;SG
errada	tort	errada	tort	ADJ	N;MASC;SG
errada	mal	errada	mal	ADJ	ADV
errada	erroné	errada	erroné	ADJ	V;MASC;SG;PST;V.PTCP
inesperado	inattendue	inesperar	inattendu	V	ADJ;FEM;SG
inesperado	inattendu	inesperar	inattendu	V	ADJ;MASC;SG
inesperado	imprévisible	inesperar	imprévisible	V	ADJ;MASC;SG
inesperado	imprévu	inesperar	imprévu	V	ADJ;MASC;SG
inesperado	imprévus	inesperar	imprévu	V	ADJ;MASC;PL
madrugada	matin	madrugar	matin	V	N;MASC;SG
madrugada	morning	madrugar	morning	V	PROPN
madrugada	matinale	madrugar	matinal	V	ADJ;FEM;SG
aparellos	périphériques	aparello	périphérique	N	ADJ;MASC;PL
corporal	organisme	corporal	organisme	ADJ	N;MASC;SG
corporal	carrosserie	corporal	carrosserie	ADJ	N;FEM;SG
corporal	organe	corporal	organe	ADJ	N;MASC;SG
corporal	corps	corporal	corps	ADJ	N;MASC;SG
fainos	faites	faino	faire	N	V;FEM;PL;PST;V.PTCP
fainos	faire	faino	faire	N	V;NFIN
harvard	harvard	harvard	harvard	V	PROPN
seriamente	sérieux	seriamente	sérieux	ADV	ADJ;MASC;SG
seriamente	serieux	seriamente	serieux	ADV	ADJ;MASC;SG
pides	vous	peder	vous	V	PRO;PL;2
pides	tu	peder	il	V	PRO;SG;2
pides	toi	peder	soi	V	PRO;SG;2
pides	you	peder	you	V	PRO;SG;2
axudas	aidez	axuda	aider	N	V;IMP;PL;2;PRS;FIN
axudas	aider	axuda	aider	N	V;NFIN
deixara	avait	deixar	avoir	V	V;IND;SG;3;IPFV;FIN
deixara	avaient	deixar	avoir	V	V;IND;PL;3;IPFV;FIN
deixara	gauche	deixar	gauche	V	ADJ;MASC;SG
deixara	let	deixar	let	V	
rematan	end	rematar	end	V	N;MASC;SG
rematan	fin	rematar	fin	V	N;FEM;SG
amarelos	jaunes	amarelo	jaune	N	ADJ;MASC;PL
amarelos	jaune	amarelo	jaune	N	ADJ;MASC;SG
racial	course	racial	course	ADJ	N;FEM;SG
racial	race	racial	race	ADJ	N;FEM;SG
sinxelos	simple	sinxelo	simple	N	ADJ;MASC;SG
sinxelos	simples	sinxelo	simple	N	ADJ;MASC;PL
nixeria	nigeria	nixeria	nigeria	N	PROPN
refiro	quoi	referir	quoi	V	PRO
refiro	quel	referir	quel	V	DET;MASC;SG
refiro	quelle	referir	quel	V	DET;FEM;SG
atrapar	captures	atrapar	capture	V	N;FEM;PL
morrían	elles	morrer	il	V	PRO;FEM;PL;3
morrían	ils	morrer	il	V	PRO;MASC;PL;3
morrían	eux	morrer	soi	V	PRO;MASC;PL;3
existente	existant	existente	exister	ADJ	V;PRS;V.PTCP
debuxar	tirage	debuxar	tirage	V	N;MASC;SG
debuxar	dessin	debuxar	dessin	V	N;MASC;SG
debuxar	tirage	debuxar	tirage	V	N;MASC;SG
desesperada	fils	desesperar	fils	V	N;MASC;SG
desesperada	fiston	desesperar	fiston	V	N;MASC;SG
nathaniel	nathaniel	nathaniel	nathaniel	PROPN	N;MASC;SG
abren	ouverture	abren	ouverture	V	N;FEM;SG
caribe	caraïbe	caribe	caraïbe	N	ADJ;FEM;SG
caio	caius	caio	caius	V	PROPN
texas	texas	texa	texas	PROPN	N;MASC;SG
bici	bicyclette	bici	bicyclette	PROPN	N;FEM;SG
bici	vélo	bici	vélo	PROPN	N;MASC;SG
admito	admettre	admito	admettre	ADV	V;NFIN
admito	admets	admito	admet	ADV	V;IMP;SG;1;PRS;FIN
admito	admet	admito	admettre	ADV	V;IND;SG;3;PRS;FIN
foxe	loin	foxe	loin	V	ADV
minte	mensonge	minte	mensonge	V	N;MASC;SG
minte	menteur	minte	menteur	V	N;MASC;SG
minte	mensonge	minte	mensonge	V	N;MASC;SG
minte	mensonges	minte	mensonge	V	N;MASC;PL
hail	grêle	hail	grêle	PROPN	ADJ;MASC;SG
dixéronlle	racontée	dixéronlle	raconter	PROPN	V;FEM;SG;PST;V.PTCP
dixéronlle	raconté	dixéronlle	raconter	PROPN	V;MASC;SG;PST;V.PTCP
dixéronlle	elles	dixéronlle	il	PROPN	PRO;FEM;PL;3
dixéronlle	ils	dixéronlle	il	PROPN	PRO;MASC;PL;3
dixéronlle	eux	dixéronlle	soi	PROPN	PRO;MASC;PL;3
atopen	elles	atopar	il	V	PRO;FEM;PL;3
atopen	ils	atopar	il	V	PRO;MASC;PL;3
atopen	eux	atopar	soi	V	PRO;MASC;PL;3
cambialo	modifier	cambialo	modifier	PROPN	V;NFIN
cambialo	changements	cambialo	changement	PROPN	N;MASC;PL
cambialo	changer	cambialo	changer	PROPN	V;NFIN
cambialo	changement	cambialo	changement	PROPN	N;MASC;SG
construir	batiment	construir	batiment	V	N;MASC;SG
construir	immeuble	construir	immeuble	V	N;MASC;SG
construir	bâtiment	construir	bâtiment	V	N;MASC;SG
tiveran	ont	ter	avoir	V	V;IND;PL;3;PRS;FIN
tiveran	avait	ter	avoir	V	V;IND;SG;3;IPFV;FIN
tiveran	avaient	ter	avoir	V	V;IND;PL;3;IPFV;FIN
tiveran	elles	ter	il	V	PRO;FEM;PL;3
tiveran	ils	ter	il	V	PRO;MASC;PL;3
tiveran	eux	ter	soi	V	PRO;MASC;PL;3
ainda	still	ainda	still	ADV	PROPN
usala	utilisation	usalar	utilisation	V	N;FEM;SG
optimista	optimisme	optimista	optimisme	ADJ	N;MASC;SG
normalidade	normalement	normalidade	normalement	N	ADV
encantaríame	amour	encantaríame	amour	V	N;MASC;SG
encantaríame	love	encantaríame	love	V	ADJ;FEM;SG
lembrades	mémoriser	lembrade	mémoriser	N	V;NFIN
lembrades	souviens	lembrade	souvenir	N	V;IND;SG;1;IPFV;FIN
lembrades	vous	lembrade	vous	N	PRO;PL;2
lembrades	tu	lembrade	il	N	PRO;SG;2
lembrades	toi	lembrade	soi	N	PRO;SG;2
lembrades	you	lembrade	you	N	PRO;SG;2
willie	willie	willie	willie	PROPN	PROPN
dick	bite	dick	bite	PROPN	N;FEM;SG
dick	dick	dick	dick	PROPN	PROPN
herbas	graminées	herba	graminée	N	V;FEM;PL;PST;V.PTCP
howard	howard	howard	howard	PROPN	PROPN
golpear	strike	golpear	strike	V	N;MASC;SG
golpear	grève	golpear	grève	V	N;FEM;SG
contactar	contact	contactar	contact	V	N;MASC;SG
preocúpame	inquiétude	preocúpame	inquiétude	PROPN	N;FEM;SG
comparar	comparaison	comparar	comparaison	V	N;FEM;SG
computadores	informatique	computador	informatique	N	ADJ;MASC;SG
durmía	sommeil	durmía	sommeil	V	N;MASC;SG
durmía	dors	durmía	dors	V	INTJ
bacteria	bactériennes	bacteria	bactérien	N	ADJ;FEM;PL
bacteria	bactérienne	bacteria	bactérien	N	ADJ;FEM;SG
élle	soins	élle	soin	V	N;MASC;PL
élle	soin	élle	soin	V	N;MASC;SG
élle	she	élle	she	V	PRO
élle	elle	élle	elle	V	PRO;FEM;SG;3
élle	don	élle	don	V	N;MASC;SG
empezaron	elles	empezar	il	V	PRO;FEM;PL;3
empezaron	ils	empezar	il	V	PRO;MASC;PL;3
empezaron	eux	empezar	soi	V	PRO;MASC;PL;3
estadio	stadium	estadio	stadium	N	PROPN
estadio	arena	estadio	arena	N	PROPN
ocuparme	prend	ocuparme	prendre	PROPN	V;IND;SG;3;PRS;FIN
ocuparme	prendre	ocuparme	prendre	PROPN	V;NFIN
ocuparme	prenez	ocuparme	prendre	PROPN	V;IMP;PL;2;PRS;FIN
ocuparme	prends	ocuparme	prendre	PROPN	V;IND;SG;1;PRS;FIN
ocuparme	soins	ocuparme	soin	PROPN	N;MASC;PL
ocuparme	soin	ocuparme	soin	PROPN	N;MASC;SG
atópanse	sont	atópanse	être	PROPN	V;IND;PL;3;PRS;FIN
fósemos	étaient	fósemo	être	V	V;IND;PL;3;IPFV;FIN
sinxelamente	just	sinxelamente	just	ADV	INTJ
sabiades	did	sabiar	did	N	
sabiades	connaitre	sabiar	connaître	N	V;NFIN
sabiades	connaître	sabiar	connaître	N	V;NFIN
sabiades	sais	sabiar	savoir	N	INTJ
sabiades	sachez	sabiar	savoir	N	V;IMP;PL;2;PRS;FIN
sabiades	savoir	sabiar	savoir	N	V;NFIN
sabiades	vous	sabiar	vous	N	PRO;PL;2
sabiades	tu	sabiar	il	N	PRO;SG;2
sabiades	toi	sabiar	soi	N	PRO;SG;2
sabiades	you	sabiar	you	N	PRO;SG;2
deitados	mentir	deitado	mentir	N	V;NFIN
razas	rain	raza	rain	N	PROPN
pulmón	pulmonaire	pulmón	pulmonaire	N	ADJ;MASC;SG
pulmón	lung	pulmón	lung	N	
cambiará	will	cambiar	will	V	PROPN
cambiará	volonté	cambiar	volonté	V	N;FEM;SG
cambiará	sera	cambiar	être	V	V;IND;SG;3;FUT;FIN
cambiará	changements	cambiar	changement	V	N;MASC;PL
cambiará	changement	cambiar	changement	V	N;MASC;SG
descuberta	discovery	descuberta	discovery	V	PROPN
voluntario	volontaires	voluntario	volontaire	N	ADJ;MASC;PL
voluntario	volontaire	voluntario	volontaire	N	ADJ;MASC;SG
voluntario	bénévole	voluntario	bénévole	N	ADJ;MASC;SG
voluntario	bénévoles	voluntario	bénévole	N	ADJ;MASC;PL
ímoslle	let	ímoslle	let	PROPN	
ímoslle	ici	ímoslle	ici	PROPN	ADV
ímoslle	voilà	ímoslle	voilà	PROPN	V
ímoslle	voici	ímoslle	voici	PROPN	V
pódesme	peuvent	pódesme	pouvoir	ADV	V;IND;PL;3;PRS;FIN
pódesme	pouvez	pódesme	pouvoir	ADV	V;IMP;PL;2;PRS;FIN
pódesme	peux	pódesme	pouvoir	ADV	V;IND;SG;1;PRS;FIN
pódesme	peut	pódesme	pouvoir	ADV	V;IND;SG;3;PRS;FIN
pódesme	vous	pódesme	vous	ADV	PRO;PL;2
pódesme	tu	pódesme	il	ADV	PRO;SG;2
pódesme	toi	pódesme	soi	ADV	PRO;SG;2
pódesme	you	pódesme	you	ADV	PRO;SG;2
estarías	vous	estar	vous	V	PRO;PL;2
estarías	tu	estar	il	V	PRO;SG;2
estarías	toi	estar	soi	V	PRO;SG;2
estarías	you	estar	you	V	PRO;SG;2
convén	pour	convir	pour	V	ADP
cambiamos	changements	cambiar	changement	V	N;MASC;PL
cambiamos	changement	cambiar	changement	V	N;MASC;SG
entendedes	vous	entendede	vous	V	PRO;PL;2
entendedes	tu	entendede	il	V	PRO;SG;2
entendedes	toi	entendede	soi	V	PRO;SG;2
entendedes	you	entendede	you	V	PRO;SG;2
alimenta	graine	alimentar	graine	V	N;FEM;SG
alimenta	semences	alimentar	semence	V	N;FEM;PL
alimenta	seed	alimentar	seed	V	PROPN
alimenta	graines	alimentar	graine	V	N;FEM;PL
alimenta	semence	alimentar	semence	V	N;FEM;SG
hoxendía	hui	hoxender	hui	N	
hoxendía	aujourdhui	hoxender	aujourdhui	N	PROPN
imaxinaba	réfléchis	imaxinar	réfléchire	V	ADJ;MASC;PL
caendo	chute	caendo	chute	V	N;FEM;SG
caendo	down	caendo	down	V	PROPN
lavadora	laver	lavador	laver	N	V;NFIN
deixará	vous	deixar	vous	V	PRO;PL;2
deixará	tu	deixar	il	V	PRO;SG;2
deixará	toi	deixar	soi	V	PRO;SG;2
deixará	you	deixar	you	V	PRO;SG;2
deixará	congés	deixar	congé	V	N;MASC;PL
deixará	congé	deixar	congé	V	N;MASC;SG
comezos	early	comezo	early	N	PROPN
comezos	précoce	comezo	précoce	N	ADJ;MASC;SG
comezos	tôt	comezo	tôt	N	ADV
xeada	gelées	xeada	gelée	N	V;FEM;PL;PST;V.PTCP
xeada	givré	xeada	givrer	N	V;MASC;SG;PST;V.PTCP
xeada	frost	xeada	frost	N	PROPN
xeada	gelée	xeada	gelée	N	V;FEM;SG;PST;V.PTCP
fadas	féerique	facer	féerique	N	ADJ;MASC;SG
crearon	elles	crear	il	V	PRO;FEM;PL;3
crearon	ils	crear	il	V	PRO;MASC;PL;3
crearon	eux	crear	soi	V	PRO;MASC;PL;3
crearon	ont	crear	avoir	V	V;IND;PL;3;PRS;FIN
matemática	mathématiques	matemático	mathématique	ADJ	N;FEM;PL
matemática	mathématiques	matemático	mathématique	ADJ	N;FEM;PL
pílulas	comprimés	pílula	comprimé	N	V;MASC;PL;PST;V.PTCP
contando	comptage	contar	comptage	V	N;MASC;SG
contando	décompte	contar	décompter	V	N;MASC;SG
rematara	fut	rematar	être	V	V;IND;SG;3;PST;FIN
rematara	était	rematar	être	V	V;IND;SG;3;IPFV;FIN
saíches	sortir	saíches	sortir	N	V;NFIN
saíches	sortie	saíches	sortir	N	V;FEM;SG;PST;V.PTCP
saíches	dehors	saíches	dehors	N	ADV
saíches	out	saíches	out	N	PROPN
saíches	vous	saíches	vous	N	PRO;PL;2
saíches	tu	saíches	il	N	PRO;SG;2
saíches	toi	saíches	soi	N	PRO;SG;2
saíches	you	saíches	you	N	PRO;SG;2
saíches	did	saíches	did	N	
sudáfrica	sud	sudáfricar	sud	ADJ	N;MASC;SG
quererías	comme	querería	comme	N	ADP
quererías	aime	querería	aimer	N	V;IND;SG;3;PRS;FIN
quererías	aiment	querería	aimer	N	V;IND;PL;3;PRS;FIN
quererías	aimez	querería	aimer	N	V;IMP;PL;2;PRS;FIN
quererías	serait	querería	être	N	V;COND;SG;3;PRS;FIN
quererías	aurait	querería	avoir	N	V;COND;SG;3;PRS;FIN
quererías	ferait	querería	faire	N	V;COND;SG;3;PRS;FIN
quererías	vous	querería	vous	N	PRO;PL;2
quererías	tu	querería	il	N	PRO;SG;2
quererías	toi	querería	soi	N	PRO;SG;2
quererías	you	querería	you	N	PRO;SG;2
quererías	veulent	querería	vouloir	N	V;IND;PL;3;PRS;FIN
quererías	vouloir	querería	vouloir	N	V;NFIN
quererías	veux	querería	vouloir	N	V;IND;SG;1;PRS;FIN
quererías	voulez	querería	vouloir	N	V;IMP;PL;2;PRS;FIN
teñades	vous	terade	vous	V	PRO;PL;2
teñades	tu	terade	il	V	PRO;SG;2
teñades	toi	terade	soi	V	PRO;SG;2
teñades	you	terade	you	V	PRO;SG;2
teñades	ont	terade	avoir	V	V;IND;PL;3;PRS;FIN
vistas	affichage	vista	affichage	V	N;MASC;SG
esqueceu	oubli	esquecer	oubli	V	N;MASC;SG
esqueceu	oubli	esquecer	oubli	V	N;MASC;SG
giovanni	giovanni	giovannivi	giovanni	PROPN	PROPN
intentas	essaie	intentar	essayer	PROPN	V;IND;SG;3;PRS;FIN
intentas	essayez	intentar	essayer	PROPN	V;IMP;PL;2;PRS;FIN
intentas	essayer	intentar	essayer	PROPN	V;NFIN
intentas	essaye	intentar	essayer	PROPN	V;IND;SG;3;PRS;FIN
intentas	vous	intentar	vous	PROPN	PRO;PL;2
intentas	tu	intentar	il	PROPN	PRO;SG;2
intentas	toi	intentar	soi	PROPN	PRO;SG;2
intentas	you	intentar	you	PROPN	PRO;SG;2
intentas	essayant	intentar	essayer	PROPN	V;PRS;V.PTCP
intentas	essayer	intentar	essayer	PROPN	V;NFIN
dáche	vous	dáche	vous	V	PRO;PL;2
dáche	tu	dáche	il	V	PRO;SG;2
dáche	toi	dáche	soi	V	PRO;SG;2
dáche	you	dáche	you	V	PRO;SG;2
gordos	grasse	gordo	gras	N	ADJ;FEM;SG
gordos	gros	gordo	gros	N	ADJ;MASC;SG
gordos	gras	gordo	gras	N	ADJ;MASC;SG
firmes	attention	firme	attention	ADJ	N;FEM;SG
