ίκαρος	icarus	ίκαρος	icarus	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
δεσμοί	kravate	δεσμός	kravat	N;NOM;MASC;PL	ADJ;NOM;FEM;PL
ολοκληρωμένο	integrirani	ολοκληρώνω	integriran	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
ολοκληρωμένο	integriran	ολοκληρώνω	integriran	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
ολοκληρωμένο	integrirana	ολοκληρώνω	integriran	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
ολοκληρωμένο	integrirano	ολοκληρώνω	integrirano	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
ολοκληρωμένο	celostni	ολοκληρώνω	celosten	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;MASC;SG
ανακωχή	premirje	ανακωχή	premirje	N;ACC;FEM;SG	N;NOM;NEUT;SG
δέσποινα	despina	δέσποινα	despina	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
ψηφιακά	digitalnega	ψηφιακά	digitalen	ADV	ADJ;GEN;NEUT;SG
ψηφιακά	digitalna	ψηφιακά	digitalen	ADV	ADJ;NOM;FEM;SG
ψηφιακά	digitalno	ψηφιακά	digitalen	ADV	ADJ;NOM;NEUT;SG
ψηφιακά	digitalni	ψηφιακά	digitalen	ADV	ADJ;NOM;MASC;SG
ψηφιακά	digitalne	ψηφιακά	digitalen	ADV	ADJ;NOM;FEM;PL
νέλσον	nelson	νέλσον	nelson		
ανιψιός	nečaka	ανιψιός	nečako	N;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
κλήση	poklici	κλήση	poklic	N;NOM;FEM;SG	N;NOM;MASC;PL
κλήση	pokliči	κλήση	poklic	N;NOM;FEM;SG	V;PFV;IMP;SG;2;FIN
κλήση	pokličite	κλήση	poklicati	N;NOM;FEM;SG	V;PFV;IMP;PL;2;FIN
κλήση	kličem	κλήση	klica	N;NOM;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN
κλήση	kliče	κλήση	klicati	N;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
πρόνοιας	blaginja	πρόνοια	blaginja	N;GEN;FEM;SG	N;NOM;FEM;SG
πρόνοιας	blaginje	πρόνοια	blaginja	N;GEN;FEM;SG	N;NOM;FEM;PL
έπαυλη	dvorcu	έπαυλος	dvorec	N;NOM;FEM;SG	N;DAT;MASC;SG
παντρεμένη	poročeni	παντρένω	poročen	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
παντρεμένη	poročen	παντρένω	poročen	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
παντρεμένη	poročena	παντρένω	poročen	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
ενδοχώρα	celinskih	ενδοχώρας	celinski	N;NOM;FEM;SG	ADJ;GEN;MASC;PL
ενδοχώρα	celino	ενδοχώρας	celina	N;NOM;FEM;SG	N;ACC;FEM;SG
ουίλιαμς	williamsa	ουίλιαμς	williams	N;NOM;NEUT;SG	N;ACC;MASC;SG
χιόνι	snega	χιόνι	sneg	N;NOM;NEUT;SG	N;GEN;MASC;SG
μοναχούς	menihov	μοναχός	menih	N;ACC;MASC;PL	N;GEN;MASC;PL
μοναχούς	meniha	μοναχός	menih	N;ACC;MASC;PL	N;ACC;MASC;SG
μοναχούς	menihi	μοναχός	menih	N;ACC;MASC;PL	N;NOM;MASC;PL
αυστριακοί	avstrijci	αυστριακός	avstrijec	ADJ;NOM;MASC;PL	N;NOM;MASC;PL
ανατομία	anatomijo	ανατομία	anatomija	N;NOM;FEM;SG	N;ACC;FEM;SG
σχεδιασμένο	zasnovan	σχεδιάζω	zasnovan	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
σχεδιασμένο	zasnovana	σχεδιάζω	zasnovan	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
σχεδιασμένο	načrtovan	σχεδιάζω	načrtovan	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
σχεδιασμένο	načrtovani	σχεδιάζω	načrtovan	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;MASC;SG;V.PTCP
σχεδιασμένο	načrtovana	σχεδιάζω	načrtovan	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
σχεδιασμένο	načrtovano	σχεδιάζω	načrtovan	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
σχεδιασμένο	načrtovane	σχεδιάζω	načrtovan	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
μπαχρέιν	bahrajnu	μπαχρέιν	bahrajen		N;DAT;MASC;SG
γένη	rodov	γένος	rod	N;NOM;NEUT;PL	N;GEN;MASC;PL
έτοιμος	pripravljeni	έτοιμος	pripravljen	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
επικίνδυνο	nevarne	επικίνδυνος	nevaren	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
επικίνδυνο	nevarni	επικίνδυνος	nevaren	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
επικίνδυνο	nevarni	επικίνδυνος	nevaren	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
επικίνδυνο	nevarne	επικίνδυνος	nevaren	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
υπέφερε	trpel	υποφέρω	trpeti	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;SG;V.PTCP
υπέφερε	trpela	υποφέρω	trpeti	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;FEM;SG;V.PTCP
επιπλοκές	zaplet	επιπλοκή	zaplet	N;NOM;FEM;PL	N;NOM;MASC;SG
επιπλοκές	zaplete	επιπλοκή	zaplesti	N;NOM;FEM;PL	V;PFV;IND;SG;3;PRS;FIN
επιπλοκές	zapletov	επιπλοκή	zaplet	N;NOM;FEM;PL	N;GEN;MASC;PL
δρομολόγια	poti	δρομολόγιο	pot	N;NOM;NEUT;PL	N;NOM;FEM;SG
δρομολόγια	poteh	δρομολόγιο	pot	N;NOM;NEUT;PL	N;ESS;FEM;PL
ντεπορτίβο	deportivo	ντεπορτίβος	deportiva		N;NOM;MASC;SG
όρκο	zaobljuba	όρκο	zaobljuba	N;ACC;MASC;SG	N;NOM;FEM;SG
όρκο	prisega	όρκο	prisegati	N;ACC;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
προειδοποίηση	opozorilo	προειδοποίηση	opozoriti	N;ACC;FEM;SG	N;NOM;NEUT;SG
έβδομο	sedmi	έβδομος	sedmi	NUM;NOM;NEUT;SG	ADJ;NOM;MASC;SG
έβδομο	sedma	έβδομος	sedmi	NUM;NOM;NEUT;SG	ADJ;NOM;FEM;SG
έβδομο	seventh	έβδομος	seventh	NUM;NOM;NEUT;SG	N;NOM;MASC;SG
έβδομο	sedmo	έβδομος	sedmi	NUM;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
έβδομο	sedmega	έβδομος	sedem	NUM;NOM;NEUT;SG	ADJ;GEN;MASC;SG
νοημοσύνη	obveščevalna	νοημοσύνη	obveščevalen	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
ιστούς	tkivih	ιστός	tkivo	N;NOM;MASC;PL	N;ESS;NEUT;PL
ιστούς	tkiv	ιστός	tkiv	N;NOM;MASC;PL	N;GEN;NEUT;PL
ξύλινο	lesen	ξυλένιος	lesen	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
ξύλινο	leseno	ξυλένιος	lesen	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ξύλινο	lesena	ξυλένιος	lesen	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ξύλινο	leseni	ξυλένιος	lesen	N;NOM;NEUT;SG	ADJ;NOM;MASC;PL
επιλέγει	izbere	επιλέγω	izbra	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
οκλαχόμα	oklahoma	οκλαχόμα	oklahoma	PROPN;NOM;FEM;SG	N;DAT;MASC;DU
πάχος	debeline	πάχος	debelina	N;NOM;NEUT;SG	N;NOM;FEM;PL
πάχος	debelino	πάχος	debelina	N;NOM;NEUT;SG	N;ACC;FEM;SG
ενεργός	dejavno	ενεργός	dejavno	ADJ;NOM;MASC;SG	ADV
ενεργός	aktivni	ενεργός	aktiven	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
ενεργός	aktivno	ενεργός	aktivno	ADJ;NOM;MASC;SG	ADV
αερολιμένας	letališče	αερολιμένος	letališče	ADJ;NOM;MASC;SG	N;NOM;NEUT;SG
δεσμός	afero	δεσμός	afera	N;NOM;MASC;SG	N;ACC;FEM;SG
δεσμός	druženja	δεσμός	druženje	N;NOM;MASC;SG	N;GEN;NEUT;SG
δεσμός	poveži	δεσμός	povežiti	N;NOM;MASC;SG	V;PFV;IND;SG;2;PRS;FIN
δεσμός	bond	δεσμός	bond	N;NOM;MASC;SG	
σεξ	seks	σεξ	seks		N;NOM;MASC;SG
σεξ	spol	σεξ	spol		N;NOM;MASC;SG
σεξ	sex	σεξ	sex		N;NOM;MASC;SG
εχθρός	sovražniki	εχθρός	sovražnik	N;NOM;MASC;SG	N;NOM;MASC;PL
νεολιθική	neolitika	νεολιθικός	neolitik	ADJ;NOM;FEM;SG	N;GEN;MASC;SG
γκαμπόν	gabon	γκαμπόν	gabon	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
γκαμπόν	gabona	γκαμπόν	gabon	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
συγγνώμη	žal	συγγνώμη	žal	N;NOM;FEM;SG	ADV
λογοκρισία	cenzuro	λογοκρισία	cenzura	N;NOM;FEM;SG	N;ACC;FEM;SG
μικτή	mešane	μικτός	mešan	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL;V.PTCP
οφέλη	koristi	όφελος	korist	N;NOM;NEUT;PL	N;NOM;FEM;SG
γκόγια	goya	γκόγιος	goga	N;NOM;NEUT;PL	N;NOM;MASC;SG
σοφοκλή	sofoklej	σοφοκλής	sofoklej	N;ACC;MASC;SG	N;NOM;MASC;SG
κανονισμούς	uredbe	κανονισμός	uredba	N;ACC;MASC;PL	N;NOM;FEM;PL
κανονισμούς	predpisi	κανονισμός	predpis	N;ACC;MASC;PL	N;NOM;MASC;PL
κέντρων	središča	κέντρο	središče	N;GEN;NEUT;PL	N;NOM;NEUT;PL
κέντρων	centri	κέντρο	center	N;GEN;NEUT;PL	N;NOM;MASC;PL
κέντρων	centre	κέντρο	center	N;GEN;NEUT;PL	N;NOM;FEM;PL
αναστολή	opustitev	αναστολή	opustitev	N;ACC;FEM;SG	N;NOM;FEM;SG
αναστολή	suspenzija	αναστολή	suspenzija	N;ACC;FEM;SG	N;NOM;FEM;SG
αναστολή	prekinitev	αναστολή	prekinitev	N;ACC;FEM;SG	N;NOM;FEM;SG
αναστολή	zaviranja	αναστολή	zaviranje	N;ACC;FEM;SG	N;NOM;NEUT;PL
αναστολή	zaviranje	αναστολή	zaviranje	N;ACC;FEM;SG	N;NOM;NEUT;SG
αναστολή	prekinjeno	αναστολή	prekinjen	N;ACC;FEM;SG	ADJ;NOM;NEUT;SG;V.PTCP
αναστολή	prekinjena	αναστολή	prekinjen	N;ACC;FEM;SG	ADJ;NOM;FEM;SG;V.PTCP
ομιλίες	govore	ομιλία	govor	N;NOM;FEM;PL	N;ACC;MASC;PL
ομιλίες	govorov	ομιλία	govor	N;NOM;FEM;PL	N;GEN;MASC;PL
διέκοψε	prekinjen	διακόπτω	prekinjen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
διέκοψε	prekinjeno	διακόπτω	prekinjen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
διέκοψε	prekinjena	διακόπτω	prekinjen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
συνεργάτη	partnerja	συνεργάτης	partner	N;NOM;NEUT;SG	N;NOM;MASC;DU
αμυντική	obrambne	αμυντικός	obramben	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
κίνητρο	motiv	κίνητρο	motiv	N;ACC;NEUT;SG	N;NOM;MASC;SG
κίνητρο	motivacija	κίνητρο	motivacija	N;ACC;NEUT;SG	N;NOM;FEM;SG
κίνητρο	spodbuda	κίνητρο	spodbuda	N;ACC;NEUT;SG	N;NOM;FEM;SG
χάρολντ	harold	χάρολντ	harold	PROPN;NOM;MASC;SG	
απέδωσε	dodeljena	αποδίδω	dodeljen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
βουδαπέστη	budimpešti	βουδαπίστομαι	budimpešt	PROPN;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
ανταρκτική	antarktiki	ανταρκτικός	antarktika	ADJ;NOM;FEM;SG	N;DAT;FEM;SG
ανταρκτική	antarktiko	ανταρκτικός	antarktika	ADJ;NOM;FEM;SG	N;ACC;FEM;SG
ορλεάνης	orleans	ορλεάνη	orleans	PROPN;GEN;FEM;SG	PROPN;NOM;MASC;SG
σιτάρι	pšenični	σιτάρι	pšeničen	N;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
σιτάρι	pšenico	σιτάρι	pšenica	N;NOM;NEUT;SG	N;ACC;FEM;SG
σιτάρι	pšenice	σιτάρι	pšenica	N;NOM;NEUT;SG	N;NOM;FEM;PL
διάσωση	reševalna	διάσωση	reševalen	N;ACC;FEM;SG	ADJ;NOM;FEM;SG
διάσωση	reševanje	διάσωση	reševanje	N;ACC;FEM;SG	N;NOM;NEUT;SG
πινακίδες	znake	πινακίδα	znak	N;NOM;FEM;PL	N;ACC;MASC;PL
πινακίδες	znakov	πινακίδα	znak	N;NOM;FEM;PL	N;GEN;MASC;PL
γκλεν	glen	γκλεν	glen		N;NOM;MASC;SG
γκλεν	glenn	γκλεν	glenn		PROPN;NOM;MASC;SG
γκλεν	glenn	γκλεν	glenn		PROPN;NOM;MASC;SG
δούλευε	obdelani	δούλεύω	obdelan	V;IPFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;MASC;PL;V.PTCP
μελωδία	melodijo	μελωδία	melodija	N;NOM;FEM;SG	N;ACC;FEM;SG
μελωδία	melodijo	μελωδία	melodija	N;NOM;FEM;SG	N;ACC;FEM;SG
μάνα	mater	μάνας	mati	N;ACC;FEM;SG	N;NOM;FEM;SG
μάνα	mati	μάνας	mati	N;ACC;FEM;SG	N;NOM;FEM;SG
διαδοχικές	zaporedna	διαδοχικός	zaporeden	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
διαδοχικές	zaporedni	διαδοχικός	zaporeden	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
ουρανός	sky	ουρανός	sky	ADJ;NOM;MASC;SG	
ουρανός	nebo	ουρανός	nebo	ADJ;NOM;MASC;SG	N;NOM;NEUT;SG
ουρανός	nebo	ουρανός	nebo	ADJ;NOM;MASC;SG	N;NOM;NEUT;SG
μειώσει	zmanjšanje	μειώνω	zmanjšanje	V;PFV;IND;SG;3;FIN;ACT	N;NOM;NEUT;SG
μόλυνση	okužbe	μόλυνση	okužba	N;NOM;FEM;SG	N;NOM;FEM;PL
μόλυνση	kontaminacije	μόλυνση	kontaminacija	N;NOM;FEM;SG	N;NOM;FEM;PL
μόλυνση	kontaminacijo	μόλυνση	kontaminacija	N;NOM;FEM;SG	N;ACC;FEM;SG
προθέσεις	nameni	πρόθεση	nameniti	N;NOM;FEM;PL	V;PFV;IND;SG;3;PRS;FIN
προθέσεις	namere	πρόθεση	namera	N;NOM;FEM;PL	N;NOM;FEM;SG
μπουρούντι	burundiju	μπουρούντι	burundij	PROPN;NOM;NEUT;SG	N;DAT;MASC;SG
ταυτόχρονη	sočasno	ταυτόχρονος	sočasno	ADJ;NOM;FEM;SG	ADV
ταυτόχρονη	sočasne	ταυτόχρονος	sočasen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
ταυτόχρονη	sočasno	ταυτόχρονος	sočasno	ADJ;NOM;FEM;SG	ADV
ταυτόχρονη	sočasne	ταυτόχρονος	sočasen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
λιθίου	litija	λίθιο	litija	N;GEN;NEUT;SG	N;NOM;FEM;SG
λιθίου	litij	λίθιο	litje	N;GEN;NEUT;SG	N;NOM;MASC;SG
τυχαίο	naključno	τυχαίος	naključno	ADJ;NOM;NEUT;SG	ADV
τυχαίο	nenamerno	τυχαίος	nenamerno	ADJ;NOM;NEUT;SG	ADV
πολιτισμούς	kulture	πολιτισμός	kultura	N;ACC;MASC;PL	N;NOM;FEM;PL
πολιτισμούς	kultur	πολιτισμός	kultura	N;ACC;MASC;PL	N;GEN;FEM;PL
λεωνίδα	leonidas	λεωνίδα	leonidas	N;VOC;MASC;SG	N;NOM;MASC;SG
μαλάουι	malavi	μαλάμαι	malava	PROPN;NOM;NEUT;SG	N;NOM;MASC;SG
επιθετική	agresivno	επιθετικός	agresiven	ADJ;NOM;FEM;SG	ADV
επιθετική	agresivne	επιθετικός	agresiven	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
σιδηροδρόμων	železnice	σιδηρόδρομα	železnica	N;GEN;MASC;PL	N;NOM;FEM;PL
σιδηροδρόμων	železniški	σιδηρόδρομα	železniški	N;GEN;MASC;PL	ADJ;NOM;MASC;SG
σιδηροδρόμων	železnica	σιδηρόδρομα	železnica	N;GEN;MASC;PL	N;NOM;FEM;SG
σιδηροδρόμων	železnice	σιδηρόδρομα	železnica	N;GEN;MASC;PL	N;NOM;FEM;PL
άχρωμο	brezbarvna	άχρωμο	brezbarven	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
αφρικανική	afriške	αφρικάνικος	afriški	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
σπουδαιότητα	pomembnost	σπουδαιότητα	pomembnost	N;ACC;FEM;SG	N;NOM;FEM;SG
κέλυφος	lupino	κέλυφος	lupina	N;NOM;NEUT;SG	N;ACC;FEM;SG
μπάρτον	burton	μπάρτον	burton		N;NOM;MASC;SG
μπάρτον	barton	μπάρτον	barton		N;NOM;MASC;SG
έντι	eddie	έντι	eddie		N;NOM;MASC;SG
έντι	eddy	έντι	eddy		PROPN;NOM;MASC;SG
μπουρκίνα	burkina	μπουρκίνα	burkina	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
φάσο	faso	φάσο	fas		N;NOM;MASC;SG
πορτρέτα	portrete	πορτρέτα	portreti	N;NOM;NEUT;PL	N;ACC;MASC;PL
κάρτες	kartic	κάρτες	kartica	N;NOM;FEM;PL	N;GEN;FEM;PL
πληρώσει	plača	πληρώνω	plača	V;PFV;NFIN;ACT	N;NOM;FEM;SG
πληρώσει	plačilo	πληρώνω	plačilo	V;PFV;NFIN;ACT	N;NOM;NEUT;SG
ελίτ	elite	ελίτ	elita	N;NOM;FEM;SG	N;NOM;FEM;PL
ελίτ	elito	ελίτ	elito	N;NOM;FEM;SG	N;ACC;FEM;SG
μύτη	nosom	μύτος	nos	N;NOM;FEM;SG	N;DAT;MASC;PL
μύτη	nosu	μύτος	nos	N;NOM;FEM;SG	N;DAT;MASC;SG
έπαθλο	nagrado	έπαθλος	nagrada	N;NOM;NEUT;SG	N;ACC;FEM;SG
ναυτικός	mornarja	ναυτικός	mornar	ADJ;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
ναυτικός	mornar	ναυτικός	mornar	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
ναυτικός	mornar	ναυτικός	mornar	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
ναυτικός	navtičnih	ναυτικός	navtičen	ADJ;NOM;MASC;SG	ADJ;GEN;MASC;PL
ναυτικός	pomorščak	ναυτικός	pomorščak	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
ναυτικός	mariner	ναυτικός	mariner	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
τζέρσεϊ	dres	τζέρω	dres		N;NOM;MASC;SG
τζέρσεϊ	jersey	τζέρω	jersey		PROPN;NOM;MASC;SG
ιερή	sveta	ιερός	svet	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
ιερή	svete	ιερός	svet	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
βασιλεύς	king	βασιλής	king	N;NOM;MASC;SG	
μις	gospodična	μιος	gospodičen		ADJ;NOM;FEM;SG
μις	miss	μιος	miss		N;NOM;FEM;SG
μορφοποίησης	oblikovanje	μορφοποίηση	oblikovanje	N;GEN;FEM;SG	N;NOM;NEUT;SG
ουράς	rep	ουρός	rep	N;GEN;FEM;SG	N;NOM;MASC;SG
ουράς	tail	ουρός	taiti	N;GEN;FEM;SG	N;NOM;MASC;SG
ιός	virusa	ιός	virus	N;NOM;MASC;SG	N;ACC;MASC;SG
ιός	virusi	ιός	virus	N;NOM;MASC;SG	N;NOM;MASC;PL
μαχητικό	borka	μαχητικός	borka	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG
μαχητικό	borca	μαχητικός	borec	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
μαχητικό	borec	μαχητικός	borec	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
επίπεδη	ravna	επίπεδο	raven	NUM;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
επίπεδη	stanovanje	επίπεδο	stanovanje	NUM;NOM;FEM;SG	N;NOM;NEUT;SG
γιατρό	zdravnika	γιατρός	zdravnik	N;NOM;MASC;SG	N;ACC;MASC;SG
πάμπλο	pablo	πάμπλο	pabla		PROPN;NOM;MASC;SG
σαντ	peska	σαντ	pesek		N;GEN;MASC;SG
σαντ	peščena	σαντ	peščen		ADJ;NOM;FEM;SG
σαντ	pesek	σαντ	pesek		N;NOM;MASC;SG
σαντ	peščeni	σαντ	peščen		ADJ;NOM;MASC;SG
σαντ	sant	σαντ	sant		PROPN;NOM;MASC;SG
σαντ	čepa	σαντ	čep		
τοπικός	lokalno	τοπικός	lokalen	ADJ;NOM;MASC;SG	ADV
προτιμούν	raje	προτιμώ	raje	V;IPFV;IND;PL;3;PRS;FIN;ACT	ADV;CMPR
προκλήθηκε	povzročena	προκαλώ	povzročen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
προκλήθηκε	povzročeno	προκαλώ	povzročen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
βίαια	nasilen	βίαιο	nasilen	ADV	ADJ;NOM;INDF;MASC;SG
βίαια	nasilna	βίαιο	nasilen	ADV	ADJ;NOM;FEM;SG
βίαια	nasilne	βίαιο	nasilen	ADV	ADJ;NOM;FEM;PL
βίαια	nasilni	βίαιο	nasilen	ADV	ADJ;NOM;MASC;PL
επηρεάζεται	prizadeta	επηρεάζω	prizadet	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
επηρεάζεται	prizadetih	επηρεάζω	prizadet	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;GEN;MASC;PL;V.PTCP
επηρεάζεται	prizadete	επηρεάζω	prizadeti	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
επηρεάζεται	prizadeti	επηρεάζω	prizadeti	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
επηρεάζεται	prizadet	επηρεάζω	prizadet	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
επηρεάζεται	prizadeto	επηρεάζω	prizadeto	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
ξενοδοχεία	hotele	ξενοδοχείο	hoteti	N;NOM;NEUT;PL	V;IPFV;FEM;PL;V.PTCP
ξενοδοχεία	hoteli	ξενοδοχείο	hoteti	N;NOM;NEUT;PL	V;IPFV;MASC;PL;V.PTCP
ξενοδοχεία	hotelov	ξενοδοχείο	hotel	N;NOM;NEUT;PL	N;GEN;MASC;PL
συγκριτικά	primerjalno	συγκριτικά	primerjalno	ADV	ADJ;NOM;NEUT;SG
συγκριτικά	primerjalne	συγκριτικά	primerjalen	ADV	ADJ;NOM;FEM;PL
συγκριτικά	primerjalna	συγκριτικά	primerjalen	ADV	ADJ;NOM;FEM;SG
πρώιμο	prezgodaj	πρώιμο	prezgodaj	ADJ;NOM;NEUT;SG	ADV
εντέρου	črevo	έντερος	črevo	N;GEN;NEUT;SG	N;NOM;NEUT;SG
εντέρου	črevesje	έντερος	črevesje	N;GEN;NEUT;SG	N;NOM;NEUT;SG
νιγηρίας	nigerijski	νιγηρία	nigerijski	PROPN;GEN;FEM;SG	ADJ;NOM;MASC;SG
νιγηρίας	nigeriji	νιγηρία	nigerija	PROPN;GEN;FEM;SG	N;DAT;FEM;SG
λάζαρος	lazarus	λάζαρος	lazarus	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
λάζαρος	lazar	λάζαρος	lazar	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
ζωές	živi	ζωή	živeti	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
ζωές	življenja	ζωή	življenje	N;NOM;FEM;PL	N;GEN;NEUT;SG
σημάδι	podpišite	σημάδι	podpisati	N;NOM;NEUT;SG	V;PFV;IMP;PL;2;FIN
υπουργών	ministri	υπουργός	minister	N;GEN;MASC;PL	N;NOM;MASC;PL
συνταγματαρχών	polkovniki	συνταγματάρχης	polkovnik	N;GEN;FEM;PL	N;NOM;MASC;PL
αποφευχθεί	izogibati	αποφεύγω	izogibati	V;PFV;NFIN;PASS	V;IPFV;NFIN
ενδιαφέρεται	zainteresirani	ενδιαφέρω	zainteresiran	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
ενδιαφέρεται	zainteresirana	ενδιαφέρω	zainteresiran	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
ενδιαφέρεται	zainteresirane	ενδιαφέρω	zainteresiran	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
ώθηση	potisk	ώθηση	potisk	N;ACC;FEM;SG	N;NOM;MASC;SG
ώθηση	potiska	ώθηση	potisk	N;ACC;FEM;SG	N;NOM;MASC;SG
ώθηση	zagon	ώθηση	zagon	N;ACC;FEM;SG	N;NOM;MASC;SG
εξασφαλίζοντας	zagotavljanje	εξασφαλίζω	zagotavljanje	V;IPFV;V.CVB;ACT	N;NOM;NEUT;SG
λας	las	λος	las	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
λευκορωσία	belorusijo	λευκορωσία	belorusija	PROPN;NOM;FEM;SG	N;ACC;FEM;SG
λευκορωσία	belorusije	λευκορωσία	belorusija	PROPN;NOM;FEM;SG	N;NOM;FEM;PL
λευκορωσία	belorusiji	λευκορωσία	belorusija	PROPN;NOM;FEM;SG	N;DAT;FEM;SG
