το	на	ο	на	DET;NOM;DEF;NEUT;SG	ADP;ACC
φεβρουαρίου	лютому	φεβρουάριο	лютий	N;GEN;MASC;SG	N;INAN;DAT;MASC;SG
φεβρουαρίου	лютий	φεβρουάριο	лютий	N;GEN;MASC;SG	ADJ;NOM;MASC;SG
κάτι	дещо	κάτι	дещо	PRO;NOM;NEUT;SG;3	ADV
κάτι	чимось	κάτι	щось	PRO;NOM;NEUT;SG;3	PRO;INAN;INS;NEUT;SG
κοντά	поряд	κοντά	поряд	ADV	
κοντά	біля	κοντά	біля	ADV	ADP;GEN
κοντά	закрити	κοντά	закрити	ADV	V;PFV;NFIN
κοντά	близький	κοντά	близький	ADV	ADJ;NOM;MASC;SG
κοντά	близькі	κοντά	близький	ADV	ADJ;NOM;PL
κοντά	закриття	κοντά	закриття	ADV	N;INAN;NOM;NEUT;SG
μορφή	форму	μορφή	форма	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
χρόνο	тайм	χρόνος	тайм	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
χρόνο	час	χρόνος	час	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
ιστοσελίδα	сайті	ιστοσελίδα	сайт	N;NOM;FEM;SG	N;INAN;DAT;MASC;SG
κόμμα	партії	κόμμα	партія	N;NOM;NEUT;SG	N;INAN;GEN;FEM;SG
κόμμα	вечірки	κόμμα	вечірка	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
κόμμα	party	κόμμα	party	N;NOM;NEUT;SG	
κόμμα	кома	κόμμα	кома	N;NOM;NEUT;SG	
γιατί	чому	γιατί	чому	CONJ	ADV
γιατί	нащо	γιατί	нащо	CONJ	INTJ
γιατί	навіщо	γιατί	навіщо	CONJ	
ρόλο	ролло	ρόλος	ролло	N;ACC;MASC;SG	PROPN;ANIM;NOM;MASC;SG
ρόλο	ролі	ρόλος	роль	N;ACC;MASC;SG	N;INAN;NOM;FEM;PL
ρόλο	роль	ρόλος	роль	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
άλμπουμ	альбомів	άλμπουμ	альбом	N;MASC;SG	N;INAN;GEN;MASC;PL
άλμπουμ	альбоми	άλμπουμ	альбий	N;MASC;SG	N;INAN;NOM;MASC;PL
έκδοση	редакція	έκδοση	редакція	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
έκδοση	видання	έκδοση	видання	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
έκδοση	версія	έκδοση	версія	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
γκολ	цілі	γκολ	цілий		ADJ;NOM;PL
γκολ	голи	γκολ	голий		N;INAN;NOM;MASC;PL
γκολ	мета	γκολ	мета		N;INAN;NOM;FEM;SG
γύρω	around	γύρω	around	ADV	
γύρω	навколо	γύρω	навколо	ADV	
κοινότητα	громада	κοινότητα	громада	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
κοινότητα	спільнота	κοινότητα	спільнота	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
κοινότητα	спільноти	κοινότητα	спільнота	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
τελευταία	останній	τελευταία	останній	ADV	ADJ;NOM;MASC;SG
τελευταία	остання	τελευταία	останній	ADV	ADJ;NOM;FEM;SG
τελευταία	останнє	τελευταία	останній	ADV	ADJ;NOM;NEUT;SG
έκανε	рахував	κάνω	рахувати	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
έκανε	зробили	κάνω	зробити	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
έκανε	вчинили	κάνω	вчинити	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
έκανε	робили	κάνω	робити	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;PL;PST;FIN
έκανε	made	κάνω	made	V;PFV;IND;SG;3;PST;FIN;ACT	
ξεκίνησε	почали	ξεκινώ	почати	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
ξεκίνησε	розпочато	ξεκινώ	розпочати	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;0;FIN
ξεκίνησε	почато	ξεκινώ	почато	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN
πρώτος	перше	πρώτος	перше	NUM;NOM;MASC;SG	ADV
πρώτος	перша	πρώτος	перший	NUM;NOM;MASC;SG	ADJ;NOM;FEM;SG
πρώτος	перший	πρώτος	перший	NUM;NOM;MASC;SG	ADJ;NOM;MASC;SG
πήρε	взяли	παίρνω	взяти	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
πήρε	забрали	παίρνω	забрати	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
κάνει	зроблено	κάνω	зробити	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;0;FIN
κάνει	закінчили	κάνω	закінчити	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;PL;PST;FIN
κάνει	виконано	κάνω	виконати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;0;FIN
κάνει	готово	κάνω	готово	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADV
κάνει	done	κάνω	done	V;IPFV;IND;SG;3;PRS;FIN;ACT	
ηπα	сша	λπο	сШа	N	PROPN;INAN;GEN
ηπα	usa	λπο	usa	N	
ανάμεσα	поміж	ανάμεσα	поміж	ADV	
ανάμεσα	між	ανάμεσα	між	ADV	ADP;INS
δεύτερη	другий	δεύτερος	другий	NUM;NOM;FEM;SG	ADJ;NOM;MASC;SG
δεύτερη	друге	δεύτερος	другий	NUM;NOM;FEM;SG	ADJ;NOM;NEUT;SG
δεύτερη	друга	δεύτερος	друг	NUM;NOM;FEM;SG	N;INAN;NOM;FEM;SG
δεύτερη	секунда	δεύτερος	секунда	NUM;NOM;FEM;SG	N;INAN;NOM;FEM;SG
γλώσσα	язика	γλώσσα	язик	N;NOM;FEM;SG	N;INAN;GEN;MASC;SG
γλώσσα	мови	γλώσσα	мова	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
γλώσσα	мову	γλώσσα	мова	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
γιος	сину	γιος	син	N;NOM;MASC;SG	N;ANIM;VOC;MASC;SG
μάχη	battle	μάχη	battle	N;ACC;FEM;SG	
μάχη	битва	μάχη	битво	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
μάχη	бій	μάχη	бій	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
μάχη	combat	μάχη	combat	N;ACC;FEM;SG	
μάχη	комбат	μάχη	комбат	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
μάχη	бойове	μάχη	бойовий	N;ACC;FEM;SG	ADJ;NOM;NEUT;SG
μάχη	бій	μάχη	бій	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
μάχη	бійка	μάχη	бійка	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
μάχη	fight	μάχη	fight	N;ACC;FEM;SG	
όλες	усі	όλος	увесь	ADJ;NOM;FEM;PL	DET;NOM;PL
όλες	всі	όλος	весь	ADJ;NOM;FEM;PL	DET;NOM;PL
όλες	все	όλος	все	ADJ;NOM;FEM;PL	PRO;INAN;NOM;NEUT;SG
όλες	всіх	όλος	всі	ADJ;NOM;FEM;PL	PRO;ANIM;ACC
κάποια	деякі	κάποιος	деякий	PRO;NOM;NEUT;PL;3	DET;NOM;PL
κάποια	якесь	κάποιος	якийсь	PRO;NOM;NEUT;PL;3	DET;NOM;NEUT;SG
κάποια	якийсь	κάποιος	якийсь	PRO;NOM;NEUT;PL;3	DET;NOM;MASC;SG
κάποια	трохи	κάποιος	трохи	PRO;NOM;NEUT;PL;3	ADV
δείτε	див	βλέπω	див.	V;PFV;IMP;PL;2;FIN;ACT	
δείτε	бачите	βλέπω	бачити	V;PFV;IMP;PL;2;FIN;ACT	V;IPFV;IND;PL;2;PRS;FIN
δείτε	бачу	βλέπω	бачити	V;PFV;IMP;PL;2;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN
δείτε	дивитися	βλέπω	дивитися	V;PFV;IMP;PL;2;FIN;ACT	V;IPFV;NFIN
δείτε	дивіться	βλέπω	дивитися	V;PFV;IMP;PL;2;FIN;ACT	V;IPFV;IMP;PL;2;FIN
δείτε	дивися	βλέπω	дитися	V;PFV;IMP;PL;2;FIN;ACT	V;IPFV;IMP;SG;2;FIN
δείτε	спостерігати	βλέπω	спостерігати	V;PFV;IMP;PL;2;FIN;ACT	V;IPFV;NFIN
πόλεμο	війна	πόλεμος	війна	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
περιοχές	регіонів	περιοχή	регіон	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
περιοχές	регіонах	περιοχή	регіон	N;NOM;FEM;PL	N;INAN;ESS;MASC;PL
περιοχές	областях	περιοχή	область	N;NOM;FEM;PL	N;INAN;ESS;FEM;PL
περιοχές	області	περιοχή	область	N;NOM;FEM;PL	N;INAN;GEN;FEM;SG
περιοχές	територіях	περιοχή	територія	N;NOM;FEM;PL	N;INAN;ESS;FEM;PL
περιοχές	площі	περιοχή	площа	N;NOM;FEM;PL	N;INAN;ACC;FEM;PL
περιοχές	районів	περιοχή	район	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
πρώην	колишні	πρώην	колишній	ADV	ADJ;NOM;PL
πρώην	колишній	πρώην	колишній	ADV	ADJ;NOM;MASC;SG
παράδειγμα	прикладу	παράδειγμα	приклад	N;NOM;NEUT;SG	ADV
άρθρο	статтю	άρθρο	стаття	N;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
εικόνα	picture	εικόνα	picture	N;NOM;FEM;SG	
εικόνα	фото	εικόνα	фото	N;NOM;FEM;SG	
έλαβε	отримано	λαμβάνω	отримати	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;0;FIN
έλαβε	отримані	λαμβάνω	отриманий	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;PL;V.PTCP;PASS
έλαβε	отриманий	λαμβάνω	отриманий	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
έλαβε	отримали	λαμβάνω	отримати	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
επίσημη	офіційні	επίσημος	офіційний	ADJ;NOM;FEM;SG	ADJ;NOM;PL
επίσημη	формальні	επίσημος	формальний	ADJ;NOM;FEM;SG	ADJ;NOM;PL
κατοίκους	мешканці	κάτοικος	мешканець	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
κατοίκους	мешканці	κάτοικος	мешканець	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
πηγές	джерел	πηγή	джерело	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
βόρεια	північна	βόρεια	північний	ADV	ADJ;NOM;FEM;SG
βόρεια	норт	βόρεια	норт	ADV	PROPN;INAN;NOM;MASC;SG
βόρεια	північний	βόρεια	північний	ADV	ADJ;NOM;MASC;SG
βόρεια	північ	βόρεια	північ	ADV	N;INAN;NOM;FEM;SG
βόρεια	північна	βόρεια	північний	ADV	ADJ;NOM;FEM;SG
βόρεια	північний	βόρεια	північний	ADV	ADJ;NOM;MASC;SG
βόρεια	північне	βόρεια	північний	ADV	ADJ;NOM;NEUT;SG
πόλεις	містами	πόλη	місто	N;NOM;FEM;PL	N;INAN;INS;NEUT;PL
πόλεις	міста	πόλη	місто	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
πόλεις	містах	πόλη	місто	N;NOM;FEM;PL	N;INAN;ESS;NEUT;PL
πόλεις	міст	πόλη	місто	N;NOM;FEM;PL	
αγώνα	перегони	αγώνας	перегона	N;ACC;MASC;SG	N;INAN;NOM;MASC;PL
αγώνα	забіг	αγώνας	забігти	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
αγώνα	раса	αγώνας	рас	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
αγώνα	збіг	αγώνας	збігти	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
αγώνα	відповідність	αγώνας	відповідність	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
αγώνα	матч	αγώνας	матч	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
αγώνα	двобій	αγώνας	двобія	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
αγώνα	сірники	αγώνας	сірник	N;ACC;MASC;SG	N;INAN;NOM;MASC;PL
αγώνα	бій	αγώνας	бій	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
αγώνα	бійка	αγώνας	бійка	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
αγώνα	fight	αγώνας	fight	N;ACC;MASC;SG	
γεγονός	подію	γεγονός	подія	N;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
γεγονός	події	γεγονός	подія	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
γεγονός	подією	γεγονός	подія	N;NOM;NEUT;SG	N;INAN;INS;FEM;SG
σελίδα	сторінку	σελίδα	сторінка	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
σελίδα	сторінки	σελίδα	сторінка	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
σελίδα	пейдж	σελίδα	пейдж	N;NOM;FEM;SG	PROPN;ANIM;NOM;MASC;SG
θέμα	тему	θέμα	тема	N;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
θέμα	теми	θέμα	тема	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
θέμα	темою	θέμα	тема	N;NOM;NEUT;SG	N;INAN;INS;FEM;SG
ηλικία	віці	ηλικία	вік	N;NOM;FEM;SG	ADV
χρησιμοποιείται	використана	χρησιμοποιώ	використаний	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
χρησιμοποιείται	використані	χρησιμοποιώ	використаний	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;PL;V.PTCP;PASS
χρησιμοποιείται	використано	χρησιμοποιώ	використати	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;0;FIN
πρώτα	перша	πρώτα	перший	ADV	ADJ;NOM;FEM;SG
πρώτα	перший	πρώτα	перший	ADV	ADJ;NOM;MASC;SG
θεωρείται	вважаються	θεωρώ	вважатися	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;PL;3;PRS;FIN
θεωρείται	вважають	θεωρώ	вважати	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;PL;3;PRS;FIN
θεωρείται	вважалося	θεωρώ	вважатися	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;NEUT;IND;SG;PST;FIN
νότια	південна	νότιος	південний	ADV	ADJ;NOM;FEM;SG
νότια	південний	νότιος	південний	ADV	ADJ;NOM;MASC;SG
νότια	південна	νότιος	південний	ADV	ADJ;NOM;FEM;SG
νότια	південь	νότιος	південь	ADV	N;INAN;NOM;MASC;SG
νότια	південний	νότιος	південний	ADV	ADJ;NOM;MASC;SG
σημείο	точку	σημείο	точка	N;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
σημείο	point	σημείο	point	N;NOM;NEUT;SG	
σχέση	стосунки	σχέση	стосунок	N;ACC;FEM;SG	N;INAN;NOM;MASC;PL
σχέση	взаємовідношення	σχέση	взаємовідношення	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
περίπτωση	регістр	περίπτωση	регістр	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
περίπτωση	справа	περίπτωση	справа	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
περίπτωση	випадок	περίπτωση	випадок	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
περίπτωση	випадку	περίπτωση	випадок	N;ACC;FEM;SG	ADV
νέο	нові	νέος	новий	ADJ;ACC;NEUT;SG	ADJ;NOM;PL
νέο	нове	νέος	новий	ADJ;ACC;NEUT;SG	ADJ;NOM;NEUT;SG
νέο	нова	νέος	новий	ADJ;ACC;NEUT;SG	ADJ;NOM;FEM;SG
νέο	новий	νέος	новий	ADJ;ACC;NEUT;SG	ADJ;NOM;MASC;SG
νέο	створити	νέος	створити	ADJ;ACC;NEUT;SG	V;PFV;NFIN
έτος	рік	έτος	рік	N;ACC;NEUT;SG	N;INAN;NOM;MASC;SG
ένωση	union	ένωση	union	N;NOM;FEM;SG	
ένωση	юніон	ένωση	юніон	N;NOM;FEM;SG	PROPN;INAN;NOM;MASC;SG
ένωση	асоціації	ένωση	асоціація	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
βασιλιά	кінг	βασιλιάς	кінг	N;ACC;MASC;SG	PROPN;ANIM;NOM;MASC;SG
βασιλιά	король	βασιλιάς	король	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
βασιλιά	цар	βασιλιάς	цар	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
εκδόσεις	публікаціях	έκδοση	публікація	N;NOM;FEM;PL	N;INAN;ESS;FEM;PL
μουσείο	museum	μουσείο	museum	N;NOM;NEUT;SG	
πολιτικός	політик	πολιτικός	політик	ADJ;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
συμμετοχή	участь	συμμετοχή	участь	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
συμμετοχή	участі	συμμετοχή	участь	N;NOM;FEM;SG	N;INAN;ACC;FEM;PL
συμμετοχή	участь	συμμετοχή	участь	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
δυο	двох	δύο	два	NUM;NOM;PL	NUM;ACC
δυο	двійка	δύο	двійка	NUM;NOM;PL	N;INAN;NOM;FEM;SG
μεγαλύτερη	більше	μεγάλος	більше	ADJ;NOM;CMPR;FEM;SG	ADV;CMPR
μεγαλύτερη	старші	μεγάλος	старший	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;RL;PL
μεγαλύτερη	старше	μεγάλος	старше	ADJ;NOM;CMPR;FEM;SG	ADV;CMPR
μεγαλύτερη	старіші	μεγάλος	старіший	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;RL;PL
μεγαλύτερη	точніше	μεγάλος	точніше	ADJ;NOM;CMPR;FEM;SG	ADV;CMPR
μεγαλύτερη	більшого	μεγάλος	більший	ADJ;NOM;CMPR;FEM;SG	ADJ;GEN;CMPR;MASC;SG
μεγαλύτερη	більшим	μεγάλος	більший	ADJ;NOM;CMPR;FEM;SG	ADJ;INS;RL;NEUT;SG
μεγαλύτερη	більші	μεγάλος	більший	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;RL;PL
μεγαλύτερη	більше	μεγάλος	більше	ADJ;NOM;CMPR;FEM;SG	ADV;CMPR
μεγαλύτερη	більша	μεγάλος	більший	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;RL;FEM;SG
πέθανε	загине	πεθαίνω	загинути	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN
πέθανε	die	πεθαίνω	die	V;PFV;IND;SG;3;PST;FIN;ACT	
ανά	пер	ανά	пер	ADP	
μουσική	музика	μουσικός	музика	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
μουσική	музики	μουσικός	музика	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;PL
μουσική	музик	μουσικός	музик	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;PL
μουσική	музиці	μουσικός	музика	ADJ;NOM;FEM;SG	N;INAN;DAT;FEM;PL
μουσική	музику	μουσικός	музика	ADJ;NOM;FEM;SG	N;INAN;ACC;FEM;SG
κόσμο	космо	κόσμος	космо	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
κόσμο	світовий	κόσμος	світовий	N;ACC;MASC;SG	ADJ;NOM;MASC;SG
κόσμο	світ	κόσμος	світ	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
κόσμο	світе	κόσμος	світи	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
κόσμο	world	κόσμος	world	N;ACC;MASC;SG	
άτομα	осіб	άτομο	особа	N;NOM;NEUT;PL	N;ANIM;ACC;FEM;PL
άτομα	народ	άτομο	народ	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
άτομα	людей	άτομο	людина	N;NOM;NEUT;PL	N;ANIM;ACC;FEM;PL
δεύτερο	другий	δεύτερος	другий	NUM;NOM;NEUT;SG	ADJ;NOM;MASC;SG
δεύτερο	друге	δεύτερος	другий	NUM;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
δεύτερο	друга	δεύτερος	друг	NUM;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
δεύτερο	секунда	δεύτερος	секунда	NUM;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
είδος	виді	είδος	вид	N;NOM;NEUT;SG	N;INAN;DAT;MASC;SG
είδος	види	είδος	вид	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
μεγαλύτερο	старші	μεγάλος	старший	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;RL;PL
μεγαλύτερο	старше	μεγάλος	старше	ADJ;NOM;CMPR;NEUT;SG	ADV;CMPR
μεγαλύτερο	старіші	μεγάλος	старіший	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;RL;PL
μεγαλύτερο	точніше	μεγάλος	точніше	ADJ;NOM;CMPR;NEUT;SG	ADV;CMPR
μεγαλύτερο	більшого	μεγάλος	більший	ADJ;NOM;CMPR;NEUT;SG	ADJ;GEN;CMPR;MASC;SG
μεγαλύτερο	більшим	μεγάλος	більший	ADJ;NOM;CMPR;NEUT;SG	ADJ;INS;RL;NEUT;SG
μεγαλύτερο	більші	μεγάλος	більший	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;RL;PL
μεγαλύτερο	більше	μεγάλος	більше	ADJ;NOM;CMPR;NEUT;SG	ADV;CMPR
μεγαλύτερο	більша	μεγάλος	більший	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;RL;FEM;SG
εκείνη	вона	εκείνος	вона	PRO;ACC;FEM;SG;3	PRO;NOM;FEM;SG;3
εκείνη	she	εκείνος	she	PRO;ACC;FEM;SG;3	
χώρες	країн	χώρα	країна	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
χώρο	простору	χώρος	простір	N;ACC;MASC;SG	N;INAN;GEN;MASC;SG
χώρο	пробіл	χώρος	пробіл	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
χώρο	простір	χώρος	простір	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
εναντίον	проти	εναντίον	проти	ADP	ADV
τρία	втрьох	τρεις	втріх	NUM;NOM;NEUT;PL	N;ANIM;NOM;MASC;PL
τρία	трійка	τρεις	трійка	NUM;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
χαρακτηριστικά	функціональність	χαρακτηριστικός	функціональність	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
χαρακτηριστικά	атрибутів	χαρακτηριστικός	атрибут	N;NOM;NEUT;PL	N;INAN;GEN;MASC;PL
όρος	маунт	όρος	маунт	N;NOM;MASC;SG	
όρος	монтувати	όρος	монтувати	N;NOM;MASC;SG	V;IPFV;NFIN
ιδρύθηκε	засновано	ιδρύω	засновати	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;0;FIN
βασιλιάς	кінг	βασιλιάς	кінг	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
παιδιά	дітям	παιδί	дитина	N;NOM;NEUT;PL	N;ANIM;DAT;FEM;PL
παιδιά	дітьми	παιδί	дитина	N;NOM;NEUT;PL	N;ANIM;INS;FEM;PL
παιδιά	дітлахи	παιδί	дітлах	N;NOM;NEUT;PL	N;ANIM;INS;MASC;PL
παιδιά	дітьми	παιδί	дитина	N;NOM;NEUT;PL	N;ANIM;INS;FEM;PL
παιδιά	дітей	παιδί	дитина	N;NOM;NEUT;PL	N;ANIM;ACC;FEM;PL
άρχισε	почали	αρχίζω	почати	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
