бретань	bretagne	бретання	bretagny	PROPN;INAN;NOM;MASC;SG	
американців	amerykanie	американець	amerykanin	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
американців	amerykanów	американець	amerykanin	N;ANIM;ACC;MASC;PL	N;GEN;MASC;PL
повстанці	rebeliantów	повстанець	rebeliant	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
повстанці	buntowników	повстанець	buntownik	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
седан	sedan	седан	sedan	N;INAN;NOM;MASC;SG	
низька	niska	низький	niska	ADJ;NOM;FEM;SG	
низька	low	низький	low	ADJ;NOM;FEM;SG	
низька	nisko	низький	nisko	ADJ;NOM;FEM;SG	ADV
марш	marche	марш	march	N;INAN;NOM;MASC;SG	
марш	bagna	марш	bagny	N;INAN;NOM;MASC;SG	
марш	marsh	марш	marsh	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
розробники	deweloperów	розробник	deweloper	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
лицар	rycerze	лицар	rycerz	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
лицар	knight	лицар	knight	N;ANIM;NOM;MASC;SG	
порода	rasy	порода	rasa	N;INAN;NOM;FEM;SG	N;ACC;FEM;PL
порти	portów	порт	port	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
додає	doda	додавати	dodać	V;IPFV;IND;SG;3;PRS;FIN	
вілсон	wilson	вілсон	wilson	PROPN;ANIM;NOM;MASC;SG	
вілсон	wilsona	вілсон	wilsina	PROPN;ANIM;NOM;MASC;SG	
нав	obsesje	нав.	obsesja		N;NOM;FEM;SG
нав	obsesji	нав.	obsesja		N;GEN;FEM;SG
нав	obsesję	нав.	obsesja		N;ACC;FEM;SG
нав	obsesja	нав.	obsesja		N;NOM;FEM;SG
зафіксовано	zamknięty	зафіксувати	zamknięty	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
зафіксовано	zamknięte	зафіксувати	zamknąć	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
зафіксовано	zablokowane	зафіксувати	zablokować	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
екземплярів	instancji	екземпляри	instancja	N;INAN;GEN;MASC;PL	N;GEN;FEM;SG
кравченко	krawczenko	кравченко	krawczenko	PROPN;ANIM;NOM;FEM;SG	
ефективно	efektywne	ефективно	efektywny	ADV	ADJ;NOM;NEUT;SG
ефективно	skuteczny	ефективно	skuteczny	ADV	ADJ;NOM;MASC;SG
ефективно	efektywna	ефективно	efektywny	ADV	ADJ;NOM;FEM;SG
ефективно	efektywny	ефективно	efektywny	ADV	ADJ;NOM;MASC;SG
ефективно	skuteczne	ефективно	skuteczny	ADV	ADJ;NOM;NEUT;SG
потоки	strumieni	потоки	strumień	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
сбу	sbu	сбути	sbać	PROPN;INAN;NOM;FEM;SG	
учасника	członkowskie	учасник	członkowski	N;ANIM;ACC;MASC;SG	ADJ;NOM;NEUT;SG
учасника	członkiem	учасник	członek	N;ANIM;ACC;MASC;SG	N;INS;MASC;SG
учасника	członek	учасник	członek	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
більшовики	bolszewików	більшовик	bolszewik	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
найближчі	najbliższy	найближчий	bliski	ADJ;NOM;RL;PL	ADJ;NOM;CMPR;MASC;SG
найближчі	najbliższych	найближчий	bliski	ADJ;NOM;RL;PL	ADJ;ACC;CMPR;MASC;PL
найближчі	najbliższe	найближчий	bliski	ADJ;NOM;RL;PL	ADJ;NOM;CMPR;NEUT;SG
найближчі	najbliżej	найближчий	blisko	ADJ;NOM;RL;PL	ADV;RL
дозволено	dozwolone	дозволити	dozwolić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
дозволено	dozwolony	дозволити	dozwolić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
дозволено	dozwolona	дозволити	dozwolić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
дозволено	dopuszczone	дозволити	dopuścić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
дозволено	dozwolone	дозволити	dozwolić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
дозволено	dozwolony	дозволити	dozwolić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
дозволено	dozwolona	дозволити	dozwolić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
дозволено	dopuszczone	дозволити	dopuścić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
виділено	zaznaczone	виділити	zaznaczyć	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
виділено	przydzielony	виділити	przydzielić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
виділено	przyznane	виділити	przyznać	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
виділено	przydzielone	виділити	przydzielić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
виділено	przydzielona	виділити	przydzielić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
додано	dodany	додати	dodać	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
додано	dodana	додати	dodać	V;PFV;IND;0;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
додано	dodane	додати	dodać	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
датою	termin	дата	termin	N;INAN;INS;FEM;SG	N;NOM;MASC;SG
датою	randka	дата	randka	N;INAN;INS;FEM;SG	N;NOM;FEM;SG
датою	data	дата	datać	N;INAN;INS;FEM;SG	
рабів	niewolnicy	раб	niewolnik	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
постійної	powtarzalne	постійний	powtarzalny	ADJ;GEN;FEM;SG	ADJ;NOM;NEUT;SG
злочин	zbrodni	злочин	zbrodnia	N;INAN;NOM;MASC;SG	
більшого	większy	більший	duży	ADJ;GEN;CMPR;MASC;SG	ADJ;NOM;CMPR;MASC;SG
більшого	większa	більший	duży	ADJ;GEN;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
більшого	większego	більший	duży	ADJ;GEN;CMPR;MASC;SG	ADJ;ACC;CMPR;MASC;SG
більшого	większe	більший	duży	ADJ;GEN;CMPR;MASC;SG	ADJ;NOM;CMPR;NEUT;SG
полотно	płótna	полотно	płótny	N;INAN;NOM;NEUT;SG	N;ACC;NEUT;SG
полотно	płótnie	полотно	płótno	N;INAN;NOM;NEUT;SG	N;ACC;NEUT;SG
пуатьє	poitier	пуатьє	poitier	PROPN;INAN;NOM;FEM;SG	
скорочено	krótki	скорочити	krótki	V;PFV;IND;0;FIN	ADJ;NOM;MASC;SG
скорочено	krótkie	скорочити	krótki	V;PFV;IND;0;FIN	ADJ;NOM;NEUT;SG
скорочено	short	скорочити	short	V;PFV;IND;0;FIN	
скорочено	krótko	скорочити	krótko	V;PFV;IND;0;FIN	ADV
скорочено	krótka	скорочити	krótki	V;PFV;IND;0;FIN	ADJ;NOM;FEM;SG
допомагають	pomaganie	допомагати	pomagać	V;IPFV;IND;PL;3;PRS;FIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
допомагають	pomagam	допомагати	pomagać	V;IPFV;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
стокгольм	sztokholmu	стокголь	sztokholm	PROPN;INAN;NOM;MASC;SG	N;GEN;MASC;SG
стокгольм	sztokholmie	стокголь	sztokholm	PROPN;INAN;NOM;MASC;SG	N;ACC;MASC;SG
рукопис	rękopis	рукопис	rękopis	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
хроніки	kroniki	хроніка	kronik	N;INAN;NOM;MASC;PL	
хроніки	chronicles	хроніка	chronicles	N;INAN;NOM;MASC;PL	
автобусів	uderzające	автобус	uderzać	N;INAN;GEN;MASC;PL	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
гарнізон	garrison	гарнізон	garrison	N;INAN;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
сьєрра	sierra	сьєрра	sierry	N;INAN;NOM;FEM;SG	
апостолів	posłańcy	апостол	posłanka	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
оператори	operatorów	оператор	operator	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
прикраси	biżuterii	прикраса	biżuteria	N;INAN;NOM;FEM;PL	N;GEN;FEM;SG
прикраси	biżuteria	прикраса	biżuterium	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
прикраси	bling	прикраса	bling	N;INAN;NOM;FEM;PL	
прикраси	ozdoba	прикраса	ozdobać	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
прикраси	biżuterii	прикраса	biżuteria	N;INAN;NOM;FEM;PL	N;GEN;FEM;SG
прикраси	biżuteria	прикраса	biżuterium	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
прикраси	biżuterię	прикраса	biżuteria	N;INAN;NOM;FEM;PL	N;ACC;FEM;SG
прикраси	cukierki	прикраса	cukierka	N;INAN;NOM;FEM;PL	
прикраси	candy	прикраса	candy	N;INAN;NOM;FEM;PL	
прикраси	cukierek	прикраса	cukierka	N;INAN;NOM;FEM;PL	
конференцій	konferencje	конференція	konferencja	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
витоків	przeciek	виток	przeciek	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG
витоків	wyciek	виток	wyciek	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG
починаються	uruchamianie	починатися	uruchamiać	V;IPFV;IND;PL;3;PRS;FIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
починаються	zaczyna	починатися	zaczynać	V;IPFV;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
починаються	rozpoczęcie	починатися	rozpocząć	V;IPFV;IND;PL;3;PRS;FIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
починаються	zaczynamy	починатися	zaczynać	V;IPFV;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;1;PRS;FIN;ACT
починаються	początek	починатися	początek	V;IPFV;IND;PL;3;PRS;FIN	N;NOM;MASC;SG
екран	ekranu	екран	ekran	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
екран	ekranie	екран	ekran	N;INAN;NOM;MASC;SG	N;INS;MASC;SG
стратегія	strategii	стратегія	strategia	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
арабських	arab	арабський	arab	ADJ;GEN;PL	PROPN;NOM;MASC;SG
арабських	arabskie	арабський	arabski	ADJ;GEN;PL	ADJ;NOM;NEUT;SG
арабських	arabski	арабський	arabski	ADJ;GEN;PL	ADJ;NOM;MASC;SG
альманах	almanach	альманах	alman	N;INAN;NOM;MASC;SG	N;ACC;MASC;PL
франк	frank	франк	frank	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
франк	franka	франк	franek	PROPN;ANIM;NOM;MASC;SG	
франк	franc	франк	franc	PROPN;ANIM;NOM;MASC;SG	
франк	franck	франк	franck	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
мама	mamo	мама	mama	N;ANIM;NOM;FEM;SG	
богиня	bogini	богиня	bogina	N;ANIM;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
валовий	brutto	валовий	brutto	ADJ;NOM;MASC;SG	
псевдо	pseudo	псевдо	pseudo	N;ANIM;NOM;MASC;SG	
арешт	aresztowany	арешт	aresztować	N;INAN;NOM;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
одесса	odessie	одесса	odessać		PROPN;NOM;MASC;SG
кримський	krym	кримський	krym	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG
кримський	krymskiej	кримський	krymski	ADJ;NOM;MASC;SG	ADJ;GEN;FEM;SG
сел	sala	сел	sala		N;NOM;FEM;SG
сел	sal	сел	sal		
льюїс	lewis	льюїс	lewis	PROPN;ANIM;NOM;FEM;SG	
льюїс	lewisa	льюїс	lewis	PROPN;ANIM;NOM;FEM;SG	
овернь	auvergne	овернь	auvergny	PROPN;INAN;NOM;MASC;SG	
заявки	oferty	заявки	oferta	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL
носити	załóż	носити	założyć	V;IPFV;NFIN	V;PFV;IMP;SG;2;FIN;ACT
підземні	podziemne	підземний	podziemny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
підземні	podziemny	підземний	podziemny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
підземні	podziemia	підземний	podziemiać	ADJ;NOM;PL	
індустрії	industries	індустрія	industries	N;INAN;NOM;FEM;PL	
змінили	zmienione	змінити	zmienić	V;PFV;IND;PL;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
змінили	zmieniona	змінити	zmienić	V;PFV;IND;PL;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
змінили	zmieniony	змінити	zmienić	V;PFV;IND;PL;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
передні	front	передній	front	ADJ;NOM;PL	N;NOM;MASC;SG
передні	przodu	передній	przód	ADJ;NOM;PL	N;GEN;MASC;SG
передні	przód	передній	przód	ADJ;NOM;PL	V;IPFV;IND;SG;PRS;FIN;ACT
маяк	latarni	маяк	latarnia	N;INAN;NOM;MASC;SG	N;GEN;FEM;SG
магістр	mistrzu	магістр	mistrz	N;ANIM;NOM;MASC;SG	N;VOC;MASC;SG
донбас	donbas	донбас	donbas	PROPN;INAN;NOM;MASC;SG	
вбив	zabici	вбити	zabity	V;PFV;MASC;IND;SG;PST;FIN	V;PFV;IND;PL;3;PRS;FIN;ACT
вбив	zabita	вбити	zabić	V;PFV;MASC;IND;SG;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
вбив	zabity	вбити	zabić	V;PFV;MASC;IND;SG;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
демонстрації	demos	демонстрація	demos	N;INAN;NOM;FEM;PL	
демонстрації	demo	демонстрація	demo	N;INAN;NOM;FEM;PL	
демонстрації	demonstracji	демонстрація	demonstracja	N;INAN;NOM;FEM;PL	N;GEN;FEM;SG
демонстрації	showcase	демонстрація	showcas	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
прикладу	przykładowy	приклад	przykładowy	ADV	ADJ;ACC;MASC;SG
прикладу	przykładowe	приклад	przykładowy	ADV	ADJ;NOM;NEUT;SG
прикладу	przykład	приклад	przykład	ADV	N;NOM;MASC;SG
приватний	private	приватний	privaty	ADJ;NOM;MASC;SG	
заборони	zabrania	заборона	zabrać	N;INAN;NOM;FEM;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
заборони	zakazuje	заборона	zakazywać	N;INAN;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
заборони	zakazu	заборона	zakaz	N;INAN;NOM;FEM;PL	N;GEN;MASC;SG
заборони	zakaz	заборона	zakaz	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
бактерії	bakterie	бактерія	bakter	N;ANIM;NOM;FEM;PL	
бактерії	bakterii	бактерія	bakteria	N;ANIM;NOM;FEM;PL	
бактерії	bakteria	бактерія	bakteria	N;ANIM;NOM;FEM;PL	N;NOM;FEM;SG
шаром	warstwa	шар	warstwa	N;INAN;INS;MASC;SG	N;NOM;FEM;SG
шаром	warstwy	шар	warstwa	N;INAN;INS;MASC;SG	N;ACC;FEM;PL
хроніка	chronicle	хронік	chronicel	N;INAN;NOM;FEM;SG	
яно	jana	яно	jani		
кевін	kevina	кевін	kevina	PROPN;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
кевін	kevin	кевін	kevin	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
кевін	kevinem	кевін	kevin	PROPN;ANIM;NOM;MASC;SG	N;INS;MASC;SG
віллі	willy	віллі	willa	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG
віллі	willy	віллі	willa	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG
віллі	willie	віллі	willa	PROPN;ANIM;NOM;FEM;SG	
угод	umowy	угода	umowa	N;INAN;GEN;FEM;PL	
угод	porozumienia	угода	porozumienie	N;INAN;GEN;FEM;PL	N;NOM;NEUT;SG
угод	umów	угода	umowa	N;INAN;GEN;FEM;PL	
високе	wysoka	високий	wysoki	ADJ;NOM;NEUT;SG	
високе	wysokie	високий	wysoki	ADJ;NOM;NEUT;SG	V;PFV;IND;SG;FIN;ACT
високе	high	високий	high	ADJ;NOM;NEUT;SG	
високе	wysoki	високий	wysoki	ADJ;NOM;NEUT;SG	
високе	wysoko	високий	wysoko	ADJ;NOM;NEUT;SG	ADV
наполеон	napoleon	наполеон	napoleon	PROPN;ANIM;NOM;MASC;SG	
космічні	kosmiczne	космічний	kosmiczny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
космічні	kosmiczna	космічний	kosmiczny	ADJ;NOM;PL	ADJ;NOM;FEM;SG
космічні	kosmiczny	космічний	kosmiczny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
торф	torfu	торф	torf	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
марта	marta	март	marta	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
марта	marta	март	marta	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
марта	martha	март	martha	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
марта	marto	март	marto	PROPN;ANIM;NOM;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
розвідка	wywiadu	розвідка	wywiad	N;INAN;NOM;FEM;SG	N;GEN;MASC;SG
волокна	włókna	волокно	włókny	N;INAN;NOM;NEUT;PL	
волокна	włókno	волокно	włókno	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;SG
волокна	włókna	волокно	włókny	N;INAN;NOM;NEUT;PL	
волокна	włókien	волокно	włókien	N;INAN;NOM;NEUT;PL	
обрана	rozbieżne	обран	rozbieżny	V;PFV;FEM;IND;SG;PST;FIN	ADJ;NOM;NEUT;SG
мез	meuse	мез	meus		
мез	mez	мез	mez		
перегляд	przeglądania	перегляд	przeglądać	N;INAN;NOM;MASC;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
перегляд	przeglądać	перегляд	przeglądać	N;INAN;NOM;MASC;SG	V;IPFV;NFIN;ACT
перегляд	podgląd	перегляд	podgląd	N;INAN;NOM;MASC;SG	
перегляд	zobacz	перегляд	zobaczyć	N;INAN;NOM;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
ведучий	prezenter	ведучий	prezenter	ADJ;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT	N;NOM;MASC;SG
ведучий	ołów	ведучий	ołowa	ADJ;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT	N;NOM;MASC;SG
ведучий	prowadź	ведучий	prowadzić	ADJ;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT	V;IPFV;IMP;SG;2;FIN;ACT
ведучий	ołowiu	ведучий	ołowiek	ADJ;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT	
прип	prypeci	прип	prypecie		
приєдналися	połączone	приєднатися	połączyć	V;PFV;IND;PL;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
приєдналися	dołączyła	приєднатися	dołączyć	V;PFV;IND;PL;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
приєдналися	dołączył	приєднатися	dołączyć	V;PFV;IND;PL;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
приєдналися	dołączenie	приєднатися	dołączenie	V;PFV;IND;PL;PST;FIN	N;NOM;NEUT;SG;V.MSDR
процедура	procedury	процедура	procedura	N;INAN;NOM;FEM;SG	N;ACC;FEM;PL
гамма	gamma	гамма	gamma	N;INAN;NOM;FEM;SG	
воїни	wojowników	воїн	wojownik	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
небагато	nieliczni	небагато	nieliczny	ADV	ADJ;NOM;MASC;PL
небагато	kilka	небагато	kilka	ADV	DET;ACC;MASC;PL
небагато	niewielu	небагато	niewiele	ADV	
важка	twardy	важка	twardy	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
важка	hard	важка	hard	ADJ;NOM;FEM;SG	
важка	ciężko	важка	ciężko	ADJ;NOM;FEM;SG	ADV
важка	twarde	важка	twardy	ADJ;NOM;FEM;SG	
важка	twarda	важка	twarda	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
щиро	szczerze	щиро	szczerze	ADV	
щиро	szczere	щиро	szczery	ADV	
щиро	szczery	щиро	szczery	ADV	ADJ;NOM;MASC;SG
дипломатичних	dyplomatycznych	дипломатичний	dyplomatyczny	ADJ;ACC;PL	ADJ;GEN;MASC;PL
дипломатичних	dyplomatyczne	дипломатичний	dyplomatyczny	ADJ;ACC;PL	ADJ;NOM;NEUT;SG
дипломатичних	dyplomatyczny	дипломатичний	dyplomatyczny	ADJ;ACC;PL	ADJ;NOM;MASC;SG
дипломатичних	dyplomatycznej	дипломатичний	dyplomatyczny	ADJ;ACC;PL	ADJ;GEN;FEM;SG
композицію	ścieżka	композиція	ścieżkać	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
композицію	tor	композиція	tor	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG
композицію	toru	композиція	tor	N;INAN;ACC;FEM;SG	N;GEN;MASC;SG
норма	norma	норма	norma	N;INAN;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
норма	normę	норма	norma	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
норма	norma	норма	norma	N;INAN;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
норма	normę	норма	norma	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
норма	normy	норма	norma	N;INAN;NOM;FEM;SG	
норма	norm	норма	norma	N;INAN;NOM;FEM;SG	
продажі	sprzedaż	продаж	sprzedaż	N;INAN;NOM;MASC;PL	
продажі	sprzedaży	продаж	sprzedaż	N;INAN;NOM;MASC;PL	
ввести	enter	ввести	enter	V;PFV;NFIN	
бур	bourg	бур	bourg		V;IPFV;IND;SG;PRS;FIN;ACT
бур	boer	бур	boer		
бур	wiertło	бур	wiertło		N;NOM;NEUT;SG
бур	drill	бур	drill		
визначив	uznany	визначити	uznać	V;PFV;MASC;IND;SG;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
визначив	uznawane	визначити	uznawać	V;PFV;MASC;IND;SG;PST;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
визначив	uznane	визначити	uznać	V;PFV;MASC;IND;SG;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
визначив	uznana	визначити	uznać	V;PFV;MASC;IND;SG;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
листування	dyskusyjnej	листування	dyskusyjny	N;INAN;NOM;NEUT;SG	ADJ;GEN;FEM;SG
складові	składniki	склад	składnik	ADJ;NOM;PL	N;NOM;MASC;PL
складові	składników	склад	składnik	ADJ;NOM;PL	N;GEN;MASC;PL
дівчинка	dziewczyny	дівчинка	dziewczyna	N;ANIM;NOM;FEM;SG	N;NOM;FEM;PL
дівчинка	dziewczyno	дівчинка	dziewczyna	N;ANIM;NOM;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
голландії	holandii	голландія	holandia	PROPN;INAN;DAT;FEM;SG	N;GEN;FEM;SG
голландії	holland	голландія	holland	PROPN;INAN;DAT;FEM;SG	
голландії	holandia	голландія	holandia	PROPN;INAN;DAT;FEM;SG	N;NOM;FEM;SG
піски	piaski	піски	piasek	N;INAN;NOM;MASC;PL	
піски	sands	піски	sands	N;INAN;NOM;MASC;PL	
виготовлено	wyprodukowane	виготовити	wyprodukować	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
виготовлено	wytworzone	виготовити	wytworzyć	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
виготовлено	wyprodukowany	виготовити	wyprodukować	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
виготовлено	produkowane	виготовити	produkować	V;PFV;IND;0;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
виготовлено	wytwórca	виготовити	wytwórcać	V;PFV;IND;0;FIN	N;NOM;MASC;SG
виготовлено	producent	виготовити	producent	V;PFV;IND;0;FIN	
виготовлено	producenta	виготовити	producent	V;PFV;IND;0;FIN	
боєприпасів	amunicja	боєприпас	amunicja	N;ANIM;ACC;MASC;PL	N;NOM;FEM;SG
боєприпасів	amunicję	боєприпас	amunicja	N;ANIM;ACC;MASC;PL	N;ACC;FEM;SG
боєприпасів	amunicji	боєприпас	amunicja	N;ANIM;ACC;MASC;PL	N;GEN;FEM;SG
ферма	farma	ферма	farma		
ферма	farmie	ферма	farma		N;DAT;FEM;SG
ферма	gospodarstwa	ферма	gospodarstwo		N;NOM;NEUT;SG
ферма	gospodarstwo	ферма	gospodarstwo		N;NOM;NEUT;SG
оперативного	operacyjny	оперативний	operacyjny	ADJ;GEN;MASC;SG	ADJ;NOM;MASC;SG
оперативного	operacyjnych	оперативний	operacyjny	ADJ;GEN;MASC;SG	ADJ;GEN;MASC;PL
оперативного	operacyjne	оперативний	operacyjny	ADJ;GEN;MASC;SG	ADJ;NOM;NEUT;SG
оперативного	sprawny	оперативний	sprawny	ADJ;GEN;MASC;SG	ADJ;NOM;MASC;SG
посиланням	łącze	посилання	łączyć	N;INAN;INS;NEUT;SG	
посиланням	link	посилання	link	N;INAN;INS;NEUT;SG	V;PFV;IND;SG;FIN;ACT
посиланням	ogniwo	посилання	ogniwo	N;INAN;INS;NEUT;SG	
посиланням	odnośnik	посилання	odnośnik	N;INAN;INS;NEUT;SG	N;ACC;MASC;SG
