típica	typiska	típico	typisk	ADJ;FEM;SG	ADJ;NOM;PL
gerenciamento	förvalta	gerenciamento	förvalta	N;MASC;SG	V;IMP;FIN;ACT
estrangeiras	utrikes	estrangeiro	utrikes	N;FEM;PL	N;NOM;INDF;NEUT;SG
estrangeiras	utländska	estrangeiro	utländsk	N;FEM;PL	ADJ;NOM;PL
estrangeiras	utländsk	estrangeiro	utländsk	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
estrangeiras	utländskt	estrangeiro	utländsk	N;FEM;PL	ADJ;NOM;INDF;NEUT;SG
estrangeiras	främmande	estrangeiro	främmande	N;FEM;PL	ADJ;NOM
formados	bildat	formar	bilda	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
protesto	invändningar	protesto	invändning	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
protesto	protester	protesto	protest	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
protesto	protesterar	protesto	protestera	N;MASC;SG	V;IND;PRS;FIN;ACT
protesto	protestera	protesto	protestera	N;MASC;SG	V;IMP;FIN;ACT
pecado	synda	pecado	synda	N;MASC;SG	V;IMP;FIN;ACT
craig	craig	craig	craig	N;MASC;SG	PROPN;NOM
fugiu	rymt	fugir	rymma	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fugiu	undkom	fugir	undkoma	V;IND;SG;3;PST;FIN	V;IMP;PST;FIN;ACT
fugiu	flytt	fugir	flytt	V;IND;SG;3;PST;FIN	N;NOM;INDF;MASC+FEM;SG
fugiu	flytt	fugir	flytt	V;IND;SG;3;PST;FIN	N;NOM;INDF;MASC+FEM;SG
drive	köra	drive	köra	N;MASC;SG	V;IMP;FIN;ACT
drive	kör	drive	köra	N;MASC;SG	V;IMP;FIN;ACT
burocratas	byråkrat	burocrata	byråkrad	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
pensando	tänkande	pensar	tänkande	V;V.MSDR	N;NOM;INDF;NEUT;SG
wellington	wellington	wellington	wellington	N;MASC;SG	PROPN;NOM
pilar	stöttepelare	pilar	stöttepelare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
pilar	pillar	pilar	pilla	N;MASC;SG	V;IMP;FIN;ACT
pilar	pelare	pilar	pelare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
pilar	pilar	pilar	pil	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
geográfico	geografiskt	geográfico	geografisk	ADJ;MASC;SG	ADV
geográfico	geografiska	geográfico	geografisk	ADJ;MASC;SG	ADJ;NOM;PL
geográfico	geografiskt	geográfico	geografisk	ADJ;MASC;SG	ADV
geográfico	geografiska	geográfico	geografisk	ADJ;MASC;SG	ADJ;NOM;PL
full	fulla	full	fulla	N;MASC;SG	ADJ;NOM;PL
full	fullständig	full	fullständig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
full	full	full	full	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
full	fullt	full	full	N;MASC;SG	ADV
roberts	roberts	robert	robert	N;MASC;SG	PROPN;GEN
classificadas	sorterade	classificar	sortera	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
classificadas	klassificerat	classificar	klassificerad	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
classificadas	klassificerade	classificar	klassificerad	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
participante	deltagare	participante	deltagare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
concreto	konkret	concreto	konkret	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
concreto	konkreta	concreto	konkret	N;MASC;SG	ADJ;NOM;PL
ama	ama	amar	ama	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
ama	nanny	amar	nanny	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
ama	barnflicka	amar	barnflicka	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
fiável	tillförlitliga	fiável	tillförlitlig	ADJ;MASC;SG	ADJ;NOM;PL
protegido	skyddad	proteger	skydda	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
protegido	skyddade	proteger	skydda	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
protegido	skyddat	proteger	skydda	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
protegido	skyddad	proteger	skydda	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
protegido	skyddat	proteger	skydda	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
concedida	beviljat	conceder	beviljad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
concedida	beviljad	conceder	bevilja	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
concedida	beviljade	conceder	bevilja	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
institucional	institutionell	institucional	institutionell	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
institucional	institutionella	institucional	institutionell	ADJ;MASC;SG	ADJ;NOM;PL
square	fyrkantig	square	fyrkantig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
mixagem	blanda	mixagem	bland	N;FEM;SG	V;IMP;NFIN;ACT
anuais	årligen	anual	årligen	N;MASC;PL	ADV
anuais	årlig	anual	årlig	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
anuais	årliga	anual	årlig	N;MASC;PL	ADJ;NOM;PL
anuais	årligt	anual	årligt	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
difusão	sända	difusão	sända	N;FEM;SG	V;IMP;FIN;ACT
difusão	spridande	difusão	spridande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
pas	pas	pas	pas	N;MASC;SG	V;IMP;FIN;ACT
psd	psd	psd	psd	N;MASC;SG	PROPN;NOM
uruguaio	uruguayanska	uruguaio	uruguayansk	N;MASC;SG	ADJ;NOM;PL
fraco	svaga	fraco	svag	ADJ;MASC;SG	ADJ;NOM;PL
dezesseis	sixteen	dezessel	sixte	NUM	N;NOM;INDF;MASC+FEM;SG
demonstrou	demonstrerade	demonstrar	demonstrera	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
demonstrou	demonstrerat	demonstrar	demonstrerad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
salário	löner	salário	lön	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
rodolfo	rodolfo	rodolfo	rodolfo	N;MASC;SG	PROPN;NOM
rodolfo	rudolph	rodolfo	rudolph	N;MASC;SG	PROPN;NOM
rodolfo	rudolf	rodolfo	rudolf	N;MASC;SG	PROPN;NOM
wallace	wallace	wallace	wallace	N;MASC;SG	PROPN;NOM
cole	cole	cole	cole	V;SBJV;SG;3;PRS;FIN	PROPN;NOM
comandos	commando	comando	commando	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
recomendação	rekommendationer	recomendação	rekommendation	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
coberto	täckt	cobrir	täcka	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
coberto	täckta	cobrir	täckt	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
coberto	säkrad	cobrir	säkrad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
coberto	säkrade	cobrir	säkra	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
antero	antero	antero	antero	N;MASC;SG	PROPN;NOM
justificar	rättfärdiga	justificar	rättfärdig	V;NFIN	ADJ;NOM;PL
carol	carol	carol	carol	N;FEM;SG	PROPN;NOM
usos	använder	uso	använda	N;MASC;PL	V;IND;PRS;FIN;ACT
fall	faller	fall	falla	N;MASC;SG	V;IND;PRS;FIN;ACT
fall	ramla	fall	ramla	N;MASC;SG	V;IMP;FIN;ACT
fall	falla	fall	falla	N;MASC;SG	V;IMP;FIN;ACT
gilbert	gilbert	gilbert	gilbert	N;MASC;SG	PROPN;NOM
jake	jake	jake	jake	N;MASC;SG	PROPN;NOM
concorrentes	tävlande	concorrente	tävlande	N;MASC;PL	ADJ;NOM;PRS;V.PTCP
concorrentes	tävlande	concorrente	tävlande	N;MASC;PL	ADJ;NOM;PRS;V.PTCP
bibliotecas	biblioteken	biblioteca	bibliotek	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
bibliotecas	bibliotek	biblioteca	bibliotek	N;FEM;PL	N;NOM;INDF;NEUT;SG
aníbal	hannibal	aníbal	hannibal	N;MASC;SG	PROPN;NOM
sagrada	heliga	sagrada	helig	N;FEM;SG	ADJ;NOM;PL
sagrada	helig	sagrada	helig	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
sagrada	heligt	sagrada	helig	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
triste	sad	triste	sad	ADJ;MASC;SG	
triste	ledsen	triste	leds	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;SG
doente	ill	doente	ill	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
doente	patientens	doente	patient	ADJ;MASC;SG	N;GEN;DEF;MASC+FEM;SG
doente	patienten	doente	patient	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;SG
doente	patient	doente	patient	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
doente	tålmodiga	doente	tålmodig	ADJ;MASC;SG	ADJ;NOM;PL
doente	sjuka	doente	sjuk	ADJ;MASC;SG	ADJ;NOM;PL
doente	sjukt	doente	sjuk	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
happy	glada	happy	glad	N;MASC;SG	ADJ;NOM;PL
happy	lycklig	happy	lycklig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
happy	lyckliga	happy	lycklig	N;MASC;SG	ADJ;NOM;PL
happy	glad	happy	glad	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
radar	radar	radar	rad	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
variados	varierad	variado	variera	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
variados	varierade	variado	variera	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
variados	varierat	variado	variera	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
variados	varierande	variado	variera	V;MASC;PL;V.PTCP	ADJ;NOM;PRS;V.PTCP
variados	diverse	variado	diverse	V;MASC;PL;V.PTCP	N;NOM;INDF;MASC+FEM;PL
bonito	snygga	bonito	snygg	ADJ;MASC;SG	ADJ;NOM;PL
cabelos	hair	cabelo	hai	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
cabelos	hår	cabelo	hår	N;MASC;PL	N;NOM;INDF;NEUT;SG
cabelos	håret	cabelo	hår	N;MASC;PL	N;NOM;DEF;NEUT;SG
escândalo	skandaler	escândalo	skandal	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
escândalo	skandalösa	escândalo	skandalös	N;MASC;SG	ADJ;NOM;PL
lyon	lyon	lyon	lyon	N;MASC;SG	PROPN;NOM
lyon	lyons	lyon	lyon	N;MASC;SG	PROPN;NOM
contemporâneos	nutida	contemporâneo	nutida	N;MASC;PL	ADJ;NOM
contemporâneos	samtida	contemporâneo	samtida	N;MASC;PL	N;NOM;INDF;NEUT;SG
pacheco	pacheco	pacheco	pacheco	N;MASC;SG	PROPN;NOM
tragédia	tragedier	tragédia	tragedi	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
tyler	tyler	tyler	tyla	N;MASC;SG	PROPN;NOM
suspeita	misstankar	suspeita	misstank	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
suspeita	misstänkta	suspeita	misstänkt	N;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
suspeita	misstänksamma	suspeita	misstänksam	N;FEM;SG	ADJ;NOM;PL
suspeita	misstänksam	suspeita	misstänksam	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
suspeita	misstänkt	suspeita	misstänkt	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
suspeita	misstänkte	suspeita	misstänkt	N;FEM;SG	V;IND;PST;V.PTCP;ACT
suspeita	misstänker	suspeita	misstänka	N;FEM;SG	V;IND;PRS;FIN;ACT
suspeita	misstänkta	suspeita	misstänkt	N;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
suspeita	misstänkt	suspeita	misstänkt	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
suspeita	misstänks	suspeita	misstänka	N;FEM;SG	V;V.CVB;PASS
suspeita	misstänkte	suspeita	misstänkt	N;FEM;SG	V;IND;PST;V.PTCP;ACT
suspeita	misstänkta	suspeita	misstänkt	N;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
suspeita	misstänkt	suspeita	misstänkt	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
interessado	intresserade	interessado	intresserad	ADJ;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
golpes	smäller	golpes	smälla	N;MASC;PL	V;IND;PRS;FIN;ACT
golpes	blåser	golpes	blåsa	N;MASC;PL	V;IND;PRS;FIN;ACT
vela	segla	vela	segla	N;FEM;SG	V;IMP;FIN;ACT
vela	vela	vela	vela	N;FEM;SG	V;IMP;FIN;ACT
vela	segla	vela	segla	N;FEM;SG	V;IMP;FIN;ACT
vigilância	vaksam	vigilância	vaksam	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
óbvio	uppenbara	óbvio	uppenbar	ADJ;MASC;SG	ADJ;NOM;PL
müller	müller	müller	müller	N;MASC;SG	PROPN;NOM
pesada	heavy	pesar	heavy	V;FEM;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
pesada	tungt	pesar	tung	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG
pesada	tung	pesar	tung	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
pesada	tunga	pesar	tung	V;FEM;SG;V.PTCP	ADJ;NOM;PL
alessandro	alessandro	alessandro	alessandro	N;MASC;SG	PROPN;NOM
bruto	råa	bruto	råa	N;MASC;SG	ADJ;NOM;PL
bruto	grov	bruto	grov	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
bruto	gross	bruto	gross	N;MASC;SG	PROPN;NOM
bruto	tufft	bruto	tufft	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
bruto	grov	bruto	grov	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
bruto	tuff	bruto	tuff	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
fernández	fernández	fernández	fernández	N;MASC;SG	PROPN;NOM
linguística	språkliga	linguística	språklig	N;FEM;SG	ADJ;NOM;PL
linguística	språklig	linguística	språklig	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
linguística	språkligt	linguística	språklig	N;FEM;SG	ADV
utilizador	användar	utilizador	använda	N;MASC;SG	V;IND;PRS;FIN;ACT
utilizador	användare	utilizador	användare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
johns	johns	johm	john	N;FEM;SG	PROPN;NOM
tiros	skottlossning	tiro	skottlossning	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
tiros	skott	tiro	skott	N;MASC;PL	N;NOM;INDF;NEUT;SG
tiros	shots	tiro	shots	N;MASC;PL	N;NOM;INDF;NEUT;SG
etiópia	etiopien	etiópia	etiopien	N;FEM;SG	PROPN;NOM
etiópia	etiopiska	etiópia	etiopisk	N;FEM;SG	ADJ;NOM;PL
géneros	släkten	género	släkt	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
géneros	släkte	género	släkte	N;MASC;PL	N;NOM;INDF;NEUT;SG
dependência	beroende	dependência	beroende	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
dependência	beroende	dependência	beroende	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
dependência	beroende	dependência	beroende	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
aprendeu	lärt	aprender	lära	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
aprendeu	lärt	aprender	lära	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
adelaide	adelaide	adelaide	adelaide	N;FEM;SG	PROPN;NOM
amado	älskade	amado	älskad	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
amado	älskad	amado	älskad	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
amado	älskade	amado	älskad	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
amado	älskad	amado	älskad	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
alcançado	uppnådda	alcançar	uppnådd	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
alcançado	nått	alcançar	nå	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
alcançado	nådd	alcançar	nådd	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
alcançado	uppnådd	alcançar	uppnådd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
alcançado	uppnådda	alcançar	uppnådd	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
alcançado	uppnått	alcançar	uppnåta	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
resolvido	lösta	resolver	lösta	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
resolvido	löst	resolver	lösa	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
resolvido	lösta	resolver	lösta	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
resolvido	löst	resolver	lösa	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
resolvido	sorterade	resolver	sortera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
lane	lane	lane	lane	N;MASC;SG	PROPN;NOM
polegadas	tums	polegada	tums	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
polegadas	tum	polegada	tum	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
polegadas	tum	polegada	tum	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
teodoro	theodore	teodoro	theodore	N;MASC;SG	PROPN;NOM
teodoro	theodor	teodoro	theodor	N;MASC;SG	PROPN;NOM
guarnição	garrison	guarnição	garrison	N;FEM;SG	PROPN;NOM
markku	markku	markku	markku	N;MASC;SG	PROPN;NOM
roland	roland	roland	roland	N;MASC;SG	PROPN;NOM
completos	fullständigt	completo	fullständig	ADJ;MASC;PL	ADV
completos	slutför	completo	slutför	ADJ;MASC;PL	V;IMP;FIN;ACT
completos	komplett	completo	komplett	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
completos	fullständig	completo	fullständig	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
especializado	specialiserade	especializar	specialisera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
especializado	specialiserad	especializar	specialiserad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
especializado	specialiserat	especializar	specialisera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
especializado	specialiserade	especializar	specialisera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
especializado	specialiserat	especializar	specialisera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
especializado	specialiserad	especializar	specialiserad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
especializado	specialist	especializar	specialist	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
dano	skador	dano	skada	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
dano	skador	dano	skada	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
hesse	hessen	hessar	hess	N;MASC;SG	PROPN;NOM
hesse	hessen	hessar	hess	N;MASC;SG	PROPN;NOM
reconhece	erkänna	reconhecer	erkänna	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
protestante	protestantiska	protestante	protestantisk	N;MASC;SG	ADJ;NOM;PL
fina	tunna	fino	tun	ADJ;FEM;SG	ADJ;NOM;PL
esperava	förväntade	esperar	förväntad	V;IND;SG;3;IPFV;FIN	ADJ;NOM;PL;PST;V.PTCP
esperava	förväntat	esperar	förväntad	V;IND;SG;3;IPFV;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
esperava	förväntas	esperar	förvänta	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;PASS
esperava	förväntad	esperar	förväntad	V;IND;SG;3;IPFV;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
esperava	väntas	esperar	vänta	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;PASS
esperava	hoppades	esperar	hoppades	V;IND;SG;3;IPFV;FIN	V;IND;PST;FIN;PASS
líbano	libanon	líbano	libanon	N;MASC;SG	PROPN;NOM
pete	pete	pete	pete	PROPN;MASC;SG	PROPN;NOM
algarve	algarve	algarver	alg	N;MASC;SG	PROPN;NOM
sólido	solid	sólido	solid	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
magnético	magnetiskt	magnético	magnetisk	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
magnético	magnetiska	magnético	magnetisk	N;MASC;SG	ADJ;NOM;PL
magnético	magnetisk	magnético	magnetisk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
gigantes	giants	gigante	giant	N;MASC;PL	N;GEN;INDF;MASC+FEM;SG
gigantes	jätte	gigante	jätte	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
ameaças	hot	ameaça	hot	N;FEM;PL	N;NOM;INDF;NEUT;SG
ameaças	hot	ameaça	hot	N;FEM;PL	N;NOM;INDF;NEUT;SG
múltiplos	flera	múltiplo	flera	ADJ;MASC;PL	PRO;INDF;PL
múltiplos	multipel	múltiplo	multipel	ADJ;MASC;PL	N;NOM;INDF;NEUT;SG
múltiplos	flertal	múltiplo	flertal	ADJ;MASC;PL	N;NOM;INDF;NEUT;SG
múltiplos	multipler	múltiplo	multipler	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;PL
mercadorias	gods	mercadoria	god	N;FEM;PL	N;NOM;INDF;NEUT;SG
mercadorias	godstrafik	mercadoria	godstrafik	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
mercadorias	frakt	mercadoria	frakt	N;FEM;PL	N;NOM;INDF;NEUT;SG
mercadorias	gods	mercadoria	god	N;FEM;PL	N;NOM;INDF;NEUT;SG
agradeço	uppskatta	agradeço	uppskatta	V;IND;SG;1;PRS;FIN	V;IMP;FIN;ACT
patrícia	patricia	patrícia	patricia	N;FEM;SG	PROPN;NOM
frutas	frukt	fruta	frukt	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
frutas	frukt	fruta	frukt	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
precisava	behövdes	precisar	behöva	V;IND;SG;3;IPFV;FIN	V;IND;PST;FIN;PASS
precisava	behövs	precisar	behöva	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;PASS
precisava	behövde	precisar	behöva	V;IND;SG;3;IPFV;FIN	V;IND;PST;FIN;ACT
índices	index	índice	index	N;MASC;PL	N;NOM;INDF;NEUT;SG
índices	förteckning	índice	förteckning	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
índices	index	índice	index	N;MASC;PL	N;NOM;INDF;NEUT;SG
índices	index	índice	index	N;MASC;PL	N;NOM;INDF;NEUT;SG
prevenção	förebyggande	prevenção	förebygga	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
prevenção	förebygga	prevenção	förebygga	N;FEM;SG	V;IMP;NFIN;ACT
melodia	melody	melodia	melody	N;FEM;SG	PROPN;NOM
melodia	stäm	melodia	stäm	N;FEM;SG	V;IMP;FIN;ACT
obtenção	erhålla	obtenção	erhålla	N;FEM;SG	V;IMP;NFIN;ACT
obtenção	erhållande	obtenção	erhållande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
junius	junius	juniu	junius	N;MASC;SG	PROPN;NOM
eliminados	borttagna	eliminar	bortta	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
eliminados	borttagen	eliminar	borttag	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
eliminados	raderat	eliminar	radera	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
eliminados	borttaget	eliminar	borttag	V;MASC;PL;V.PTCP	N;NOM;DEF;NEUT;SG
eliminados	raderade	eliminar	radera	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
pesquisador	forskare	pesquisador	forskare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
suposto	förmodad	suposto	förmodad	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
suposto	förmodade	suposto	förmodad	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
crônicas	kronisk	crônica	kronisk	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
crônicas	kroniskt	crônica	kronisk	N;FEM;PL	ADJ;NOM;INDF;NEUT;SG
crônicas	kroniska	crônica	kronisk	N;FEM;PL	ADJ;NOM;PL
crônicas	chronicles	crônica	chronicles	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
württemberg	württemberg	württemberg	württemberg	N;MASC;SG	PROPN;NOM
masters	herrar	master	herre	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
separar	separering	separar	separering	V;NFIN	N;NOM;INDF;MASC+FEM;SG
separar	separat	separar	separat	V;NFIN	ADJ;NOM;INDF;MASC+FEM;SG
separar	separata	separar	separat	V;NFIN	ADJ;NOM;PL
incapaz	oförmögna	incapaz	oförmögen	ADJ;MASC;SG	ADJ;NOM;PL
interessados	intresserad	interessado	intresserad	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
interessados	intresserade	interessado	intresserad	N;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
deficiência	funktionshinder	deficiência	funktionshind	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
collins	collins	collin	collin	N;MASC;SG	PROPN;NOM
hospitais	sjukhus	hospital	sjukhus	N;MASC;PL	N;NOM;INDF;NEUT;SG
briga	slåss	briga	slåss	N;FEM;SG	V;FIN;PASS
briga	strida	briga	strida	N;FEM;SG	V;IMP;NFIN;ACT
briga	kämpa	briga	kämpa	N;FEM;SG	V;IMP;FIN;ACT
tomado	tagen	tomar	tagen	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tomado	tagna	tomar	ta	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
maomé	muhammed	maomé	muhammed	N;MASC;SG	PROPN;NOM
