til	per	til	per	ADV	ADP
kamp	combatti	kamp	combatto	N;INDF;MASC+FEM;SG	V;IND;SG;2;PRS;FIN
musik	musiche	musik	musica	N;INDF;MASC+FEM;SG	N;FEM;PL
nielsen	nielsen	nielsen	nielsen	PROPN	N;MASC;SG
#aaa	#aaa	#aaa	#aaa		ADJ;SG
jensen	jensen	jens	jensen	PROPN	N;MASC;SG
solid	solidi	solid	solido	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
små	piccola	lille	piccolo	ADJ;PL	ADJ;FEM;SG
små	piccolo	lille	piccolo	ADJ;PL	ADJ;MASC;SG
små	piccolo	lille	piccolo	ADJ;PL	ADJ;MASC;SG
små	piccola	lille	piccolo	ADJ;PL	ADJ;FEM;SG
små	little	lille	littla	ADJ;PL	N
egen	propria	egen	proprio	ADJ;MASC+FEM;SG	DET;FEM;SG
bind	volumi	bind	volume	N;INDF;NEUT;SG	N;MASC;PL
ret	right	ret	right	N;INDF;MASC+FEM;SG	
ret	giusto	ret	giusto	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
aldrig	never	aldrig	never	ADV	
valgt	prescelto	vælge	prescelto	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
valgt	scelti	vælge	scegliere	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
valgt	eletti	vælge	eleggere	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
valgt	selezionati	vælge	selezionato	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL
valgt	selezionate	vælge	selezionato	V;INDF;SG;PST;V.PTCP	V;PL;PST;V.PTCP
aarhus	århus	aarhus	århus	PROPN	N;MASC
aarhus	aarhus	aarhus	aarhus	PROPN	N;MASC
via	via	via	via	ADP	ADV
britiske	britannico	britisk	britannico	ADJ;PL	ADJ;MASC;SG
britiske	british	britisk	british	ADJ;PL	N;MASC
britiske	inglesi	britisk	inglese	ADJ;PL	N;PL
henrik	henrik	henrik	henrik	PROPN	N;MASC;SG
henrik	enrico	henrik	enrico	PROPN	N;MASC;SG
data	data	data	dare	N;INDF;NEUT;PL	V;FEM;SG;PST;V.PTCP
min	miniera	min	miniera	DET;MASC+FEM;SG;1	N;FEM;SG
min	mine	min	mina	DET;MASC+FEM;SG;1	N;FEM;PL
min	min	min	mino	DET;MASC+FEM;SG;1	N
jan	jan	jan	jan	PROPN	N;MASC;SG
michael	michele	michael	michele		N;MASC;SG
michael	michael	michael	michael		N;MASC;SG
michael	michela	michael	michela		N;FEM;SG
engelske	inglese	engelsk	inglese	ADJ;PL	N;SG
engelske	inglesi	engelsk	inglese	ADJ;PL	N;PL
engelske	english	engelsk	english	ADJ;PL	N
hende	her	hun	her	PRO;ACC;MASC+FEM;SG;3	ADJ;SG
kong	re	kong	re		N;MASC
kong	king	kong	king		N;MASC
kong	kong	kong	kong		N;MASC
thomas	thomas	thomas	thomas		N;MASC;SG
thomas	tommaso	thomas	tommaso		N;MASC;SG
taget	tetto	tage	tetto	V;INDF;SG;PST;V.PTCP	N;MASC;SG
taget	tetti	tage	tetto	V;INDF;SG;PST;V.PTCP	N;MASC;PL
instrueret	diretto	instruere	diretto	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
international	internazionali	international	internazionale	ADJ;INDF;MASC+FEM;SG	ADJ;PL
international	international	international	international	ADJ;INDF;MASC+FEM;SG	N;FEM
formand	presidenti	formand	presidente	N;INDF;MASC+FEM;SG	N;MASC;PL
følge	segui	følge	seguire	N;INDF;MASC+FEM;SG	V;IMP;SG;2;PRS;FIN
følge	seguite	følge	seguire	N;INDF;MASC+FEM;SG	V;FEM;PL;PST;V.PTCP
følge	seguire	følge	seguire	N;INDF;MASC+FEM;SG	V;NFIN
følge	seguo	følge	seguo	N;INDF;MASC+FEM;SG	V;IND;SG;1;PRS;FIN
internationale	internazionale	international	internazionale	ADJ;PL	ADJ;SG
internationale	international	international	international	ADJ;PL	N;FEM
hjælp	aiutare	hjælp	aiutare	N;INDF;MASC+FEM;SG	V;NFIN
beliggende	localizzato	beliggende	localizzare	ADJ	V;MASC;SG;PST;V.PTCP
angreb	attacca	angreb	attaccare	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
angreb	attacchi	angreb	attacco	N;INDF;NEUT;SG	N;MASC;PL
angreb	aggressioni	angreb	aggressione	N;INDF;NEUT;SG	N;FEM;PL
angreb	attentati	angreb	attentato	N;INDF;NEUT;SG	N;MASC;PL
angreb	attaccare	angreb	attaccare	N;INDF;NEUT;SG	V;NFIN
betyder	mezzi	betyde	mezzo	V;IND;PRS;FIN;ACT	N;MASC;PL
leder	editoriale	leder	editoriale	N;INDF;MASC+FEM;SG	ADJ;SG
leder	editoriali	leder	editoriale	N;INDF;MASC+FEM;SG	ADJ;PL
leder	redazionale	leder	redazionale	N;INDF;MASC+FEM;SG	ADJ;SG
rapport	segnala	rapport	segnalare	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
moderne	modern	moderne	modern	ADJ	N
moderne	modernità	moderne	modernità	ADJ	N;FEM
moderne	contemporanei	moderne	contemporaneo	ADJ	N;MASC;PL
erik	erik	erik	erik		N;MASC
erik	eric	erik	eric		N;MASC;SG
erik	erik	erik	erik		N;MASC
karriere	carriere	karriere	carriera	N;INDF;MASC+FEM;SG	N;FEM;PL
nordlige	north	nordlig	north	ADJ;PL	N;MASC
nordlige	nord	nordlig	nord	ADJ;PL	N;MASC;SG
nordlige	northern	nordlig	northern	ADJ;PL	N
nordlige	settentrionale	nordlig	settentrionale	ADJ;PL	ADJ;SG
seks	six	seks	six	NUM	N
viser	visualizzato	vise	visualizzare	V;IND;PRS;FIN;ACT	V;MASC;SG;PST;V.PTCP
viser	visualizzate	vise	visualizzare	V;IND;PRS;FIN;ACT	V;PL;PST;V.PTCP
viser	visualizzati	vise	visualizzare	V;IND;PRS;FIN;ACT	V;MASC;PL;PST;V.PTCP
viser	espositori	vise	espositore	V;IND;PRS;FIN;ACT	N;MASC;PL
viser	spettacoli	vise	spettacolo	V;IND;PRS;FIN;ACT	N;MASC;PL
direkte	diretta	direkte	diretta	ADV	N;FEM;SG
direkte	direct	direkte	direct	ADV	N
direkte	diretto	direkte	diretto	ADV	ADJ;MASC;SG
sydlige	meridionale	sydlig	meridionale	ADJ;PL	ADJ;SG
sydlige	sud	sydlig	sud	ADJ;PL	N;MASC;SG
sydlige	southern	sydlig	soutvern	ADJ;PL	N
sydlige	sud	sydlig	sud	ADJ;PL	N;MASC;SG
sydlige	south	sydlig	south	ADJ;PL	N;MASC
præsident	presidenti	præsident	presidente	N;INDF;MASC+FEM;SG	N;MASC;PL
førte	led	føre	led	V;IND;PST;FIN;ACT	N;MASC
haft	aveva	have	avere	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
haft	avevano	have	avere	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;IPFV;FIN
efterfølgende	successivamente	efterfølgende	successivamente	ADJ	ADV
familie	familiari	familie	familiare	N;INDF;MASC+FEM;SG	N;PL
familie	familiare	familie	familiare	N;INDF;MASC+FEM;SG	ADJ;SG
ser	sguardi	se	sguardo	V;IND;PRS;FIN;ACT	N;MASC;PL
yderligere	ulteriori	yderligere	ulteriore	ADV;CMPR	ADJ;PL
yderligere	addizionale	yderligere	addizionale	ADV;CMPR	ADJ;SG
yderligere	aggiuntivo	yderligere	aggiuntivo	ADV;CMPR	ADJ;MASC;SG
bare	just	bare	just	ADV	
resultat	risultati	resultat	risultato	N;INDF;NEUT;SG	N;MASC;PL
bedre	better	god	bettere	ADJ;CMPR	N
bedre	meglio	god	meglio	ADJ;CMPR	ADV
tale	parlare	tale	parlare	N;INDF;MASC+FEM;SG	V;NFIN
tale	parla	tale	parlare	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
tale	chiacchiere	tale	chiacchiere	N;INDF;MASC+FEM;SG	N;FEM;PL
tale	parla	tale	parlare	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
tale	parlate	tale	parlato	N;INDF;MASC+FEM;SG	V;IND;PL;PRS;FIN
oprettet	create	oprette	creare	V;INDF;SG;PST;V.PTCP	V;PL;PST;V.PTCP
oprettet	creati	oprette	creare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
italien	italy	italie	italy	PROPN	N
italien	italia	italie	italiare	PROPN	ADJ;FEM;SG
par	coppie	par	coppia	N;INDF;NEUT;SG	N;FEM;PL
par	coppie	par	coppia	N;INDF;NEUT;SG	N;FEM;PL
par	paia	par	paia	N;INDF;NEUT;SG	N;FEM;PL
muligt	possibili	mulig	possibile	ADJ;INDF;NEUT;SG	ADJ;PL
trods	nonostante	trods	nonostante	N;INDF;MASC+FEM;SG	ADV
trods	malgrado	trods	malgrado	N;INDF;MASC+FEM;SG	ADV
rundt	tondo	rundt	tondo	ADV	ADJ;MASC;SG
rundt	rotondo	rundt	rotondo	ADV	ADJ;MASC;SG
rundt	round	rundt	round	ADV	N;MASC
flag	bandiere	flag	bandiera	N;INDF;NEUT;SG	N;FEM;PL
flag	bandiere	flag	bandiera	N;INDF;NEUT;SG	N;FEM;PL
bog	prenota	bog	prenota	N;INDF;MASC+FEM;SG	V;IMP;SG;2;PRS;FIN
samlet	totale	samle	totale	V;INDF;SG;PST;V.PTCP	ADJ;SG
samlet	complessivamente	samle	complessivamente	V;INDF;SG;PST;V.PTCP	ADV
samlet	assemblati	samle	assemblare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
rusland	russia	rusland	russia	PROPN	N;FEM;SG
mænd	men	mand	meno	N;INDF;MASC+FEM;PL	N;MASC;SG
mænd	maschile	mand	maschile	N;INDF;MASC+FEM;PL	ADJ;SG
mænd	maschio	mand	maschio	N;INDF;MASC+FEM;PL	N;MASC;SG
city	città	city	città		N;FEM
venstre	sinistro	venstre	sinistro	ADJ	N;MASC;SG
venstre	sinistra	venstre	sinistra	ADJ	N;FEM;SG
venstre	lasciato	venstre	lasciare	ADJ	V;MASC;SG;PST;V.PTCP
national	nazionale	national	nazionale		ADJ;SG
national	national	national	nationale		N
odense	odense	odense	odense	PROPN	N;MASC;SG
opført	elencati	opføre	elencare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
familien	familiari	familie	familiare	N;DEF;MASC+FEM;SG	N;PL
familien	familiare	familie	familiare	N;DEF;MASC+FEM;SG	ADJ;SG
baseret	based	basere	based	V;INDF;SG;PST;V.PTCP	N
baseret	basato	basere	basato	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
nær	vicino	nær	vicino	ADJ;INDF;MASC+FEM;SG	ADV
svensk	svedese	svensk	svedese	N;INDF;NEUT;SG	ADJ;SG
svensk	svedesi	svensk	svedese	N;INDF;NEUT;SG	N;PL
niels	niels	niels	niels		N;MASC;SG
hurtigt	quick	hurtigt	quick	ADV	N
hurtigt	veloci	hurtigt	veloce	ADV	ADJ;PL
hurtigt	rapido	hurtigt	rapido	ADV	ADJ;MASC;SG
hurtigt	veloce	hurtigt	veloce	ADV	ADJ;SG
hurtigt	veloci	hurtigt	veloce	ADV	ADJ;PL
hurtigt	fast	hurtigt	fast	ADV	N
hurtigt	veloce	hurtigt	veloce	ADV	ADJ;SG
hurtigt	rapido	hurtigt	rapido	ADV	ADJ;MASC;SG
hurtigt	veloce	hurtigt	veloce	ADV	ADJ;SG
fundet	trovati	finde	trovare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
igennem	attraverso	igennem	attraverso	ADV	ADP
igennem	through	igennem	through	ADV	
links	collegamenti	links	collegamento	N;INDF;NEUT;SG	N;MASC;PL
links	links	links	links	N;INDF;NEUT;SG	V;IND;SG;2;PRS;FIN
høj	alte	høj	alto	ADJ;INDF;MASC+FEM;SG	ADJ;FEM;PL
høj	high	høj	high	ADJ;INDF;MASC+FEM;SG	N
høj	alti	høj	alto	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
svenske	swedish	svensk	swedish	ADJ;PL	N;MASC
svenske	svedese	svensk	svedese	ADJ;PL	ADJ;SG
svenske	svedesi	svensk	svedese	ADJ;PL	N;PL
bruger	utenti	bruge	utente	V;IND;PRS;FIN;ACT	N;PL
bruger	utente	bruge	utente	V;IND;PRS;FIN;ACT	N;SG
bruger	utilizzatore	bruge	utilizzatore	V;IND;PRS;FIN;ACT	N;MASC;SG
sang	cantato	sang	cantare	N;INDF;MASC+FEM;SG	V;MASC;SG;PST;V.PTCP
sang	cantare	sang	cantare	N;INDF;MASC+FEM;SG	V;NFIN
sang	cantando	sang	cantare	N;INDF;MASC+FEM;SG	V;V.MSDR
sang	cantano	sang	cantare	N;INDF;MASC+FEM;SG	V;IND;PL;3;PRS;FIN
hvordan	how	hvordan	how	ADV	N
oprindeligt	iniziale	oprindeligt	iniziale	ADV	ADJ;SG
oprindeligt	iniziali	oprindeligt	iniziale	ADV	N;FEM;PL
oprindeligt	originale	oprindeligt	originale	ADV	ADJ;SG
oprindeligt	original	oprindeligt	original	ADV	N;SG
oprindeligt	originali	oprindeligt	originale	ADV	N;MASC;PL
altid	always	altid	always	ADV	
jens	jens	jens	jens	PROPN	N;MASC;SG
unge	giovani	ung	giovane	ADJ;PL	N;PL
unge	youth	ung	youth	ADJ;PL	N
unge	giovinezza	ung	giovinezza	ADJ;PL	N;FEM;SG
unge	gioventù	ung	gioventù	ADJ;PL	N;FEM
unge	giovani	ung	giovane	ADJ;PL	N;PL
unge	giovane	ung	giovane	ADJ;PL	N;SG
unge	young	ung	young	ADJ;PL	N
god	bravi	god	bravo	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
god	bene	god	bene	ADJ;INDF;MASC+FEM;SG	ADV
særlig	speciali	særlig	speciale	ADV	ADJ;PL
særlig	special	særlig	special	ADV	N;FEM;SG
særlig	speciale	særlig	speciale	ADV	ADJ;SG
synes	think	synes	think	V;IND;PRS;FIN;ACT	N
tal	parla	tal	parlare	N;INDF;NEUT;PL	V;IND;SG;3;PRS;FIN
tal	parlate	tal	parlato	N;INDF;NEUT;PL	V;IND;PL;PRS;FIN
tal	numero	tal	numero	N;INDF;NEUT;PL	N;MASC;SG
tæt	chiudi	tæt	chiudere	ADV	V;IND;SG;2;PRS;FIN
tæt	chiudete	tæt	chiudere	ADV	V;IMP;PL;2;PRS;FIN
tæt	densa	tæt	densa	ADV	ADJ;FEM;SG
tæt	fitto	tæt	fitto	ADV	ADJ;MASC;SG
tæt	denso	tæt	denso	ADV	ADJ;MASC;SG
gammel	old	gammel	old	ADJ;INDF;MASC+FEM;SG	N
gammel	vecchi	gammel	vecchio	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
tilfælde	casi	tilfælde	caso	N;INDF;NEUT;SG	N;MASC;PL
ord	parola	ord	parola	N;INDF;NEUT;PL	N;FEM;SG
david	davide	david	davide		N;SG
lange	lange	lang	langia	ADJ;PL	N;MASC;SG
lange	lungo	lang	lungo	ADJ;PL	ADJ;MASC;SG
lange	lunga	lang	lungo	ADJ;PL	ADJ;FEM;SG
lange	long	lang	long	ADJ;PL	N
politiker	politici	politiker	politico	N;INDF;MASC+FEM;SG	N;MASC;PL
politiker	politico	politiker	politico	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
ældre	anziani	gammel	anziano	ADJ;CMPR	N;MASC;PL
arbejder	lavoro	arbejde	lavoro	V;IND;PRS;FIN;ACT	N;MASC;SG
arbejder	lavori	arbejde	lavoro	V;IND;PRS;FIN;ACT	N;MASC;PL
arbejder	lavoratore	arbejde	lavoratore	V;IND;PRS;FIN;ACT	N;MASC;SG
arbejder	operaio	arbejde	operaio	V;IND;PRS;FIN;ACT	N;MASC;SG
arbejder	opere	arbejde	opera	V;IND;PRS;FIN;ACT	N;FEM;PL
arbejder	works	arbejde	works	V;IND;PRS;FIN;ACT	N
indenfor	inside	indenfor	insido	ADV	N;MASC;SG
nyt	novità	ny	novità	ADJ;INDF;NEUT;SG	N;FEM
nyt	nuovi	ny	nuovo	ADJ;INDF;NEUT;SG	ADJ;MASC;PL
nyt	nuove	ny	nuovo	ADJ;INDF;NEUT;SG	ADJ;FEM;PL
bør	dovrebbe	burde	dovere	V;IND;PRS;FIN;ACT	V;COND;SG;3;PRS;FIN
bør	dovrebbero	burde	dovere	V;IND;PRS;FIN;ACT	V;COND;PL;3;PRS;FIN
lavet	made	lave	made	V;INDF;SG;PST;V.PTCP	N
andersen	andersen	andersen	andersen	PROPN	N;MASC;SG
vist	mostrati	vise	mostrare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
vist	visualizzate	vise	visualizzare	V;INDF;SG;PST;V.PTCP	V;PL;PST;V.PTCP
vist	visualizzati	vise	visualizzare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
johan	johan	johan	johan		N;MASC;SG
politisk	politico	politisk	politico	ADV	ADJ;MASC;SG
kongelige	royal	kongelig	royal	ADJ;PL	N;MASC
kongelige	regio	kongelig	regio	ADJ;PL	ADJ;MASC;SG
kongelige	reale	kongelig	reale	ADJ;PL	ADJ;SG
norske	norvegese	norsk	norvegese	ADJ;PL	ADJ;SG
norske	norvegesi	norsk	norvegese	ADJ;PL	N;PL
imod	contrari	imod	contrario	ADV	ADJ;MASC;PL
imod	against	imod	against	ADV	
imod	contro	imod	contro	ADV	ADP
finder	ritrovamenti	finde	ritrovamento	V;IND;PRS;FIN;ACT	N;MASC;PL
finder	reperti	finde	reperto	V;IND;PRS;FIN;ACT	N;MASC;PL
martin	martino	martin	martino		N;MASC;SG
martin	martina	martin	martina		N;FEM;SG
martin	martin	martin	martin		N;SG
oprindelige	iniziale	oprindelig	iniziale	ADJ;PL	ADJ;SG
oprindelige	iniziali	oprindelig	iniziale	ADJ;PL	N;FEM;PL
oprindelige	originale	oprindelig	originale	ADJ;PL	ADJ;SG
oprindelige	original	oprindelig	original	ADJ;PL	N;SG
oprindelige	originali	oprindelig	originale	ADJ;PL	N;MASC;PL
type	digita	type	digitare	N;INDF;MASC+FEM;SG	V;IMP;SG;2;PRS;FIN
stammer	ceppi	stamme	ceppo	V;IND;PRS;FIN;ACT	N;MASC;PL
stammer	tribù	stamme	tribù	V;IND;PRS;FIN;ACT	N;FEM
vestlige	occidentale	vestlig	occidentale	ADJ;PL	ADJ;SG
vestlige	occidentali	vestlig	occidentale	ADJ;PL	N;PL
vestlige	western	vestlig	western	ADJ;PL	N
selvom	sebbene	selvom	sebbene	ADV	CONJ
vundet	won	vinde	won	V;INDF;SG;PST;V.PTCP	N;SG
vundet	vinti	vinde	vincere	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
black	neri	black	nero		N;MASC;PL
black	nera	black	nero		ADJ;FEM;SG
black	black	black	black		N
black	nero	black	nero		ADJ;MASC;SG
fast	solidi	fast	solido	ADV	ADJ;MASC;PL
fast	solida	fast	solido	ADV	ADJ;FEM;SG
fast	solido	fast	solido	ADV	ADJ;MASC;SG
fast	riparato	fast	riparare	ADV	V;MASC;SG;PST;V.PTCP
fast	fissi	fast	fisso	ADV	ADJ;MASC;PL
fast	fissa	fast	fissare	ADV	V;IND;SG;3;PRS;FIN
fast	fisso	fast	fisso	ADV	ADJ;MASC;SG
fast	risolto	fast	risolvere	ADV	V;MASC;SG;PST;V.PTCP
lave	make	lave	make	V;NFIN;ACT	N
lave	basso	lave	basso	V;NFIN;ACT	ADJ;MASC;SG
lave	bassi	lave	basso	V;NFIN;ACT	ADJ;MASC;PL
lave	bassa	lave	basso	V;NFIN;ACT	ADJ;FEM;SG
parti	lotti	parti	lotto	N;INDF;NEUT;SG	N;MASC;PL
normalt	normale	normalt	normale	ADV	ADJ;SG
normalt	normali	normalt	normale	ADV	ADJ;PL
normalt	normalità	normalt	normalità	ADV	N;FEM
ene	ene	ene	ene	ADJ	N;SG
version	version	version	version	N;INDF;MASC+FEM;SG	
james	giacomo	james	giacomo	V;FIN;PASS	N;MASC;SG
james	james	james	james	V;FIN;PASS	N;SG
støtte	aiuti	støtte	aiuto	N;INDF;MASC+FEM;SG	N;MASC;PL
berlin	berlino	berlin	berlino		N;MASC;SG
mindst	minima	mindst	minimo	ADV;RL	ADJ;FEM;SG
mindst	minimi	mindst	minimo	ADV;RL	ADJ;MASC;PL
mindst	minime	mindst	minimo	ADV;RL	ADJ;FEM;PL
mindst	minimo	mindst	minimo	ADV;RL	ADJ;MASC;SG
typisk	tipici	typisk	tipico	ADV	ADJ;MASC;PL
typisk	tipico	typisk	tipico	ADV	ADJ;MASC;SG
typisk	tipica	typisk	tipico	ADV	ADJ;FEM;SG
typisk	tipiche	typisk	tipico	ADV	ADJ;FEM;PL
aalborg	aalborg	aalborg	aalborg	PROPN	N;MASC;SG
paul	paolo	paul	paolo		N;MASC;SG
norsk	norvegese	norsk	norvegese	N;INDF;NEUT;SG	ADJ;SG
norsk	norvegesi	norsk	norvegese	N;INDF;NEUT;SG	N;PL
sat	imposta	sætte	imposta	V;INDF;SG;PST;V.PTCP	N;FEM;SG
sat	set	sætte	set	V;INDF;SG;PST;V.PTCP	N;MASC
sat	sat	sætte	sat	V;INDF;SG;PST;V.PTCP	N
km²	km²	kman	km²		ADJ;SG
japan	giappone	japan	giappore		N;MASC;SG
gode	buona	god	buono	ADJ;PL	ADJ;FEM;SG
gode	brava	god	bravo	ADJ;PL	ADJ;FEM;SG
gode	bravo	god	bravo	ADJ;PL	ADJ;MASC;SG
gode	buono	god	buono	ADJ;PL	ADJ;MASC;SG
gode	bene	god	bene	ADJ;PL	ADV
love	promise	love	promettere	N;INDF;MASC+FEM;SG	V;IND;SG;3;PST;FIN
love	leggi	love	legge	N;INDF;MASC+FEM;SG	N;FEM;PL
red	rode	red	roda		V;IND;SG;3;PRS;FIN
red	cavalcato	red	cavalcato		V;MASC;SG;PST;V.PTCP
red	rosso	red	rosso		ADJ;MASC;SG
red	rossa	red	rosso		ADJ;FEM;SG
red	red	red	red		N
dommer	giudica	dommer	giudicare	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
dommer	giudicare	dommer	giudicare	N;INDF;MASC+FEM;SG	V;NFIN
bestod	consistevano	bestå	consistere	V;IND;PST;FIN;ACT	V;IND;PL;3;IPFV;FIN
bestod	consisteva	bestå	consistere	V;IND;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
styrker	rafforza	styrke	rafforzare	N;INDF;MASC+FEM;PL	V;IND;SG;3;PRS;FIN
lokale	locale	lokal	locale	ADJ;PL	ADJ;SG
lokale	local	lokal	local	ADJ;PL	N
kilometer	chilometro	kilometer	chilometro	N;INDF;MASC+FEM;PL	N;MASC;SG
live	vivi	live	vivo		ADJ;MASC;PL
live	live	live	live		N;MASC
live	vivere	live	vivere		V;NFIN
hjem	home	hjem	home	ADV	N
hjem	casa	hjem	casa	ADV	N;FEM;SG
østrig	austria	østrig	austria		N;FEM;SG
enkelt	simple	enkelt	simple	ADJ;INDF;SG	N;MASC
enkelt	semplici	enkelt	semplice	ADJ;INDF;SG	ADJ;PL
enkelt	single	enkelt	single	ADJ;INDF;SG	N
russiske	russi	russisk	russo	ADJ;PL	N;MASC;PL
russiske	russo	russisk	russo	ADJ;PL	ADJ;MASC;SG
russiske	russa	russisk	russo	ADJ;PL	ADJ;FEM;SG
røde	rosso	rød	rosso	ADJ;PL	ADJ;MASC;SG
røde	rossa	rød	rosso	ADJ;PL	ADJ;FEM;SG
røde	red	rød	red	ADJ;PL	N
modtog	ricevuta	modtage	ricevuta	V;IND;PST;FIN;ACT	N;FEM;SG
william	guglielmo	william	guglielmo		N;MASC;SG
william	william	william	william		N;MASC;SG
spanien	spagna	spanie	spagnare	PROPN	N;FEM;SG
kina	porcellane	kina	porcellana	PROPN	N;FEM;PL
kina	cina	kina	cina	PROPN	N;FEM;SG
kina	rpc	kina	rpc	PROPN	N
primært	primario	primært	primario	ADV	ADJ;MASC;SG
primært	primarie	primært	primario	ADV	N;FEM;PL
primært	primari	primært	primario	ADV	ADJ;MASC;PL
primært	primaria	primært	primario	ADV	ADJ;FEM;SG
syv	seven	syv	seven	NUM	N
vigtigste	main	vigtig	main	ADJ;DEF;RL	
vigtigste	preside	vigtig	preside	ADJ;DEF;RL	N;MASC;SG
succes	riuscita	succes	riuscire	N;INDF;MASC+FEM;SG	V;FEM;SG;PST;V.PTCP
succes	riuscito	succes	riuscire	N;INDF;MASC+FEM;SG	V;MASC;SG;PST;V.PTCP
succes	successi	succes	successo	N;INDF;MASC+FEM;SG	N;MASC;PL
succes	riuscita	succes	riuscire	N;INDF;MASC+FEM;SG	V;FEM;SG;PST;V.PTCP
egne	propria	egn	proprio	N;INDF;MASC+FEM;PL	DET;FEM;SG
sendt	inviato	sende	inviato	V;INDF;SG;PST;V.PTCP	N;MASC;SG
sendt	inviati	sende	inviare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
rock	rocce	rock	roccia	N;INDF;MASC+FEM;SG	N;FEM;PL
eget	propria	egen	proprio	ADJ;NEUT;SG	DET;FEM;SG
runde	tondo	runde	tondo	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
runde	rotondo	runde	rotondo	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
label	etichette	label	etichetta	N;INDF;NEUT;SG	N;FEM;PL
centrum	centra	centrum	centra	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
valgte	prescelto	vælge	prescelto	V;IND;PST;FIN;ACT	ADJ;MASC;SG
valgte	selezionati	vælge	selezionato	V;IND;PST;FIN;ACT	ADJ;MASC;PL
stand	condizioni	stand	condizione	N;INDF;MASC+FEM;SG	N;FEM;PL
fly	aeromobili	fly	aeromobile	N;INDF;NEUT;SG	N;MASC;PL
fly	aerei	fly	aereo	N;INDF;NEUT;SG	N;MASC;PL
fly	aereo	fly	aereo	N;INDF;NEUT;SG	ADJ;MASC;SG
fly	aerei	fly	aereo	N;INDF;NEUT;SG	N;MASC;PL
fly	aereo	fly	aereo	N;INDF;NEUT;SG	ADJ;MASC;SG
bedst	migliore	god	migliore	ADJ;RL	ADJ;CMPR;SG
bedst	migliori	god	migliore	ADJ;RL	ADJ;CMPR;PL
bedst	meglio	god	meglio	ADJ;RL	ADV
bedst	best	god	best	ADJ;RL	N
guitar	chitarre	guitar	chitarra	N;INDF;MASC+FEM;SG	N;FEM;PL
sidst	ultima	sidst	ultimo	ADV	ADJ;FEM;SG
sidst	ultimo	sidst	ultimo	ADV	ADJ;MASC;SG
sidst	ultimi	sidst	ultimo	ADV	ADJ;MASC;PL
sidst	ultime	sidst	ultimo	ADV	ADJ;FEM;PL
bgcolor	bgcolor	bgcolor	bgcolor		N;MASC;SG
des	des	des	des		
island	islanda	island	islanda		N;FEM;SG
adskillige	diversi	adskillig	diverso	ADJ;PL	DET;MASC;PL
adskillige	multipla	adskillig	multipla	ADJ;PL	ADJ;FEM;SG
adskillige	multiplo	adskillig	multiplo	ADJ;PL	N;MASC;SG
løber	runner	løbe	runnere	V;IND;PRS;FIN;ACT	N
løber	corridore	løbe	corridore	V;IND;PRS;FIN;ACT	N;MASC;SG
løber	running	løbe	running	V;IND;PRS;FIN;ACT	N
løber	vescovi	løbe	vescovo	V;IND;PRS;FIN;ACT	N;MASC;PL
løber	alfiere	løbe	alfiere	V;IND;PRS;FIN;ACT	N;MASC;SG
løber	vescovo	løbe	vescovo	V;IND;PRS;FIN;ACT	N;MASC;SG
stærkt	forte	stærkt	forte	ADV	ADJ;SG
stærkt	strong	stærkt	strong	ADV	N
stærkt	forti	stærkt	forte	ADV	ADJ;PL
stærkt	potente	stærkt	potente	ADV	ADJ;SG
stærkt	potenti	stærkt	potente	ADV	ADJ;PL
