basel	basel	basel	basel	PROPN	PROPN;NOM;SG
experiment	koe	experiment	kokea	N;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
finalizată	suoritettu	finaliza	suorittaa	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
finalizată	päätökseen	finaliza	päätös	ADJ;INDF;FEM;SG	N;IN+ALL;SG
finalizată	päättynyt	finaliza	päättyä	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
vinci	vinci	vinci	vinci	PROPN	PROPN;NOM;SG
reptile	matelija	reptă	matelija	N;INDF;FEM;PL	N;NOM;SG
convinge	vakuuta	convinge	vakuu	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
sportul	laji	sport	laji	N;DEF;MASC;SG	N;NOM;SG
sportul	sport	sport	sport	N;DEF;MASC;SG	N;NOM;SG
sportul	urheilun	sport	urheilu	N;DEF;MASC;SG	N;GEN;SG
sportul	urheilu	sport	urheilu	N;DEF;MASC;SG	N;NOM;SG
leul	leijona	leu	leijona	N;DEF;MASC;SG	N;NOM;SG
personalul	henkilöstö	personal	henkilöstö	N;DEF;MASC;SG	N;NOM;SG
personalul	henkilöstön	personal	henkilöstö	N;DEF;MASC;SG	N;GEN;SG
personalul	henkilökunta	personal	henkilö#kunta	N;DEF;MASC;SG	N;NOM;SG
personalul	henkilöstö	personal	henkilöstö	N;DEF;MASC;SG	N;NOM;SG
personalul	henkilöstön	personal	henkilöstö	N;DEF;MASC;SG	N;GEN;SG
personalul	henkilökunta	personal	henkilö#kunta	N;DEF;MASC;SG	N;NOM;SG
aron	aron	aron	aro	PROPN	N;NOM;SG
preveni	estä	preveni	estää		V;IMP;SG;2;FIN;ACT
preveni	estettävä	preveni	estää		V;NOM;SG;V.PTCP;PASS
preveni	ehkäistä	preveni	ehkäistä		V;SG;NFIN;ACT
preveni	estää	preveni	estää		V;IND;SG;PRS;FIN;ACT
plată	maksu	plată	maksu	N;INDF;FEM;SG	N;NOM;SG
plată	maksaminen	plată	maksaminen	N;INDF;FEM;SG	N;NOM;SG
won	voitin	won	voida	PROPN	V;IND;SG;1;PST;FIN;ACT
won	voitti	won	voittaa	PROPN	V;IND;SG;3;PST;FIN;ACT
won	voittanut	won	voittaa	PROPN	V;NOM;SG;V.PTCP;ACT
integrarea	integraatio	integrare	integraatio	N;DEF;FEM;SG	N;NOM;SG
integrarea	integrointi	integrare	integrointi	N;DEF;FEM;SG	N;NOM;SG
integrarea	yhdentymistä	integrare	yhdentyminen	N;DEF;FEM;SG	N;PRT;SG
integrarea	yhdentyminen	integrare	yhdentyminen	N;DEF;FEM;SG	N;NOM;SG
reci	kylmä	rece	kylmä	ADJ;INDF;PL	ADJ;NOM;SG
reci	kylmää	rece	kylmä	ADJ;INDF;PL	ADJ;PRT;SG
reci	kyl	rece	kyllä	ADJ;INDF;PL	ADV
integrat	integroitu	integrat	integroida	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
integrat	integroidut	integrat	integroida	ADJ;INDF;MASC;SG	V;NOM;PL;V.PTCP;PASS
fabricate	valmistettu	fabrica	valmistaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
fabricate	valmistetut	fabrica	valmistaa	ADJ;INDF;FEM;PL	V;NOM;PL;V.PTCP;PASS
fabricate	tekaistu	fabrica	tekaista	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
roosevelt	roosevelt	roosevelt	roosevelt	PROPN	N;NOM;SG
nuvela	novella	nuvelă	novella	N;DEF;FEM;SG	
vasili	vasili	vasil	vasili	PROPN	N;NOM;SG
aviație	lentoliikenne	aviație	lento#liikenne	N;INDF;FEM;SG	N;NOM;SG
aviație	ilmailu	aviație	ilmailu	N;INDF;FEM;SG	N;NOM;SG
aviație	ilmailun	aviație	ilma#ilu	N;INDF;FEM;SG	N;GEN;SG
spanioli	espanjalaisia	spaniol	espanjalainen	ADJ;INDF;MASC;PL	N;PRT;PL
spanioli	espanjalaiset	spaniol	espanja#lainen	ADJ;INDF;MASC;PL	N;NOM;PL
spanioli	espanjan	spaniol	espanja	ADJ;INDF;MASC;PL	N;GEN;SG
spanioli	espanjalaiset	spaniol	espanja#lainen	ADJ;INDF;MASC;PL	N;NOM;PL
spanioli	espanjalainen	spaniol	espanjalainen	ADJ;INDF;MASC;PL	ADJ;NOM;SG
spanioli	espanja	spaniol	espanja	ADJ;INDF;MASC;PL	N;NOM;SG
spanioli	espanjaa	spaniol	espanja	ADJ;INDF;MASC;PL	N;PRT;SG
heinz	heinz	heinz	heinz	PROPN	PROPN;NOM;SG
petit	petit	petit	peti	N;INDF;MASC;SG	INTJ
thompson	thompson	thompson	thompso	PROPN	PROPN;NOM;SG
thompson	thompsonin	thompson	thompsoni	PROPN	PROPN;GEN;SG
wallace	wallace	wallace	wallace	PROPN	PROPN;NOM;SG
monarh	monarch	monarh	monarch	N;INDF;MASC;SG	
beethoven	beethoven	beethoven	beethon	PROPN	PROPN;NOM;SG
ploaie	sateen	ploaie	sade	N;INDF;FEM;SG	N;GEN;SG
ploaie	sataa	ploaie	sataa	N;INDF;FEM;SG	N;PRT;SG
ploaie	sade	ploaie	sade	N;INDF;FEM;SG	N;NOM;SG
ploaie	rain	ploaie	rain	N;INDF;FEM;SG	
ploaie	sadetta	ploaie	sade	N;INDF;FEM;SG	N;PRT;SG
islamului	islamin	islam	istama	N;DEF;MASC;SG	N;GEN;SG
islamului	islam	islam	islam	N;DEF;MASC;SG	N;NOM;SG
bremen	bremenin	bremen	bremen	PROPN	PROPN;GEN;SG
zagora	zagora	zagoră	zagora	PROPN	N;NOM;SG
artificial	keinotekoista	artificial	keino#teko	ADV	N;PRT;SG
artificial	keinotekoisia	artificial	keino#tekoinen	ADV	ADJ;PRT;PL
artificial	keinotekoinen	artificial	keino#tekoinen	ADV	ADJ;NOM;SG
solară	auringon	sola	aurinko	ADJ;INDF;FEM;SG	N;GEN;SG
solară	aurinko	sola	aurinko	ADJ;INDF;FEM;SG	N;NOM;SG
disponibilă	saatavissa	disponibil	saada	ADJ;INDF;FEM;SG	V;IN+ESS;PL;V.PTCP;PASS
disponibilă	käytettävissä	disponibil	käyttää	ADJ;INDF;FEM;SG	V;IN+ESS;PL;V.PTCP;PASS
disponibilă	tarjolla	disponibil	tarjolla	ADJ;INDF;FEM;SG	ADV
disponibilă	saatavilla	disponibil	saada	ADJ;INDF;FEM;SG	V;AT+ESS
;PL;V.PTCP;PASS
disponibilă	saatavana	disponibil	saada	ADJ;INDF;FEM;SG	V;FRML;SG;V.PTCP;PASS
reprezentative	edustava	reprezentativ	edustaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
reprezentative	edustaja	reprezentativ	edustaja	ADJ;INDF;FEM;PL	N;NOM;SG
marino	marinon	marină	marino	N;INDF;MASC;SG	N;GEN;SG
marino	marino	marină	marino	N;INDF;MASC;SG	PROPN;NOM;SG
fetele	tyttöjä	fată	tyttö	N;DEF;FEM;PL	N;PRT;PL
fetele	girls	fată	girls	N;DEF;FEM;PL	
fetele	tytöt	fată	tyttö	N;DEF;FEM;PL	N;NOM;PL
primită	vastaanotettu	primi	vastaanottaa	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
primită	saadut	primi	saada	ADJ;INDF;FEM;SG	V;NOM;PL;V.PTCP;PASS
primită	saanut	primi	saada	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
primită	saatu	primi	saada	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
strategia	strategian	strategie	strategia	N;DEF;FEM;SG	N;GEN;SG
strategia	strategia	strategie	strategia	N;DEF;FEM;SG	N;NOM;SG
culmea	ridge	culme	ridge	N;DEF;FEM;SG	PROPN;NOM;SG
identice	identtinen	identic	identtinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
fotografia	kuvaa	fotografie	kuva	N;DEF;FEM;SG	N;PRT;SG
fotografia	kuva	fotografie	kuva	N;DEF;FEM;SG	N;NOM;SG
fotografia	valokuva	fotografie	valo#kuva	N;DEF;FEM;SG	N;NOM;SG
fotografia	valokuvaus	fotografie	valo#kuvaus	N;DEF;FEM;SG	N;NOM;SG
albrecht	albrecht	albrecht	albrecht	PROPN	PROPN;NOM;SG
aia	tuo	acela	tuo	PRO;FEM;SG;3	PRO;NOM;SG
aia	että	acela	että	PRO;FEM;SG;3	CONJ
separarea	erottelu	separare	erottelu	N;DEF;FEM;SG	N;NOM;SG
separarea	erottaminen	separare	erottaminen	N;DEF;FEM;SG	N;NOM;SG
datoria	velvollisuus	datorie	velvollisuus	N;DEF;FEM;SG	N;NOM;SG
datoria	tulli	datorie	tulli	N;DEF;FEM;SG	N;NOM;SG
scrisoarea	kirjain	scrisoare	kirjain	N;DEF;FEM;SG	N;NOM;SG
scrisoarea	kirje	scrisoare	kirje	N;DEF;FEM;SG	N;NOM;SG
scrisoarea	kirjeen	scrisoare	kirje	N;DEF;FEM;SG	N;GEN;SG
scrisoarea	kirjeellä	scrisoare	kirje	N;DEF;FEM;SG	N;AT+ESS
;SG
eroul	sankari	erou	sankari	N;DEF;MASC;SG	N;NOM;SG
aviației	lentoliikenne	aviație	lento#liikenne	N;DEF;FEM;SG	N;NOM;SG
aviației	ilmailu	aviație	ilmailu	N;DEF;FEM;SG	N;NOM;SG
aviației	ilmailun	aviație	ilma#ilu	N;DEF;FEM;SG	N;GEN;SG
rupt	rikottu	rupt	rikkoa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
rupt	rikki	rupt	rikki	ADJ;INDF;MASC;SG	N;NOM;SG
rupt	revitty	rupt	revitä	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
rupt	repesi	rupt	revetä	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
rupt	repi	rupt	repi	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
integrate	integroitu	integra	integroida	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
integrate	integroidut	integra	integroida	ADJ;INDF;FEM;PL	V;NOM;PL;V.PTCP;PASS
panama	panama	panamă	panama	PROPN	N;NOM;SG
utilizări	käyttää	utilizare	käyttää	N;INDF;FEM;PL	V;IND;SG;PRS;FIN;ACT
greaca	kreikka	greacă	kreikka	N;DEF;FEM;SG	N;NOM;SG
greaca	kreikkalainen	greacă	kreikkalainen	N;DEF;FEM;SG	ADJ;NOM;SG
greaca	kreikkaa	greacă	kreikka	N;DEF;FEM;SG	N;PRT;SG
greaca	kreikan	greacă	kreikka	N;DEF;FEM;SG	PROPN;GEN;SG
greaca	kreikkalaiset	greacă	kreikka#lainen	N;DEF;FEM;SG	N;NOM;PL
nancy	nancyn	nancy	nancy	PROPN	N;GEN;SG
nancy	nancy	nancy	nancy	PROPN	PROPN;NOM;SG
comisie	komission	comisie	komissio	N;INDF;FEM;SG	N;GEN;SG
comisie	komissio	comisie	komissio	N;INDF;FEM;SG	N;NOM;SG
reveni	palauta	reveni	palauttaa	V;IND;SG;3;PST;FIN	V;IMP;SG;2;FIN;ACT
westfalia	westfalenin	westfalia	westfalen	PROPN	N;GEN;SG
sinteza	synteesi	sinteză	synteesi	N;DEF;FEM;SG	N;NOM;SG
aripa	siipi	aripă	siipi	N;DEF;FEM;SG	N;NOM;SG
aripa	siiven	aripă	siivi	N;DEF;FEM;SG	N;GEN;SG
aripa	wing	aripă	wing	N;DEF;FEM;SG	PROPN;NOM;SG
cauzele	aiheuttaa	cauză	aiheuttaa	N;DEF;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
cauzele	syyt	cauză	syy	N;DEF;FEM;PL	N;NOM;PL
cauzele	syitä	cauză	syy	N;DEF;FEM;PL	N;PRT;PL
graz	graz	graz	graz	PROPN	PROPN;NOM;SG
veniturile	tuotot	venit	tuotto	N;DEF;FEM;PL	N;NOM;PL
veniturile	tuotto	venit	tuotto	N;DEF;FEM;PL	N;NOM;SG
veniturile	tulot	venit	tulo	N;DEF;FEM;PL	N;NOM;PL
veniturile	tuotot	venit	tuotto	N;DEF;FEM;PL	N;NOM;PL
veniturile	tulo	venit	tulo	N;DEF;FEM;PL	N;NOM;SG
veniturile	tulot	venit	tulo	N;DEF;FEM;PL	N;NOM;PL
atomic	atomic	atomic	atomic	ADJ;INDF;MASC;SG	N;NOM;SG
clinton	clinton	clinton	clinton	PROPN	N;NOM;SG
clinton	clintonin	clinton	clinton	PROPN	N;GEN;SG
continuând	jatkuva	continua	jatkuva	V;V.MSDR	ADJ;NOM;SG
împărăteasă	keisarinna	împărăti	keisarinta	ADJ;INDF;FEM;SG	N;NOM;SG
împărăteasă	valtiatar	împărăti	valtiatar	ADJ;INDF;FEM;SG	N;NOM;SG
integrare	integraatio	integrare	integraatio	N;INDF;FEM;SG	N;NOM;SG
integrare	integrointi	integrare	integrointi	N;INDF;FEM;SG	N;NOM;SG
integrare	yhdentymistä	integrare	yhdentyminen	N;INDF;FEM;SG	N;PRT;SG
integrare	yhdentyminen	integrare	yhdentyminen	N;INDF;FEM;SG	N;NOM;SG
districtele	alueet	district	alue	N;DEF;FEM;PL	N;NOM;PL
districtele	piirit	district	piiri	N;DEF;FEM;PL	N;NOM;PL
miercurea	keskiviikko	miercure	keski#viikko	N;DEF;FEM;SG	N;NOM;SG
miercurea	keskiviikkona	miercure	keski#viikko	N;DEF;FEM;SG	N;FRML;SG
miercurea	keskiviikkoisin	miercure	keski#viikkoisin	N;DEF;FEM;SG	ADV
scenele	kulissien	scenă	kulissi	N;DEF;FEM;PL	N;GEN;PL
scenele	kohtauksia	scenă	kohtaus	N;DEF;FEM;PL	N;PRT;PL
scenele	kohtaukset	scenă	kohtaus	N;DEF;FEM;PL	N;NOM;PL
dramatice	dramaattinen	dramatic	dramaattinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
dramatice	dramaattista	dramatic	dramaattinen	ADJ;INDF;FEM;PL	ADJ;PRT;SG
transmiterea	lähetys	transmitere	lähetys	N;DEF;FEM;SG	N;NOM;SG
ralph	ralph	ralph	ralph	PROPN	PROPN;NOM;SG
vera	vera	vera	vera	N;DEF;FEM;SG	N;NOM;SG
minimă	vähintään	minim	vähintään	ADJ;INDF;FEM;SG	ADV
minimă	minimi	minim	minimi	ADJ;INDF;FEM;SG	N;NOM;SG
minimă	minimaalinen	minim	minimaalinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
simț	aistia	simț	aisti	N;INDF;MASC;SG	V;SG;NFIN;ACT
datată	päivätty	data	päivätä	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
utilă	hyödyllinen	util	hyödyllinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
utilă	hyödyllisiä	util	hyödyllinen	ADJ;INDF;FEM;SG	ADJ;PRT;PL
utilă	hyödyllistä	util	hyödyllinen	ADJ;INDF;FEM;SG	ADJ;PRT;SG
utilă	hyödyllinen	util	hyödyllinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
utilă	hyödyllisiä	util	hyödyllinen	ADJ;INDF;FEM;SG	ADJ;PRT;PL
utilă	hyödyllistä	util	hyödyllinen	ADJ;INDF;FEM;SG	ADJ;PRT;SG
păstrată	säilynyt	păstrat	säilyä	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
păstrată	säilytetty	păstrat	säilyttää	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
isabella	isabella	isabella	isabella	N;DEF;FEM;SG	N;NOM;SG
predare	opettaa	predare	opettaa	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
predare	opettaminen	predare	opettaminen	N;INDF;FEM;SG	N;NOM;SG
predare	opetus	predare	opetus	N;INDF;FEM;SG	N;NOM;SG
predare	opetusta	predare	opetus	N;INDF;FEM;SG	N;PRT;SG
predare	luovuttaminen	predare	luovuttaminen	N;INDF;FEM;SG	N;NOM;SG
predare	luovutus	predare	luovutus	N;INDF;FEM;SG	N;NOM;SG
airlines	lentoyhtiöt	airlines	lento#yhtiö	PROPN	N;NOM;PL
airlines	lentoyhtiöiden	airlines	lento#yhtiö	PROPN	N;GEN;PL
airlines	airlines	airlines	airlines	PROPN	N;NOM;SG
sănătatea	terveyttä	sănătate	terveys	N;DEF;FEM;SG	N;PRT;SG
sănătatea	terveys	sănătate	terveys	N;DEF;FEM;SG	N;NOM;SG
climă	ilmasto	climă	ilmasto	N;INDF;FEM;SG	N;NOM;SG
epic	eeppinen	epic	eeppinen	N;INDF;MASC;SG	ADJ;NOM;SG
grație	armo	grație	armo	N;INDF;FEM;SG	N;NOM;SG
grație	armon	grație	armo	N;INDF;FEM;SG	N;GEN;SG
grație	grace	grație	grace	N;INDF;FEM;SG	PROPN;NOM;SG
avere	omaisuuden	avere	omaisuus	N;INDF;FEM;SG	N;GEN;SG
avere	vauraus	avere	vauraus	N;INDF;FEM;SG	N;NOM;SG
avere	rikkautta	avere	rikkaus	N;INDF;FEM;SG	N;PRT;SG
avere	rikkaudet	avere	rikkaus	N;INDF;FEM;SG	N;NOM;PL
avere	vaurautta	avere	vauraus	N;INDF;FEM;SG	N;PRT;SG
avere	rikkaus	avere	rikkaus	N;INDF;FEM;SG	N;NOM;SG
windsor	windsor	windsor	windsor	PROPN	PROPN;NOM;SG
fin	fin	fin	fin	ADV	N;NOM;SG
secretul	salaisuuden	secret	salaisuus	N;DEF;MASC;SG	N;GEN;SG
secretul	salaista	secret	salainen	N;DEF;MASC;SG	ADJ;PRT;SG
secretul	salainen	secret	salainen	N;DEF;MASC;SG	ADJ;NOM;SG
secretul	salaisuus	secret	salaisuus	N;DEF;MASC;SG	N;NOM;SG
trilogia	trilogia	trilogie	trilogia	N;DEF;FEM;SG	N;NOM;SG
aniversare	syntymäpäivää	aniversare	syntymä#päivä	N;INDF;FEM;SG	N;PRT;SG
aniversare	syntymäpäivä	aniversare	syntymä#päivä	N;INDF;FEM;SG	N;NOM;SG
aniversare	syntymäpäivät	aniversare	syntymä#päivät	N;INDF;FEM;SG	N;NOM;PL
aniversare	synttärit	aniversare	synttäri	N;INDF;FEM;SG	N;NOM;PL
aniversare	vuosipäivää	aniversare	vuosi#päivä	N;INDF;FEM;SG	N;PRT;SG
aniversare	hääpäivä	aniversare	hääpäivä	N;INDF;FEM;SG	N;NOM;SG
aniversare	vuosipäivä	aniversare	vuosi#päivä	N;INDF;FEM;SG	N;NOM;SG
gonzaga	gonzaga	gonzaga	gonzaga	N;DEF;FEM;SG	N;NOM;SG
frumusețea	kaunotar	frumusețe	kaunotar	N;DEF;FEM;SG	N;NOM;SG
frumusețea	ihanuus	frumusețe	ihanuus	N;DEF;FEM;SG	N;NOM;SG
frumusețea	kauneutta	frumusețe	kauneus	N;DEF;FEM;SG	N;PRT;SG
frumusețea	kauneus	frumusețe	kauneus	N;DEF;FEM;SG	N;NOM;SG
executată	toteutettu	executa	toteuttaa	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
executată	teloitettiin	executa	teloittaa	ADJ;INDF;FEM;SG	V;IND;PST;FIN;PASS
musulmană	muslimi	musulmană	muslimi	ADJ;INDF;FEM;SG	N;NOM;SG
musulmană	muslimien	musulmană	muslimi	ADJ;INDF;FEM;SG	N;GEN;PL
musulmană	muslimit	musulmană	muslimi	ADJ;INDF;FEM;SG	N;NOM;PL
rob	rob	rob	rob	N;INDF;MASC;SG	PROPN;NOM;SG
rob	ryöstää	rob	ryöstää	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
mehmed	mehmed	mehmed	mehmed	N;INDF;MASC;SG	
concret	konkreettisia	concret	konkreettinen	ADJ;INDF;MASC;SG	ADJ;PRT;PL
concret	konkreettiset	concret	konkreettinen	ADJ;INDF;MASC;SG	ADJ;NOM;PL
concret	betonia	concret	betonia	ADJ;INDF;MASC;SG	N;PRT;SG
frumusețe	kaunotar	frumusețe	kaunotar	N;INDF;FEM;SG	N;NOM;SG
frumusețe	ihanuus	frumusețe	ihanuus	N;INDF;FEM;SG	N;NOM;SG
frumusețe	kauneutta	frumusețe	kauneus	N;INDF;FEM;SG	N;PRT;SG
frumusețe	kauneus	frumusețe	kauneus	N;INDF;FEM;SG	N;NOM;SG
laboratorul	laboratorion	laborator	laboratorio	N;DEF;MASC;SG	N;GEN;SG
laboratorul	laboratorio	laborator	laboratorio	N;DEF;MASC;SG	N;NOM;SG
laboratorul	laboratorio	laborator	laboratorio	N;DEF;MASC;SG	N;NOM;SG
batalionul	pataljoona	batalion	pataljo	N;DEF;MASC;SG	N;NOM;SG
decorative	koriste	decorativ	koriste	ADJ;INDF;FEM;PL	N;NOM;SG
conștient	tietoisia	conștient	tietoinen	ADJ;INDF;MASC;SG	ADJ;PRT;PL
conștient	tajuissaan	conștient	taju	ADJ;INDF;MASC;SG	N;IN+ESS;PL
șansă	sattuma	șansă	sattuma	N;INDF;FEM;SG	N;NOM;SG
șansă	chance	șansă	chance	N;INDF;FEM;SG	
șansă	mahdollisuus	șansă	mahdollisuus	N;INDF;FEM;SG	N;NOM;SG
autostrada	moottoritien	autostradă	moottori#tie	N;DEF;FEM;SG	N;GEN;SG
autostrada	moottoritie	autostradă	moottori#tie	N;DEF;FEM;SG	N;NOM;SG
autostrada	valtatie	autostradă	valta#tie	N;DEF;FEM;SG	N;NOM;SG
autostrada	maantie	autostradă	maantie	N;DEF;FEM;SG	N;NOM;SG
autostrada	highway	autostradă	highway	N;DEF;FEM;SG	N;NOM;SG
autostrada	moottoritie	autostradă	moottori#tie	N;DEF;FEM;SG	N;NOM;SG
fabricație	valmistus	fabricație	valmistus	N;INDF;FEM;SG	N;NOM;SG
fabricație	valmistus	fabricație	valmistus	N;INDF;FEM;SG	N;NOM;SG
alegere	valinta	alegere	valinta	N;INDF;FEM;SG	N;NOM;SG
notre	notre	motru	notre	N;INDF;MASC;SG	
moștenire	perintö	moștenire	perintö	N;INDF;FEM;SG	N;NOM;SG
moștenire	perinnön	moștenire	perintö	N;INDF;FEM;SG	N;GEN;SG
moștenire	perintö	moștenire	perintö	N;INDF;FEM;SG	N;NOM;SG
moștenire	perinnön	moștenire	perintö	N;INDF;FEM;SG	N;GEN;SG
negocierile	neuvotteluihin	negociere	neuvottelu	N;DEF;FEM;PL	N;IN+ALL;PL
negocierile	neuvotteluja	negociere	neuvottelu	N;DEF;FEM;PL	N;PRT;PL
negocierile	neuvottelut	negociere	neuvottelu	N;DEF;FEM;PL	N;NOM;PL
linda	linda	lindă	linda	N;DEF;FEM;SG	N;NOM;SG
linda	lindan	lindă	linda	N;DEF;FEM;SG	N;GEN;SG
split	jaettu	split	jakaa	N;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
cascada	vesiputous	cascada	vesi#putous	N;DEF;FEM;SG	N;NOM;SG
lev	leviä	lev	levi	PROPN	V;IMP;SG;2;FIN;ACT
lev	lev	lev	lev	PROPN	N;NOM;SG
colin	colin	colin	colin	PROPN	N;NOM;SG
legendele	legendoja	legendă	legendo	N;DEF;FEM;PL	N;PRT;PL
măsurile	toimenpiteitä	măsură	toimen#pide	N;DEF;FEM;PL	N;PRT;PL
măsurile	toimenpiteet	măsură	toimen#pide	N;DEF;FEM;PL	N;NOM;PL
germana	saksaa	germană	saksa	N;DEF;FEM;SG	N;PRT;SG
germana	saksalainen	germană	saksalainen	N;DEF;FEM;SG	ADJ;NOM;SG
germana	saksa	germană	saksa	N;DEF;FEM;SG	PROPN;NOM;SG
germana	saksaksi	germană	saksa	N;DEF;FEM;SG	N;TRANS;SG
germana	saksan	germană	saksa	N;DEF;FEM;SG	N;GEN;SG
gruparea	ryhmittymä	grupare	ryhmittymä	N;DEF;FEM;SG	N;NOM;SG
intenționat	tahallisesti	intenționat	tahallisesti	ADJ;INDF;MASC;SG	ADV
intenționat	tahallaan	intenționat	tahallaan	ADJ;INDF;MASC;SG	ADV
intenționat	tarkoituksellisesti	intenționat	tarkoituksellisesti	ADJ;INDF;MASC;SG	ADV
virusul	virukset	virus	virus	N;DEF;MASC;SG	N;NOM;PL
virusul	virus	virus	virus	N;DEF;MASC;SG	N;NOM;SG
virusul	viruksen	virus	virus	N;DEF;MASC;SG	N;GEN;SG
virusul	virusta	virus	virus	N;DEF;MASC;SG	N;IN+ABL;SG
tribul	heimo	trib	heimo	N;DEF;MASC;SG	N;NOM;SG
petrolul	öljyn	petrol	öljy	N;DEF;MASC;SG	N;GEN;SG
petrolul	öljyä	petrol	öljy	N;DEF;MASC;SG	N;PRT;SG
petrolul	öljy	petrol	öljy	N;DEF;MASC;SG	N;NOM;SG
petrolul	öljyt	petrol	öljy	N;DEF;MASC;SG	N;NOM;PL
unghiul	kulma	unghi	kylmä	N;DEF;MASC;SG	N;NOM;SG
unghiul	kulmaa	unghi	kulma	N;DEF;MASC;SG	N;PRT;SG
egipteană	egypti	egiptean	egypti	ADJ;INDF;FEM;SG	N;NOM;SG
egipteană	egyptiläiset	egiptean	egyptiläinen	ADJ;INDF;FEM;SG	N;NOM;PL
egipteană	egyptiläinen	egiptean	egyptiläinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
egipteană	egyptin	egiptean	egypti	ADJ;INDF;FEM;SG	N;GEN;SG
implementarea	toteuttaminen	implementare	toteuttaminen	N;DEF;FEM;SG	N;NOM;SG
implementarea	täytäntöönpanon	implementare	täytäntöönpano	N;DEF;FEM;SG	N;GEN;SG
implementarea	täytäntöönpanoa	implementare	täytäntöönpano	N;DEF;FEM;SG	N;PRT;SG
implementarea	täytäntöönpano	implementare	täytäntöönpano	N;DEF;FEM;SG	N;NOM;SG
implementarea	toteutus	implementare	toteutus	N;DEF;FEM;SG	N;NOM;SG
implementarea	täytäntöönpano	implementare	täytäntöönpano	N;DEF;FEM;SG	N;NOM;SG
implementarea	täytäntöönpanosta	implementare	täytäntöönpano	N;DEF;FEM;SG	N;IN+ABL;SG
cuneo	cuneo	cunoo	cuneo	N;INDF;SG	PROPN;NOM;SG
jakob	jakob	jakob	jakob	PROPN	N;NOM;SG
organizațiile	organisaatiot	organizație	organisaatio	N;DEF;FEM;PL	N;NOM;PL
organizațiile	järjestöt	organizație	järjestö	N;DEF;FEM;PL	N;NOM;PL
organizațiile	organisaatioita	organizație	organisaatio	N;DEF;FEM;PL	N;PRT;PL
organizațiile	järjestöjen	organizație	järjestö	N;DEF;FEM;PL	N;GEN;PL
masacrul	teurastus	masacru	teurastus	N;DEF;MASC;SG	N;NOM;SG
masacrul	verilöyly	masacru	veri#löyly	N;DEF;MASC;SG	N;NOM;SG
patria	kotimaa	patrie	koti#maa	N;DEF;FEM;SG	N;NOM;SG
patria	kotimaan	patrie	koti#maa	N;DEF;FEM;SG	N;GEN;SG
patria	isänmaan	patrie	isän#maa	N;DEF;FEM;SG	N;GEN;SG
hessa	hessenin	hessa	hessen	N;INDF;MASC;SG	PROPN;GEN;SG
hessa	hesse	hessa	hesse	N;INDF;MASC;SG	PROPN;NOM;SG
transferată	siirretty	transfera	siirtää	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
transferată	siirretyt	transfera	siirtää	ADJ;INDF;FEM;SG	V;NOM;PL;V.PTCP;PASS
transferată	siirrettiin	transfera	siirtää	ADJ;INDF;FEM;SG	V;IND;PST;FIN;PASS
musulman	muslimi	musulman	muslimi	ADJ;INDF;MASC;SG	N;NOM;SG
musulman	muslimien	musulman	muslimi	ADJ;INDF;MASC;SG	N;GEN;PL
musulman	muslimit	musulman	muslimi	ADJ;INDF;MASC;SG	N;NOM;PL
runda	erä	runda	erä	N;DEF;FEM;SG	N;NOM;SG
runda	kierros	runda	kierros	N;DEF;FEM;SG	N;NOM;SG
