din	from	din	from	ADP;ACC	
life	zycie	life	zyt		V;IPFV;IND;SG;1;FIN;ACT
life	życia	life	życie		N;GEN;NEUT;SG
life	dożywocie	life	dożywocie		N;NOM;NEUT;SG
life	życie	life	życie		N;NOM;NEUT;SG
resedinta	rezydencja	resedinta	rezydencja	N;DEF;FEM;SG	N;NOM;FEM;SG
resedinta	rezydencja	resedinta	rezydencja	N;DEF;FEM;SG	N;NOM;FEM;SG
resedinta	rezydencja	resedinta	rezydencja	N;DEF;FEM;SG	N;NOM;FEM;SG
orasul	city	oras	city	N;DEF;MASC;SG	
orasul	miejscowość	oras	miejscowość	N;DEF;MASC;SG	N;NOM;FEM;SG
orasul	miasta	oras	miasto	N;DEF;MASC;SG	N;GEN;NEUT;SG
orasul	miasto	oras	miasto	N;DEF;MASC;SG	N;NOM;NEUT;SG
orasul	town	oras	town	N;DEF;MASC;SG	
orasul	miasta	oras	miasto	N;DEF;MASC;SG	N;GEN;NEUT;SG
orasul	miejscowość	oras	miejscowość	N;DEF;MASC;SG	N;NOM;FEM;SG
orasul	miasto	oras	miasto	N;DEF;MASC;SG	N;NOM;NEUT;SG
orasul	city	oras	city	N;DEF;MASC;SG	
orasul	miejscowość	oras	miejscowość	N;DEF;MASC;SG	N;NOM;FEM;SG
orasul	miasta	oras	miasto	N;DEF;MASC;SG	N;GEN;NEUT;SG
orasul	miasto	oras	miasto	N;DEF;MASC;SG	N;NOM;NEUT;SG
tot	wszystkie	tot	wszystek	PRO;MASC;SG;3	DET;NOM;MASC;PL
tot	wszystko	tot	wszystko	PRO;MASC;SG;3	PRO;NOM;NEUT;SG
tot	all	tot	all	PRO;MASC;SG;3	
tot	wszyscy	tot	wszyscy	PRO;MASC;SG;3	PRO;NOM;MASC;PL
tot	nadal	tot	nadal	PRO;MASC;SG;3	ADV
tot	wciąż	tot	wciąż	PRO;MASC;SG;3	ADV
tot	jeszcze	tot	jeszcze	PRO;MASC;SG;3	PART
chiar	nawet	chiar	nawet	ADV	PART
facut	made	face	mada	ADJ;INDF;MASC;SG	
cunoscute	znani	cunoscut	znany	ADJ;INDF;FEM;PL	N;NOM;MASC;PL
cunoscute	znany	cunoscut	znany	ADJ;INDF;FEM;PL	V;IPFV;MASC;IND;SG;PST;FIN;ACT
cunoscute	znana	cunoscut	znany	ADJ;INDF;FEM;PL	V;IPFV;IND;SG;PRS;FIN;ACT
cunoscute	znane	cunoscut	znać	ADJ;INDF;FEM;PL	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
film	filmy	film	film	N;INDF;MASC;SG	N;NOM;MASC;PL
vorbitori	mówcy	vorbitor	mówca	N;INDF;MASC;PL	N;NOM;MASC;SG
date	randki	dată	randki	N;INDF;FEM;PL	N;ACC;FEM;SG
date	daty	dată	data	N;INDF;FEM;PL	N;ACC;FEM;SG
date	data	dată	datać	N;INDF;FEM;PL	
cunoscuta	znani	cunoscuta	znany	ADJ;DEF;FEM;SG	N;NOM;MASC;PL
cunoscuta	znany	cunoscuta	znany	ADJ;DEF;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
cunoscuta	znana	cunoscuta	znany	ADJ;DEF;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
cunoscuta	znane	cunoscuta	znać	ADJ;DEF;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
decat	niz	decat	niz		V;IPFV;SG;NFIN;ACT
decat	niż	decat	niż		ADV
decat	niz	decat	niz		V;IPFV;SG;NFIN;ACT
decat	niż	decat	niż		ADV
mari	duża	mare	duży	ADJ;INDF;PL	ADJ;NOM;FEM;SG
mari	duże	mare	duży	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
mari	big	mare	big	ADJ;INDF;PL	
mari	wielka	mare	wielki	ADJ;INDF;PL	ADJ;NOM;FEM;SG
mari	duży	mare	duży	ADJ;INDF;PL	ADJ;NOM;MASC;SG
mari	wielki	mare	wielki	ADJ;INDF;PL	ADJ;NOM;MASC;SG
mari	mari	mare	marić	ADJ;INDF;PL	
mari	morza	mare	morze	ADJ;INDF;PL	N;GEN;NEUT;SG
zile	days	zi	days	N;INDF;FEM;PL	
fata	front	fată	front	N;DEF;FEM;SG	N;NOM;MASC;SG
fata	przodu	fată	przód	N;DEF;FEM;SG	N;GEN;MASC;SG
fata	przód	fată	przód	N;DEF;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
fata	twarz	fată	twarz	N;DEF;FEM;SG	N;NOM;FEM;SG
fata	face	fată	faka	N;DEF;FEM;SG	
fata	twarz	fată	twarz	N;DEF;FEM;SG	N;NOM;FEM;SG
fata	face	fată	faka	N;DEF;FEM;SG	
fata	dziewczyna	fată	dziewczyna	N;DEF;FEM;SG	N;NOM;FEM;SG
fata	dziewczyny	fată	dziewczyna	N;DEF;FEM;SG	N;NOM;FEM;PL
fata	dziewczynka	fată	dziewczynka	N;DEF;FEM;SG	N;NOM;FEM;SG
fata	dziewczyno	fată	dziewczyna	N;DEF;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
fata	twarz	fată	twarz	N;DEF;FEM;SG	N;NOM;FEM;SG
fata	face	fată	faka	N;DEF;FEM;SG	
fata	dziewczyna	fată	dziewczyna	N;DEF;FEM;SG	N;NOM;FEM;SG
fata	dziewczyny	fată	dziewczyna	N;DEF;FEM;SG	N;NOM;FEM;PL
fata	dziewczynka	fată	dziewczynka	N;DEF;FEM;SG	N;NOM;FEM;SG
fata	dziewczyno	fată	dziewczyna	N;DEF;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
fata	twarz	fată	twarz	N;DEF;FEM;SG	N;NOM;FEM;SG
fata	face	fată	faka	N;DEF;FEM;SG	
fata	twarz	fată	twarz	N;DEF;FEM;SG	N;NOM;FEM;SG
fata	face	fată	faka	N;DEF;FEM;SG	
club	club	club	club	N;INDF;MASC;SG	
est	wschodnie	est	wschodni	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
est	east	est	east	N;INDF;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
est	wschodni	est	wschodni	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
est	wschodnia	est	wschodnia	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
est	est	est	esty	N;INDF;MASC;SG	
nou	nowości	nou	nowość	ADJ;INDF;MASC;SG	N;ACC;FEM;PL
nou	nowość	nou	nowość	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
nou	nowa	nou	nowy	ADJ;INDF;MASC;SG	
ales	wybrany	ales	wybrać	ADV	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
ales	wybrano	ales	wybrać	ADV	V;PFV;IND;0;PST;FIN;ACT
ales	wybrane	ales	wybrać	ADV	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ales	wybrani	ales	wybrany	ADV	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
ales	wybrana	ales	wybrać	ADV	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
numai	tylko	numai	tylko	ADV	PART
avand	mając	avand	mieć		V;IPFV;PRS;V.CVB;ACT
avand	mając	avand	mieć		V;IPFV;PRS;V.CVB;ACT
ioan	jan	ioan	jan	PROPN	PROPN;NOM;MASC;SG
ioan	johna	ioan	johny	PROPN	
ioan	janek	ioan	janek	PROPN	PROPN;NOM;MASC;SG
ioan	john	ioan	john	PROPN	PROPN;NOM;MASC;SG
ioan	jana	ioan	jani	PROPN	
ioan	ioan	ioan	ioan	PROPN	PROPN;NOM;MASC;SG
ion	ion	ion	ion	N;INDF;MASC;SG	
rusa	rosyjski	rusa	rosyjski	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
rusa	rosyjska	rusa	rosyjski	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
rusa	rosyjskie	rusa	rosyjski	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
rusa	rosjanin	rusa	rosjanin	N;DEF;FEM;SG	N;NOM;MASC;SG
rusa	rosyjski	rusa	rosyjski	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
rusa	rosyjska	rusa	rosyjski	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
rusa	rosyjskie	rusa	rosyjski	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
rusa	rosjanin	rusa	rosjanin	N;DEF;FEM;SG	N;NOM;MASC;SG
populatia	populacja	populatie	populacja	N;DEF;FEM;SG	N;NOM;FEM;SG
populatia	populacji	populatie	populacja	N;DEF;FEM;SG	N;GEN;FEM;SG
populatia	ludność	populatie	ludność	N;DEF;FEM;SG	N;NOM;FEM;SG
populatia	populacja	populatie	populacja	N;DEF;FEM;SG	N;NOM;FEM;SG
populatia	populacji	populatie	populacja	N;DEF;FEM;SG	N;GEN;FEM;SG
populatia	ludność	populatie	ludność	N;DEF;FEM;SG	N;NOM;FEM;SG
membru	członkowskie	membru	członkowski	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
numit	dzwonił	numit	dzwonić	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
descrisa	opisano	descrisa	opisać	ADJ;DEF;FEM;SG	V;PFV;IND;0;PST;FIN;ACT
descrisa	opisane	descrisa	opisać	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
descrisa	opisał	descrisa	opisać	ADJ;DEF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
descrisa	opisana	descrisa	opisać	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
oficial	urzędnik	oficial	urzędnik	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
oficial	oficjalnie	oficial	oficjalnie	ADJ;INDF;MASC;SG	ADV
oficial	oficjalnie	oficial	oficjalnie	ADJ;INDF;MASC;SG	ADV
nici	ani	nici	ani	ADV	CONJ
impotriva	przeciwko	impotriva	przeciwko	N;DEF;FEM;SG	ADP
impotriva	przeciw	impotriva	przeciw	N;DEF;FEM;SG	
impotriva	przeciwko	impotriva	przeciwko	N;DEF;FEM;SG	ADP
impotriva	przeciw	impotriva	przeciw	N;DEF;FEM;SG	
impotriva	przeciwko	impotriva	przeciwko	N;DEF;FEM;SG	ADP
impotriva	przeciw	impotriva	przeciw	N;DEF;FEM;SG	
desi	chociaż	desi	chociaż		PART
desi	chociaż	desi	chociaż		PART
desi	chociaż	desi	chociaż		PART
desi	chociaż	desi	chociaż		PART
desi	chociaż	desi	chociaż		PART
desi	chociaż	desi	chociaż		PART
saint	święty	saint	święty	N;INDF;MASC;SG	
saint	święta	saint	święto	N;INDF;MASC;SG	
saint	saint	saint	saint	N;INDF;MASC;SG	
impreuna	razem	impreuna	razem		ADV
impreuna	wspólnie	impreuna	wspólnie		ADV
impreuna	razem	impreuna	razem		ADV
impreuna	wspólnie	impreuna	wspólnie		ADV
impreuna	razem	impreuna	razem		ADV
impreuna	wspólnie	impreuna	wspólnie		ADV
specia	gatunki	specie	gatunek	N;DEF;FEM;SG	N;NOM;MASC;PL
specia	gatunek	specie	gatunek	N;DEF;FEM;SG	N;NOM;MASC;SG
vest	zachodnia	vest	zachodni	N;INDF;MASC;SG	
vest	west	vest	wysta	N;INDF;MASC;SG	
vest	zachodnia	vest	zachodni	N;INDF;MASC;SG	
vest	zachodnie	vest	zachodnie	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
vest	western	vest	western	N;INDF;MASC;SG	
italia	italia	italia	italiać	PROPN	N;NOM;FEM;SG
italia	włochy	italia	włochy	PROPN	
putin	mał	putin	mała		V;IPFV;IND;SG;3;PRS;FIN;ACT
putin	mało	putin	mało		ADV
putin	mały	putin	mały		ADJ;NOM;MASC;SG
excentricitate	ekscentryczność	excentricitate	ekscentryczność	N;INDF;FEM;SG	N;ACC;FEM;SG
inca	nadal	inca	nadal		ADV
inca	wciąż	inca	wciąż		ADV
inca	jeszcze	inca	jeszcze		PART
inca	nadal	inca	nadal		ADV
inca	wciąż	inca	wciąż		ADV
inca	jeszcze	inca	jeszcze		PART
descoperit	odkrył	descoperit	odkryć	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
descoperit	odkryto	descoperit	odkryć	ADJ;INDF;MASC;SG	V;PFV;IND;0;PST;FIN;ACT
inainte	zanim	inainte	zanim		CONJ
inainte	przed	inainte	przed		ADP
inainte	wcześniej	inainte	wcześnie		ADV;CMPR
inainte	zanim	inainte	zanim		CONJ
inainte	przed	inainte	przed		ADP
inainte	wcześniej	inainte	wcześnie		ADV;CMPR
lemn	wood	lemn	wood	N;INDF;MASC;SG	
lemn	drewna	lemn	drewna	N;INDF;MASC;SG	
noi	nowości	eu	nowość	PRO;PL;1	N;ACC;FEM;PL
noi	nowe	eu	nowy	PRO;PL;1	ADJ;NOM;NEUT;SG
noi	nowość	eu	nowość	PRO;PL;1	N;NOM;FEM;SG
noi	nowy	eu	nowy	PRO;PL;1	ADJ;NOM;MASC;SG
noi	nowa	eu	nowy	PRO;PL;1	
nicolae	nicholas	nicolae	nicholas	PROPN	PROPN;NOM;MASC;SG
nicolae	mikołaj	nicolae	mikołaj	PROPN	N;NOM;MASC;SG
nicolae	nicolae	nicolae	nicola	PROPN	PROPN;NOM;MASC;SG
nationala	krajowa	national	krajowy	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
nationala	krajowe	national	krajowy	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
nationala	national	national	national	N;DEF;FEM;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
nationala	narodowy	national	narodowy	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
nationala	krajowy	national	krajowy	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
nationala	krajowych	national	krajowy	N;DEF;FEM;SG	ADJ;GEN;MASC;PL
nationala	krajowa	national	krajowy	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
nationala	krajowe	national	krajowy	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
nationala	national	national	national	N;DEF;FEM;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
nationala	narodowy	national	narodowy	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
nationala	krajowy	national	krajowy	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
nationala	krajowych	national	krajowy	N;DEF;FEM;SG	ADJ;GEN;MASC;PL
subspecii	podgatunki	subspeciu	podgatunka	N;DEF;FEM;PL	N;NOM;MASC;PL
statele	stany	stat	stany	N;DEF;FEM;PL	N;NOM;MASC;PL
statele	stanów	stat	stan	N;DEF;FEM;PL	N;GEN;MASC;PL
mod	mod	mod	mod	N;INDF;MASC;SG	
american	american	american	american	ADJ;INDF;MASC;SG	
american	amerykanin	american	amerykanin	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
fiecare	każda	fiecare	każdy	PRO;SG;3	DET;NOM;FEM;SG
fiecare	każdy	fiecare	każdy	PRO;SG;3	DET;NOM;MASC;SG
fiecare	każda	fiecare	każdy	PRO;SG;3	DET;NOM;FEM;SG
fiecare	każdy	fiecare	każdy	PRO;SG;3	DET;NOM;MASC;SG
prezent	obecny	prezent	obecny	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
prezent	obecni	prezent	obecny	N;INDF;MASC;SG	N;NOM;MASC;PL
prezent	obecna	prezent	obecny	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
prezent	obecne	prezent	obecny	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
casa	house	casă	housy	N;DEF;FEM;SG	
casa	domu	casă	dom	N;DEF;FEM;SG	N;GEN;MASC;SG
casa	dom	casă	dom	N;DEF;FEM;SG	N;NOM;MASC;SG
casa	house	casă	housy	N;DEF;FEM;SG	
casa	domu	casă	dom	N;DEF;FEM;SG	N;GEN;MASC;SG
casa	dom	casă	dom	N;DEF;FEM;SG	N;NOM;MASC;SG
casa	domu	casă	dom	N;DEF;FEM;SG	N;GEN;MASC;SG
casa	dom	casă	dom	N;DEF;FEM;SG	N;NOM;MASC;SG
acestea	tych	acesta	ten	PRO;FEM;PL;3	DET;GEN;MASC;PL
acestea	te	acesta	ten	PRO;FEM;PL;3	DET;NOM;MASC;PL
printre	pośród	printre	pośród	ADP;ACC	
printre	pośród	printre	pośród	ADP;ACC	
categorie	kategoria	categorie	kategoria	N;INDF;FEM;SG	N;NOM;FEM;SG
categorie	kategorii	categorie	kategoria	N;INDF;FEM;SG	N;GEN;FEM;SG
text	text	text	text	N;INDF;MASC;SG	
text	tekstowe	text	tekstowy	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
cluj	cluj	cluj	cluj	PROPN	PROPN;NOM;MASC;SG
bine	dobre	bine	dobry	ADV	
http	http	http	http	N	
site	witryna	sită	witryna	N;INDF;FEM;PL	N;NOM;FEM;SG
site	strona	sită	strona	N;INDF;FEM;PL	N;NOM;FEM;SG
articole	pozycji	articol	pozycja	N;INDF;FEM;PL	N;GEN;FEM;SG
alexandru	alexandru	alexandru	alexandr	PROPN	PROPN;NOM;MASC;SG
alexandru	aleksandr	alexandru	aleksandr	PROPN	PROPN;NOM;MASC;SG
alexandru	aleksandra	alexandru	aleksandra	PROPN	
alexandru	aleksander	alexandru	aleksander	PROPN	N;NOM;MASC;SG
alexandru	alexander	alexandru	alexander	PROPN	N;NOM;MASC;SG
unele	niektóre	unul	niektóry	PRO;FEM;PL;3	DET;NOM;MASC;SG
unele	niektórzy	unul	niektóry	PRO;FEM;PL;3	DET;NOM;MASC;PL
unele	trochę	unul	trochę	PRO;FEM;PL;3	ADV
milioane	milion	milion	milion	NUM;INDF;FEM;PL	
milioane	mln	milion	mlna	NUM;INDF;FEM;PL	
milioane	miliony	milion	miliony	NUM;INDF;FEM;PL	
milioane	miliony	milion	miliony	NUM;INDF;FEM;PL	
milioane	milionów	milion	milion	NUM;INDF;FEM;PL	N;GEN;MASC;PL
apa	woda	apă	woda	N;DEF;FEM;SG	N;NOM;FEM;SG
apa	wody	apă	woda	N;DEF;FEM;SG	N;GEN;FEM;SG
apa	woda	apă	woda	N;DEF;FEM;SG	N;NOM;FEM;SG
apa	wody	apă	woda	N;DEF;FEM;SG	N;GEN;FEM;SG
ori	ori	ori	oriej	CONJ;POS	
tara	ojczyzna	tară	ojczyzna	N;DEF;FEM;SG	N;NOM;FEM;SG
tara	kraje	tară	kraj	N;DEF;FEM;SG	N;NOM;MASC;PL
tara	kraju	tară	kraj	N;DEF;FEM;SG	N;GEN;MASC;SG
tara	kraj	tară	kraj	N;DEF;FEM;SG	N;NOM;MASC;SG
tara	państwo	tară	państwo	N;DEF;FEM;SG	N;NOM;NEUT;SG
tara	ojczyzna	tară	ojczyzna	N;DEF;FEM;SG	N;NOM;FEM;SG
tara	kraje	tară	kraj	N;DEF;FEM;SG	N;NOM;MASC;PL
tara	kraju	tară	kraj	N;DEF;FEM;SG	N;GEN;MASC;SG
tara	kraj	tară	kraj	N;DEF;FEM;SG	N;NOM;MASC;SG
tara	państwo	tară	państwo	N;DEF;FEM;SG	N;NOM;NEUT;SG
tara	ojczyzna	tară	ojczyzna	N;DEF;FEM;SG	N;NOM;FEM;SG
tara	kraje	tară	kraj	N;DEF;FEM;SG	N;NOM;MASC;PL
tara	kraju	tară	kraj	N;DEF;FEM;SG	N;GEN;MASC;SG
tara	kraj	tară	kraj	N;DEF;FEM;SG	N;NOM;MASC;SG
tara	państwo	tară	państwo	N;DEF;FEM;SG	N;NOM;NEUT;SG
tara	tara	tară	tara	N;DEF;FEM;SG	
tara	tary	tară	tara	N;DEF;FEM;SG	
tara	ojczyzna	tară	ojczyzna	N;DEF;FEM;SG	N;NOM;FEM;SG
tara	kraje	tară	kraj	N;DEF;FEM;SG	N;NOM;MASC;PL
tara	kraju	tară	kraj	N;DEF;FEM;SG	N;GEN;MASC;SG
tara	kraj	tară	kraj	N;DEF;FEM;SG	N;NOM;MASC;SG
tara	państwo	tară	państwo	N;DEF;FEM;SG	N;NOM;NEUT;SG
tara	ojczyzna	tară	ojczyzna	N;DEF;FEM;SG	N;NOM;FEM;SG
tara	kraje	tară	kraj	N;DEF;FEM;SG	N;NOM;MASC;PL
tara	kraju	tară	kraj	N;DEF;FEM;SG	N;GEN;MASC;SG
tara	kraj	tară	kraj	N;DEF;FEM;SG	N;NOM;MASC;SG
tara	państwo	tară	państwo	N;DEF;FEM;SG	N;NOM;NEUT;SG
sate	wioski	sat	wioska	N;INDF;FEM;PL	N;ACC;FEM;SG
tarziu	późna	tarziu	późny		ADV
tarziu	późny	tarziu	późny		ADJ;NOM;MASC;SG
tarziu	późno	tarziu	późno		ADV
tarziu	późna	tarziu	późny		ADV
tarziu	późny	tarziu	późny		ADJ;NOM;MASC;SG
tarziu	późno	tarziu	późno		ADV
istoria	historia	istorie	historia	N;DEF;FEM;SG	N;NOM;FEM;SG
istoria	historii	istorie	historia	N;DEF;FEM;SG	N;GEN;FEM;SG
istoria	historię	istorie	historia	N;DEF;FEM;SG	N;ACC;FEM;SG
maria	mario	maria	mario	N;DEF;FEM;SG	
maria	marii	maria	maria	N;DEF;FEM;SG	
maria	maria	maria	maria	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
cunoscut	znani	cunoscut	znany	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
cunoscut	znany	cunoscut	znany	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
cunoscut	znana	cunoscut	znany	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
republica	republiki	republică	republika	N;DEF;FEM;SG	
republica	republika	republică	republik	N;DEF;FEM;SG	N;NOM;FEM;SG
republica	republiki	republică	republika	N;DEF;FEM;SG	
republica	republika	republică	republik	N;DEF;FEM;SG	N;NOM;FEM;SG
raul	rzeki	raul	rzeka	N;DEF;MASC;SG	
raul	river	raul	river	N;DEF;MASC;SG	
raul	rzeka	raul	rzeka	N;DEF;MASC;SG	N;NOM;FEM;SG
raul	raul	raul	raul	N;DEF;MASC;SG	PROPN;NOM;MASC;SG
raul	zło	raul	zło	N;DEF;MASC;SG	
raul	zły	raul	zły	N;DEF;MASC;SG	
raul	evil	raul	evil	N;DEF;MASC;SG	
raul	zła	raul	zły	N;DEF;MASC;SG	
formata	utworzony	formata	utworzyć	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
formata	utworzona	formata	utworzyć	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
formata	utworzone	formata	utworzyć	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
paris	paryżu	paris	paryż	PROPN	N;DAT;MASC;SG
paris	paryż	paris	paryż	PROPN	
gheorghe	gheorghe	gheorghe	gheorghi	PROPN	PROPN;NOM;MASC;SG
gheorghe	jerzego	gheorghe	jerć	PROPN	PROPN;GEN;MASC;SG
gheorghe	jerzy	gheorghe	jerzy	PROPN	PROPN;NOM;MASC;SG
gheorghe	grzegorz	gheorghe	grzegorz	PROPN	PROPN;NOM;MASC;SG
gheorghe	george	gheorghe	george	PROPN	
tip	guy	tip	guy	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
tip	gość	tip	gość	N;INDF;MASC;SG	V;IPFV;IND;SG;PST;FIN;ACT
tip	wpisz	tip	wpić	N;INDF;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
tip	typ	tip	typ	N;INDF;MASC;SG	
premiul	nagrodę	premiu	nagroda	N;DEF;MASC;SG	N;ACC;FEM;SG
premiul	nagroda	premiu	nagroda	N;DEF;MASC;SG	N;NOM;FEM;SG
premiul	nagrody	premiu	nagroda	N;DEF;MASC;SG	N;NOM;FEM;PL
premiul	wyróżnienie	premiu	wyróżnienie	N;DEF;MASC;SG	N;NOM;NEUT;SG
premiul	nagrodę	premiu	nagroda	N;DEF;MASC;SG	N;ACC;FEM;SG
premiul	nagroda	premiu	nagroda	N;DEF;MASC;SG	N;NOM;FEM;SG
premiul	nagrody	premiu	nagroda	N;DEF;MASC;SG	N;NOM;FEM;PL
putea	mógł	putea	móc	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
persoane	people	persoană	peopło	N;INDF;FEM;PL	
constantin	constantin	constantin	constantin	PROPN	N;NOM;MASC;SG
constantin	constantine	constantin	constantiny	PROPN	
exemplu	przykładowy	exemplu	przykładowy	N;INDF;MASC;SG	ADJ;ACC;MASC;SG
exemplu	przykładowe	exemplu	przykładowy	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
descriere	podpis	descriere	podpis	N;INDF;FEM;SG	N;ACC;MASC;SG
descriere	opis	descriere	opis	N;INDF;FEM;SG	
descriere	opis	descriere	opis	N;INDF;FEM;SG	
george	jerzego	george	jerć	PROPN	PROPN;GEN;MASC;SG
george	jerzy	george	jerzy	PROPN	PROPN;NOM;MASC;SG
george	grzegorz	george	grzegorz	PROPN	PROPN;NOM;MASC;SG
george	george	george	george	PROPN	
numarul	numer	numar	numer	N;DEF;MASC;SG	N;NOM;MASC;SG
numarul	liczba	numar	liczba	N;DEF;MASC;SG	N;NOM;FEM;SG
comitatul	hrabstwo	comitat	hrabstwo	N;DEF;MASC;SG	N;NOM;NEUT;SG
comitatul	okręg	comitat	okręg	N;DEF;MASC;SG	N;NOM;MASC;SG
comitatul	hrabstwa	comitat	hrabstwo	N;DEF;MASC;SG	N;ACC;NEUT;SG
comitatul	powiat	comitat	powiat	N;DEF;MASC;SG	
harta	mapa	hartă	mapa	N;DEF;FEM;SG	
harta	mapy	hartă	mapa	N;DEF;FEM;SG	N;ACC;FEM;SG
harta	mapę	hartă	mapa	N;DEF;FEM;SG	N;ACC;FEM;SG
harta	mapie	hartă	mapa	N;DEF;FEM;SG	N;ACC;FEM;SG
harta	mapa	hartă	mapa	N;DEF;FEM;SG	
harta	mapy	hartă	mapa	N;DEF;FEM;SG	N;ACC;FEM;SG
harta	mapę	hartă	mapa	N;DEF;FEM;SG	N;ACC;FEM;SG
harta	mapie	hartă	mapa	N;DEF;FEM;SG	N;ACC;FEM;SG
john	jan	john	jan	PROPN	PROPN;NOM;MASC;SG
john	johna	john	johny	PROPN	
john	janek	john	janek	PROPN	PROPN;NOM;MASC;SG
john	john	john	john	PROPN	PROPN;NOM;MASC;SG
john	jana	john	jani	PROPN	
jos	dół	jos	dół	ADV	N;NOM;MASC;SG
marea	morza	mare	morze	N;DEF;FEM;SG	N;GEN;NEUT;SG
marea	morze	mare	morze	N;DEF;FEM;SG	N;NOM;NEUT;SG
deoarece	ponieważ	deoarece	ponieważ	CONJ;POS	PART
localitate	miejscowość	localitate	miejscowość	N;INDF;FEM;SG	N;NOM;FEM;SG
aproape	prawie	aproape	prawie	ADV	PART
scris	napisane	scris	napisać	N;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
scris	pisemne	scris	pisemny	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
scris	napisano	scris	napisać	N;INDF;MASC;SG	V;PFV;IND;0;PST;FIN;ACT
scris	zapisane	scris	zapisać	N;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
raport	zgłoś	raport	zgłosić	N;INDF;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
echipa	oddział	echipă	oddział	N;DEF;FEM;SG	N;NOM;MASC;SG
echipa	ekipa	echipă	ekipa	N;DEF;FEM;SG	N;NOM;FEM;SG
echipa	team	echipă	team	N;DEF;FEM;SG	
echipa	drużyny	echipă	drużyna	N;DEF;FEM;SG	N;ACC;FEM;PL
