что	कया	что	कया	PRO;NOM	V;SG;FIN;ACT
википедия	विकिपीडिया	википедия	विकिपीडिया	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
перед	पहले	перед	पहले	ADP	ADV;NOM;MASC;SG;3
германии	जर्मन	германия	जर्मन	N;INAN;ESS;NEUT;SG	PROPN;NOM;MASC;SG;3
германии	जर्मनी	германия	जर्मनी	N;INAN;ESS;NEUT;SG	PROPN;NOM;MASC;SG;3
германии	जर्मनी	германия	जर्मनी	N;INAN;ESS;NEUT;SG	PROPN;NOM;MASC;SG;3
владимир	व्लादिमीर	владимир	व्लादिमीर	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
москва	मॉस्को	москва	मॉस्को	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
москва	मास्को	москва	मास्को	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
системы	सिस्टम	система	सिस्टम	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
системы	प्रणालियों	система	प्रणाली	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
стороны	किनारा	сторона	किनारा	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
стороны	पहलू	сторона	पहलू	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
стороны	दल	сторона	दल	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
стороны	पार्टियों	сторона	पार्टी	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL;3
академии	अकादमी	академия	अकादमी	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
николай	निकोलई	николай	निकोल	N;ANIM;NOM;MASC;SG	
николай	निकोलस	николай	निकोलस	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
николай	निकोलय	николай	निकोलय	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
менее	कम	менее	कम	ADV;CMPR	DET
дом	होम	дом	होम	N;INAN;NOM;MASC;SG	
дом	डॉम	дом	डॉम	N;INAN;NOM;MASC;SG	
дом	डोम	дом	डोम	N;INAN;NOM;MASC;SG	
значимость	प्रासंगिक	значимость	प्रासंगिक	N;INAN;NOM;FEM;SG	ADJ
высоты	ऊंचाइयों	высота	ऊंचाई	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL;3
русский	रूसी	русский	रूसी	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
член	सदस्य	член	सदस्य	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL;3
член	डिक	член	डिक	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
сам	खुद	сам	खुद	ADJ;NOM;MASC;SG	PRO;NOM
сын	लाडला	сын	लाडला	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
сын	सोन	сын	सोन	N;ANIM;NOM;MASC;SG	PROPN;NOM;FEM;SG;3
пока	बाय	пока	बाय	CONJ	N;NOM;MASC;SG;3
пока	bye	пока	bye	CONJ	PROPN;NOM;MASC;SG;3
пока	अलविदा	пока	अलविदा	CONJ	PROPN;NOM;MASC;SG;3
общины	समुदाय	община	समुदाय	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
общины	समुदायों	община	समुदाय	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
общины	समुदाय	община	समुदाय	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
число	क्रमांक	число	क्रमांक	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
эта	ये	этот	यह	DET;NOM;FEM;SG	PRO;NOM;PL;3
эта	यह	этот	यह	DET;NOM;FEM;SG	PRO;NOM;SG;3
эта	इस	этот	यह	DET;NOM;FEM;SG	DET;ACC;SG;3
большой	बड़े	большой	बडा	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
большой	बड़े	большой	बडा	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
большой	बिग	большой	बिग	ADJ;NOM;MASC;SG	
количество	क्रमांक	количество	क्रमांक	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
являются	हैं	являться	है	V;IPFV;IND;PL;3;PRS;FIN;MID	V;IND;PL;3;PRS;FIN;ACT
институт	संस्थान	институт	संस्थान	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL;3
компании	कंपनी	компания	कंपनी	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
компании	कम्पनी	компания	कम्पनी	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
компании	कंपनियों	компания	कंपनी	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL;3
советского	सोवियत	советский	सोवियत	ADJ;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
много	लोट	много	लोट	ADV	
много	कई	много	कई	ADV	DET
много	अनेक	много	अनेक	ADV	DET
сельский	ग्रामीण	сельский	ग्रामीण	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
сельский	देहाती	сельский	देहाती	ADJ;NOM;MASC;SG	V;IPFV;FEM;SG;V.PTCP;ACT
вопрос	सवाल	вопрос	सवाल	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL;3
тоже	too	тоже	too	PART	
фильмы	मूवी	фильм	मूवी	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG;3
фильмы	फिल्मों	фильм	फिल्म	N;INAN;NOM;MASC;PL	N;ACC;FEM;PL;3
часто	अकसर	часто	अकसर	ADV	CONJ
часто	बारंबार	часто	बारंबार	ADV	
почти	लगभग	почти	लगभग	ADV	PART
партии	दल	партия	दल	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
партии	पार्टियों	партия	पार्टी	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL;3
настоящее	मौजूदा	настоящий	मौजूदा	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
настоящее	वर्तमान	настоящий	वर्तमान	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
стали	इस्पात	стать	इस्पात	V;PFV;IND;PL;PST;FIN;ACT	N;NOM;MASC;SG;3
стали	स्टील	стать	स्टील	V;PFV;IND;PL;PST;FIN;ACT	N;NOM;FEM;SG;3
европы	यूरोप	европа	यूरोप	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
европы	यूरोपीय	европа	यूरोपीय	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
организации	संगठन	организация	संगठन	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
организации	संगठन	организация	संगठन	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
сейчас	अब	сейчас	अब	ADV	PRO;NOM
сейчас	अभी	сейчас	अभी	ADV	PRO;NOM
империи	साम्राज्य	империя	साम्राज्य	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
участников	प्रतिभागियों	участник	प्रतिभागी	N;ANIM;GEN;MASC;PL	N;ACC;FEM;PL;3
участников	प्रतिभागी	участник	प्रतिभागी	N;ANIM;GEN;MASC;PL	N;NOM;MASC;SG;3
участников	भागीदार	участник	भागीदार	N;ANIM;GEN;MASC;PL	N;NOM;MASC;SG;3
альбом	अलबम	альбый	अलबम	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
одна	अकेला	один	अकेला	DET;NOM;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
одна	अकेले	один	अकेला	DET;NOM;FEM;SG	V;MASC;SG;3;FIN;ACT
одна	अलोन	один	अलोन	DET;NOM;FEM;SG	
одна	एक	один	एक	DET;NOM;FEM;SG	NUM
станции	स्टेशन	станция	स्टेशन	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
станции	स्टेशन	станция	स्टेशन	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
людей	लोग	человек	लोग	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL;3
людей	लोगों	человек	लोग	N;ANIM;GEN;MASC;PL	N;ACC;MASC;PL;3
возможно	शायद	возможный	शायद	ADJ;NEUT;SG	ADV
возможно	शायद	возможный	शायद	ADJ;NEUT;SG	ADV
возможно	संभवतः	возможный	संभवतः	ADJ;NEUT;SG	ADV
возможно	संभावित	возможный	संभावित	ADJ;NEUT;SG	PROPN;NOM;SG;3
возможно	संभवतः	возможный	संभवतः	ADJ;NEUT;SG	ADV
возможно	शायद	возможный	शायद	ADJ;NEUT;SG	ADV
возможно	संभवतः	возможный	संभवतः	ADJ;NEUT;SG	ADV
сергей	सर्गी	сергей	सर्गी	N;ANIM;NOM;MASC;SG	
окончил	स्नातक	окончить	स्नातक	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;NOM;MASC;SG;3
окончил	ग्रैजुएट	окончить	ग्रैजुएट	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;NOM;MASC;SG;3
иван	इवान	иван	इवान	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
пояс	बेल्ट	пояс	बेल्ट	N;INAN;NOM;MASC;SG	
команды	कमांड	команда	कमांड	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
команды	टीम	команда	टीम	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
команды	टीमों	команда	टीम	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL;3
такие	ऐसी	такой	ऐसा	DET;NOM;PL	PRO;NOM;FEM;SG
такие	ऐसे	такой	ऐसा	DET;NOM;PL	PRO;NOM;MASC;SG
ссылки	संदर्भ	ссылка	संदर्भ	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
ссылки	सन्दर्भ	ссылка	संदर्भ	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
ссылки	लिंक	ссылка	लिंक	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
ссылки	लिंक्स	ссылка	लिंक्स	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
ссылки	कड़ी	ссылка	कडा	N;INAN;NOM;FEM;PL	ADJ;NOM;FEM;SG
многие	कई	много	कई	NUM	DET
многие	अनेक	много	अनेक	NUM	DET
серии	श्रेणी	серия	श्रेणी	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
участники	प्रतिभागियों	участник	प्रतिभागी	N;ANIM;NOM;MASC;PL	N;ACC;FEM;PL;3
участники	प्रतिभागी	участник	प्रतिभागी	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
участники	भागीदार	участник	भागीदार	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
участники	उपस्थिति	участник	उपस्थिति	N;ANIM;NOM;MASC;PL	N;NOM;FEM;SG;3
участники	सदस्यों	участник	सदस्य	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
начал	शुरू	начать	शुरू	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;NOM;MASC;SG;3
начал	प्रारंभ	начать	प्रारंभ	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;NOM;MASC;SG;3
культуры	संस्कृतियों	культура	संस्कृति	N;INAN;NOM;FEM;SG	N;ACC;FEM;PL;3
часовой	सेन्ट्री	часовой	सेन्ट्री	ADJ;NOM;MASC;SG	
часовой	संतरी	часовой	संतरी	ADJ;NOM;MASC;SG	N;NOM;FEM;SG;3
проекта	परियोजना	проект	परियोजना	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG;3
проекта	प्रोजेक्ट	проект	प्रोजेक्ट	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
команда	क्रू	команда	क्रू	N;INAN;NOM;FEM;SG	
достаточно	काफी	достаточный	काफी	ADJ;NEUT;SG	DET
достаточно	पर्याप्त	достаточный	पर्याप्त	ADJ;NEUT;SG	CONJ
краткое	संक्षिप्त	краткий	संक्षिप्त	ADJ;NOM;NEUT;SG	PROPN;NOM;SG;3
краткое	ब्रैड	краткий	ब्रैड	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
краткое	संक्षिप्त	краткий	संक्षिप्त	ADJ;NOM;NEUT;SG	PROPN;NOM;SG;3
другой	अन्य	другой	अन्य	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
источники	स्रोत	источник	स्रोत	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
источники	स्त्रोत	источник	स्त्रोत	N;INAN;NOM;MASC;PL	
данные	आँकड़ा	данные	आँकडा	N;INAN;NOM;PL	
данные	डाटा	данные	डाटा	N;INAN;NOM;PL	N;NOM;MASC;SG;3
данные	डेटा	данные	डेटा	N;INAN;NOM;PL	N;NOM;MASC;SG;3
данные	आंकड़ा	данные	आंकड़ा	N;INAN;NOM;PL	N;NOM;MASC;SG;3
школы	विद्यालय	школа	विद्यालय	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
школы	स्कूल	школа	स्कूल	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
школы	स्कूलों	школа	स्कूल	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
школы	विद्यालय	школа	विद्यालय	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
школы	school	школа	school	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
школы	स्कूल	школа	स्कूल	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
герой	hero	герой	hero	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
герой	नायक	герой	नायक	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
михаил	मिखाइल	михаил	मिखाइल	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
михаил	माइकल	михаил	माइकल	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
михаил	mihail	михаил	mihail	N;ANIM;NOM;MASC;SG	
первая	पहले	первый	पहले	ADJ;NOM;FEM;SG	ADV;NOM;MASC;SG;3
песни	गीतों	песня	गीत	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
которое	जिससे	который	जो	PRO;NOM	PRO;SG;3
женщин	औरतों	женщина	औरत	N;ANIM;GEN;FEM;PL	N;ACC;FEM;PL;3
женщин	स्त्रियाँ	женщина	स्त्री	N;ANIM;GEN;FEM;PL	N;NOM;FEM;PL;3
женщин	महिलाएँ	женщина	महिला	N;ANIM;GEN;FEM;PL	N;NOM;FEM;PL;3
женщин	महिलाएं	женщина	महिला	N;ANIM;GEN;FEM;PL	N;NOM;FEM;PL;3
женщин	महिलाओं	женщина	महिला	N;ANIM;GEN;FEM;PL	N;ACC;FEM;PL;3
участником	भागीदार	участник	भागीदार	N;ANIM;INS;MASC;SG	N;NOM;MASC;SG;3
книги	पुस्तकों	книга	पुस्तक	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL;3
книги	किताबे	книга	किताबा	N;INAN;NOM;FEM;PL	
жителей	निवासी	житель	निवासी	N;ANIM;GEN;MASC;PL	N;NOM;MASC;SG;3
жителей	निवासियों	житель	निवासी	N;ANIM;GEN;MASC;PL	N;ACC;MASC;PL;3
честь	प्रतिष्ठित	честь	प्रतिष्ठित	N;INAN;NOM;FEM;SG	ADJ
честь	गौरव	честь	गौरव	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
честь	सम्मानित	честь	सम्मानित	N;INAN;NOM;FEM;SG	ADJ
звание	रैंक	звание	रैंक	N;INAN;NOM;NEUT;SG	
деятельность	गतिविधियाँ	деятельность	गतिविधि	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL;3
деятельность	क्रियाएँ	деятельность	क्रिया	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL;3
деятельность	क्रियाएँ	деятельность	क्रिया	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL;3
еще	ज्यादा	еще	ज्यादा	ADV	DET
еще	आदि	еще	आदि	ADV	PART
еще	अधिक	еще	अधिक	ADV	DET
данных	आँकड़ा	данные	आँकडा	N;INAN;GEN;PL	
данных	डाटा	данные	डाटा	N;INAN;GEN;PL	N;NOM;MASC;SG;3
данных	डेटा	данные	डेटा	N;INAN;GEN;PL	N;NOM;MASC;SG;3
данных	आंकड़ा	данные	आंकड़ा	N;INAN;GEN;PL	N;NOM;MASC;SG;3
назначен	आबंटित	назначить	आबंटित	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ
назначен	नियुक्त	назначить	नियुक्त	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ
итог	निष्कर्ष	итог	निष्कर्ष	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL;3
россия	रुस	россия	रुस	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
россия	रूस	россия	रूस	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
села	बैठा	сесть	बैठ	V;IPFV;NEUT;IND;SG;PST;FIN;MID	V;PFV;MASC;SG;V.PTCP;ACT
села	शनि	сесть	शनि	V;IPFV;NEUT;IND;SG;PST;FIN;MID	PROPN;NOM;MASC;SG;3
села	शनिवार	сесть	शनिवार	V;IPFV;NEUT;IND;SG;PST;FIN;MID	PROPN;NOM;MASC;SG;3
села	सत	сесть	सत	V;IPFV;NEUT;IND;SG;PST;FIN;MID	
названия	शीर्षक	название	शीर्षक	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
сан	सान	сан	सान		PROPN;NOM;MASC;SG;3
сан	सैन	сан	सैन		PROPN;NOM;MASC;SG;3
должен	चाहिए	должен	चाहिए	ADJ;MASC;SG	V;ACT
должен	जरूर	должен	जरूर	ADJ;MASC;SG	ADV
права	अधिकार	право	अधिकार	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
права	अधिकारों	право	अधिकार	N;INAN;NOM;NEUT;PL	N;ACC;MASC;PL;3
король	किंग	король	किंग	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
края	क्राय	край	क्राय	N;INAN;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
края	किनारों	край	किनारा	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL;3
края	किनारे	край	किनारा	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
края	किनारा	край	किनारा	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
края	किनारे	край	किनारा	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
умер	मुर्दे	умереть	मुर्दा	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;NOM;MASC;SG;3
власти	प्राधिकरण	власть	प्राधिकरण	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
власти	प्राधिकार	власть	प्राधिकार	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
власти	प्राधिकारी	власть	प्राधिकारी	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
власти	अधिकारियों	власть	अधिकारी	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
службы	सेवा	служба	सेवा	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
университет	विश्वविद्यालयों	университет	विश्वविद्यालय	N;INAN;NOM;MASC;SG	N;ACC;MASC;PL;3
должны	चाहिए	должен	चाहिए	ADJ;PL	V;ACT
должны	जरूर	должен	जरूर	ADJ;PL	ADV
