den	το	den	ο	PRO;DEF;MASC+FEM;SG	DET;NOM;DEF;NEUT;SG
alla	όλα	all	όλος	PRO;INDF;PL	ADJ;NOM;NEUT;PL
alla	ολοι	all	ολος	PRO;INDF;PL	PRO;NOM;MASC;PL;3
alla	όλοι	all	όλος	PRO;INDF;PL	ADJ;NOM;MASC;PL
samma	ιδια	samma	ιδιος	DET;INDF	ADV
samma	ίδια	samma	ίδιος	DET;INDF	ADJ;NOM;FEM;SG
samma	ίδιο	samma	ίδιος	DET;INDF	ADJ;NOM;NEUT;SG
samma	ίδιοι	samma	ίδιος	DET;INDF	ADJ;NOM;MASC;PL
olika	διαφορετικός	olik	διαφορετικός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
olika	διαφορετικά	olik	διαφορετικά	ADJ;NOM;PL	ADV
olika	διαφορετική	olik	διαφορετικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
olika	διαφορετικό	olik	διαφορετικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
point	πόντος	point	πόντος	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
ort	city	ort	city	N;NOM;INDF;MASC+FEM;SG	
nya	νεα	ny	νέος	ADJ;NOM;PL	N;NOM;FEM;SG
nya	νέο	ny	νέος	ADJ;NOM;PL	ADJ;ACC;NEUT;SG
nya	νέος	ny	νέος	ADJ;NOM;PL	ADJ;NOM;MASC;SG
island	ισλανδίας	island	ισλανδία	PROPN;NOM	PROPN;GEN;FEM;SG
island	ισλανδία	island	ισλανδία	PROPN;NOM	PROPN;ACC;FEM;SG
dock	ωστόσο	dock	ωστόσο	ADV	CONJ
tidigare	πρωην	tidig	πρωην	ADV;CMPR	N;NOM;MASC;SG
tidigare	προηγούμενη	tidig	προηγούμενος	ADV;CMPR	ADJ;NOM;FEM;SG
tidigare	προηγούμενος	tidig	προηγούμενος	ADV;CMPR	ADJ;NOM;MASC;SG
tidigare	προηγούμενο	tidig	προηγούμενος	ADV;CMPR	ADJ;NOM;NEUT;SG
tidigare	προηγούμενες	tidig	προηγούμενος	ADV;CMPR	ADJ;NOM;FEM;PL
brasilien	βραζιλία	brasili	βραζιλία	PROPN;NOM	PROPN;ACC;FEM;SG
colombia	κολούμπια	colombia	κολούμπιος	PROPN;NOM	PROPN;NOM;FEM;SG
colombia	κολομβίας	colombia	κολομβία	PROPN;NOM	N;GEN;FEM;SG
colombia	κολομβία	colombia	κολομβία	PROPN;NOM	PROPN;ACC;FEM;SG
score	βαθμολογία	score	βαθμολογία	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
score	σκορ	score	σκορ	N;NOM;INDF;MASC+FEM;SG	
spanien	ισπανία	spani	ισπανία	PROPN;NOM	PROPN;ACC;FEM;SG
mount	όρος	mount	όρος	PROPN;NOM	N;NOM;MASC;SG
kom	ελα	komma	έλας	V;IMP;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
kom	έλα	komma	έλας	V;IMP;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
kom	ήρθε	komma	έρχομαι	V;IMP;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
stora	μεγάλο	stor	μεγάλος	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
stora	μεγάλη	stor	μεγάλος	ADJ;NOM;PL	ADJ;NOM;FEM;SG
stora	μεγάλος	stor	μεγάλος	ADJ;NOM;PL	ADJ;NOM;MASC;SG
stora	μεγάλο	stor	μεγάλος	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
stora	stora	stor	stora	ADJ;NOM;PL	
kinshasa	κινσάσα	kinshasa	κινσάσα	PROPN;NOM	PROPN;NOM;FEM;SG
basen	βάση	bas	βάση	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
tre	tre	tre	tre	NUM;NOM	
tre	three	tre	three	NUM;NOM	
shift	μετατόπιση	shift	μετατόπιση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
algeriet	αλγερίας	algeri	αλγερία	N;NOM;DEF;NEUT;SG	PROPN;GEN;FEM;SG
algeriet	αλγερία	algeri	αλγερία	N;NOM;DEF;NEUT;SG	PROPN;ACC;FEM;SG
dessa	οἱ	denna	οἱ	PRO;DEF;PL	N
chile	χιλής	chile	χιλός	PROPN;NOM	PROPN;GEN;FEM;SG
chile	χιλή	chile	χιλός	PROPN;NOM	PROPN;ACC;FEM;SG
mer	περισσότεροι	mycket	πολύς	ADV;CMPR	ADJ;NOM;CMPR;MASC;PL
mer	περισσότερες	mycket	πολύς	ADV;CMPR	ADJ;NOM;CMPR;FEM;PL
mer	περισσότερα	mycket	πολύς	ADV;CMPR	ADJ;NOM;CMPR;NEUT;PL
kongo	κονγκό	kongo	κονγκός	PROPN;NOM	PROPN;NOM;NEUT;SG
kongo	κογκό	kongo	κογκός	PROPN;NOM	PROPN;NOM;NEUT;SG
öst	ανατολική	öst	ανατολικός	N	ADJ;NOM;FEM;SG
öst	ανατολικά	öst	ανατολικά	N	ADV
öst	ανατολικό	öst	ανατολικός	N	ADJ;NOM;NEUT;SG
öst	ιστ	öst	ιστ	N	NUM;NOM;MASC;SG
öst	ανατολική	öst	ανατολικός	N	ADJ;NOM;FEM;SG
öst	ανατολικά	öst	ανατολικά	N	ADV
öst	ανατολικό	öst	ανατολικός	N	ADJ;NOM;NEUT;SG
öst	ανατολικές	öst	ανατολικός	N	ADJ;NOM;FEM;PL
von	φον	von	φον	PROPN;NOM	N
von	βον	von	βον	PROPN;NOM	
jakarta	τζακάρτα	jakert	τζακάρτα	N;NOM;INDF;MASC+FEM;SG	
file	file	file	file	N;NOM;INDF;NEUT;SG	
släkte	γένη	släkte	γένος	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
släkte	γένους	släkte	γένος	N;NOM;INDF;NEUT;SG	N;GEN;NEUT;SG
sydlig	νότια	sydlig	νότιος	ADJ;NOM;INDF;MASC+FEM;SG	ADV
västlig	δυτικά	västlig	δυτικά	ADJ;NOM;INDF;MASC+FEM;SG	ADV
västlig	γουέστερν	västlig	γουέστερν	ADJ;NOM;INDF;MASC+FEM;SG	
västlig	δυτικό	västlig	δυτικός	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
västlig	western	västlig	western	ADJ;NOM;INDF;MASC+FEM;SG	
blir	γίνε	bli	γίνομαι	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;PASS
blir	γίνετε	bli	γίνομαι	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;PASS
sydvästra	νοτιοδυτικά	sydvästra	νοτιοδυτικά	ADJ;NOM;DEF;SG	ADV
tillsammans	μαζι	tillsammans	μαζι	ADV	N
samhällen	κοινωνιών	samhälle	κοινωνία	N;NOM;INDF;NEUT;PL	N;GEN;FEM;PL
lite	lite	lite	lite	ADV	
öppet	άνοιξε	öppen	ανοίγω	ADV	V;PFV;IND;SG;3;PST;FIN;ACT
öppet	ανοιχτό	öppen	ανοιχτός	ADV	N;NOM;NEUT;SG
öppet	άνοιγμα	öppen	άνοιγμα	ADV	N;NOM;NEUT;SG
öppet	ανοικτό	öppen	ανοιχτός	ADV	ADJ;NOM;NEUT;SG
öppet	διαφανείς	öppen	διαφανής	ADV	ADJ;NOM;FEM;PL
öppet	διαφανής	öppen	διαφανής	ADV	ADJ;NOM;FEM;SG
öppet	διαφανές	öppen	διαφανές	ADV	ADJ;NOM;NEUT;SG
delstat	πολιτεία	delstad	πολιτεία	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
delstat	state	delstad	state	N;NOM;INDF;MASC+FEM;SG	
innan	πρίν	innan	πρίν	CONJ	N
innan	πριν	innan	πριν	CONJ	ADV
fram	μπροστινό	fram	μπροστινός	ADV	N;NOM;NEUT;SG
fram	μέτωπο	fram	μέτωπο	ADV	N;NOM;NEUT;SG
canberra	καμπέρα	canberra	καμπέρα	PROPN;NOM	
mål	στόχοι	mål	στόχος	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
mål	στόχων	mål	στόχος	N;NOM;INDF;NEUT;SG	N;GEN;MASC;PL
mål	στόχοι	mål	στόχος	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
mål	στόχους	mål	στόχος	N;NOM;INDF;NEUT;SG	N;ACC;MASC;PL
mål	γκολ	mål	γκολ	N;NOM;INDF;NEUT;SG	
mål	στόχο	mål	στόχος	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
mål	γκολ	mål	γκολ	N;NOM;INDF;NEUT;SG	
län	νομό	län	νομός	N;NOM;INDF;NEUT;SG	ADV
län	κομητείες	län	κομητεία	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
bosnien	βοσνία	bosnie	βοσνία	N;NOM;INDF;MASC+FEM;SG	PROPN;ACC;FEM;SG
afghanistan	αφγανιστάν	afghanistan	αφγανιστάν	N;NOM;DEF;MASC+FEM;SG	
john	τζων	john	τζων	PROPN;NOM	
john	τζον	john	τζο	PROPN;NOM	
john	john	john	john	PROPN;NOM	
john	ιωάννης	john	ιωάννης	PROPN;NOM	PROPN;NOM;MASC;SG
hercegovina	ερζεγοβίνη	hercegovin	ερζεγοβίνος	N;NOM;INDF;MASC+FEM;SG	PROPN;ACC;FEM;SG
administrativ	διοικητικές	administrativ	διοικητικός	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
administrativ	διοικητικά	administrativ	διοικητικός	ADJ;NOM;INDF;MASC+FEM;SG	ADV
nordöstra	βορειοανατολικά	nordöstra	βορειοανατολικά	ADJ;NOM;DEF;SG	ADV
ska	σκα	skola	σκα	V;IND;PRS;FIN;ACT	N
ska	shall	skola	shall	V;IND;PRS;FIN;ACT	
ontario	οντάριο	ontario	οντάριο	PROPN;NOM	PROPN;NOM;FEM;SG
carl	κάρλ	carl	κάρλ	PROPN;NOM	
carl	καρλ	carl	καρλ	PROPN;NOM	N
församling	εκκλησίασμα	församling	εκκλησίασμα	N;NOM;INDF;MASC+FEM;SG	N;ACC;NEUT;SG
land	χωρα	land	χωρα	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
land	ξηρά	land	ξηρά	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
land	land	land	land	N;NOM;INDF;NEUT;SG	
dess	its	den	its	PRO;DEF	
amerikansk	αμερικάνικα	amerikansk	αμερικάνικος	ADJ;NOM;INDF;MASC+FEM;SG	ADV
amerikansk	αμερικανοί	amerikansk	Αμερικανός	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;PL
helsingfors	ελσίνκι	helsingfors	ελσίνκι	PROPN;NOM	PROPN;NOM;NEUT;SG
tid	χρονος	tid	χρονος	N;NOM;INDF;MASC+FEM;SG	DET;NOM;DEF;MASC;SG
tid	ώρα	tid	ώρα	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
tid	φορά	tid	φορά	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
tid	ωρα	tid	ωρα	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
tid	χρόνο	tid	χρόνος	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
några	μερικές	någon	μερικοί	DET;INDF;PL	PRO;NOM;FEM;PL;3
några	κάποια	någon	κάποιος	DET;INDF;PL	PRO;NOM;NEUT;PL;3
några	κάποιοι	någon	κάποιος	DET;INDF;PL	PRO;NOM;MASC;PL;3
några	μερικοί	någon	μερικοί	DET;INDF;PL	PRO;NOM;MASC;PL;3
några	μερικά	någon	μερικοί	DET;INDF;PL	PRO;NOM;NEUT;PL;3
kommer	γουίλ	komma	γουίλ	V;IND;PRS;FIN;ACT	
kommer	will	komma	will	V;IND;PRS;FIN;ACT	
kommer	θα	komma	θα	V;IND;PRS;FIN;ACT	PART
kommer	έρχομαι	komma	έρχομαι	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;PASS
kommer	έρχεται	komma	έρχομαι	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
kommer	έρχονται	komma	έρχομαι	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;PASS
exempel	παραδείγματα	exempel	παράδειγμα	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
någon	οποιονδήποτε	någon	οποιοσδήποτε	PRO;INDF;MASC+FEM;SG	PRO;ACC;MASC;SG;3
någon	καποιος	någon	καποιος	PRO;INDF;MASC+FEM;SG	V;PFV;IND;SG;1;FIN;ACT
någon	οποιαδήποτε	någon	οποιοσδήποτε	PRO;INDF;MASC+FEM;SG	PRO;NOM;FEM;SG;3
gräsmarker	λιβάδια	gräsmark	λιβάδιο	V;IND;PRS;FIN;ACT	N;NOM;NEUT;PL
saint	αγία	saint	αγία	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
saint	αγιος	saint	αγιος	N;NOM;INDF;MASC+FEM;SG	DET;NOM;DEF;MASC;SG
saint	άγιος	saint	άγιος	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
något	κάπως	någon	κάπως	PRO;INDF;NEUT;SG	ADV
något	ελαφρά	någon	ελαφρά	PRO;INDF;NEUT;SG	ADV
något	ελαφρώς	någon	ελαφρώς	PRO;INDF;NEUT;SG	ADV
något	κατι	någon	κατι	PRO;INDF;NEUT;SG	ADV
san	san	san	san	PROPN;NOM	
stor	μεγάλα	stor	μεγάλος	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;PL
stor	μεγάλα	stor	μεγάλος	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;PL
ingen	καμία	ingen	κανένας	PRO;INDF;MASC+FEM;SG	PRO;NOM;FEM;SG;3
ingen	κανένα	ingen	κανένας	PRO;INDF;MASC+FEM;SG	PRO;NOM;NEUT;SG;3
ingen	ουδέν	ingen	ουδέν	PRO;INDF;MASC+FEM;SG	
ingen	κανένας	ingen	κανένας	PRO;INDF;MASC+FEM;SG	N;NOM;MASC;SG
ingen	κανείς	ingen	κανένας	PRO;INDF;MASC+FEM;SG	PRO;NOM;MASC;SG;3
staden	town	stad	town	N;NOM;DEF;MASC+FEM;SG	
staden	city	stad	city	N;NOM;DEF;MASC+FEM;SG	
kallt	κρύος	kallt	κρύος	ADJ;NOM;INDF;NEUT;SG	N;NOM;MASC;SG
kallt	κρύο	kallt	κρύο	ADJ;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
kallt	κρύα	kallt	κράο	ADJ;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
får	πρόβατο	få	πρόβατος	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
får	πρόβατα	få	πρόβατα	V;IND;PRS;FIN;ACT	N;NOM;NEUT;PL
naturlig	φυσικές	naturlig	φυσικός	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
webbplats	website	pebbplats	website	N;NOM;INDF;MASC+FEM;SG	
webbplats	site	pebbplats	site	N;NOM;INDF;MASC+FEM;SG	
ger	ger	ge	ger	V;IND;PRS;FIN;ACT	
mosaik	μωσαϊκό	mosaik	μωσαϊκός	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
team	ομαδες	team	ομαδα	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
team	ομάδες	team	ομάδα	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
team	ομάδα	team	ομάδα	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
hela	θεραπεύσει	hel	θεραπεύω	ADJ;NOM;DEF;SG	V;PFV;NFIN;ACT
hela	ολόκληρα	hel	ολόκληρα	ADJ;NOM;DEF;SG	ADV
honom	αυτόν	han	αυτός	PRO;ACC;DEF;MASC+FEM;SG	PRO;ACC;MASC;SG;3
nordvästra	βορειοδυτικά	nordvästra	βορειοδυτικά	ADJ;NOM;DEF;SG	ADV
angola	αγκόλα	angola	αγκόλα	PROPN;NOM	PROPN;NOM;FEM;SG
columbia	κολούμπια	columbia	κολούμπιος	PROPN;NOM	PROPN;NOM;FEM;SG
tyskland	γερμανία	tyskland	γερμανία	PROPN;NOM	PROPN;ACC;FEM;SG
tyskland	γερμανια	tyskland	γερμανια	PROPN;NOM	N;ACC;FEM;SG
svg	svg	svg	svg	N;NOM;INDF;MASC+FEM;SG	
distrikt	συνοικίες	distrikt	συνοικία	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
fuktigt	υγρασία	fuktig	υγρασία	ADJ;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
fuktigt	υγρό	fuktig	υγρό	ADJ;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
fyra	four	fyra	four	NUM;NOM	
fyra	τεσσερα	fyra	τέσσερις	NUM;NOM	N;NOM;NEUT;PL
mexiko	μεξικό	mexiko	μεξικό	PROPN;NOM	PROPN;NOM;NEUT;SG
london	λονδίνο	london	λονδίνο	PROPN;NOM	PROPN;NOM;NEUT;SG
london	london	london	london	PROPN;NOM	
används	χρησιμοποιήθηκε	använda	χρησιμοποιώ	V;IND;PRS;FIN;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
används	χρησιμοποιούμενα	använda	χρησιμοποιούμενος	V;IND;PRS;FIN;PASS	ADV
används	χρησιμοποιούμενες	använda	χρησιμοποιούμενος	V;IND;PRS;FIN;PASS	ADJ;NOM;FEM;PL
vann	γουόν	vann	γουόν	V;IND;PST;FIN;ACT	
hur	πως	hur	πως	ADV	CONJ
bay	μπέι	bay	μπέι	N;NOM;INDF;NEUT;SG	
bay	bay	bay	bay	N;NOM;INDF;NEUT;SG	
barn	τέκνο	barn	τέκνο	N;NOM;INDF;NEUT;PL	N;NOM;NEUT;SG
barn	παιδι	barn	παιδι	N;NOM;INDF;NEUT;PL	N;NOM;NEUT;SG
barn	παιδί	barn	παιδί	N;NOM;INDF;NEUT;PL	N;NOM;NEUT;SG
dem	τους	de	μου	PRO;ACC;DEF;PL	PRO;GEN;MASC;PL;3
övrigt	λοιπά	övrigt	λοιπός	ADJ;NOM;INDF;NEUT;SG	ADV
övrigt	αλλα	övrigt	αλλα	ADJ;NOM;INDF;NEUT;SG	ADV
övrigt	άλλες	övrigt	άλλος	ADJ;NOM;INDF;NEUT;SG	PRO;NOM;FEM;PL;3
övrigt	άλλα	övrigt	άλλος	ADJ;NOM;INDF;NEUT;SG	PRO;NOM;NEUT;PL;3
övrigt	διάφορα	övrigt	διάφορος	ADJ;NOM;INDF;NEUT;SG	ADV
övrigt	διαφορα	övrigt	διαφορά	ADJ;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
gunung	gunung	gunung	gunung	N;NOM;INDF;MASC+FEM;SG	
england	αγγλία	england	αγγλία	PROPN;NOM	PROPN;ACC;FEM;SG
argentina	αργεντινής	argentin	αργεντινός	N;NOM;INDF;MASC+FEM;SG	ADJ;GEN;FEM;SG
argentina	αργεντινή	argentin	αργεντινή	N;NOM;INDF;MASC+FEM;SG	PROPN;ACC;FEM;SG
mountain	ορεινή	mountai	ορεινός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
mountain	μάουντεν	mountai	μάουντεν	N;NOM;INDF;MASC+FEM;SG	
halvöar	χερσονήσους	halvöa	χερσόνησος	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;PL
grund	βάση	grund	βάση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
grekland	ελλάδα	grekland	ελλάδα	PROPN;NOM	PROPN;ACC;FEM;SG
grekland	greece	grekland	greece	PROPN;NOM	
grekland	ελλάς	grekland	ελλάς	PROPN;NOM	PROPN;NOM;FEM;SG
grekland	ελλαδα	grekland	ελλαδα	PROPN;NOM	N;NOM;FEM;SG
dam	dam	dam	dam	N;NOM;INDF;MASC+FEM;SG	
dam	κυρία	dam	κυρία	N;NOM;INDF;MASC+FEM;SG	N;VOC;FEM;SG
karl	τσαρλς	karl	τσαρλς	PROPN;NOM	PROPN;NOM;MASC;SG
karl	charles	karl	charles	PROPN;NOM	
karl	σαρλ	karl	σαρλ	PROPN;NOM	
karl	κάρολος	karl	κάρολος	PROPN;NOM	N;NOM;MASC;SG
karl	κάρλ	karl	κάρλ	PROPN;NOM	
karl	καρλ	karl	καρλ	PROPN;NOM	N
karl	karl	karl	karl	PROPN;NOM	
idag	σημερα	idag	σημερα	ADV	N
skådespelare	ηθοποιοί	skådespelare	ηθοποιός	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
skådespelare	ηθοποιούς	skådespelare	ηθοποιός	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;PL
personer	κόσμος	person	κόσμος	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
personer	ανθρώπους	person	άνθρωπος	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL
spelade	παίχτηκε	spela	παίσταμαι	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
bli	γίνε	bli	γίνομαι	V;IMP;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;PASS
bli	γίνετε	bli	γίνομαι	V;IMP;FIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;PASS
öar	νήσοι	öar	νήσος	N;NOM;INDF;MASC+FEM;PL	
danmark	δανία	danmark	δανία	PROPN;NOM	PROPN;ACC;FEM;SG
danmark	danmark	danmark	danmark	PROPN;NOM	
son	γιε	son	για	N;NOM;INDF;MASC+FEM;SG	
österrike	αυστρία	österrike	αυστρία	PROPN;NOM	PROPN;ACC;FEM;SG
river	ρίβερ	riva	ρίβερ	N;NOM;INDF;NEUT;SG	
artiklar	αρθρα	artikel	άρθρο	N;NOM;INDF;MASC+FEM;PL	
jean	jean	jean	jean	PROPN;NOM	
jean	τζιν	jean	τζεν	PROPN;NOM	N;NOM;NEUT;SG
jean	τζην	jean	τζεν	PROPN;NOM	
jean	ζαν	jean	ζαν	PROPN;NOM	PROPN;NOM;MASC;SG
före	πρίν	före	πρίν	ADP	N
före	πριν	före	πριν	ADP	ADV
william	ουίλιαμ	william	ουίλιαμ	PROPN;NOM	
william	γουίλιαμ	william	γουίλιαμ	PROPN;NOM	
känd	γνωστοί	känd	γνωστός	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;MASC;PL
känd	γνωστές	känd	γνωστός	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
känd	διάσημο	känd	διάσημος	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;NOM;NEUT;SG
känd	διάσημος	känd	διάσημος	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;NOM;MASC;SG
känd	διάσημοι	känd	διάσημος	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;NOM;MASC;PL
engelska	greek	engelsk	greek	N;NOM;INDF;MASC+FEM;SG	
engelska	αγγλικα	engelsk	αγγλικός	N;NOM;INDF;MASC+FEM;SG	ADV
engelska	αγγλική	engelsk	αγγλικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
engelska	αγγλικό	engelsk	αγγλικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
engelska	αγγλικά	engelsk	αγγλικός	N;NOM;INDF;MASC+FEM;SG	ADV
departement	τμήμα	departement	τμήμα	N;NOM;INDF;NEUT;PL	N;NOM;NEUT;SG
departement	τμημα	departement	τμημα	N;NOM;INDF;NEUT;PL	N;NOM;NEUT;SG
departement	υπουργείο	departement	υπουργείο	N;NOM;INDF;NEUT;PL	N;NOM;NEUT;SG
antal	καταμέτρηση	antal	καταμέτρηση	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
antal	κόμη	antal	κόμη	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
des	des	de	des	N;NOM;INDF;NEUT;SG	
författare	συγγραφέας	författare	συγγραφέα	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
författare	συγγραφέα	författare	συγγραφέα	N;NOM;INDF;MASC+FEM;PL	N;VOC;MASC;SG
författare	συγγραφέας	författare	συγγραφέα	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
författare	συγγραφέα	författare	συγγραφέα	N;NOM;INDF;MASC+FEM;PL	N;VOC;MASC;SG
författare	συντάκτης	författare	συντάκτης	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
wikipedia	wikipedia	pikipedi	wikipedia	N;NOM;INDF;MASC+FEM;SG	
los	los	los	los	PROPN;NOM	
los	λος	los	λος	PROPN;NOM	
vissa	ορισμένες	vissa	ορισμένος	PRO;INDF;PL	ADJ;NOM;FEM;PL
cobar	cobar	coba	cobar	N;NOM;INDF;MASC+FEM;SG	
äldre	γέροντας	gammal	γέρω	ADJ;NOM;CMPR	V;IPFV;V.CVB;ACT
äldre	γέροντα	gammal	γέρω	ADJ;NOM;CMPR	N;VOC;MASC;SG
äldre	ηλικιωμένους	gammal	ηλικιωμένος	ADJ;NOM;CMPR	N;ACC;MASC;PL
äldre	ηλικιωμένοι	gammal	ηλικιωμένος	ADJ;NOM;CMPR	N;NOM;MASC;PL
äldre	ηλικιωμένα	gammal	ηλικιωμένα	ADJ;NOM;CMPR	N;NOM;NEUT;PL
äldre	ηλικιωμένος	gammal	ηλικιωμένος	ADJ;NOM;CMPR	N;NOM;MASC;SG
gamla	παλαιά	gammal	παλιός	ADJ;NOM;PL	ADV
gamla	παλιό	gammal	παλιός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
gamla	παλαιό	gammal	παλιός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
gamla	παλιά	gammal	παλιός	ADJ;NOM;PL	ADV
gamla	γέρος	gammal	γέρος	ADJ;NOM;PL	N;NOM;MASC;SG
allt	ολα	all	όλος	PRO;INDF;NEUT;SG	ADV
allt	όλα	all	όλος	PRO;INDF;NEUT;SG	ADJ;NOM;NEUT;PL
allt	ολα	all	όλος	PRO;INDF;NEUT;SG	ADV
allt	όλοι	all	όλος	PRO;INDF;NEUT;SG	ADJ;NOM;MASC;PL
allt	όλες	all	όλος	PRO;INDF;NEUT;SG	ADJ;NOM;FEM;PL
allt	όλα	all	όλος	PRO;INDF;NEUT;SG	ADJ;NOM;NEUT;PL
lag	ομάδα	lag	ομάδα	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
lag	νόμο	lag	νόμος	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
lag	ομαδες	lag	ομαδα	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
lag	ομάδες	lag	ομάδα	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
brt	κοχ	brt	κοχ	N;NOM;INDF;NEUT;SG	NUM
johan	τζων	joha	τζων	PROPN;NOM	
johan	τζον	joha	τζο	PROPN;NOM	
johan	john	joha	john	PROPN;NOM	
johan	ιωάννης	joha	ιωάννης	PROPN;NOM	PROPN;NOM;MASC;SG
johan	γιόχαν	joha	γίοχας	PROPN;NOM	
diskussion	συζητηση	diskussion	συζητηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
diskussion	συζήτηση	diskussion	συζήτηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
medan	ενω	medan	ενω	CONJ	ADV
kommuner	δήμους	kommun	δήμος	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL
punta	πούντα	punta	πούντα	N;NOM;INDF;NEUT;SG	PROPN;NOM;NEUT;SG
iucn	iucn	iucn	iucn	N;NOM;DEF;MASC+FEM;SG	
