پِگھلانا	topi	پِگھلانا	topiti	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
پِنڈارا	bandit	پِنڈارا	bandit	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِنڈارا	razbojnik	پِنڈارا	razbojnik	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنڈِت	mojster	پنڈِت	mojster	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنڈِت	učitelj	پنڈِت	učitelj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنڈِت	profesorica	پنڈِت	profesorica	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پنڈِت	profesor	پنڈِت	profesor	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنڈِت	profesorja	پنڈِت	profesor	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
پنڈِت	astrolog	پنڈِت	astrolog	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنڈِت	naučil	پنڈِت	naučiti	PROPN;NOM;MASC;SG;3	V;PFV;MASC;SG;V.PTCP
پنڈِت	modro	پنڈِت	moder	PROPN;NOM;MASC;SG;3	ADV
پنڈِت	moder	پنڈِت	moder	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پنڈِت	brahman	پنڈِت	brahman	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنڈِتائی	učenje	پنڈِتائی	učenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پنڈک	evnuh	پنڈک	evnuh		N;NOM;MASC;SG
پنڈک	hermafrodit	پنڈک	hermafrodit		N;NOM;MASC;SG
پِنڈلی	shin	پِنڈلی	shin	PROPN;NOM;MASC;SG;3	
پُنر	spet	پُنر	spet	N;NOM;MASC;SG;3	ADV
پُنر	znova	پُنر	znova	N;NOM;MASC;SG;3	ADV
پُنر	ponovno	پُنر	ponovno	N;NOM;MASC;SG;3	ADV
پُنر	tudi	پُنر	tudi	N;NOM;MASC;SG;3	PART
پنسار	zalivanje	پنسار	zalivanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پنساری	začimbe	پنساری	začimba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پنسال	nivo	پنسال	nivo	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنسال	stopnja	پنسال	stopnja	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پنسال	raven	پنسال	raven	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پنک	mire	پنک	mir	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنک	blato	پنک	blato	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پنک	blata	پنک	blato	PROPN;NOM;MASC;SG;3	N;GEN;NEUT;SG
پنک	gline	پنک	gline	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پنک	glino	پنک	glino	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پنک	clay	پنک	clay	PROPN;NOM;MASC;SG;3	PROPN;NOM;MASC;SG
پِنک	zaspanost	پِنک	zaspanost		N;NOM;FEM;SG
پنکھ	wing	پنکھ	wing	N;NOM;MASC;SG;3	
پنکھا	ventilator	پنکھا	ventilator	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
پنکھا	oboževalec	پنکھا	oboževalec	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
پنکھا	navijač	پنکھا	navijač	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
پنکھا	oboževalka	پنکھا	oboževalka	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG
پنکھا	ventilator	پنکھا	ventilator	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
پنکھا	oboževalec	پنکھا	oboževalec	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
پنکھا	navijač	پنکھا	navijač	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
پنکھا	oboževalka	پنکھا	oboževalka	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG
پنکھی	vešča	پنکھی	vešča	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پنکھی	ptica	پنکھی	ptica	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پنکھی	ptiček	پنکھی	ptiček	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنکھی	bird	پنکھی	bird	PROPN;NOM;MASC;SG;3	
پنکھی	ptič	پنکھی	ptič	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنگ	plazilec	پنگ	plazilec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنگا	soočenje	پنگا	soočenje		N;NOM;NEUT;SG
پنگا	neroden	پنگا	neroden		ADJ;NOM;INDF;MASC;SG
پنگا	nerodna	پنگا	neroden		ADJ;NOM;FEM;SG
پنگا	prepir	پنگا	prepir		N;NOM;MASC;SG
پِنگا	šibki	پِنگا	šibek	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
پِنگا	šibak	پِنگا	šibak	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پِنگا	šibek	پِنگا	šibek	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پِنگا	šibka	پِنگا	šibek	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِنگا	šibko	پِنگا	šibko	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پِنگا	tanke	پِنگا	tanek	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;PL
پِنگا	tanka	پِنگا	tanek	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِنگا	tanko	پِنگا	tanko	PROPN;NOM;MASC;SG;3	ADV
پِنگا	tanek	پِنگا	tanek	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پِنگا	vodena	پِنگا	voden	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِنگا	vodeno	پِنگا	voden	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پِنگا	ponudba	پِنگا	ponudba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پنگت	pleme	پنگت	pleme	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پنگت	družbo	پنگت	družba	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پنگت	društvo	پنگت	društvo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پنگت	družba	پنگت	družba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پنگت	kasta	پنگت	kast	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پنگت	družbo	پنگت	družba	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پنگت	četa	پنگت	ket	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پنگت	podjetje	پنگت	podjetje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پنگت	družba	پنگت	družba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پنگت	bratovščina	پنگت	bratovščina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پنگت	štipendijo	پنگت	štipendija	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پِنگل	ogenj	پِنگل	ogenj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِنگل	požar	پِنگل	požar	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُنگل	uhan	پُنگل	uhan	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنگو	bedno	پنگو	bedno	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پنگو	brezveze	پنگو	brezvez	PROPN;NOM;MASC;SG;3	
پِنگورا	posteljico	پِنگورا	posteljica	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پِنگورا	zibelko	پِنگورا	zibelka	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پِنگورا	bajti	پِنگورا	bajti	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN
پُنم	pridni	پُنم	priden	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
پُنم	pridna	پُنم	pridno	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پُنم	dober	پُنم	dober	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پُنم	pravičen	پُنم	pravičen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پُنم	pravični	پُنم	pravičen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
پُنم	pravično	پُنم	pravičen	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پُنم	sveti	پُنم	svet	PROPN;NOM;MASC;SG;3	ADJ;NOM;DEF;MASC;SG
پُنم	sveto	پُنم	svet	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پِننا	cist	پِن	cist	V;SG;NFIN;ACT	
پِننا	čist	پِن	čist	V;SG;NFIN;ACT	
پُننا	zloraba	پُن	zloraba	V;SG;NFIN;ACT	N;NOM;FEM;SG
پُننا	zlorabo	پُن	zloraba	V;SG;NFIN;ACT	N;ACC;FEM;SG
پُننا	zlorabe	پُن	zloraba	V;SG;NFIN;ACT	N;NOM;FEM;PL
پنوَت	indeks	پنوَت	indeks	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنوَت	kazalo	پنوَت	kazati	PROPN;NOM;MASC;SG;3	V;IPFV;NEUT;SG;V.PTCP
پُنہ	spet	پُنہ	spet	PROPN;NOM;MASC;SG;3	ADV
پُنہ	znova	پُنہ	znova	PROPN;NOM;MASC;SG;3	ADV
پُنہ	ponovno	پُنہ	ponovno	PROPN;NOM;MASC;SG;3	ADV
پنہا	široka	پنہا	širok		ADJ;NOM;FEM;SG
پنہا	široko	پنہا	široko		ADV
پنہا	prostorno	پنہا	prostorno		ADV
پنہا	široka	پنہا	širok		ADJ;NOM;FEM;SG
پنہا	široki	پنہا	širok		ADJ;NOM;MASC;PL
پنہا	široko	پنہا	široko		ADV
پنہا	širok	پنہا	širok		ADJ;NOM;INDF;MASC;SG
پِنہاں	skrivaj	پِنہاں	skrivaj	PROPN;NOM;MASC;SG;3	ADV
پِنہاں	skrivoma	پِنہاں	skrivoma	PROPN;NOM;MASC;SG;3	ADV
پِنہاں	skrivno	پِنہاں	skrivno	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پِنہاں	skrivna	پِنہاں	skriven	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِنہاں	skrivnost	پِنہاں	skrivnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پِنہاں	skrivno	پِنہاں	skrivno	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پِنہاں	skrito	پِنہاں	skrit	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;V.PTCP
پِنہاں	skriti	پِنہاں	skrit	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;V.PTCP
پِنہاں	skrite	پِنہاں	skrit	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;PL;V.PTCP
پِنہاں	skrit	پِنہاں	skrit	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG;V.PTCP
پِنہاں	skrita	پِنہاں	skrit	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;V.PTCP
پنہی	čevelj	پنہی	čevelj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُنّی	pravičen	پُنّی	pravičen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پُنّی	pravični	پُنّی	pravičen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
پُنّی	pravično	پُنّی	pravičen	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پنیا	vodni	پنیا	voden	PROPN;NOM;MASC;SG;3	ADJ;NOM;DEF;MASC;SG
پنیا	vodnih	پنیا	voden	PROPN;NOM;MASC;SG;3	ADJ;GEN;MASC;PL
پنیا	vode	پنیا	voda	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
پنیا	vodo	پنیا	voda	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پنیا	voda	پنیا	voda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پنیا	vodena	پنیا	voden	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پنیا	vodeno	پنیا	voden	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پنیاسوت	spomladanska	پنیاسوت	spomladanski	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پنیاسوت	pomladno	پنیاسوت	pomladno	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پنیاسوت	pomlad	پنیاسوت	pomlad	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پنیاسوت	izvir	پنیاسوت	izvir	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنیاسوت	pomladi	پنیاسوت	pomlad	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پنیاتما	velikodušno	پنیاتما	velikodušno	PROPN;NOM;MASC;SG;3	ADV
پنیاتما	velikodušen	پنیاتما	velikodušen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پنیاتما	radodaren	پنیاتما	radodaren	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پُنّیائی	klan	پُنّیائی	klan	ADJ;NOM	N;NOM;MASC;SG
پُنّیائی	potomcev	پُنّیائی	potomec	ADJ;NOM	N;GEN;MASC;PL
پُنّیائی	potomec	پُنّیائی	potomec	ADJ;NOM	N;NOM;MASC;SG
پُنّیائی	potomce	پُنّیائی	potomec	ADJ;NOM	N;ACC;MASC;PL
پُنّیائی	potomci	پُنّیائی	potomec	ADJ;NOM	N;NOM;MASC;PL
پنیَر	kazalec	پنیَر	kazalec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنیر	sira	پنیر	sir	N;NOM;MASC;SG;3	N;GEN;MASC;SG
پنیر	siri	پنیر	sir	N;NOM;MASC;SG;3	
پنیر	sirov	پنیر	sir	N;NOM;MASC;SG;3	N;GEN;MASC;PL
پنیر	siru	پنیر	sir	N;NOM;MASC;SG;3	N;DAT;MASC;SG
پنیلا	vodena	پنیلا	voden	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پنیلا	vodeno	پنیلا	voden	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پنیلا	tanke	پنیلا	tanek	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;PL
پنیلا	tanka	پنیلا	tanek	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پنیلا	tanko	پنیلا	tanko	PROPN;NOM;MASC;SG;3	ADV
پنیلا	tanek	پنیلا	tanek	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پنیلا	neokusno	پنیلا	neokusno	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پُنیہ	pravičen	پُنیہ	pravičen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پُنیہ	pravični	پُنیہ	pravičen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
پُنیہ	pravično	پُنیہ	pravičen	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پنھتّر	okostnjak	پنھتّر	okostnjak	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پنھتّر	okostje	پنھتّر	okostje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پَو	as	پَو	biti		
پَو	ace	پَو	aca		N;NOM;MASC;SG
پَو	zoro	پَو	zora		N;ACC;FEM;SG
پَو	dawn	پَو	dawn		PROPN;NOM;FEM;SG
پَو	zori	پَو	zora		V;PFV;IND;SG;3;PRS;FIN
پَو	zora	پَو	zora		N;NOM;FEM;SG
پَو	uspehov	پَو	uspeh		N;GEN;MASC;PL
پَو	uspeh	پَو	uspeh		N;NOM;MASC;SG
پَو	uspešnost	پَو	uspešnost		N;NOM;FEM;SG
پوائی	krog	پوائی	krog	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پوپٹ	papagaj	پوپٹ	papagaj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پوپک	detel	پوپک	deti	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُوت	sinko	پُوت	sinko	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُوت	sine	پُوت	sine	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُوت	sin	پُوت	sin	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُوت	son	پُوت	son	PROPN;NOM;MASC;SG;3	
پوِتر	sveta	پوِتر	svet	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پوِتر	svete	پوِتر	svet	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;PL
پوِتر	sveto	پوِتر	svet	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پوِتر	čisti	پوِتر	čist	PROPN;NOM;MASC;SG;3	ADJ;NOM;DEF;MASC;SG
پوِتر	čist	پوِتر	čist	PROPN;NOM;MASC;SG;3	
پوِتر	čista	پوِتر	čist	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پوِترتا	čistosti	پوِترتا	čistost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
پوِترتا	čistost	پوِترتا	čistost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پوتھی	knjigo	پوتھی	knjiga	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پوتھی	knjiga	پوتھی	knjiga	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پوٹ	vreča	پوٹ	vreča		N;NOM;FEM;SG
پوٹ	vrečo	پوٹ	vreča		N;ACC;FEM;SG
پوٹ	presežek	پوٹ	presežek		N;NOM;MASC;SG
پوٹ	bale	پوٹ	bati		N;NOM;FEM;PL
پوٹ	snop	پوٹ	snop		N;NOM;MASC;SG
پوٹ	sveženj	پوٹ	sveženj		N;NOM;MASC;SG
پوٹ	zavitek	پوٹ	zavitek		N;NOM;MASC;SG
پوٹ	obilje	پوٹ	obilje		N;NOM;NEUT;SG
پوٹا	želodec	پوٹا	želodec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پوٹا	trebuh	پوٹا	trebuh	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پوٹا	power	پوٹا	power	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پوٹا	moč	پوٹا	moč	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پوٹا	pogum	پوٹا	pogum	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پوٹا	jakost	پوٹا	jakost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پوٹا	trdnost	پوٹا	trdnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پوٹا	moč	پوٹا	moč	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پُوج	čaščenje	پُوج	čaščenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پُوج	častijo	پُوج	častiti	PROPN;NOM;MASC;SG;3	V;IPFV;IND;PL;3;PRS;FIN
پُوجا	čaščenje	پُوجا	čaščenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پُوجا	občudovanje	پُوجا	občudovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پُوجا	čaščenje	پُوجا	čaščenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پُوجا	častijo	پُوجا	častiti	PROPN;NOM;MASC;SG;3	V;IPFV;IND;PL;3;PRS;FIN
پُوجنا	čaščenje	پُوجنا	čaščenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پُوجنا	častijo	پُوجنا	častiti	PROPN;NOM;MASC;SG;3	V;IPFV;IND;PL;3;PRS;FIN
پوچ	zloben	پوچ	zloben		ADJ;NOM;INDF;MASC;SG
پوچ	hudoben	پوچ	hudoben		ADJ;NOM;INDF;MASC;SG
پوچ	zlobno	پوچ	zlobno		ADJ;NOM;NEUT;SG
پوچ	neuporabno	پوچ	neuporaben		ADJ;NOM;NEUT;SG
پوچ	neuporabni	پوچ	neuporaben		ADJ;NOM;MASC;PL
پوچ	neuporaben	پوچ	neuporaben		ADJ;NOM;INDF;MASC;SG
پوچ	petty	پوچ	petty		N;NOM;MASC;SG
پوچ	nepomembno	پوچ	nepomemben		ADJ;NOM;NEUT;SG
پوچ	nepomemben	پوچ	nepomemben		ADJ;NOM;INDF;MASC;SG
پوچ	nepomembna	پوچ	nepomemben		ADJ;NOM;FEM;SG
پوچا	krpo	پوچا	krpa	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پُوچھ	preiskava	پُوچھ	preiskava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پُوچھ	spoštovanja	پُوچھ	spoštovanje	PROPN;NOM;MASC;SG;3	N;GEN;NEUT;SG
پُوچھ	spoštovati	پُوچھ	spoštovati	PROPN;NOM;MASC;SG;3	V;IPFV;NFIN
پُوچھ	spoštovanje	پُوچھ	spoštovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پُوچھ	spoštuj	پُوچھ	spoštuj	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN
پُوچھ	vprašanje	پُوچھ	vprašanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پُوچھ	vprasanje	پُوچھ	vprasanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پوچھا	krpo	پوچھ	krpa	V;PFV;MASC;SG;V.PTCP;ACT	N;ACC;FEM;SG
پوچھن	krpo	پوچھن	krpa	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پُوچھنا	posvet	پُوچھ	posvet	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
پُوچھنا	vprašanje	پُوچھ	vprašanje	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG
پُوچھنا	vprasanje	پُوچھ	vprasanje	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG
پُوچھنا	povabilo	پُوچھ	povabilo	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG
پُوچھنا	vabilo	پُوچھ	vabilo	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG
پُوچھنا	vrednosti	پُوچھ	vrednost	V;MASC;SG;NFIN;ACT	N;NOM;FEM;PL
پُوچھنا	vrednost	پُوچھ	vrednost	V;MASC;SG;NFIN;ACT	N;NOM;FEM;SG
پُوچھنا	vprašajte	پُوچھ	vprašati	V;MASC;SG;NFIN;ACT	V;PFV;IMP;PL;2;FIN
پُوچھنا	vprašaj	پُوچھ	vprašaj	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
پوچھنا	krpo	پوچھ	krpa	V;MASC;SG;NFIN;ACT	N;ACC;FEM;SG
پوچھنا	cist	پوچھ	cist	V;MASC;SG;NFIN;ACT	
پوچھنا	čist	پوچھ	čist	V;MASC;SG;NFIN;ACT	
پَود	otroci	پَود	otrok	PROPN;NOM;MASC;SG;3	N;NOM;MASC;PL
پَود	potomci	پَود	potomec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;PL
پَود	potomcev	پَود	potomec	PROPN;NOM;MASC;SG;3	N;GEN;MASC;PL
پَود	potomec	پَود	potomec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پَود	potomce	پَود	potomec	PROPN;NOM;MASC;SG;3	N;ACC;MASC;PL
پَود	potomci	پَود	potomec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;PL
پُود	hov	پُود	hov	PROPN;NOM;MASC;SG;3	
پودنا	palček	پودنا	palček	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پودنا	škrat	پودنا	škrat	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پودنا	palček	پودنا	palček	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پودینہ	mint	پودینہ	mint	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پودینہ	mete	پودینہ	met	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پُور	poplave	پُور	poplava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پُور	poplavo	پُور	poplava	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پُور	poplava	پُور	poplava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پُور	city	پُور	city	PROPN;NOM;MASC;SG;3	PROPN;NOM;MASC;SG
پُور	mesto	پُور	mesto	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پُور	mestu	پُور	mesto	PROPN;NOM;MASC;SG;3	N;DAT;NEUT;SG
پُور	napolnjena	پُور	napolnjen	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;V.PTCP
پُور	napolnjen	پُور	napolnjen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG;V.PTCP
پُور	napolnjeno	پُور	napolnjen	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;V.PTCP
پُور	sinko	پُور	sinko	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُور	sine	پُور	sine	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُور	sin	پُور	sin	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُور	son	پُور	son	PROPN;NOM;MASC;SG;3	
پور	falanga	پور	falanga	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پُورا	natančno	پُورا	natančno	PROPN;NOM;MASC;SG;3	ADV
پُورا	natančen	پُورا	natančen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG;V.PTCP
پُورا	trdno	پُورا	trdno	PROPN;NOM;MASC;SG;3	ADV
پُورا	cele	پُورا	cel	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;PL
پُورا	cel	پُورا	cel	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پُورا	cela	پُورا	cel	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پُورا	celotno	پُورا	celoten	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پُورا	doseženo	پُورا	dosežen	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;V.PTCP
پُورا	izkušeni	پُورا	izkušen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
پُورا	izkušena	پُورا	izkušen	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پُورا	izkušen	پُورا	izkušen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پُورا	poln	پُورا	poln	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پُورا	full	پُورا	full	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُورا	polno	پُورا	polno	PROPN;NOM;MASC;SG;3	ADV
پُورا	polni	پُورا	poln	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
پُورا	polna	پُورا	poln	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پُورا	zrela	پُورا	zreti	PROPN;NOM;MASC;SG;3	V;IPFV;FEM;SG;V.PTCP
