الليثيوم	litiu	الليثيوم	litiu		N;INDF;MASC;SG
تتويج	incoronarea	تَتوِيج	incoronare	N;NOM;INDF;SG	N;DEF;FEM;SG
القيروان	kairouan	قَيرَوَان	kairouan	N;NOM;DEF;SG	N;INDF;MASC;SG
اريد	vrei	اريد	vrea		V;IND;SG;2;PRS;FIN
اريد	vreau	اريد	vrea		V;IND;SG;1;PRS;FIN
هول	hall	هُول	hall		PROPN
هول	urlet	هُول	urlet		N;INDF;MASC;SG
هول	howl	هُول	howl		
مشارك	participantul	مَشرَكَة	participant	N;NOM;INDF;SG	N;DEF;MASC;SG
الطقوس	ritualul	طَقوَس	ritual	N;NOM;DEF;PL	N;DEF;MASC;SG
الطقوس	ritual	طَقوَس	ritual	N;NOM;DEF;PL	N;INDF;MASC;SG
الطقوس	ritualuri	طَقوَس	ritual	N;NOM;DEF;PL	N;INDF;FEM;PL
الطقوس	ritualurile	طَقوَس	ritual	N;NOM;DEF;PL	N;DEF;FEM;PL
الفطر	ciupercile	فِطر	ciupercă	N;NOM;DEF;SG	N;DEF;FEM;PL
الفطر	ciuperci	فِطر	ciupercă	N;NOM;DEF;SG	N;INDF;FEM;PL
المعتقدات	convingerile	مُعتَقَد	convingere	N;NOM;DEF;PL	N;DEF;FEM;PL
المعتقدات	convingeri	مُعتَقَد	convingere	N;NOM;DEF;PL	N;INDF;FEM;PL
دل	del	دَلّ	del	V;PFV;MASC;SG;3;ACT	N;INDF;MASC;SG
جرذ	rat	جُرذ	rat	N;NOM;INDF;SG	
سكاي	cerul	سَاكِي	cer		N;DEF;MASC;SG
سكاي	sky	سَاكِي	sky		N;INDF;MASC;SG
سكاي	cer	سَاكِي	cere		V;IND;SG;3;PRS;FIN
ثمان	eight	ثَمَانِيَة	eight	NUM;NOM;INDF;FEM	N;INDF;MASC;SG
باعتبار	considerand	باعتبار	considerand	PRO;ACC;MASC;PL;3	N;INDF;MASC;SG
السجل	record	سِجِلّ	record	N;NOM;DEF;SG	N;INDF;MASC;SG
السجل	inregistrare	سِجِلّ	inregistrare	N;NOM;DEF;SG	N;INDF;FEM;SG
السجل	inregistreaza	سِجِلّ	inregistra	N;NOM;DEF;SG	V;IND;SG;3;IPFV;FIN
السجل	registru	سِجِلّ	registru	N;NOM;DEF;SG	N;INDF;MASC;SG
السجل	inregistreaza	سِجِلّ	inregistra	N;NOM;DEF;SG	V;IND;SG;3;IPFV;FIN
السجل	inregistrare	سِجِلّ	inregistrare	N;NOM;DEF;SG	N;INDF;FEM;SG
السجل	log	سِجِلّ	log	N;NOM;DEF;SG	N;INDF;MASC;SG
السجل	jurnal	سِجِلّ	jurnal	N;NOM;DEF;SG	N;INDF;MASC;SG
السجل	registru	سِجِلّ	registru	N;NOM;DEF;SG	N;INDF;MASC;SG
موحدة	standardizate	مُوَحَّد	standardiza	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
موحدة	uniforma	مُوَحَّد	uniformă	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
موحدة	uniforma	مُوَحَّد	uniformă	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
موحدة	uniforme	مُوَحَّد	uniformă	ADJ;NOM;INDF;FEM;SG	N;INDF;FEM;PL
موحدة	uniform	مُوَحَّد	uniform	ADJ;NOM;INDF;FEM;SG	ADV
التحدي	provocare	تَحَدِّي	provocare	N;NOM;DEF;SG	N;INDF;FEM;SG
التحدي	provocarea	تَحَدِّي	provocare	N;NOM;DEF;SG	N;DEF;FEM;SG
سونغ	cantat	سونغ	canta		
سونغ	sung	سونغ	sung		PROPN
سونغ	cantec	سونغ	cantec		N;INDF;MASC;SG
سونغ	song	سونغ	song		N;INDF;MASC;SG
سونغ	melodie	سونغ	melodie		N;INDF;FEM;SG
سونغ	cantec	سونغ	cantec		N;INDF;MASC;SG
محاضرة	prelegere	مُحَاضَرَة	prelegere	N;NOM;INDF;SG	N;INDF;FEM;SG
النانو	nano	النانو	nano	N;NOM;DEF;SG	
الالكترونية	electronice	إِلِكترُونِيّ	electronic	ADJ;NOM;DEF;FEM;SG	ADJ;INDF;FEM;PL
الالكترونية	electronica	إِلِكترُونِيّ	electronică	ADJ;NOM;DEF;FEM;SG	N;DEF;FEM;SG
الالكترونية	electronic	إِلِكترُونِيّ	electronic	ADJ;NOM;DEF;FEM;SG	ADJ;INDF;MASC;SG
هوليوود	hollywood	هوليوود	hollywood		PROPN
الفقهية	doctrinare	فَقهِيّ	doctrinare		ADJ;INDF;FEM;PL
بوير	boyer	بوير	boyer		PROPN
البقرة	vaca	بَقَرَة	vacă	N;NOM;DEF;SG	N;DEF;FEM;SG
البقرة	vaca	بَقَرَة	vacă	N;NOM;DEF;SG	N;DEF;FEM;SG
الديناصورات	dinozauri	دِينَاصُور	dinoza		N;INDF;MASC;PL
الديناصورات	dinozaurii	دِينَاصُور	dinozaură		N;DEF;MASC;PL
الديناصورات	dinozaur	دِينَاصُور	dinozaur		N;INDF;MASC;SG
شمسي	solare	شمسي	solar	ADJ;NOM;INDF;MASC;SG	N;INDF;FEM;PL
شمسي	solara	شمسي	solară	ADJ;NOM;INDF;MASC;SG	N;DEF;FEM;SG
شمسي	solar	شمسي	solar	ADJ;NOM;INDF;MASC;SG	N;INDF;MASC;SG
كركوك	kirkuk	كركوك	kirkuk		N;DEF;MASC;SG
اربع	four	أَربَعَة	four	NUM;NOM;INDF;FEM	N;INDF;MASC;SG
الحافة	marginea	حَافّ	margine	N;NOM;DEF;SG	N;DEF;FEM;SG
الحافة	edge	حَافّ	edge	N;NOM;DEF;SG	N;INDF;MASC;SG
الحافة	margine	حَافّ	margine	N;NOM;DEF;SG	N;INDF;FEM;SG
الحافة	muchie	حَافّ	muchie	N;NOM;DEF;SG	N;INDF;FEM;SG
خريف	toamna	خَرِيف	toamnă	N;NOM;INDF;SG	N;DEF;FEM;SG
خريف	toamna	خَرِيف	toamnă	N;NOM;INDF;SG	N;DEF;FEM;SG
فرح	joy	فُرحَة	joy		N;INDF;MASC;SG
فرح	bucurie	فُرحَة	bucurie		N;INDF;FEM;SG
فرح	veselie	فُرحَة	veselie		N;INDF;FEM;SG
فرح	bucuria	فُرحَة	bucurie		N;DEF;FEM;SG
فرح	farah	فُرحَة	farah		PROPN
صناعات	industriile	صِنَاعَة	industrie	N;NOM;INDF;PL	N;DEF;FEM;PL
الخبرات	expertiza	خِبرَة	expertiza	N;NOM;DEF;PL	N;DEF;FEM;SG
الخبرات	expertiza	خِبرَة	expertiza	N;NOM;DEF;PL	N;DEF;FEM;SG
الخبرات	experiente	خِبرَة	experient	N;NOM;DEF;PL	N;INDF;FEM;PL
الخبرات	experiente	خِبرَة	experient	N;NOM;DEF;PL	N;INDF;FEM;PL
الخبرات	experienta	خِبرَة	experient	N;NOM;DEF;PL	N;DEF;FEM;SG
الخبرات	experienta	خِبرَة	experient	N;NOM;DEF;PL	N;DEF;FEM;SG
الخبرات	experienta	خِبرَة	experient	N;NOM;DEF;PL	N;DEF;FEM;SG
رضوي	razavi	رضوي	razavi		
المدار	orbita	مَدَار	orbită	N;NOM;DEF;SG	N;DEF;FEM;SG
المدار	orbita	مَدَار	orbită	N;NOM;DEF;SG	N;DEF;FEM;SG
التشريح	anatomie	تَشرِيح	anatomie	N;NOM;DEF;SG	N;INDF;FEM;SG
التشريح	anatomia	تَشرِيح	anatomie	N;NOM;DEF;SG	N;DEF;FEM;SG
التشريح	autopsia	تَشرِيح	autopsie	N;NOM;DEF;SG	N;DEF;FEM;SG
التشريح	autopsie	تَشرِيح	autopsie	N;NOM;DEF;SG	N;INDF;FEM;SG
تشي	chi	تشي	chi		
تشي	che	تشي	che		
ظاهر	vizibila	ظاهر	vizibil		ADJ;DEF;FEM;SG
ظاهر	vizibile	ظاهر	vizibil		ADJ;INDF;FEM;PL
ظاهر	vizibil	ظاهر	vizibil		ADV
ظاهر	aparenta	ظاهر	aparent		N;DEF;FEM;SG
ظاهر	aparenta	ظاهر	aparent		N;DEF;FEM;SG
ظاهر	aparente	ظاهر	aparent		N;INDF;FEM;PL
دفعة	promoveaza	دَفعَة	promoveaza	N;NOM;INDF;SG	V;IND;SG;3;IPFV;FIN
دفعة	lotul	دَفعَة	lot	N;NOM;INDF;SG	N;DEF;MASC;SG
دفعة	plata	دَفعَة	plată	N;NOM;INDF;SG	N;DEF;FEM;SG
دفعة	plata	دَفعَة	plată	N;NOM;INDF;SG	N;DEF;FEM;SG
النسوية	feminismul	نَسَوِيّ	feminism	ADJ;NOM;DEF;FEM;SG	N;DEF;MASC;SG
النسوية	feministe	نَسَوِيّ	feminist	ADJ;NOM;DEF;FEM;SG	ADJ;INDF;FEM;PL
النسوية	feminista	نَسَوِيّ	feminista	ADJ;NOM;DEF;FEM;SG	ADJ;DEF;FEM;SG
لوح	bord	لَوح	bord		N;INDF;MASC;SG
لوح	tabla	لَوح	tabla		N;DEF;FEM;SG
لوح	comprimat	لَوح	comprimat		N;INDF;MASC;SG
لوح	tableta	لَوح	tabletă		N;DEF;FEM;SG
لوح	tableta	لَوح	tabletă		N;DEF;FEM;SG
لوح	undei	لَوح	undei		
لوح	val	لَوح	val		N;INDF;MASC;SG
لوح	valul	لَوح	val		N;DEF;MASC;SG
الميل	inclina	مِيل	inclina	N;NOM;DEF;SG	V;IND;SG;3;IPFV;FIN
الميل	inclina	مِيل	inclina	N;NOM;DEF;SG	V;IND;SG;3;IPFV;FIN
الميل	inclinare	مِيل	inclinare	N;NOM;DEF;SG	N;INDF;FEM;SG
الميل	mile	مِيل	milă	N;NOM;DEF;SG	
الميل	mila	مِيل	milă	N;NOM;DEF;SG	N;DEF;FEM;SG
مزايا	avantajele	مَزِيَّة	avantaj	N;NOM;INDF;PL	N;DEF;FEM;PL
مغلقة	inchise	مُغلَق	inchide	ADJ;NOM;INDF;FEM;SG	V;IND;SG;3;PST;FIN
مغلقة	inchisa	مُغلَق	inchisa	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
منصات	platformele	مِنَصَّة	platformă	N;NOM;INDF;PL	N;DEF;FEM;PL
المليون	milioane	مِليُون	milion	NUM;NOM;DEF;SG	NUM;INDF;FEM;PL
المليون	milion	مِليُون	milion	NUM;NOM;DEF;SG	NUM;INDF;MASC;SG
تقليد	traditia	تَقلِيد	traditie	N;NOM;INDF;SG	N;DEF;FEM;SG
تقليد	traditie	تَقلِيد	traditie	N;NOM;INDF;SG	N;INDF;FEM;SG
تقليد	traditie	تَقلِيد	traditie	N;NOM;INDF;SG	N;INDF;FEM;SG
تقليد	traditia	تَقلِيد	traditie	N;NOM;INDF;SG	N;DEF;FEM;SG
الشيرازي	shirazi	شِيرَازِيّ	shirad		
ميكانيكية	mecanice	مِيكَانِيكِيَّة	mecanic	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
ميكانيكية	mecanica	مِيكَانِيكِيَّة	mecanică	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
السعة	capacitatea	سِعَّة	capacitate	N;NOM;DEF;SG	N;DEF;FEM;SG
السعة	capacitate	سِعَّة	capacitate	N;NOM;DEF;SG	N;INDF;FEM;SG
السعة	amplitudine	سِعَّة	amplitudine	N;NOM;DEF;SG	N;INDF;FEM;SG
التهديد	amenintare	تَهدِيد	amenintare	N;NOM;DEF;SG	N;INDF;FEM;SG
التهديد	amenintare	تَهدِيد	amenintare	N;NOM;DEF;SG	N;INDF;FEM;SG
المسلح	pistolar	مُسَلَّح	pistolar	N;NOM;DEF;SG	N;INDF;MASC;SG
الموانئ	porturile	مِينَاء	port	N;NOM;DEF;PL	N;DEF;FEM;PL
الموانئ	porturi	مِينَاء	port	N;NOM;DEF;PL	N;INDF;FEM;PL
عقل	brain	عَقَل	brain		N;INDF;MASC;SG
عقل	creier	عَقَل	creier		N;INDF;MASC;SG
عقل	creierul	عَقَل	creier		N;DEF;MASC;SG
عقل	minte	عَقَل	minte		N;INDF;FEM;SG
عقل	mintea	عَقَل	minte		N;DEF;FEM;SG
دنيا	minimul	دَنِيّ	minim	ADJ;ACC;INDF;MASC;SG	N;DEF;MASC;SG
دنيا	minimum	دَنِيّ	minimum	ADJ;ACC;INDF;MASC;SG	
دنيا	minime	دَنِيّ	minim	ADJ;ACC;INDF;MASC;SG	ADJ;INDF;FEM;PL
دنيا	minima	دَنِيّ	minimă	ADJ;ACC;INDF;MASC;SG	ADJ;DEF;FEM;SG
دنيا	minim	دَنِيّ	minim	ADJ;ACC;INDF;MASC;SG	N;INDF;MASC;SG
الطلاق	divort	طَلَاق	divort	N;NOM;DEF;SG	N;INDF;MASC;SG
خفيف	lumina	خفيف	lumină	ADJ;NOM;INDF;MASC;SG	N;DEF;FEM;SG
خفيف	light	خفيف	light	ADJ;NOM;INDF;MASC;SG	
خفيف	lumina	خفيف	lumină	ADJ;NOM;INDF;MASC;SG	N;DEF;FEM;SG
مونتريال	montreal	مُونترِيَال	montreal		PROPN
جلدية	piele	جَلَدِيَّة	piele	ADJ;NOM;INDF;FEM;SG	N;INDF;FEM;SG
الفائزين	invingatori	فَائِز	invingator	ADJ;NOM;DEF;MASC;PL	ADJ;INDF;MASC;PL
المرجح	ponderata	مُرَجَّح	ponderat	ADJ;NOM;DEF;MASC;SG	N;DEF;FEM;SG
المرجح	ponderat	مُرَجَّح	pondera	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;MASC;SG
المرجح	ponderate	مُرَجَّح	pondera	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;FEM;PL
بطليموس	ptolemeu	بَطِيمُوس	ptolemeu		PROPN
تهديد	amenintare	تَهدِيد	amenintare	N;NOM;INDF;SG	N;INDF;FEM;SG
تهديد	amenintare	تَهدِيد	amenintare	N;NOM;INDF;SG	N;INDF;FEM;SG
المعيار	criteriu	مِعيَار	criteriu	N;NOM;DEF;SG	N;INDF;MASC;SG
المعيار	criteriul	مِعيَار	criteriu	N;NOM;DEF;SG	N;DEF;MASC;SG
المعيار	standardul	مِعيَار	standard	N;NOM;DEF;SG	N;DEF;MASC;SG
المعيار	standard	مِعيَار	standard	N;NOM;DEF;SG	ADJ
الهياكل	structurile	هَيكَل	structură	N;NOM;DEF;SG	N;DEF;FEM;PL
الهياكل	structuri	هَيكَل	structură	N;NOM;DEF;SG	N;INDF;FEM;PL
الهياكل	structurilor	هَيكَل	structură	N;NOM;DEF;SG	N;DEF;FEM;PL
المنفى	exil	مَنفَى	exil	N;NOM;DEF;SG	N;INDF;MASC;SG
المنفى	exilul	مَنفَى	exil	N;NOM;DEF;SG	N;DEF;MASC;SG
تشابه	asemanare	تَشَابُه	asemanare	N;NOM;INDF;SG	N;INDF;FEM;SG
تشابه	similitudine	تَشَابُه	similitudine	N;NOM;INDF;SG	N;INDF;FEM;SG
الرباعي	cvartet	رُبَاعِيّ	cvartet		N;INDF;MASC;SG
المصلحة	dobanzi	مَصلَحَة	doband	N;NOM;DEF;SG	N;INDF;FEM;PL
المصلحة	interese	مَصلَحَة	interes	N;NOM;DEF;SG	N;INDF;FEM;PL
المصلحة	interes	مَصلَحَة	interes	N;NOM;DEF;SG	N;INDF;MASC;SG
المصلحة	dobanda	مَصلَحَة	dobandă	N;NOM;DEF;SG	N;DEF;FEM;SG
المصلحة	dobanda	مَصلَحَة	dobandă	N;NOM;DEF;SG	N;DEF;FEM;SG
المصلحة	interesul	مَصلَحَة	interes	N;NOM;DEF;SG	N;DEF;MASC;SG
مجلدات	dosarele	مُجَلَّد	dosar	ADJ;NOM;INDF;FEM;PL	N;DEF;FEM;PL
مجلدات	dosare	مُجَلَّد	dosare	ADJ;NOM;INDF;FEM;PL	N;INDF;FEM;PL
مجلدات	volume	مُجَلَّد	volum	ADJ;NOM;INDF;FEM;PL	N;INDF;FEM;PL
مجلدات	volumele	مُجَلَّد	volum	ADJ;NOM;INDF;FEM;PL	N;DEF;FEM;PL
الحفظ	conservarea	حِفظ	conservare	N;NOM;DEF;SG	N;DEF;FEM;SG
الحفظ	conservare	حِفظ	conservare	N;NOM;DEF;SG	N;INDF;FEM;SG
الحفظ	economisire	حِفظ	economisire	N;NOM;DEF;SG	N;INDF;FEM;SG
الحفظ	salvarea	حِفظ	salvare	N;NOM;DEF;SG	N;DEF;FEM;SG
الحفظ	conservarea	حِفظ	conservare	N;NOM;DEF;SG	N;DEF;FEM;SG
الحفظ	conservare	حِفظ	conservare	N;NOM;DEF;SG	N;INDF;FEM;SG
باراغواي	paraguay	باراغواي	paraguay		PROPN
استخدامات	utilizarile	اِستِخدَام	utilizare	N;NOM;INDF;PL	N;DEF;FEM;PL
يوميات	cronologie	يَومِيّ	cronologie	ADJ;NOM;INDF;FEM;PL	N;INDF;FEM;SG
يوميات	cronologia	يَومِيّ	cronologie	ADJ;NOM;INDF;FEM;PL	N;DEF;FEM;SG
يوميات	journal	يَومِيّ	journal	ADJ;NOM;INDF;FEM;PL	N;INDF;MASC;SG
يوميات	jurnalul	يَومِيّ	jurnal	ADJ;NOM;INDF;FEM;PL	N;DEF;MASC;SG
يوميات	jurnal	يَومِيّ	jurnal	ADJ;NOM;INDF;FEM;PL	N;INDF;MASC;SG
يوميات	jurnalul	يَومِيّ	jurnal	ADJ;NOM;INDF;FEM;PL	N;DEF;MASC;SG
يوميات	jurnal	يَومِيّ	jurnal	ADJ;NOM;INDF;FEM;PL	N;INDF;MASC;SG
فرديناند	ferdinand	فرديناند	ferdinand		N;INDF;MASC;SG
تعليقات	comentariile	تَعلِيق	comentariu	N;NOM;INDF;PL	N;DEF;FEM;PL
المهن	profesii	مِهنَة	profesie	N;NOM;DEF;PL	N;INDF;FEM;PL
المهن	carierele	مِهنَة	carieră	N;NOM;DEF;PL	N;DEF;FEM;PL
المهن	cariere	مِهنَة	carieră	N;NOM;DEF;PL	N;INDF;FEM;PL
تلفاز	televiziune	تَلفَاز	televiziune	N;NOM;INDF;SG	N;INDF;FEM;SG
تلفاز	televiziunea	تَلفَاز	televiziune	N;NOM;INDF;SG	N;DEF;FEM;SG
السلبي	pasiv	سَلبِيّ	pasiv	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;MASC;SG
السلبي	pasiva	سَلبِيّ	pasivă	ADJ;NOM;DEF;MASC;SG	ADJ;DEF;FEM;SG
السلبي	pasive	سَلبِيّ	pasiv	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;FEM;PL
قيود	limitarile	قَيد	limitare	N;NOM;INDF;PL	N;DEF;FEM;PL
جيب	buzunarul	جيب	buzunar	N;NOM;INDF;SG	N;DEF;MASC;SG
حقن	injectarea	حَقَّن	injectare	N;NOM;INDF;SG	N;DEF;FEM;SG
حقن	injectie	حَقَّن	injectie	N;NOM;INDF;SG	N;INDF;FEM;SG
حقن	injectare	حَقَّن	injectare	N;NOM;INDF;SG	N;INDF;FEM;SG
ساوث	sud	سَاوث	sud		N;INDF;MASC;SG
ساوث	south	سَاوث	south		N;INDF;MASC;SG
ساوث	sudul	سَاوث	sud		N;DEF;MASC;SG
بالضبط	exact	بَالضبط	exact	N;NOM;DEF;SG	ADV
البطالة	somaj	بِطَالَة	somaj	N;NOM;DEF;SG	N;INDF;MASC;SG
تجهيز	procesarea	تَجهِيز	procesare	N;NOM;INDF;SG	N;DEF;FEM;SG
تجهيز	procesare	تَجهِيز	procesare	N;NOM;INDF;SG	N;INDF;FEM;SG
تجهيز	prelucrarea	تَجهِيز	prelucrare	N;NOM;INDF;SG	N;DEF;FEM;SG
تجهيز	prelucrare	تَجهِيز	prelucrare	N;NOM;INDF;SG	N;INDF;FEM;SG
الجلسة	sedinta	جَلسَة	sedintă	N;NOM;DEF;SG	N;DEF;FEM;SG
الجلسة	sesiune	جَلسَة	sesiune	N;NOM;DEF;SG	N;INDF;FEM;SG
الجلسة	sesiunea	جَلسَة	sesiune	N;NOM;DEF;SG	N;DEF;FEM;SG
الجلسة	intalnire	جَلسَة	intalnire	N;NOM;DEF;SG	N;INDF;FEM;SG
الجلسة	intalnirea	جَلسَة	intalnire	N;NOM;DEF;SG	N;DEF;FEM;SG
الجلسة	intalnire	جَلسَة	intalnire	N;NOM;DEF;SG	N;INDF;FEM;SG
احداث	evenimentele	حَدَث	eveniment	N;NOM;INDF;PL	N;DEF;FEM;PL
ركوب	calarind	ركوب	calari	N;NOM;INDF;SG	V;V.MSDR
ركوب	plimbare	ركوب	plimbare	N;NOM;INDF;SG	N;INDF;FEM;SG
ركوب	ride	ركوب	rid	N;NOM;INDF;SG	
نمر	tiger	نمر	tiger		N;INDF;MASC;SG
نمر	tigrul	نمر	tigru		N;DEF;MASC;SG
نمر	tigru	نمر	tigru		N;INDF;MASC;SG
نمر	leopardul	نمر	leopard		N;DEF;MASC;SG
نمر	leopard	نمر	leopard		N;INDF;MASC;SG
الخريف	toamna	خَرِيف	toamnă	N;NOM;DEF;SG	N;DEF;FEM;SG
الخريف	toamna	خَرِيف	toamnă	N;NOM;DEF;SG	N;DEF;FEM;SG
الخريف	cazi	خَرِيف	cădea	N;NOM;DEF;SG	V;IND;SG;2;PRS;FIN
الخريف	toamna	خَرِيف	toamnă	N;NOM;DEF;SG	N;DEF;FEM;SG
الخريف	cadea	خَرِيف	cadea	N;NOM;DEF;SG	V;IND;SG;3;IPFV;FIN
شمسية	umbrella	شَمسِيّ	umbrella	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
شمسية	umbrela	شَمسِيّ	umbrelă	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
شمسية	umbrela	شَمسِيّ	umbrelă	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
شمسية	solare	شَمسِيّ	solar	ADJ;NOM;INDF;FEM;SG	N;INDF;FEM;PL
شمسية	solara	شَمسِيّ	solară	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
شمسية	solar	شَمسِيّ	solar	ADJ;NOM;INDF;FEM;SG	N;INDF;MASC;SG
النجار	carpenter	نَجَّار	carpenter		PROPN
النجار	tamplar	نَجَّار	tamplar		N;INDF;MASC;SG
النهج	abordarile	نَهج	abordare	N;NOM;DEF;SG	N;DEF;FEM;PL
النهج	abordari	نَهج	abordar	N;NOM;DEF;SG	
النهج	abordarea	نَهج	abordare	N;NOM;DEF;SG	N;DEF;FEM;SG
النهج	abordare	نَهج	abordare	N;NOM;DEF;SG	N;INDF;FEM;SG
جامايكا	jamaica	جامايكا	jamaică		PROPN
جامايكا	jamaican	جامايكا	jamaican		ADJ;INDF;MASC;SG
روضة	gradinita	رَوضَة	gradinit	N;NOM;INDF;SG	N;DEF;FEM;SG
تدمر	distruge	دَمَّر	distruge		V;IND;SG;3;PRS;FIN
الكثيرون	multi	كَثِير	mult	ADJ;NOM;DEF;MASC;PL	
الكثيرون	multi	كَثِير	mult	ADJ;NOM;DEF;MASC;PL	
الكثيرون	multe	كَثِير	mult	ADJ;NOM;DEF;MASC;PL	PRO;FEM;PL;3
التوجهات	tendintele	تَوَجُّه	tendinte	N;NOM;DEF;PL	N;DEF;FEM;PL
تقاطع	intersectia	تَقَاطُع	intersectie	N;NOM;INDF;SG	N;DEF;FEM;SG
تقاطع	intersectie	تَقَاطُع	intersectie	N;NOM;INDF;SG	N;INDF;FEM;SG
نشيد	imnul	نشيد	imn	N;NOM;INDF;SG	N;DEF;MASC;SG
عنف	violent	عُنف	violent	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
عنف	violenta	عُنف	violentă	N;NOM;INDF;SG	N;DEF;FEM;SG
عنف	violente	عُنف	violent	N;NOM;INDF;SG	ADJ;INDF;FEM;PL
عنف	violenta	عُنف	violentă	N;NOM;INDF;SG	N;DEF;FEM;SG
عنف	violenta	عُنف	violentă	N;NOM;INDF;SG	N;DEF;FEM;SG
عنف	violenta	عُنف	violentă	N;NOM;INDF;SG	N;DEF;FEM;SG
شيد	magazie	شَاد	magazie	V;PFV;MASC;SG;3;PASS	N;INDF;FEM;SG
شيد	varsat	شَاد	varsa	V;PFV;MASC;SG;3;PASS	ADJ;INDF;MASC;SG
وين	wayne	وين	waynă		PROPN
وين	wen	وين	wen		PROPN
تدهور	deteriorare	تَدَهوُر	deteriorare	N;NOM;INDF;SG	N;INDF;FEM;SG
تدهور	deteriorarea	تَدَهوُر	deteriorare	N;NOM;INDF;SG	N;DEF;FEM;SG
تدهور	degradarea	تَدَهوُر	degradare	N;NOM;INDF;SG	N;DEF;FEM;SG
تدهور	degradare	تَدَهوُر	degradare	N;NOM;INDF;SG	N;INDF;FEM;SG
الصراعات	conflictele	صِرَاع	conflict	N;NOM;DEF;PL	N;DEF;FEM;PL
الصراعات	conflicte	صِرَاع	conflict	N;NOM;DEF;PL	N;INDF;FEM;PL
الصراعات	conflictul	صِرَاع	conflict	N;NOM;DEF;PL	N;DEF;MASC;SG
الصراعات	conflicte	صِرَاع	conflict	N;NOM;DEF;PL	N;INDF;FEM;PL
الصراعات	conflict	صِرَاع	conflict	N;NOM;DEF;PL	N;INDF;MASC;SG
بيانو	pian	بيانو	pian		N;INDF;MASC;SG
بيانو	pianul	بيانو	pian		N;DEF;MASC;SG
مسافات	spatiile	مَسَاف	spatiu	N;NOM;INDF;PL	N;DEF;FEM;PL
اخذ	luata	أَخذ	lua	V;PFV;MASC;SG;3;ACT	ADJ;DEF;FEM;SG
اخذ	luat	أَخذ	lua	V;PFV;MASC;SG;3;ACT	ADJ;INDF;MASC;SG
اخذ	luate	أَخذ	luat	V;PFV;MASC;SG;3;ACT	ADJ;INDF;FEM;PL
اخذ	luarea	أَخذ	luare	V;PFV;MASC;SG;3;ACT	N;DEF;FEM;SG
اخذ	luand	أَخذ	lua	V;PFV;MASC;SG;3;ACT	
اخذ	ia	أَخذ	lua	V;PFV;MASC;SG;3;ACT	
اخذ	luati	أَخذ	lua	V;PFV;MASC;SG;3;ACT	
سامة	toxic	سامة	toxic	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
سامة	toxica	سامة	toxică	N;NOM;INDF;SG	ADJ;DEF;FEM;SG
سامة	toxice	سامة	toxic	N;NOM;INDF;SG	ADJ;INDF;FEM;PL
سامة	otravitor	سامة	otravitor	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
سامة	otravitoare	سامة	otravitor	N;NOM;INDF;SG	ADJ;INDF;FEM
الفترات	perioadele	فَترَة	perioadă	N;NOM;DEF;PL	N;DEF;FEM;PL
الفترات	perioade	فَترَة	perioadă	N;NOM;DEF;PL	N;INDF;FEM;PL
واقعية	realista	وَاقِعِيَّة	realista	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
واقعية	realiste	وَاقِعِيَّة	realist	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
واقعية	realism	وَاقِعِيَّة	realism	ADJ;NOM;INDF;FEM;SG	N;INDF;MASC;SG
النيتروجين	azot	النيتروجين	azot	N;NOM;DEF;DU	N;INDF;MASC;SG
النيتروجين	nitrogen	النيتروجين	nitrogen	N;NOM;DEF;DU	N;INDF;MASC;SG
زرقاء	albastra	زَرِيق	albastra	N;NOM;INDF;PL	N;DEF;FEM;SG
زرقاء	albastru	زَرِيق	albastru	N;NOM;INDF;PL	ADJ;INDF;MASC;SG
هياكل	structurile	هَيكَل	structură	N;NOM;INDF;PL	N;DEF;FEM;PL
هياكل	structurilor	هَيكَل	structură	N;NOM;INDF;PL	N;DEF;FEM;PL
الورد	trandafiri	وَرد	trandafir	N;NOM;DEF;SG	N;INDF;MASC;PL
الورد	trandafirii	وَرد	trandafir	N;NOM;DEF;SG	N;DEF;MASC;PL
منطق	logica	مَنطِق	logică	N;NOM;INDF;SG	N;DEF;FEM;SG
منطق	logica	مَنطِق	logică	N;NOM;INDF;SG	N;DEF;FEM;SG
منطق	logic	مَنطِق	logic	N;NOM;INDF;SG	ADV
