של	шел	של	идти	PART;GEN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
חדש	новых	חדש	новый	ADJ;MASC;SG	ADJ;GEN;PL
השלישי	iii	השליש	iii	PROPN	NUM
השלישי	третье	השליש	третий	PROPN	ADJ;NOM;NEUT;SG
השלישי	третий	השליש	третий	PROPN	ADJ;NOM;MASC;SG
השלישי	третья	השליש	третий	PROPN	ADJ;NOM;FEM;SG
משה	моисей	משה	мойся	PROPN	N;ANIM;NOM;MASC;SG
משה	мозес	משה	мозес	PROPN	N;ANIM;NOM;MASC;SG
משה	моше	משה	моха	PROPN	N;INAN;NOM;MASC;SG
גרמניה	немецкая	גרמניה	немецкий	PROPN	ADJ;NOM;FEM;SG
גרמניה	немецкие	גרמניה	немецкий	PROPN	ADJ;NOM;PL
גרמניה	немец	גרמניה	немец	PROPN	N;ANIM;NOM;MASC;SG
גרמניה	немецкое	גרמניה	немецкий	PROPN	ADJ;NOM;NEUT;SG
גרמניה	германии	גרמניה	германия	PROPN	N;INAN;ESS;NEUT;SG
גרמניה	немецкий	גרמניה	немецкий	PROPN	ADJ;NOM;MASC;SG
גרמניה	германия	גרמניה	германий	PROPN	N;INAN;NOM;NEUT;SG
גרמניה	германию	גרמניה	германия	PROPN	N;INAN;ACC;NEUT;SG
גרמניה	германии	גרמניה	германия	PROPN	N;INAN;ESS;NEUT;SG
יורק	йорк	יורק	йорк	PROPN	N;INAN;NOM;MASC;SG
יורק	йорке	יורק	йорка	PROPN	N;INAN;DAT;FEM;SG
הממשלה	правительство	הממשלה	правительство	PROPN	N;INAN;NOM;NEUT;SG
חיל	корпус	חיל	корпус	PROPN	N;INAN;NOM;MASC;SG
חיל	корпуса	חיל	корпус	PROPN	N;INAN;NOM;MASC;PL
יהודה	иуда	יהודה	иуда	PROPN	N;ANIM;NOM;MASC;SG
יהודה	джуда	יהודה	джуда	PROPN	N;ANIM;NOM;MASC;SG
מעל	over	מעל	over	ADP	PROPN
מעל	накладных	מעל	накладной	ADP	ADJ;GEN;PL
מעל	выше	מעל	высокий	ADP	ADJ;CMPR
ארץ	страны	ארץ	страна	N;FEM;SG	N;INAN;NOM;FEM;PL
ארץ	земли	ארץ	земля	N;FEM;SG	N;INAN;NOM;FEM;PL
ארץ	земельный	ארץ	земельный	N;FEM;SG	ADJ;NOM;MASC;SG
ארץ	land	ארץ	land	N;FEM;SG	PROPN
ארץ	earth	ארץ	earth	N;FEM;SG	PROPN
צרפת	франции	צרפת	франция	PROPN	N;INAN;NOM;FEM;PL
צרפת	франс	צרפת	франс	PROPN	N;INAN;NOM;MASC;SG
צרפת	франция	צרפת	франция	PROPN	N;INAN;NOM;FEM;SG
צרפת	france	צרפת	france	PROPN	PROPN
הרבה	многих	הרבה	много	ADV	NUM
הרבה	многим	הרבה	много	ADV	NUM
הרבה	многие	הרבה	много	ADV	NUM
הרבה	многое	הרבה	многое	ADV	N;INAN;NOM;NEUT;SG
אתה	you	הוא	you	PRO;MASC;SG;2	PROPN
אתה	вы	הוא	вы	PRO;MASC;SG;2	PRO;NOM;PL;2
נמצא	найдена	נמצא	найти	V;MASC;SG;V.PTCP;MID	V;PFV;FEM;SG;PST;V.PTCP;PASS
נמצא	найдено	נמצא	найти	V;MASC;SG;V.PTCP;MID	V;PFV;NEUT;SG;PST;V.PTCP;PASS
נמצא	нашла	נמצא	найти	V;MASC;SG;V.PTCP;MID	V;PFV;FEM;IND;SG;PST;FIN;ACT
נמצא	найден	נמצא	найти	V;MASC;SG;V.PTCP;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
נמצא	найдены	נמצא	найти	V;MASC;SG;V.PTCP;MID	V;PFV;PL;PST;V.PTCP;PASS
טוב	хорошо	טוב	хорошо	ADJ;MASC;SG	ADV
אי	острова	אי	остров	ADV	N;INAN;NOM;MASC;PL
אי	island	אי	island	ADV	PROPN
אי	остров	אי	остров	ADV	N;INAN;NOM;MASC;SG
אי	островных	אי	островной	ADV	ADJ;GEN;PL
ילדים	kids	ילד	kids	N;MASC;PL	PROPN
הגיע	приехали	הגיע	приехать	V;MASC;SG;3;PST;ACT	V;PFV;IND;PL;PST;FIN;ACT
הגיע	прибыли	הגיע	прибыть	V;MASC;SG;3;PST;ACT	V;PFV;IND;PL;PST;FIN;ACT
אירופה	europe	אירופה	europe	PROPN	PROPN
אירופה	европу	אירופה	европа	PROPN	N;INAN;ACC;FEM;SG
אירופה	европа	אירופה	европа	PROPN	N;INAN;NOM;FEM;SG
אירופה	европы	אירופה	европа	PROPN	N;INAN;NOM;FEM;SG
אירופה	europa	אירופה	europa	PROPN	PROPN
אירופה	европа	אירופה	европа	PROPN	N;INAN;NOM;FEM;SG
אירופה	европейская	אירופה	европейский	PROPN	ADJ;NOM;FEM;SG
אירופה	европейского	אירופה	европейский	PROPN	ADJ;GEN;MASC;SG
אירופה	европейское	אירופה	европейский	PROPN	ADJ;NOM;NEUT;SG
אירופה	европейский	אירופה	европейский	PROPN	ADJ;NOM;MASC;SG
המלך	король	המלך	король		N;ANIM;NOM;MASC;SG
המלך	кинг	המלך	кинг		N;INAN;NOM;MASC;SG
המלך	царь	המלך	царь		N;ANIM;NOM;MASC;SG
המלך	king	המלך	king		PROPN
מיליון	миллионов	מיליון	миллион	NUM;MASC;SG	N;INAN;GEN;MASC;PL
מיליון	миллион	מיליון	миллион	NUM;MASC;SG	N;INAN;NOM;MASC;SG
מיליון	млн	מיליון	миллион	NUM;MASC;SG	N;INAN;NOM;MASC;SG
מיליון	миллиона	מיליון	миллион	NUM;MASC;SG	N;INAN;GEN;MASC;SG
יצחק	айзек	יצחק	айзек	PROPN	N;ANIM;NOM;MASC;SG
יצחק	исаак	יצחק	исаак	PROPN	N;ANIM;NOM;MASC;SG
יצחק	ицхак	יצחק	ицхак	PROPN	N;ANIM;NOM;MASC;SG
האלבום	альбом	האלבום	альбый	PROPN	N;INAN;NOM;MASC;SG
יוסף	джозеф	יוסף	джозеф	PROPN	N;ANIM;NOM;MASC;SG
יוסף	иосиф	יוסף	иосиф	PROPN	N;ANIM;NOM;MASC;SG
יוסף	жозеф	יוסף	жозеф	PROPN	N;ANIM;NOM;MASC;SG
יוסף	йосеф	יוסף	йосеф	PROPN	N;ANIM;NOM;MASC;SG
כוח	силы	כוח	сила	N;MASC;SG	N;INAN;NOM;FEM;PL
כוח	force	כוח	force	N;MASC;SG	PROPN
כוח	power	כוח	power	N;MASC;SG	PROPN
נפטר	покойный	נפטר	покойный	V;MASC;SG;3;PST;MID	ADJ;NOM;MASC;SG
נפטר	умершего	נפטר	умереть	V;MASC;SG;3;PST;MID	V;PFV;GEN;MASC;SG;PST;V.PTCP;ACT
נפטר	умершие	נפטר	умереть	V;MASC;SG;3;PST;MID	V;PFV;NOM;PL;PST;V.PTCP;ACT
הלהקה	band	הלהקה	band	PROPN	PROPN
מלך	king	מלך	king	N;MASC;SG	PROPN
בתי	дочь	בית	дочь	PROPN	N;ANIM;NOM;FEM;SG
בתי	дочка	בית	дочка	PROPN	N;ANIM;NOM;FEM;SG
נראה	выглядит	נראה	выглядеть	V;MASC;SG;V.PTCP;MID	V;IPFV;IND;SG;3;PRS;FIN;ACT
נראה	смотрится	נראה	смотреться	V;MASC;SG;V.PTCP;MID	V;IPFV;IND;SG;3;PRS;FIN;PASS
לגבי	about	לגבי	about	ADP	PROPN
לגבי	о	לגבי	о	ADP	INTJ
וב	уэбб	וב	уэбб		N;ANIM;NOM;MASC;SG
פעם	раз	פעם	раз	ADV	CONJ
משתמש	использование	השתמש	использование	V;MASC;SG;V.PTCP	N;INAN;NOM;NEUT;SG
משתמש	пользователь	השתמש	пользователь	V;MASC;SG;V.PTCP	N;ANIM;NOM;MASC;SG
משתמש	пользователя	השתמש	пользователь	V;MASC;SG;V.PTCP	N;ANIM;ACC;MASC;SG
משתמש	пользователю	השתמש	пользователь	V;MASC;SG;V.PTCP	N;ANIM;DAT;MASC;SG
קיבל	получено	קיבל	получить	V;MASC;SG;3;PST;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
קיבל	получен	קיבל	получить	V;MASC;SG;3;PST;ACT	V;PFV;MASC;SG;PST;V.PTCP;PASS
קיבל	полученная	קיבל	получить	V;MASC;SG;3;PST;ACT	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
קיבל	полученные	קיבל	получить	V;MASC;SG;3;PST;ACT	V;PFV;NOM;PL;PST;V.PTCP;PASS
קיבל	получены	קיבל	получить	V;MASC;SG;3;PST;ACT	V;PFV;PL;PST;V.PTCP;PASS
קיבל	принят	קיבל	принять	V;MASC;SG;3;PST;ACT	V;PFV;MASC;SG;PST;V.PTCP;PASS
קיבל	принята	קיבל	принять	V;MASC;SG;3;PST;ACT	V;PFV;FEM;SG;PST;V.PTCP;PASS
קיבל	приняты	קיבל	принять	V;MASC;SG;3;PST;ACT	V;PFV;PL;PST;V.PTCP;PASS
קיבל	принято	קיבל	принять	V;MASC;SG;3;PST;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
עקב	талон	None	талон	CONJ	N;INAN;NOM;MASC;SG
מונה	мона	מנה	мона		N;ANIM;NOM;FEM;SG
האימפריה	империи	האימפריה	империя	PROPN	N;INAN;NOM;FEM;PL
האימפריה	империя	האימפריה	империя	PROPN	N;INAN;NOM;FEM;SG
מים	вода	מים	вода	N;MASC;PL	N;INAN;NOM;FEM;SG
מים	воду	מים	вода	N;MASC;PL	N;INAN;ACC;FEM;SG
פעולה	меры	פעולה	мера	N;FEM;SG	N;INAN;NOM;FEM;PL
פעולה	действий	פעולה	действие	N;FEM;SG	N;INAN;GEN;NEUT;PL
פעולה	действия	פעולה	действие	N;FEM;SG	N;INAN;NOM;NEUT;PL
ניו	нео	ניו	не	PROPN	
נכון	вправо	נכון	вправо	ADJ;MASC;SG	ADV
נכון	true	נכון	true	ADJ;MASC;SG	PROPN
נכון	правда	נכון	правда	ADJ;MASC;SG	ADV
החלה	началось	החל	начаться	V;FEM;SG;3;PST;ACT	V;PFV;NEUT;IND;SG;PST;FIN;MID
החלה	начато	החל	начать	V;FEM;SG;3;PST;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
חיפה	хайфа	חיפה	хайф	PROPN	N;INAN;NOM;MASC;SG
יחידה	единицы	יחידה	единица	N;FEM;SG	N;INAN;NOM;FEM;PL
העונה	сезон	העונה	сезон	ADV	N;INAN;NOM;MASC;SG
יעקב	иакова	יעקב	иаков	PROPN	N;ANIM;ACC;MASC;SG
יעקב	якоб	יעקב	якоб	PROPN	N;ANIM;NOM;MASC;SG
יעקב	джейкоб	יעקב	джейкоб	PROPN	N;ANIM;NOM;MASC;SG
יעקב	яков	יעקב	яков	PROPN	N;ANIM;NOM;MASC;SG
יעקב	якоб	יעקב	якоб	PROPN	N;ANIM;NOM;MASC;SG
יעקב	яков	יעקב	яков	PROPN	N;ANIM;NOM;MASC;SG
יעקב	яков	יעקב	яков	PROPN	N;ANIM;NOM;MASC;SG
יעקב	яков	יעקב	яков	PROPN	N;ANIM;NOM;MASC;SG
אינה	ина	אינו	ина	V;FEM;SG;3;NEG;V.PTCP	N;INAN;ESS;FEM;SG
אינה	инна	אינו	инна	V;FEM;SG;3;NEG;V.PTCP	N;ANIM;NOM;FEM;SG
הבית	дом	הבית	дом	ADV	N;INAN;NOM;MASC;SG
הבית	домашний	הבית	домашний	ADV	ADJ;NOM;MASC;SG
הבית	home	הבית	home	ADV	PROPN
הבית	house	הבית	house	ADV	PROPN
הבית	дом	הבית	дом	ADV	N;INAN;NOM;MASC;SG
הבית	хауз	הבית	хауз	ADV	
הבית	хаус	הבית	хаус	ADV	INTJ
תודה	спасибо	תודה	спасибо	PROPN	N;INAN;NOM;NEUT;SG
לב	heart	לב	heart	PROPN	PROPN
לב	сердце	לב	сердце	PROPN	N;INAN;NOM;NEUT;SG
לב	сердцу	לב	сердце	PROPN	N;INAN;DAT;NEUT;SG
לב	лев	לב	лев	PROPN	N;ANIM;NOM;MASC;SG
שלום	шалом	שלום	шал	PROPN	N;INAN;NOM;MASC;SG
שלום	мира	שלום	мир	PROPN	N;INAN;GEN;MASC;SG
שלום	мир	שלום	мир	PROPN	N;INAN;NOM;MASC;SG
שלום	привет	שלום	привет	PROPN	
שלום	здравствуйте	שלום	здравствовать	PROPN	V;IPFV;IMP;PL;2;FIN;ACT
אזור	зоны	אזור	зона	N;MASC;SG	N;INAN;NOM;FEM;PL
פעמים	таймс	פעם	таймс	N;FEM;PL	N;INAN;NOM;MASC;SG
פעמים	times	פעם	times	N;FEM;PL	PROPN
המשחק	game	המשחק	game	PROPN	PROPN
המשחק	игра	המשחק	игра	PROPN	N;INAN;NOM;FEM;SG
האי	острова	האי	остров		N;INAN;NOM;MASC;PL
האי	island	האי	island		PROPN
האי	остров	האי	остров		N;INAN;NOM;MASC;SG
האי	островных	האי	островной		ADJ;GEN;PL
סרט	film	סרט	film	N;MASC;SG	PROPN
המפלגה	party	המפלג	party	PROPN	PROPN
המפלגה	сторона	המפלג	сторона	PROPN	N;INAN;NOM;FEM;SG
המפלגה	партия	המפלג	партия	PROPN	N;INAN;NOM;FEM;SG
המפלגה	вечеринка	המפלג	вечеринка	PROPN	N;INAN;NOM;FEM;SG
בעבר	ранее	בעבר	ранее		ADV
האחרון	последние	האחרון	последний	PROPN	ADJ;NOM;PL
האחרון	последнее	האחרון	последний	PROPN	ADJ;NOM;NEUT;SG
האחרון	last	האחרון	last	PROPN	PROPN
האחרון	последний	האחרון	последний	PROPN	ADJ;NOM;MASC;SG
האחרון	последняя	האחרון	последний	PROPN	ADJ;NOM;FEM;SG
קרב	боевая	קרב	боевой	N;MASC;SG	ADJ;NOM;FEM;SG
האתר	вебсайт	האתר	вебсайт		N;INAN;NOM;MASC;SG
האתר	сайт	האתר	сайт		N;INAN;NOM;MASC;SG
קצר	короткие	קצר	короткий	ADJ;MASC;SG	ADJ;NOM;PL
קצר	коротко	קצר	коротко	ADJ;MASC;SG	ADV
קצר	кратко	קצר	кратко	ADJ;MASC;SG	ADV
ימים	days	יום	days	N;MASC;PL	PROPN
בהמשך	ниже	בהמשך	низкий		ADJ;CMPR
בר	бар	בר	бар		N;INAN;NOM;MASC;SG
צבא	военный	צבא	военный	N;MASC;SG	ADJ;NOM;MASC;SG
צבא	военных	צבא	военный	N;MASC;SG	N;ANIM;GEN;MASC;PL
צבא	военная	צבא	военный	N;MASC;SG	ADJ;NOM;FEM;SG
צבא	военные	צבא	военный	N;MASC;SG	N;ANIM;NOM;MASC;PL
ים	моря	ים	море	N;MASC;SG	N;INAN;NOM;NEUT;PL
ים	sea	ים	sea	N;MASC;SG	PROPN
החיים	life	החיים	life	ADV	PROPN
החיים	жизнь	החיים	жизнь	ADV	N;INAN;NOM;FEM;SG
החיים	жизни	החיים	жизнь	ADV	N;INAN;NOM;FEM;PL
משחק	game	משחק	game	N;MASC;SG	PROPN
משחק	играю	משחק	играть	N;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
משחק	играет	משחק	играть	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
משחק	исполняющий	משחק	исполнять	N;MASC;SG	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT
ראשי	head	ראש	head	N;PSSD;MASC;PL	PROPN
ראשי	головка	ראש	головка	N;PSSD;MASC;PL	N;INAN;NOM;FEM;SG
ראשי	голова	ראש	голова	N;PSSD;MASC;PL	N;INAN;NOM;FEM;SG
ראשי	голову	ראש	голова	N;PSSD;MASC;PL	N;INAN;ACC;FEM;SG
ראשי	шеф	ראש	шеф	N;PSSD;MASC;PL	N;ANIM;NOM;MASC;SG
ראשי	начальник	ראש	начальник	N;PSSD;MASC;PL	N;ANIM;NOM;MASC;SG
ראשי	вождь	ראש	вождь	N;PSSD;MASC;PL	N;ANIM;NOM;MASC;SG
ראשי	начального	ראש	начальный	N;PSSD;MASC;PL	ADJ;GEN;MASC;SG
ראשי	первичные	ראש	первичный	N;PSSD;MASC;PL	ADJ;NOM;PL
ראשי	начальное	ראש	начальный	N;PSSD;MASC;PL	ADJ;NOM;NEUT;SG
הזמן	время	הזמן	время		N;INAN;NOM;NEUT;SG
הזמן	времени	הזמן	время		N;INAN;GEN;NEUT;SG
הזמן	тайм	הזמן	тайма		N;INAN;NOM;MASC;SG
הזמן	time	הזמן	time		PROPN
אברהם	авраам	אברהם	авра	PROPN	N;ANIM;NOM;MASC;SG
אברהם	абрахам	אברהם	абрах	PROPN	N;ANIM;DAT;MASC;PL
אברהם	ибрахима	אברהם	ибрахим	PROPN	N;ANIM;GEN;MASC;SG
אברהם	ибрахим	אברהם	ибрахимый	PROPN	N;ANIM;DAT;MASC;PL
אברהם	авраам	אברהם	авра	PROPN	N;ANIM;NOM;MASC;SG
נבחר	выбранный	נבחר	выбрать	V;MASC;SG;3;PST;MID	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
נבחר	избранные	נבחר	избрать	V;MASC;SG;3;PST;MID	V;PFV;NOM;PL;PST;V.PTCP;PASS
נבחר	избранный	נבחר	избрать	V;MASC;SG;3;PST;MID	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
נבחר	выбранный	נבחר	выбрать	V;MASC;SG;3;PST;MID	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
נבחר	выбран	נבחר	выбрать	V;MASC;SG;3;PST;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
נבחר	выбранные	נבחר	выбрать	V;MASC;SG;3;PST;MID	V;PFV;NOM;PL;PST;V.PTCP;PASS
נבחר	выбрано	נבחר	выбрать	V;MASC;SG;3;PST;MID	V;PFV;NEUT;SG;PST;V.PTCP;PASS
נבחר	подборка	נבחר	подборка	V;MASC;SG;3;PST;MID	N;INAN;NOM;FEM;SG
מדי	мэдди	מדי	мэдди	ADV	N;ANIM;NOM;FEM;SG
מדי	тоже	מדי	тоже	ADV	PART
לרוב	преимущественно	ררוב	преимущественно		ADV
פעילות	действия	פעילות	действие	N;FEM;SG	N;INAN;NOM;NEUT;PL
לכן	поэтому	לכן	поэтому	CONJ	ADV
שטח	поля	שטח	поле	N;MASC;SG	N;INAN;NOM;NEUT;PL
שטח	местности	שטח	местность	N;MASC;SG	N;INAN;NOM;FEM;PL
מאוחר	опаздывает	מאוחר	опаздывать	ADV	V;IPFV;IND;SG;3;PRS;FIN;ACT
מאוחר	поздний	מאוחר	поздний	ADV	ADJ;NOM;MASC;SG
מאוחר	опоздал	מאוחר	опоздать	ADV	V;PFV;MASC;IND;SG;PST;FIN;ACT
דף	страница	דף	страница		N;INAN;NOM;FEM;SG
דף	страницу	דף	страница		N;INAN;ACC;FEM;SG
דף	page	דף	page		PROPN
דף	страницы	דף	страница		N;INAN;NOM;FEM;PL
דף	def	דף	def		PROPN
קולנוע	фильмы	קולנוע	фильм	N;MASC;SG	N;INAN;NOM;MASC;PL
קשר	связаться	קשר	связаться	N;MASC;SG	V;PFV;NFIN;MID
קשר	контакты	קשר	контакт	N;MASC;SG	N;INAN;NOM;MASC;PL
פני	пенни	פנים	пенни	N;PL	N;INAN;NOM;FEM;SG
קודם	первый	קודם	первый	ADV	ADJ;NOM;MASC;SG
קודם	первое	קודם	первый	ADV	ADJ;NOM;NEUT;SG
קודם	первая	קודם	первый	ADV	ADJ;NOM;FEM;SG
קודם	first	קודם	first	ADV	PROPN
עיר	town	עיר	town	N;FEM;SG	PROPN
עיר	city	עיר	city	N;FEM;SG	PROPN
עיר	города	עיר	город	N;FEM;SG	N;INAN;NOM;MASC;PL
לצד	сторона	לצד	сторона	ADP	N;INAN;NOM;FEM;SG
לצד	стороне	לצד	сторона	ADP	N;INAN;DAT;FEM;SG
ידוע	известные	ידוע	известный	N;MASC;SG	ADJ;NOM;PL
ידוע	известное	ידוע	известный	N;MASC;SG	ADJ;NOM;NEUT;SG
ידוע	известный	ידוע	известный	N;MASC;SG	ADJ;NOM;MASC;SG
ידוע	известен	ידוע	известный	N;MASC;SG	ADJ;MASC;SG
ידוע	известная	ידוע	известный	N;MASC;SG	ADJ;NOM;FEM;SG
הופעות	внешность	הופעה	внешность	N;FEM;PL	N;INAN;NOM;FEM;SG
קטן	маленькие	קטן	маленький	ADJ;MASC;SG	ADJ;NOM;PL
קטן	малых	קטן	малый	ADJ;MASC;SG	ADJ;GEN;PL
קטן	мелкие	קטן	мелкий	ADJ;MASC;SG	ADJ;NOM;PL
קטן	малые	קטן	малый	ADJ;MASC;SG	ADJ;NOM;PL
קטן	little	קטן	little	ADJ;MASC;SG	PROPN
קטן	мало	קטן	мало	ADJ;MASC;SG	ADV
קטן	маленькие	קטן	маленький	ADJ;MASC;SG	ADJ;NOM;PL
למד	учись	למד	учиться	V;MASC;SG;3;PST	V;IPFV;IMP;SG;2;FIN;MID
למד	учитесь	למד	учиться	V;MASC;SG;3;PST	V;IPFV;IND;PL;2;PRS;FIN;MID
ברית	союзники	ברית	союзник	N;FEM;SG	N;ANIM;NOM;MASC;PL
ברית	союзников	ברית	союзник	N;FEM;SG	N;ANIM;GEN;MASC;PL
היהודי	еврей	היהודי	еврей	PROPN	N;ANIM;NOM;MASC;SG
תשע	nine	תשע	nine	NUM;FEM;SG	PROPN
פחות	меньше	פחות	мало	ADV	NUM
פחות	меньше	פחות	мало	ADV	NUM
ישראלי	израильский	ישראלי	израильский	N;MASC;SG	ADJ;NOM;MASC;SG
ישראלי	израильские	ישראלי	израильский	N;MASC;SG	ADJ;NOM;PL
ישראלי	израильских	ישראלי	израильский	N;MASC;SG	ADJ;GEN;PL
ישראלי	израильская	ישראלי	израильский	N;MASC;SG	ADJ;NOM;FEM;SG
שיחק	играли	שיחק	играть	PROPN	V;IPFV;IND;PL;PST;FIN;ACT
שיחק	играла	שיחק	играть	PROPN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
שיחק	играл	שיחק	играть	PROPN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
מעבר	переход	מעבר	переход		N;INAN;NOM;MASC;SG
מעבר	помимо	מעבר	помимо		ADP
מעבר	проход	מעבר	проход		N;INAN;NOM;MASC;SG
איך	как	איך	как	ADV	CONJ
זהב	золотая	זהב	золотой	N;MASC;SG	ADJ;NOM;FEM;SG
זהב	золотые	זהב	золотой	N;MASC;SG	ADJ;NOM;PL
זהב	золотой	זהב	золотой	N;MASC;SG	ADJ;NOM;MASC;SG
זהב	golden	זהב	golden	N;MASC;SG	PROPN
זהב	золотой	זהב	золотой	N;MASC;SG	ADJ;NOM;MASC;SG
זהב	золотая	זהב	золотой	N;MASC;SG	ADJ;NOM;FEM;SG
זהב	gold	זהב	gold	N;MASC;SG	PROPN
זהב	золотые	זהב	золотой	N;MASC;SG	ADJ;NOM;PL
עולם	world	עולם	world	N;MASC;SG	PROPN
מדינה	страны	מדינה	страна	N;FEM;SG	N;INAN;NOM;FEM;PL
ארגון	организации	ארגון	организация	N;MASC;SG	N;INAN;NOM;FEM;PL
שונה	шона	שונה	шон		N;ANIM;ACC;MASC;SG
שונה	разные	שונה	разный		ADJ;NOM;PL
שונה	различных	שונה	различный		ADJ;GEN;PL
