kategória	kategorien	kategória	kategorien	N;NOM;FEM;SG	N;NOM;FEM;PL
máj	mai	mať	mai	INTJ	PROPN;NOM;MASC;SG
máj	kann	mať	können	INTJ	V;IND;SG;3;PRS;FIN
máj	may	mať	maylen	INTJ	PROPN
máj	möge	mať	mögen	INTJ	V;SBJV;SG;3;PRS;FIN
máj	darf	mať	dürfen	INTJ	V;IND;SG;3;PRS;FIN
slovenskej	slowakische	slovenský	slowakisch	ADJ;GEN;FEM;SG	ADJ;NOM;FEM;PL
slovenskej	slowakischen	slovenský	slowakisch	ADJ;GEN;FEM;SG	ADJ;NOM;PL
spolu	gesamtbetrag	spolu	gesamtbetrag	ADV	ADJ;V.PTCP
spolu	gesamtzahl	spolu	gesamtzahl	ADV	PROPN
spolu	gesamt	spolu	gesamt	ADV	
spolu	gesamtsumme	spolu	gesamtsumme	ADV	ADJ
spolu	gemeinsam	spolu	gemeinsam	ADV	ADJ
preto	folglich	preto	folglich	ADV	ADJ
preto	folglich	preto	folglich	ADV	ADJ
tom	tom	to	tom	DET;NOM;NEUT;SG	PROPN;NOM;MASC;SG
majstrovstvá	meisterschaft	majstrovstvo	meisterschaft	N;NOM;NEUT;PL	N;NOM;FEM;SG
majstrovstvá	meisterschaften	majstrovstvo	meisterschaften	N;NOM;NEUT;PL	V;NFIN
majstrovstvá	championship	majstrovstvo	championship	N;NOM;NEUT;PL	PROPN
majstrovstvá	biathlon	majstrovstvo	biathlon	N;NOM;NEUT;PL	ADJ
saint	heiligen	saint	heilig	PROPN;ANIM;NOM;MASC;SG	ADJ
saint	heiliger	saint	heilig	PROPN;ANIM;NOM;MASC;SG	ADJ
saint	saint	saint	sainen	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
saint	st	saint	st	PROPN;ANIM;NOM;MASC;SG	;SG
okrem	ausser	okrem	außernernern	ADP;GEN	
okrem	ausgenommen	okrem	ausgenommen	ADP;GEN	V;V.PTCP
bar	bar	bar	bar	N;INAN;NOM;MASC;SG	PROPN
bar	balken	bar	balken	N;INAN;NOM;MASC;SG	V;NFIN
americký	amerikanische	americký	amerikanisch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
americký	amerikanischen	americký	amerikanisch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
júl	juli	júl	juli	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
júl	july	júl	july	N;INAN;NOM;MASC;SG	
júl	jul	júl	jul	N;INAN;NOM;MASC;SG	
cez	via	cez	via	ADP;ACC	
asi	vermutlich	asi	vermutlich	PART	ADJ
asi	wohl	asi	wohl	PART	ADV
asi	wahrscheinlich	asi	wahrscheinlich	PART	ADJ
asi	vermutung	asi	vermutung	PART	ADV
asi	raten	asi	raten	PART	V;NFIN
asi	schätze	asi	schätzen	PART	
asi	erraten	asi	erraten	PART	V;V.PTCP
jeden	einen	jeden	ein	NUM;ANIM;NOM;MASC;SG	PRO;ACC;INDF;MASC;SG
jeden	eins	jeden	ein	NUM;ANIM;NOM;MASC;SG	
jeden	einer	jeden	ein	NUM;ANIM;NOM;MASC;SG	PRO;NOM;INDF;MASC;SG
jeden	eine	jeden	ein	NUM;ANIM;NOM;MASC;SG	DET;NOM;INDF;FEM;SG
jeden	ein	jeden	ein	NUM;ANIM;NOM;MASC;SG	ADV
ktorých	wessen	ktorý	wessen	DET;ANIM;ACC;MASC;PL	PRO;NOM;MASC;SG
ktorých	dessen	ktorý	der	DET;ANIM;ACC;MASC;PL	DET;GEN;MASC;SG
ktorých	wem	ktorý	wer	DET;ANIM;ACC;MASC;PL	ADV
ktorých	deren	ktorý	der	DET;ANIM;ACC;MASC;PL	DET;GEN;PL
vojny	kriege	vojna	kriegen	N;NOM;FEM;PL	
vojny	kriegen	vojna	kriegen	N;NOM;FEM;PL	V;NFIN
vojny	wars	vojna	wars	N;NOM;FEM;PL	
rok	baujahr	rok	baujahr	N;INAN;NOM;MASC;SG	
rok	jahre	rok	jahren	N;INAN;NOM;MASC;SG	ADV
ulica	strassen	ulica	strassen	N;NOM;FEM;SG	V;NFIN
ulica	strasse	ulica	straß	N;NOM;FEM;SG	
ulica	street	ulica	streen	N;NOM;FEM;SG	PROPN
ulica	straße	ulica	straß	N;NOM;FEM;SG	ADJ
ulica	straßen	ulica	straß	N;NOM;FEM;SG	N;NOM;PL
album	album	album	album	N;INAN;NOM;MASC;SG	
album	fotoalbum	album	fotoalbum	N;INAN;NOM;MASC;SG	ADJ
dátum	zeitpunkt	dátum	zeitpunkt	N;INAN;NOM;MASC;SG	ADJ
dátum	datum	dátum	datum	N;INAN;NOM;MASC;SG	
žien	weiblich	žena	weiblich	N;GEN;FEM;PL	ADJ
žien	weibliche	žena	weiblich	N;GEN;FEM;PL	ADJ;NOM;FEM;PL
žien	weibchen	žena	weibchen	N;GEN;FEM;PL	N;NOM;FEM;PL
žien	frauen	žena	frau	N;GEN;FEM;PL	V;NFIN
žien	frauen	žena	frau	N;GEN;FEM;PL	V;NFIN
tieto	diesen	tento	dies	DET;NOM;MASC;PL	PRO;ACC;MASC;SG
tieto	diese	tento	dies	DET;NOM;MASC;PL	PRO;NOM;FEM;SG
januára	jänner	január	jann	N;INAN;GEN;MASC;SG	
januára	januar	január	januar	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG
januára	january	január	january	N;INAN;GEN;MASC;SG	
majú	habe	mať	haben	V;IPFV;IND;PL;3;POS;PRS;FIN	V;SBJV;SG;3;PRS;FIN
toto	dieser	toto	dies	DET;NOM;NEUT;SG	PRO;NOM;MASC;SG
toto	diese	toto	dies	DET;NOM;NEUT;SG	PRO;NOM;FEM;SG
toto	das	toto	der	DET;NOM;NEUT;SG	PRO;NOM;NEUT;SG
toto	toto	toto	toto	DET;NOM;NEUT;SG	
ktorí	who	ktorý	who	DET;ANIM;NOM;MASC;PL	PROPN;NOM;SG
ktorí	wem	ktorý	wer	DET;ANIM;NOM;MASC;PL	ADV
ktorí	wen	ktorý	wer	DET;ANIM;NOM;MASC;PL	ADV
ktorí	wer	ktorý	wer	DET;ANIM;NOM;MASC;PL	PRO;NOM;SG
všetky	alle	všetok	alle	DET;INAN;NOM;MASC;PL	PRO;NOM;INDF;PL
všetky	alles	všetok	alle	DET;INAN;NOM;MASC;PL	PRO;NOM;INDF;NEUT;SG
všetky	all	všetok	all	DET;INAN;NOM;MASC;PL	ADV
francúzsky	französisch	francúzsky	französisch	N;ANIM;NOM;MASC;SG	ADJ
francúzsky	französische	francúzsky	französisch	N;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
francúzsky	französischen	francúzsky	französisch	N;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;PL
francúzsky	franzosen	francúzsky	franzosen	N;ANIM;NOM;MASC;SG	ADJ
francúzsky	franzose	francúzsky	franzos	N;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
mestá	ortschaften	mesto	ortschaften	N;NOM;NEUT;PL	ADJ
mestá	stadt	mesto	staden	N;NOM;NEUT;PL	
svoje	ihre	svoj	ihr	DET;ACC;NEUT;SG;REFL	DET;NOM;FEM;SG
svoje	seine	svoj	sein	DET;ACC;NEUT;SG;REFL	DET;NOM;FEM;SG
svoje	seiner	svoj	sein	DET;ACC;NEUT;SG;REFL	DET;NOM;MASC;SG
teda	somit	teda	somit	PART	ADV
teda	daher	teda	daher	PART	ADV
český	tschechische	český	tschechisch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
český	czech	český	czech	ADJ;ANIM;NOM;MASC;SG	PROPN;SG
český	tschechischen	český	tschechisch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;PL
český	český	český	český	ADJ;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
často	häufig	často	häufig	ADV	ADJ
často	häufiger	často	häufig	ADV	ADJ
často	häufig	často	häufig	ADV	ADJ
ján	jan	ján	jan	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
ján	ján	ján	Ján	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
ján	johannes	ján	johannes	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
ján	johann	ján	johann	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
ján	john	ján	john	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
niekoľko	mehrere	niekoľko	mehrere	DET;NOM;NEUT;SG	PRO;NOM;INDF;PL
okres	landkreis	okres	landkreis	INTJ	N
okres	district	okres	district	INTJ	PROPN
okres	bezirk	okres	bezirk	INTJ	PROPN
okres	stadtteil	okres	stadtteil	INTJ	ADJ
okres	distrikt	okres	distrikt	INTJ	ADJ
jún	juni	jún	juni	INTJ	PROPN;NOM;MASC;SG
jún	jun	jún	jun	INTJ	
jún	juni	jún	juni	INTJ	PROPN;NOM;MASC;SG
jún	june	jún	jun	INTJ	PROPN
šablóny	templates	šablón	templat	N;INAN;NOM;MASC;PL	N;NOM;NEUT;SG
šablóny	schablonen	šablón	schablonen	N;INAN;NOM;MASC;PL	V;NFIN
šablóny	schablone	šablón	schablone	N;INAN;NOM;MASC;PL	ADJ;NOM;FEM;PL
šablóny	vorlagen	šablón	vorliegen	N;INAN;NOM;MASC;PL	V;NFIN
šablóny	vorlage	šablón	vorlagen	N;INAN;NOM;MASC;PL	
šablóny	vorlagen	šablón	vorliegen	N;INAN;NOM;MASC;PL	V;NFIN
šablóny	template	šablón	templat	N;INAN;NOM;MASC;PL	PROPN;SG
šablóny	schablone	šablón	schablone	N;INAN;NOM;MASC;PL	ADJ;NOM;FEM;PL
šablóny	vorlage	šablón	vorlagen	N;INAN;NOM;MASC;PL	
dnes	heutige	dnes	heutig	ADV	ADJ;NOM;FEM;PL
dnes	heutigen	dnes	heutig	ADV	ADJ;NOM;MASC;PL
slovensko	slowakei	slovensko	slowakei	N;NOM;NEUT;SG	PROPN;NOM;SG
pretože	wegen	pretože	wegen	CONJ	ADP
pretože	denn	pretože	denn	CONJ	CONJ
ani	weder	ani	weder	PART	CONJ
ani	ani	ani	ani	PART	PROPN;NOM;SG
ani	noch	ani	noch	PART	ADV
ani	nor	ani	nor	PART	
ktorého	wessen	ktorý	wessen	DET;ANIM;GEN;MASC;SG	PRO;NOM;MASC;SG
ktorého	dessen	ktorý	der	DET;ANIM;GEN;MASC;SG	DET;GEN;MASC;SG
ktorého	wem	ktorý	wer	DET;ANIM;GEN;MASC;SG	ADV
ktorého	deren	ktorý	der	DET;ANIM;GEN;MASC;SG	DET;GEN;PL
slovenska	slovenska	slovensky	slovenska	N;NOM;NEUT;SG	PROPN
nové	neue	nový	neu	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
nové	neuen	nový	neu	ADJ;NOM;NEUT;SG	ADJ;ACC;MASC;SG
všetkých	alle	všetok	alle	DET;ANIM;ACC;MASC;PL	PRO;NOM;INDF;PL
všetkých	alles	všetok	alle	DET;ANIM;ACC;MASC;PL	PRO;NOM;INDF;NEUT;SG
všetkých	all	všetok	all	DET;ANIM;ACC;MASC;PL	ADV
štátu	bundesland	štát	bundesland	N;INAN;GEN;MASC;SG	
štátu	zustand	štát	zustand	N;INAN;GEN;MASC;SG	
štátu	mitgliedstaat	štát	mitgliedstaat	N;INAN;GEN;MASC;SG	ADJ
štátu	bundesstaat	štát	bundesstaat	N;INAN;GEN;MASC;SG	ADJ
ďalšie	zusätzliche	ďalší	zusätzlich	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
ďalšie	next	ďalší	next	ADJ;NOM;NEUT;SG	
ďalšie	nächsten	ďalší	nah	ADJ;NOM;NEUT;SG	ADJ;PL
ďalšie	nächste	ďalší	nah	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
ďalšie	andere	ďalší	ander	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
ďalšie	anderen	ďalší	ander	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
ďalšie	sonstige	ďalší	sonstig	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
ďalšie	weitere	ďalší	weit	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
ďalšie	weiter	ďalší	weiter	ADJ;NOM;NEUT;SG	ADV
ďalšie	weiteren	ďalší	weit	ADJ;NOM;NEUT;SG	ADJ;ACC;MASC;SG
ďalšie	mehr	ďalší	mehr	ADJ;NOM;NEUT;SG	ADV
ďalšie	weitere	ďalší	weit	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
tým	mannschaft	to	mannschaft	DET;INS;NEUT;SG	ADJ
tým	team	to	team	DET;INS;NEUT;SG	N;NOM;NEUT;SG
meno	namen	meno	name	N;NOM;NEUT;SG	
meno	bezeichnung	meno	Bezeichnung	N;NOM;NEUT;SG	ADJ
meno	vorname	meno	vornam	N;NOM;NEUT;SG	
dve	zweit	dva	zweit	NUM;NOM;FEM;PL	
dve	beiden	dva	beide	NUM;NOM;FEM;PL	PRO;NOM;INDF;PL
dve	two	dva	two	NUM;NOM;FEM;PL	PROPN;SG
dva	zweit	dva	zweit	NUM;INAN;NOM;MASC;PL	
dva	beiden	dva	beide	NUM;INAN;NOM;MASC;PL	PRO;NOM;INDF;PL
dva	two	dva	two	NUM;INAN;NOM;MASC;PL	PROPN;SG
mala	hatten	mať	haben	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN
mala	mala	mať	mala	V;IPFV;FEM;SG;POS;PST;V.PTCP	PROPN;NOM;SG
style	stil	style	stil	INTJ	ADJ
style	style	style	stylen	INTJ	
približne	über	približne	über	ADV	ADP
približne	grob	približne	grob	ADV	ADJ
približne	annähernd	približne	annähernd	ADV	ADJ
táto	dieser	táto	dies	DET;NOM;FEM;SG	PRO;NOM;MASC;SG
táto	diese	táto	dies	DET;NOM;FEM;SG	PRO;NOM;FEM;SG
táto	das	táto	der	DET;NOM;FEM;SG	PRO;NOM;NEUT;SG
prvé	erste	prvý	erst	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
prvé	zuerst	prvý	zuerst	ADJ;NOM;NEUT;SG	ADV
prvé	first	prvý	fersen	ADJ;NOM;NEUT;SG	PROPN
prvé	ersten	prvý	erst	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
martin	martin	martin	martin	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
http	http	http	http		
tri	tri	tri	tri	NUM;INAN;NOM;MASC;PL	
tri	dreien	tri	dreien	NUM;INAN;NOM;MASC;PL	
tri	three	tri	threen	NUM;INAN;NOM;MASC;PL	PROPN
tri	dreier	tri	dreier	NUM;INAN;NOM;MASC;PL	
loire	loire	loira	loire	N;NOM;NEUT;SG	PROPN;NOM;SG
nich	ihnen	on	sie	PRO;ANIM;ACC;MASC;PL;3	PRO;DAT;PL;3
začal	begannen	začať	beginnen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN
praha	prag	praha	pragen	PROPN;NOM;FEM;SG	PROPN;NOM;NEUT;SG
stránke	seiten	stránka	seiten	N;DAT;FEM;SG	V;NFIN
film	spielfilm	film	spielfilm	N;INAN;NOM;MASC;SG	PROPN
film	kinofilm	film	kinofilm	N;INAN;NOM;MASC;SG	PROPN
film	film	film	falmen	N;INAN;NOM;MASC;SG	
film	spielfilm	film	spielfilm	N;INAN;NOM;MASC;SG	PROPN
film	kinofilm	film	kinofilm	N;INAN;NOM;MASC;SG	PROPN
film	film	film	falmen	N;INAN;NOM;MASC;SG	
spoločnosti	körperschaften	spoločnosť	körperschaft	N;NOM;FEM;PL	ADJ
spoločnosti	gesellschaften	spoločnosť	gesellschaft	N;NOM;FEM;PL	ADJ
spoločnosti	kapitalgesellschaften	spoločnosť	kapitalgesellschaften	N;NOM;FEM;PL	ADJ
spoločnosti	firma	spoločnosť	firma	N;NOM;FEM;PL	N;NOM;FEM;SG
spoločnosti	gesellschaft	spoločnosť	gesellschaft	N;NOM;FEM;PL	ADJ
spoločnosti	firmen	spoločnosť	farmen	N;NOM;FEM;PL	V;NFIN
spoločnosti	gesellschaften	spoločnosť	gesellschaft	N;NOM;FEM;PL	ADJ
peter	petrus	peter	petrus	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
peter	peter	peter	peter	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
peter	bernd	peter	bernd	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
peter	birgit	peter	birgit	N;ANIM;NOM;MASC;SG	PROPN;NOM;FEM;SG
mali	hatte	mať	haben	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
mali	mali	mať	mali	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	
slovenská	slowakische	slovenský	slowakisch	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
slovenská	slowakischen	slovenský	slowakisch	ADJ;NOM;FEM;SG	ADJ;NOM;PL
strany	seiten	strana	seiten	N;NOM;FEM;PL	V;NFIN
strany	partys	strana	partys	N;NOM;FEM;PL	
svg	svg	svg	svg	N;NOM;FEM;SG	
slovensky	englisch	slovensky	englisch	ADV	ADJ
slovensky	englische	slovensky	englisch	ADV	ADJ;NOM;FEM;PL
slovensky	deutsch	slovensky	deutsch	ADV	ADJ
prvá	erste	prvý	erst	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
prvá	zuerst	prvý	zuerst	ADJ;NOM;FEM;SG	ADV
prvá	first	prvý	fersen	ADJ;NOM;FEM;SG	PROPN
prvá	ersten	prvý	erst	ADJ;NOM;FEM;SG	ADJ;NOM;PL
van	van	van	van	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
nemecký	deutsche	nemecký	deutsch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
storočí	jahrhunderten	storočie	jahrhundert	N;NOM;NEUT;SG	V;IND;PL;3;PST;FIN
storočí	jahrhunderte	storočie	jahrhundert	N;NOM;NEUT;SG	ADJ
storočí	jahrhundert	storočie	jahrhundert	N;NOM;NEUT;SG	ADJ
storočí	century	storočie	century	N;NOM;NEUT;SG	PROPN
storočí	jahrhunderts	storočie	jahrhundert	N;NOM;NEUT;SG	ADV
hlavne	hauptsächlich	hlavne	hauptsächlich	ADV	ADJ
hlavne	überwiegend	hlavne	überwiegend	ADV	ADJ
hlavne	vorwiegend	hlavne	vorwiegend	ADV	ADJ
hlavne	speziell	hlavne	speziell	ADV	ADJ
hlavne	überwiegend	hlavne	überwiegend	ADV	ADJ
hlavne	hauptsächlich	hlavne	hauptsächlich	ADV	ADJ
astronóm	astronom	astronó	astronom	N;ANIM;NOM;MASC;SG	PROPN
astronóm	astronomen	astronó	astronom	N;ANIM;NOM;MASC;SG	ADJ
rod	stab	rod	stab	N;ANIM;NOM;MASC;SG	
rod	rod	rod	rod	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
bude	will	byť	wollen	V;IPFV;IND;SG;3;POS;FUT;FIN	V;IND;SG;3;PRS;FIN
bude	wird	byť	werden	V;IPFV;IND;SG;3;POS;FUT;FIN	V;IND;SG;3;PRS;FIN;PASS
bude	wille	byť	willen	V;IPFV;IND;SG;3;POS;FUT;FIN	
bude	werde	byť	werden	V;IPFV;IND;SG;3;POS;FUT;FIN	V;SBJV;SG;3;PRS;FIN
titul	überschrift	tituť	überschreifen	N;INAN;NOM;MASC;SG	
titul	titel	tituť	titel	N;INAN;NOM;MASC;SG	
titul	anrede	tituť	anred	N;INAN;NOM;MASC;SG	
kostol	kirchen	kostol	Kirche	N;INAN;NOM;MASC;SG	N;PL
kostol	church	kostol	church	N;INAN;NOM;MASC;SG	PROPN
kostol	kirche	kostol	kirche	N;INAN;NOM;MASC;SG	
týchto	diesen	táto	dies	DET;ANIM;ACC;MASC;PL	PRO;ACC;MASC;SG
týchto	diese	táto	dies	DET;ANIM;ACC;MASC;PL	PRO;NOM;FEM;SG
republiky	republik	republika	republik	N;NOM;FEM;PL	N;NOM;FEM;SG
možno	möglicherweise	možno	möglicherweise	PART	ADV
možno	eventuell	možno	eventuell	PART	ADV
možno	vielleicht	možno	vielleicht	PART	ADV
možno	womöglich	možno	womöglich	PART	ADJ
možno	möglicherweise	možno	möglicherweise	PART	ADV
možno	eventuell	možno	eventuell	PART	ADV
možno	vllt	možno	vllt	PART	
možno	vielleicht	možno	vielleicht	PART	ADV
možno	womöglich	možno	womöglich	PART	ADJ
ženy	weiblich	žena	weiblich	N;NOM;FEM;PL	ADJ
ženy	frauen	žena	frau	N;NOM;FEM;PL	V;NFIN
ženy	hündinnen	žena	hündinnen	N;NOM;FEM;PL	
ženy	frauen	žena	frau	N;NOM;FEM;PL	V;NFIN
ďalej	weitere	ďalej	weit	ADV	ADJ;NOM;FEM;PL
ďalej	weiteres	ďalej	weit	ADV	ADJ;NOM;NEUT;SG
ďalej	weiterer	ďalej	weit	ADV	ADJ
ďalej	weiteren	ďalej	weit	ADV	ADJ;ACC;MASC;SG
ďalej	nächstes	ďalej	nah	ADV	ADJ;NOM;NEUT;SG
ďalej	nächster	ďalej	nah	ADV	ADJ
ďalej	next	ďalej	next	ADV	
ďalej	nächsten	ďalej	nah	ADV	ADJ;PL
ďalej	nächste	ďalej	nah	ADV	ADJ;NOM;FEM;PL
kedy	wenn	kedy	wenn	ADV	CONJ
kedy	wann	kedy	wann	ADV	ADV
územia	gebieten	územie	gebieten	N;NOM;NEUT;PL	V;NFIN
územia	gebiete	územie	gebieten	N;NOM;NEUT;PL	
územia	territorium	územie	territorium	N;NOM;NEUT;PL	ADJ
územia	gebiet	územie	gebieten	N;NOM;NEUT;PL	ADJ
územia	territorium	územie	territorium	N;NOM;NEUT;PL	ADJ
ide	goes	ísť	goes	V;IPFV;IND;SG;3;POS;PRS;FIN	PROPN;NOM;SG
ide	ide	ísť	ide	V;IPFV;IND;SG;3;POS;PRS;FIN	PROPN;NOM;SG
ide	entwicklungsumgebung	ísť	entwicklungsumgebung	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ
potok	stream	potok	stream	N;INAN;NOM;MASC;SG	
latinsky	lateinamerika	latinsky	lateinamerika	ADV	PROPN;NOM;SG
latinsky	latin	latinsky	latin	ADV	PROPN
latinsky	lateinische	latinsky	lateinisch	ADV	ADJ;NOM;FEM;PL
latinsky	lateinisch	latinsky	lateinisch	ADV	ADJ
latinsky	latein	latinsky	latein	ADV	ADJ
góly	ziel	góla	ziel	N;NOM;FEM;PL	N;NOM;NEUT;SG
góly	zielsetzung	góla	zielsetzung	N;NOM;FEM;PL	ADJ
góly	zielsetzungen	góla	zielsetzehen	N;NOM;FEM;PL	V;NFIN
spisovateľ	schriftsteller	spisovateľ	schriftsteller	N;ANIM;NOM;MASC;SG	ADJ
spisovateľ	verfasser	spisovateľ	verfasser	N;ANIM;NOM;MASC;SG	
spisovateľ	autorin	spisovateľ	autorin	N;ANIM;NOM;MASC;SG	PROPN
spisovateľ	schriftstellerin	spisovateľ	schriftstellerin	N;ANIM;NOM;MASC;SG	ADJ;NOM;FEM
európy	europa	európa	europa	N;NOM;FEM;PL	PROPN;NOM;SG
pôvodne	anfänglich	pôvodne	anfänglich	ADV	ADJ
pôvodne	ursprünglich	pôvodne	ursprünglich	ADV	ADJ
pôvodne	ursprünglich	pôvodne	ursprünglich	ADV	ADJ
súhvezdie	konstellation	súhvezdie	konstellation	N;NOM;NEUT;SG	ADJ
súhvezdie	sternbild	súhvezdie	sternbild	N;NOM;NEUT;SG	PROPN
známy	bekannte	známy	bekannt	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
známy	bekannten	známy	bekannt	ADJ;ANIM;NOM;MASC;SG	ADJ;PL
známy	kennenlernen	známy	kennenlernen	ADJ;ANIM;NOM;MASC;SG	V;NFIN
známy	bekannten	známy	bekannt	ADJ;ANIM;NOM;MASC;SG	ADJ;PL
známy	bekannte	známy	bekannt	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
haute	haute	haute	hauten	N;NOM;FEM;SG	
veľkosť	grösse	veľkosť	groß	N;NOM;FEM;SG	
john	johannes	john	johannes	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
john	johann	john	johann	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
john	john	john	john	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
klub	verein	klub	verein	N;INAN;NOM;MASC;SG	
objektov	objekten	objekt	objekt	N;INAN;GEN;MASC;PL	V;NFIN
objektov	objekte	objekt	objeken	N;INAN;GEN;MASC;PL	N;NOM;NEUT;PL
objektov	gegenstände	objekt	gegenständ	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
isbn	issn	isbn	issn		
isbn	isbn	isbn	isbn		;SG
slovenské	slowakische	slovenský	slowakisch	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
slovenské	slowakischen	slovenský	slowakisch	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
portál	pforte	portál	pforen	N;INAN;NOM;MASC;SG	
portál	portal	portál	portal	N;INAN;NOM;MASC;SG	
článok	artikel	článok	artikel	N;INAN;NOM;MASC;SG	ADJ
článok	unterabschnitt	článok	unterabschneiden	N;INAN;NOM;MASC;SG	
článok	abschnitt	článok	abschneiden	N;INAN;NOM;MASC;SG	ADV
ľudí	mensch	človek	mensch	N;ANIM;ACC;MASC;PL	N;SG
ľudí	menschen	človek	menschen	N;ANIM;ACC;MASC;PL	N;NOM;PL
ľudí	leute	človek	leute	N;ANIM;ACC;MASC;PL	N;NOM;PL
ľudí	menschen	človek	menschen	N;ANIM;ACC;MASC;PL	N;NOM;PL
ľudí	personen	človek	Person	N;ANIM;ACC;MASC;PL	N;NOM;FEM;PL
územie	gebiet	územie	gebieten	N;NOM;NEUT;SG	ADJ
územie	territorium	územie	territorium	N;NOM;NEUT;SG	ADJ
palomar	palomar	palomar	palomar	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
možné	mögliche	možný	möglich	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
niektoré	einige	niektorý	einige	DET;NOM;NEUT;SG	PRO;NOM;INDF;PL
niektoré	manche	niektorý	manch	DET;NOM;NEUT;SG	PRO;NOM;INDF;PL
niektoré	einigen	niektorý	einige	DET;NOM;NEUT;SG	PRO;ACC;INDF;PL
hudobné	musik	hudobný	musik	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG
hudobné	musikinstrumente	hudobný	musikinstrument	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
hudobné	musical	hudobný	musical	ADJ;NOM;NEUT;SG	
herec	schauspieler	herec	schauspieler	N;ANIM;NOM;MASC;SG	ADJ
herec	akteur	herec	akteur	N;ANIM;NOM;MASC;SG	
herec	darsteller	herec	darsteller	N;ANIM;NOM;MASC;SG	ADJ
hry	spiel	hra	spielen	N;NOM;FEM;PL	N;NOM;NEUT;SG
hry	videospiele	hra	videospiel	N;NOM;FEM;PL	
hry	spielen	hra	spielen	N;NOM;FEM;PL	V;NFIN
veľký	großen	veľký	groß	ADJ;ANIM;NOM;MASC;SG	ADJ;PL
veľký	große	veľký	groß	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
veľký	grosse	veľký	groß	ADJ;ANIM;NOM;MASC;SG	N;NOM;FEM;PL
veľký	big	veľký	bigen	ADJ;ANIM;NOM;MASC;SG	
veľký	großen	veľký	groß	ADJ;ANIM;NOM;MASC;SG	ADJ;PL
veľký	große	veľký	groß	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
gmina	gmina	gmina	gmina	N;NOM;FEM;SG	PROPN;NOM;SG
