kategória	kategorii	kategória	kategorie	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
prvé	nejdřív	prvý	brzy	ADJ;NOM;NEUT;SG	ADV;RL;POS
prvé	nejprve	prvý	nejprve	ADJ;NOM;NEUT;SG	ADV
prvé	nejdříve	prvý	brzy	ADJ;NOM;NEUT;SG	ADV;RL;POS
martin	martine	martin	martina	PROPN;ANIM;NOM;MASC;SG	INTJ
martin	martina	martin	martina	PROPN;ANIM;NOM;MASC;SG	N;NOM;FEM;SG;POS
martin	martin	martin	martin	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
http	http	http	http		N;INAN;NOM;MASC;SG;POS
tri	tri	tri	tri	NUM;INAN;NOM;MASC;PL	PROPN;NOM;MASC;SG;POS
loire	loire	loira	loira	N;NOM;NEUT;SG	PROPN;NOM;NEUT;SG;POS
začal	zahájena	začať	zahájený	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;POS;V.PTCP;PASS
začal	začala	začať	začít	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
praha	praha	praha	praha	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
stránke	stránky	stránka	stránka	N;DAT;FEM;SG	N;NOM;FEM;PL;POS
stránke	strana	stránka	strana	N;DAT;FEM;SG	N;NOM;FEM;SG;POS
stránke	stránka	stránka	stránka	N;DAT;FEM;SG	N;NOM;FEM;SG;POS
stránke	page	stránka	page	N;DAT;FEM;SG	PROPN;MASC;SG;POS
stránke	stránku	stránka	stránka	N;DAT;FEM;SG	N;ACC;FEM;SG;POS
film	filmová	film	filmový	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
film	filmová	film	filmový	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
spoločnosti	korporace	spoločnosť	korporace	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
spoločnosti	firma	spoločnosť	firma	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
spoločnosti	společnost	spoločnosť	společnost	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
peter	petře	peter	petra	N;ANIM;NOM;MASC;SG	N;DAT;FEM;SG;POS
peter	peter	peter	peter	N;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
peter	petr	peter	petr	N;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
mali	měl	mať	mít	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
mali	měla	mať	mít	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
mali	mali	mať	mít	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	PROPN;NOM;FEM;SG;POS
strany	stránkách	strana	stránka	N;NOM;FEM;PL	N;DAT;FEM;PL;POS
strany	stránek	strana	stránka	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
slovensky	anglické	slovensky	anglický	ADV	ADJ;NOM;NEUT;SG;POS
slovensky	angličtina	slovensky	angličtina	ADV	N;NOM;FEM;SG;POS
prvá	nejdřív	prvý	brzy	ADJ;NOM;FEM;SG	ADV;RL;POS
prvá	nejprve	prvý	nejprve	ADJ;NOM;FEM;SG	ADV
prvá	nejdříve	prvý	brzy	ADJ;NOM;FEM;SG	ADV;RL;POS
van	vane	van	vana	PROPN;ANIM;NOM;MASC;SG	V;IND;SG;3;POS;PRS;FIN;ACT
van	dodávka	van	dodávka	PROPN;ANIM;NOM;MASC;SG	N;NOM;FEM;SG;POS
van	van	van	van	PROPN;ANIM;NOM;MASC;SG	PROPN;FEM;SG;POS
nemecký	německy	nemecký	německy	ADJ;ANIM;NOM;MASC;SG	ADV;POS
nemecký	němčina	nemecký	němčina	ADJ;ANIM;NOM;MASC;SG	N;NOM;FEM;SG;POS
nemecký	němec	nemecký	němec	ADJ;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
nemecký	německé	nemecký	německý	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;PL;POS
storočí	staletí	storočie	století	N;NOM;NEUT;SG	N;NOM;NEUT;PL;POS
rod	rod	rod	rod	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
rod	prut	rod	prut	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
bude	will	byť	will	V;IPFV;IND;SG;3;POS;FUT;FIN	N;NOM;MASC;SG;POS
bude	vůle	byť	vůle	V;IPFV;IND;SG;3;POS;FUT;FIN	N;NOM;FEM;SG;POS
bude	bude	byť	být	V;IPFV;IND;SG;3;POS;FUT;FIN	V;IND;SG;3;POS;FUT;FIN;ACT
kostol	kostela	kostol	kostel	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
týchto	tyto	táto	tento	DET;ANIM;ACC;MASC;PL	DET;NOM;MASC;PL
týchto	tyhle	táto	tenhle	DET;ANIM;ACC;MASC;PL	DET;NOM;MASC;PL
republiky	republice	republika	republika	N;NOM;FEM;PL	N;DAT;FEM;SG;POS
republiky	republic	republika	republic	N;NOM;FEM;PL	PROPN;INAN;MASC;SG;POS
republiky	republika	republika	republika	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
republiky	republik	republika	republika	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
možno	možná	možno	možná	PART	ADV
možno	možná	možno	možná	PART	ADV
ženy	samice	žena	samice	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
ženy	ženské	žena	ženský	N;NOM;FEM;PL	ADJ;NOM;NEUT;SG;POS
ženy	ženský	žena	ženský	N;NOM;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
ženy	dámské	žena	dámský	N;NOM;FEM;PL	ADJ;NOM;MASC;SG;POS
ďalej	další	ďalej	další	ADV	ADJ;NOM;MASC;SG;POS
kedy	když	kedy	když	ADV	CONJ
územia	území	územie	území	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
územia	území	územie	území	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
územia	teritorium	územie	teritorium	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
systém	systému	systém	systém	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
ide	ide	ísť	ide	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;MASC;SG;POS
latinsky	latinské	latinsky	latinský	ADV	ADJ;NOM;NEUT;SG;POS
latinsky	latina	latinsky	latina	ADV	N;NOM;FEM;SG;POS
európy	europe	európa	europe	N;NOM;FEM;PL	PROPN;MASC;SG;POS
európy	evropě	európa	evropa	N;NOM;FEM;PL	PROPN;DAT;FEM;SG;POS
európy	evropa	európa	evropa	N;NOM;FEM;PL	PROPN;NOM;FEM;SG;POS
európy	evropy	európa	evropa	N;NOM;FEM;PL	PROPN;NOM;FEM;SG;POS
európy	evropu	európa	evropa	N;NOM;FEM;PL	PROPN;ACC;FEM;SG;POS
známy	známí	známy	známý	ADJ;ANIM;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;PL;POS
známy	známost	známy	známost	ADJ;ANIM;NOM;MASC;SG	N;NOM;FEM;SG;POS
haute	haute	haute	haute	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;POS
veľkosť	velikosti	veľkosť	velikost	N;NOM;FEM;SG	N;GEN;FEM;SG;POS
john	jan	john	jan	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
john	john	john	john	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
john	honza	john	honza	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
klub	club	klub	club	N;INAN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
klub	klubová	klub	klubový	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
klub	klubu	klub	klub	N;INAN;NOM;MASC;SG	N;INAN;DAT;MASC;SG;POS
objektov	objekty	objekt	objekt	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
objektov	předměty	objekt	předmět	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
isbn	isbn	isbn	isbn		N;MASC;POS
článok	článku	článok	článek	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
ľudí	lidé	človek	člověk	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
ľudí	lidí	človek	člověk	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL;POS
ľudí	lidi	človek	člověk	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
ľudí	lidé	človek	člověk	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
ľudí	lidem	človek	člověk	N;ANIM;ACC;MASC;PL	N;ANIM;DAT;MASC;PL;POS
ľudí	people	človek	people	N;ANIM;ACC;MASC;PL	N;MASC;SG;POS
palomar	palomar	palomar	palomar	N;INAN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
niektoré	nějaké	niektorý	nějaký	DET;NOM;NEUT;SG	DET;NOM;NEUT;PL
niektoré	někteří	niektorý	některý	DET;NOM;NEUT;SG	DET;ANIM;NOM;MASC;PL
niektoré	některé	niektorý	některý	DET;NOM;NEUT;SG	DET;NOM;MASC;PL
niektoré	některým	niektorý	některý	DET;NOM;NEUT;SG	DET;DAT;PL
hudobné	hudbu	hudobný	hudba	ADJ;NOM;NEUT;SG	N;ACC;FEM;SG;POS
hudobné	music	hudobný	music	ADJ;NOM;NEUT;SG	PROPN;FEM;POS
hudobné	hudba	hudobný	hudba	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;POS
hudobné	muzikál	hudobný	muzikál	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
herec	herce	herec	herec	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;PL;POS
hry	hrách	hra	hra	N;NOM;FEM;PL	N;DAT;FEM;PL;POS
veľký	velký	veľký	velký	ADJ;ANIM;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
veľký	velké	veľký	velký	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;PL;POS
veľký	velký	veľký	velký	ADJ;ANIM;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
veľký	velké	veľký	velký	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;PL;POS
života	life	život	life	N;INAN;GEN;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
života	zivot	život	zivot	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;POS
života	životní	život	životní	N;INAN;GEN;MASC;SG	ADJ;NOM;MASC;SG;POS
života	život	život	život	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
septembra	září	september	září	N;INAN;GEN;MASC;SG	N;NOM;NEUT;SG;POS
kráľ	king	kráľ	king	N;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
kráľ	krále	kráľ	král	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
kráľ	králi	kráľ	král	N;ANIM;NOM;MASC;SG	N;ANIM;DAT;MASC;SG;POS
iii	iii	iii	iii	NUM	NUM
maďarsku	maďarsko	maďarsky	maďarský	N;NOM;NEUT;SG	PROPN;NOM;NEUT;SG;POS
hráči	hráče	hráčiť	hráč	N;ANIM;NOM;MASC;PL	N;ANIM;ACC;MASC;PL;POS
hráči	hráčů	hráčiť	hráč	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL;POS
hráči	přehrávače	hráčiť	přehrávač	N;ANIM;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
vlády	vládou	vláda	vláda	N;NOM;FEM;PL	N;INS;FEM;SG;POS
vlády	vláda	vláda	vláda	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
vlády	vlád	vláda	vláda	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
vlády	vládám	vláda	vláda	N;NOM;FEM;PL	N;DAT;FEM;PL;POS
môžu	může	môcť	moci	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;SG;3;POS;PRS;FIN;ACT
miest	místy	mesto	místy	N;GEN;NEUT;PL	ADV
miest	místa	mesto	místo	N;GEN;NEUT;PL	N;NOM;NEUT;PL;POS
napriek	navzdory	napriek	navzdory	ADP;DAT	ADV
mieste	stránky	miesto	stránka	N;NOM;NEUT;SG	N;NOM;FEM;PL;POS
kráľa	král	kráľ	král	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG;POS
kráľa	king	kráľ	king	N;ANIM;ACC;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
kráľa	králi	kráľ	král	N;ANIM;ACC;MASC;SG	N;ANIM;DAT;MASC;SG;POS
spoločnosť	společnosti	spoločnosť	společnost	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
spoločnosť	společnosti	spoločnosť	společnost	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
oblasť	regionu	oblasť	region	N;NOM;FEM;SG	N;INAN;DAT;MASC;SG;POS
oblasť	oblasti	oblasť	oblast	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
nej	její	ona	jeho	PRO;DAT;FEM;SG;3	DET;NOM;FEM;SG;3
nej	ji	ona	on	PRO;DAT;FEM;SG;3	PRO;ACC;FEM;SG;3
vek	věku	vek	věk	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
takmer	skoro	takmer	skoro	PART	ADV
takmer	téměř	takmer	téměř	PART	ADV
takmer	skoro	takmer	skoro	PART	ADV
takmer	téměř	takmer	téměř	PART	ADV
štadión	stadionu	štadión	stadión	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
muži	samce	muž	samec	N;ANIM;NOM;MASC;PL	N;ANIM;ACC;MASC;PL;POS
muži	muže	muž	muž	N;ANIM;NOM;MASC;PL	N;ANIM;ACC;MASC;PL;POS
muži	pánské	muž	pánský	N;ANIM;NOM;MASC;PL	ADJ;NOM;MASC;PL;POS
muži	men	muž	men	N;ANIM;NOM;MASC;PL	PROPN;NOM;MASC;SG;POS
muži	mužů	muž	muž	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL;POS
októbra	říjen	október	říjen	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
život	life	život	life	N;INAN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
život	životní	život	životní	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
mája	májový	máj	májový	N;INAN;GEN;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
mája	máj	máj	máj	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
mája	květen	máj	květen	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
dňa	den	deň	den	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
jozef	jozef	jozef	jozef	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
jozef	joseph	jozef	joseph	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
jozef	josef	jozef	josef	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
center	center	center	centrum	N;INAN;NOM;MASC;SG	N;NOM;NEUT;PL;POS
syn	synu	syn	syn	N;ANIM;NOM;MASC;SG	N;ANIM;DAT;MASC;SG;POS
marca	březen	marec	březen	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
marca	pochodovat	marec	pochodovat	N;INAN;GEN;MASC;SG	V;IPFV;POS;NFIN
marca	pochod	marec	pochod	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
dĺžka	délku	dĺžka	délka	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
augusta	srpen	augusta	srpen	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
augusta	august	augusta	august	N;INAN;GEN;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
augusta	augusta	augusta	augusta	N;INAN;GEN;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
veľké	velké	veľký	velký	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;POS
veľké	velké	veľký	velký	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;POS
školy	škol	škola	škola	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
školy	školu	škola	škola	N;NOM;FEM;PL	N;ACC;FEM;SG;POS
školy	škola	škola	škola	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
nový	nový	nový	nový	ADJ;ANIM;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
nový	nově	nový	nově	ADJ;ANIM;NOM;MASC;SG	ADV;POS
nový	nové	nový	nový	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;PL;POS
nový	novinka	nový	novinka	ADJ;ANIM;NOM;MASC;SG	N;NOM;FEM;SG;POS
anderson	anderson	anderson	anderson	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
anderson	andersonová	anderson	andersonový	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
správa	nahlásit	správa	nahlásit	N;NOM;FEM;SG	V;PFV;POS;NFIN
správa	zprávu	správa	zpráva	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
štát	zemi	štát	země	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG;POS
štát	státní	štát	státní	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
pomocou	použití	pomoc	použití	N;INS;FEM;SG	N;NOM;NEUT;SG;POS
pomocou	používání	pomoc	používání	N;INS;FEM;SG	N;NOM;NEUT;SG;POS
pomocou	používám	pomoc	používat	N;INS;FEM;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
hráč	hráče	hráč	hráč	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;PL;POS
hráč	hráči	hráč	hráč	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;PL;POS
hráč	přehrávač	hráč	přehrávač	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
hráč	gamer	hráč	gamera	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
banskej	banská	banský	banský	ADJ;GEN;FEM;SG	ADJ;NOM;FEM;SG;POS
júna	červen	jún	červen	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
cesta	silniční	cesta	silniční	N;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
cesta	road	cesta	road	N;NOM;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
apríla	duben	apríl	duben	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
dostal	mám	dostať	mít	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;1;POS;PRS;FIN;ACT
krajiny	zemi	krajina	země	N;NOM;FEM;PL	N;ACC;FEM;SG;POS
krajiny	země	krajina	země	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
krajiny	krajiny	krajina	krajina	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
krajiny	krajinu	krajina	krajina	N;NOM;FEM;PL	N;ACC;FEM;SG;POS
krajiny	krajina	krajina	krajina	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
krajiny	země	krajina	země	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
začala	zahájena	začať	zahájený	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;POS;V.PTCP;PASS
začala	začala	začať	začít	V;PFV;FEM;SG;POS;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
spacewatch	spacewatch	spacena	spacewatch	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;PL;POS
ceny	cen	cena	cena	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
ceny	ceník	cena	ceník	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG;POS
žilo	žila	žiť	žít	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
žilo	žili	žiť	žít	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
typ	typu	typ	typ	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
pyrénées	pyrénées	pyrénés	pyrénées		PROPN;NOM;MASC;SG;POS
mesa	mesa	mes	mesa	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
košice	košice	košica	košice	N;NOM;FEM;PL	PROPN;NOM;FEM;PL;POS
rôznych	různé	rôzny	různý	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;PL;POS
rôznych	různí	rôzny	různý	ADJ;GEN;MASC;PL	ADJ;ANIM;NOM;MASC;PL;POS
spojené	spojených	spojený	spojený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;GEN;MASC;PL;POS
spojené	spojené	spojený	spojený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
júla	července	júla	červenec	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
práve	jen	práve	jen	ADV	PART
práve	jenom	práve	jenom	ADV	PART
niektorých	nějaké	niektorý	nějaký	DET;GEN;MASC;PL	DET;NOM;NEUT;PL
niektorých	některý	niektorý	některý	DET;GEN;MASC;PL	DET;NOM;MASC;SG
niektorých	někteří	niektorý	některý	DET;GEN;MASC;PL	DET;ANIM;NOM;MASC;PL
niektorých	některé	niektorý	některý	DET;GEN;MASC;PL	DET;NOM;MASC;PL
niektorých	některým	niektorý	některý	DET;GEN;MASC;PL	DET;DAT;PL
čas	dob	čas	doba	N;INAN;NOM;MASC;SG	N;GEN;FEM;PL;POS
prípade	case	prípad	casa	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
prípade	případě	prípad	případ	N;INAN;NOM;MASC;SG	N;INAN;DAT;MASC;SG;POS
novembra	listopad	november	listopad	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
víťaz	vítězem	víťaz	vítěz	N;ANIM;NOM;MASC;SG	N;ANIM;INS;MASC;SG;POS
víťaz	vítěze	víťaz	vítěz	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
decembra	prosinec	december	prosinec	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
decembra	prosinci	december	prosinec	N;INAN;GEN;MASC;SG	N;INAN;DAT;MASC;SG;POS
nemecko	německo	nemecko	německý	PROPN;NOM;NEUT;SG	PROPN;NOM;NEUT;SG;POS
hlavné	major	hlavný	major	ADJ;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG;POS
hlavné	main	hlavný	main	ADJ;NOM;NEUT;SG	PROPN;INAN;NOM;MASC;SG;POS
galaxia	galaxií	galaxia	galaxie	N;NOM;FEM;SG	N;INS;FEM;SG;POS
galaxia	galaxii	galaxia	galaxie	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
galaxia	galaxy	galaxia	galax	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL;POS
awards	ocenění	awards	ocenění		N;NOM;NEUT;SG;POS
vrátane	včetně	vrátane	včetně	ADV	ADP;GEN
hviezdna	hvězdné	hviezdny	hvězdný	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL;POS
troch	tři	tri	tři	NUM;GEN;MASC;PL	NUM;NOM;PL
práce	práce	práca	práce	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
práce	prace	práca	prace	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
práce	pracovní	práca	pracovní	N;NOM;FEM;PL	ADJ;NOM;MASC;SG;POS
práce	práci	práca	práce	N;NOM;FEM;PL	N;ACC;FEM;SG;POS
práce	pracovat	práca	pracovat	N;NOM;FEM;PL	V;IPFV;POS;NFIN
veľká	velké	veľký	velký	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL;POS
veľká	velké	veľký	velký	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL;POS
otec	otče	otec	oteč	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
com	kom	co	kdo	INTJ	PROPN;INAN;NOM;MASC;SG;POS
com	com	co	com	INTJ	PROPN;NOM;MASC;SG;POS
svete	world	svet	world	N;INAN;ESS;MASC;SG	ADJ;POS
svete	svět	svet	svět	N;INAN;ESS;MASC;SG	N;INAN;NOM;MASC;SG;POS
svete	světový	svet	světový	N;INAN;ESS;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
svete	světová	svet	světový	N;INAN;ESS;MASC;SG	ADJ;NOM;FEM;SG;POS
svete	světové	svet	světový	N;INAN;ESS;MASC;SG	ADJ;NOM;FEM;SG;POS
stránky	stránkách	stránka	stránka	N;NOM;FEM;PL	N;DAT;FEM;PL;POS
stránky	stránek	stránka	stránka	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
diela	pracuje	dielo	pracovat	N;NOM;NEUT;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
diela	fungují	dielo	fungovat	N;NOM;NEUT;PL	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
diela	funguje	dielo	fungovat	N;NOM;NEUT;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
poloha	lokace	poloha	lokace	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
typu	druh	typ	druh	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
typu	typ	typ	typ	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
typu	type	typ	typ	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
deň	dne	deň	den	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
houten	houten	houten	houtený	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG;POS
druhý	druhý	druhý	druhý	ADJ;INAN;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
články	článků	článok	článek	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
jedna	jednu	jeden	jeden	NUM;NOM;FEM;SG	NUM;ACC;FEM;SG
každý	všichni	každý	všechen	DET;ANIM;NOM;MASC;SG	DET;ANIM;NOM;MASC;PL
každý	všichni	každý	všechen	DET;ANIM;NOM;MASC;SG	DET;ANIM;NOM;MASC;PL
každý	všem	každý	všechen	DET;ANIM;NOM;MASC;SG	DET;DAT;PL
sur	sur	sur	sur		PROPN;NOM;MASC;SG;POS
celý	celou	celý	celý	ADJ;INAN;NOM;MASC;SG	ADJ;ACC;FEM;SG;POS
obyvateľstva	obyvatelstvo	obyvateľstvo	obyvatelstvo	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
obyvateľstva	populace	obyvateľstvo	populace	N;NOM;NEUT;PL	N;NOM;FEM;SG;POS
členovia	členy	člen	člen	N;ANIM;NOM;MASC;PL	N;ANIM;ACC;MASC;PL;POS
členovia	členů	člen	člen	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL;POS
stále	porad	stále	porada	ADV	N;NOM;FEM;SG;POS
jednotky	jednotek	jednotka	jednotka	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
dejiny	dějepis	dejiny	dějepis	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG;POS
dejiny	historie	dejiny	historie	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
