med	med	med	med	ADP	
västra	zachodnia	onstra	zachodni	ADJ;NOM;DEF;SG	
västra	zachodni	onstra	zachodni	ADJ;NOM;DEF;SG	N;NOM;MASC;SG
västra	western	onstra	western	ADJ;NOM;DEF;SG	
del	częściowo	del	częściowo	N;NOM;INDF;MASC+FEM;SG	ADV
del	del	del	del	N;NOM;INDF;MASC+FEM;SG	
riktning	kierunku	riktning	kierunek	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
namn	imiona	namn	imię	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
namn	nazwiska	namn	nazwisko	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
namn	nazwy	namn	nazwa	N;NOM;INDF;NEUT;SG	
bland	pośród	bland	pośród	ADP	
bland	pośród	bland	pośród	ADP	
vilket	które	vilken	który	PRO;INDF;NEUT;SG	DET;ACC;MASC;SG
vilket	która	vilken	który	PRO;INDF;NEUT;SG	DET;NOM;FEM;SG
vilket	który	vilken	który	PRO;INDF;NEUT;SG	DET;NOM;MASC;SG
svenska	szwedzki	svensk	szwedzki	ADJ;NOM;PL	ADJ;NOM;MASC;SG
svenska	szwedzkie	svensk	szwedzki	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
svenska	szwedzka	svensk	szwedzko	ADJ;NOM;PL	ADJ;NOM;FEM;SG
svenska	svenska	svensk	svensk	ADJ;NOM;PL	
mellan	pomiędzy	mellan	pomiędzy	ADP	
svensk	szwedzki	svensk	szwedzki	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
svensk	szwedzkie	svensk	szwedzki	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
svensk	szwedzka	svensk	szwedzko	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
svensk	szwed	svensk	szwed	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
svensk	svensk	svensk	svensk	N;NOM;INDF;MASC+FEM;SG	
när	gdy	när	gdy	ADV	CONJ
cerro	cerro	cerro	cerro	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
frankrike	francji	frankrike	francja	PROPN;NOM	PROPN;GEN;FEM;SG
frankrike	francja	frankrike	francja	PROPN;NOM	N;NOM;FEM;SG
frankrike	france	frankrike	franka	PROPN;NOM	PROPN;NOM;MASC;SG
död	śmierci	död	śmierć	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
död	death	död	death	N;NOM;INDF;MASC+FEM;SG	
död	martwe	död	martwy	N;NOM;INDF;MASC+FEM;SG	
död	martwy	död	martwy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
död	dead	död	dead	N;NOM;INDF;MASC+FEM;SG	
kulle	hill	kulle	hill	N;NOM;INDF;MASC+FEM;SG	
kina	china	kina	chiny	PROPN;NOM	
kina	chin	kina	chuna	PROPN;NOM	PROPN;NOM;MASC;SG
kina	chiny	kina	chiny	PROPN;NOM	
kina	chrl	kina	chrl	PROPN;NOM	
kommunen	gmina	kommun	gmina	N;NOM;DEF;MASC+FEM;SG	
est	est	est	esty	PROPN;NOM	
text	text	text	text	N;NOM;INDF;MASC+FEM;SG	
text	tekstowe	text	tekstowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
lista	listy	lista	list	N;NOM;INDF;MASC+FEM;SG	
lista	listę	lista	lista	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
annat	innych	annan	inny	PRO;INDF;NEUT;SG	ADJ;GEN;MASC;PL
annat	inne	annan	inny	PRO;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
annat	pozostał	annan	pozostać	PRO;INDF;NEUT;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
annat	inny	annan	inny	PRO;INDF;NEUT;SG	ADJ;NOM;MASC;SG
största	największym	stor	duży	ADJ;NOM;DEF;RL	ADJ;INS;CMPR;MASC;SG
största	największa	stor	duży	ADJ;NOM;DEF;RL	ADJ;NOM;CMPR;FEM;SG
största	najwięksi	stor	wielki	ADJ;NOM;DEF;RL	ADJ;NOM;CMPR;MASC;PL
största	największe	stor	duży	ADJ;NOM;DEF;RL	ADJ;NOM;CMPR;NEUT;SG
största	największy	stor	duży	ADJ;NOM;DEF;RL	ADJ;NOM;CMPR;MASC;SG
största	najwspanialszy	stor	kopanialy	ADJ;NOM;DEF;RL	ADJ;NOM;CMPR;MASC;SG
största	największe	stor	duży	ADJ;NOM;DEF;RL	ADJ;NOM;CMPR;NEUT;SG
största	największy	stor	duży	ADJ;NOM;DEF;RL	ADJ;NOM;CMPR;MASC;SG
största	największych	stor	duży	ADJ;NOM;DEF;RL	ADJ;GEN;CMPR;MASC;PL
största	największa	stor	duży	ADJ;NOM;DEF;RL	ADJ;NOM;CMPR;FEM;SG
största	największe	stor	duży	ADJ;NOM;DEF;RL	ADJ;NOM;CMPR;NEUT;SG
största	największy	stor	duży	ADJ;NOM;DEF;RL	ADJ;NOM;CMPR;MASC;SG
from	pobożny	from	pobożny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
tropiskt	tropikalnych	tropisk	tropikalny	ADJ;NOM;INDF;NEUT;SG	ADJ;GEN;MASC;PL
park	parki	park	park	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
park	parka	park	parka	N;NOM;INDF;MASC+FEM;SG	
hill	wzgórza	hill	wzgórzać	PROPN;NOM	N;NOM;NEUT;SG
hill	wzgórze	hill	wzgórze	PROPN;NOM	N;NOM;NEUT;SG
hill	hill	hill	hill	PROPN;NOM	
flera	kilkanaście	flera	kilkanaście	PRO;INDF;PL	DET;ACC;MASC;PL
flera	kilka	flera	kilka	PRO;INDF;PL	DET;ACC;MASC;PL
flera	kilku	flera	kilka	PRO;INDF;PL	DET;ACC;MASC;PL
flera	wielokrotne	flera	wielokrotny	PRO;INDF;PL	ADJ;NOM;NEUT;SG
flera	wiele	flera	wiele	PRO;INDF;PL	DET;ACC;MASC;PL
flera	wielu	flera	wiele	PRO;INDF;PL	DET;ACC;MASC;PL
periodiskt	okresowo	periodisk	okresowo	ADJ;NOM;INDF;NEUT;SG	ADV
periodiskt	okresowo	periodisk	okresowo	ADJ;NOM;INDF;NEUT;SG	ADV
nord	północnej	nord	północny	PROPN;NOM	ADJ;GEN;FEM;SG
nord	północ	nord	północ	PROPN;NOM	N;NOM;FEM;SG
nord	north	nord	north	PROPN;NOM	
nord	nord	nord	nord	PROPN;NOM	
stockholm	sztokholmu	stockholm	sztokholm	PROPN;NOM	N;GEN;MASC;SG
stockholm	sztokholmie	stockholm	sztokholm	PROPN;NOM	N;ACC;MASC;SG
alla	wszystkie	all	wszystek	PRO;INDF;PL	DET;NOM;MASC;PL
alla	wszystko	all	wszystko	PRO;INDF;PL	PRO;NOM;NEUT;SG
alla	all	all	all	PRO;INDF;PL	
alla	każdy	all	każdy	PRO;INDF;PL	DET;NOM;MASC;SG
senare	pozniej	sen	pozno	ADV;CMPR	V;PFV;IND;SG;FIN;ACT
olika	inna	olik	inny	ADJ;NOM;PL	ADJ;NOM;FEM;SG
olika	różne	olik	różny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
olika	inny	olik	inny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
olika	różnych	olik	różny	ADJ;NOM;PL	ADJ;GEN;MASC;PL
olika	różnych	olik	różny	ADJ;NOM;PL	ADJ;GEN;MASC;PL
olika	różne	olik	różny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
olika	rozmaite	olik	rozmaity	ADJ;NOM;PL	
point	pkt	point	punkt	N;NOM;INDF;MASC+FEM;SG	
point	point	point	point	N;NOM;INDF;MASC+FEM;SG	
ort	city	ort	city	N;NOM;INDF;MASC+FEM;SG	
ort	miasta	ort	miasto	N;NOM;INDF;MASC+FEM;SG	N;GEN;NEUT;SG
nya	nowości	ny	nowość	ADJ;NOM;PL	N;ACC;FEM;PL
nya	nowe	ny	nowy	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
nya	nowość	ny	nowość	ADJ;NOM;PL	N;NOM;FEM;SG
nya	nowy	ny	nowy	ADJ;NOM;PL	ADJ;NOM;MASC;SG
nya	nowa	ny	nowy	ADJ;NOM;PL	
island	islandia	island	islandia	PROPN;NOM	N;NOM;FEM;SG
island	islandii	island	islandia	PROPN;NOM	
dock	jednak	dock	jednak	ADV	PART
dock	jednakże	dock	jednakże	ADV	
dock	jakkolwiek	dock	jakkolwiek	ADV	
dock	jednak	dock	jednak	ADV	PART
dock	jednakże	dock	jednakże	ADV	
sjön	jeziora	sjö	jezioro	N;NOM;DEF;MASC+FEM;SG	N;ACC;NEUT;SG
sjön	lake	sjö	raka	N;NOM;DEF;MASC+FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
tidigare	poprzednio	tidig	poprzednio	ADV;CMPR	ADV
tidigare	wczesniej	tidig	wczesnie	ADV;CMPR	V;PFV;IND;SG;3;NFIN;ACT
tidigare	wcześniejszy	tidig	wczesny	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG
tidigare	wcześniejsza	tidig	wczesny	ADV;CMPR	ADJ;NOM;CMPR;FEM;SG
tidigare	wcześniejsze	tidig	wczesny	ADV;CMPR	ADJ;NOM;CMPR;NEUT;SG
tidigare	były	tidig	być	ADV;CMPR	V;IPFV;MASC;IND;SG;PST;FIN;ACT
tidigare	poprzedni	tidig	poprzedni	ADV;CMPR	ADJ;NOM;MASC;SG
tidigare	dawne	tidig	dawny	ADV;CMPR	ADJ;NOM;NEUT;SG
tidigare	poprzednie	tidig	poprzednie	ADV;CMPR	
tidigare	poprzednia	tidig	poprzedniać	ADV;CMPR	
tidigare	poprzedni	tidig	poprzedni	ADV;CMPR	ADJ;NOM;MASC;SG
tidigare	poprzednie	tidig	poprzednie	ADV;CMPR	
tidigare	wcześniejsze	tidig	wczesny	ADV;CMPR	ADJ;NOM;CMPR;NEUT;SG
brasilien	brazylia	brasili	brazyliać	PROPN;NOM	N;NOM;FEM;SG
colombia	columbia	colombia	columbiać	PROPN;NOM	N;NOM;MASC;SG
colombia	kolumbia	colombia	kolumbia	PROPN;NOM	V;IPFV;IND;SG;PRS;FIN;ACT
colombia	kolumbii	colombia	kolumbia	PROPN;NOM	
colombia	kolumbia	colombia	kolumbia	PROPN;NOM	V;IPFV;IND;SG;PRS;FIN;ACT
socken	parafia	socken	parafia	N;NOM;INDF;MASC+FEM;SG	
socken	parafii	socken	parafia	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
mount	mount	mount	mount	PROPN;NOM	
mount	góra	mount	góra	PROPN;NOM	
kom	przyszedł	komma	przyjść	V;IMP;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
kom	przyszło	komma	przyjść	V;IMP;FIN;ACT	V;PFV;NEUT;IND;SG;PST;FIN;ACT
stora	duża	stor	duży	ADJ;NOM;PL	ADJ;NOM;FEM;SG
stora	duży	stor	duży	ADJ;NOM;PL	ADJ;NOM;MASC;SG
stora	dużych	stor	duży	ADJ;NOM;PL	ADJ;GEN;MASC;PL
stora	duże	stor	duży	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
stora	duża	stor	duży	ADJ;NOM;PL	ADJ;NOM;FEM;SG
stora	duże	stor	duży	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
stora	big	stor	big	ADJ;NOM;PL	
stora	wielka	stor	wielki	ADJ;NOM;PL	ADJ;NOM;FEM;SG
stora	duży	stor	duży	ADJ;NOM;PL	ADJ;NOM;MASC;SG
stora	wielki	stor	wielki	ADJ;NOM;PL	ADJ;NOM;MASC;SG
stora	stora	stor	stora	ADJ;NOM;PL	
kinshasa	kinszasa	kinshasa	kinszas	PROPN;NOM	
omgivande	otoczenia	omgivande	otoczenie	ADJ;NOM;PRS;V.PTCP	N;GEN;NEUT;SG
omgivande	otoczenie	omgivande	otoczyć	ADJ;NOM;PRS;V.PTCP	N;NOM;NEUT;SG
basen	base	bas	bas	N;NOM;DEF;MASC+FEM;SG	
basen	bazy	bas	baza	N;NOM;DEF;MASC+FEM;SG	N;GEN;FEM;SG
tre	tre	tre	trzy	NUM;NOM	
tre	trzy	tre	trzy	NUM;NOM	NUM;ACC;MASC;PL
shift	shift	shift	shift	N;NOM;INDF;MASC+FEM;SG	
algeriet	algierii	algeri	algieria	N;NOM;DEF;NEUT;SG	PROPN;GEN;FEM;SG
algeriet	algieria	algeri	algieria	N;NOM;DEF;NEUT;SG	
dessa	tych	denna	ten	PRO;DEF;PL	DET;GEN;MASC;PL
dessa	te	denna	ten	PRO;DEF;PL	DET;NOM;MASC;PL
dessa	tych	denna	ten	PRO;DEF;PL	DET;GEN;MASC;PL
dessa	te	denna	ten	PRO;DEF;PL	DET;NOM;MASC;PL
chile	chile	chile	chily	PROPN;NOM	PROPN;NOM;MASC;SG
växtlighet	roślinności	växtlighet	roślinność	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
mer	more	mycket	more	ADV;CMPR	
kongo	kongo	kongo	kongo	PROPN;NOM	
kongo	konga	kongo	kongać	PROPN;NOM	
öst	wschodnie	öst	wschodni	N	ADJ;NOM;NEUT;SG
öst	east	öst	east	N	V;IPFV;IND;SG;PRS;FIN;ACT
öst	wschodni	öst	wschodni	N	ADJ;NOM;MASC;SG
öst	wschodnia	öst	wschodnia	N	ADJ;NOM;FEM;SG
öst	wschodnie	öst	wschodni	N	ADJ;NOM;NEUT;SG
öst	wschodni	öst	wschodni	N	ADJ;NOM;MASC;SG
öst	wschodniej	öst	wschodni	N	ADJ;GEN;FEM;SG
öst	wschodnia	öst	wschodnia	N	ADJ;NOM;FEM;SG
region	regionie	region	region	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
region	regiony	region	regić	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
region	regionu	region	regić	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
von	von	von	von	PROPN;NOM	
jakarta	dżakarcie	jakert	dżakartia	N;NOM;INDF;MASC+FEM;SG	
wat	wat	wat	wat	N;NOM;INDF;MASC+FEM;SG	
file	plik	file	plik	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
file	pliku	file	plik	N;NOM;INDF;NEUT;SG	N;GEN;MASC;SG
släkte	rasy	släkte	rasa	N;NOM;INDF;NEUT;SG	N;ACC;FEM;PL
släkte	rodzaje	släkte	rodzawać	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
släkte	rodzajów	släkte	rodzaj	N;NOM;INDF;NEUT;SG	N;GEN;MASC;PL
släkte	rodzaju	släkte	rodzaj	N;NOM;INDF;NEUT;SG	N;GEN;MASC;SG
sydlig	południowej	sydlig	południowy	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;GEN;FEM;SG
sydlig	southern	sydlig	southerny	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
västlig	zachodnia	västlig	zachodni	ADJ;NOM;INDF;MASC+FEM;SG	
västlig	zachodni	västlig	zachodni	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
västlig	western	västlig	western	ADJ;NOM;INDF;MASC+FEM;SG	
sydvästra	southwest	sydvästra	southwest	ADJ;NOM;DEF;SG	N;NOM;MASC;SG
samhällen	społeczności	samhälle	społeczność	N;NOM;INDF;NEUT;PL	N;GEN;FEM;SG
samhällen	wspólnot	samhälle	wspólnot	N;NOM;INDF;NEUT;PL	
samhällen	wspólnoty	samhälle	wspólnota	N;NOM;INDF;NEUT;PL	N;GEN;FEM;SG
samhällen	społeczeństw	samhälle	społeczeństwo	N;NOM;INDF;NEUT;PL	N;GEN;NEUT;PL
samhällen	społeczeństwa	samhälle	społeczeństwo	N;NOM;INDF;NEUT;PL	N;GEN;NEUT;SG
lite	lite	lite	lity	ADV	
republiken	republiki	republik	republika	N;NOM;DEF;MASC+FEM;SG	
öppet	otwórz	öppen	otwórzyć	ADV	V;PFV;IMP;SG;2;FIN;ACT
öppet	otwarte	öppen	otworzyć	ADV	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
öppet	otwarty	öppen	otworzyć	ADV	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
öppet	przezroczysty	öppen	przezroczystać	ADV	ADJ;NOM;MASC;SG
öppet	przejrzysta	öppen	przejrzysta	ADV	ADJ;NOM;FEM;SG
öppet	przejrzysty	öppen	przejrzysty	ADV	ADJ;NOM;MASC;SG
öppet	przejrzyste	öppen	przejrzysty	ADV	ADJ;NOM;NEUT;SG
delstat	state	delstad	staty	N;NOM;INDF;MASC+FEM;SG	
innan	przed	innan	przed	CONJ	ADP
innan	wcześniej	innan	wcześnie	CONJ	ADV;CMPR
fram	front	fram	front	ADV	N;NOM;MASC;SG
fram	przodu	fram	przód	ADV	N;GEN;MASC;SG
fram	przód	fram	przód	ADV	V;IPFV;IND;SG;PRS;FIN;ACT
canberra	canberra	canberra	canberr	PROPN;NOM	N;NOM;MASC;SG
mål	cele	mål	cel	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
mål	bramki	mål	bramka	N;NOM;INDF;NEUT;SG	N;ACC;FEM;PL
mål	cele	mål	cel	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
mål	celów	mål	cel	N;NOM;INDF;NEUT;SG	N;GEN;MASC;PL
mål	bramek	mål	bramek	N;NOM;INDF;NEUT;SG	N;GEN;FEM;PL
län	hrabstwa	län	hrabstwo	N;NOM;INDF;NEUT;SG	N;ACC;NEUT;SG
län	powiat	län	powiat	N;NOM;INDF;NEUT;SG	
län	prowincji	län	prowincja	N;NOM;INDF;NEUT;SG	N;GEN;FEM;SG
län	okręgi	län	okręga	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
län	hrabstwa	län	hrabstwo	N;NOM;INDF;NEUT;SG	N;ACC;NEUT;SG
bosnien	bośni	bosnie	bośnić	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
bosnien	bośnia	bosnie	bośnie	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
afghanistan	afganistan	afghanistan	afganistan	N;NOM;DEF;MASC+FEM;SG	
afghanistan	afganistanu	afghanistan	afganistan	N;NOM;DEF;MASC+FEM;SG	N;GEN;MASC;SG
afghanistan	afganistanie	afghanistan	afganistan	N;NOM;DEF;MASC+FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
john	jan	john	jan	PROPN;NOM	PROPN;NOM;MASC;SG
john	johna	john	johny	PROPN;NOM	
john	janek	john	janek	PROPN;NOM	PROPN;NOM;MASC;SG
john	john	john	john	PROPN;NOM	PROPN;NOM;MASC;SG
john	jana	john	jani	PROPN;NOM	
hercegovina	hercegowina	hercegovin	hercegowiny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
nordöstra	northeastern	nordöstra	northeasterny	ADJ;NOM;DEF;SG	
bara	tylko	bara	tylko	ADV	PART
bara	tylko	bara	tylko	ADV	PART
ska	powinien	skola	powinien	V;IND;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;PRS;FIN;ACT
ska	powinny	skola	powinien	V;IND;PRS;FIN;ACT	V;IPFV;MASC;IND;PL;PRS;FIN;ACT
ska	powinno	skola	powinien	V;IND;PRS;FIN;ACT	V;IPFV;NEUT;IND;SG;PRS;FIN;ACT
ska	powinna	skola	powinien	V;IND;PRS;FIN;ACT	V;IPFV;FEM;IND;SG;PRS;FIN;ACT
ska	ska	skola	sko	V;IND;PRS;FIN;ACT	
ontario	ontario	ontario	ontario	PROPN;NOM	PROPN;NOM;MASC;SG
carl	carla	carl	carlać	PROPN;NOM	
carl	carl	carl	carla	PROPN;NOM	PROPN;NOM;MASC;SG
församling	parafia	församling	parafia	N;NOM;INDF;MASC+FEM;SG	
församling	parafii	församling	parafia	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
församling	kongregacji	församling	kongregacja	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
församling	montaż	församling	montaż	N;NOM;INDF;MASC+FEM;SG	
río	río	río	río	N	PROPN;NOM;MASC;SG
land	kraje	land	kraj	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
land	kraju	land	kraj	N;NOM;INDF;NEUT;SG	N;GEN;MASC;SG
land	land	land	land	N;NOM;INDF;NEUT;SG	
land	grunty	land	grunt	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
amerikansk	american	amerikansk	american	ADJ;NOM;INDF;MASC+FEM;SG	
amerikansk	amerykanin	amerikansk	amerykanin	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
helsingfors	helsinkach	helsingfors	helsinka	PROPN;NOM	N;DAT;FEM;PL
tid	czasu	tid	czas	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
ofta	czesto	ofta	czesto	ADV	
några	niektóre	någon	niektóry	DET;INDF;PL	DET;NOM;MASC;SG
några	trochę	någon	trochę	DET;INDF;PL	ADV
kommer	willa	komma	willa	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG
kommer	będzie	komma	być	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;FUT;FIN
kommer	chodź	komma	chodzić	V;IND;PRS;FIN;ACT	V;IPFV;IMP;SG;2;FIN;ACT
kommer	przyjdzie	komma	przyjść	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN;ACT
exempel	przykładowy	exempel	przykładowy	N;NOM;INDF;NEUT;SG	ADJ;ACC;MASC;SG
exempel	przykładowe	exempel	przykładowy	N;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
exempel	przykładów	exempel	przykład	N;NOM;INDF;NEUT;SG	N;GEN;MASC;PL
exempel	przykłady	exempel	przykład	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
någon	ktokolwiek	någon	ktokolwiek	PRO;INDF;MASC+FEM;SG	PRO;NOM;MASC;SG
någon	każdy	någon	każdy	PRO;INDF;MASC+FEM;SG	DET;NOM;MASC;SG
någon	jakikolwiek	någon	jakikolwiek	PRO;INDF;MASC+FEM;SG	DET;NOM;MASC;SG
någon	dowolny	någon	dowolny	PRO;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
någon	jakiekolwiek	någon	jakiekolwiek	PRO;INDF;MASC+FEM;SG	DET;NOM;MASC;SG
gräsmarker	murawy	gräsmark	murawa	V;IND;PRS;FIN;ACT	
saint	święty	saint	święty	N;NOM;INDF;MASC+FEM;SG	
saint	święta	saint	święto	N;NOM;INDF;MASC+FEM;SG	
saint	saint	saint	saint	N;NOM;INDF;MASC+FEM;SG	
något	nieco	någon	nieco	PRO;INDF;NEUT;SG	ADV
något	nieznacznie	någon	nieznacznie	PRO;INDF;NEUT;SG	ADV
något	lekko	någon	lekko	PRO;INDF;NEUT;SG	ADV
något	nieco	någon	nieco	PRO;INDF;NEUT;SG	ADV
san	san	san	san	PROPN;NOM	PROPN;NOM;MASC;SG
stor	dużych	stor	duży	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;GEN;MASC;PL
stor	big	stor	big	ADJ;NOM;INDF;MASC+FEM;SG	
staden	town	stad	town	N;NOM;DEF;MASC+FEM;SG	
staden	miasta	stad	miasto	N;NOM;DEF;MASC+FEM;SG	N;GEN;NEUT;SG
staden	city	stad	city	N;NOM;DEF;MASC+FEM;SG	
staden	miasta	stad	miasto	N;NOM;DEF;MASC+FEM;SG	N;GEN;NEUT;SG
kallt	zimno	kallt	zimno	ADJ;NOM;INDF;NEUT;SG	
kallt	chłód	kallt	chłód	ADJ;NOM;INDF;NEUT;SG	N;NOM;MASC;SG
kallt	zimny	kallt	zimny	ADJ;NOM;INDF;NEUT;SG	
kallt	zimna	kallt	zimny	ADJ;NOM;INDF;NEUT;SG	
får	owcy	få	owca	V;IND;PRS;FIN;ACT	N;GEN;FEM;SG
får	owca	få	owca	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG
får	owiec	få	owiec	V;IND;PRS;FIN;ACT	
naturlig	naturalnych	naturlig	naturalny	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;GEN;MASC;PL
mest	większość	mycket	większość	ADV;RL	N;NOM;FEM;SG
mest	większości	mycket	większość	ADV;RL	N;GEN;FEM;SG
mest	przeważnie	mycket	przeważnie	ADV;RL	
mest	głównie	mycket	głównie	ADV;RL	PART
webbplats	witryny	pebbplats	witryna	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;PL
ger	dawanie	ge	dawan	V;IND;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ger	ger	ge	ger	V;IND;PRS;FIN;ACT	
mosaik	mozaiki	mosaik	mozaika	ADJ;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;PL
team	zespoły	team	zespół	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
team	zespołów	team	zespół	N;NOM;INDF;NEUT;SG	N;GEN;MASC;PL
team	drużyny	team	drużyna	N;NOM;INDF;NEUT;SG	N;ACC;FEM;PL
team	ekipy	team	ekipa	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
team	team	team	team	N;NOM;INDF;NEUT;SG	
team	drużyny	team	drużyna	N;NOM;INDF;NEUT;SG	N;ACC;FEM;PL
började	rozpoczęte	börja	rozpocząć	V;IND;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
började	rozpoczęty	börja	rozpocząć	V;IND;PST;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
hela	uleczyć	hel	uleczyć	ADJ;NOM;DEF;SG	V;PFV;NFIN;ACT
hela	całość	hel	całość	ADJ;NOM;DEF;SG	N;NOM;FEM;SG
hela	cał	hel	cał	ADJ;NOM;DEF;SG	ADV
gör	robienie	göra	robić	V;IMP;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
gör	robię	göra	robić	V;IMP;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
gör	robi	göra	robić	V;IMP;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
gör	make	göra	maka	V;IMP;FIN;ACT	
kyrka	kościoła	kyrka	kościół	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
kyrka	church	kyrka	chury	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
nordvästra	northwestern	nordvästra	northwesterny	ADJ;NOM;DEF;SG	
nordvästra	northwest	nordvästra	northwest	ADJ;NOM;DEF;SG	N;NOM;MASC;SG
angola	angoli	angola	angolić	PROPN;NOM	PROPN;NOM;MASC;SG
vad	jakie	vad	jaki	PRO;INDF;NEUT;SG	DET;ACC;MASC;SG
vad	co	vad	co	PRO;INDF;NEUT;SG	
columbia	columbia	columbia	columbiać	PROPN;NOM	N;NOM;MASC;SG
columbia	kolumbia	columbia	kolumbia	PROPN;NOM	V;IPFV;IND;SG;PRS;FIN;ACT
tyskland	niemcami	tyskland	niemiec	PROPN;NOM	N;INS;MASC;PL
tyskland	niemcy	tyskland	niemiec	PROPN;NOM	PROPN;NOM;MASC;PL
svg	svg	svg	svg	N;NOM;INDF;MASC+FEM;SG	
distrikt	dzielnice	distrikt	dzielnica	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
distrikt	okręgi	distrikt	okręga	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
distrikt	okręgów	distrikt	okręg	N;NOM;INDF;NEUT;SG	N;GEN;MASC;PL
distrikt	dzielnicy	distrikt	dzielnica	N;NOM;INDF;NEUT;SG	N;GEN;FEM;SG
distrikt	powiat	distrikt	powiat	N;NOM;INDF;NEUT;SG	
