نافذة	fönstret	نَافِذ	fönstr	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
رمسيس	ramses	رَمسُوس	ramses		PROPN;GEN
منغوليا	mongoliska	مُنغُولِيَا	mongolisk		ADJ;NOM;PL
منغوليا	mongoliet	مُنغُولِيَا	mongolium		N;NOM;DEF;NEUT;SG
الصليبيين	crusaders	صَلِيبِيّ	crusad	ADJ;NOM;DEF;MASC;PL	N;GEN;INDF;MASC+FEM;PL
فتحت	öppnades	فَتَح	öppna	V;PFV;FEM;SG;3;ACT	V;IND;PST;FIN;PASS
فتحت	öppnad	فَتَح	öppna	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
صحي	hälsosam	صِحِّيّ	hälsosam	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
صحي	friska	صِحِّيّ	frisk	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
المشاعر	känslor	مَشعَر	känsla	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المشاعر	känslor	مَشعَر	känsla	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
اختراق	hacka	اِختِرَاق	hacka	N;NOM;INDF;SG	V;IMP;FIN;ACT
فيفا	fifa	فِيفَا	fifa		PROPN;NOM
ركن	corner	ركن	corner		N;NOM;INDF;MASC+FEM;SG
ركن	hörn	ركن	hörn		N;NOM;INDF;NEUT;SG
ركن	hörna	ركن	höre		N;NOM;INDF;MASC+FEM;SG
ركن	hörnet	ركن	hörn		N;NOM;DEF;NEUT;SG
عصبي	nervösa	عصبي	nervös	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
الاستاذ	professor	الاستاذ	professor		N;NOM;INDF;MASC+FEM;SG
الاستاذ	professorn	الاستاذ	professor		N;NOM;DEF;MASC+FEM;SG
شق	snittet	شَقّ	snitte	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
شق	knäcka	شَقّ	knäcka	N;NOM;INDF;SG	V;IMP;FIN;ACT
الكوميديا	komedi	كُومِيدِيَا	komedi		N;NOM;INDF;MASC+FEM;SG
الكرامة	värdighet	كَرَامَة	värdighet	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الكتف	skuldra	كِتف	skuldra	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الكتف	axel	كِتف	axel	N;NOM;DEF;SG	PROPN;NOM
الكتف	bog	كِتف	bog	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
معترف	erkända	مُعتَرَف	erkända	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
القط	katt	قَطّ	katt		N;NOM;INDF;MASC+FEM;SG
بركان	vulkan	بركان	vulkan		N;NOM;INDF;MASC+FEM;SG
هامبورغ	hamburg	هامبورغ	hamburg		PROPN;NOM
جزئي	partiella	جُزئِيّ	partiell	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
جزئي	delvis	جُزئِيّ	delvis	ADJ;NOM;INDF;MASC;SG	ADV
الفقرات	stycken	فَقرَة	styck	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
ربحية	lönsamheten	رِبحِيّ	lönsamhet	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
حفيد	barnbarn	حفيد	barnbarn		N;NOM;INDF;NEUT;PL
حفيد	barnbarnet	حفيد	barnbarn		N;NOM;DEF;NEUT;SG
حفيد	sonson	حفيد	sonson		N;NOM;INDF;MASC+FEM;SG
الليثيوم	litium	الليثيوم	litium		N;NOM;INDF;MASC+FEM;SG
بنين	benin	بِنِين	benin		N;NOM;INDF;NEUT;SG
اغنية	låten	أَغنِيّ	låt	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
اغنية	song	أَغنِيّ	song	N;NOM;INDF;SG	PROPN;NOM
قياسي	standarden	قِيَاسِيّ	standard	ADJ;NOM;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
قياسي	standard	قِيَاسِيّ	standard	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
الكلاسيكي	klassiska	كلَاسِيكِيّ	klassisk		ADJ;NOM;PL
الكلاسيكي	klassisk	كلَاسِيكِيّ	klassisk		ADJ;NOM;INDF;MASC+FEM;SG
الكلاسيكي	klassiskt	كلَاسِيكِيّ	klassisk		ADJ;NOM;INDF;NEUT;SG
تلقائي	automat	تلقائي	automat		N;NOM;INDF;MASC+FEM;SG
تلقائي	automatiskt	تلقائي	automatisk		ADJ;NOM;INDF;NEUT;SG
تلقائي	automatiska	تلقائي	automatisk		ADJ;NOM;PL
تلقائي	automatisk	تلقائي	automatisk		N;NOM;INDF;MASC+FEM;SG
المنتدى	forum	مُنتَدَى	forum	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
صممت	utformade	صَمَّم	utforma	V;PFV;FEM;SG;3;ACT	ADJ;NOM;PL;PST;V.PTCP
صممت	designad	صَمَّم	designad	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
صممت	utformat	صَمَّم	utforma	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
صممت	utformad	صَمَّم	utforma	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
صممت	designat	صَمَّم	designad	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
صممت	konstruerad	صَمَّم	konstruerad	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
وليم	william	وليم	william		PROPN;NOM
وليم	vilhelm	وليم	vilhelm		PROPN;NOM
قبله	puss	قبله	puss	PRO;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
قبله	kiss	قبله	kiss	PRO;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
قبله	kyss	قبله	kysa	PRO;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
السكن	hölje	سَكَن	hölje	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
السكن	bostäder	سَكَن	bostad	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
السكن	boende	سَكَن	boende	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
السكن	bostad	سَكَن	bostad	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
السكن	boende	سَكَن	boende	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
حائز	innehavare	حَائِز	innehavare	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
حائز	hållare	حَائِز	hållare	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
حائز	innehavaren	حَائِز	innehavare	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
التنقيب	utgrävning	تَنقِيب	utgrävning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التنقيب	prospektering	تَنقِيب	prospektering	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
البعيد	avlägset	بَعِيد	avlägs		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
البعيد	avlägsen	بَعِيد	avlägs		N;NOM;DEF;MASC+FEM;SG
البعيد	avlägsna	بَعِيد	avlägsen		ADJ;NOM;PL
البعيد	fjärran	بَعِيد	fjärra		N;NOM;INDF;MASC+FEM;SG
البعيد	avlägset	بَعِيد	avlägs		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
البعيد	fjärrkontroll	بَعِيد	fjärrkontroll		N;NOM;INDF;MASC+FEM;SG
البعيد	avlägsen	بَعِيد	avlägs		N;NOM;DEF;MASC+FEM;SG
البعيد	avlägsna	بَعِيد	avlägsen		ADJ;NOM;PL
جدل	kontroverser	جَدَل	kontrovers	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
شون	shawn	شَون	sha		PROPN;NOM
اسطنبول	istanbul	اسطنبول	istanbul		PROPN;NOM
باتمان	batman	باتمان	batman		N;NOM;DEF;MASC+FEM;SG
الفلم	film	فَلَّم	film	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
يولد	född	وَلَّد	född	V;IPFV;MASC;IND;SG;3;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
يولد	born	وَلَّد	born	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
يولد	födda	وَلَّد	född	V;IPFV;MASC;IND;SG;3;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
حرق	bränn	حَرق	bränn		V;IMP;FIN;ACT
حرق	bränna	حَرق	bränna		V;IMP;FIN;ACT
حرق	bränner	حَرق	bränna		V;IND;PRS;FIN;ACT
حرق	brinnande	حَرق	brinnande		ADJ;NOM;PRS;V.PTCP
حرق	brinner	حَرق	brinna		V;IND;PRS;FIN;ACT
حرق	bränning	حَرق	bränning		N;NOM;INDF;MASC+FEM;SG
حرق	bränna	حَرق	bränna		V;IMP;FIN;ACT
حرق	brännande	حَرق	brännande		ADJ;NOM;PRS;V.PTCP
النيجر	niger	النيجر	niga		N;NOM;INDF;MASC+FEM;SG
فلورنسا	florence	فِلُورَنسَا	florence		N;NOM;INDF;NEUT;SG
فلورنسا	florens	فِلُورَنسَا	flor		N;GEN;DEF;MASC+FEM;SG
بورت	burt	بُورت	burt		PROPN;NOM
بورت	hamn	بُورت	hamn		N;NOM;INDF;MASC+FEM;SG
بورت	hamnen	بُورت	hamn		N;NOM;DEF;MASC+FEM;SG
بورت	portvin	بُورت	portvin		N;NOM;INDF;NEUT;SG
بورت	port	بُورت	port		N;NOM;INDF;NEUT;SG
بورت	babord	بُورت	babord		N;NOM;INDF;MASC+FEM;SG
تام	tam	تَامّ	tam	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
القراءات	avläsning	قِرَاء	avläsning	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
عال	höga	عَالِي	hög	N;NOM;INDF;SG	ADJ;NOM;PL
عال	hög	عَالِي	hög	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG
عال	högt	عَالِي	hög	N;NOM;INDF;SG	ADJ;NOM;INDF;NEUT;SG
عال	högljudda	عَالِي	högljudd	N;NOM;INDF;SG	ADJ;NOM;PL;PST;V.PTCP
عال	högljudd	عَالِي	högljudd	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
عال	högt	عَالِي	hög	N;NOM;INDF;SG	ADJ;NOM;INDF;NEUT;SG
مريض	patientens	مَرِيض	patient	N;NOM;INDF;SG	N;GEN;DEF;MASC+FEM;SG
مريض	patienten	مَرِيض	patient	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
مريض	tålmodiga	مَرِيض	tålmodig	N;NOM;INDF;SG	ADJ;NOM;PL
مريض	sjuka	مَرِيض	sjuk	N;NOM;INDF;SG	ADJ;NOM;PL
مريض	sjuk	مَرِيض	sjuk	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG
بطريق	pingvinen	بُطرِيق	pingvin	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
جرعة	dosen	جُرعَة	dos	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
مناورات	manöver	مُنَاوَرَة	manöver	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
مثيرة	sexy	مُثِير	sexy	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
مثيرة	sexiga	مُثِير	sexig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
المقيمين	invånare	مُقِيم	invånare	ADJ;ACC;DEF;MASC;PL	N;NOM;INDF;MASC+FEM;PL
المقيمين	boende	مُقِيم	boende	ADJ;ACC;DEF;MASC;PL	N;NOM;INDF;NEUT;SG
المقيمين	bosatta	مُقِيم	bosatt	ADJ;ACC;DEF;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
المثالية	idealism	المثالية	idealism	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الشفاء	helande	شِفَاء	helande	N;NOM;DEF;SG	ADJ;NOM;PRS;V.PTCP
الشفاء	läkande	شِفَاء	läkande	N;NOM;DEF;SG	ADJ;NOM;PRS;V.PTCP
الشفاء	läker	شِفَاء	läka	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
الشفاء	läkning	شِفَاء	läkning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
شتاء	vintern	شِتَاء	vinter	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
شرب	dricka	شُرب	dricka	N;NOM;INDF;SG	V;IMP;NFIN;ACT
شرب	supa	شُرب	supa	N;NOM;INDF;SG	V;IMP;FIN;ACT
شرب	dricker	شُرب	drick	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
شرب	drickande	شُرب	drickande	N;NOM;INDF;SG	ADJ;NOM;PRS;V.PTCP
شرب	drick	شُرب	drick	N;NOM;INDF;SG	V;IMP;FIN;ACT
شرب	dricker	شُرب	drick	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
شرب	supa	شُرب	supa	N;NOM;INDF;SG	V;IMP;FIN;ACT
شرب	dricka	شُرب	dricka	N;NOM;INDF;SG	V;IMP;NFIN;ACT
اكتساب	förvärvar	اِكتِسَاب	förvärva	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
اكتساب	förvärva	اِكتِسَاب	förvärva	N;NOM;INDF;SG	V;IMP;FIN;ACT
اكتساب	införskaffa	اِكتِسَاب	införskaffa	N;NOM;INDF;SG	V;IMP;FIN;ACT
ليوناردو	leonardo	ليوناردو	leonardo		N;NOM;INDF;MASC+FEM;SG
المتاحف	museer	مُتَاحَف	museer	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
بورما	burma	بُورمَا	burma		PROPN;NOM
بورما	burmesiska	بُورمَا	burmesisk		ADJ;NOM;PL
سين	sen	سَين	sen		ADV
النزاعات	konflikter	نِزَاع	konflikt	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
النزاعات	tvister	نِزَاع	tvist	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
النزاعات	dispyter	نِزَاع	dispyta	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
منتظم	regelbundet	مُنتَظِم	regelbund	ADJ;NOM;INDF;MASC;SG	N;NOM;DEF;NEUT;SG
منتظم	regelbundna	مُنتَظِم	regelbunden	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
منتظم	regelbunden	مُنتَظِم	regelbund	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
منتظم	ordinarie	مُنتَظِم	ordinarium	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
الزكاة	zakat	زَكَاة	zaka	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الجيولوجية	geologisk	جِيُولُوجِيّ	geologisk	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
الجيولوجية	geologiska	جِيُولُوجِيّ	geologisk	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PL
رمزي	ramzi	رَمزِيّ	ramzi		PROPN;NOM
رمزي	symboliskt	رَمزِيّ	symbolisk		ADJ;NOM;INDF;NEUT;SG
رمزي	symboliska	رَمزِيّ	symbolisk		ADJ;NOM;PL
رمزي	symbolisk	رَمزِيّ	symbolisk		ADJ;NOM;INDF;MASC+FEM;SG
استكشاف	utforskar	اِستِكشَاف	utforska	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
استكشاف	utforska	اِستِكشَاف	utforsk	N;NOM;INDF;SG	V;IMP;FIN;ACT
استكشاف	utforska	اِستِكشَاف	utforsk	N;NOM;INDF;SG	V;IMP;FIN;ACT
درعا	rustning	دَرَّع	rustning		N;NOM;INDF;MASC+FEM;SG
درعا	pansar	دَرَّع	pansa		N;NOM;INDF;MASC+FEM;PL
درعا	sköld	دَرَّع	sköld		N;NOM;INDF;MASC+FEM;SG
الصانع	tillverkare	صَانِع	tillverkare	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
فرس	mare	فَرَس	mare		N;NOM;INDF;NEUT;SG
فرس	sto	فَرَس	sto		N;NOM;INDF;NEUT;SG
الذئاب	vargar	ذَائِب	varg		N;NOM;INDF;MASC+FEM;PL
المواصفات	specifikation	مُوَاصَفَة	specifikation	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
المواصفات	specifikationer	مُوَاصَفَة	specifikation	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المواصفات	specifikationen	مُوَاصَفَة	specifikation	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;SG
المواصفات	specifikation	مُوَاصَفَة	specifikation	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
المواصفات	specifikationer	مُوَاصَفَة	specifikation	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
كيب	kip	كيب	kip		PROPN;NOM
زر	knapp	زر	knapp		N;NOM;INDF;MASC+FEM;SG
زر	knappen	زر	knapp		N;NOM;DEF;MASC+FEM;SG
زر	button	زر	button		N;NOM;INDF;MASC+FEM;SG
القبلية	tribal	قَبَلِيّ	tribal	ADJ;NOM;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
الطيبة	vänlighet	طَيِّب	vänlighet	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
جوقة	kören	جُوقَة	köra	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
موانئ	hamnar	مِينَاء	hamna	N;NOM;INDF;PL	V;IND;PRS;FIN;ACT
شعور	känner	شُعُور	känna	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
شعور	känna	شُعُور	känna	N;NOM;INDF;SG	V;IMP;FIN;ACT
شعور	känslan	شُعُور	känslan	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
العملاق	jätte	عِملَاق	jätte	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
ريفية	landsbygd	رِيفِيّ	landsbygd	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ريفية	landsbygdens	رِيفِيّ	landsbygd	ADJ;NOM;INDF;FEM;SG	N;GEN;DEF;MASC+FEM;SG
الصهيوني	sionistiska	صَهيُونِيّ	sionistisk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PL
ليلا	natten	ليلا	natt	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
العجز	handikapp	عَجز	handikapp	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
العجز	funktionshinder	عَجز	funktionshind	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
العجز	funktionsnedsättning	عَجز	funktionsnedsättning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
العجز	underskott	عَجز	underskott	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الانتقام	revansch	اِنتِقَام	revansch	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الانتقام	hämnd	اِنتِقَام	hämnd	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الانتقام	hämnas	اِنتِقَام	hämna	N;NOM;DEF;SG	V;FIN;PASS
بولونيا	bologna	بُولُونِيَا	bologen		N;NOM;INDF;MASC+FEM;SG
نيكولا	nicola	نِيكُولَا	nicol		PROPN;NOM
الضابط	polisman	ضَابِط	polisman	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الضابط	officer	ضَابِط	officer	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الفاكهة	frukter	فَاكِهَة	frukt	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
الفاكهة	frukt	فَاكِهَة	frukt	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الكود	code	الكود	code	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الكود	kod	الكود	kod	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
شواطئ	stränderna	شَاطِئ	strand	N;NOM;INDF;PL	N;NOM;DEF;MASC+FEM;PL
الخلط	blandning	خَلط	blandning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الخلط	förvirring	خَلط	förvirring	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الخلط	förvirrat	خَلط	förvirra	N;NOM;DEF;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
الخلط	förvirrade	خَلط	förvirra	N;NOM;DEF;SG	ADJ;NOM;PL;PST;V.PTCP
الخلط	förvirrad	خَلط	förvirra	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
الزهراء	zahra	زَهرَاء	mahka	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المقابر	begravningsplats	مَقبَر	begravningsplats	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
المقابر	kyrkogård	مَقبَر	kyrkogård	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
المقابر	kyrkogården	مَقبَر	kyrkogård	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;SG
منفصل	åtskilda	مُنفَصِل	åtskilja	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
منفصل	separerade	مُنفَصِل	separera	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
منفصل	avskilda	مُنفَصِل	avskild	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
منفصل	separata	مُنفَصِل	separat	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
منفصل	separera	مُنفَصِل	separera	ADJ;NOM;INDF;MASC;SG	V;IMP;NFIN;ACT
هود	huven	هود	huv		N;NOM;DEF;MASC+FEM;SG
هود	huva	هود	huva		N;NOM;INDF;MASC+FEM;SG
هود	hood	هود	hood		N;NOM;INDF;MASC+FEM;SG
بديلة	alternativt	بَدِيلَة	alternativ	N;NOM;INDF;SG	ADV
بديلة	alternativa	بَدِيلَة	alternativ	N;NOM;INDF;SG	ADJ;NOM;PL
بديلة	alternativt	بَدِيلَة	alternativ	N;NOM;INDF;SG	ADV
بديلة	alternativa	بَدِيلَة	alternativ	N;NOM;INDF;SG	ADJ;NOM;PL
الشيعية	shiitiska	شِيعِيّ	shiitisk	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PL
الشهادات	intyg	شَهَادَة	intyg	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
الشهادات	certifikat	شَهَادَة	certifika	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
الشهادات	vittnesmål	شَهَادَة	vittnesmål	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
الشهادات	intyg	شَهَادَة	intyg	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
الشهادات	certifikat	شَهَادَة	certifika	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
التنبؤ	förutsägelse	تَنَبُّؤ	förutsägelse	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التنبؤ	prognos	تَنَبُّؤ	prognos	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المشرف	moderator	مُشرِف	moderator	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المشرف	arbetsledare	مُشرِف	arbetsledare	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
المشرف	ansvariga	مُشرِف	ansvarig	N;NOM;DEF;SG	ADJ;NOM;PL
المشرف	utvecklare	مُشرِف	utvecklare	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
المشرف	ansvarig	مُشرِف	ansvarig	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC+FEM;SG
المشرف	underhåll	مُشرِف	underhåll	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
المشرف	admin	مُشرِف	admin	N;NOM;DEF;SG	V;IMP;FIN;ACT
المشرف	administratör	مُشرِف	administratör	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
ترميز	kodningen	تَرمِيز	kodning	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
هيلين	helen	هيلين	hel		N;NOM;DEF;MASC+FEM;SG
يفتح	öppnas	فَتَح	öppna	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;NFIN;PASS
الحمد	lovsång	حَمد	lovsång	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الحمد	beröm	حَمد	beröm	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الحمد	prisa	حَمد	prisa	N;NOM;DEF;SG	V;IMP;FIN;ACT
الحمد	lovord	حَمد	lovord	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
الصيانة	bibehållande	صِيَانَة	bibehålla	N;NOM;DEF;SG	ADJ;NOM;PRS;V.PTCP
الصيانة	underhålls	صِيَانَة	underhålla	N;NOM;DEF;SG	V;IND;FIN;PASS
الصيانة	underhåll	صِيَانَة	underhåll	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الانتقالية	övergångsperiod	اِنتِقَالِيّ	övergångsperiod	ADJ;NOM;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
التبغ	tobak	التبغ	tobak	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
اصدار	utgåvan	إِصدَار	utgåva	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
اصدار	upplagan	إِصدَار	upplaga	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
اصدار	versionen	إِصدَار	version	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
اصدار	utfärdande	إِصدَار	utfärdande	N;NOM;INDF;SG	ADJ;NOM;PRS;V.PTCP
اصدار	utfärdande	إِصدَار	utfärdande	N;NOM;INDF;SG	ADJ;NOM;PRS;V.PTCP
ليلي	lily	لَيلِيّ	lily		N;NOM;INDF;MASC+FEM;SG
ليلي	lilja	لَيلِيّ	lilja		N;NOM;INDF;MASC+FEM;SG
فيشر	fisher	فيشر	fisher		PROPN;NOM
كول	cole	كُول	cole		PROPN;NOM
صغار	unga	صَغِير	ung	N;NOM;INDF;PL	ADJ;NOM;PL
صغار	young	صَغِير	young	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
صغار	yngre	صَغِير	ung	N;NOM;INDF;PL	ADJ;NOM;CMPR
صغار	ung	صَغِير	ung	N;NOM;INDF;PL	ADJ;NOM;INDF;MASC+FEM;SG
راسل	russel	رَاسِل	russel		N;NOM;INDF;MASC+FEM;SG
راسل	russell	رَاسِل	russell		PROPN;NOM
صديقة	flickvännen	صَدِيقَة	flickvänn	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
شتات	diasporan	شِتَات	diasporan	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
الجمجمة	skalle	جُمجُمَة	skola	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الكبريت	svavel	كِبرِيت	svavel	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الكبريت	svavel	كِبرِيت	svavel	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الظل	skuggor	ظِلّ	skugga	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
الظل	skugga	ظِلّ	skugga	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
