של	shel	של	shel	PART;GEN	N;NOM;SG
הממשלה	valtio	הממשלה	valtio	PROPN	N;NOM;SG
הממשלה	hallitus	הממשלה	hallitus	PROPN	N;NOM;SG
הממשלה	hallituksen	הממשלה	hallitus	PROPN	N;GEN;SG
יהודה	juudas	יהודה	juudas	PROPN	N;NOM;SG
יהודה	judah	יהודה	judah	PROPN	PROPN;NOM;SG
מעל	ohi	מעל	ohi	ADP	ADV
מעל	yli	מעל	yli	ADP	ADV
מעל	yläpuolella	מעל	yläpuolella	ADP	ADV
מעל	yläpuolelle	מעל	yläpuolelle	ADP	ADV
מעל	yläpuolelta	מעל	yläpuolelta	ADP	ADV
מעל	yllä	מעל	yllä	ADP	ADV
מעל	yläpuolella	מעל	yläpuolella	ADP	ADV
מעל	edellä	מעל	edellä	ADP	ADV
צרפת	ranska	צרפת	ranska	PROPN	PROPN;NOM;SG
צרפת	ranskan	צרפת	ranska	PROPN	N;GEN;SG
הרבה	monet	הרבה	moni	ADV	PRO;NOM;PL
הרבה	monia	הרבה	moni	ADV	PRO;PRT;PL
הרבה	monta	הרבה	moni	ADV	PRO;PRT;SG
הרבה	moni	הרבה	moni	ADV	PRO;NOM;SG
הרבה	much	הרבה	much	ADV	
נמצא	löydetty	נמצא	löytää	V;MASC;SG;V.PTCP;MID	V;NOM;SG;V.PTCP;PASS
נמצא	löytynyt	נמצא	löytyä	V;MASC;SG;V.PTCP;MID	V;NOM;SG;V.PTCP;ACT
נמצא	löydettiin	נמצא	löytää	V;MASC;SG;V.PTCP;MID	V;IND;PST;FIN;PASS
נמצא	löysi	נמצא	löytää	V;MASC;SG;V.PTCP;MID	V;IND;SG;3;PST;FIN;ACT
נמצא	löyty	נמצא	löytyä	V;MASC;SG;V.PTCP;MID	V;IND;SG;3;PST;FIN;ACT
נמצא	löytyi	נמצא	löytyä	V;MASC;SG;V.PTCP;MID	V;IND;SG;3;PST;FIN;ACT
אי	island	אי	island	ADV	N;NOM;SG
אי	saarelle	אי	saari	ADV	N;AT+ALL;SG
אי	saari	אי	saari	ADV	N;NOM;SG
הגיע	saapuivat	הגיע	saapua	V;MASC;SG;3;PST;ACT	V;IND;PL;3;PST;FIN;ACT
הגיע	saapuneet	הגיע	saapua	V;MASC;SG;3;PST;ACT	V;NOM;PL;V.PTCP;ACT
הגיע	tuli	הגיע	tulla	V;MASC;SG;3;PST;ACT	V;IND;SG;0;PST;FIN;ACT
הגיע	tulis	הגיע	tulis	V;MASC;SG;3;PST;ACT	V;COND;SG;2;FIN;ACT
אירופה	euroopan	אירופה	eurooppa	PROPN	PROPN;GEN;SG
אירופה	eurooppa	אירופה	eurooppa	PROPN	PROPN;NOM;SG
אירופה	europa	אירופה	europa	PROPN	N;NOM;SG
אירופה	euroopan	אירופה	eurooppa	PROPN	PROPN;GEN;SG
המלך	king	המלך	king		
המלך	kuningas	המלך	kuningas		N;NOM;SG
המלך	kunkku	המלך	kunkku		N;NOM;SG
יצחק	isaac	יצחק	isaac	PROPN	N;NOM;SG
יצחק	jitzhak	יצחק	jitzhak	PROPN	PROPN;NOM;SG
האלבום	albumi	האלבום	albumi	PROPN	N;NOM;SG
האלבום	levyn	האלבום	levy	PROPN	N;GEN;SG
האלבום	levy	האלבום	levy	PROPN	N;NOM;SG
האלבום	albumin	האלבום	albumi	PROPN	N;GEN;SG
האלבום	albumia	האלבום	albumi	PROPN	N;PRT;SG
יוסף	joosef	יוסף	joosef	PROPN	N;NOM;SG
יוסף	joseph	יוסף	joseph	PROPN	N;NOM;SG
כוח	voimia	כוח	voima	N;MASC;SG	N;PRT;PL
כוח	force	כוח	force	N;MASC;SG	
כוח	pakota	כוח	pakota	N;MASC;SG	V;IMP;SG;2;FIN;ACT
כוח	pakottaa	כוח	pakottaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
כוח	voimia	כוח	voima	N;MASC;SG	N;PRT;PL
נפטר	kuolleet	נפטר	kuolla	V;MASC;SG;3;PST;MID	V;NOM;PL;V.PTCP;ACT
נפטר	edesmennyt	נפטר	edes#mennä	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;ACT
נפטר	vainaja	נפטר	vainaja	V;MASC;SG;3;PST;MID	N;NOM;SG
נפטר	kuollut	נפטר	kuolla	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;ACT
הלהקה	bändi	הלהקה	bändi	PROPN	N;NOM;SG
הלהקה	band	הלהקה	band	PROPN	N;NOM;SG
הלהקה	yhtye	הלהקה	yhtye	PROPN	N;NOM;SG
הלהקה	bändiä	הלהקה	bändi	PROPN	N;PRT;SG
מלך	king	מלך	king	N;MASC;SG	
תוכנית	suunnitella	תוכנית	suunnitella	N;FEM;SG	V;SG;NFIN;ACT
בתי	tytär	בית	tytär	PROPN	N;NOM;SG
נראה	ulkonäkö	נראה	ulko#näkö	V;MASC;SG;V.PTCP;MID	N;NOM;SG
נראה	näyttää	נראה	näyttää	V;MASC;SG;V.PTCP;MID	V;IND;SG;3;PRS;FIN;ACT
לגבי	noin	לגבי	noin	ADP	ADV
וב	webb	וב	webb		PROPN;NOM;SG
משתמש	käyttö	השתמש	käyttö	V;MASC;SG;V.PTCP	N;NOM;SG
משתמש	käyttäjää	השתמש	käyttäjä	V;MASC;SG;V.PTCP	N;PRT;SG
משתמש	käyttäjän	השתמש	käyttäjä	V;MASC;SG;V.PTCP	N;GEN;SG
משתמש	käyttäjä	השתמש	käyttäjä	V;MASC;SG;V.PTCP	N;NOM;SG
משתמש	käyttäjät	השתמש	käyttäjä	V;MASC;SG;V.PTCP	N;NOM;PL
קיבל	vastaanotettu	קיבל	vastaanottaa	V;MASC;SG;3;PST;ACT	V;NOM;SG;V.PTCP;PASS
קיבל	saadut	קיבל	saada	V;MASC;SG;3;PST;ACT	V;NOM;PL;V.PTCP;PASS
קיבל	saatu	קיבל	saada	V;MASC;SG;3;PST;ACT	V;NOM;SG;V.PTCP;PASS
קיבל	hyväksytty	קיבל	hyväksyä	V;MASC;SG;3;PST;ACT	V;NOM;SG;V.PTCP;PASS
קיבל	hyväksyttiin	קיבל	hyväksyä	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;PASS
קיבל	hyväksytyt	קיבל	hyväksyä	V;MASC;SG;3;PST;ACT	V;NOM;PL;V.PTCP;PASS
קיבל	hyväksytään	קיבל	hyväksyä	V;MASC;SG;3;PST;ACT	V;IND;PRS;FIN;PASS
עקב	talon	None	talo	CONJ	N;GEN;SG
עקב	kantapää	None	kanta#pää	CONJ	N;NOM;SG
מונה	monet	מנה	moni		PRO;NOM;PL
מונה	mona	מנה	mona		N;NOM;SG
האימפריה	imperiumin	האימפריה	imperiumi	PROPN	N;GEN;SG
האימפריה	empire	האימפריה	empire	PROPN	
האימפריה	valtakunta	האימפריה	valta#kunta	PROPN	N;NOM;SG
האימפריה	imperiumi	האימפריה	imperiumi	PROPN	N;NOM;SG
מים	vettä	מים	vesi	N;MASC;PL	N;PRT;SG
מים	vesi	מים	vesi	N;MASC;PL	N;NOM;SG
כוחות	powers	כוח	powers	N;MASC;PL	PROPN;NOM;SG
פעולה	toimi	פעולה	toimia	N;FEM;SG	V;IMP;SG;2;FIN;ACT
פעולה	toimia	פעולה	toimia	N;FEM;SG	V;SG;NFIN;ACT
ניו	neo	ניו	neo	PROPN	N;NOM;SG
ניו	uus	ניו	uus	PROPN	N;NOM;SG
נכון	true	נכון	true	ADJ;MASC;SG	N;NOM;SG
העונה	kausi	העונה	kausi	ADV	N;NOM;SG
העונה	kauden	העונה	kausi	ADV	N;GEN;SG
יעקב	jacob	יעקב	jacob	PROPN	N;NOM;SG
יעקב	jacobin	יעקב	jacob	PROPN	N;GEN;SG
יעקב	jakob	יעקב	jakob	PROPN	N;NOM;SG
אינה	ina	אינו	ina	V;FEM;SG;3;NEG;V.PTCP	INTJ
הבית	kotiin	הבית	koti	ADV	N;IN+ALL;SG
הבית	kodin	הבית	koti	ADV	N;GEN;SG
הבית	koti	הבית	koti	ADV	N;NOM;SG
הבית	house	הבית	house	ADV	N;NOM;SG
הבית	talo	הבית	talo	ADV	N;NOM;SG
הבית	talon	הבית	talo	ADV	N;GEN;SG
תודה	kiitos	תודה	kiitos	PROPN	N;NOM;SG
תודה	kiitti	תודה	kiittää	PROPN	V;IND;SG;3;PST;FIN;ACT
לב	heart	לב	heart	PROPN	
לב	sydäntä	לב	sydäntä	PROPN	N;PRT;SG
לב	sydän	לב	sydän	PROPN	N;NOM;SG
לב	sydämen	לב	sydän	PROPN	N;GEN;SG
לב	leviä	לב	levi	PROPN	V;IMP;SG;2;FIN;ACT
לב	lev	לב	lev	PROPN	N;NOM;SG
שלום	shalom	שלום	shalom	PROPN	PROPN;NOM;SG
שלום	rauhaa	שלום	rauha	PROPN	N;PRT;SG
שלום	peace	שלום	peace	PROPN	
שלום	rauha	שלום	rauha	PROPN	N;NOM;SG
פעמים	kertaa	פעם	kerta	N;FEM;PL	N;PRT;SG
פעמים	times	פעם	times	N;FEM;PL	
המשחק	peliä	המשחק	peli	PROPN	N;PRT;SG
המשחק	pelin	המשחק	peli	PROPN	N;GEN;SG
המשחק	peli	המשחק	peli	PROPN	N;NOM;SG
האי	island	האי	island		N;NOM;SG
האי	saarelle	האי	saari		N;AT+ALL;SG
האי	saari	האי	saari		N;NOM;SG
האי	hai	האי	hai		N;NOM;SG
בגלל	koska	בגלל	koska	ADP	CONJ
המפלגה	osapuoli	המפלג	osa#puoli	PROPN	N;NOM;SG
המפלגה	juhla	המפלג	juhla	PROPN	N;NOM;SG
המפלגה	puolue	המפלג	puolue	PROPN	N;NOM;SG
המפלגה	juhlat	המפלג	juhla	PROPN	N;NOM;PL
המפלגה	bileet	המפלג	bileet	PROPN	N;NOM;PL
בעבר	aikaisemmin	בעבר	aikaisemmin		ADV
בעבר	aiemmin	בעבר	aiemmin		ADV
האחרון	last	האחרון	last	PROPN	
האחרון	viimeisenä	האחרון	viimeinen	PROPN	ADJ;FRML;SG
האחרון	viimeksi	האחרון	viimeksi	PROPN	ADV
האחרון	viimeisin	האחרון	viimeinen	PROPN	ADJ;NOM;RL;SG
האחרון	viimeinen	האחרון	viimeinen	PROPN	ADJ;NOM;SG
האחרון	viime	האחרון	viime	PROPN	ADJ
קרב	torjua	קרב	torjua	N;MASC;SG	V;SG;NFIN;ACT
האתר	sivuston	האתר	sivusto		N;GEN;SG
האתר	sivusto	האתר	sivusto		N;NOM;SG
האתר	verkkosivusto	האתר	verkko#sivusto		N;NOM;SG
קצר	lyhyet	קצר	lyhyt	ADJ;MASC;SG	ADJ;NOM;PL
קצר	lyhyesti	קצר	lyhyesti	ADJ;MASC;SG	ADV
ימים	päivää	יום	päivä	N;MASC;PL	N;PRT;SG
ימים	days	יום	days	N;MASC;PL	N;NOM;SG
בהמשך	alapuolelle	בהמשך	alapuolelle		ADV
בהמשך	alle	בהמשך	alle		ADV
בהמשך	alapuolella	בהמשך	alapuolella		ADV
בהמשך	alla	בהמשך	alla		ADV
בר	baariin	בר	baari		N;IN+ALL;SG
בר	baarissa	בר	baari		N;IN+ESS;SG
בר	baari	בר	baari		N;NOM;SG
בר	baarin	בר	baari		N;GEN;SG
צבא	sotilaallinen	צבא	sotilaallinen	N;MASC;SG	ADJ;NOM;SG
החיים	life	החיים	life	ADV	
החיים	elämää	החיים	elämä	ADV	N;PRT;SG
החיים	elämän	החיים	elämä	ADV	N;GEN;SG
החיים	elämä	החיים	elämä	ADV	N;NOM;SG
צה	tse	צה	tse		N;NOM;SG
משחק	pelaamassa	משחק	pelata	N;MASC;SG	V;IN+ESS;SG;NFIN;ACT
משחק	pelaa	משחק	pelata	N;MASC;SG	V;IMP;SG;2;FIN;ACT
משחק	leikkii	משחק	leikkiä	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
ראשי	head	ראש	head	N;PSSD;MASC;PL	
ראשי	pää	ראש	pää	N;PSSD;MASC;PL	N;NOM;SG
ראשי	päätä	ראש	pää	N;PSSD;MASC;PL	N;PRT;SG
ראשי	pään	ראש	pää	N;PSSD;MASC;PL	N;GEN;SG
ראשי	päällikkö	ראש	päällikkö	N;PSSD;MASC;PL	N;NOM;SG
ראשי	ensisijainen	ראש	ensisijainen	N;PSSD;MASC;PL	ADJ;NOM;SG
הזמן	aika	הזמן	aika		N;NOM;SG
הזמן	ajan	הזמן	aika		N;GEN;SG
הזמן	aikaa	הזמן	aika		N;PRT;SG
אברהם	abraham	אברהם	abraham	PROPN	N;NOM;SG
אברהם	avraham	אברהם	avraham	PROPN	N;NOM;SG
נבחר	valittu	נבחר	valita	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;PASS
נבחר	valitut	נבחר	valita	V;MASC;SG;3;PST;MID	V;NOM;PL;V.PTCP;PASS
נבחר	valittu	נבחר	valita	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;PASS
נבחר	valittuna	נבחר	valita	V;MASC;SG;3;PST;MID	V;FRML;SG;V.PTCP;PASS
נבחר	valitut	נבחר	valita	V;MASC;SG;3;PST;MID	V;NOM;PL;V.PTCP;PASS
נבחר	valittiin	נבחר	valita	V;MASC;SG;3;PST;MID	V;IND;PST;FIN;PASS
מדי	maddie	מדי	maddie	ADV	N;NOM;SG
מדי	too	מדי	too	ADV	
לרוב	lähinnä	ררוב	lähinnä		ADV
לרוב	enimmäkseen	ררוב	enimmäkseen		ADV
לרוב	useimmiten	ררוב	useimmiten		ADV
לרוב	pääosin	ררוב	pääosin		ADV
לרוב	pääasiassa	ררוב	pääasiassa		ADV
לכן	siksi	לכן	siksi	CONJ	ADV
מאוחר	myöhäinen	מאוחר	myöhäinen	ADV	ADJ;NOM;SG
דף	sivu	דף	sivu		N;NOM;SG
דף	sivulla	דף	sivu		N;AT+ESS
;SG
דף	def	דף	def		
קולנוע	elokuvista	קולנוע	elo#kuva	N;MASC;SG	N;IN+ABL;PL
קולנוע	elokuvat	קולנוע	elo#kuva	N;MASC;SG	N;NOM;PL
קולנוע	elokuvissa	קולנוע	elo#kuva	N;MASC;SG	N;IN+ESS;PL
קולנוע	elokuvia	קולנוע	elo#kuva	N;MASC;SG	N;PRT;PL
קשר	yhteystiedot	קשר	yhteys#tieto	N;MASC;SG	N;NOM;PL
פני	sentti	פנים	sentti	N;PL	N;NOM;SG
פני	penni	פנים	penni	N;PL	N;NOM;SG
פני	penny	פנים	penny	N;PL	N;NOM;SG
קודם	ensimmäinen	קודם	ensimmäinen	ADV	ADJ;NOM;SG
קודם	eka	קודם	ensin	ADV	N;NOM;SG
עיר	city	עיר	city	N;FEM;SG	PROPN;NOM;SG
לצד	puoli	לצד	puoli	ADP	NUM;NOM;SG
לצד	puolella	לצד	puoli	ADP	N;AT+ESS
;SG
לצד	side	לצד	side	ADP	N;NOM;SG
בגיל	vanhentunut	בגיל	vanhentua		V;NOM;SG;V.PTCP;ACT
בגיל	ikäinen	בגיל	ikäinen		ADJ;NOM;SG
ידוע	tunnetaan	ידוע	tuntea	N;MASC;SG	V;IND;PRS;FIN;PASS
ידוע	tunnetut	ידוע	tunnettu	N;MASC;SG	ADJ;NOM;PL
ידוע	tunnettu	ידוע	tunnettu	N;MASC;SG	ADJ;NOM;SG
הופעות	ulkonäkö	הופעה	ulko#näkö	N;FEM;PL	N;NOM;SG
קטן	pienet	קטן	pieni	ADJ;MASC;SG	ADJ;NOM;PL
קטן	vähä	קטן	vähän	ADJ;MASC;SG	ADV
למד	oppi	למד	oppia	V;MASC;SG;3;PST	N;NOM;SG
למד	oppineet	למד	oppia	V;MASC;SG;3;PST	V;NOM;PL;V.PTCP;ACT
למד	opinnot	למד	opinto	V;MASC;SG;3;PST	N;NOM;PL
למד	opi	למד	oppia	V;MASC;SG;3;PST	V;IMP;SG;2;FIN;ACT
ברית	liittoutuneet	ברית	liittoutua	N;FEM;SG	V;NOM;PL;V.PTCP;ACT
ברית	liittolaisia	ברית	liitto#lainen	N;FEM;SG	N;PRT;PL
היהודי	juutalainen	היהודי	juutalainen	PROPN	ADJ;NOM;SG
ישראלי	israelilaiset	ישראלי	israe#lilainen	N;MASC;SG	N;NOM;PL
שיחק	pelattu	שיחק	pelata	PROPN	V;NOM;SG;V.PTCP;PASS
שיחק	soitettu	שיחק	soittaa	PROPN	V;NOM;SG;V.PTCP;PASS
שיחק	pelasi	שיחק	pelata	PROPN	V;IND;SG;3;PST;FIN;ACT
שיחק	pelannut	שיחק	pelata	PROPN	V;NOM;SG;V.PTCP;ACT
מעבר	siirtyminen	מעבר	siirtyminen		N;NOM;SG
מעבר	siirtymä	מעבר	siirtymä		N;NOM;SG
זהב	golden	זהב	golden	N;MASC;SG	
זהב	kultaiset	זהב	kultainen	N;MASC;SG	ADJ;NOM;PL
זהב	kultainen	זהב	kultainen	N;MASC;SG	ADJ;NOM;SG
עולם	world	עולם	world	N;MASC;SG	PROPN;NOM;SG
יד	yad	יד	yad	N;FEM;SG	
ארגון	järjestää	ארגון	järjestää	N;MASC;SG	V;IND;SG;PRS;FIN;ACT
לכתוב	kirjoitetaan	כתב	kirjoittaa	V;NFIN;ACT	V;IND;PRS;FIN;PASS
שונה	shauna	שונה	shauna		N;NOM;SG
שונה	erilaiset	שונה	erilainen		ADJ;NOM;PL
שונה	erilainen	שונה	erilainen		ADJ;NOM;SG
שונה	eri	שונה	eri		ADJ
שונה	erilaista	שונה	erilainen		ADJ;PRT;SG
שונה	muunnettu	שונה	muuntaa		V;NOM;SG;V.PTCP;PASS
שונה	muutettu	שונה	muuttaa		V;NOM;SG;V.PTCP;PASS
שונה	muokattu	שונה	muokata		V;NOM;SG;V.PTCP;PASS
גדולה	suuret	גדול	suuri	ADJ;FEM;SG	ADJ;NOM;PL
גדולה	suuria	גדול	suuri	ADJ;FEM;SG	ADJ;PRT;PL
גדולה	isot	גדול	iso	ADJ;FEM;SG	ADJ;NOM;PL
גדולה	suuruus	גדול	suuruus	ADJ;FEM;SG	N;NOM;SG
גדולה	suuruutta	גדול	suuruus	ADJ;FEM;SG	N;PRT;SG
גדולה	suuruuden	גדול	suuruus	ADJ;FEM;SG	N;GEN;SG
קשה	kova	קשה	kova	ADV	ADJ;NOM;SG
קשה	kovaa	קשה	kova	ADV	ADJ;PRT;SG
קשה	rankkaa	קשה	rankka	ADV	ADJ;PRT;SG
קשה	kova	קשה	kova	ADV	ADJ;NOM;SG
קשה	kovaa	קשה	kova	ADV	ADJ;PRT;SG
קשה	rankkaa	קשה	rankka	ADV	ADJ;PRT;SG
קשה	vaikeaa	קשה	vaikea	ADV	ADJ;PRT;SG
קשה	vaikea	קשה	vaikea	ADV	ADJ;NOM;SG
קשה	vaikeat	קשה	vaikea	ADV	ADJ;NOM;PL
קשה	hankala	קשה	hankala	ADV	ADJ;NOM;SG
קשה	hankalaa	קשה	hankala	ADV	ADJ;PRT;SG
אור	kevyt	אור	kevyt		ADJ;NOM;SG
אור	valoa	אור	valo		N;PRT;SG
אור	valo	אור	valo		N;NOM;SG
אור	light	אור	light		
צבי	peura	צבי	peura	PROPN	N;NOM;SG
צבי	hirvi	צבי	hirvi	PROPN	N;NOM;SG
צבי	peuran	צבי	peura	PROPN	N;GEN;SG
צבי	gazelle	צבי	gaz	PROPN	N;NOM;SG
לדוגמה	esimerkki	לדוגמה	esi#merkki	PROPN	N;NOM;SG
בעברית	hepreaa	בעברית	heprea		N;PRT;SG
כנגד	vastoin	כנגד	vastoin	ADP	ADV
כנגד	vastaan	כנגד	vastaan	ADP	ADV
קיים	olemassa	קיים	olla	ADJ;MASC;SG	V;IN+ESS;SG;NFIN;ACT
קיים	olemassa	קיים	olla	ADJ;MASC;SG	V;IN+ESS;SG;NFIN;ACT
קיים	olemassa	קיים	olla	ADJ;MASC;SG	V;IN+ESS;SG;NFIN;ACT
קיים	nykyiset	קיים	nykyinen	ADJ;MASC;SG	ADJ;NOM;PL
שלי	shelley	שלי	shelley		PROPN;NOM;SG
שלי	shelly	שלי	shelly		N;NOM;SG
שלי	minun	שלי	minä		PRO;GEN;SG;1
שלי	miina	שלי	miina		N;NOM;SG
שלי	kaivos	שלי	kaivos		N;NOM;SG
שלי	shelly	שלי	shelly		N;NOM;SG
דומה	samanlaisia	דומה	samanlainen		ADJ;PRT;PL
דומה	samankaltaiset	דומה	samankaltainen		ADJ;NOM;PL
דומה	samankaltaista	דומה	samankaltainen		ADJ;PRT;SG
דומה	samanlaiset	דומה	samanlainen		ADJ;NOM;PL
דומה	samanlainen	דומה	samanlainen		ADJ;NOM;SG
דומה	samankaltainen	דומה	samankaltainen		ADJ;NOM;SG
דין	dean	דין	dea	PROPN	PROPN;NOM;SG
דין	dekaani	דין	dekaani	PROPN	N;NOM;SG
שכן	naapuri	שכן	naapuri	CONJ	N;NOM;SG
שכן	naapurin	שכן	naapuri	CONJ	N;GEN;SG
שכן	naapuri	שכן	naapuri	CONJ	N;NOM;SG
שכן	naapurin	שכן	naapuri	CONJ	N;GEN;SG
ימי	päivien	יום	päivä	PROPN	N;GEN;PL
ימי	päivää	יום	päivä	PROPN	N;PRT;SG
ימי	päiviä	יום	päivä	PROPN	N;PRT;PL
ימי	days	יום	days	PROPN	N;NOM;SG
ימי	päivät	יום	päivä	PROPN	N;NOM;PL
סדרת	sarjat	סדרה	sarja	N;FEM;SG	N;NOM;PL
מבין	ymmärrä	מבין	ymmärtää	ADP	V;IMP;SG;2;FIN;ACT
מבין	ymmärtää	מבין	ymmärtää	ADP	V;IND;SG;3;PRS;FIN;ACT
נקרא	kutsuttu	נקרא	kutsua	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;PASS
נקרא	nimeltään	נקרא	nimi	V;MASC;SG;3;PST;MID	N;AT+ABL;SG
נקרא	soitti	נקרא	soittaa	V;MASC;SG;3;PST;MID	V;IND;SG;3;PST;FIN;ACT
פשוט	yksinkertaiset	פשוט	yksinkertainen		ADJ;NOM;PL
פשוט	yksinkertaista	פשוט	yksinkertainen		ADJ;PRT;SG
פשוט	yksinkertainen	פשוט	yksin#kertainen		ADJ;NOM;SG
פשוט	vain	פשוט	vain		ADV
עבודה	työt	עבודה	työ	N;FEM;SG	N;NOM;PL
חשוב	tärkeät	חשוב	tärkeä	ADJ;MASC;SG	ADJ;NOM;PL
חשוב	tärkeitä	חשוב	tärkeä	ADJ;MASC;SG	ADJ;PRT;PL
כיוון	suuntaa	כיוון	suunta		N;PRT;SG
כיוון	suuntaan	כיוון	suunta		N;IN+ALL;SG
כיוון	suunta	כיוון	suunta		N;NOM;SG
כיוון	suunnan	כיוון	suunta		N;GEN;SG
שלמה	shlomo	שלמה	shlomo	PROPN	N;NOM;SG
שלמה	solomon	שלמה	solomo	PROPN	
שלמה	koko	שלמה	koko	PROPN	ADJ
שלמה	kokonaisena	שלמה	kokonainen	PROPN	ADJ;FRML;SG
שלמה	kokonainen	שלמה	kokonainen	PROPN	ADJ;NOM;SG
שלמה	kokonaiset	שלמה	kokonainen	PROPN	ADJ;NOM;PL
אמריקאים	amerikkalainen	אמריקני	amerikkalainen	N;MASC;PL	ADJ;NOM;SG
אמריקאים	amerikan	אמריקני	amerikka	N;MASC;PL	N;GEN;SG
אמריקאים	american	אמריקני	america	N;MASC;PL	
הפועל	verbi	הפועל	verbi	PROPN	N;NOM;SG
אפריקה	afrikka	אפריקה	afrikka	PROPN	N;NOM;SG
אפריקה	afrikan	אפריקה	afrikka	PROPN	N;GEN;SG
נחשב	lasketaan	נחשב	laskea	V;MASC;SG;V.PTCP;MID	V;IND;PRS;FIN;PASS
דרום	eteläinen	דרום	eteläinen	N;MASC;SG	ADJ;NOM;SG
עלה	lehti	עלה	lehti	V;MASC;SG;3;PST;ACT	N;NOM;SG
להשתמש	käyttö	השתמש	käyttö	V;NFIN	N;NOM;SG
העליון	korkein	העליון	korkea	PROPN	ADJ;NOM;RL;SG
לקראת	kohti	לקראת	kohti	ADP	ADV
בברכה	vilpittömästi	בברכה	vilpittömästi		ADV
בברכה	terveisin	בברכה	terve		ADJ;NOM;RL;SG
בברכה	tervetuloa	בברכה	terve#tuloa		V;IMP;SG;2;FIN;ACT
בברכה	welcome	בברכה	welcome		
מין	sukupuoli	מין	suku#puoli		N;NOM;SG
מין	seksiä	מין	seksi		N;PRT;SG
מין	sukupuoli	מין	suku#puoli		N;NOM;SG
מין	seksi	מין	seksi		N;NOM;SG
מין	sex	מין	sex		N;NOM;SG
מין	laji	מין	laji		N;NOM;SG
מין	lajit	מין	laji		N;NOM;PL
מין	lajien	מין	laji		N;GEN;PL
מין	min	מין	min		N;NOM;SG
לשעבר	entinen	לשעבר	entinen	ADV	ADJ;NOM;SG
לשעבר	entiset	לשעבר	entinen	ADV	ADJ;NOM;PL
כזה	tällainen	כזה	tällainen		ADJ;NOM;SG
אינטרנט	web	אינטרנט	web		N;NOM;SG
אינטרנט	internet	אינטרנט	internet		N;NOM;SG
נקודות	pistettä	נקודה	piste	N;FEM;PL	N;PRT;SG
קבוצה	team	קבוצה	team	N;FEM;SG	
התנועה	ruuhka	התנועה	ruuhka	V;MASC;SG;3;PST	N;NOM;SG
התנועה	liikenteen	התנועה	liikenne	V;MASC;SG;3;PST	N;GEN;SG
התנועה	liikenne	התנועה	liikenne	V;MASC;SG;3;PST	N;NOM;SG
התנועה	ruuhkaa	התנועה	ruuhka	V;MASC;SG;3;PST	N;PRT;SG
התנועה	liikennettä	התנועה	liikenne	V;MASC;SG;3;PST	N;PRT;SG
הר	vuori	הר	vuori	PROPN	N;NOM;SG
הר	vuorta	הר	vuori	PROPN	N;PRT;SG
הר	vuoristo	הר	vuoristo	PROPN	N;NOM;SG
הר	vuori	הר	vuori	PROPN	N;NOM;SG
הר	mount	הר	mount	PROPN	N;NOM;SG
הרי	harryn	הרי	harry	CONJ	N;GEN;SG
הרי	harry	הרי	harry	CONJ	N;NOM;SG
נולדה	syntynyt	נולד	syntyä	V;FEM;SG;3;PST;MID	V;NOM;SG;V.PTCP;ACT
נולדה	syntyneet	נולד	syntyä	V;FEM;SG;3;PST;MID	V;NOM;PL;V.PTCP;ACT
נולדה	syntyi	נולד	syntyä	V;FEM;SG;3;PST;MID	V;IND;SG;3;PST;FIN;ACT
יחסית	suhteellisen	יחסית	suhteellinen	ADV	ADJ;GEN;SG
שערים	gates	שער	gates	N;MASC;PL	PROPN;NOM;SG
שנייה	toisena	שנייה	toinen	NUM;FEM;SG	ADJ;FRML;SG
שנייה	toiseksi	שנייה	toinen	NUM;FEM;SG	ADJ;TRANS;SG
שנייה	toinen	שנייה	toinen	NUM;FEM;SG	PRO;NOM;SG
שנייה	sek	שנייה	sek	NUM;FEM;SG	N;NOM;SG
שנייה	sec	שנייה	sec	NUM;FEM;SG	N;NOM;SG
ליצור	luo	יצר	luo	V;NFIN;ACT	ADV
מטרים	metriä	מטר	metri	N;MASC;PL	N;PRT;SG
מטרים	metriä	מטר	metri	N;MASC;PL	N;PRT;SG
אמריקה	america	אמריקה	america	PROPN	
אמריקה	amerikan	אמריקה	amerikka	PROPN	N;GEN;SG
אמריקה	amerikka	אמריקה	amerikka	PROPN	N;NOM;SG
ליד	läheltä	ליד	läheltä	ADP	ADV
ליד	lähellä	ליד	lähellä	ADP	ADV
ליד	lähelle	ליד	lähelle	ADP	ADV
שר	cher	שר	cher	N;MASC;SG	
שר	laulaa	שר	laulaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
שר	laulavat	שר	laulaa	N;MASC;SG	V;IND;PL;3;PRS;FIN;ACT
קו	line	קו	line	N;MASC;SG	
סוף	loppu	None	loppu	ADV	N;NOM;SG
סוף	loppua	None	loppu	ADV	N;PRT;SG
סוף	päättyy	None	päättyä	ADV	V;IND;SG;3;PRS;FIN;ACT
סוף	lopussa	None	loppu	ADV	N;IN+ESS;SG
