של	shel	של	shel	PART;GEN	
יוסף	josip	יוסף	josip	PROPN	PROPN;NOM;MASC;SG
כוח	snage	כוח	snaga	N;MASC;SG	N;NOM;FEM;PL
כוח	prisili	כוח	prisiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
כוח	sile	כוח	sila	N;MASC;SG	N;NOM;FEM;PL
נפטר	preminuli	נפטר	preminuti	V;MASC;SG;3;PST;MID	V;MASC;PL;PST;V.PTCP;ACT
נפטר	preminuo	נפטר	preminuti	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP;ACT
נפטר	pokojni	נפטר	pokojni	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;MASC;SG
הלהקה	band	הלהקה	band	PROPN	N;NOM;MASC;SG
הלהקה	sastav	הלהקה	sastav	PROPN	N;NOM;MASC;SG
הלהקה	bend	הלהקה	bend	PROPN	N;NOM;MASC;SG
מלך	king	מלך	king	N;MASC;SG	ADP
בתי	kći	בית	kći	PROPN	N;NOM;FEM;SG
בתי	kćeri	בית	kći	PROPN	N;NOM;FEM;PL
בתי	kćer	בית	kći	PROPN	N;NOM;FEM;SG
נראה	izgleda	נראה	izgledati	V;MASC;SG;V.PTCP;MID	V;IND;SG;3;PRS;FIN
וב	webb	וב	webb		PROPN;NOM;MASC;SG
משתמש	koristeći	השתמש	koristiti	V;MASC;SG;V.PTCP	ADV;RL
משתמש	korištenje	השתמש	korištenje	V;MASC;SG;V.PTCP	N;NOM;NEUT;SG
משתמש	korisnik	השתמש	korisnik	V;MASC;SG;V.PTCP	N;NOM;MASC;SG
משתמש	korisnika	השתמש	korisnik	V;MASC;SG;V.PTCP	N;GEN;MASC;PL
קיבל	primljena	קיבל	primiti	V;MASC;SG;3;PST;ACT	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
קיבל	primljen	קיבל	primiti	V;MASC;SG;3;PST;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP;PASS
קיבל	primljeno	קיבל	primiti	V;MASC;SG;3;PST;ACT	ADJ;NOM;NEUT;SG;V.PTCP;PASS
קיבל	prihvaćeno	קיבל	prihvatiti	V;MASC;SG;3;PST;ACT	ADJ;NOM;NEUT;SG;V.PTCP;PASS
קיבל	prihvaćen	קיבל	prihvatiti	V;MASC;SG;3;PST;ACT	ADJ;NOM;MASC;SG;V.PTCP;PASS
קיבל	prihvaćena	קיבל	prihvatiti	V;MASC;SG;3;PST;ACT	ADJ;NOM;DEF;FEM;SG;V.PTCP
עקב	petu	None	peti	CONJ	ADJ;ACC;FEM;SG
עקב	peta	None	peti	CONJ	ADJ;NOM;FEM;SG
מונה	monet	מנה	monet		N;NOM;MASC;SG
מונה	mona	מנה	mona		N;NOM;FEM;SG
האימפריה	empire	האימפריה	empir	PROPN	ADP
האימפריה	carstva	האימפריה	carstvo	PROPN	N;NOM;NEUT;PL
האימפריה	carstvo	האימפריה	carstvo	PROPN	N;NOM;NEUT;SG
האימפריה	imperija	האימפריה	imperija	PROPN	N;GEN;MASC;SG
מים	voda	מים	voda	N;MASC;PL	N;NOM;FEM;SG
כוחות	moći	כוח	moći	N;MASC;PL	V;NFIN
כוחות	powers	כוח	powers	N;MASC;PL	N;NOM;MASC;SG
ניו	neo	ניו	neo	PROPN	PROPN;NOM;MASC;SG
נכון	desno	נכון	desno	ADJ;MASC;SG	ADV
נכון	pravo	נכון	pravo	ADJ;MASC;SG	N;NOM;NEUT;SG
נכון	istina	נכון	istina	ADJ;MASC;SG	N;NOM;FEM;SG
חיפה	haifi	חיפה	haifa	PROPN	N;DAT;FEM;SG
העונה	sezone	העונה	sezona	ADV	N;GEN;FEM;SG
העונה	sezona	העונה	sezona	ADV	N;NOM;FEM;SG
יעקב	jacob	יעקב	jacob	PROPN	N;NOM;MASC;SG
יעקב	jakov	יעקב	jakov	PROPN	N;NOM;MASC;SG
יעקב	jakob	יעקב	jakob	PROPN	N;NOM;MASC;SG
אינה	ina	אינו	ina	V;FEM;SG;3;NEG;V.PTCP	PROPN;NOM;FEM;SG
מדינות	drzava	מדינה	drzava	N;FEM;PL	N;NOM;FEM;SG
הבית	kući	הבית	kuća	ADV	N;DAT;FEM;SG
הבית	dom	הבית	dom	ADV	N;NOM;MASC;SG
הבית	kuca	הבית	kucati	ADV	N;NOM;FEM;SG
הבית	house	הבית	house	ADV	N;NOM;MASC;SG
הבית	kuća	הבית	kuća	ADV	N;NOM;FEM;SG
תודה	hvala	תודה	hvati	PROPN	V;FEM;SG;PST;V.PTCP;ACT
לב	srce	לב	srce	PROPN	N;NOM;NEUT;SG
לב	lev	לב	lev	PROPN	PROPN;NOM;MASC;SG
שלום	shalom	שלום	shal	PROPN	N;INS;MASC;SG
שלום	šalom	שלום	šala	PROPN	N;INS;FEM;SG
שלום	mir	שלום	mir	PROPN	N;NOM;MASC;SG
שלום	pozdrav	שלום	pozdrav	PROPN	N;NOM;MASC;SG
אזור	regije	אזור	regija	N;MASC;SG	N;NOM;FEM;PL
אזור	zone	אזור	zona	N;MASC;SG	N;NOM;FEM;PL
פעמים	puta	פעם	put	N;FEM;PL	ADV
המשחק	igra	המשחק	igra	PROPN	N;NOM;FEM;SG
האי	ostrvo	האי	ostrvo		N;NOM;NEUT;SG
האי	island	האי	island		N;NOM;MASC;SG
האי	otok	האי	otok		N;NOM;MASC;SG
האי	hai	האי	hai		ADP
בגלל	jer	בגלל	jer	ADP	CONJ
המפלגה	tulum	המפלג	tulum	PROPN	N;NOM;MASC;SG
המפלגה	zabava	המפלג	zabava	PROPN	N;NOM;FEM;SG
המפלגה	stranka	המפלג	stranka	PROPN	N;NOM;FEM;SG
המפלגה	party	המפלג	Party	PROPN	PROPN;NOM;MASC;SG
בעבר	prethodno	בעבר	prethodno		ADV
האחרון	zadnji	האחרון	zadnji	PROPN	ADJ;NOM;DEF;MASC;SG
האחרון	posljednje	האחרון	posljednji	PROPN	ADJ;NOM;DEF;FEM;PL
האחרון	zadnje	האחרון	zadnji	PROPN	ADJ;NOM;DEF;FEM;PL
האחרון	posljednja	האחרון	posljednji	PROPN	ADJ;NOM;DEF;FEM;SG
האחרון	posljednji	האחרון	posljednji	PROPN	ADJ;NOM;DEF;MASC;SG
קרב	borbeno	קרב	borbeno	N;MASC;SG	ADJ;NOM;NEUT;SG
האתר	sajt	האתר	sajt		N;NOM;MASC;SG
קצר	ukratko	קצר	ukratko	ADJ;MASC;SG	ADV
קצר	kratko	קצר	kratko	ADJ;MASC;SG	ADV
קצר	kratko	קצר	kratko	ADJ;MASC;SG	ADV
ימים	danima	יום	danima	N;MASC;PL	ADJ;INS;DEF;MASC;PL
בהמשך	ispod	בהמשך	ispod		ADP;GEN
בר	šank	בר	šank		N;NOM;MASC;SG
צבא	vojno	צבא	vojno	N;MASC;SG	ADJ;NOM;NEUT;SG
צבא	vojni	צבא	vojni	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
החיים	life	החיים	life	ADV	ADP
החיים	zivot	החיים	zivot	ADV	N;NOM;MASC;SG
החיים	život	החיים	život	ADV	N;NOM;MASC;SG
צה	tse	צה	tse		PROPN;NOM;MASC;SG
משחק	igramo	משחק	igrati	N;MASC;SG	V;IND;PL;1;PRS;FIN
משחק	glume	משחק	gluma	N;MASC;SG	N;NOM;FEM;PL
ראשי	glavu	ראש	glava	N;PSSD;MASC;PL	N;ACC;FEM;SG
ראשי	glava	ראש	glava	N;PSSD;MASC;PL	N;NOM;FEM;SG
ראשי	načelnik	ראש	načelnik	N;PSSD;MASC;PL	N;NOM;MASC;SG
ראשי	šef	ראש	šef	N;PSSD;MASC;PL	N;NOM;MASC;SG
ראשי	primarno	ראש	primarno	N;PSSD;MASC;PL	ADV
ראשי	primarna	ראש	primaran	N;PSSD;MASC;PL	ADJ;NOM;DEF;FEM;SG
ראשי	primarni	ראש	primaran	N;PSSD;MASC;PL	ADJ;NOM;DEF;MASC;SG
הזמן	vreme	הזמן	vreme		N;NOM;NEUT;SG
הזמן	vrijeme	הזמן	vrijeme		N;NOM;NEUT;SG
אברהם	abraham	אברהם	abraham	PROPN	N;NOM;MASC;SG
אברהם	abrahama	אברהם	abraha	PROPN	N;NOM;FEM;PL
אברהם	avraham	אברהם	avraha	PROPN	N;INS;MASC;SG
נבחר	odabrani	נבחר	odabrati	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;MASC;PL;V.PTCP
נבחר	odabrana	נבחר	odabrati	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;FEM;SG;V.PTCP
נבחר	izabrani	נבחר	izabrati	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;MASC;PL;V.PTCP
נבחר	izabran	נבחר	izabrati	V;MASC;SG;3;PST;MID	ADJ;NOM;MASC;SG;V.PTCP;PASS
נבחר	odabran	נבחר	odabrati	V;MASC;SG;3;PST;MID	ADJ;NOM;MASC;SG;V.PTCP;PASS
נבחר	izabrani	נבחר	izabrati	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;MASC;PL;V.PTCP
נבחר	odabrano	נבחר	odabrati	V;MASC;SG;3;PST;MID	ADJ;NOM;NEUT;SG;V.PTCP;PASS
נבחר	odabrani	נבחר	odabrati	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;MASC;PL;V.PTCP
נבחר	odabrane	נבחר	odabrati	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;FEM;PL;V.PTCP
נבחר	odabrana	נבחר	odabrati	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;FEM;SG;V.PTCP
מדי	maddie	מדי	maddie	ADV	
מדי	previse	מדי	previs	ADV	N;NOM;MASC;SG
לרוב	većinom	ררוב	većinom		ADV
לרוב	uglavnom	ררוב	uglavnom		ADV
פעילות	aktivnosti	פעילות	aktivnost	N;FEM;SG	N;NOM;FEM;PL
לכן	stoga	לכן	stoga	CONJ	ADV
מאוחר	kasni	מאוחר	kasni	ADV	ADJ;NOM;DEF;MASC;SG
דף	stranicu	דף	stranica		N;ACC;FEM;SG
דף	stranica	דף	stranica		N;NOM;FEM;SG
דף	stranice	דף	stranica		N;NOM;FEM;PL
דף	def	דף	def		N;NOM;MASC;SG
קולנוע	filmovi	קולנוע	film	N;MASC;SG	N;NOM;MASC;PL
קולנוע	filmove	קולנוע	film	N;MASC;SG	N;ACC;MASC;PL
קשר	kontaktirajte	קשר	kontaktirati	N;MASC;SG	V;IMP;PL;2;FIN
אחרת	inace	אחרת	inace	ADV	N;NOM;MASC;SG
פני	pjeni	פנים	pjena	N;PL	V;IND;SG;3;PRS;FIN
פני	penny	פנים	penny	N;PL	PROPN;NOM;MASC;SG
קודם	prvi	קודם	prvi	ADV	ADJ;NOM;MASC;SG
עיר	town	עיר	town	N;FEM;SG	ADP
לצד	strana	לצד	strana	ADP	N;NOM;FEM;SG
בגיל	ostario	בגיל	ostariti		V;MASC;SG;PST;V.PTCP;ACT
ידוע	znan	ידוע	znati	N;MASC;SG	ADJ;NOM;INDF;MASC;SG
ידוע	poznat	ידוע	poznat	N;MASC;SG	ADJ;NOM;MASC;SG
ידוע	poznata	ידוע	poznat	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
ידוע	poznato	ידוע	poznat	N;MASC;SG	ADJ;NOM;DEF;NEUT;SG
ידוע	poznati	ידוע	poznat	N;MASC;SG	ADJ;NOM;DEF;MASC;PL
קטן	male	קטן	mali	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;PL
קטן	malo	קטן	malo	ADJ;MASC;SG	ADV
קטן	male	קטן	mali	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;PL
למד	naučite	למד	naučiti	V;MASC;SG;3;PST	V;IND;PL;2;PRS;FIN
למד	učite	למד	učiti	V;MASC;SG;3;PST	V;IND;PL;2;PRS;FIN
למד	uči	למד	učiti	V;MASC;SG;3;PST	V;IND;SG;3;PRS;FIN
למד	nauči	למד	naučiti	V;MASC;SG;3;PST	V;IMP;SG;2;PRS;FIN
ברית	saveznici	ברית	saveznik	N;FEM;SG	N;NOM;MASC;PL
ברית	saveznike	ברית	saveznik	N;FEM;SG	N;ACC;MASC;PL
היהודי	židove	היהודי	žid	PROPN	N;ACC;MASC;PL
היהודי	židov	היהודי	židov	PROPN	N;NOM;MASC;SG
תשע	devetka	תשע	devetak	NUM;FEM;SG	N;NOM;FEM;SG
ישראלי	izraelci	ישראלי	izraelac	N;MASC;SG	N;NOM;MASC;PL
ישראלי	izraelski	ישראלי	izraelski	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
ישראלי	izraelska	ישראלי	izraelski	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
שיחק	igrao	שיחק	igrati	PROPN	V;MASC;SG;PST;V.PTCP;ACT
מעבר	prijelaz	מעבר	prijelaz		N;NOM;MASC;SG
מעבר	prolaz	מעבר	prolaz		N;NOM;MASC;SG
איך	kako	איך	kako	ADV	CONJ
זהב	zlatni	זהב	zlatan	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
זהב	zlatna	זהב	zlatan	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
זהב	zlatne	זהב	zlatan	N;MASC;SG	ADJ;NOM;DEF;FEM;PL
זהב	zlatno	זהב	zlatan	N;MASC;SG	ADJ;NOM;NEUT;SG
זהב	zlatna	זהב	zlatan	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
זהב	zlatni	זהב	zlatan	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
זהב	gold	זהב	gold	N;MASC;SG	ADP
עולם	world	עולם	world	N;MASC;SG	ADP
יד	yad	יד	yad	N;FEM;SG	PROPN;NOM;MASC;SG
מדינה	stanja	מדינה	stanje	N;FEM;SG	N;NOM;NEUT;PL
ארגון	organizacije	ארגון	organizacija	N;MASC;SG	N;NOM;FEM;PL
ארגון	organizira	ארגון	organizirati	N;MASC;SG	V;IND;SG;3;PRS;FIN
לכתוב	napiši	כתב	napisiti	V;NFIN;ACT	INTJ
שונה	shauna	שונה	shaun		N;ACC;MASC;SG
שונה	drukčije	שונה	drukčije		ADV
שונה	drugačiji	שונה	drugačiji		ADJ;NOM;DEF;MASC;SG
שונה	drugačija	שונה	drugačiji		ADJ;NOM;DEF;FEM;SG
שונה	drugačije	שונה	drugačije		ADV
שונה	modificirani	שונה	modificiran		ADJ;NOM;DEF;MASC;PL;V.PTCP
גדולה	velike	גדול	velik	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;PL
קשה	tvrdo	קשה	tvrdo	ADV	ADJ;NOM;DEF;NEUT;SG
קשה	tesko	קשה	tesko	ADV	ADJ;NOM;DEF;NEUT;SG
קשה	tesko	קשה	tesko	ADV	ADJ;NOM;DEF;NEUT;SG
קשה	tvrd	קשה	tvrd	ADV	ADJ;NOM;INDF;MASC;SG
קשה	tesko	קשה	tesko	ADV	ADJ;NOM;DEF;NEUT;SG
אור	svjetlo	אור	svjetlo		N;NOM;NEUT;SG
אור	svijetlo	אור	svijetlo		ADV
אור	svjetlost	אור	svjetlost		N;NOM;FEM;SG
צבי	srna	צבי	sran	PROPN	N;NOM;FEM;SG
צבי	jeleni	צבי	jelen	PROPN	N;DAT;FEM;SG
צבי	jelen	צבי	jelen	PROPN	N;NOM;MASC;SG
צבי	jelena	צבי	jelen	PROPN	PROPN;NOM;FEM;SG
צבי	gazele	צבי	gazelj	PROPN	N;NOM;FEM;PL
לדוגמה	primjer	לדוגמה	primjer	PROPN	N;NOM;MASC;SG
בעברית	hebrejski	בעברית	hebrejski		ADV
הקהילה	zajednice	הקהיל	zajednica	N;FEM;SG	N;NOM;FEM;PL
קיים	postojala	קיים	postojati	ADJ;MASC;SG	V;FEM;SG;PST;V.PTCP;ACT
קיים	postojao	קיים	postojati	ADJ;MASC;SG	V;MASC;SG;PST;V.PTCP;ACT
קיים	postojati	קיים	postojati	ADJ;MASC;SG	V;NFIN
קיים	postojeće	קיים	postojeći	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;PL
שלי	shelley	שלי	shelley		PROPN;NOM;MASC;SG
שלי	moj	שלי	moj		DET;NOM;MASC;SG;1
שלי	moja	שלי	moj		DET;NOM;FEM;SG;1
שלי	moje	שלי	moj		DET;NOM;FEM;SG;1
שלי	shelly	שלי	shelly		PROPN;NOM;MASC;SG
דומה	slično	דומה	sličan		ADJ;NOM;DEF;NEUT;SG
דומה	slični	דומה	sličan		ADJ;NOM;DEF;MASC;PL
דומה	slične	דומה	sličan		ADJ;NOM;DEF;FEM;PL
דומה	slična	דומה	sličan		ADJ;NOM;DEF;FEM;SG
דומה	slicno	דומה	slican		ADV
דומה	duma	דומה	duma		N;NOM;MASC;SG
דין	dekan	דין	dekan	PROPN	N;NOM;MASC;SG
דין	din	דין	din	PROPN	N;NOM;MASC;SG
דין	dean	דין	dean	PROPN	N;NOM;MASC;SG
שכן	susjed	שכן	susjed	CONJ	N;NOM;MASC;SG
שכן	susjeda	שכן	susjed	CONJ	N;ANIM;ACC;MASC;SG
שכן	susjed	שכן	susjed	CONJ	N;NOM;MASC;SG
שכן	susjeda	שכן	susjed	CONJ	N;ANIM;ACC;MASC;SG
מחוז	županije	מחוז	županija	N;MASC;SG	N;NOM;FEM;PL
מחוז	pokrajine	מחוז	pokrajina	N;MASC;SG	N;NOM;FEM;PL
ימי	dane	יום	dan	PROPN	N;ACC;MASC;PL
ימי	danima	יום	danima	PROPN	ADJ;INS;DEF;MASC;PL
ימי	dana	יום	dan	PROPN	N;GEN;MASC;PL
ימי	dani	יום	dati	PROPN	N;NOM;MASC;PL
סדרת	serije	סדרה	serija	N;FEM;SG	N;NOM;FEM;PL
מבין	razumijem	מבין	razumjeti	ADP	V;IND;SG;1;PRS;FIN
מבין	shvati	מבין	shvati	ADP	V;IND;SG;3;PRS;FIN
פשוט	jednostavna	פשוט	jednostavan		ADJ;NOM;DEF;FEM;SG
פשוט	jednostavan	פשוט	jednostavan		ADJ;NOM;INDF;MASC;SG
פשוט	jednostavno	פשוט	jednostavno		ADV
פשוט	samo	פשוט	samo		ADV
עבודה	job	עבודה	job	N;FEM;SG	PROPN;NOM;MASC;SG
עבודה	radna	עבודה	radan	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
עבודה	radni	עבודה	radni	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
עבודה	radno	עבודה	radni	N;FEM;SG	ADJ;NOM;NEUT;SG
חשוב	bitno	חשוב	bitno	ADJ;MASC;SG	ADV
כיוון	smjer	כיוון	smjer		N;NOM;MASC;SG
כיוון	pravac	כיוון	pravac		N;NOM;MASC;SG
כיוון	smjeru	כיוון	smjer		N;DAT;MASC;SG
שלמה	solomon	שלמה	solomon	PROPN	N;INS;MASC;SG
שלמה	cijeli	שלמה	cijel	PROPN	ADJ;NOM;DEF;MASC;SG
שלמה	cijela	שלמה	cijel	PROPN	ADJ;NOM;DEF;FEM;SG
שלמה	cijele	שלמה	cio	PROPN	ADJ;NOM;DEF;FEM;PL
אמריקאים	američki	אמריקני	američki	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
אמריקאים	american	אמריקני	american	N;MASC;PL	ADP
אמריקאים	amerikanac	אמריקני	amerikanac	N;MASC;PL	N;NOM;MASC;SG
אמריקאים	američka	אמריקני	američki	N;MASC;PL	ADJ;NOM;DEF;FEM;SG
הפועל	glagol	הפועל	glagol	PROPN	N;NOM;MASC;SG
הפועל	hapoel	הפועל	hapoel	PROPN	N;NOM;MASC;SG
אפריקה	afrike	אפריקה	afrika	PROPN	N;NOM;FEM;PL
אפריקה	afrika	אפריקה	afrika	PROPN	N;NOM;FEM;SG
נחשב	smatra	נחשב	smatrati	V;MASC;SG;V.PTCP;MID	V;IND;SG;3;PRS;FIN
נחשב	broji	נחשב	brojati	V;MASC;SG;V.PTCP;MID	V;IND;SG;3;PRS;FIN
דרום	južni	דרום	južan	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
דרום	južna	דרום	južan	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
דרום	južnoj	דרום	južan	N;MASC;SG	ADJ;DAT;DEF;FEM;SG
דרום	južno	דרום	južno	N;MASC;SG	ADV
עלה	list	עלה	list	V;MASC;SG;3;PST;ACT	N;NOM;MASC;SG
לקבל	get	קיבל	get	V;NFIN;ACT	ADP
להשתמש	upotrebi	השתמש	upotreba	V;NFIN	N;DAT;FEM;SG
העליון	vrhovni	העליון	vrhovan	PROPN	ADJ;NOM;DEF;MASC;SG
בברכה	pozdravio	בברכה	pozdraviti		V;MASC;SG;PST;V.PTCP;ACT
בברכה	iskreno	בברכה	iskreno		ADV
מין	spol	מין	spol		N;NOM;MASC;SG
מין	seks	מין	seks		N;NOM;MASC;SG
מין	seksa	מין	seks		N;GEN;MASC;SG
מין	sex	מין	sex		N;NOM;MASC;SG
מין	vrsta	מין	vrsta		N;NOM;FEM;SG
מין	vrste	מין	vrsta		N;NOM;FEM;PL
מין	min	מין	min		N
לשעבר	bivši	לשעבר	bivši	ADV	ADJ;NOM;DEF;MASC;SG
משנה	materije	משנה	materija	N;MASC;SG	N;NOM;FEM;PL
אינטרנט	web	אינטרנט	web		N;NOM;MASC;SG
אינטרנט	interneta	אינטרנט	internet		N;GEN;MASC;SG
אינטרנט	internet	אינטרנט	internet		N;NOM;MASC;SG
נקודות	tačke	נקודה	tačak	N;FEM;PL	ADJ;NOM;DEF;FEM;PL
נקודות	tačke	נקודה	tačak	N;FEM;PL	ADJ;NOM;DEF;FEM;PL
קבוצה	tim	קבוצה	taj	N;FEM;SG	DET;INS;NEUT;SG
התנועה	promet	התנועה	promet	V;MASC;SG;3;PST	N;NOM;MASC;SG
הר	planine	הר	planina	PROPN	N;NOM;FEM;PL
הר	planinu	הר	planina	PROPN	N;ACC;FEM;SG
הר	planina	הר	planina	PROPN	N;NOM;FEM;SG
הר	mount	הר	mount	PROPN	N;NOM;MASC;SG
הר	planina	הר	planina	PROPN	N;NOM;FEM;SG
הרי	harry	הרי	harry	CONJ	PROPN;NOM;MASC;SG
תפקיד	uloge	תפקיד	uloga	N;MASC;SG	N;NOM;FEM;PL
למה	zašto	למה	zašto	ADV	ADV
נולדה	rođeni	נולד	rođen	V;FEM;SG;3;PST;MID	ADJ;NOM;DEF;MASC;PL;V.PTCP
נולדה	rođen	נולד	roditi	V;FEM;SG;3;PST;MID	ADJ;NOM;INDF;MASC;SG;V.PTCP;PASS
נולדה	rođena	נולד	roditi	V;FEM;SG;3;PST;MID	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
שערים	gates	שער	gates	N;MASC;PL	N;NOM;MASC;SG
שנייה	drugi	שנייה	drugi	NUM;FEM;SG	ADJ;NOM;MASC;SG
שנייה	drugo	שנייה	drugi	NUM;FEM;SG	ADJ;NOM;NEUT;SG
שנייה	druga	שנייה	drugi	NUM;FEM;SG	ADJ;NOM;FEM;SG
אמריקה	americi	אמריקה	amerika	PROPN	N;DAT;FEM;SG
אמריקה	amerika	אמריקה	amerika	PROPN	N;NOM;FEM;SG
אמריקה	america	אמריקה	america	PROPN	N;NOM;FEM;SG
אמריקה	ameriku	אמריקה	amerika	PROPN	N;ACC;FEM;SG
ליד	blizu	ליד	blizu	ADP	ADV
שר	cher	שר	cher	N;MASC;SG	ADP
שר	sher	שר	sher	N;MASC;SG	
שר	pjevam	שר	pjevati	N;MASC;SG	V;IND;SG;1;PRS;FIN
שר	pjevajući	שר	pjevati	N;MASC;SG	ADV;RL
שר	peva	שר	pevati	N;MASC;SG	V;IND;SG;3;PRS;FIN
שר	pjeva	שר	pjevati	N;MASC;SG	V;IND;SG;3;PRS;FIN
שר	ministre	שר	ministar	N;MASC;SG	N;ACC;MASC;PL
סוף	završetak	None	završetak	ADV	N;NOM;MASC;SG
סוף	kraj	None	kraj	ADV	N;NOM;MASC;SG
כסף	pare	כסף	para	N;MASC;SG	N;NOM;FEM;PL
כסף	srebrni	כסף	srebrn	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
כסף	silver	כסף	silver	N;MASC;SG	ADP
תת	podmornica	תת	podmornica	ADV	N;NOM;FEM;SG
תת	sub	תת	sub	ADV	PROPN;NOM;MASC;SG
נשיא	predsjednici	נשיא	predsjednik	N;MASC;SG	N;NOM;MASC;PL
חדשים	novo	חדש	nov	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
חדשים	nova	חדש	nov	ADJ;MASC;PL	ADJ;NOM;DEF;FEM;SG
חדשים	novi	חדש	nov	ADJ;MASC;PL	ADJ;NOM;DEF;MASC;SG
מצב	situacije	מצב	situacija	N;MASC;SG	N;NOM;FEM;PL
שינוי	promijeni	שינוי	promijeniti	N;MASC;SG	V;IND;SG;3;PRS;FIN
כדורגל	football	כדורגל	football	N;MASC;SG	ADP
ביקורת	kritike	ביקורת	kritika	N;FEM;SG	N;NOM;FEM;PL
אבן	stone	אבן	ston		ADP
אבן	kamen	אבן	kamen		N;NOM;MASC;SG
אבן	kamena	אבן	kamen		N;NOM;FEM;SG
בניגוד	suprotno	בניגוד	suprotno	CONJ	ADV
אמריקאי	american	אמריקני	american	ADJ;MASC;SG	ADP
אמריקאי	amerikanac	אמריקני	amerikanac	ADJ;MASC;SG	N;NOM;MASC;SG
חצי	polu	חץ	pola	N;PSSD;MASC;PL	N;DAT;MASC;SG
חצי	polovina	חץ	polovina	N;PSSD;MASC;PL	N;NOM;FEM;SG
חצי	polovica	חץ	polovica	N;PSSD;MASC;PL	N;NOM;FEM;SG
חצי	pola	חץ	pola	N;PSSD;MASC;PL	ADV
הארגון	organizacije	הארגון	organizacija	PROPN	N;NOM;FEM;PL
הארגון	organizacija	הארגון	organizacija	PROPN	N;NOM;FEM;SG
סרטים	kino	סרט	kino	N;MASC;PL	N;NOM;MASC;SG
הבא	sljedeća	הבא	sljedeći	PROPN	ADJ;NOM;DEF;FEM;SG
משפחה	obitelji	משפחה	obitelj	N;FEM;SG	N;NOM;FEM;PL
במקביל	paralelni	במקביל	paralelan	ADV	ADJ;NOM;DEF;MASC;SG
במקביל	paralelne	במקביל	paralelan	ADV	ADJ;NOM;DEF;FEM;PL
די	dee	די	dee	ADV	PROPN;NOM;MASC;SG
מזרח	istočna	מזרח	istočan	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
מזרח	istočno	מזרח	istočno	N;MASC;SG	ADV
מזרח	istočni	מזרח	istočni	N;MASC;SG	ADV
מזרח	istočna	מזרח	istočan	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
מזרח	istočno	מזרח	istočno	N;MASC;SG	ADV
מחוץ	vani	מחוץ	vani		ADV
מחוץ	izvana	מחוץ	izvana		ADV
שבע	sedmica	שבע	sedmica	NUM;FEM;SG	N;NOM;FEM;SG
חי	uživo	חי	uživo		ADV
חי	live	חי	live		N;NOM;MASC;SG
חי	živ	חי	živ		ADJ;NOM;INDF;MASC;SG
החוק	zakon	החוק	zakon		N;NOM;MASC;SG
רוסיה	rusija	רוסיה	rusija	PROPN	PROPN;NOM;FEM;SG
השתתף	prisustvovali	השתתף	prisustvovati	V;MASC;SG;3;PST	V;MASC;PL;PST;V.PTCP;ACT
השתתף	sudjelovali	השתתף	sudjelovati	V;MASC;SG;3;PST	V;MASC;PL;PST;V.PTCP;ACT
התיכון	sredina	התיכון	sredini	PROPN	N;NOM;FEM;SG
התיכון	srednja	התיכון	srednji	PROPN	ADJ;NOM;DEF;FEM;SG
התיכון	srednji	התיכון	srednji	PROPN	ADJ;NOM;DEF;MASC;SG
בריטניה	britanija	בריטניה	britan	PROPN	ADJ;NOM;DEF;CMPR;FEM;SG
בריטניה	britaniju	בריטניה	britan	PROPN	ADJ;ACC;DEF;CMPR;FEM;SG
בריטניה	britanije	בריטניה	britanija	PROPN	ADJ;NOM;DEF;CMPR;FEM;PL
גבוהה	visoko	גבוה	visoko	ADJ;FEM;SG	ADV
