din	vom	din	vom	ADP;ACC	
tot	trotzdem	tot	trotzdem	PRO;MASC;SG;3	ADV
făcut	made	face	made	V;MASC;SG;V.PTCP	PROPN;SG
film	spielfilm	film	spielfilm	N;INDF;MASC;SG	PROPN
film	kinofilm	film	kinofilm	N;INDF;MASC;SG	PROPN
film	film	film	falmen	N;INDF;MASC;SG	
film	spielfilm	film	spielfilm	N;INDF;MASC;SG	PROPN
film	kinofilm	film	kinofilm	N;INDF;MASC;SG	PROPN
film	film	film	falmen	N;INDF;MASC;SG	
perioadă	zeit	perioadă	zeit	N;INDF;FEM;SG	ADJ
perioadă	zeitraum	perioadă	zeitraum	N;INDF;FEM;SG	ADV
perioadă	zeitabschnitt	perioadă	zeitabschnitten	N;INDF;FEM;SG	ADJ
vorbitori	lautsprecher	vorbitor	lautsprecher	N;INDF;MASC;PL	ADJ
vorbitori	redner	vorbitor	redn	N;INDF;MASC;PL	ADJ
vorbitori	referenten	vorbitor	referent	N;INDF;MASC;PL	V;PL;FIN
date	zeitpunkte	dată	zeitpunkt	N;INDF;FEM;PL	ADJ
date	datum	dată	datum	N;INDF;FEM;PL	
date	termine	dată	termin	N;INDF;FEM;PL	
date	angaben	dată	angeben	N;INDF;FEM;PL	V;NFIN
date	datenschutz	dată	datenschutz	N;INDF;FEM;PL	ADJ
trebuie	muss	trebui	müssen	V;IND;3;PRS;FIN	V;IND;SG;3;PRS;FIN
trebuie	muß	trebui	müssen	V;IND;3;PRS;FIN	V;IND;SG;3;PRS;FIN
trebuie	mussen	trebui	mussen	V;IND;3;PRS;FIN	
trebuie	müssen	trebui	müssen	V;IND;3;PRS;FIN	V;IND;PL;3;PRS;FIN
trebuie	must	trebui	müssen	V;IND;3;PRS;FIN	PROPN
cunoscută	bekannte	cunoscut	bekannt	ADJ;INDF;FEM;SG	ADJ;NOM;PL
cunoscută	bekannten	cunoscut	bekannt	ADJ;INDF;FEM;SG	ADJ;PL
mari	big	mare	bigen	ADJ;INDF;PL	
mari	großes	mare	groß	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
mari	mari	mare	mari	ADJ;INDF;PL	PROPN;NOM;SG
zile	tagen	zi	tagen	N;INDF;FEM;PL	ADJ
față	front	față	fronen	N;INDF;FEM;SG	PROPN
față	vorderseite	față	vorderseite	N;INDF;FEM;SG	
față	vorne	față	vorne	N;INDF;FEM;SG	ADV
față	vorn	față	vorn	N;INDF;FEM;SG	ADV
față	vor	față	vor	N;INDF;FEM;SG	ADP
față	gesicht	față	sechen	N;INDF;FEM;SG	V;V.PTCP
față	angesicht	față	ansechen	N;INDF;FEM;SG	
față	streb	față	streben	N;INDF;FEM;SG	
față	gesichts	față	gesichts	N;INDF;FEM;SG	N;NOM;NEUT;SG
față	face	față	face	N;INDF;FEM;SG	PROPN
club	verein	club	verein	N;INDF;MASC;SG	
componente	bestandteile	componentă	bestandteile	N;INDF;FEM;PL	
componente	komponenten	componentă	komponent	N;INDF;FEM;PL	V;FIN
componente	einzelteile	componentă	einzelteil	N;INDF;FEM;PL	ADJ
componente	bauteile	componentă	bauteil	N;INDF;FEM;PL	
ulterior	anschließend	ulterior	anschließend	ADV	ADJ
est	östlich	est	östlich	N;INDF;MASC;SG	ADJ
est	ostseite	est	ostseite	N;INDF;MASC;SG	ADJ
est	osten	est	osten	N;INDF;MASC;SG	ADV
est	est	est	est	N;INDF;MASC;SG	
nou	neue	nou	neu	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
ales	auserwählt	ales	auserwählen	ADV	V;V.PTCP
ales	ausgewählt	ales	auswählen	ADV	V;V.PTCP
ales	erwählt	ales	erwählen	ADV	V;V.PTCP
ales	gewählt	ales	wählen	ADV	V;V.PTCP
ales	ausgesucht	ales	aussuchen	ADV	V;V.PTCP
numai	einzige	numai	einzig	ADV	ADJ;NOM;FEM;PL
numai	einzig	numai	einzig	ADV	ADJ
numai	einzigen	numai	einzig	ADV	ADJ;NOM;PL
ioan	johannes	ioan	johannes	PROPN	PROPN;NOM;MASC;SG
ioan	johann	ioan	johann	PROPN	PROPN;NOM;MASC;SG
ioan	john	ioan	john	PROPN	PROPN;NOM;MASC;SG
ioan	ioan	ioan	ioan	PROPN	PROPN;NOM;SG
ion	ion	ion	ion	N;INDF;MASC;SG	
ion	ionen	ion	ion	N;INDF;MASC;SG	
rusă	russischen	rus	russisch	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
rusă	russen	rus	russen	ADJ;INDF;FEM;SG	
isbn	issn	isbn	issn		
isbn	isbn	isbn	isbn		;SG
populația	bevölkerung	populație	bevölkerung	N;DEF;FEM;SG	ADJ
populația	bevölkerungszahl	populație	bevölkerungszahl	N;DEF;FEM;SG	ADJ
populația	grundgesamtheit	populație	grundgesamtheit	N;DEF;FEM;SG	ADJ;NOM;SG
populația	einwohner	populație	einwohner	N;DEF;FEM;SG	N;NOM;MASC;PL
populația	einwohnerzahl	populație	einwohnerzahl	N;DEF;FEM;SG	ADJ
doi	zweit	doi	zweit	NUM;MASC;PL	
doi	beiden	doi	beide	NUM;MASC;PL	PRO;NOM;INDF;PL
doi	two	doi	two	NUM;MASC;PL	PROPN;SG
același	gleiche	același	gleich	DET;MASC;SG;3	ADJ;NOM;FEM;PL
același	gleich	același	gleich	DET;MASC;SG;3	ADV
același	gleichen	același	gleich	DET;MASC;SG;3	ADJ;NOM;MASC;PL
același	selbe	același	selb	DET;MASC;SG;3	
același	dasselbe	același	dasselbe	DET;MASC;SG;3	ADV
membru	mitglieds	membru	mitglieds	N;INDF;MASC;SG	
membru	mitglied	membru	mitglied	N;INDF;MASC;SG	ADJ
membru	mitglieder	membru	mitglied	N;INDF;MASC;SG	N;NOM;NEUT;PL
membru	mitgliedstaat	membru	mitgliedstaat	N;INDF;MASC;SG	ADJ
membru	mitgliedstaaten	membru	mitgliedstaat	N;INDF;MASC;SG	V;IND;PL;3;FIN
dată	zeitpunkt	dată	zeitpunkt	N;INDF;FEM;SG	ADJ
dată	datum	dată	datum	N;INDF;FEM;SG	
numit	genannt	numit	nennen	ADJ;INDF;MASC;SG	V;V.PTCP
numit	namens	numit	namens	ADJ;INDF;MASC;SG	ADV
numit	benannte	numit	benennen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
numit	benannt	numit	benennen	ADJ;INDF;MASC;SG	V;V.PTCP
numit	aufgerufen	numit	aufrufen	ADJ;INDF;MASC;SG	V;V.PTCP
numit	angerufen	numit	anrufen	ADJ;INDF;MASC;SG	V;V.PTCP
numit	rief	numit	rufen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
numit	genannt	numit	nennen	ADJ;INDF;MASC;SG	V;V.PTCP
numit	gerufen	numit	rufen	ADJ;INDF;MASC;SG	V;V.PTCP
descrisă	beschrieb	descris	beschreiben	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
descrisă	beschreibt	descris	beschreiben	ADJ;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
descrisă	beschrieben	descris	beschreiben	ADJ;INDF;FEM;SG	V;V.PTCP
oficial	offizielle	oficial	offiziell	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
nici	weder	nici	weder	ADV	CONJ
nici	nor	nici	nor	ADV	
împotriva	dagegen	împotriva	dagegen	ADP;GEN	ADV
deși	zwar	deși	zwar	CONJ;POS	ADV
deși	obgleich	deși	obgleich	CONJ;POS	ADV
deși	allerdings	deși	allerdings	CONJ;POS	ADV
saint	heiligen	saint	heilig	N;INDF;MASC;SG	ADJ
saint	heiliger	saint	heilig	N;INDF;MASC;SG	ADJ
saint	saint	saint	sainen	N;INDF;MASC;SG	PROPN;NOM;SG
saint	st	saint	st	N;INDF;MASC;SG	;SG
împreună	gemeinsam	împreună	gemeinsam	ADV	ADJ
specia	tierarten	specie	tierarten	N;DEF;FEM;SG	V;NFIN
specia	arten	specie	arten	N;DEF;FEM;SG	N;PL
specia	tierart	specie	tierart	N;DEF;FEM;SG	ADJ
specia	spezies	specie	spezies	N;DEF;FEM;SG	
specia	gattung	specie	gattung	N;DEF;FEM;SG	ADJ
vest	west	vest	west	N;INDF;MASC;SG	
vest	westen	vest	westen	N;INDF;MASC;SG	ADV
vest	westliche	vest	westlich	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
vest	western	vest	western	N;INDF;MASC;SG	PROPN;NOM;SG
vest	westlich	vest	westlich	N;INDF;MASC;SG	ADJ
vest	westen	vest	westen	N;INDF;MASC;SG	ADV
vest	westlichen	vest	westlich	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
vest	westliche	vest	westlich	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
italia	italien	italia	italien	PROPN	PROPN;NOM;NEUT;SG
italia	italia	italia	italia	PROPN	PROPN;SG
italia	italien	italia	italien	PROPN	PROPN;NOM;NEUT;SG
puțin	kleiner	puțin	klein	ADV	ADJ
puțin	kleine	puțin	klein	ADV	ADJ;NOM;FEM;PL
puțin	little	puțin	little	ADV	PROPN
puțin	klein	puțin	klein	ADV	ADJ
excentricitate	exzentrizität	excentricitate	exzentrizität	N;INDF;FEM;SG	ADJ
încă	still	încă	still	ADV	ADJ
descoperit	entdeckte	descoperit	entdecken	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
descoperit	gefunden	descoperit	finden	ADJ;INDF;MASC;SG	V;V.PTCP
descoperit	herausgefunden	descoperit	herausfinden	ADJ;INDF;MASC;SG	V;V.PTCP
descoperit	entdeckt	descoperit	entdecken	ADJ;INDF;MASC;SG	V;V.PTCP
descoperit	aufgedeckt	descoperit	aufdecken	ADJ;INDF;MASC;SG	V;V.PTCP
înainte	forward	înainte	forward	ADV	PROPN
înainte	weiterleiten	înainte	weiterleiten	ADV	V;NFIN
înainte	vor	înainte	vor	ADV	ADP
înainte	bevor	înainte	bevor	ADV	CONJ
lemn	holzindustrie	lemn	holzindustrie	N;INDF;MASC;SG	
lemn	holzbearbeitung	lemn	holzbearbeitung	N;INDF;MASC;SG	ADJ
noi	neuer	eu	neu	PRO;PL;1	ADJ
noi	neue	eu	neu	PRO;PL;1	ADJ;NOM;FEM;PL
noi	neu	eu	neu	PRO;PL;1	ADJ
noi	neuen	eu	neu	PRO;PL;1	ADJ;ACC;MASC;SG
noi	neues	eu	neu	PRO;PL;1	ADJ;NOM;NEUT;SG
nicolae	nikolaus	nicolae	nikolaus	PROPN	PROPN;NOM;MASC;SG
nicolae	nikolai	nicolae	nikolai	PROPN	PROPN;NOM;MASC;SG
nicolae	nicholas	nicolae	nicholas	PROPN	PROPN;NOM;SG
nicolae	nicolae	nicolae	nicolae	PROPN	PROPN;NOM;MASC;SG
nicolae	nicolai	nicolae	nicolai	PROPN	PROPN;NOM;MASC;SG
națională	nationale	național	national	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
națională	nationalen	național	national	ADJ;INDF;FEM;SG	ADJ;NOM
subspecii	unterart	subspeciu	unterart	N;DEF;FEM;PL	ADJ
subspecii	unterarten	subspeciu	unterart	N;DEF;FEM;PL	ADJ
statele	staaten	stat	staaten	N;DEF;FEM;PL	V;FIN
roman	römischen	roman	römisch	N;INDF;MASC;SG	ADJ;NOM;PL
roman	römer	roman	rom	N;INDF;MASC;SG	
roman	römische	roman	römisch	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
roman	novelle	roman	novell	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
drept	gerade	drept	gerade		ADV
drept	straight	drept	straight		ADJ
drept	hetero	drept	hetero		ADJ
drept	direkt	drept	direkt		ADJ
drept	geradeaus	drept	geradeaus		ADJ
mod	modus	mod	modus	N;INDF;MASC;SG	
mod	mode	mod	mode	N;INDF;MASC;SG	
mod	mod	mod	mod	N;INDF;MASC;SG	
american	amerikanische	american	amerikanisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
american	amerikanischen	american	amerikanisch	ADJ;INDF;MASC;SG	ADJ;NOM;PL
fiecare	jedes	fiecare	jed	PRO;SG;3	PRO;NOM;INDF;NEUT;SG
fiecare	jeder	fiecare	jed	PRO;SG;3	PRO;NOM;INDF;MASC;SG
fiecare	jeden	fiecare	jed	PRO;SG;3	PRO;ACC;INDF;MASC;SG
fiecare	jede	fiecare	jed	PRO;SG;3	PRO;NOM;INDF;FEM;SG
fiecare	jedes	fiecare	jed	PRO;SG;3	PRO;NOM;INDF;NEUT;SG
fiecare	jeder	fiecare	jed	PRO;SG;3	PRO;NOM;INDF;MASC;SG
fiecare	jedem	fiecare	jed	PRO;SG;3	PRO;DAT;INDF;MASC;SG
fiecare	jeden	fiecare	jed	PRO;SG;3	PRO;ACC;INDF;MASC;SG
fiecare	jede	fiecare	jed	PRO;SG;3	PRO;NOM;INDF;FEM;SG
prezent	vorliegenden	prezent	vorliegend	N;INDF;MASC;SG	V;NFIN
prezent	anwesend	prezent	anwesend	N;INDF;MASC;SG	ADJ
prezent	gegenwart	prezent	gegenwart	N;INDF;MASC;SG	
prezent	vorhanden	prezent	vorhanden	N;INDF;MASC;SG	ADJ
prezent	präsentieren	prezent	präsentieren	N;INDF;MASC;SG	V;NFIN
prezent	geschenk	prezent	geschenk	N;INDF;MASC;SG	ADJ
casa	haus	casă	haus	N;DEF;FEM;SG	N;NOM;NEUT;SG
acestea	diesen	acesta	dies	PRO;FEM;PL;3	PRO;ACC;MASC;SG
acestea	diese	acesta	dies	PRO;FEM;PL;3	PRO;NOM;FEM;SG
categorie	kategorien	categorie	kategorien	N;INDF;FEM;SG	N;NOM;FEM;PL
categorie	kategorie	categorie	kategorie	N;INDF;FEM;SG	N;NOM;FEM;SG
text	text	text	Text	N;INDF;MASC;SG	
text	texte	text	texen	N;INDF;MASC;SG	ADV
cluj	cluj	cluj	cluj	PROPN	PROPN
bine	guten	bine	gut	ADV	ADJ;SG
bine	gute	bine	gut	ADV	ADJ;NOM;SG
bine	guter	bine	gut	ADV	ADJ;NOM;MASC
bine	gutes	bine	gut	ADV	ADJ;NOM;NEUT;SG
bine	gut	bine	gut	ADV	ADJ
bine	ok	bine	ok	ADV	ADJ
http	http	http	http	N	
site	website	sită	websit	N;INDF;FEM;PL	N;SG
site	aufstellungsort	sită	aufstellungsort	N;INDF;FEM;PL	ADJ
site	webseite	sită	webseite	N;INDF;FEM;PL	
site	standort	sită	standoren	N;INDF;FEM;PL	ADV
articole	beiträge	articol	beitragen	N;INDF;FEM;PL	ADJ
articole	artikel	articol	artikel	N;INDF;FEM;PL	ADJ
articole	artikeln	articol	artikeln	N;INDF;FEM;PL	ADJ
articole	artikel	articol	artikel	N;INDF;FEM;PL	ADJ
articole	positionen	articol	position	N;INDF;FEM;PL	V;NFIN
alexandru	alexandru	alexandru	alexandru	PROPN	PROPN;SG
alexandru	alexandre	alexandru	alexandre	PROPN	PROPN;NOM;MASC;SG
alexandru	alexander	alexandru	alexander	PROPN	PROPN;NOM;MASC;SG
unele	einige	unul	einige	PRO;FEM;PL;3	PRO;NOM;INDF;PL
unele	manche	unul	manch	PRO;FEM;PL;3	PRO;NOM;INDF;PL
unele	einigen	unul	einige	PRO;FEM;PL;3	PRO;ACC;INDF;PL
milioane	millionen	milion	million	NUM;INDF;FEM;PL	N;NOM;FEM;PL
milioane	mio	milion	mio	NUM;INDF;FEM;PL	;SG
milioane	millionen	milion	million	NUM;INDF;FEM;PL	N;NOM;FEM;PL
milioane	mio	milion	mio	NUM;INDF;FEM;PL	;SG
apă	wasser	apă	wasser	N;INDF;FEM;SG	N;NOM;NEUT;SG
apă	wasserwirtschaft	apă	wasserwirtschaft	N;INDF;FEM;SG	ADJ
apă	trinkwasser	apă	trinkwasser	N;INDF;FEM;SG	ADJ
apă	gewässer	apă	gewässer	N;INDF;FEM;SG	
apă	wasserversorgung	apă	wasserversorgung	N;INDF;FEM;SG	ADJ
doua	zweit	doi	zweit	NUM;FEM;SG	
doua	beiden	doi	beide	NUM;FEM;SG	PRO;NOM;INDF;PL
doua	two	doi	two	NUM;FEM;SG	PROPN;SG
doua	zwei	doi	zwei	NUM;FEM;SG	NUM
iași	iași	iași	iași	PROPN	PROPN
ori	ori	ori	ori	CONJ;POS	
țară	land	țară	land	N;INDF;FEM;SG	
sate	dorf	sat	dorf	N;INDF;FEM;PL	N;NOM;NEUT;SG
sate	dörfer	sat	dörfern	N;INDF;FEM;PL	
sate	ortschaften	sat	ortschaften	N;INDF;FEM;PL	ADJ
târziu	late	târziu	late	ADV	PROPN
târziu	späte	târziu	spät	ADV	
târziu	spät	târziu	spät	ADV	ADJ
istoria	vergangenheit	istorie	vergangenheit	N;DEF;FEM;SG	ADJ
istoria	werdegang	istorie	werdegang	N;DEF;FEM;SG	
istoria	geschichte	istorie	geschicht	N;DEF;FEM;SG	
maria	marija	maria	marija	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
maria	maria	maria	maria	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
cunoscut	bekannte	cunoscut	bekannt	ADJ;INDF;MASC;SG	ADJ;NOM;PL
cunoscut	bekannten	cunoscut	bekannt	ADJ;INDF;MASC;SG	ADJ;PL
patru	four	patru	four	NUM;PL	
republica	republik	republică	republik	N;DEF;FEM;SG	N;NOM;FEM;SG
cca	ungefähr	circa	ungefähr		ADV
cca	ca	circa	ca		
cca	rund	circa	rund		ADV
cca	etwa	circa	etwa		ADV
râul	river	râu	river	N;DEF;MASC;SG	PROPN;NOM;SG
râul	fluss	râu	flassen	N;DEF;MASC;SG	N;NOM;MASC;SG
râul	flusses	râu	fluß	N;DEF;MASC;SG	ADV
râul	fluß	râu	flaß	N;DEF;MASC;SG	
formată	gegründet	forma	gründen	ADJ;INDF;FEM;SG	V;V.PTCP
formată	gebildet	forma	bilden	ADJ;INDF;FEM;SG	V;V.PTCP
formată	geformt	forma	formen	ADJ;INDF;FEM;SG	V;V.PTCP
paris	paris	paris	paris	PROPN	PROPN;NOM;NEUT;SG
gheorghe	gheorghe	gheorghe	gheorgh	PROPN	PROPN
gheorghe	coco	gheorghe	coco	PROPN	PROPN;NOM;MASC;SG
gheorghe	georg	gheorghe	georgen	PROPN	PROPN;NOM;MASC;SG
gheorghe	george	gheorghe	george	PROPN	PROPN;NOM;MASC;SG
tip	guy	tip	guy	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
tip	kerl	tip	kerl	N;INDF;MASC;SG	
tip	type	tip	type	N;INDF;MASC;SG	
tip	typ	tip	typ	N;INDF;MASC;SG	
tip	tippen	tip	tippen	N;INDF;MASC;SG	V;NFIN
premiul	preisgeld	premiu	preisgeld	N;DEF;MASC;SG	
premiul	preis	premiu	preis	N;DEF;MASC;SG	PROPN
premiul	ausgezeichnet	premiu	auszeichnen	N;DEF;MASC;SG	V;V.PTCP
premiul	auszeichnung	premiu	auszeichnung	N;DEF;MASC;SG	N;NOM;FEM;SG
premiul	award	premiu	award	N;DEF;MASC;SG	PROPN;NOM;MASC;SG
putea	könnte	putea	können	V;IND;SG;3;IPFV;FIN	V;SBJV;SG;3;PST;FIN
putea	könnten	putea	können	V;IND;SG;3;IPFV;FIN	V;SBJV;PL;3;PST;FIN
putea	konnte	putea	können	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN
constantin	constantin	constantin	constantin	PROPN	PROPN;NOM;SG
constantin	konstantin	constantin	konstantin	PROPN	PROPN;NOM;SG
constantin	constantine	constantin	constantine	PROPN	PROPN
constantin	constantin	constantin	constantin	PROPN	PROPN;NOM;SG
constantin	konstantinos	constantin	konstantinos	PROPN	PROPN;NOM;MASC;SG
etc	usw	etc	usw		
etc	etc	etc	etc		
exemplu	beispiel	exemplu	beispiel	N;INDF;MASC;SG	ADV
descriere	überschrift	descriere	überschreifen	N;INDF;FEM;SG	
descriere	bildunterschrift	descriere	bildunterschrift	N;INDF;FEM;SG	ADJ
descriere	beschriftung	descriere	Beschriftung	N;INDF;FEM;SG	ADJ
descriere	bezeichnung	descriere	Bezeichnung	N;INDF;FEM;SG	ADJ
descriere	kurzbeschreibung	descriere	kurzbeschreibung	N;INDF;FEM;SG	ADJ
descriere	beschreibung	descriere	Beschreibung	N;INDF;FEM;SG	N;NOM;FEM;SG
george	coco	george	coco	PROPN	PROPN;NOM;MASC;SG
george	georg	george	georgen	PROPN	PROPN;NOM;MASC;SG
george	george	george	george	PROPN	PROPN;NOM;MASC;SG
articol	artikel	articol	artikel	N;INDF;MASC;SG	ADJ
născut	born	naște	born	ADJ;INDF;MASC;SG	
născut	geboren	naște	gebären	ADJ;INDF;MASC;SG	V;V.PTCP
născut	geb	naște	geb	ADJ;INDF;MASC;SG	V;V.PTCP
numărul	nummer	număr	nummer	N;DEF;MASC;SG	ADV
numărul	zahl	număr	zahl	N;DEF;MASC;SG	N;NOM;FEM;SG
comitatul	komitat	comitat	komitat	N;DEF;MASC;SG	PROPN
comitatul	kreis	comitat	kreis	N;DEF;MASC;SG	ADV
comitatul	bezirk	comitat	bezirk	N;DEF;MASC;SG	PROPN
comitatul	grafschaft	comitat	grafschaft	N;DEF;MASC;SG	ADJ
comitatul	county	comitat	county	N;DEF;MASC;SG	PROPN;NOM;MASC;SG
harta	anfahrt	hartă	anfahren	N;DEF;FEM;SG	PROPN
harta	karte	hartă	kart	N;DEF;FEM;SG	
harta	lageplan	hartă	lageplan	N;DEF;FEM;SG	
harta	landkarte	hartă	landkart	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
john	johannes	john	johannes	PROPN	PROPN;NOM;MASC;SG
john	johann	john	johann	PROPN	PROPN;NOM;MASC;SG
john	john	john	john	PROPN	PROPN;NOM;MASC;SG
jos	down	jos	down	ADV	PROPN
jos	runter	jos	runter	ADV	
marea	meer	mare	meer	N;DEF;FEM;SG	ADJ
deoarece	wegen	deoarece	wegen	CONJ;POS	ADP
deoarece	denn	deoarece	denn	CONJ;POS	CONJ
localitate	ortschaft	localitate	ortschaft	N;INDF;FEM;SG	ADJ
scris	schriftlich	scris	schriftlich	N;INDF;MASC;SG	ADJ
scris	schriftliche	scris	schriftlich	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
scris	geschrieben	scris	schreiben	N;INDF;MASC;SG	V;V.PTCP
scris	geschriebene	scris	geschrieben	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
raport	berichte	raport	bericht	N;INDF;MASC;SG	
raport	report	raport	report	N;INDF;MASC;SG	PROPN
raport	meldung	raport	meldung	N;INDF;MASC;SG	ADJ
raport	melden	raport	melden	N;INDF;MASC;SG	V;NFIN
echipa	squad	echipă	squad	N;DEF;FEM;SG	PROPN
echipa	kader	echipă	kader	N;DEF;FEM;SG	N;NOM;MASC;SG
echipa	einheit	echipă	einheit	N;DEF;FEM;SG	N;NOM;FEM;SG
echipa	mannschaft	echipă	mannschaft	N;DEF;FEM;SG	ADJ
echipa	team	echipă	team	N;DEF;FEM;SG	N;NOM;NEUT;SG
baza	grundlage	bază	grundlage	N;DEF;FEM;SG	ADJ;NOM;SG
baza	stützpunkt	bază	stützpunkt	N;DEF;FEM;SG	ADJ
baza	basis	bază	basis	N;DEF;FEM;SG	ADJ
special	besonderes	special	besonder	ADV	ADJ;NOM;NEUT;SG
special	spezielle	special	speziell	ADV	ADJ;NOM;FEM;PL
special	spezielles	special	speziell	ADV	ADJ;NOM;NEUT;SG
special	spezial	special	spezial	ADV	
special	besondere	special	besonder	ADV	ADJ;NOM;FEM;PL
valea	valea	vale	valea	N;DEF;FEM;SG	PROPN
valea	tal	vale	tal	N;DEF;FEM;SG	N;NOM;NEUT;SG
valea	valley	vale	valley	N;DEF;FEM;SG	PROPN;NOM;SG
comune	gemeinsamen	comun	gemeinsam	ADJ;INDF;FEM;PL	ADJ;SG
comune	gemeinsames	comun	gemeinsam	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
comune	gelenk	comun	gelenken	ADJ;INDF;FEM;PL	
ele	sie	el	sie	PRO;FEM;PL;3	PRO;NOM;FEM;SG;3
stadium	stadion	stadium	stadion	PROPN	N;NOM;NEUT;SG
stadium	stadium	stadium	stadium	PROPN	ADJ
stadium	stadions	stadium	stadions	PROPN	N;NOM;NEUT;SG
svg	svg	svg	svg	N	
zona	gebiet	zonă	gebieten	N;DEF;FEM;SG	ADJ
zona	zonen	zonă	zon	N;DEF;FEM;SG	N;NOM;PL
zona	zone	zonă	zon	N;DEF;FEM;SG	
zona	gebiet	zonă	gebieten	N;DEF;FEM;SG	ADJ
zona	bereich	zonă	bereich	N;DEF;FEM;SG	ADV
zona	fläche	zonă	fläche	N;DEF;FEM;SG	N;NOM;FEM;SG
dat	gegeben	dat	geben	ADJ;INDF;MASC;SG	V;V.PTCP
slovenia	slowenien	slovenie	slowenien	PROPN	PROPN
americii	amerika	americ	amerika	PROPN;DEF;FEM;SG	
americii	mittelamerika	americ	mittelamerika	PROPN;DEF;FEM;SG	ADJ
satului	dorf	sat	dorf	N;DEF;MASC;SG	N;NOM;NEUT;SG
satului	feriendorf	sat	feriendorf	N;DEF;MASC;SG	
satului	ortschaft	sat	ortschaft	N;DEF;MASC;SG	ADJ
împărat	imperator	împărat	imperator	N;INDF;MASC;SG	PROPN
împărat	kaiser	împărat	kaiser	N;INDF;MASC;SG	
împărat	herrscher	împărat	herrscher	N;INDF;MASC;SG	
împărat	kaisers	împărat	kaisers	N;INDF;MASC;SG	
localitatea	ortschaft	localitate	ortschaft	N;DEF;FEM;SG	ADJ
resedinta	wohnsitz	resedinta	wohnsitz	N;DEF;FEM;SG	ADJ
resedinta	residenz	resedinta	residenz	N;DEF;FEM;SG	
resedinta	residence	resedinta	residence	N;DEF;FEM;SG	
resedinta	wohnort	resedinta	wohnoren	N;DEF;FEM;SG	ADJ
resedinta	aufenthalt	resedinta	aufenthalt	N;DEF;FEM;SG	ADJ
viața	leben	viață	leben	N;DEF;FEM;SG	V;NFIN
viața	life	viață	life	N;DEF;FEM;SG	PROPN
viața	lebens	viață	lebens	N;DEF;FEM;SG	N;NOM;PL
format	gegründet	format	gründen	N;INDF;MASC;SG	V;V.PTCP
format	gebildet	format	bilden	N;INDF;MASC;SG	V;V.PTCP
format	geformt	format	formen	N;INDF;MASC;SG	V;V.PTCP
format	formatieren	format	formatieren	N;INDF;MASC;SG	V;NFIN
format	formaten	format	formaten	N;INDF;MASC;SG	V;NFIN
format	formatierung	format	formatierung	N;INDF;MASC;SG	ADJ
primit	erhaltene	primi	erhalten	V;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
primit	erhalten	primi	erhalten	V;MASC;SG;V.PTCP	ADJ;V.PTCP
președinte	präsidenten	președinte	präsident	N;INDF;MASC;SG	ADJ;PL
președinte	vorsitzender	președinte	vorsitzend	N;INDF;MASC;SG	ADJ
președinte	präsident	președinte	präsident	N;INDF;MASC;SG	ADJ
președinte	präsidentin	președinte	präsidentin	N;INDF;MASC;SG	ADJ
președinte	vorsitzende	președinte	vorsitzend	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
președinte	vorstandsvorsitzender	președinte	vorstandsvorsitzender	N;INDF;MASC;SG	ADJ
președinte	präsident	președinte	präsident	N;INDF;MASC;SG	ADJ
președinte	vorsitzender	președinte	vorsitzend	N;INDF;MASC;SG	ADJ
lângă	nah	lângă	nah	ADP;ACC	ADJ
lângă	nahe	lângă	nahe	ADP;ACC	
lângă	near	lângă	near	ADP;ACC	
lângă	nähe	lângă	nähe	ADP;ACC	N;NOM;FEM;SG
istoric	historische	istoric	historisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
istoric	historische	istoric	historisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
istoric	werdegang	istoric	werdegang	ADJ;INDF;MASC;SG	
istoric	geschichte	istoric	geschicht	ADJ;INDF;MASC;SG	
