til	untuk	til	untuk	ADV	ADP
kilder	sumber	kilde	sumber	N;INDF;MASC+FEM;PL	N;SG
mand	male	mand	male	N;INDF;MASC+FEM;SG	PROPN
mand	husband	mand	husband	N;INDF;MASC+FEM;SG	PROPN
mand	man	mand	man	N;INDF;MASC+FEM;SG	PROPN
vest	maghrib	vest	maghrib	N;INDF	PROPN
vest	west	vest	west	N;INDF	PROPN
vest	western	vest	western	N;INDF	PROPN
medlemmer	anggota	medlem	anggota	N;INDF;NEUT;PL	N;SG
brug	menggunakan	brug	mengunakan	N;INDF;MASC+FEM;SG	V;SG;ACT
brug	gunakan	brug	gunakan	N;INDF;MASC+FEM;SG	V;SG;ACT
brug	pakai	brug	pakai	N;INDF;MASC+FEM;SG	V;SG;ACT
lande	negara	land	negara	N;INDF;NEUT;PL	N;SG
lande	negara	land	negara	N;INDF;NEUT;PL	N;SG
bygget	built	bygge	built	V;INDF;SG;PST;V.PTCP	PROPN
skuespiller	actress	skuespiller	actress	N;INDF;MASC+FEM;SG	PROPN
skuespiller	actor	skuespiller	actor	N;INDF;MASC+FEM;SG	PROPN
liv	life	liv	life	N;INDF;NEUT;SG	PROPN
liv	lives	liv	lives	N;INDF;NEUT;SG	PROPN
liv	liv	liv	liv	N;INDF;NEUT;SG	PROPN
dele	parts	del	parts	N;INDF;MASC+FEM;PL	PROPN
dele	bagian	del	bagian	N;INDF;MASC+FEM;PL	N;SG
dele	bagikan	del	bagikan	N;INDF;MASC+FEM;PL	V;SG;ACT
dele	berbagi	del	berbagi	N;INDF;MASC+FEM;PL	V;SG;ACT
dele	share	del	share	N;INDF;MASC+FEM;PL	PROPN
fem	five	fem	five	NUM	PROPN
personer	rakyat	person	rakyat	N;INDF;MASC+FEM;PL	N;SG
personer	orang	person	orang	N;INDF;MASC+FEM;PL	N;SG
personer	people	person	people	N;INDF;MASC+FEM;PL	PROPN
øst	east	øst	east	N;INDF	PROPN
øst	eastern	øst	eastern	N;INDF	PROPN
brugt	used	bruge	used	V;INDF;SG;PST;V.PTCP	PROPN
brugt	pembelanjaan	bruge	penbelanjaan	V;INDF;SG;PST;V.PTCP	N;SG
brugt	pengeluaran	bruge	penkeluaran	V;INDF;SG;PST;V.PTCP	N;SG
hansen	hansen	hans	hansen	PROPN	PROPN
næsten	almost	næsten	almost	ADV	PROPN
næsten	nyaris	næsten	nyaris	ADV	
giver	giving	give	giving	V;IND;PRS;FIN;ACT	PROPN
giver	give	give	give	V;IND;PRS;FIN;ACT	PROPN
nuværende	current	nuværende	current	ADJ	PROPN
nuværende	arus	nuværende	arus	ADJ	N;SG
nuværende	skrg	nuværende	skrg	ADJ	PROPN
nuværende	sajikan	nuværende	sajikan	ADJ	V;SG;ACT
nuværende	hadir	nuværende	hadir	ADJ	V;SG;ACT
nuværende	present	nuværende	present	ADJ	PROPN
indbyggere	penghuninya	indbygger	penhuni	N;INDF;MASC+FEM;PL	N;SG
indbyggere	penduduk	indbygger	penduduk	N;INDF;MASC+FEM;PL	N;SG
indbyggere	warga	indbygger	warga	N;INDF;MASC+FEM;PL	N;SG
indbyggere	penghuni	indbygger	penhuni	N;INDF;MASC+FEM;PL	N;SG
indbyggere	penduduk	indbygger	penduduk	N;INDF;MASC+FEM;PL	N;SG
indbyggere	populasi	indbygger	populasi	N;INDF;MASC+FEM;PL	N;SG
mennesker	manusia	menneske	manusia	N;INDF;NEUT;PL	N;SG
mennesker	rakyat	menneske	rakyat	N;INDF;NEUT;PL	N;SG
mennesker	orang	menneske	orang	N;INDF;NEUT;PL	N;SG
mennesker	people	menneske	people	N;INDF;NEUT;PL	PROPN
skrev	tulis	skrive	tulis	V;IND;PST;FIN;ACT	N;SG;ACT
står	standing	stå	standing	V;IND;PRS;FIN;ACT	PROPN
står	stand	stå	stand	V;IND;PRS;FIN;ACT	PROPN
imidlertid	namun	imidlertid	namun	ADV	CONJ
deltog	dihadiri	deltage	dihadiri	V;IND;PST;FIN;ACT	V;SG;PASS
datter	daughter	datter	daughter	N;INDF;MASC+FEM;SG	PROPN
datter	putri	datter	putri	N;INDF;MASC+FEM;SG	PROPN;SG
datter	dikit	datter	dikit	N;INDF;MASC+FEM;SG	PROPN
område	field	område	field	N;INDF;NEUT;SG	PROPN
område	zone	område	zone	N;INDF;NEUT;SG	PROPN
året	year	år	year	N;DEF;NEUT;SG	PROPN
dens	menta	dens	menta	DET;3	
dens	its	dens	its	DET;3	PROPN
franske	prancis	fransk	prancis	ADJ;PL	PROPN;SG
franske	perancis	fransk	perancis	ADJ;PL	PROPN;SG
paris	paris	paris	paris	PROPN	PROPN
slaget	battle	slag	battle	N;DEF;NEUT;SG	PROPN
måde	way	måde	way	N;INDF;MASC+FEM;SG	PROPN
world	world	world	world		PROPN
world	dunia	world	dunia		N;SG
fransk	prancis	fransk	prancis	ADJ;INDF;SG	PROPN;SG
fransk	perancis	fransk	perancis	ADJ;INDF;SG	PROPN;SG
carl	carl	carl	carl		PROPN
folk	rakyat	folk	rakyat	N;INDF;NEUT;PL	N;SG
folk	orang	folk	orang	N;INDF;NEUT;PL	N;SG
folk	people	folk	people	N;INDF;NEUT;PL	PROPN
far	daddy	far	daddy	N;INDF;MASC+FEM;SG	PROPN
far	bapa	far	bapa	N;INDF;MASC+FEM;SG	PROPN
york	york	york	york	PROPN	PROPN;SG
ses	ses	se	ses	V;NFIN;PASS	PROPN
kamp	combat	kamp	combat	N;INDF;MASC+FEM;SG	PROPN
kamp	bertarung	kamp	bertarung	N;INDF;MASC+FEM;SG	V;SG;ACT
kamp	berkelahi	kamp	berkelahi	N;INDF;MASC+FEM;SG	V;SG;ACT
kamp	fight	kamp	fight	N;INDF;MASC+FEM;SG	PROPN
kamp	melawan	kamp	menlawan	N;INDF;MASC+FEM;SG	ADP;SG;ACT
kamp	berjuang	kamp	berjuang	N;INDF;MASC+FEM;SG	V;SG;ACT
kamp	battle	kamp	battle	N;INDF;MASC+FEM;SG	PROPN
langt	far	langt	far	ADV	PROPN
langt	jauh	langt	jauh	ADV	ADJ;SG
tiden	time	tid	time	N;DEF;MASC+FEM;SG	PROPN
musik	music	musik	music	N;INDF;MASC+FEM;SG	PROPN
nielsen	nielsen	nielsen	nielsen	PROPN	PROPN
fandt	ditemukan	finde	ditemukan	V;IND;PST;FIN;ACT	V;SG;PASS
krigen	war	krig	war	N;DEF;MASC+FEM;SG	PROPN
jensen	jensen	jens	jensen	PROPN	PROPN
solid	solid	solid	solid	ADJ;INDF;MASC+FEM;SG	PROPN
små	small	lille	small	ADJ;PL	PROPN
små	kecil	lille	kecil	ADJ;PL	ADJ;SG
små	little	lille	little	ADJ;PL	PROPN
små	kecil	lille	kecil	ADJ;PL	ADJ;SG
små	sedikit	lille	sedikit	ADJ;PL	ADV;SG
små	beraktifitas	lille	beraktifitas	ADJ;PL	V;SG;ACT
universitet	universitas	universitet	universitas	N;INDF;NEUT;SG	PROPN;SG
universitet	university	universitet	university	N;INDF;NEUT;SG	PROPN
klubben	club	klub	club	N;DEF;MASC+FEM;SG	PROPN
egen	own	egen	own	ADJ;MASC+FEM;SG	PROPN
dage	days	dag	days	N;INDF;MASC+FEM;PL	PROPN
dage	hari	dag	hari	N;INDF;MASC+FEM;PL	N;SG
bind	volum	bind	volum	N;INDF;NEUT;SG	PROPN;SG
bind	volum	bind	volum	N;INDF;NEUT;SG	PROPN;SG
bind	jilid	bind	jilid	N;INDF;NEUT;SG	PROPN
division	division	division	division	N;INDF;MASC+FEM;SG	PROPN
ret	benar	ret	benar	N;INDF;MASC+FEM;SG	ADJ;SG
ret	right	ret	right	N;INDF;MASC+FEM;SG	PROPN
aarhus	aarhus	aarhus	aarhus	PROPN	PROPN
via	via	via	via	ADP	
britiske	britania	britisk	britania	ADJ;PL	PROPN
britiske	british	britisk	british	ADJ;PL	PROPN
henrik	henrik	henrik	henrik	PROPN	PROPN
henrik	henry	henrik	henry	PROPN	PROPN
amt	county	amt	county	N;INDF;NEUT;SG	PROPN
amt	amt	amt	amt	N;INDF;NEUT;SG	PROPN
serien	series	serie	series	N;DEF;MASC+FEM;SG	PROPN
data	data	data	data	N;INDF;NEUT;PL	N;SG
min	ranjau	min	ranjau	DET;MASC+FEM;SG;1	N;SG
min	tambang	min	tambang	DET;MASC+FEM;SG;1	N;SG
min	mine	min	mine	DET;MASC+FEM;SG;1	PROPN
min	milikku	min	milik	DET;MASC+FEM;SG;1	PROPN;SG
min	mnt	min	mnt	DET;MASC+FEM;SG;1	PROPN
min	min	min	min	DET;MASC+FEM;SG;1	PROPN
jan	jan	jan	jan	PROPN	
michael	michael	michael	michael		PROPN
michael	mikail	michael	mikail		N
engelske	inggris	engelsk	inggris	ADJ;PL	PROPN;SG
engelske	indonesian	engelsk	indonesian	ADJ;PL	PROPN
engelske	english	engelsk	english	ADJ;PL	N
konge	raja	konge	raja	N;INDF;MASC+FEM;SG	PROPN;SG
konge	king	konge	king	N;INDF;MASC+FEM;SG	PROPN
hende	her	hun	her	PRO;ACC;MASC+FEM;SG;3	PROPN
kong	raja	kong	raja		PROPN;SG
kong	king	kong	king		PROPN
kong	kong	kong	kong		PROPN
thomas	thomas	thomas	thomas		PROPN
antal	nomer	antal	nomer	N;INDF;NEUT;SG	PROPN;SG
taget	taken	tage	taken	V;INDF;SG;PST;V.PTCP	PROPN
taget	atap	tage	atap	V;INDF;SG;PST;V.PTCP	N;SG
taget	roof	tage	roof	V;INDF;SG;PST;V.PTCP	PROPN
instrueret	sutradara	instruere	sutradara	V;INDF;SG;PST;V.PTCP	N;SG
international	international	international	international	ADJ;INDF;MASC+FEM;SG	N
international	mancanegara	international	mancanegara	ADJ;INDF;MASC+FEM;SG	N
følge	mengikuti	følge	menikuti	N;INDF;MASC+FEM;SG	V;SG;ACT
følge	follow	følge	follow	N;INDF;MASC+FEM;SG	PROPN
følge	ikuti	følge	ikuti	N;INDF;MASC+FEM;SG	V;SG;ACT
internationale	internasional	international	internasional	ADJ;PL	ADJ;SG
internationale	international	international	international	ADJ;PL	N
internationale	mancanegara	international	mancanegara	ADJ;PL	N
tredje	sepertiga	tredje	sepertiga	ADJ	NUM
tredje	ketiga	tredje	ketiga	ADJ	NUM
områder	daerah	område	daerah	N;INDF;NEUT;PL	N;SG
områder	wilayah	område	wilayah	N;INDF;NEUT;PL	N;SG
områder	kawasan	område	kawasan	N;INDF;NEUT;PL	N;SG
områder	area	område	area	N;INDF;NEUT;PL	N;SG
hjælp	membantu	hjælp	menbantu	N;INDF;MASC+FEM;SG	V;SG;ACT
beliggende	berlokasi	beliggende	berlokasi	ADJ	V;SG;ACT
beliggende	bertempat	beliggende	bertempat	ADJ	V;SG;ACT
beliggende	terletak	beliggende	terletak	ADJ	V;SG;PASS
beliggende	terletak	beliggende	terletak	ADJ	V;SG;PASS
angreb	menyerang	angreb	menserang	N;INDF;NEUT;SG	V;SG;ACT
angreb	menyerang	angreb	menserang	N;INDF;NEUT;SG	V;SG;ACT
angreb	serang	angreb	serang	N;INDF;NEUT;SG	
betyder	artinya	betyde	arti	V;IND;PRS;FIN;ACT	N;SG
betyder	sarana	betyde	sarana	V;IND;PRS;FIN;ACT	N;SG
begyndelsen	awal	begyndelse	awal	N;DEF;MASC+FEM;SG	ADJ;SG
leder	manager	leder	manager	N;INDF;MASC+FEM;SG	PROPN
leder	leader	leder	leader	N;INDF;MASC+FEM;SG	PROPN
leder	redaksi	leder	redaksi	N;INDF;MASC+FEM;SG	PROPN
tage	take	tage	take	V;NFIN;ACT	PROPN
rapport	lapor	rapport	lapor	N;INDF;MASC+FEM;SG	V;SG;ACT
rapport	laporkan	rapport	laporkan	N;INDF;MASC+FEM;SG	V;SG;ACT
rapport	melaporkan	rapport	menlaporkan	N;INDF;MASC+FEM;SG	V;SG;ACT
moderne	kontemporer	moderne	kontemporer	ADJ	N
erik	erik	erik	erik		PROPN
erik	eric	erik	eric		PROPN
karriere	berkarir	karriere	berkarir	N;INDF;MASC+FEM;SG	V;SG;ACT
nordlige	utara	nordlig	utara	ADJ;PL	PROPN;SG
nordlige	north	nordlig	north	ADJ;PL	PROPN
nordlige	utara	nordlig	utara	ADJ;PL	PROPN;SG
nordlige	northern	nordlig	northern	ADJ;PL	PROPN
højde	tinggi	højde	tinggi	N;INDF;MASC+FEM;SG	ADJ;SG
seks	six	seks	six	NUM	PROPN
viser	pertunjukan	vise	pertunjukan	V;IND;PRS;FIN;ACT	N;SG
direkte	direct	direkte	direct	ADV	PROPN
sydlige	southern	sydlig	southern	ADJ;PL	PROPN
sydlige	selatan	sydlig	selatan	ADJ;PL	N;SG
sydlige	selatan	sydlig	selatan	ADJ;PL	N;SG
sydlige	south	sydlig	south	ADJ;PL	PROPN
give	give	give	give	V;NFIN;ACT	PROPN
måske	barangkali	måske	barangkali	ADV	
måske	maybe	måske	maybe	ADV	PROPN
millioner	juta	million	juta	N;INDF;MASC+FEM;PL	NUM
millioner	million	million	million	N;INDF;MASC+FEM;PL	PROPN
millioner	sejuta	million	sejuta	N;INDF;MASC+FEM;PL	NUM
millioner	jutaan	million	jutaan	N;INDF;MASC+FEM;PL	N;SG
millioner	juta	million	juta	N;INDF;MASC+FEM;PL	NUM
millioner	berjuta	million	berjuta	N;INDF;MASC+FEM;PL	PROPN;SG;ACT
familie	family	familie	family	N;INDF;MASC+FEM;SG	PROPN
nåede	dijangkau	nå	dijangkau	V;IND;PST;FIN;ACT	V;SG;PASS
nåede	tercapai	nå	tercapai	V;IND;PST;FIN;ACT	V;SG;PASS
nåede	dicapai	nå	dicapai	V;IND;PST;FIN;ACT	V;SG;PASS
ser	mencari	se	mencari	V;IND;PRS;FIN;ACT	PROPN;SG;ACT
ser	watching	se	watching	V;IND;PRS;FIN;ACT	PROPN
yderligere	tambahan	yderligere	tambahan	ADV;CMPR	N;SG
steder	lokasi	sted	lokasi	N;INDF;NEUT;PL	N;SG
steder	tempat	sted	tempat	N;INDF;NEUT;PL	N;SG
gruppen	kelompokkan	gruppe	kelompokkan	N;DEF;MASC+FEM;SG	V;SG;ACT
krig	war	krig	war	N;INDF;MASC+FEM;SG	PROPN
bare	cuma	bare	cuma	ADV	
resultat	result	resultat	result	N;INDF;NEUT;SG	PROPN
bedre	better	god	better	ADJ;CMPR	PROPN
museum	museum	museum	museum	N;INDF;NEUT;SG	PROPN
tale	speech	tale	speech	N;INDF;MASC+FEM;SG	PROPN
tale	berpidato	tale	berpidato	N;INDF;MASC+FEM;SG	V;SG;ACT
tale	bicaralah	tale	bicaralah	N;INDF;MASC+FEM;SG	V;SG;ACT
tale	talk	tale	talk	N;INDF;MASC+FEM;SG	PROPN
tale	bicara	tale	bicara	N;INDF;MASC+FEM;SG	
tale	berbicara	tale	berbicara	N;INDF;MASC+FEM;SG	V;SG;ACT
tale	bicaralah	tale	bicaralah	N;INDF;MASC+FEM;SG	V;SG;ACT
tale	bicara	tale	bicara	N;INDF;MASC+FEM;SG	
byer	kota	by	kota	N;INDF;MASC+FEM;PL	N;SG
italien	italy	italie	italy	PROPN	PROPN
italien	italia	italie	italia	PROPN	PROPN
sådan	such	sådan	such	ADV	PROPN
øen	island	ø	island	N;DEF;MASC+FEM;SG	PROPN
par	sepasang	par	sepasang	N;INDF;NEUT;SG	
par	pair	par	pair	N;INDF;NEUT;SG	PROPN
par	couple	par	couple	N;INDF;NEUT;SG	PROPN
par	pair	par	pair	N;INDF;NEUT;SG	PROPN
muligt	mungkin	mulig	mungkin	ADJ;INDF;NEUT;SG	ADV
muligt	kemungkinan	mulig	kemungkinan	ADJ;INDF;NEUT;SG	N;SG
muligt	dimungkinkan	mulig	dimungkinkan	ADJ;INDF;NEUT;SG	V;SG;ACT
rundt	ronde	rundt	ronde	ADV	N
rundt	bulat	rundt	bulat	ADV	PROPN;SG
rundt	round	rundt	round	ADV	PROPN
flag	flag	flag	flag	N;INDF;NEUT;SG	PROPN
flag	flags	flag	flags	N;INDF;NEUT;SG	PROPN
bog	book	bog	book	N;INDF;MASC+FEM;SG	PROPN
samlet	total	samle	total	V;INDF;SG;PST;V.PTCP	N;SG
samlet	keseluruhan	samle	keseluruhan	V;INDF;SG;PST;V.PTCP	PRO
sæson	season	sæson	season	N;INDF;MASC+FEM;SG	PROPN
rusland	rusia	rusland	rusia	PROPN	PROPN
rusland	russia	rusland	russia	PROPN	PROPN
mænd	jantan	mand	jantan	N;INDF;MASC+FEM;PL	N;SG
mænd	pria	mand	pria	N;INDF;MASC+FEM;PL	N;SG
mænd	men	mand	men	N;INDF;MASC+FEM;PL	PROPN
mænd	jantan	mand	jantan	N;INDF;MASC+FEM;PL	N;SG
mænd	male	mand	male	N;INDF;MASC+FEM;PL	PROPN
city	city	city	city		PROPN
city	kota	city	kota		N;SG
venstre	kiri	venstre	kiri	ADJ	N;SG
venstre	tersisa	venstre	tersisa	ADJ	V;SG;PASS
tidspunkt	time	tidspunkt	time	N;INDF;NEUT;SG	PROPN
storbritannien	britania	storbritannie	britania	PROPN	PROPN
national	gimn	national	gimn		PROPN
national	national	national	national		PROPN
national	nasional	national	nasional		ADJ;SG
cup	cawan	cup	cawan	N;INDF;MASC+FEM;SG	PROPN;SG
cup	cup	cup	cup	N;INDF;MASC+FEM;SG	PROPN
fodboldspiller	footballer	fodboldspiller	footballer	N;INDF;MASC+FEM;SG	PROPN
odense	odense	odense	odense	PROPN	PROPN
familien	family	familie	family	N;DEF;MASC+FEM;SG	PROPN
karl	karl	karl	karl	N;INDF;MASC+FEM;SG	PROPN
baseret	based	basere	based	V;INDF;SG;PST;V.PTCP	PROPN
baseret	berdasarkan	basere	berdasarkan	V;INDF;SG;PST;V.PTCP	ADP;SG;ACT
svensk	swedia	svensk	swedia	N;INDF;NEUT;SG	PROPN;SG
niels	niels	niels	niels		PROPN
hurtigt	ngakak	hurtigt	ngakak	ADV	N
hurtigt	cepat	hurtigt	cepat	ADV	ADJ;SG
hurtigt	fast	hurtigt	fast	ADV	PROPN
hurtigt	cepat	hurtigt	cepat	ADV	ADJ;SG
hurtigt	puasa	hurtigt	puasa	ADV	PROPN;SG
hurtigt	cepat	hurtigt	cepat	ADV	ADJ;SG
igennem	through	igennem	through	ADV	PROPN
igennem	melalui	igennem	melalui	ADV	ADP
links	links	links	links	N;INDF;NEUT;SG	PROPN
høj	high	høj	high	ADJ;INDF;MASC+FEM;SG	PROPN
høj	tall	høj	tall	ADJ;INDF;MASC+FEM;SG	PROPN
høj	jangkung	høj	jangkung	ADJ;INDF;MASC+FEM;SG	N
hær	army	hær	army	N;INDF;MASC+FEM;SG	PROPN
svenske	swedia	svensk	swedia	ADJ;PL	PROPN;SG
bruger	using	bruge	using	V;IND;PRS;FIN;ACT	PROPN
bruger	pemakai	bruge	penpakai	V;IND;PRS;FIN;ACT	N;SG
bruger	pengguna	bruge	penguna	V;IND;PRS;FIN;ACT	N;SG
sang	sang	sang	sang	N;INDF;MASC+FEM;SG	DET
sang	menyanyi	sang	mennyanyi	N;INDF;MASC+FEM;SG	V;SG;ACT
sang	bernyanyi	sang	bernyanyi	N;INDF;MASC+FEM;SG	V;SG;ACT
sang	song	sang	song	N;INDF;MASC+FEM;SG	PROPN
floden	sungai	flod	sungai	N;DEF;MASC+FEM;SG	PROPN;SG
floden	river	flod	river	N;DEF;MASC+FEM;SG	PROPN
hvordan	how	hvordan	how	ADV	PROPN
oprindeligt	aslinya	oprindeligt	asli	ADV	N;SG
oprindeligt	inisial	oprindeligt	inisial	ADV	N
oprindeligt	asli	oprindeligt	asli	ADV	ADJ;SG
oprindeligt	original	oprindeligt	original	ADV	PROPN
bag	dibelakang	bag	dibelakang	ADV	ADP;SG;PASS
bag	behind	bag	behind	ADV	PROPN
bag	belakang	bag	belakang	ADV	N;SG
kategori	kategori	kategori	kategori	N;INDF;MASC+FEM;SG	PROPN;SG
altid	always	altid	always	ADV	PROPN
vej	way	vej	way	N;INDF;MASC+FEM;SG	PROPN
vej	road	vej	road	N;INDF;MASC+FEM;SG	PROPN
jens	jens	jens	jens	PROPN	PROPN
unge	pemuda	ung	pemuda	ADJ;PL	N;SG
unge	muda	ung	muda	ADJ;PL	ADJ;SG
unge	young	ung	young	ADJ;PL	PROPN
unge	mudanya	ung	muda	ADJ;PL	N;SG
særlig	istimewa	særlig	istimewa	ADV	ADJ;SG
særlig	spesial	særlig	spesial	ADV	ADJ;SG
særlig	special	særlig	special	ADV	PROPN
særlig	khusus	særlig	khusus	ADV	ADJ;SG
kirken	church	kirk	church	N;DEF;MASC+FEM;SG	PROPN
synes	tampaknya	synes	tampaknya	V;IND;PRS;FIN;ACT	
synes	sepertinya	synes	sepertinya	V;IND;PRS;FIN;ACT	
synes	pikir	synes	pikir	V;IND;PRS;FIN;ACT	
university	universitas	university	universitas	N;INDF;MASC+FEM;SG	PROPN;SG
university	university	university	university	N;INDF;MASC+FEM;SG	PROPN
och	och	och	och	N;INDF;MASC+FEM;SG	PROPN
tal	tal	tal	tal	N;INDF;NEUT;PL	PROPN
tal	berbicara	tal	berbicara	N;INDF;NEUT;PL	V;SG;ACT
tal	bicaralah	tal	bicaralah	N;INDF;NEUT;PL	V;SG;ACT
tal	bicara	tal	bicara	N;INDF;NEUT;PL	
tal	figur	tal	figur	N;INDF;NEUT;PL	N;SG
tal	angka	tal	angka	N;INDF;NEUT;PL	N;SG
tal	tokoh	tal	tokoh	N;INDF;NEUT;PL	N;SG
tal	angka	tal	angka	N;INDF;NEUT;PL	N;SG
tal	nomor	tal	nomor	N;INDF;NEUT;PL	N;SG
tal	bilangan	tal	bilangan	N;INDF;NEUT;PL	N;SG
tal	nomer	tal	nomer	N;INDF;NEUT;PL	PROPN;SG
tal	bilangan	tal	bilangan	N;INDF;NEUT;PL	N;SG
tal	nomor	tal	nomor	N;INDF;NEUT;PL	N;SG
tal	angka	tal	angka	N;INDF;NEUT;PL	N;SG
tæt	close	tæt	close	ADV	PROPN
tæt	dekat	tæt	dekat	ADV	ADJ;SG
tæt	tutup	tæt	tutup	ADV	PROPN;SG;ACT
tæt	padat	tæt	padat	ADV	ADJ;SG
league	league	league	league	N;INDF;MASC+FEM;SG	PROPN
gammel	old	gammel	old	ADJ;INDF;MASC+FEM;SG	PROPN
ord	kata	ord	kata	N;INDF;NEUT;PL	N;SG
ord	word	ord	word	N;INDF;NEUT;PL	PROPN
ord	firman	ord	firman	N;INDF;NEUT;PL	PROPN;SG
ord	kata	ord	kata	N;INDF;NEUT;PL	N;SG
david	daud	david	daud		
david	david	david	david		PROPN
lange	lange	lang	lange	ADJ;PL	PROPN
lange	lama	lang	lama	ADJ;PL	ADJ;SG
lange	panjang	lang	panjang	ADJ;PL	ADJ;SG
lange	long	lang	long	ADJ;PL	PROPN
holdt	dipegang	holde	dipegang	V;IND;PST;FIN;ACT	V;SG;PASS
holdt	ditahan	holde	ditahan	V;IND;PST;FIN;ACT	V;SG;PASS
holdt	diadakan	holde	diadakan	V;IND;PST;FIN;ACT	V;SG;PASS
holdt	dipertahankan	holde	dipertahankan	V;IND;PST;FIN;ACT	V;SG;PASS
langs	along	langs	along	ADV	PROPN
langs	sepanjang	langs	sepanjang	ADV	ADP
kvinder	betina	kvinde	betina	N;INDF;MASC+FEM;PL	N;SG
kvinder	perempuan	kvinde	perempuan	N;INDF;MASC+FEM;PL	N;SG
kvinder	wanita	kvinde	wanita	N;INDF;MASC+FEM;PL	N;SG
kvinder	perempuan	kvinde	perempuan	N;INDF;MASC+FEM;PL	N;SG
kvinder	women	kvinde	women	N;INDF;MASC+FEM;PL	PROPN
top	top	top	top	N;INDF;MASC+FEM;SG	ADJ;SG
top	teratas	top	teratas	N;INDF;MASC+FEM;SG	ADJ;RL;SG
ældre	manula	gammel	manula	ADJ;CMPR	N;SG
ældre	lansia	gammel	lansia	ADJ;CMPR	PROPN;SG
arbejder	pekerjaan	arbejde	pekerjaan	V;IND;PRS;FIN;ACT	N;SG
arbejder	kerja	arbejde	kerja	V;IND;PRS;FIN;ACT	N;SG
arbejder	pekerja	arbejde	pekerja	V;IND;PRS;FIN;ACT	N;SG
arbejder	karya	arbejde	karya	V;IND;PRS;FIN;ACT	N;SG
arbejder	works	arbejde	works	V;IND;PRS;FIN;ACT	PROPN
indenfor	inside	indenfor	inside	ADV	PROPN
indenfor	didalam	indenfor	didalam	ADV	ADP;SG;PASS
nyt	new	ny	new	ADJ;INDF;NEUT;SG	PROPN
bør	harus	burde	harus	V;IND;PRS;FIN;ACT	ADV;SG;ACT
bør	haruskah	burde	harus	V;IND;PRS;FIN;ACT	ADV
lavet	made	lave	made	V;INDF;SG;PST;V.PTCP	PROPN
andersen	andersen	andersen	andersen	PROPN	PROPN
mener	maksud	mene	maksud	V;IND;PRS;FIN;ACT	N;SG
mener	galak	mene	galak	V;IND;PRS;FIN;ACT	ADJ;SG
mener	mean	mene	mean	V;IND;PRS;FIN;ACT	PROPN
art	art	art	art	N;INDF;MASC+FEM;SG	PROPN
art	nature	art	nature	N;INDF;MASC+FEM;SG	PROPN
politisk	politik	politisk	politik	ADV	N;SG
nummer	nomer	nummer	nomer	N;INDF;NEUT;SG	PROPN;SG
kongelige	royalty	kongelig	royalty	ADJ;PL	PROPN
kongelige	royalti	kongelig	royalti	ADJ;PL	N;SG
kongelige	royal	kongelig	royal	ADJ;PL	PROPN
kongelige	royals	kongelig	royals	ADJ;PL	PROPN
norske	norwegia	norsk	norwegia	ADJ;PL	PROPN
imod	menentang	imod	mententang	ADV	V;SG;ACT
imod	melawan	imod	menlawan	ADV	ADP;SG;ACT
imod	against	imod	against	ADV	PROPN
imod	terhadap	imod	terhadap	ADV	ADP
finder	temuan	finde	temuan	V;IND;PRS;FIN;ACT	N;SG
martin	martinus	martin	martinus		PROPN
martin	martin	martin	martin		PROPN
fortsatte	lanjutan	fortsætte	lanjutan	V;PST;V.PTCP	N;SG
udvikling	evolution	udvikling	evolution	N;INDF;MASC+FEM;SG	PROPN
oprindelige	inisial	oprindelig	inisial	ADJ;PL	N
oprindelige	asli	oprindelig	asli	ADJ;PL	ADJ;SG
oprindelige	original	oprindelig	original	ADJ;PL	PROPN
jorden	earth	jord	earth	N;DEF;MASC+FEM;SG	PROPN
jorden	ground	jord	ground	N;DEF;MASC+FEM;SG	PROPN
type	ketik	type	ketik	N;INDF;MASC+FEM;SG	PROPN
stammer	suku	stamme	suku	V;IND;PRS;FIN;ACT	N;SG
vestlige	barat	vestlig	barat	ADJ;PL	N;SG
vestlige	western	vestlig	western	ADJ;PL	PROPN
vand	water	vand	water	N;INDF;NEUT;SG	PROPN
robert	robert	robert	robert	N;INDF;MASC+FEM;SG	PROPN
selvom	meskipun	selvom	meskipun	ADV	CONJ
selvom	walaupun	selvom	walaupun	ADV	CONJ
gjort	selesai	gøre	selesai	V;INDF;SG;PST;V.PTCP	ADV;SG
gjort	beres	gøre	beres	V;INDF;SG;PST;V.PTCP	
gjort	done	gøre	done	V;INDF;SG;PST;V.PTCP	PROPN
vundet	won	vinde	won	V;INDF;SG;PST;V.PTCP	PROPN
vundet	menang	vinde	menang	V;INDF;SG;PST;V.PTCP	;SG
black	hitam	black	hitam		ADJ;SG
black	black	black	black		PROPN
startede	dimulai	starte	dimulai	V;IND;PST;FIN;ACT	V;SG;PASS
fast	solid	fast	solid	ADV	PROPN
fast	padat	fast	padat	ADV	ADJ;SG
fast	diperbaiki	fast	diperbaiki	ADV	V;SG;PASS
fast	fixed	fast	fixed	ADV	PROPN
lave	buat	lave	buat	V;NFIN;ACT	
lave	make	lave	make	V;NFIN;ACT	PROPN
lave	rendah	lave	rendah	V;NFIN;ACT	ADJ;SG
lave	low	lave	low	V;NFIN;ACT	PROPN
ældste	sulung	gad	sulung	ADJ;DEF;RL	N;SG
ældste	sesepuh	gad	sesepuh	ADJ;DEF;RL	N
