que	dat
artes	vistuig
artes	uitrusting
artes	versnellingen
artes	tandwielen
participó	meegedaan
participó	deelgenomen
cantidad	bedrag
cantidad	hoeveelheid
cantidad	kwantiteit
situada	gesitueerd
fuentes	bronnen
fuentes	lettertypen
fuentes	fonteinen
fuentes	fuentes
vista	vista
vista	weergave
vista	uitzicht
vista	bekijk
vista	bekijken
luz	light
luz	lichte
luz	licht
luz	luz
baja	baja
baja	laag
baja	low
baja	lage
paz	paz
paz	vrede
paz	peace
tercer	derde
tercer	third
vuelta	lap
vuelta	terugkeer
vuelta	retour
vuelta	return
vuelta	terugkeren
vuelta	vuelta
noche	avondje
noche	avond
noche	avond
noche	nacht
noche	avondje
muestra	sample
muestra	steekproef
muestra	monster
muestra	toont
muestra	shows
rusia	russisch
rusia	rus
rusia	russische
rusia	rusland
personal	persoonlijke
personal	persoonlijk
personal	personeel
personal	personeelszaken
personal	personeel
robert	robert
aeropuerto	vliegveld
aeropuerto	luchthaven
apoyo	ondersteuning
apoyo	steun
apoyo	support
apoyo	ondersteunen
semana	week
semana	weekje
palacio	palacio
palacio	paleis
propia	eigen
pacífico	pacific
pacífico	vredig
pacífico	vreedzame
pacífico	vreedzaam
escritor	schrijver
escritor	schrijfster
castilla	castilië
castilla	castilië
castilla	castilla
profesor	professor
profesor	hoogleraar
profesor	leraar
profesor	onderwijzer
profesor	docent
profesor	leerkracht
profesor	lerares
comuna	commune
roma	rome
roma	roma
diseño	ontwerp
diseño	design
diseño	vormgeving
diseño	ontwerpen
casos	gevallen
negro	nikker
negro	nigga
negro	nigger
negro	neger
negro	zwarte
negro	black
negro	zwart
negro	negro
negro	neger
camino	pad
camino	weg
camino	manier
camino	way
camino	camino
ayuda	helpen
ayuda	hulp
ayuda	help
ayuda	steun
ayuda	hulp
nombres	namen
podría	kan
podría	kon
causa	veroorzaken
causa	oorzaak
causa	veroorzaakt
causa	oorzaken
horario	dienstregeling
horario	tijdschema
horario	openingstijden
horario	uren
horario	uur
horario	planning
horario	tijdschema
horario	schema
ciencias	wetenschap
ciencias	wetenschappen
ciencias	wetenschappen
últimos	laatste
últimos	nieuwste
últimos	laatste
tamaño	grootte
tamaño	afmeting
tamaño	omvang
tamaño	formaat
tamaño	maat
principio	beginsel
principio	principe
periodo	tijdvak
periodo	periode
nacimiento	geboorte
nada	niks
nada	niets
nada	nada
etapa	fase
etapa	podium
etapa	fase
etapa	toneel
etapa	stadium
actualidad	huidig
actualidad	huidige
actualidad	actueel
actualidad	actueel
pequeño	kleine
pequeño	klein
pequeño	smal
pequeño	kleine
pequeño	weinig
pequeño	little
pequeño	klein
pequeño	piepklein
pequeño	tiny
santo	santo
santo	heilige
santo	heilig
santo	holy
santo	heilige
zonas	zones
zonas	oppervlakten
zonas	gebieden
lópez	lópez
lópez	lópez
lópez	lopez
referencias	verwijzingen
referencias	verwijzingen
referencias	referenties
única	unique
única	unieke
única	uniek
ediciones	edities
ediciones	uitgave
ediciones	bewerkingen
debut	debuut
presente	aanwezig
presente	heden
presente	presenteren
presente	presenteer
congreso	congres
guitarra	guitar
guitarra	gitaar
australia	australië
qué	wat
pablo	paulus
pablo	paul
pablo	barney
pablo	pablo
elementos	elementen
relaciones	relaties
relaciones	relatie
relaciones	betrekkingen
relaciones	relaties
compuesto	composiet
compuesto	samengesteld
compuesto	samengestelde
horas	openingstijden
horas	uren
horas	uur
partes	onderdelen
partes	delen
text	tekst
lengua	tongue
lengua	tong
lengua	taal
lengua	taalgebruik
diversos	diversen
diversos	diverse
diversos	divers
militares	militairen
militares	militair
militares	militaire
militares	krijgsmacht
torre	torre
torre	tower
torre	toren
torre	toren
dado	gegeven
actividades	activiteiten
actividades	activiteit
nacionales	nationaal
nacionales	nationale
nacionales	onderdanen
nacionales	staatsburgers
cantón	guangzhou
cantón	kanton
nuevas	nieuw
nuevas	nieuwe
sencillo	eenvoudige
sencillo	simpel
sencillo	eenvoudig
sencillo	alleenstaande
sencillo	single
sencillo	alleenstaand
sencillo	vrijgezel
sencillo	rustig
sencillo	eenvoudig
sencillo	makkelijk
sencillo	easy
sencillo	gemakkelijk
federal	federale
federal	federaal
participación	deelnemende
participación	betrokkenheid
participación	opkomst
participación	deelneming
participación	participatie
participación	deelname
fuerte	sterk
fuerte	sterke
fuerte	sterken
fuerte	fuerte
fuerte	fort
italiano	italiaanse
italiano	italiaan
italiano	italiaans
primeras	eerste
primeras	eerst
jugadores	spelers
jugadores	gamers
jugadores	gokkers
lleva	draagt
seguridad	veiligheid
seguridad	beveiliging
seguridad	veiligheid
administración	admin
administración	beheerder
administración	beheer
administración	management
administración	administratie
administración	toediening
empresas	bedrijven
empresas	bedrijven
empresas	ondernemingen
mercado	mercado
mercado	marketplace
mercado	marktplaats
mercado	marktplein
mercado	markt
gonzález	gonzalez
gonzález	gonzalez
gonzález	gonzales
gonzález	gonzález
lucha	worstel
lucha	worstelen
lucha	strijd
lucha	vechten
lucha	vechten
lucha	strijd
lucha	gevecht
lucha	vecht
lucha	worsteling
lucha	worstel
lucha	strijd
estructura	structuur
jesús	jesús
jesús	jezus
jesús	jesus
ocupación	bezetting
ocupación	bewoning
ocupación	bezigheid
ocupación	beroep
ocupación	bezetting
cet	cet
nacido	born
nacido	geboren
enrique	hendrik
enrique	henri
enrique	enrique
enrique	harry
enrique	hendrik
enrique	henry
literatura	literatuur
católica	katholieke
católica	katholiek
armas	wapens
armas	armen
armas	wapens
armas	vuurwapens
armas	geweren
armas	kanonnen
armas	wapens
armas	pistolen
energía	energie
idioma	taal
idioma	taalgebruik
valencia	valencia
valencia	valence
cabeza	hoofd
cabeza	head
cabeza	hoofden
cabeza	koppen
cabeza	kop
gobernador	gouverneur
cuyo	wiens
geográfica	geografisch
geográfica	geografisch
córdoba	córdoba
córdoba	cordova
córdoba	cordoba
mes	maandje
mes	maand
situado	gelokaliseerd
situado	gesitueerd
diferencia	variantie
diferencia	verschil
objetivo	doel
objetivo	doelwit
objetivo	doelstelling
objetivo	objectief
objetivo	doelstelling
objetivo	doel
objetivo	goal
objetivo	doelpunt
ruta	route
ruta	ruta
economía	economie
economía	economie
histórico	historische
histórico	historisch
histórico	historisch
histórico	historische
india	indisch
india	indiaas
india	indiaan
india	indiase
india	indische
india	india
flores	bloemen
flores	bloemetjes
flores	bloem
flores	bloempje
flores	bloemetje
flores	flores
visita	bezoek
visita	bezoeken
conde	telling
conde	graaf
conde	tellen
conde	tel
conde	earl
conde	graaf
conde	conde
fase	fase
william	willem
william	william
resultados	uitslagen
resultados	resultaat
resultados	resultaten
niños	kids
niños	kinderen
niños	kinderen
tales	dergelijke
tales	verhalen
https	https
pequeña	kleine
pequeña	klein
pequeña	smal
pequeña	kleine
pequeña	weinig
pequeña	little
pequeña	klein
presenta	presenteert
presenta	cadeaus
presenta	cadeautjes
campaña	campagne
campaña	veldtocht
dar	dar
dar	geef
dar	geven
fernández	thompson
fernández	janssen
fernández	fernández
fernández	fernandez
fernández	jansen
fernández	janssen
fernández	thomson
colegio	school
colegio	college
colegio	hogeschool
colegio	universiteit
occidental	occidental
occidental	west
occidental	westen
occidental	westelijk
occidental	western
occidental	westelijk
aproximadamente	ongeveer
aproximadamente	grofweg
aproximadamente	ruwweg
ocasiones	gelegenheden
tropas	troepen
tropas	troep
tropas	troepen
sección	afdeling
sección	sectie
presencia	aanwezigheid
permite	vergunningen
sentido	zintuig
uruguay	uruguayaanse
uruguay	uruguay
ficha	tabblad
ficha	tab
top	top
top	bovenste
top	bovenkant
siete	siete
siete	seven
siete	zeven
ets	soa
ets	ets
ets	soa
animales	dieren
animales	dier
animales	huisdier
animales	huisdieren
esposa	vrouw
esposa	echtgenote
ríos	rios
ríos	ríos
ríos	rivieren
catalina	katherine
catalina	catharina
catalina	catalina
catalina	catherine
catalina	catharina
may	mogen
may	may
may	mei
may	mag
may	moge
murió	gestorven
murió	overleden
murió	stierf
realizar	optreden
realizar	uitvoeren
realizar	presteren
bar	bar
medalla	medaille
función	functie
usuarios	gebruikers
usuarios	gebruiker
des	des
calidad	kwaliteit
artistas	kunstenares
artistas	artiest
artistas	kunstenaar
artistas	artist
artistas	artiesten
artistas	kunstenaars
artistas	artiesten
similar	vergelijkbaar
similar	vergelijkbare
similar	soortgelijk
similar	soortgelijke
similar	gelijkaardig
nuestra	onze
nuestra	ons
nuestra	onze
nuestra	nuestra
independencia	zelfstandigheid
independencia	onafhankelijkheid
independencia	independence
independencia	onafhankelijk
buena	buena
buena	lekker
buena	goed
sistemas	systemen
significa	betekend
significa	betekent
paul	paulus
paul	paul
virgen	virgin
virgen	maagd
virgen	maagden
virgen	madonna
transporte	vervoer
transporte	transport
transporte	vervoer
transporte	transport
pueblos	dorpen
pueblos	dorpjes
pueblos	volkeren
rodríguez	rodriguez
rodríguez	rodríguez
coordenadas	coördinaat
coordenadas	coördineren
coordenadas	coördinaten
vol	vol
valor	moed
valor	waarde
valor	moed
internacionales	internationaal
unidad	eenheid
unidad	eenheid
unidad	unit
crear	creëren
crear	aanmaken
crear	creëer
crear	maken
crear	creëren
imágenes	plaatjes
imágenes	beelden
imágenes	afbeeldingen
inicio	thuis
inicio	home
inicio	huis
inicio	startpagina
inicio	start
inicio	begin
inicio	starten
inicio	beginnen
salud	cheers
salud	proost
salud	gezondheid
contiene	bevat
sierra	sierra
idea	idee
idea	ideetje
llevó	led
minutos	minuten
minutos	notulen
minutos	min
diego	diego
verano	zomer
sol	zon
sol	zon
sol	zonneschijn
sol	zonnetje
sol	sol
teoría	theorie
revolución	revolutie
entrada	binnenkomst
entrada	vermelding
entrada	entree
entrada	ingang
entrada	input
entrada	invoer
mejores	better
mejores	beter
mejores	best
mejores	beste
mando	commando
mando	opdracht
decidió	besloot
decidió	besloten
decidió	besliste
james	james
james	jacobus
ciencia	wetenschap
ciencia	wetenschappen
dirigida	geregisseerd
dirigida	gerichte
dirigida	regisseerde
records	records
aire	lucht
sector	sector
importancia	belangrijkheid
importancia	belang
importancia	betekenis
ataque	attack
ataque	aanvallen
ataque	aanval
flora	flora
comunicación	communicatie
comunicación	mededeling
comunicación	comm
comunicación	communicatie
comunicación	mededelingen
jean	jean
puente	brug
puente	bridge
matrimonio	trouwen
matrimonio	huwelijk
material	materiaal
material	materialen
material	materiaal
humanos	mensjes
humanos	mensen
humanos	menselijk
humanos	menselijke
humanos	mens
mitad	helft
mitad	half
realidad	werkelijkheid
realidad	realiteit
gente	mensen
gente	personen
cámara	camera
cámara	fototoestel
escudo	schilden
escudo	afschermen
escudo	afscherming
escudo	schild
escudo	schermen
escudo	schilden
pérez	perez
pérez	pérez
aguas	aguas
aguas	wateren
acceso	toegang
clasificación	waardering
clasificación	rating
clasificación	beoordeling
clasificación	sorteren
clasificación	indeling
clasificación	classificatie
clasificación	rangschikking
clasificación	ranglijst
clasificación	rangschikken
clasificación	kwalificeren
clasificación	kwalificatie
mano	mano
mano	hand
sigue	volg
sigue	volgt
sigue	volgen
cuya	wiens
sociales	sociale
sociales	sociaal
problema	probleem
trabajos	werk
trabajos	arbeid
trabajos	werken
trabajos	klussen
trabajos	jobs
trabajos	vacatures
trabajos	banen
trabajos	werkt
trabajos	werken
elegido	uitverkorene
elegido	uitgekozen
elegido	gekozen
elegido	uitverkoren
elegido	verkozen
elegido	gekozen
independiente	zelfstandig
independiente	onafhankelijke
independiente	onafhankelijk
independiente	freelance
independiente	independiente
futbolista	voetballer
futbolista	profvoetballer
comercial	commerciële
comercial	commercieel
metal	metalen
metal	metal
metal	metaal
diario	dagelijkse
diario	dagelijks
diario	dagboek
diario	tijdschrift
diario	journal
diario	dagboek
palabra	woord
carácter	personage
carácter	karakter
falta	ontbreken
falta	gemis
falta	gebrek
falta	ontbreken
falta	vermist
falta	missen
falta	ontbrekend
falta	ontbrekende
falta	ontbreekt
reina	koningin
reina	queen
reina	reina
corte	corte
corte	knippen
corte	snijden
corte	knippen
corte	cut
corte	snijden
corte	hof
domingo	zondag
domingo	sunday
libertad	freedom
libertad	vrijheid
libertad	vrijheden
libertad	liberty
libertad	libertad
vía	track
vía	spoor
vía	via
xviii	xviii
xviii	achttiende
unidades	units
unidades	eenheden
capitán	captain
capitán	kapitein
capitán	gezagvoerder
capitán	kapitein
capitán	schipper
capitán	skipper
bgcolor	bgcolor
políticas	beleid
políticas	politiek
políticas	beleid
jugó	gespeelde
jugó	speelde
jugó	afgespeeld
jugó	gespeeld
video	filmpje
video	video
considerado	beschouwd
considerado	overwogen
considerado	doordacht
considerado	attent
considerado	bedachtzaam
considerado	attent
comisión	commissie
comisión	commissie
comisión	comité
lima	lima
lima	limoen
lima	kalk
lima	lime
alberto	albert
alberto	alberto
alberto	steven
comienza	begint
comienza	begint
velocidad	snelheid
velocidad	speed
velocidad	toerental
felipe	felipe
felipe	philip
felipe	filips
felipe	phillip
objetos	objecten
objetos	voorwerpen
escribió	schreven
escribió	schreef
ministerio	ministerie
creado	aangemaakt
creado	gecreëerd
creado	gemaakt
creado	geschapen
xvi	xvi
xvi	zestiende
oriental	oosters
oriental	oosterse
oriental	oostelijk
oriental	oostelijke
hermanos	broeders
hermanos	brothers
hermanos	broeders
hermanos	broertjes
hermanos	gebroeders
hermanos	broers
edificios	gebouwen
tierras	aarden
tierras	grond
tierras	land
cosas	dingen
cosas	spul
cosas	spullen
michael	michiel
michael	michaël
michael	michael
británico	britten
británico	britse
británico	brits
áfrica	afrika
izquierda	linkse
izquierda	linker
izquierda	links
cambios	veranderingen
cambios	wijzigingen
cambios	veranderen
cambios	wijziging
cambios	wijzigen
cambios	verandering
cambios	veranderingen
martínez	martinez
martínez	martínez
martínez	martínez
canadá	canada
alfonso	afonso
alfonso	alfons
alfonso	alphonse
alfonso	alfons
alfonso	alfonso
lanzado	vrijgelaten
lanzado	vrijgegeven
lanzado	uitgebracht
lanzado	gelanceerd
bandera	vlag
bandera	banner
bandera	vaandel
bandera	spandoek
videojuegos	gamen
videojuegos	gaming
rica	rijk
rica	rijken
rica	rich
rica	rica
verde	groen
verde	groene
templo	tempel
raza	raza
raza	fokken
raza	voortplanten
raza	ras
raza	race
raza	ras
avenida	laan
avenida	avenue
regional	regionale
regional	regionaal
biblioteca	bibliotheek
publicó	gepost
publicó	geplaatste
publicó	geplaatst
rojo	rode
rojo	rood
títulos	effecten
títulos	waardepapieren
títulos	titels
títulos	graden
dijo	zei
dijo	gezegd
dijo	said
reporte	verslag
reporte	rapporteren
reporte	rapport
blancos	blanken
blancos	wit
blancos	witte
blancos	doelwitten
blancos	doelstellingen
blancos	doelen
diez	diez
diez	tien
ángel	ángel
ángel	engel
ángel	angel
ángel	engeltje
ecuador	evenaar
ecuador	ecuador
señor	meneer
señor	meneer
señor	mister
señor	heer
señor	lord
señor	heere
productos	grondstoffen
productos	producten
productos	produkten
portugal	portugal
salvador	redder
salvador	verlosser
salvador	redder
salvador	verlosser
salvador	salvador
manos	handjes
manos	handen
manos	hands
carretera	snelweg
carretera	weg
escrito	schriftelijke
escrito	geschreven
industria	industrieën
industria	bedrijfstakken
industria	industrie
industria	bedrijfstak
industria	aannemer
industria	klusjesman
entrenador	trainer
entrenador	opleider
entrenador	trainer
entrenador	coach
entrenador	coachen
entrenador	koets
palabras	woorden
padres	vaders
padres	ouders
padres	ouder
padres	moedermaatschappij
sánchez	sanchez
sánchez	sánchez
policía	smeris
policía	flik
policía	politie
policía	politieagent
policía	politieman
líder	leider
líder	leader
fondo	fonds
fondo	achtergrondinformatie
fondo	achtergrond
productor	producent
productor	producer
gira	rondreis
gira	tour
gira	rondleiding
gira	tournee
técnica	technische
técnica	technisch
técnica	technicus
técnica	techniek
ninguna	geen
príncipe	prince
príncipe	prins
áreas	oppervlakten
áreas	gebieden
encontrar	vinden
encontrar	vinden
encontrar	zoek
encontrar	vind
plan	plan
plan	plannen
artista	entertainer
artista	kunstenares
artista	artiest
artista	kunstenaar
artista	artist
formas	vormen
formas	vormen
formas	formulieren
formas	manieren
von	von
rafael	raphael
rafael	raphaël
rafael	rafael
atlético	atletisch
atlético	atlético
jun	jun
catedral	kathedraal
generalmente	meestal
generalmente	gewoonlijk
cuarto	kamer
cuarto	vierde
cuarto	fourth
saludos	groetjes
saludos	groeten
temporadas	seizoenen
ambas	allebei
ambas	beiden
ambas	beide
colección	verzamelen
colección	collectie
colección	inzameling
colección	verzameling
cadena	cadena
cadena	tekenreeks
cadena	string
cadena	touwtje
cadena	ketting
cadena	keten
music	muziek
reyes	koningen
reyes	reyes
combate	bestrijden
combate	combat
combate	battle
combate	slag
combate	strijd
combate	gevecht
combate	veldslag
mayores	senioren
mayores	laatstejaars
mayores	oudere
mayores	ouder
azul	blue
azul	blauw
azul	blauwe
motivo	motief
motivo	motief
motivo	reden
motivo	rede
motivo	pleidooi
líneas	lijnen
pasado	voorbij
pasado	verleden
páginas	bladzijden
españoles	spanjaarden
medida	meet
medida	meten
medida	maatstaf
medida	maatregel
medida	meting
medida	meten
medida	metingen
