மற்றும்	и
பெறப்பட்டது	получено
பெறப்பட்டது	получен
பெறப்பட்டது	полученная
பெறப்பட்டது	полученные
பெறப்பட்டது	получены
பிரசாத்	прасад
எவரும்	любой
எவரும்	никому
எவரும்	никто
நோர்வே	норвегия
நோர்வே	норвегию
நோர்வே	норвегии
