oli	ws
dirigent	konduktor
lapsed	kids
xii	xii
nädal	minggu
arthur	arthur
daniel	daniel
tehnoloogia	teknologi
toodud	dibawa
idee	idea
toime	effect
toime	kesan
toime	kesan
iirimaa	ireland
pidevalt	berterusan
rahvaste	peoples
tundi	jam
kodu	rumah
los	los
loetletud	disenaraikan
loetletud	disenarai
loetletud	tersenarai
esindaja	perwakilan
esindaja	wakil
rada	trek
rada	runut
rada	laluan
rada	setapak
programmi	program
organisatsioon	organisasi
organisatsioon	pertubuhan
organisatsioon	organisasi
organisatsioon	pertubuhan
muuseumi	muzium
kalju	tebing
kalju	jurang
kalju	cliff
kalju	batu
kalju	rock
piiratud	limited
piiratud	terhad
piiratud	terhad
piiratud	dihadkan
kuula	listen
kuula	dengarlah
kuula	dengar
leedus	lithuania
roheline	green
roheline	hijau
romaani	novel
areng	perkembangan
areng	pembangunan
areng	evolusi
areng	evolution
areng	perkembangan
edu	kejayaan
edu	sukses
edu	berjaya
edu	success
edu	edu
arvuti	komputer
armastus	love
armastus	cinta
ikka	still
ikka	masih
ikka	pegun
saatejuht	penganjur
saatejuht	host
saatejuht	hos
harva	jarang
harva	rare
harva	jarang
ajakiri	magazine
ajakiri	majalah
liigid	spesis
liigid	spesies
liigid	species
kraadi	darjah
kraadi	ijazah
kraadi	darjah
sunnitud	dipaksa
sunnitud	terpaksa
mary	mary
mary	maryam
keemia	kimia
gümnaasium	gimnasium
seeria	series
seeria	siri
seeria	seri
artiklid	artikel
omanik	pemilik
omanik	pemegang
omanik	holder
kose	waterfall
kloostri	biara
puuduvad	hilang
valgus	ringan
valgus	cahaya
valgus	light
kultuur	kebudayaan
kultuur	budaya
kasutaja	penguna
kasutaja	user
kasutaja	pengguna
toetas	disokong
ütleb	kata
ütleb	says
ütleb	mengisahkan
loss	castle
loss	istana
silma	eye
silma	mata
linnad	bandaraya
linnad	bandar
varsti	segera
varsti	soon
lauri	lauri
lõpeb	hujung
dmitri	dmitry
dmitri	dmitri
võtsid	took
muutunud	ditukar
õige	kanan
õige	kan
õige	betulkan
õige	betul
black	black
black	hitam
auto	car
auto	kereta
teksti	teks
norras	norway
riigid	negara
mängija	player
mängija	pemain
õppima	pelajari
õppima	belajarlah
õppima	belajar
tekst	teks
den	den
sinine	blue
sinine	biru
võim	tenaga
võim	power
võim	kuasa
neljas	keempat
noorem	younger
loodus	alam
loodus	tabii
loodus	semulajadi
moodustatud	dibentuk
korduvalt	berulangkali
number	nombor
protsess	process
protsess	proses
printsess	puteri
printsess	princess
võtab	takes
värvi	warna
värvi	colour
värvi	warna
kaheksa	lapan
mänginud	dimain
keemik	chemist
parlament	parlimen
kalle	kalle
kalle	kecerunan
kalle	cerun
magnus	magnus
kiirus	velocity
kiirus	halaju
kiirus	speed
kiirus	kelajuan
reinhold	reinhold
allikas	sumber
allikad	sumber
lubatud	authorised
lubatud	membolehkan
lubatud	dibenarkan
lubatud	diizinkan
lubatud	dibenarkan
lubatud	dibenarkan
sarnane	serupa
sarnane	seiras
jõud	force
jõud	paksa
jõud	tenaga
jõud	power
jõud	kuasa
korra	sekali
giovanni	giovanni
struktuur	struktur
matemaatik	mathematician
harald	harald
maetud	dikebumikan
maetud	terkubur
maetud	berkubur
laiali	berselerak
laiali	bersurai
walter	walter
koosnes	berkisarkan
nsvl	soviet
della	della
selge	clear
selge	jelas
liitus	disertai
liitus	joined
liitus	menyertai
california	california
meetod	kaedah
ruumi	ruang
ruumi	space
ruumi	angkasa
paar	couple
temperatuur	suhu
läinud	gone
frank	frank
järgmine	next
järgmine	selanjutnya
järgmine	seterusnya
vabalt	berleluasa
teadus	ilmu
teadus	sains
ekspress	express
ekspress	luahkan
tugev	strong
tugev	kukuh
tugev	kuat
noor	khadam
noor	muda
noor	young
noor	mudanya
noor	noor
häält	suara
häält	voice
lahti	longgar
lahti	lahti
kristjan	kristian
protsessi	process
protsessi	proses
mälu	ingatan
mälu	memory
mäe	gunung
mäe	mountain
mäe	pergunungan
mtü	ngo
max	max
henri	henri
delfi	delphi
ajalooline	bersejarah
ajalooline	bersejarah
ajalooline	sejarah
tavaline	biasa
tavaline	regular
tavaline	teratur
kinnitatud	confirmed
kinnitatud	disahkan
tähistab	raikan
tähistab	meraikan
françois	françois
leht	helaian
leht	dedaun
leht	daun
leht	page
leht	mukasurat
leht	halaman
mäng	game
mäng	permainan
mäng	permain
paiku	ish
enamus	most
enamus	paling
enamus	kebanyakan
enamus	terbanyak
enamus	majoriti
enamus	majority
andreas	andreas
kiire	cepat
kiire	urgent
kiire	laju
matemaatika	matematik
matemaatika	matematik
matemaatika	matematik
grand	rb
grand	grand
kirjeldus	description
arvo	arvo
jurist	peguam
jurist	lawyer
madal	cetek
madal	dangkal
madal	rendah
madal	low
air	udaranya
air	udara
air	air
majandus	ekonomi
majandus	ekonomi
rekord	rakam
rekord	rekod
ühendus	komanwel
ühendus	sambungan
ühendus	sambung
ühendus	komuniti
lubas	dijanjikan
aitab	membantu
vaade	view
karjääri	kerjaya
karjääri	kerjaya
#aaa	#aaa
iiri	irish
iiri	ireland
tulemus	result
põhjustab	punca
põhjustab	menyebabkan
ühenduse	sambungan
vassili	vasili
vassili	vasily
haridus	pendidikan
haridus	pendidikan
korraldas	dihoskan
korraldas	dianjurkan
viib	petunjuk
suhe	nisbah
suhe	perhubungan
suhe	hubungan
suhe	relationship
kasvavad	berkembang
kasvavad	membesar
kasvavad	membesar
kujutatud	depicted
kujutatud	digambarkan
kujutatud	digambarkan
katariina	catherine
väikesed	kecik
väikesed	kecil
kirjutada	tulis
pere	family
pere	keluarga
kunst	seni
kunst	kesenian
kunst	seni
kunst	kesenian
lasti	kargo
korraldatud	terurus
korraldatud	disusun
korraldatud	diatur
otseselt	langsung
otseselt	directly
liitu	join
rahvas	rakyat
rahvas	keramaian
rahvas	people
rahvas	orang
rahvas	rakyat
rahvas	orng
nato	nato
võime	kebolehan
võime	keupayaan
võime	kemampuan
kood	code
kood	kode
kood	kod
lisa	lisa
lisa	add
lisa	annex
cambridge	cambridge
juri	yuri
laps	kanak
laps	anak
laps	child
bernhard	bernhard
kommunistliku	komunis
olukord	situasi
josé	josé
kindel	sure
kindel	yakin
kindel	takpe
nõudis	berkeras
nõudis	bertegas
life	life
life	hidup
life	kehidupan
life	hidupan
windows	tetingkap
vangi	banduan
vorm	borang
kõrgem	tinggi
kõrgem	higher
haru	haru
haru	cawangan
naised	wanita
naised	perempuan
oblast	oblast
antonio	antonio
roman	roman
roman	rom
ründaja	penyerang
ründaja	penyerang
peamised	utama
päikese	suria
päikese	solar
projekt	projek
ilves	ilves
ilves	lynx
teed	teh
lihtne	simple
lihtne	sederhana
lihtne	mudah
lihtne	mudahnya
pärnus	pärnu
aitas	dibantu
erinev	berbeza
jms	dsb
jms	dll
juhitud	led
ostis	dibeli
ostis	bought
lai	lebar
lai	luas
lai	lai
tihedus	ketumpatan
relvastatud	bersenjatakan
relvastatud	bersenjata
pildi	picture
pildi	gambar
pildi	imej
pühendatud	berdedikasi
avastas	menemui
kitarr	guitar
kitarr	gitar
igor	igor
smith	smith
theodor	theodor
tundub	terasa
bänd	band
bänd	kugiran
ettevõtja	usahawan
ettevõtja	trader
arenenud	dikembangkan
arenenud	dibangunkan
arenenud	berevolusi
arenenud	advanced
valik	pilihan
valik	choice
lõpp	hujung
lõpp	penghujung
lõpp	penamat
lõpp	pengakhiran
lehed	daun
lehed	daunnya
lehed	pages
lehed	mukasurat
lehed	halaman
lehed	helaian
järgnes	diekori
järgnes	diikuti
ain	ain
objekti	object
objekti	objek
esindajad	perwakilan
don	don
keeled	bahasa
eurovisiooni	eurovision
major	pengkhususan
major	mejar
major	major
top	top
aktiivne	active
aktiivne	aktif
aktiivne	semasa
org	org
org	valley
org	lembah
herbert	herbert
ajaleht	akhbar
saavutada	achieve
insener	jurutera
milano	milan
inimestel	insan
inimestel	manusia
küsimus	persoalan
küsimus	soalan
mänd	merana
mänd	pine
vett	air
saadik	duta
saadik	utusan
kanal	channel
baieri	bavarian
baieri	bavaria
kasvanud	dewasa
tea	tau
tea	kenali
tea	tahu
islandi	iceland
islandi	iceland
taime	tanaman
taime	tumbuhan
binaarne	dedua
binaarne	perduaan
binaarne	binari
adam	adam
lee	lee
koosseis	komposisi
koosseis	gubahan
koosseis	penggubahan
täht	star
täht	bintang
kodus	rumah
vältida	elakkan
jaama	stesyen
jaama	stesen
koostöö	kolaborasi
koostöö	kerjasama
väärtus	nilai
laine	laine
laine	ombak
laine	lambai
laine	wave
laine	gelombang
fotod	fotograf
fotod	gambar
fotod	foto
elus	alive
poliitika	dasar
poliitika	politik
poliitika	dasar
pikka	panjang
pikka	long
algus	mulakan
algus	start
algus	mula
algus	awai
saksi	saxony
saksi	saxon
christoph	christoph
psühholoogia	psikologi
raba	moor
raba	bog
tekitab	menjana
pakub	menawarkan
pakub	tawaran
live	live
taha	taha
kutsutakse	penghalaman
õppejõud	lecturer
õppejõud	pensyarah
õppejõud	fakulti
hall	kelabu
hall	kelabu
hall	grey
kliima	iklim
territooriumi	wilayah
üldjuhul	amnya
üldjuhul	umumnya
xiii	xiii
kiievi	kiev
metsa	hutan
probleem	masalah
probleem	problem
probleem	masaalah
tonni	tonnes
tonni	ton
tonni	tonne
tonni	tan
tonni	ton
võitja	pemenang
esmalt	pertama
esmalt	first
esmalt	dulu
esmalt	dahulu
paari	pairs
keemiline	kimia
isik	individu
isik	orang
isik	person
iraagi	iraqi
iraagi	iraq
stockholmi	stockholm
doi	doi
ravi	cure
ravi	mengubati
ravi	penawar
ravi	therapy
ravi	terapi
ravi	rawatan
lood	tales
lood	cerita
venelased	rusia
asukoht	posisi
asukoht	kedudukan
asukoht	jawatan
asukoht	lokasi
asukoht	location
asukoht	laluan
majandusteadlane	economist
venna	saudara
venna	brother
venna	abg
ehitada	binaan
ehitada	membangun
ehitada	membina
ehitada	build
ehitada	bina
kagu	tenggara
sari	sari
iraani	iran
iraani	iran
edukalt	berjaya
sven	sven
lapse	kanak
lapse	anak
lapse	child
pank	bank
ekp	ecb
eraldatud	dipisahkan
eraldatud	berpisah
eraldatud	berasingan
eraldatud	terasing
eraldatud	diperuntukkan
eraldatud	diperuntuk
maailm	world
maailm	dunia
kanti	kant
kohalik	tempatan
territoorium	wilayah
avalik	awam
boriss	boris
kaitsta	protect
kaitsta	melindungi
kaitsta	lindungi
avas	dibuka
vara	early
vara	dini
vara	awal
vara	aset
keeldus	dinafikan
saadi	diterima
peapiiskop	archbishop
tüüp	jenis
tüüp	taipkan
tüüp	type
tüüp	taip
rebane	fox
rebane	rubah
näide	contoh
konrad	konrad
jagatud	perkongsian
jagatud	terkongsi
jagatud	dikongsi
jagatud	berkongsi
jagatud	dikongsikan
jagatud	dibagi
jagatud	dibahagikan
jagatud	dibahagi
versiooni	version
versiooni	versi
torn	tower
torn	menara
hääl	suara
hääl	voice
rakkude	sel
kollane	kuning
kategooria	kategori
köide	isipadu
köide	jilid
ehitus	construction
ehitus	pembinaan
ehitus	binaan
väidetavalt	konon
väidetavalt	dugaan
mõista	fahami
atlandi	atlantic
atlandi	atlantik
pianist	pianist
raud	besi
raud	iron
keelatud	terlarang
keelatud	dilarang
keelatud	dilumpuhkan
keelatud	terlarang
keelatud	dilarang
keelatud	dinafikan
keelatud	diharamkan
keelatud	banned
keelatud	dilarang
art	seni
art	kesenian
võidu	kemenangan
võidu	victory
määrab	menentukan
apple	epal
apple	apple
mudel	model
kongo	congo
kongo	congolese
leping	perjanjian
leping	agreement
leping	persetujuan
leping	kontrak
leping	contract
leping	perjanjian
läänemere	baltik
tehnika	teknik
turu	turku
turu	pasar
turu	market
turu	pasaran
vähendada	mengurangkan
vähendada	kurangkan
toodetud	dihasilkan
toodetud	manufactured
georgi	georgi
georgi	georgi
keskmise	medium
ikkagi	still
ikkagi	masih
ikkagi	pegun
carlos	carlos
holland	belanda
holland	holland
holland	belanda
loo	mencipta
ümbruses	sekitarnya
ümbruses	persekitaran
tapeti	tewas
tapeti	terbunuh
erakond	parti
pius	pius
zur	zur
surm	kematian
surm	death
surm	maut
surm	ajal
orden	orden
side	komunikasi
side	komunikasi
side	ikatan
side	bond
kilomeetrit	kilometer
kilomeetrit	kilometer
american	american
american	amerika
jacques	jacques
muutis	ditukar
kroonika	kronik
kroonika	kronik
albrecht	albrecht
sadam	pelabuhan
sadam	port
sadam	pelabuhan
sadam	harbour
juan	juan
alus	kapal
alus	wadah
alus	base
alus	pengkalan
alus	asas
nõuab	memerlukan
link	pautan
link	link
käe	lengan
käe	tangan
kadunud	lost
kadunud	kehilangan
kadunud	hilang
kadunud	hilang
kukk	cock
kukk	kec
kukk	zakar
henrik	henrik
till	dill
kiri	ekor
kiri	huruf
kiri	letter
müüdi	mitos
kõigepealt	pertama
kõigepealt	first
kõigepealt	dulu
kõigepealt	dahulu
osariik	keadaan
osariik	negara
osariik	negeri
osariik	state
wikipedia	wikipedia
kerge	ringan
kerge	cahaya
kerge	light
kerge	mudah
kerge	mudahnya
linda	linda
kaitsja	defender
kaitsja	protector
kaitsja	pelindung
kaitsja	guardian
kaitsja	wali
signaali	signal
signaali	isyarat
mass	jisim
sügavus	kedalaman
leksikon	lexicon
viies	kelima
kabel	kapel
ott	ott
tuhat	ribu
tugevalt	sangat
onu	pakcik
man	lelaki
süüria	syria
süüria	syria
vastas	dibalas
teema	topic
teema	tema
teema	subjek
pojad	sons
nimed	nama
nimed	names
liigub	moves
liigub	menggerakkan
liigub	memindah
liigub	bergerak
kergesti	mudahnya
kirjeldab	menghuraikan
tom	tom
vanaisa	atok
vanaisa	datuk
vanaisa	atuk
vanaisa	datuk
produtsent	pengeluar
kohalikud	tempatan
kohalikud	tempatan
muudab	jelmaan
kardinal	kardinal
vahepeal	semantara
enim	most
enim	paling
enim	kebanyakan
enim	terbanyak
toetab	sokong
vajab	keperluan
hooaeg	musim
laulud	lagu
laulud	songs
šoti	scots
šoti	scotland
piir	hadkan
piir	had
piir	limit
piir	sempadan
piir	sempadan
toodi	dibawa
ministrite	ministerial
föderatsiooni	persekutuan
elanikud	penduduk
kasutamiseks	guna
okupatsiooni	pendudukan
lause	hukuman
lause	kalimat
eristada	dibezakan
kohus	court
kohus	mahkamah
vormi	borang
intervjuu	interview
intervjuu	otai
intervjuu	temuduga
väljaanne	edition
väljaanne	edisi
käib	goes
pakkus	ditawarkan
kirjeldas	dihuraikan
kirjeldas	digambarkan
kirjeldas	diterangkan
allium	allium
jugoslaavia	yugoslavia
jugoslaavia	yugoslavia
väitis	dituntut
väitis	mengaku
pataljon	batalion
tootmine	production
tootmine	pengeluaran
tootmine	produksi
tootmine	pengilangan
tootmine	perkilangan
alumine	turunkan
alumine	lower
rida	line
rida	garisan
rida	kayuh
laialdaselt	meluas
alanud	dimulakan
alanud	bermula
rakud	sel
perioodi	tempoh
bosnia	bosnia
bosnia	bosnia
burgundia	burgundy
kukkus	terjatuh
kukkus	tercicir
puudus	kekurangan
langenud	fallen
langenud	jatuh
iseloomulik	characteristic
tšehhoslovakkia	czechoslovakia
temperatuuri	suhu
korpus	corpus
korpus	kor
korpus	corps
kaal	berat
pinge	ketegangan
pinge	voltan
funktsiooni	function
funktsiooni	fungsi
tasuta	free
noored	pemuda
noored	belia
noored	khadam
noored	muda
noored	young
noored	mudanya
madala	rendah
madala	low
jevgeni	yevgeny
jevgeni	evgeny
impeeriumi	empire
impeeriumi	kerajaan
impeeriumi	empayar
aino	aino
pikad	panjang
pikad	long
mets	mets
mets	hutan
mets	hutan
jää	ais
energiat	tenaga
leitnant	leftenan
united	bersatu
united	united
elizabeth	elizabeth
pärsia	persian
pärsia	parsi
eurot	euro
eurot	eur
sitsiilia	sicilia
sitsiilia	sicily
siberi	siberia
siberi	siberia
juhib	petunjuk
juhib	panduan
francesco	francesco
sõlmitud	menyimpulkan
fotograaf	photographer
fotograaf	jurugambar
pilte	pictures
pilte	gambar
avastati	dikesan
philippe	philippe
carlo	carlo
xiv	xiv
uurimine	siasatan
uurimine	penyiasatan
uurimine	penyelidikan
uurimine	siasatan
uurimine	inquiry
uurimine	inquiries
uurimine	pertanyaan
kõne	call
kõne	pidato
kõne	speech
kõne	pertuturan
katse	test
vapi	sigil
vapi	crest
lühike	pendek
stiil	style
stiil	gaya
stiil	subjenis
stiil	bergaya
stiil	stail
eriala	kepakaran
pesa	slot
pesa	sarang
võit	kemenangan
võit	victory
selgelt	jelas
otsus	decision
otsus	keputusannya
otsus	keputusan
elisabeth	elisabeth
williams	williams
esindas	diwakili
võimaluse	peluang
võimaluse	kesempatan
teadlased	saintis
läbimõõt	diameter
simon	simon
simon	simón
kanda	carry
kanda	pakai
online	online
metal	logam
metal	metal
lend	flight
lend	penerbangan
mall	templat
läheduses	berhampiran
läheduses	berdekatan
üldine	generik
üldine	keseluruhan
üldine	umum
üldine	jeneral
üldine	general
koju	rumah
leopold	leopold
jõuab	menjangkau
jõuab	mencapai
miljardit	billion
miljardit	bilion
ujuja	perenang
tšiili	chile
laevastiku	armada
asju	perkara
olga	olga
festival	festival
festival	perayaan
nimekiri	senarai
baltic	baltik
malli	templat
punkt	takat
punkt	point
html	html
var	var
funktsioon	function
funktsioon	fungsi
kaardi	card
kaardi	kad
vaimu	ghost
vaimu	hantu
mare	mare
kala	ikan
süüdi	bersalah
süüdi	berdosa
programm	program
programm	program
kitarrist	guitarist
pildid	imej
pildid	pictures
pildid	gambar
vennad	saudara
vennad	brothers
vennad	bros
tunnustatud	diiktiraf
tunnustatud	dikenalpasti
tunnustatud	diakui
tunnustatud	dikenali
tunnustatud	diakui
tunnustatud	diiktiraf
tähendus	erti
tähendus	makna
tähendus	meaning
põhjus	alasan
põhjus	sebab
põhjus	reason
põhjus	punca
põhjus	sebab
probleemi	masalah
probleemi	problem
probleemi	masaalah
suletud	ditutup
suletud	tertutup
boris	boris
meremaa	zealand
felix	felix
jürgen	jürgen
tõlge	terjemahan
tõlge	penterjemahan
sarnased	serupa
sarnased	seiras
mhz	mhz
olulised	penting
loode	janin
loode	janin
loode	fetus
uno	uno
asutaja	pengasas
nõus	bersetuju
nõus	setuju
nõus	accept
nõus	terima
nõus	terimalah
uuringud	kajian
uuringud	siasatan
uuringud	research
uuringud	kajian
uuringud	penyelidikan
uuringud	studies
uuringud	kajian
uuringud	pengajian
kirjeldatud	dihuraikan
kirjeldatud	digambarkan
kirjeldatud	diterangkan
õigused	keistimewaan
õigused	keizinan
õigused	hak
äärmiselt	amat
äärmiselt	teramat
sõltumatu	independent
sõltumatu	mandiri
sõltumatu	bebas
afganistani	afghanistan
afganistani	afghan
võimeline	berkebolehan
võimeline	mampu
ühine	joint
ühine	sendi
ühine	join
osaline	separa
osaline	sebahagian
osaline	partial
üheksa	sembilan
jones	jones
nähtud	penampakan
rio	rio
samuel	samuel
tamme	oak
tamme	ek
www	www
png	png
vokaal	vokal
kehtib	sah
ajas	waktu
ajas	masa
ajas	time
kuninglik	royal
kuninglik	diraja
pdf	pdf
kuberner	gabenor
pariis	paris
xvi	xvi
jack	jek
jack	jack
graafik	graf
reaktsioon	reaksi
reaktsioon	tindakbalas
muidu	sebaliknya
tähe	star
tähe	bintang
sakslased	jerman
minister	menteri
seade	peranti
seade	ditalian
seade	apparatus
varssavi	warsaw
puidust	kayu
puidust	wood
sõber	rakan
sõber	sahabat
muhu	perlanggaran
muhu	bertompok
guinea	guinea
trummid	dram
trummid	gendang
pavel	pavel
ajastu	era
ajutine	sementara
tapa	membunuh
tapa	kill
tapa	bunuh
looma	haiwan
vasakul	kiri
per	per
registreeritud	berdaftar
registreeritud	didaftarkan
populaarne	popular
king	raja
king	king
king	kasut
langeb	terjun
langeb	falls
paistab	looks
element	item
element	unsur
loomine	penciptaan
loomine	mencipta
anu	anu
anu	memohon
täielik	complete
täielik	lengkap
täielik	full
täielik	kenyang
täielik	penuh
seisund	status
seisund	syarat
seisund	kondisi
slovakkia	slovakia
slovakkia	slovak
slovakkia	slovakia
napoli	napoli
napoli	nap
taim	tanaman
taim	tumbuhan
ülesanne	tugas
sõjalise	ketenteraan
sõjalise	tentera
pastor	pastor
raku	sel
raku	selular
emil	emil
õhu	udaranya
õhu	udara
õhu	air
ivar	ivar
objekt	object
objekt	objek
ulatus	skop
teaduslik	saintifik
sloveenia	slovenia
sloveenia	slovenia
napoleon	napoleon
victoria	victoria
entsüklopeedia	ensiklopedia
parandada	meningkatkan
parandada	improve
francisco	francisco
lennuk	pesawat
lennuk	satah
advokaat	peguam
advokaat	lawyer
villa	villa
dvd	dvd
soovi	keinginan
soovi	kemahuan
soovi	wish
soovi	hajat
roma	roma
tiibeti	tibet
tiibeti	tibet
valged	white
valged	putih
sinu	your
sinu	milikmu
sinu	yours
tanki	tangki
tanki	tank
maini	mention
maini	sebutan
kasu	benefit
kasu	manfaat
kasu	faedah
kasu	manfaat
asustatud	didiami
asustatud	dihuni
pargi	park
pargi	taman
liiv	pasir
luule	puisi
galerii	galeri
galerii	gallery
klooster	biara
klooster	convent
klooster	biara
klooster	abbey
bar	bar
medal	pingat
medal	medal
analüüs	assay
analüüs	analisis
erinevus	perbezaan
püüab	tawan
asjad	perkara
mängud	permainan
mängud	games
mängud	game
samaaegselt	serentak
varustatud	dilengkapi
tagada	pastikan
tagada	memastikan
täiskasvanud	dewasa
täiskasvanud	dewasa
saart	pulau
saart	island
kogutud	dikumpulkan
kogutud	dikumpul
ametliku	formal
leonid	leonid
krimmi	crimea
krimmi	crimean
südame	jantung
südame	jantung
südame	hati
südame	heart
lisatud	ditambah
lisatud	dilampirkan
lisatud	melekat
ülemine	upper
ülemine	top
tihedalt	ketat
tihedalt	erat
tihedalt	erat
päike	ahd
päike	sun
päike	matahari
päike	mentari
system	system
system	sistem
roger	roger
selgus	kejelasan
napoleoni	napoleon
ilmub	appears
ilmub	muncul
ateena	athens
ateena	puteri
ateena	athena
kohtumine	perjumpaan
kohtumine	rapat
kohtumine	mesyuarat
kohtumine	meeting
johnson	johnson
res	res
kiiremini	pantas
kiiremini	faster
amet	agensi
amet	pendudukan
kuupäev	date
kuupäev	tarikh
veneetsia	venice
linnu	burung
jagada	share
praktiliselt	praktis
barcelona	barcelona
sihtasutus	foundation
väheneb	berkurangan
kask	birch
bernard	bernard
clemens	clemens
õied	putik
psühholoog	psikologi
psühholoog	psychologi
sünd	lahir
sünd	melahirkan
sünd	birth
sünd	kelahiran
sünd	beranak
autorid	pengarang
autorid	penulis
lasteaed	tk
