din	od
rezultat	rezultat
structura	struktura
structura	strukturi
structura	strukture
structura	struktura
structura	strukturi
structura	strukture
randul	redom
constanta	konstanci
constanta	konstanta
constanta	konstanci
constanta	konstanta
constanta	konstanci
nordul	sjever
nordul	sjeverna
nordul	sjeverni
usor	lak
usor	lako
usor	lahko
usor	polahko
usor	lak
usor	lako
usor	lahko
usor	polahko
putere	snage
putere	snaga
putere	power
putere	vlast
anumite	određenim
anumite	određene
adevarul	istina
adevarul	istina
xviii	xviii
black	crni
black	crna
editia	izdanje
editia	izdanje
castelul	dvorac
fiu	sin
naturala	prirodno
naturala	prirodno
consiliului	vijeće
importanta	važnom
importanta	važna
importanta	važno
importanta	bitan
importanta	važnih
importanta	bitno
importanta	važnost
importanta	važnosti
importanta	značaj
importanta	važnost
importanta	važnosti
importanta	značaj
importanta	važnost
importanta	važnosti
importanta	značaj
importanta	važnom
importanta	važna
importanta	važno
importanta	bitan
importanta	važnih
importanta	bitno
cetatea	tvrđava
poltava	poltava
premii	nagrade
premii	nagrade
puncte	tačaka
puncte	tačke
puncte	tačaka
printul	princ
printul	prince
printul	princ
printul	prince
meteorologie	meteorologija
lungime	dužina
social	socijalno
social	društvena
social	društvene
social	društvenu
social	socijalna
rapid	brzo
rapid	brzo
rapid	brza
rapid	brz
rapid	brzi
generalul	general
femei	žene
descrierea	opis
original	originalni
original	originalna
original	prvobitni
original	originalne
original	original
sapte	sedam
sapte	sedam
sapte	sedam
plante	biljke
kiev	kijev
editie	izdanje
editie	izdanje
editie	izdanje
hidrologie	hidrologija
locale	lokalnom
locale	lokalni
ocupat	zaposlen
ocupat	zauzeta
ocupat	zauzet
ocupat	okupirale
ocupat	okupirana
ocupat	okupirali
ocupat	okupirala
adesea	često
volumul	volumen
louis	louis
australia	australija
continua	nastavljaju
continua	nastavljaju
referinte	reference
referinte	reference
online	online
media	media
media	mediji
efectuat	izvela
efectuat	nastupao
efectuat	izvedena
efectuat	izvodili
permite	dozvoliti
permite	omogućile
permite	dozvoljavaju
permite	dopusti
nimic	ništa
consiliul	vijeće
incercat	pokušao
literara	književni
literara	književna
simplu	jednostavna
simplu	jednostavne
simplu	jednostavan
simplu	jednostavni
simplu	jednostavnih
simplu	jednostavno
imediat	odmah
canada	kanada
punctul	tačka
wilhelm	william
wilhelm	vilim
wilhelm	wilhelm
sociale	društvena
sociale	društvene
sociale	društvenu
sociale	socijalna
grigore	gregory
stiintifica	naučna
stiintifica	naučne
stiintifica	naučno
planet	planeta
deasupra	iznad
joseph	joseph
arheologice	arheološka
arheologice	arheološki
arheologice	arheološko
case	slučaj
art	art
art	umjetnost
stabilit	ustanovljen
stabilit	uspostavljena
stabilit	ustanovljene
stabilit	ustanovljena
politician	političar
scurta	kratko
scurta	kratko
scurta	kratko
ortodoxa	pravoslavna
ortodoxa	pravoslavni
detalii	opširnije
detalii	detalje
detalii	detalji
detalii	detalj
trupele	trupe
internet	internet
real	real
real	pravi
urss	sssr
cultura	kultura
cultura	kultura
romanul	roman
problema	problem
problema	problem
volume	tomova
americana	američki
americana	amerikanac
americana	americana
tarile	zemljama
tarile	zemlje
tarile	zemljama
tarile	zemlje
mesaj	poruka
internationala	međunarodno
internationala	međunarodni
internationala	international
internationala	međunarodno
internationala	međunarodni
internationala	international
ciuda	inat
ciuda	inat
academia	akademija
legate	povezano
legate	povezani
legate	povezane
legate	povezana
legate	vezani
legate	vezane
persoana	osoba
persoana	osobe
persoana	osoba
persoana	osobe
complet	završeno
complet	potpuna
complet	kompletna
complet	kompletan
complet	potpuno
complet	sasvim
major	major
totala	ukupno
obiective	ciljevi
obiective	ciljevi
obiective	mete
actrita	glumica
actrita	glumica
masura	mjera
masura	mjeri
masura	mjera
masura	mjeri
masura	mjera
masura	mjeri
existat	postojala
existat	postojalo
existat	postojao
existat	postojale
abu	ebu
abu	abu
catolica	katolici
catolica	katolički
catolica	katolička
catolica	katolik
catolica	katolici
catolica	katolički
catolica	katolička
catolica	katolik
deschis	otvorene
deschis	otvorena
deschis	otvoren
deschis	otvoreno
deschis	open
joc	igra
stare	status
stare	država
stare	uslovom
stare	uslov
stare	stanje
ferdinand	ferdinand
fizica	fizika
fizica	fizički
fizica	fizičko
fizica	fizičke
fizica	fizika
man	muškarac
procesul	proces
procesul	suđenje
unitati	jedinice
unitati	jedinica
unitati	jedinice
unitati	jedinica
unitati	jedinice
unitati	jedinica
cale	put
cale	cale
ramane	ostaci
ramane	ostaje
ramane	ostaje
ministerul	ministarstvo
clasa	predavanje
clasa	predavanje
lipsa	nedostatak
lipsa	nestala
lipsa	nestale
lipsa	missing
lipsa	nestao
lipsa	nestali
lipsa	nedostaje
proiect	projekt
proiect	projekat
formeaza	dial
formeaza	dial
fotbalist	nogometaš
fotbalist	fudbaler
santa	santa
administrativ	upravna
devenind	postaju
devenind	postavši
pune	stavi
pune	stavila
pune	staviti
pune	stavio
pune	stavljen
nastere	rođenja
nastere	rodila
nastere	rođenja
nastere	rodila
calea	put
stadion	stadion
departe	away
departe	daleko
semnat	potpisan
greaca	grčki
greaca	grčki
rosu	crvena
rosu	crvena
rosu	crvena
articolele	članaka
articolele	članci
vazut	vidjeli
vazut	viđena
vazut	vidio
vazut	viđen
vazut	vidio
vazut	vidjeli
vazut	viđena
vazut	vidio
vazut	viđen
niciodata	nikad
niciodata	nikad
greco	grčko
economice	ekonomske
economice	ekonomska
economice	ekonomski
otoman	osmanski
imparatul	imperator
divizia	diviziji
divizia	podjela
divizia	divizija
metal	metal
monumente	spomenika
monumente	spomenici
muhammad	muhammed
dezvoltare	razvoj
cursul	kurs
constructie	izgradnja
constructie	građevinarstvo
constructie	građevinski
constructie	izgradnja
constructie	građevinarstvo
constructie	građevinski
alb	bijela
alb	bijeli
bulgari	bugari
bulgari	bugarski
verde	zelena
urmeaza	povode
urmeaza	slijede
urmeaza	slijedi
urmeaza	povode
urmeaza	slijede
urmeaza	slijedi
maghiari	mađari
debit	protoka
debit	protok
debit	flow
debit	strujanje
debit	teku
hunedoara	hunedoara
arata	pokazuje
arata	show
arata	emisiju
arata	nastup
arata	šou
arata	sou
arata	show
arata	emisiju
arata	nastup
arata	šou
arata	sou
actiune	akcija
actiune	akcija
actiune	akcija
saxonia	saksonija
include	uključuju
include	uključiti
include	obuhvaća
include	obuhvata
include	uključuje
obtine	get
league	liga
daniel	danijel
daniel	daniel
daniel	danijela
destul	dovoljno
destul	dovoljan
destul	dosta
jurnalul	žurnal
jurnalul	dnevnika
jurnalul	dnevniku
jurnalul	dnevnik
turistice	turistička
turistice	turističkih
live	live
publicate	objavljenog
publicate	objavljen
publicate	objavljene
publicate	objavljeni
publicate	objavljena
situatia	situacija
situatia	stanje
situatia	situacija
situatia	stanje
maghiara	mađarski
negru	crni
negru	crna
omul	muškarac
interes	kamata
stiinta	nauka
stiinta	nauka
acordat	dalo
acordat	dat
acordat	posmatralo
acordat	nagrađeni
acordat	dodijelila
altii	ostali
altii	drugi
altii	ostali
altii	drugi
teoria	teorija
karl	karl
rand	redom
rand	rand
foloseste	koristimo
foloseste	upotreba
foloseste	iskoristi
foloseste	koristi
foloseste	koriste
valoare	vrijednost
civil	civilno
civil	civilna
civil	civilno
civil	civilna
civil	civilni
tudor	tudor
modul	modu
modul	mode
modul	mod
modul	modul
modul	plugin
regizat	usmjeren
regizat	režija
regizat	režirao
albert	albert
sursa	izvor
sursa	izvor
lacul	jezero
ocupa	zauzimaju
ocupa	zauzimaju
per	po
italian	italijanski
schimb	razmjenu
schimb	razmjena
singura	sami
singura	sama
singura	single
craiova	craiova
culoare	boja
culoare	boji
culoare	boje
culoare	boju
culoare	boja
chitara	gitara
chitara	gitara
munca	rad
munca	rad
model	model
model	modela
trece	prolazi
trece	prođe
trece	proći
trece	pass
folosind	koristeći
literare	književni
literare	književna
gaseste	nalaz
gaseste	nađe
gaseste	pronalaze
gaseste	pronaći
gaseste	find
gaseste	naći
gaseste	nalaz
gaseste	nađe
gaseste	pronalaze
gaseste	pronaći
gaseste	find
gaseste	naći
studio	studio
materiale	materijal
materiale	material
materiale	materijale
materiale	materijalima
materiale	materijala
materiale	materijali
dezvoltat	razvijao
dezvoltat	razvijene
dezvoltat	razvio
populara	popularna
populara	popularan
populara	popularni
populara	popularna
populara	popularan
populara	popularni
frederic	frederic
frederic	fridrik
frederic	frederick
frederic	frederik
corpul	tijela
corpul	tijelo
corpul	tijelu
corpul	telo
elena	elena
elena	hellenic
elena	helenska
populare	popularna
populare	popularan
populare	popularni
ideea	ideja
autori	autori
diagrama	dijagram
diagrama	dijagram
cercetare	istraživanje
cercetare	istraživanja
actual	trenutna
companie	kompanija
crimeea	krim
controlul	kontrolisanje
controlul	kontrolisati
controlul	kontroliše
controlul	kontroli
controlul	kontrola
california	kalifornija
minute	minuta
artist	umjetnik
pace	mira
galati	galati
galati	galati
societatea	društvo
comitat	okrug
evrei	jevreji
sens	čulo
formula	formula
formula	formula
meci	meč
contra	contra
contra	protiv
utilizator	korisnički
utilizator	korisnik
suedia	švedska
locuitorii	stanovništvo
printesa	princeza
printesa	princeze
printesa	princeza
printesa	princeze
printesa	princeza
printesa	princeze
comunitatea	zajednica
cap	glava
cap	kap
cuvinte	riječi
cuvinte	reči
colaborare	saradnja
jocurile	igara
jocurile	igre
jocurile	igrama
mijlocul	sredinom
personal	ličnu
personal	ličnim
personal	lične
personal	lična
personal	lično
personal	lični
personal	personal
personal	lično
personal	osoblje
regizor	režiser
regizor	direktor
cine	ko
cine	koji
star	zvijezda
inferioara	donjem
inferioara	niže
inferioara	niži
marie	marie
marie	mari
muzical	muzičkim
muzical	muzičke
muzical	muzički
muzical	muzička
muzical	mjuzikl
muzical	musical
organizat	organizirani
organizat	organizirano
organizat	organizirana
organizat	organizovana
organizat	organizovane
organizat	organizovani
organizat	organizovano
organizat	organizovan
literar	književni
literar	književna
situl	sajtu
situl	sajt
publicata	objavljenog
publicata	objavljen
publicata	objavljene
publicata	objavljeni
publicata	objavljena
antrenor	trener
antrenor	selektor
atac	napad
atac	napad
copil	beba
copil	baby
copil	mala
copil	dijete
discuri	rekordi
discuri	zapisi
discuri	diskovi
port	luka
port	port
numere	brojevi
scrise	pisani
scrise	napisano
scrise	zapisano
scrise	napisao
scrise	pisan
scrise	pisao
clubul	kluba
romi	roma
romi	rome
romi	romi
romi	romska
infanterie	pješadija
pierre	pierre
considerata	smatran
considerata	smatran
xvi	xvi
cineva	neko
cineva	neko
olimpice	olimpijski
europei	evropa
voce	glas
libera	free
popescu	popescu
greu	heavy
greu	teški
greu	težak
greu	teška
greu	teške
greu	hard
greu	teško
greu	teška
greu	težak
crescut	porastao
crescut	podignut
crescut	podigao
rezolutie	rezolucija
proiectul	projekt
proiectul	projekat
olanda	holandija
olanda	holandija
henry	henri
henry	henry
finala	finale
finala	završni
finala	konačni
finala	finale
finala	finale
finala	završni
finala	konačni
israel	izrael
intrarea	ulazak
intrarea	upis
intrarea	ulaz
vara	ljeto
vara	ljeto
compozitor	kompozitor
versiunea	verzija
prezenta	prisustvo
prezenta	prisutan
prezenta	prisustvo
prezenta	prisustvo
prezenta	prisustvo
vladimir	vladimir
motiv	motiv
motiv	razum
neagra	crni
neagra	crna
neagra	crni
neagra	crna
bihor	bihor
uefa	uefa
popular	popularna
popular	popularan
popular	popularni
existenta	postojanja
existenta	postojanje
existenta	postojanja
existenta	postojanje
existenta	postojeće
existenta	postojećim
existenta	postojećih
existenta	postojeći
existenta	postojanja
existenta	postojanje
papa	papa
papa	papa
papa	papa
altfel	inače
sport	sport
sport	sportsko
ministrul	ministar
poloniei	poljska
cresterea	rast
cresterea	rast
studiat	studirao
studiat	proučili
studiat	učio
studiat	proučen
studiat	proučavao
studiat	proučio
plasa	neto
plasa	net
plasa	neto
plasa	net
plasa	mesh
mutat	preselio
scrisa	pisani
scrisa	napisano
scrisa	zapisano
scrisa	napisao
scrisa	pisan
scrisa	pisao
scrisa	pisani
scrisa	napisano
scrisa	zapisano
scrisa	napisao
scrisa	pisan
scrisa	pisao
noastre	naše
noastre	naša
noastre	naš
generale	general
filip	philip
filip	filip
filip	filip
subiect	tema
subiect	subjekat
subiect	subjekt
comitate	županije
zece	deset
insulele	ostrva
bgcolor	bgcolor
pictor	slikar
gradul	stepenu
gradul	stepen
gradul	stepena
autorul	autor
ora	ora
ora	sat
ora	vrijeme
ora	sat
posibil	moguće
posibil	mogući
posibil	moguće
onoare	počast
onoare	čast
onoare	časti
onoare	čast
inalt	visoka
inalt	visok
inalt	visoki
inalt	visoka
inalt	visok
inalt	visoki
mii	hiljade
mii	hiljadu
mii	hiljada
mii	hiljade
joaca	play
joaca	igrati
joaca	igraju
joaca	play
joaca	igrati
joaca	igraju
culturale	kulturna
culturale	kulturno
culturale	kulturni
culturale	kulturnih
tom	tome
tom	tom
continuare	nastavak
continuare	nastavak
ore	sati
moarte	smrt
vremea	vremenska
monumentul	spomenik
forme	forme
forme	formama
forme	oblici
forme	oblike
program	program
program	program
program	raspored
sustinut	podržao
sustinut	podržali
sustinut	zadobio
sustinut	zadobio
sustinut	podržao
sustinut	podržali
alegerile	izbori
linie	linija
lunga	dugi
lunga	dug
lunga	dugu
lunga	long
lunga	dugo
productie	proizvodnja
productie	proizvodnja
urban	urban
urban	urbani
urban	urbano
urban	urbana
urban	urbane
strada	street
strada	ulice
strada	ulica
strada	street
strada	ulice
strada	ulica
viii	viii
drum	put
lung	pluća
lung	dugi
lung	dug
lung	dugu
lung	long
lung	dugo
festivalul	festival
alta	alta
zonele	područja
zonele	oblasti
tipuri	tipovi
tipuri	vrste
primii	prvo
primii	prvi
versuri	ajeti
versuri	ajeta
versuri	teksta
versuri	tekstova
versuri	tekstove
versuri	lirika
versuri	stihovima
steaua	zvijezda
jucator	igrač
jucator	igrač
familii	porodice
christian	hrišćanski
christian	christian
christian	hrišćanska
christian	kršćanska
christian	hrišćanin
christian	kristijan
west	zapadu
west	zapad
distanta	udaljenost
distanta	udaljeni
distanta	udaljene
distanta	udaljenost
distanta	udaljenost
distanta	udaljenost
cladirea	zgrada
biblioteca	biblioteka
biblioteca	biblioteka
formate	formirane
formate	formirana
formate	formats
termen	mandat
termen	izraz
termen	termin
valoarea	vrijednost
don	don
religioase	vjerski
religioase	vjersko
religioase	vjerskim
religioase	vjerska
religioase	vjerskih
religioase	vjerske
calais	calais
rio	rio
alpi	alpi
doctor	doktor
drepturile	prava
emir	emir
emir	amir
turnul	toranj
washington	washington
washington	vašington
nobel	nobelova
nobel	nobel
economica	ekonomske
economica	ekonomska
economica	ekonomski
economica	ekonomske
gentile	gentile
adaugat	dodaje
adaugat	dodali
adaugat	dodao
adaugat	dodaje
adaugat	dodali
adaugat	dodao
decenii	decenijama
decenii	decenija
stilul	stil
stilul	style
los	los
non	non
proces	proces
proces	suđenje
apartine	pripada
domeniu	domen
han	han
cerut	zatražio
cerut	zatražila
cerut	tražio
xiv	xiv
comanda	naredba
comanda	komandu
comanda	komanda
comanda	naređenje
comanda	naredbu
comanda	reda
comanda	red
comanda	naredba
comanda	komandu
comanda	komanda
comanda	naređenje
comanda	naredbu
comanda	reda
comanda	red
interior	unutrašnjost
interior	unutar
interior	unutrašnji
interior	unutrašnja
interior	enterijera
friedrich	friedrich
madrid	madrid
bani	novac
xvii	xvii
secole	vijekova
secole	vijekovima
crearea	stvaranje
crearea	kreiranje
crearea	stvaranje
ron	ron
sah	šah
sah	šah
sah	šah
argint	srebro
intra	ući
intra	ući
norvegia	norveška
regina	regina
regina	queen
regina	kraljica
regina	queen
regina	kraljica
galerie	galerija
decis	odlučili
decis	odlučilo
decis	odlučila
decis	odlučio
dnipropetrovsk	dnjipropetrovsk
unitate	jedinstvo
unitate	jedinica
johann	johann
campania	kampanija
campania	kampanje
campania	kampanji
campania	kampanja
campania	kampanju
compus	sastavljene
compus	jedinjenje
partid	stranka
partid	partija
scop	svrha
moderne	moderna
moderne	savremena
moderne	savremen
descrie	opisati
descrie	opisivanje
conditii	uslovi
conditii	uslovi
energie	energija
schimbat	promijenio
schimbat	promijenila
schimbat	promijenjen
extrem	izuzetno
extrem	ekstremni
extrem	krajnjem
extrem	ekstremne
extrem	ekstremnim
tratatul	sporazum
elvetia	švicarska
elvetia	švicarska
elvetia	švicarska
eveniment	manifestacija
eveniment	događaj
totul	sve
ana	ana
aer	vazduh
standard	standardni
miscarea	pokret
miscarea	pokret
miscarea	pokret
solid	čvrsto
solid	čvrste
sezon	sezona
traian	traian
stadionul	stadionul
stadionul	stadion
studiile	studijama
studiile	proučavanja
studiile	studije
anuntat	najavljeno
anuntat	najavio
anuntat	objavio
anuntat	objavili
anuntat	najavljeno
anuntat	najavio
anuntat	objavio
anuntat	objavili
cazuri	slučajevi
sine	sinus
latina	latinski
latina	latinski
munte	planina
edward	edvard
edward	edward
descopera	otkriti
descopera	otkriju
descopera	otkrili
descopera	otkrije
descopera	otkriti
descopera	otkriju
descopera	otkrili
descopera	otkrije
conducator	vladar
conducator	lider
evenimentul	manifestacija
evenimentul	događaj
pozitie	pozicija
pozitie	položaj
pozitie	pozicija
pozitie	položaj
pozitie	pozicija
pozitie	položaj
masa	sto
masa	masa
masa	obroku
masa	sto
masa	masa
masa	obroku
maritime	pomorski
maritime	maritime
povestea	priča
spatiu	prostor
spatiu	prostor
spatiu	prostor
bas	bas
bas	bas
opt	osam
coreea	koreja
interne	unutrašnje
interne	unutrašnja
interne	unutrašnji
eugen	eugen
ionescu	ionescu
incearca	pokušaj
incearca	try
incearca	pokušaj
incearca	try
reprezentat	zastupljena
reprezentat	predstavljao
reprezentat	predstavljena
parlamentului	parlament
teren	polje
teren	land
teren	kopnena
teren	zemlja
teren	terenu
burgundia	bordo
serbia	srbija
marcat	postigao
marcat	obilježena
marcat	obilježio
marcat	obilježen
canton	kanton
london	london
utilizat	korištene
utilizat	koristi
utilizat	korišteno
utilizat	korišten
severin	severin
produce	proizvoditi
produce	proizvodi
france	francuska
cult	kult
cult	mesdžida
otto	otto
