que	że
revista	magazynek
revista	czasopisma
revista	dziennik
revista	czasopismo
revista	journal
revista	pamiętnik
éxito	udanych
éxito	udane
éxito	udany
éxito	udana
éxito	sukces
éxito	sukcesu
éxito	sukcesów
éxito	sukcesy
éxito	powodzenie
relación	relacje
relación	relacja
relación	relacje
relación	związku
relación	relacja
relación	stosunki
relación	związek
elecciones	wybory
elecciones	wyborów
elecciones	wybory
elecciones	wyborach
elecciones	wyborów
plaza	plac
plaza	plaza
plaza	plac
plaza	kwadrat
plaza	kwadratowy
plaza	square
plaza	kwadratowe
grande	duża
grande	duży
grande	dużych
grande	duże
grande	duża
grande	duże
grande	big
grande	wielka
grande	duży
grande	wielki
grande	grande
distribución	dystrybucji
distribución	dystrybucja
distribución	rozkład
compañía	towarzystwo
compañía	kompania
compañía	firma
compañía	firmy
compañía	spółka
compañía	przedsiębiorstwo
islas	wyspy
proceso	proces
proceso	procesy
alrededor	okolice
alrededor	dookoła
musical	muzyczne
musical	musical
musical	muzyczny
primero	pierwszy
primero	pierwsze
primero	najpierw
primero	pierwsza
territorio	terytoria
territorio	terytorium
dice	mowi
dice	mówi
hombre	mężczyzna
hombre	człowiek
hombre	man
león	lwa
león	lew
león	león
león	leona
león	leon
león	leo
algo	coś
voz	głos
voz	glos
voz	głosu
década	dekady
década	dekadę
madre	matko
madre	matka
iii	iii
organización	organizacja
organización	organizacji
organización	organizacja
organización	organizowanie
monte	mount
monte	góra
monte	monte
aún	nadal
aún	wciąż
aún	jeszcze
aún	acz
aún	jeszcze
decir	powiedz
goles	bramki
goles	cele
goles	celów
goles	bramek
victoria	wiktoria
victoria	wiktorii
victoria	victoria
sede	siedziba
sede	siedziba
importantes	ważne
importantes	wazne
importantes	ważny
importantes	ważna
resultado	rezultat
resultado	wynik
resultado	rezultat
resultado	efekt
resultado	wynik
china	china
china	chin
china	chiny
xix	xix
xix	xix
calle	calle
calle	street
calle	ulica
calle	ulicy
papel	papier
van	vana
van	furgonetka
van	van
medios	nośnik
medios	media
medios	mediów
medios	nośniki
medios	środki
medios	oznacza
francesa	francuski
francesa	francuska
francesa	french
francesa	francuskie
dio	dio
dio	dały
dio	dał
empresa	towarzystwo
empresa	kompania
empresa	firma
empresa	firmy
empresa	spółka
empresa	przedsiębiorstwo
empresa	biznes
empresa	interesy
empresa	business
empresa	interes
empresa	przedsiębiorczość
empresa	przedsiębiorstwo
empresa	przedsięwzięcie
empresa	enterprise
fernando	fernand
fernando	ferdinand
fernando	fernando
don	don
propio	własne
propio	własny
propio	własna
mapa	mapa
mapa	mapy
mapa	mapę
mapa	mapie
mapa	mapy
civil	cywilne
civil	obywatelskiego
civil	cywilny
civil	cywilów
civil	cywile
civil	cywilne
civil	cywile
civil	cywilny
civil	cywil
civil	cywilnej
venezuela	wenezuela
educación	wykształcenie
educación	edukacyjne
educación	edukacyjny
educación	edukacyjnych
educación	edukacja
educación	kształcenie
educación	edukacji
educación	wykształcenie
educación	edukacja
término	termin
término	kadencja
término	określenie
llamada	zwane
llamada	zwana
llamada	dzwonił
llamada	nazywany
ciudades	miasta
ciudades	miejscowości
ciudades	miasteczka
ciudades	miasta
alta	wysoka
alta	wysokie
alta	high
alta	wysoki
alta	wysoko
alta	alta
igual	równe
igual	równa
igual	równy
usa	stany
usa	ameryka
usa	usa
allí	tam
londres	londynu
londres	london
londres	londynie
londres	londyn
tercera	trzecia
tercera	trzeci
tercera	trzecie
edificio	budowanie
edificio	budynek
fallecimiento	śmierci
fallecimiento	death
fallecimiento	śmierć
fuerzas	sił
fuerzas	siły
posible	możliwy
posible	mozliwe
posible	możliwa
posible	możliwe
antiguo	antyk
antiguo	antyki
antiguo	starożytny
antiguo	starożytnych
antiguo	starożytni
antiguo	starożytna
antiguo	starożytne
antiguo	stare
antiguo	stary
antiguo	old
antiguo	stara
antiguo	były
antiguo	poprzedni
antiguo	dawne
antiguo	poprzednie
natural	naturalne
natural	naturalny
natural	naturalnych
natural	naturalna
álbumes	albumy
álbumes	albumów
paso	step
paso	krok
paso	paso
paso	podanie
paso	pass
paso	przepustka
paso	przełęcz
paso	podaj
mujer	żona
mujer	kobiety
mujer	kobieta
mujer	samica
mujer	kobieta
mujer	damskie
mujer	kobiety
mujer	suczka
mujer	kobiet
mujer	kobietki
mujer	kobiety
mujer	damskie
fuerza	siłę
fuerza	siły
fuerza	siła
fuerza	wytrzymałość
fuerza	siły
fuerza	siła
fuerza	force
altura	wysokości
altura	wzrost
altura	wysokość
hijos	synowie
hijos	synów
etc	etc
etc	itd
etc	itp
garcía	garcia
garcía	garcia
garcía	garcía
servicios	usługi
servicios	usług
villa	willa
villa	villa
villa	wiosce
villa	wioska
villa	village
villa	wioski
villa	wieś
conocida	znani
conocida	znany
conocida	znana
conocida	znane
campeón	mistrzu
campeón	mistrz
campeón	champion
campeón	mistrzyni
autor	autor
autor	autora
autor	autorka
modo	tryb
personajes	znaków
personajes	postacie
personajes	znaki
personajes	postaci
personajes	bohaterowie
personajes	postać
conjunto	ustaw
conjunto	set
conjunto	zestaw
conjunto	komplet
eso	że
alemán	niemiecka
alemán	niemcy
alemán	niemieckim
alemán	niemieckie
alemán	niemiecki
meses	miesiące
meses	miesięcy
meses	miesiącach
único	unikalne
único	unikatowe
único	unikalny
único	wyjątkowy
único	niepowtarzalny
actor	aktora
actor	aktor
parece	wygląda
parece	wygląd
antigua	antyk
antigua	antyki
antigua	starożytny
antigua	starożytnych
antigua	starożytni
antigua	starożytna
antigua	starożytne
antigua	stare
antigua	stary
antigua	old
antigua	stara
antigua	antigua
especial	promocje
especial	specjalna
especial	specjalny
especial	specjalne
especial	wyjątkowy
especial	szczególne
interior	wewnętrzny
interior	wewnętrzna
interior	wnętrze
interior	wnętrz
interior	wnętrza
interior	wewnętrzne
plata	srebro
plata	srebrny
plata	srebra
plata	srebrne
plata	srebrna
plata	silver
lemmon	lemmon
japón	japonii
japón	japonia
municipal	komunalnych
control	control
control	sterowanie
control	kontrola
consejo	rady
consejo	porady
consejo	tip
consejo	cynk
consejo	wskazówka
consejo	council
consejo	rady
consejo	rada
consejo	radzie
menor	drobne
seis	szóstka
seis	six
seis	sześć
libre	wolne
libre	wolna
libre	wolny
libre	bezpłatne
libre	free
llegar	przybywa
llegar	przybyć
valle	valle
valle	doliny
valle	valley
valle	dolina
valle	dolinie
festival	festival
festival	festiwalu
festival	festiwal
festival	święto
personaje	postać
personaje	znak
personaje	charakter
trata	traktuje
trata	przemyt
trata	handel
principalmente	głownie
principalmente	głównie
principalmente	najczęściej
principalmente	przeważnie
principalmente	głównie
david	dawid
david	david
castillo	zamek
castillo	castle
castillo	zamku
castillo	castillo
publicado	opublikowane
publicado	opublikowany
publicado	opublikowano
publicado	publikacja
publicado	publikowane
publicado	wysłany
publicado	opublikowane
publicado	opublikowano
publicado	opublikował
publicado	zamieszczone
cantante	singer
cantante	piosenkarz
cantante	wokalista
cantante	piosenkarka
referencia	odniesienie
referencia	odniesienie
referencia	referencyjne
referencia	odniesienia
inglaterra	anglia
inglaterra	anglii
inglaterra	england
resto	wypoczynek
resto	odpoczynek
común	wspólnej
común	wspólny
común	częste
común	często
común	wspólne
editorial	wydawnictwo
editorial	wydawca
editorial	wydawcy
editorial	wydawnictwo
editorial	publikacja
editorial	wydawnictwa
editorial	publikacje
editorial	publikowania
editorial	publikowanie
deporte	sport
deporte	sport
deporte	sporty
deporte	sportowe
saint	święty
saint	święta
saint	saint
espacio	odstęp
espacio	odstępy
espacio	przestrzeni
espacio	kosmos
espacio	przestrzeń
asociación	partnerstwo
asociación	partnerstwa
asociación	skojarzenia
asociación	stowarzyszenia
asociación	association
asociación	stowarzyszenie
hija	córka
hija	córeczka
acción	działania
acción	czynność
acción	działanie
acción	akcja
actores	aktorów
actores	aktorzy
hermano	bro
hermano	bracie
hermano	bracie
hermano	brat
fundación	podstawa
fundación	fundacja
fundación	fundacji
fundación	podkład
fundación	foundation
blanco	docelowe
blanco	cele
blanco	biel
blanco	białe
blanco	white
blanco	biała
blanco	biały
blanco	puste
blanco	pusta
blanco	pusty
blanco	docelowe
blanco	cel
blanco	target
blanco	blanco
profesional	zawodowe
profesional	zawodowych
profesional	profesjonalne
profesional	profesjonalna
profesional	profesjonalny
profesional	profesjonalnie
episodio	odcinek
episodio	epizod
cultural	kulturowe
cultural	kulturalny
cultural	kultury
cultural	kulturalne
principios	zasady
principios	zasadami
principios	zasada
imperio	imperium
imperio	empire
ganó	wygrane
ganó	won
ganó	wygrał
dicho	powiedział
dicho	said
nunca	nigdy
investigación	śledztwo
investigación	dochodzenie
investigación	dochodzenia
investigación	zapytanie
investigación	dochodzenie
investigación	dochodzenia
investigación	badania
prefijo	przedrostek
estar	bycie
estar	będąc
estar	bycia
municipios	gmin
municipios	gminy
from	from
from	od
problemas	kłopoty
problemas	kłopot
problemas	kłopoty
problemas	problemy
problemas	problemy
problemas	problem
modelo	wzór
modelo	model
modelo	modelka
svg	svg
favor	przysługi
favor	przysługę
favor	proszę
actividad	aktywność
actividad	działalności
actividad	czynność
actividad	działalność
actividad	aktywności
joven	młoda
joven	młody
joven	młode
joven	młodzi
joven	young
formación	kształcenie
formación	szkolenia
formación	trening
formación	szkolenie
formación	treningi
formación	formacja
formación	szyk
formación	formacji
lugares	lokale
lugares	miejsca
lugares	miejsc
lugares	lokalizacji
lugares	lokalizacje
lugares	miejsca
planta	rośliny
planta	roślin
planta	roślin
planta	rośliny
planta	roślina
planta	piętrze
planta	piętro
planta	podłoga
período	okres
montañas	gór
montañas	góry
montañas	górski
montañas	mountain
montañas	góra
montañas	góry
ronda	okrągła
ronda	okrągły
ronda	okrągłe
ronda	runda
clase	zajęcia
clase	klasy
clase	klasa
especialmente	zwłaszcza
especialmente	szczególnie
especialmente	zwłaszcza
especialmente	szczególnie
especialmente	specjalnie
oficina	prezydium
oficina	biuro
oficina	biura
oficina	biuro
oficina	biurowe
oficina	urząd
alcalde	burmistrz
alcalde	burmistrza
pasó	zdał
pasó	przeszedł
pasó	minęło
estaban	były
estaban	byli
longitud	długość
longitud	długości
temas	tematy
temas	tematy
temas	motywy
temas	zagadnienia
temas	kwestie
temas	problemy
temas	kwestii
políticos	polityka
políticos	politycy
políticos	polityki
políticos	politycy
políticos	polityków
deportivo	deportivo
deportivo	sport
deportivo	sporty
deportivo	sportowe
arquitectura	architektura
arquitectura	architektury
creación	tworzenie
creación	tworzenia
creación	utworzenie
creación	stworzenie
creación	tworzenie
creación	tworzeniu
creación	tworzenia
barrio	sąsiedztwo
barrio	osiedle
barrio	dzielnica
barrio	okolica
barrio	barrio
barrio	sąsiedztwo
barrio	sąsiedztwa
barrio	dzielnica
barrio	okolica
argentino	argentyński
argentino	argentino
argentino	argentyński
argentino	argentyna
argentino	argentyny
libros	książki
libros	książek
novela	powieść
novela	powieści
olímpicos	olimpijski
olímpicos	olympic
olímpicos	olimpijskie
jorge	jorge
jorge	jerzego
jorge	jerzy
jorge	grzegorz
jorge	george
razas	rasy
razas	rasa
razas	wyścigi
razas	ras
razas	rasy
razas	ras
razas	rasy
academia	academy
academia	akademia
academia	akademii
academia	akademickie
academia	academia
jefe	szef
jefe	szef
jefe	szefie
defensa	obronie
defensa	obrony
defensa	obrona
defensa	obrony
defensa	obrona
características	cechy
características	charakterystyka
características	właściwości
características	cechy
características	funkcje
características	właściwości
honor	honoru
honor	zaszczyt
honor	honor
honor	honoru
honor	zaszczyt
honor	honor
honor	honorem
incluye	dołącz
incluye	obejmować
incluye	zawiera
incluye	obejmuje
existen	istnieją
amor	amor
amor	miłość
amor	love
amor	miłości
amor	kocham
fuente	źródło
fuente	źródła
fuente	czcionka
fuente	czcionki
fuente	fontanna
fuente	fontanny
fuente	fuente
nuevos	nowości
nuevos	nowe
nuevos	nowość
nuevos	nowy
nuevos	nowa
martín	martín
martín	marcin
martín	martin
situación	status
situación	statusu
situación	sytuacje
situación	sytuacji
situación	sytuacja
nombrado	nazwany
nombrado	nazwane
nombrado	mianowany
nombrado	wyznaczony
nombrado	wyznaczona
existe	istnieje
ellas	je
ellas	ich
ellas	im
ellas	oni
derechos	autorskie
derechos	prawa
derechos	praw
ministro	ministrze
ministro	ministrowie
ministro	minister
interés	interesie
interés	odsetki
interés	odsetek
interés	zainteresowanie
interés	zainteresowania
series	szeregi
series	serie
series	series
series	seria
series	serii
texto	tekst
texto	text
texto	tekstowe
escritores	pisarzy
escritores	pisarze
actriz	aktorka
actriz	aktorki
actriz	aktorką
persona	osoba
persona	osoby
capacidad	pojemności
capacidad	pojemność
capacidad	zdolność
capacidad	zdolność
capacidad	umiejętność
capacidad	zdolności
artes	sztuki
artes	arts
artes	bieg
artes	biegów
artes	biegi
participó	uczestniczyło
participó	uczestniczył
participó	udział
participó	uczestniczyły
participó	uczestniczyła
cantidad	kwota
cantidad	ilość
cantidad	ilości
cantidad	ilość
situada	położony
fuentes	źródła
fuentes	źródeł
fuentes	czcionki
fuentes	fontanny
fuentes	fuentes
vista	vista
vista	widok
vista	zobacz
luz	light
luz	światło
luz	światła
luz	lekka
luz	lekki
luz	luz
baja	baja
baja	niska
baja	niskie
baja	niski
baja	low
baja	nisko
paz	paz
paz	pokoju
paz	peace
paz	pokój
tercer	trzecia
tercer	trzeci
tercer	trzecie
vuelta	okrążenie
vuelta	kolanach
vuelta	okrążenia
vuelta	wróć
vuelta	zwrot
vuelta	zamian
vuelta	powrót
vuelta	vuelta
noche	wieczór
noche	wieczorem
noche	wieczorny
noche	nocy
noche	nocny
noche	night
noche	noc
muestra	przykładowe
muestra	próbka
muestra	próbki
muestra	próba
muestra	pokazy
muestra	pokazuje
rusia	rosyjski
rusia	rosyjska
rusia	rosyjskie
rusia	rosjanin
rusia	rosja
personal	osobiste
personal	osobista
personal	osobisty
personal	personelu
personal	personel
personal	personelu
personal	personel
personal	pracownicy
personal	kadra
personal	kadry
robert	robert
robert	robercie
aeropuerto	lotnisko
apoyo	wsparcia
apoyo	wsparcie
apoyo	wspieranie
semana	tygodnia
semana	tydzień
semana	tygodniu
palacio	palacio
palacio	pałac
palacio	pałacu
palacio	palace
propia	własne
propia	własny
propia	własna
pacífico	pacyfiku
pacífico	pacific
pacífico	pacyfik
pacífico	pokojowe
pacífico	pokojowych
pacífico	spokojne
pacífico	spokojna
escritor	autor
escritor	pisarz
castilla	kastylii
castilla	castilla
profesor	profesor
profesor	profesorze
profesor	nauczycielu
profesor	nauczyciel
profesor	nauczycielka
roma	rzym
roma	romów
roma	roma
diseño	projekt
diseño	konstrukcja
diseño	projektowanie
diseño	design
casos	przypadkach
casos	sprawy
casos	przypadki
negro	czarna
negro	czarne
negro	black
negro	czerń
negro	czarny
negro	murzyn
camino	ścieżki
camino	ścieżkę
camino	ścieżka
camino	drogę
camino	drogowy
camino	drogi
camino	drodze
camino	droga
camino	road
camino	way
camino	sposób
camino	camino
ayuda	pomoc
ayuda	pomocy
ayuda	pomoc
ayuda	pomocy
nombres	imiona
nombres	nazwiska
nombres	nazwy
podría	mógłby
causa	przyczyna
causa	powoduje
causa	przyczyny
causa	przyczyn
horario	harmonogram
horario	godziny
horario	godzin
horario	grafik
horario	rozkład
horario	harmonogram
ciencias	nauka
ciencias	nauki
últimos	ostatnio
últimos	ostatnie
últimos	last
últimos	ostatni
últimos	ostatnia
últimos	najnowsze
últimos	ostatnie
últimos	najnowszy
tamaño	wielkość
tamaño	rozmiary
tamaño	rozmiar
principio	zasada
periodo	okres
nacimiento	urodzenia
nacimiento	poród
nacimiento	narodziny
nada	nic
nada	nada
etapa	etap
etapa	faza
etapa	fazy
etapa	etap
etapa	scena
etapa	faza
etapa	etapie
actualidad	prąd
actualidad	bieżące
actualidad	aktualne
actualidad	bieżący
actualidad	aktualny
pequeño	małych
pequeño	mały
pequeño	małe
pequeño	niewielkie
pequeño	mała
pequeño	male
pequeño	małe
pequeño	little
pequeño	mało
pequeño	mały
pequeño	mała
pequeño	malutki
pequeño	malutka
pequeño	maleńki
pequeño	tiny
pequeño	malutkie
santo	santo
santo	święty
santo	święte
santo	święty
santo	święta
santo	saint
zonas	stref
zonas	strefy
zonas	tereny
zonas	obszary
zonas	obszarach
zonas	powierzchnie
lópez	lópez
lópez	lópez
lópez	lopez
referencias	odniesienie
referencias	referencje
referencias	przekierowania
referencias	odniesienia
referencias	referencji
referencias	odnośniki
referencias	referencje
única	unikalne
única	unikatowe
única	unikalny
única	wyjątkowy
única	niepowtarzalny
ediciones	edycje
ediciones	wydania
ediciones	edycji
dios	bóg
dios	boże
debut	debiut
presente	obecny
presente	teraźniejszość
presente	obecni
presente	obecna
presente	prezent
presente	obecne
congreso	kongres
congreso	kongresie
congreso	kongresu
guitarra	gitary
guitarra	gitara
guitarra	gitarze
australia	australii
australia	australia
qué	jakie
qué	co
pablo	pawel
pablo	paweł
pablo	barney
pablo	pablo
elementos	elementy
elementos	pierwiastki
relaciones	związki
relaciones	relacje
relaciones	relacje
relaciones	związku
relaciones	relacja
relaciones	stosunki
relaciones	związek
relaciones	relacje
relaciones	relacji
relaciones	stosunków
relaciones	stosunki
compuesto	złożone
