категория	kategooria
гитара	kitarr
гражданство	kodakondsus
гражданство	rahvus
гражданство	kodakondsus
научный	teaduslikud
научный	teaduslik
показана	näidatud
стиль	stiil
административно	halduslikult
назад	tagasi
военных	sõjaväe
военных	sõjaline
военных	sõjalise
военных	sõjalised
военных	sõjavägi
америки	ameerika
границы	piire
границы	piirid
границы	piirid
границы	piir
границы	piiri
границы	piir
учился	uuritud
городов	linnad
процесс	protsess
процесс	protsessi
удалена	kustutatud
удалена	kustutanud
удалена	eemaldati
удалена	eemaldatud
скорость	kiirus
скорость	pöörlemiskiirus
скорость	kiirus
звания	ridades
суда	laevu
суда	laevad
суда	laevad
суда	laevade
похоронен	maetud
музыка	muusika
православной	õigeusu
текста	tekst
текста	teksti
факультет	õppejõud
факультет	teaduskonna
основан	asutatud
основан	rajatud
политики	poliitikast
политики	poliitika
политики	poliitikud
пик	piilu
пик	pic
пик	tipp
создан	loodi
создан	loodud
любой	iga
память	memory
память	mälu
память	mälestus
национальная	siseriiklikud
национальная	riiklik
национальная	riiklikud
национальная	siseriiklik
пост	postitust
пост	post
пост	postitus
карл	karl
карл	carl
край	serv
край	edge
тела	keha
тела	kehad
тела	surnukehad
тела	laibad
общество	ühiskond
явно	ilmselgelt
явно	selgesti
явно	selgelt
активно	aktiivselt
лично	isiklikult
вида	vida
польши	poola
польши	poola
вероятно	arvatavasti
вероятно	ilmselt
вероятно	tõenäoliselt
вероятно	tõenäoliselt
вероятно	tõenäoline
часов	tundides
часов	tunde
часов	tunnid
часов	tundi
виды	liigid
виды	liik
виды	tüübid
первоначально	esialgu
первоначально	algselt
первоначально	algselt
первоначально	esialgu
исследований	uuringud
исследований	uurimistöö
исследований	teadusuuringud
исследований	uuringud
жил	elasin
жил	elatud
жил	elanud
жил	elas
начиная	alustamine
начиная	käivitamine
номинации	kandidatuuri
номинации	nimetamine
пожалуйста	palun
международный	rahvusvaheline
международный	rahvusvahelised
международный	international
называется	helistas
происхождения	päritolu
происхождения	päritolu
сами	sami
сами	saami
министра	minister
минимальная	minimaalselt
минимальная	miinimum
минимальная	minimaalne
минимальная	minimaalne
взгляд	pilk
памяти	memory
памяти	mälu
памяти	mälestus
нарушение	rikkumine
нарушение	rikkumise
нарушение	rikkumine
куда	kus
куда	kuhu
сделал	tegi
сделал	tehtud
анатолий	anatoli
анатолий	anatoli
профиль	profiil
профиль	profiili
пример	näidis
пример	näide
средний	keskmine
средний	keskmine
средний	keskmise
средний	keskmine
средний	keskmised
средний	andmekandja
мастер	nõustaja
мастер	võlur
мастер	meister
мастер	õpetaja
мастер	peremees
мастер	isand
факты	fakte
факты	faktid
промышленности	tööstus
промышленности	tööstuse
промышленности	tootmisharu
уровень	tasemed
уровень	taseme
уровень	tase
уровень	tasand
русская	vene
русская	venelane
бассейн	bassein
бассейн	basseini
игрок	mängija
писатели	kirjanikud
лауреат	laureaat
игорь	igor
оба	mõlemad
значительно	märkimisväärselt
значительно	märgatavalt
значительно	oluliselt
значительно	märkimisväärselt
средства	fondid
украина	ukraina
материалы	sisu
материалы	sisaldus
материалы	materjal
материалы	materjalid
контракт	leping
приток	sissevoolu
приток	sissevool
приток	sissevool
объектов	objektid
сегодня	täna
сегодня	täna
солдат	sõdur
солдат	sõdurid
линия	liin
линия	joone
линия	joon
линия	rida
официально	ametlikult
официально	formaalselt
официально	ametlikult
программа	programm
программа	programm
программа	programmi
научная	teaduslikud
научная	teaduslik
советская	nõukogude
советская	nsv
территория	territoorium
территория	territooriumi
власть	power
власть	võimu
власть	võim
власть	võimsus
власть	jõud
славы	kuulsus
анна	anne
анна	anna
команд	käsud
разные	teistsugune
разные	erinevad
разные	erinev
умершие	surnud
умершие	surmad
месяцев	kuud
месяцев	kuude
растений	taim
растений	taime
растений	tehas
слева	vasak
слева	vasakule
слева	vasakul
языки	keeli
языки	keeled
раза	raza
вокал	vokaal
содержит	sisaldab
озеро	järve
озеро	järv
озеро	lake
комиссии	komisjonid
комиссии	komisjon
комиссии	komisjoni
дорога	maantee
