και	og
τμήματα	segmenter
τμήματα	departementer
τμήματα	avdelinger
τμήματα	deler
τμήματα	seksjon
τμήματα	seksjoner
λειτουργία	funksjon
λειτουργία	modus
λειτουργία	mode
λειτουργία	operasjon
λειτουργία	operation
βιβλία	bøker
πρωθυπουργός	premier
κείμενο	tekst
κείμενο	teksten
γραμμή	strek
γραμμή	linje
γραμμή	line
σχέδιο	project
σχέδιο	prosjekt
σχέδιο	utkast
σχέδιο	utkastet
σχέδιο	draft
σχέδιο	design
σχέδιο	planlegge
σχέδιο	plan
βουλευτής	medlem
βουλευτής	medlemmet
γη	jorden
γη	jorda
γη	jord
γη	earth
γη	land
χρήστες	brukere
χρήστες	brukerne
εμφανίζεται	vist
εμφανίζεται	vises
ξανά	igjen
αυτοί	de
αυτοί	they
χρήστης	brukeren
χρήστης	bruker
χρήστης	brukar
θάλασσα	sjøs
θάλασσα	sea
θάλασσα	hav
θάλασσα	havet
χρησιμοποιούνται	brukt
χρησιμοποιούνται	brukes
χρησιμοποιούνται	brukte
καλύτερη	flinkere
καλύτερη	betre
καλύτερη	better
καλύτερη	bedre
πολιτείες	stater
πολιτείες	delstater
χρήστη	brukeren
χρήστη	bruker
χρήστη	brukar
πληθυσμού	befolkningen
πληθυσμού	befolkning
εξουσία	autoritet
εξουσία	fullmakt
εξουσία	authority
εξουσία	myndighet
εξουσία	kraft
εξουσία	makt
εξουσία	strøm
εξουσία	power
καλοκαίρι	sommeren
καλοκαίρι	summer
καλοκαίρι	sommer
παράδοση	leveranse
παράδοση	levering
παράδοση	overgi
παράδοση	overgivelse
παράδοση	kapitulasjon
παράδοση	tradisjon
παράδοση	tradisjonen
άνδρες	mannfolk
άνδρες	menn
άνδρες	gubber
όσκαρ	oscar
όσκαρ	oskar
ακριβώς	nettopp
ακριβώς	presis
ακριβώς	nøyaktig
ακριβώς	akkurat
ακριβώς	nettopp
ακριβώς	eksakt
γυναίκα	woman
γυναίκα	kvinne
γυναίκα	hunkjønn
γυναίκα	kvinnelige
γυναίκα	hunn
γυναίκα	kvinne
γυναίκα	female
γυναίκα	kvinnelig
γυναίκα	kona
γυναίκα	wife
γυναίκα	kone
γυναίκα	hustru
κλπ	etc
κλπ	osv
περιοδικό	ukeblad
περιοδικό	blad
περιοδικό	magasin
κατάλογος	katalogen
κατάλογος	katalog
κατάλογος	liste
κατάλογος	list
κατάλογος	listen
κεντρική	central
κεντρική	sentral
κεντρική	sentralt
ακολούθησε	follow
ακολούθησε	følge
ακολούθησε	følg
ακολούθησε	følger
ακολούθησε	skygget
ακολούθησε	fulgte
ακολούθησε	fulgt
ακολούθησε	følges
γλώσσες	språk
νησιά	øyer
χρώμα	farge
χρώμα	farge
διεθνής	international
διεθνής	internasjonalt
διεθνής	internasjonale
διεθνής	internasjonal
αμερική	amerika
αμερική	america
γυναίκες	kvinner
γυναίκες	kvinnfolk
μονή	kloster
σπούδασε	studerte
σπούδασε	studert
κύρια	main
κύρια	hoved
πρότυπα	maler
πρότυπα	standarder
πρότυπα	standarden
δημιουργήθηκε	opprettes
δημιουργήθηκε	opprettet
δημιουργήθηκε	skapt
δημιουργήθηκε	laga
μικρά	lite
μικρά	small
μικρά	små
μικρά	smått
μικρά	liten
σχέσεις	relasjoner
σχέσεις	forhold
σχέσεις	relasjoner
εμφάνιση	vis
εμφάνιση	vise
εμφάνιση	show
εμφάνιση	skjerm
εμφάνιση	vis
εμφάνιση	vise
εμφάνιση	display
τέσσερα	fire
τέσσερα	four
εγκυκλοπαίδεια	encyklopedi
εγκυκλοπαίδεια	leksikon
αυτοκρατορία	empire
αυτοκρατορία	imperiet
αυτοκρατορία	keiserdømmet
αυτοκρατορία	imperium
ώρες	timer
ώρες	åpningstidene
ώρες	åpningstider
ώρες	åpningstid
τίτλος	tittel
συνθήκες	traktater
συνθήκες	vilkår
συνθήκες	betingelsene
συνθήκες	betingelser
συνθήκες	omstendigheter
συνθήκες	omstendighetene
συνθήκες	omstendighet
μελέτη	studere
μελέτη	studie
σχολείο	skolen
σχολείο	skole
σχολείο	skulen
σχολείο	skule
ειδικά	især
ειδικά	spesielt
ειδικά	spesiellt
ειδικά	særlig
υλικό	materiell
υλικό	materiale
κάστρο	castle
κάστρο	slott
κάστρο	castro
βουλευτές	mps
βουλευτές	mp
δυτικά	west
δυτικά	vest
δυτικά	vesten
δυτικά	vestlig
δυτικά	vest
δυτικά	vestlige
δυτικά	western
καλά	flinke
καλά	flink
καλά	godt
καλά	dyktig
καλά	god
καλά	bra
ανατολικά	east
ανατολικά	øst
ανατολικά	østlig
ανατολικά	øst
απέναντι	motsatte
απέναντι	motsatt
συνεργασία	samarbeid
επιτροπή	commission
επιτροπή	provisjon
επιτροπή	kommisjon
επιτροπή	komiteen
επιτροπή	komité
νίκος	nikos
άνθρωποι	mennesker
άνθρωποι	menneskene
άνθρωποι	mennesker
άνθρωποι	personer
άνθρωποι	personar
άνθρωποι	folk
έφτασε	ankom
έφτασε	kommet
έφτασε	ankommet
αρχηγός	høvding
αρχηγός	leder
σύνθεση	sammensetning
σύνθεση	komposisjon
σύνθεση	syntese
προσπάθεια	forsøk
προσπάθεια	innsats
προσπάθεια	anstrengelse
τελευταίο	siste
τελευταίο	sist
εξελέγη	valgt
απόφαση	avgjørelse
απόφαση	avgjørelsen
απόφαση	beslutning
απόφαση	vedtak
αυτοκράτορα	keiser
αγορά	kjøpet
αγορά	kjøp
αγορά	markedsplass
αγορά	markedsplassen
αγορά	markedet
αγορά	market
αγορά	marked
πρόταση	frieri
ταυτόχρονα	samtidig
μέρες	dager
μέρες	dagene
μέρες	days
ανακαλύφθηκε	oppdaget
ποσοστό	prosent
ποσοστό	prosentandel
ποσοστό	vurder
ποσοστό	rate
τελική	finale
τελική	final
τελική	siste
καθηγητής	foreleser
καθηγητής	professor
καθηγητής	lærer
καθηγητής	læremester
καθηγητής	lærerinne
συμβούλιο	kommunestyret
συμβούλιο	council
μέσο	instrument
μέσο	medium
μέσο	middels
γιάννης	ioannis
γιάννης	giannis
συνέχισε	fortsett
συνέχισε	fortsette
σταθμός	stasjon
σταθμός	holdeplass
παράγεται	produseres
παράγεται	produserte
παράγεται	produsert
παράγεται	generert
παράγεται	genereres
παράγεται	genererte
έρευνα	utredning
έρευνα	etterforskning
έρευνα	undersøkelse
έρευνα	spørreundersøkelse
έρευνα	undersøkelsen
έρευνα	survey
έρευνα	forskning
έρευνα	research
γέννησης	fødsel
γέννησης	fødselen
δυτική	west
δυτική	vest
δυτική	vesten
δυτική	vestlig
δυτική	vest
δυτική	vestlige
δυτική	western
κωνσταντινούπολη	konstantinopel
κωνσταντινούπολη	istanbul
έννοια	betydning
έννοια	mening
έννοια	konsept
έννοια	konseptet
απο	fra
απο	from
απο	frå
χαρακτήρα	karakter
χαρακτήρα	rollefigur
αλέξανδρος	alexandros
αλέξανδρος	aleksander
αλέξανδρος	alexander
δυνατότητα	mulighet
θερμοκρασία	temperatur
σπουδές	studerte
σπουδές	studert
σπουδές	studier
γενική	generell
γενική	generelt
γενική	general
οργάνωση	organisasjon
οργάνωση	organisasjonen
οργάνωση	organisasjon
οργάνωση	organisasjonen
μερικά	some
μερικά	noen
μερικά	enkelte
χρειάζεται	behov
όμιλος	gruppe
όμιλος	gruppen
επιφάνεια	overflate
επιφάνεια	overflaten
αγγλία	england
μετάφραση	oversettelse
μετάφραση	oversettelsen
ρωσία	russlands
ρωσία	russland
ρώμη	rome
ρώμη	roma
κορυφή	øverst
κορυφή	top
κορυφή	toppen
κορυφή	overdel
κορυφή	topp
κορυφή	peak
βιβλιοθήκη	bibliotek
βιβλιοθήκη	biblioteket
λόγους	reasons
λόγους	årsaker
λόγους	grunner
σημαία	flagg
δεδομένων	dataene
δεδομένων	data
βρέθηκε	funnet
βρέθηκε	fann
βρέθηκε	fant
βρέθηκε	funne
ορίζεται	defineres
ορίζεται	definerte
ορίζεται	definert
ενδιαφέρον	interresant
ενδιαφέρον	interessante
ενδιαφέρον	interessant
έξω	utenfor
έξω	utafor
έξω	utsiden
έξω	ute
έξω	ut
έξω	out
έξω	ute
ισπανία	spania
ρωσίας	russlands
ρωσίας	russland
μιχαήλ	mikhail
μιχαήλ	mikael
μιχαήλ	michael
πέρασε	besto
πέρασε	bestått
διοίκηση	kommandoen
διοίκηση	command
διοίκηση	befal
διοίκηση	kommando
διοίκηση	management
διοίκηση	ledelse
διοίκηση	administrasjonen
διοίκηση	administrasjon
δεξιά	riktig
δεξιά	høyre
δεξιά	rett
καμία	ingen
εφαρμογή	implementering
εφαρμογή	gjennomføringen
εφαρμογή	applikasjon
εφαρμογή	app
εφαρμογή	appen
εφαρμογή	applikasjon
εφαρμογή	app
εφαρμογή	søknad
εφαρμογή	tilleggsfunksjon
εφαρμογή	applikasjonen
σύζυγος	ektefelle
σύζυγος	ektemann
σύζυγος	kona
σύζυγος	wife
σύζυγος	kone
σύζυγος	hustru
βραβεία	utmerkelser
βραβεία	priser
βραβεία	utdelingen
βραβεία	awards
βραβεία	utmerkelse
βραβεία	premier
ημερομηνία	årstall
ημερομηνία	dato
ημερομηνία	date
συμμετείχαν	deltok
συμμετείχαν	deltatt
ανατολική	east
ανατολική	øst
ανατολική	østlig
ανατολική	øst
υπουργείο	departement
υπουργείο	departementet
υπουργείο	ministry
μέρη	delene
μέρη	deler
μέρη	stader
μέρη	steder
μέρη	spisesteder
μέρη	fester
μέρη	partier
αγγλική	engelsk
λόγος	årsak
λόγος	fornuft
λόγος	grunn
λόγος	tale
λόγος	talen
παιχνίδι	spill
παιχνίδι	kampstart
παιχνίδι	game
παιχνίδι	leketøy
παιχνίδι	avspilling
παιχνίδι	leke
παιχνίδι	lek
παιχνίδι	spill
διοργάνωση	organisasjon
διοργάνωση	organisasjonen
γαλλική	fransk
σχήμα	formen
σχήμα	shape
σχήμα	form
σχήμα	fasong
σχήμα	figur
φεστιβάλ	festival
φεστιβάλ	festivaler
ονόματα	names
ονόματα	navn
επίσημα	offisielt
επιχείρηση	operasjon
επιχείρηση	operation
επιχείρηση	enterprise
αποφάσισε	besluttet
αποφάσισε	bestem
αποφάσισε	bestemme
λονδίνο	london
συνθήκη	traktaten
συνθήκη	traktat
μακεδονίας	makedonia
πρόσωπο	person
πρόσωπο	personen
πρόσωπο	ansiktet
πρόσωπο	ansikt
πρόσωπο	face
εξέλιξη	utvikling
εξέλιξη	evolusjon
κοινότητας	fellesskap
κοινότητας	samfunnet
κοινότητας	samfunn
κοινότητας	fellesskapet
κίνηση	motion
κίνηση	bevegelse
κίνηση	flytte
κίνηση	flytt
κίνηση	vikeplikt
κίνηση	trafikk
κίνηση	trafikken
κίνηση	bevegelse
κίνηση	movement
μέρα	dag
μέρα	dagen
μέρα	day
κομμάτι	bit
κομμάτι	stykke
ώρα	tid
ώρα	klokkeslett
ώρα	gang
συμφωνία	enighet
συμφωνία	avtale
λοιπόν	vel
λοιπόν	neimen
λοιπόν	vell
μεγάλα	large
μεγάλα	stor
μεγάλα	stort
μεγάλα	big
μεγάλα	store
μεγάλα	stor
μεγάλα	stort
ιστορικά	historisk
ιστορικά	historisk
σκηνοθεσία	regissert
σκηνοθεσία	dirigere
σκηνοθεσία	regisserer
συγγραφείς	forfattere
συγγραφείς	forfattere
τέτοια	slikt
τέτοια	slik
τέτοια	sådan
τέτοια	slike
πλοία	båter
πλοία	skip
πλοία	skuter
συστήματα	systemene
συστήματα	systems
συστήματα	systemer
συστήματα	system
σημεία	poeng
σημεία	punkter
αλλαγή	forandring
αλλαγή	endring
αλλαγή	endre
σημασία	viktighet
σημασία	betydning
σημασία	betydning
λέει	sier
λέει	says
χαρακτηριστικό	karakteristisk
χαρακτηριστικό	funksjonen
χαρακτηριστικό	attributt
διαίρεση	divisjon
διαίρεση	split
διαίρεση	delt
διαίρεση	splitt
διευθυντής	direktør
διευθυντής	regissør
διευθυντής	manager
διευθυντής	bestyrer
τέχνη	art
τέχνη	kunst
επτά	seven
επτά	syv
επτά	syver
επτά	sju
διεθνές	international
διεθνές	internasjonalt
διεθνές	internasjonale
διεθνές	internasjonal
δικαιώματα	rettigheter
δικαιώματα	rettighetene
διαφορά	forskjell
κώστας	kostas
κώστας	costas
χρησιμοποιεί	bruker
κατ	tamkatt
κατ	katt
κατ	cat
επίδραση	innflytelse
επίδραση	påvirkning
επίδραση	virkning
επίδραση	effekt
βάρος	byrden
βάρος	byrde
βάρος	belastning
βάρος	tyngde
ναό	tempelet
ναό	tempel
ναό	temple
τροχιά	track
τροχιά	spor
τροχιά	spore
τροχιά	bane
τροχιά	bane
τροχιά	kretsløp
τομ	tom
πρόσωπα	personer
πρόσωπα	fjes
πρόσωπα	ansiktene
πρόσωπα	ansikter
πρόσωπα	ansikt
πρόσωπα	faces
ιδέα	idè
ιδέα	ide
ιδέα	idea
ιδέα	peiling
ιδέα	idé
ιστορική	historisk
ιστορική	historisk
αντίθεση	opposisjon
αντίθεση	kontrast
νικόλαος	nikolaos
πίνακα	malerkunst
πίνακα	maleri
υπηρεσία	agency
υπηρεσία	byrå
υπηρεσία	byrået
υπηρεσία	servise
υπηρεσία	tjeneste
υπηρεσία	service
σύντομα	snart
σύντομα	soon
διεθνή	international
διεθνή	internasjonalt
διεθνή	internasjonale
διεθνή	internasjonal
στοιχείο	elementet
στοιχείο	gjenstand
στοιχείο	element
στοιχείο	grunnstoff
στοιχείο	element
ταχύτητα	hastighet
ταχύτητα	fart
ταχύτητα	hastighet
ταχύτητα	hurtighet
ταχύτητα	speed
όρους	vilkårene
όρους	betingelsene
όρους	betingelser
όρους	vilkår
αττικής	attica
κρήτης	crete
κρήτης	kreta
αεκ	aek
αεκ	img
ολυμπιακός	olympiske
ολυμπιακός	olympic
ολυμπιακός	olympiakos
