est	rytų
professionnelles	profesionalus
absolue	absoliutas
absolue	absoliutus
médiéval	viduramžių
médiéval	viduramžiškas
prime	bonus
prime	premija
prime	priemoka
prime	priemokos
prime	smūgį
occupent	užimti
sonore	garsas
age	amžiaus
age	amžius
polémique	nesutarimų
sauvages	laukiniai
sauvages	laukinių
vivants	gyventi
vivants	gyvenimo
vivants	gyvos
vivants	gyva
vivants	gyvi
vivants	gyvas
compréhension	supratimas
tournées	keliones
tournées	ekskursijų
bade	baden
catastrophe	nelaimė
catastrophe	katastrofa
catastrophe	nelaimės
catastrophe	katastrofos
catastrophe	katastrofa
démonstration	demonstravimo
réussite	sėkmė
réussite	sėkmės
thriller	trileris
configuration	konfigūracija
configuration	derinimas
bleus	bliuzo
creuse	tuščiaviduriai
nuits	naktys
lincoln	linkolnas
cavaliers	raiteliai
cavaliers	cavaliers
char	ženklais
cardiaque	širdies
volcan	ugnikalnio
volcan	volcan
fernández	fernandez
fernández	fernández
marvel	marvel
voisines	kaimynai
voisines	kaimynų
voisines	kaimynai
voisines	kaimynės
remarques	komentarai
remarques	pastabas
remarques	pastabos
remarques	komentaruose
remarques	pastabos
remarques	paaiškinimai
spirou	spirou
quête	žygis
inhumé	palaidotas
pat	pat
variables	kintamasis
vignoble	vynuogynų
vignoble	vynuogynų
roue	ratas
roue	rato
autorisé	įgaliotasis
autorisé	leidžiama
autorisé	absoliutus
cavalier	raitelis
organes	įstaigų
organes	organai
organes	kūnai
sylvain	sylvain
compétence	jurisdikcijos
compétence	jurisdikcija
compétence	įgūdžiai
fonctionnaires	pareigūnai
fonctionnaires	pareigūnams
démocrates	demokratai
démocrates	demokratų
démocrates	demokratų
directrice	direktorius
espérance	espérance
fragments	fragmentas
fragments	fragmentai
fragments	gabaliukai
seattle	sietlo
bond	obligacijų
mulhouse	mulhouse
missiles	raketos
missiles	raketas
missiles	raketa
missiles	raketų
ordonné	tarnystę
certifié	sertifikuota
chercheur	tyrėjas
chercheur	tyrėjo
prépare	parengti
innovation	naujovė
innovation	naujovės
combiné	kombinuotosios
amy	eimė
fortifications	įtvirtinimų
définitive	galutiniai
définitive	galutinis
définitive	galutinė
définitive	finalas
définitive	galutinis
définitive	galutiniai
jaunes	geltona
sachant	žinant
devraient	turėtų
répression	represijos
répression	represijų
blé	kviečiai
blé	kviečių
his	jo
rousseau	rousseau
stable	ramiai
stable	pastovus
stable	stabilus
ecclésiastique	bažnytinės
catholicisme	katalikybė
rayons	stipinai
linéaire	tiesinis
linéaire	linijinis
linéaire	tiesinė
bretonne	bretanės
bretonne	breton
mémorial	atminimo
propulsion	varymo
mythe	mitas
mythe	mitai
faso	fasas
mohammed	mohammed
léonard	leonardas
extérieure	lauko
extérieure	lauke
extérieure	išorės
philosophique	filosofinius
philosophique	filosofijos
philosophique	filosofija
styles	parengtus
nazis	nacių
nazis	naciai
guyane	gvianos
esprits	spiritas
esprits	protus
talk	kalbėti
elisabeth	elisabeth
alexandra	aleksandra
caméra	kamera
mix	mix
grandeur	didybės
sound	garsas
immigration	imigracija
immigration	imigracijos
immigration	emigracijos
immigration	migracija
werner	verneris
airlines	airlines
pollution	užterštumas
pollution	tarša
fayard	fayard
marocain	maroko
sergio	sergio
calme	ramus
calme	ramu
calme	tyliai
organe	kūno
organe	kūnas
todd	todai
duel	dvikova
poétique	poetiškas
enregistrements	registracija
épaisseur	storis
épaisseur	storio
#aaaaaa	#aaaaaa
hunter	medžiotojas
heureux	laiminga
heureux	laimingas
heureux	laimingi
alaska	aliaska
bébé	baby
bébé	mažyte
bébé	mažylis
bébé	kūdikis
bébé	mažyte
moments	momentus
moments	akimirkos
moments	momentai
moments	akimirka
illustrateur	iliustratorius
perse	persija
diesel	dyzeliniai
diesel	dyzelinas
diesel	dyzelino
valley	slėnis
lópez	lópez
erik	erikas
magic	magija
solidarité	solidarumo
solidarité	solidarumas
chapeau	kepures
chapeau	kepure
chapeau	kepurė
comptant	pinigų
comptant	pinigai
comptant	grynieji
ted	ted
uniforme	uniformas
uniforme	uniformos
uniforme	vienodas
serment	priesaika
libéraux	liberalai
libéraux	liberalų
disciplines	visumą
scandale	skandalas
festivals	festivalius
jésuites	jėzuitų
sebastian	sebastianas
juliette	džiuljeta
attribution	paskirstymas
harmattan	harmatanas
protestants	protestantų
cristal	kristalų
combinaison	derinys
combinaison	combo
taxe	mokestis
terminée	atliktas
terminée	baigtos
insurrection	sukilimas
repas	valgius
repas	miltų
repas	miltai
éthique	etikos
éthique	etika
éthique	etikos
hesse	heseno
hesse	hesse
bâti	statybų
halle	halės
luxe	prabanga
luxe	prabangos
maîtresse	meilužė
grenade	granatų
grenade	granada
grenade	granata
casablanca	kasablankos
dennis	deni
mobilier	baldai
compositeurs	kompozitorių
artisans	meistrai
artisans	meistrams
cat	katės
cat	katinas
cat	cat
cat	katė
bourges	buržas
strictement	griežtai
tâches	uždaviniai
tâches	užduotys
impératrice	imperatore
soccer	futbolas
soccer	futbolo
ressort	pavasario
ressort	pavasaris
gère	valdo
marquer	balų
marquer	balu
décoré	papuošti
humides	drėgnas
humides	drėgna
humides	vat
léo	léo
hof	hof
condé	condé
contraintes	apribojimai
contraintes	apribojimus
détective	detektyve
détective	detektyvas
cohen	cohen
conçue	suprojektuoti
conçue	suprojektuotos
conçue	suprojektuota
conçue	suprojektuotas
conçue	gaminamos
sarkozy	sarkozy
mondes	pasauliai
truc	daiktas
truc	dalykas
barbe	barzda
allié	sąjungininkas
prouver	įrodyti
dette	skola
dream	svajonė
dream	svajone
moyennes	vidutinės
bibliothèques	bibliotekų
bibliothèques	bibliotekos
dessert	desertas
dessert	desertai
blake	bleikas
nationaliste	nacionalistinių
nationaliste	nacionalistines
expert	ekspertas
normand	normanai
normand	mielės
lourde	sunkus
lourde	galinga
renard	renard
renard	lapė
esclavage	vergovė
video	video
mississippi	misisipės
collègues	kolegos
ille	vileno
attire	traukia
attire	pritraukti
graines	sėklos
graines	sėkla
graines	sėklos
rébellion	maišto
républicaine	respublikonų
isolées	izoliuoti
isolées	izoliacija
isolées	izoliuota
isolées	izoliuotas
isolées	izoliuota
percussions	mušamieji
galeries	galerijose
galeries	galerija
galeries	galerijoje
coûts	išlaidos
coûts	savikaina
auxerre	auxerre
munitions	ginkluotės
divine	dieviška
observe	stebėti
bouddhisme	budizmas
bouddhisme	budistų
concepts	sąvokos
concepts	sąvokų
harmonie	harmonija
magnus	magnus
parlementaires	parlamentarai
renseignements	informacija
collins	collins
blocs	blokus
blocs	blokai
blocs	blokų
voulant	nori
acheté	perkami
acheté	įsigytas
acheté	pirktas
acheté	nupirkti
acheté	įsigyta
acheté	nusipirko
coupé	taupymo
coupé	coupe
#aaa	#aaa
législation	įstatymai
cerf	cerf
cerf	elniai
courtes	trumpa
courtes	trumpi
courtes	trumpai
courtes	trumpas
révolutionnaires	revoliucinė
palatinat	pfalcas
noces	vestuvės
noces	vestuves
poméranie	pamario
sylvie	david
sylvie	deividas
sylvie	dovydas
sylvie	sylvie
sylvie	siuzana
reçoivent	gavimo
bal	bal
câble	kabeliai
câble	kabelių
canaux	kanalais
canaux	kanalai
figaro	figaro
brièvement	trumpai
implantation	implantacijos
irlandaise	airių
irlandaise	airijos
irlandaise	airiai
boucle	sagtis
boucle	aprėpia
boucle	linijos
escadre	squadron
escadre	korpusas
maçonnerie	mūro
chevet	naktiniai
correctement	tinkamai
coordination	koordinavimas
coordination	koordinavimo
coordination	koordinavimo
talents	talentus
talents	talentas
diplomatique	diplomatinio
diplomatique	diplomatinis
diplomatique	diplomatinių
doux	doux
doux	sweet
doux	saldus
doux	miela
doux	švelnios
doux	švelnus
doux	švelni
doux	lengvu
doux	lengvas
doux	minkštas
doux	minkšta
pères	tėvai
pères	tėveliai
romaines	romos
achevé	atliktas
achevé	baigtos
émilie	emilie
convaincu	įsitikinęs
malades	nesveikas
malades	serga
leonard	leonardas
concession	koncesijos
concession	koncesija
concession	firmą
dérive	drift
eurovision	eurovizijos
égyptien	egiptas
égyptien	egipto
keith	keith
dommages	žala
dommages	žalos
organique	ekologinio
impôt	mokestis
impôt	mokesčiai
vengeance	kerštas
vengeance	keršto
vengeance	keršto
vengeance	kerštas
bombardement	bombardavimo
guadeloupe	gvadelupa
impliqué	dalyvavo
memorial	atminimo
stage	praktiką
bros	bros
demain	rytoj
équipée	įrengta
équipée	įrengti
équipée	sumontuotas
souveraineté	suverenitetui
souveraineté	suverenumą
souveraineté	suvereniteto
profond	gilus
profond	gili
profond	giliai
occitan	oksitanų
spécialisés	specializuotų
spécialisés	specializuotos
spécialisés	specializuota
spécialisés	specializuotas
continuité	tęstinumas
continuité	tęstinumo
systématiquement	reklama
protéines	baltymų
protéines	baltymas
protéines	baltymai
protéines	baltymų
protéines	baltymai
attentats	išpuoliai
attentats	išpuolių
intéressé	domina
intéressé	susidomėję
sauveur	gelbėtojas
éclairage	apšvietimas
éclairage	apšvietimo
éclairage	apšvietimas
éclairage	apšvietimo
betty	betty
rochefort	rochefort
assurée	apdraustas
esp	esp
baccalauréat	bakalauro
baccalauréat	bakalaureato
gonzález	gonzalez
wikidata	wikidata
dialogues	dialogai
dialogues	dialogas
dialogues	dialogo
dialogues	dialogai
dialogues	dialogus
passes	praeina
atlético	atlético
mesurer	matavimo
mesurer	matavimas
mesurer	matavimo
mesurer	matavimas
mesurer	matavimai
joachim	joachim
gallois	velso
jupiter	jupiterio
protestante	protestantų
wwe	wwe
grace	grace
précipitations	kritulių
précipitations	kritulių
bohême	bohemija
sidi	sidi
paire	pora
console	pultas
santos	santos
tombes	duobes
tombes	kapas
adolf	adolfas
réservoir	sugebėti
réservoir	tankai
réservoir	bakas
réservoir	tvenkinys
réservoir	rezervuaras
approfondir	gilinti
linda	linda
vocabulaire	žodyno
vocabulaire	žodynas
missile	raketa
missile	raketų
utiles	naudinga
glasgow	glasgow
harrison	harisonas
wallonie	orientuotas
représentés	sudarė
anneaux	žiedai
cyr	cyr
boxeur	boksininkas
boxeur	kovotojas
qualifiée	kvalifikuota
fifa	fifa
finance	finansų
finance	finansai
finance	finansai
finance	finansus
vedette	žvaigždės
vedette	žvaigždė
vedette	star
critère	kriterijus
inédit	unreleased
tensions	įtampa
tensions	įtampą
lucie	liucija
rica	rika
casse	pertraukas
bête	žvėris
impôts	mokestis
impôts	mokesčiai
pattes	kojos
pattes	kojas
pattes	letenas
économiste	ekonomistas
disparaître	dingsta
bull	bull
saintes	šventieji
bnf	bnf
rudolf	rudolf
pokémon	pokémon
fabricant	gamintojas
logis	logis
singapour	singapūre
singapour	singapūro
singapour	singapūras
michelle	michelle
joie	džiaugsmas
joie	džiaugsmo
costume	kostiumų
costume	kostiumas
puissants	galingas
puissants	galinga
puissants	galingi
hymne	giesmė
hymne	himnas
douleur	skausmas
restauré	atkurtas
restauré	atkuriama
restauré	atkurta
gay	gėjai
gay	gėjų
gay	gėjus
mannequin	manekenas
mannequin	modelis
mannequin	modeliavimas
intense	intensyvus
intense	intensyvi
rendus	lydyti
vegas	vegasą
chimiste	chemikas
flash	flash
pacte	paktas
pacte	pakto
pacte	kompaktiškas
analyses	analizė
foire	sąžiningą
excellence	ekscelencija
excellence	kompetencijos
stock	atsargų
corruption	kyšininkavimo
découpage	pjovimo
consultation	konsultacijos
consultation	konsultacijų
consultation	konsultavimas
consultation	konsultacija
comtés	apskritys
jeter	išmesti
perrin	perrin
pin	pušų
angelo	angelo
pédagogique	pedagoginius
cécile	sesilija
tissu	audinys
continu	nuolat
rire	juokiasi
rire	juoktis
rire	juoko
rire	juokas
coupable	atliktų
cylindres	cilindro
cylindres	cilindras
cylindres	balionai
cylindres	balionus
cylindres	ritiniai
quais	dokai
monténégro	juodkalnija
monténégro	juodkalnijoje
monténégro	juodkalnijos
terreur	teroro
temporaire	laikinai
verlag	verlag
wang	wang
brooklyn	bruklino
ultra	ultra
tante	teta
tante	teta
baltimore	baltimorės
télécommunications	telecom
télécommunications	telekomunikacijos
télécommunications	telekomunikacijų
télécommunications	ryšiai
assurances	atsargumas
assurances	draudimas
assurances	draudimo
vélo	dviratis
vélo	dviratis
vélo	dviračio
vélo	dviračių
vélo	dviračiu
cloche	bell
stabilité	stabilus
rabbin	rabinas
marketing	rinkodara
marketing	prekybos
nicholas	nikolai
attirer	atrakcija
attirer	pritraukti
végétation	augalija
végétation	augmenija
végétation	augmenijos
souffle	smūgis
souffle	kvapą
diagnostic	diagnostiniai
diagnostic	diagnostika
diagnostic	diagnostikos
diagnostic	diagnozės
diagnostic	diagnozė
diagnostic	diagnostika
diagnostic	diagnostika
conservés	konservuota
conservés	konservuoti
sacrée	šventa
sacrée	švento
casino	kazino
musulman	islamo
musulman	musulmonų
musulman	musulmonai
amené	atnešė
serre	šiltnamiai
serre	šiltnamių
architectural	architektūros
complot	kreivės
complot	sąmokslo
appris	išmoko
appris	mokoma
appris	išmokė
fan	išplėtimo
taïwan	taivano
taïwan	taivano
faces	veidai
faces	veidų
müller	müller
müller	muller
mammifères	žinduoliai
mammifères	žinduoliams
potter	poteris
doré	auksinis
doré	auksinis
doré	aukso
doré	gold
doré	auksas
doré	dorė
bain	vonia
bain	vonios
rêves	svajonė
rêves	svajone
rêves	svajones
rêves	sapnai
rêves	svajonės
chômage	nedarbas
chômage	nedarbo
signaler	ataskaita
écrivit	parašiau
écrivit	parašė
écrivit	rašė
antilles	antilų
survivants	išgyvenusiųjų
étroite	siauros
étroite	siauras
étroite	siaura
métallique	metalo
métallique	metalas
xbox	xbox
entourée	apsupti
poudre	milteliai
poudre	miltai
continental	continental
prolongement	pratęsimas
abandonnée	apleistas
abandonnée	apleista
géré	pavyko
géré	valdoma
géré	valdomi
géré	tvarkoma
lever	svertas
lever	svirties
lever	kėlimo
algorithme	algoritmas
minuit	vidurnakčio
humide	drėgnas
humide	drėgna
humide	vat
catalan	katalonų
censure	cenzorius
censure	cenzūra
parade	paradas
ménage	buitinių
ménage	valymo
bush	bušas
marathon	maratonas
algérienne	alžyro
lazare	lazaris
lazare	lazarus
lazare	lazar
baies	uogos
baies	uoga
beauvais	bovė
peste	kenkėjų
peste	maras
wallace	wallace
instructions	instrukcijos
instructions	nurodymai
instructions	instrukcija
controverse	nesutarimų
musulmane	musulmonų
angles	kampai
aaron	aronas
regarder	saugok
regarder	prižiūrėti
regarder	stebi
lama	lama
lama	lamų
détenu	kalinys
purement	grynai
divorce	skyrybos
divorce	skyrybų
divorce	išsiskyrė
cook	gaminti
hardy	hardy
paiement	mokėjimai
systématique	reklama
rémy	remis
morris	morris
fût	būgno
fût	būgnas
survie	išgyvenamumo
survie	išgyvenamumas
survie	išgyvenimo
igor	igor
parrain	rėmėjas
km²	km²
avoue	prisipažinti
fabrice	fabrice
gravité	rimtumą
gravité	trauka
wallonne	valonijos
adhésion	stojimo
apple	apple
karen	karen
nazi	nacių
moral	moralė
moral	moralinę
narrateur	pasakotojas
futurs	ateitis
dons	donorystės
dons	paaukoti
dons	padovanoti
dons	donorystės
ignore	ignoruoja
patrie	tėvynę
malo	malo
sèche	sausa
sèche	sausas
sèche	sausos
oxygène	deguonis
céramique	keramika
céramique	keramika
uss	uss
judaïsme	judaizmas
sévère	sunkus
sévère	žiauri
sévère	laivagalio
souligne	priimtų
exemplaire	pavyzdinį
wings	sparnai
wings	sparnus
enregistrer	rekordas
enregistrer	išsaugoti
monstre	pabaisa
monstre	monstras
acides	rūgštys
acides	rūgštis
séparés	atskirtas
séparés	atskirta
morales	morales
roubaix	roubaix
commerces	parduotuvės
commerces	parduotuvėse
brève	trumpalaikis
brève	trumpas
anthologie	antologijoje
substance	medžiaga
geste	gestas
matrice	matrica
matrice	matricos
nfl	nfl
sardaigne	sardinijos
escrime	aptvarų
perception	suvokimas
perception	supratimas
perception	suvokimo
charleroi	charleroi
axes	ašys
axes	ašis
axes	ašies
descendance	palikuonių
descendance	palikuonių
mayer	mayer
électroniques	elektroninių
électroniques	elektroniniai
commonwealth	sandraugos
gregory	gregory
arménien	armėnų
plongée	nardymo
plongée	nerti
composants	komponentai
composants	ingredientų
composants	ingredientai
rival	konkurentas
patriarche	patriarcho
dominant	dominuojančių
carburant	kuras
téléchargement	atsiųsti
voler	skristi
voler	skrenda
voler	skraidyti
kilomètre	kilometre
kilomètre	kilometrai
kilomètre	kilometrų
dubois	diubua
honneurs	pagyrimu
capturé	pagavo
jet	jet
enterrée	palaidotas
riz	ryžiai
riz	ryžių
extraordinaire	nepaprasto
extraordinaire	nuostabu
extraordinaire	nuostabus
extraordinaire	nuostabi
chan	chan
urbains	urban
urbains	miesto
médicis	médicis
médicis	medici
trajet	maršrutas
doyen	dynas
extérieurs	lauko
extérieurs	lauke
extérieurs	išorės
bridge	tilto
bridge	tiltas
créatures	padarai
patinage	čiuožimo
patinage	raja
indispensable	esminius
indispensable	esminis
révision	peržiūra
const	const
préliminaire	išankstinis
bulle	burbulas
cricket	kriketo
ancêtres	protėviai
olga	olga
touristes	turistai
touristes	turistų
terrible	siaubingai
terrible	baisiai
terrible	baisios
blood	kraujas
confondre	painioti
barrière	kliūtis
barrière	barjerą
barrière	barjeras
barrière	tvoros
barrière	tvora
soie	šilko
acoustique	akustika
colonial	kolonijinės
marches	žingsniai
marches	paradai
intellectuelle	intelektinė
intellectuelle	intelektinės
aluminium	aliuminio
aluminium	aliuminis
aluminium	aliuminis
piège	spąstai
piège	gaudyklė
piège	gaudyklės
doc	doc
policière	policija
policière	policijos
écho	aidas
thématique	teminių
thématique	teminė
tragédie	tragedijos
tragédie	tragedija
mozart	mocartas
excellent	puikiai
excellent	puiki
excellent	puikų
excellent	puikaus
excellent	puikus
hart	hart
arras	arasas
horizon	horizontas
gorge	gerklės
gorge	tarpeklis
librement	laisvai
pauline	paulina
hugh	hugh
amphibiens	varliagyviai
durand	durand
océanie	okeanijos
kenya	kenijoje
kenya	kenija
kenya	kenijos
diamant	deimantas
diamant	deimantai
diamant	deimantų
drogue	narkotikai
derby	derbis
libertés	laisves
tennessee	tenesio
chanter	dainuoti
chanter	dainuoja
fusil	šautuvas
fusil	šautuvą
fusil	pistoletas
fusil	ginklą
fusil	ginklas
fusil	šautuvas
fusil	šautuvą
serbes	serbai
serbes	serbų
marx	marksas
roberts	roberts
broadway	brodvėjaus
salaire	atlyginimas
salaire	alga
salaire	atlyginimai
rappeur	reperis
plaines	lygumų
watson	watson
prêté	paskolinti
préféré	mėgstamiausias
préféré	mylimiausias
préféré	mėgstamiausia
préféré	mėgstamiausias
ingénierie	inžinerija
ingénierie	inžinieriai
ingénierie	inžinerijos
asiatiques	azijos
asiatiques	azijiečių
clara	klara
bataillons	batalionai
magistrat	teisėjas
chanteurs	dainininkai
admissible	priimtini
admissible	leidžiamasis
ethnique	etninės
considérées	laikoma
randonnée	vaikščiojimo
vignes	vynmedžių
vignes	vynuogynų
vignes	vynuogynų
folk	liaudis
portails	vartus
portails	vartai
portails	portalų
billets	bilietai
billets	bilietus
billets	bilietų
billets	banknotai
apogée	didžiausia
conducteur	vairuotojai
conducteur	vairuotojų
conducteur	vairuotojo
conducteur	mašinistas
conducteur	vairuotojas
interdite	draudžiama
interdite	draudžiamos
interdite	draudžiamas
interdite	draudžiama
interdite	uždraustos
lévy	lévy
libye	libijos
libye	libija
sent	kvepia
mineure	nedideli
tigre	tiger
tigre	tigras
compromis	kompromisas
middle	vidurys
middle	artimųjų
chaine	grandinės
chaine	grandinė
séoul	seule
parts	dalys
partager	dalintis
partager	kaupimo
partager	dalijimasis
partager	akcija
partager	dalintis
pluriel	daugiskaita
monica	monika
dépôts	indėliai
josef	josef
michèle	michelle
michèle	michele
michèle	michèle
pommes	obuolių
pommes	obuoliai
pommes	apple
vannes	vartus
vannes	vartai
vannes	vannes
vannes	vožtuvai
haine	neapykanta
haine	nekenčiu
haine	neapykanta
motte	motte
giorgio	giorgio
picard	pikardų
lettonie	latvija
fermes	farm
fermes	ūkiai
échappe	sprunka
tunisienne	tunisą
tunisienne	tunise
tunisienne	tunisas
tunisienne	tuniso
tunisienne	tuniso
copies	kopijas
restaurer	atstatyti
restaurer	atkurti
raid	reidas
distances	atstumai
gardiens	sergėtojai
gardiens	prižiūrėtojai
plafond	lubos
piscine	baseino
donnés	dovanojo
minorité	mažuma
charité	labdaros
charité	labdara
charité	labdaros
exceptionnelle	išskirtinės
exceptionnelle	išimtiniais
exceptionnelle	išimtinės
allée	alėjos
sienne	sienna
explications	paaiškinimas
explications	paaiškinimus
explications	paaiškinimai
abel	abel
extérieures	išorės
cave	rūsys
cave	urvas
séparé	atskirtas
séparé	atskirta
enregistrée	išgelbėjo
archéologue	archeologas
recommandations	rekomendacijos
hippolyte	hippolyte
égyptienne	egiptas
égyptienne	egipto
idéologie	ideologijos
idéologie	ideologija
idéologie	ideologinių
préserver	išsaugoti
tronçon	siekiu
banc	stendo
martine	martine
indochine	indokinija
ménages	buitinių
captain	kapitonas
buffalo	buivolo
juriste	advokato
juriste	teisininkas
juriste	advokatas
démographie	demografija
démographie	demografijos
démographie	demografija
asiatique	azija
asiatique	azijos
regarde	saugok
regarde	prižiūrėti
corde	virvės
corde	virvė
corde	styga
geoffroy	geoffroy
pâte	tešla
pâte	tešlos
pâte	minkštimas
pâte	plaušienos
pâte	plaušiena
organisateur	organizatorius
organisateur	organizatorius
papa	tėti
papa	tėti
papa	tėtis
papa	tėti
florent	florent
ordinateurs	kompiuteris
bassiste	žemi
jessica	džesika
jessica	jessica
gang	gaujos
gang	gauja
now	dabar
combattant	kovotojas
tropicale	atogrąžų
fossiles	iškastinio
citadelle	citadelė
plastique	plastikas
plastique	plastikų
exister	egzistuoti
menaces	grėsmes
menaces	grėsmė
menaces	grėsmės
ventre	pilvo
ventre	pilvas
forestier	miškininkystė
forestier	miškas
carrières	karjerai
carrières	karjera
carrières	karjeros
mécaniques	mechanika
mécaniques	mechaninis
mécaniques	mechaninė
plages	beach
barrages	užtvankų
entraîné	apmokyti
prestige	prestige
missionnaire	misionieriaus
rico	riko
vendue	parduota
vendue	parduodami
vendue	parduotas
vendue	parduodama
favorables	palankios
protestant	protestantų
spirituel	dvasinis
constitutionnelle	konstitucinių
valentin	valentin
danseuse	šokėja
violent	smurtinių
démon	velnio
démon	demonas
constructeurs	statybininkų
constructeurs	gamintojai
madonna	madona
sourire	šypsena
sourire	šypsenos
sourire	šypsosi
sourire	šypsenos
carrés	aikštės
sommeil	miegas
sommeil	miego
sommeil	miegas
sommeil	miega
sommeil	miegu
digne	orus
digne	tinkantis
digne	vertas
digne	verta
chirurgien	chirurgas
défi	iššūkis
rite	apeigos
consulat	konsulatas
consulat	konsulatai
schmidt	schmidt
magnifique	graži
magnifique	gražu
magnifique	nuostabi
magnifique	nuostabiai
classic	klasikinis
chances	šansai
chances	šansai
hôpitaux	ligoninė
hôpitaux	ligoninės
hôpitaux	nebuvimą
hôpitaux	ligoninės
divinité	dievybė
ukrainien	ukrainos
ukrainien	ukraina
ukrainien	ukrainiečių
tigers	tigrai
intellectuels	intelektualai
intellectuels	intelektinė
intellectuels	intelektinės
périodique	periodiškai
entente	antantė
entente	kartelis
entente	kartelio
trilogie	trilogija
précieux	vertinga
précieux	vertingas
indication	nuoroda
indication	indikacijos
danube	dunojaus
danube	dunojus
centenaire	šimtametė
donjon	požemio
donjon	požemiai
croissant	auga
croissant	pusmėnulio
animée	animacinis
amant	meilužis
caps	dangteliais
légal	teisinių
batman	betmenas
jungle	džiunglės
condamnation	pasmerkimo
condamnation	įsitikinimus
condamnation	įsitikinimas
condamnation	pažiūrų
légitime	teisėtų
légitime	teisėta
légitime	teisėti
lys	lelijos
lys	lily
lys	lys
rail	geležinkelis
rail	geležinkelių
rail	geležinkeliai
disparus	dingo
cou	kaklo
cou	kaklas
blois	blois
kazakhstan	kazachstano
kazakhstan	kazachstanas
spectre	spektrai
spectre	spektro
spectre	spektras
spectre	šmėkla
transcription	transkripcijos
nouvellement	naujai
violoniste	smuikininkas
achille	achille
achille	achilo
publicitaire	reklama
publicitaire	reklamos
sandra	sandra
una	una
recrutement	įdarbinimas
présidé	pirmininkavo
explorer	nagrinėti
explorer	tyrinėti
explorer	explorer
partition	balu
couples	porų
ana	ana
reconnus	pripažintos
plastiques	plastikas
plastiques	plastikų
violation	pažeidimas
violation	pažeidimo
conservateurs	konservantų
conservateurs	konservantai
conservateurs	konservatoriai
conservateurs	konservatorių
plats	patiekalus
plats	indai
cameron	cameron
miracle	stebuklas
amédée	amédée
gène	genų
gène	genas
formés	apmokyti
cfa	cfa
deutsche	deutsche
anarchiste	anarchistų
indo	indo
graphiques	diagramos
graphiques	grafinis
graphiques	grafikos
graphiques	grafinio
graphiques	žemėlapiai
monétaire	piniginė
parallèles	lygiagrečiai
créature	padaras
accusations	kaltinimai
accusations	kaltinimų
apporté	atnešė
juger	teisėjas
juger	sprendžiant
résidents	rezidentas
provoqué	išprovokavo
toiles	drobė
toiles	piešiniai
toiles	paveikslai
martínez	martinez
martínez	martínez
albanie	albanijoje
albanie	albanija
thé	arbata
thé	arbatos
enregistrés	išgelbėjo
connexion	pažintis
briques	plytų
briques	plytos
briques	plytų
opinions	nuomonės
brothers	brolių
brothers	brothers
brothers	broliai
bonnet	dangčio
partisan	partizanas
partisan	šalininkas
dumas	diuma
cloud	debesis
cloud	debesys
cloud	debesų
boutique	parduotuvėje
boutique	parduotuvė
boutique	apsipirkti
boutique	laikyti
boutique	parduotuvė
knight	žirgas
knight	riteris
accuse	griežčiau
colloque	simpoziumas
felix	feliksas
mare	mare
exigences	reikalavimai
inventé	sugalvotas
aveugle	aklas
aveugle	aklai
aveugle	akla
ferry	keltų
ferry	keltu
espionnage	šnipas
vies	gyvena
segment	atkarpa
tabac	rūkymas
tabac	rūkymo
tabac	tabakas
scalemajor	scalemajor
palace	pilies
libérale	liberalų
timeaxis	timeaxis
réunions	susirinkimai
réunions	susitikimai
réunions	posėdžiai
spencer	spencer
dominante	dominuojančių
dominante	dominavimo
pensez	manau
forcé	priverstinis
solde	balansas
récolte	derliaus
récolte	pasėlių
récolte	derliaus
récolte	derlius
gustav	gustav
attaqué	užpuolė
apprécié	vertinamas
apprécié	patiko
cape	žaliojo
infos	info
infos	informacija
artificielle	dirbtinių
artificielle	dirbtinis
artificielle	dirbtinė
jésuite	jėzuitų
voyageur	keleivis
voyageur	keleivinis
voyageur	keliautojas
voyageur	keliautoja
serpents	serpents
serpents	gyvatės
serpents	gyvates
serpents	gyvačių
serpents	gyvatės
serpents	gyvate
serpents	gyvatė
cuir	oda
cuir	odos
imagesize	imagesize
utah	jutos
serie	serie
carnaval	karnavalas
location	nuoma
location	nuomos
condamnés	nuteistas
cacher	slėpti
cacher	slepiasi
come	ateik
intrigue	intrigos
plotarea	plotarea
kentucky	kentukio
ned	nedas
probabilité	tikimybė
matériels	hardware
académique	akademinių
roll	roll
châssis	važiuoklė
châssis	važiuoklės
responsabilités	atsakomybė
responsabilités	pareigos
responsabilités	atsakomybė
lyrique	tekstus
lyrique	tekstai
laser	lazerio
composant	komponento
sérieusement	rimtai
sauvetage	gelbėjimo
sauvetage	gelbėjimo
sauvetage	gelbėjimas
existé	egzistavo
nina	nina
doigts	pirštas
doigts	pirštą
convoi	konvojus
blaise	blaise
technologique	technologijos
technologique	technologija
technologique	technologijų
technologique	technologiniai
souffre	kenčia
cercles	apskritimai
arche	arkos
restaurants	restoranai
viaduc	viadukas
gravures	graviūra
gravures	graviūros
émergence	atsiradimą
alabama	alabama
stan	stan
holstein	holstein
escalade	escalade
escalade	lipant
claudia	claudia
allusion	užuomina
alla	alla
mathilde	mathilde
bombardements	bombardavimo
rennais	rennais
suffisant	pasipūtęs
foncé	tamsus
foncé	tamsi
foncé	tamsiai
wendy	vendi
hôtes	svečiai
klein	klein
recul	atatranką
cincinnati	sinsinačio
cyril	cyril
