din	no
naturale	dabiskā
naturale	dabīgi
facultatea	koledža
facultatea	kolēģija
facultatea	koledžā
facultatea	kolēģijas
facultatea	koledžas
facultatea	fakultāte
facultatea	fakultātes
pământ	zemi
pământ	zeme
pământ	zemes
pământ	zemi
pământ	zeme
pământ	zemes
viena	vīne
principale	galvenais
principale	galvenās
principale	galvenā
prim	prima
arte	māksla
alți	pārējie
alți	citi
alți	cits
alți	citādi
alți	citas
seria	sērija
seria	sērijas
dezvoltarea	attīstība
dezvoltarea	izstrāde
dezvoltarea	attīstīšana
dezvoltarea	attīstīšana
dezvoltarea	jaunattīstības
direct	taisni
direct	taisna
direct	tiešā
direct	tiešs
direct	tiešais
direct	direct
direct	tieša
direct	tieši
șef	priekšnieks
palatul	pils
palatul	pilij
palatul	palace
termenul	termins
termenul	apzīmējums
altele	pārējie
altele	citi
altele	cits
altele	citādi
altele	citas
altele	citas
altele	citi
altele	pārējie
carte	grāmata
carte	grāmatiņa
carte	grāmatu
auto	auto
africa	āfrika
religie	reliģija
minor	maznozīmīgi
minor	nelielas
conducerea	pārvaldība
conducerea	apsaimniekošana
conducerea	vadība
conducerea	pārvaldības
conducerea	vadība
asia	āzija
final	beigas
final	galīgais
final	galīgo
final	gala
final	galīgā
adus	atnesa
adus	atvedis
adus	atveda
para	bumbieri
para	bumbieru
para	para
următoarea	next
următoarea	nākamais
următoarea	nākamā
următoarea	nākamo
următoarea	nākošais
părți	daļas
părți	detaļas
părți	puses
fratele	brālim
fratele	brālis
fratele	brāli
membrii	locekļi
membrii	dalībnieki
membrii	deputāti
membrii	biedri
acord	vienošanās
acord	nolīgumu
acord	nolīgums
ambele	abas
ambele	abus
ambele	gan
ambele	abi
teatrul	teātrī
teatrul	teātris
teatrul	teātra
stânga	palicis
stânga	kreisais
stânga	kreisā
stânga	palikusi
catolici	katoļiem
press	spied
press	nospiest
press	preses
press	nospied
press	prese
traducere	tulkošana
traducere	tulkojums
ludovic	luiss
ludovic	luis
dumnezeu	dievs
momentul	moments
momentul	brīdis
momentul	mirklis
drumul	autoceļš
drumul	ceļš
evenimente	notikumi
evenimente	notikumiem
evenimente	pasākumi
district	rajons
district	apgabals
und	und
luna	luna
luna	mēness
luna	pavadonis
luna	mēnesis
luna	mēnesi
publică	publiski
publică	publiskais
publică	publiska
publică	publicēt
publică	publicē
poet	dzejnieks
peter	pīters
peter	pēteris
victoria	viktorija
victoria	viktorijas
fondat	dibināta
fondat	dibināts
sovietică	padomju
nivelul	līmenis
rus	krievu
rus	krieviski
rus	krievs
rus	krievijas
poartă	vārtus
poartă	vārti
poartă	vārtiem
poartă	valkā
poartă	uzvilkt
martin	martin
martin	mārtiņš
martin	martins
observatorul	observatorija
observatorul	novērotājas
observatorul	novērotājs
observatorul	novērotāju
observatorul	novērotāja
observatorul	novērotājam
europeană	eiropas
europeană	eiropietis
adrian	adrians
dumitru	dumitru
https	https
romane	romānos
continuat	turpinājās
continuat	turpinājums
pas	step
pas	posms
pas	soli
pas	solis
pas	pas
spus	teica
spus	pateikts
spus	pateica
united	united
united	apvienotā
united	apvienoto
united	vienoti
păianjeni	zirnekļiem
biserici	baznīcas
berlin	berlīnē
berlin	berlīne
berlin	berlīnes
berlin	berlin
proiectului	projekta
proiectului	projekts
lumina	gaismu
lumina	gaišs
lumina	gaismas
lumina	gaisma
lumina	gaiši
haute	haute
elemente	priekšmeti
elemente	posteņi
elemente	elementi
piatră	akmens
piatră	akmens
piatră	rock
produse	produkta
produse	izstrādājums
produse	produkts
produse	ražojums
produse	izstrādājumi
produse	produkti
produse	ražojumi
romania	rumānija
thomas	tomass
napoca	napoca
sec	sek
sec	sec
piese	celiņi
piese	pēdas
piese	sliedes
piese	daļas
piese	detaļas
piața	tirgus
piața	tirgū
găsit	atrasta
găsit	atrastas
găsit	atrasts
muzica	mūzika
muzica	music
muzica	mūzikā
folosită	izmanto
folosită	lietots
folosită	izmantotais
folosită	izmantots
folosită	lietoti
folosită	lietota
casă	māja
casă	mājā
casă	mājās
casă	home
casă	mājas
casă	majas
afaceri	bizness
afaceri	uzņēmējdarbība
vestul	rietumu
vestul	rietumos
vestul	rietumi
vestul	west
legătură	saikne
legătură	saite
grecia	grieķijā
grecia	grieķija
liber	bezmaksas
liber	brīva
liber	free
liber	brīvs
înseamnă	līdzekļi
înseamnă	nozīmē
pagini	lapas
pagini	lappuses
national	nacionālais
moscova	maskava
moscova	maskavas
moscova	maskavā
comunist	komunistu
comunist	komunistiskā
britanic	britu
britanic	briti
britanic	british
britanic	lielbritānijas
linia	līnija
medie	vidējais
medie	vidēji
medie	vidējā
medie	vidēja
medie	vidējs
medie	vidējais
sovietice	padomju
puterea	stiprums
puterea	stiprība
puterea	spēka
puterea	izturība
puterea	spēks
puterea	power
puterea	jaudas
puterea	jauda
puterea	vara
puternic	stiprs
puternic	spēcīgs
puternic	stipra
puternic	spēcīgi
puternic	stipri
puternic	spēcīga
puternic	spēcīgi
puternic	spēcīgs
oficială	amatpersona
oficială	ierēdnis
legea	tieslietas
legea	likums
pierdut	zaudēti
pierdut	pazaudēts
pierdut	zaudēja
pierdut	pazudis
pierdut	zaudēts
colspan	colspan
afara	ārpusē
afara	ārpus
afara	ārpuses
afara	ārā
afara	out
cariera	karjeru
cariera	karjera
cariera	karjeras
germani	vācieši
rezultat	rezultāts
structura	struktūra
structura	uzbūve
rândul	rinda
rândul	rindā
nordul	ziemeļi
nordul	ziemeļos
nordul	ziemeļu
nordul	ziemeļu
ușor	viegli
ușor	viegla
ușor	viegls
ușor	mierīgi
ușor	nedaudz
putere	stiprums
putere	stiprība
putere	spēka
putere	izturība
putere	spēks
putere	power
putere	jaudas
putere	jauda
putere	vara
adevărul	patiesība
adevărul	patiesību
adevărul	patiesības
xviii	xviii
black	melnā
black	melni
black	melna
black	melnas
black	melns
ediția	edition
ediția	izdevums
castelul	pili
castelul	pils
fiu	dēls
naturală	dabīgais
naturală	dabas
naturală	dabīgs
naturală	dabiskā
naturală	dabīgi
consiliului	padomes
consiliului	padome
consiliului	padomi
importantă	svarīgs
importantă	svarīga
importantă	svarīgas
importantă	svarīgi
importantă	nozīmīgs
cetatea	cietoksnis
cetatea	citadeli
poltava	poltava
suprafața	virsma
premii	apbalvošana
premii	balva
premii	balvas
premii	godalgas
premii	balvas
puncte	punkti
puncte	punktus
puncte	punkti
puncte	punktus
prințul	princis
meteorologie	meteoroloģija
lungime	garums
social	sociāli
social	sociāla
social	sociālie
social	sociālais
social	sociālā
social	sociāls
rapid	ātri
rapid	ātra
rapid	ātrā
rapid	ātrs
rapid	ātri
rapid	ātra
rapid	ātrs
rapid	strauji
rapid	fast
generalul	vispārējā
generalul	vispārējais
generalul	vispārīgi
generalul	vispārēji
femei	sievietes
international	international
international	starptautiskā
international	starptautiski
descrierea	apraksts
școală	skola
școală	skolas
școală	skolu
școală	skolā
original	oriģināls
original	sākotnējais
original	oriģinālā
original	sākotnējā
original	oriģināli
original	oriģināla
șapte	septiņi
șapte	septiņas
plante	augi
plante	rūpnīcas
plante	stādi
kiev	kijevas
kiev	kijevā
ediție	edition
ediție	izdevums
hidrologie	hidroloģija
locale	vietējie
locale	vietējā
locale	vietējais
locale	lokāla
locale	lokālā
ocupat	aizņemta
ocupat	aizņemts
ocupat	aizņemti
ocupat	aizņem
ocupat	aizņemtas
volumul	apjoms
volumul	tilpums
louis	luiss
louis	luis
australia	austrālija
continuă	turpina
continuă	turpināt
referințe	rekomendācijas
referințe	atsauces
online	tiešsaistes
online	tiešsaistē
online	online
media	media
media	mediji
media	mediju
efectuat	veikts
permite	atļaut
permite	atļauj
permite	pieļaut
nimic	neko
nimic	nekas
consiliul	padomes
consiliul	padome
consiliul	padomi
încercat	mēģināju
încercat	mēģinājis
încercat	centos
literară	literatūras
simplu	vienkārši
simplu	vienkāršs
simplu	vienkārša
simplu	vienkāršas
simplu	vienkāršā
imediat	tūlīt
imediat	nekavējoties
imediat	uzreiz
canada	kanāda
punctul	punkts
punctul	point
superioară	pārāka
wilhelm	viljams
wilhelm	vilhelms
sociale	sociāla
sociale	sociālie
sociale	sociālais
sociale	sociālā
sociale	sociāls
grigore	grigore
grigore	gregorijs
științifică	zinātniskā
științifică	zinātniska
științifică	zinātniskais
științifică	zinātnisks
planet	planēta
planet	planētas
planet	planētu
deasupra	virs
deasupra	augstāk
joseph	džozefs
joseph	joseph
arheologice	arheoloģijas
case	gadījums
case	lieta
case	mājas
case	mājiņas
art	māksla
art	art
stabilit	izveidots
politician	politiķis
scurtă	īsa
scurtă	īsais
scurtă	īsā
scurtă	īsi
scurtă	īss
scurtă	īsi
ortodoxă	pareizticīgo
detalii	detaļas
detalii	detalizēta
detalii	sīki
detalii	detalizēti
trupele	karaspēku
trupele	karaspēks
internet	interneta
internet	internets
real	reāli
real	īstais
real	īsta
real	reālā
real	reālās
real	īstas
urss	psrs
cultura	kultūra
romanul	romāns
problema	problēmu
problema	problēma
problema	problēmas
volume	apjomi
americană	american
americană	amerikāņu
americană	amerikas
țările	valstīm
țările	valstis
mesaj	ziņojums
mesaj	vēstule
mesaj	ziņu
mesaj	vēstījums
mesaj	ziņa
hartă	kartē
hartă	karte
internațională	international
internațională	starptautiskā
internațională	starptautiski
academia	akadēmijas
academia	akadēmija
academia	akadēmijā
academia	academy
legate	saistīts
persoană	cilvēks
persoană	persona
complet	aizpildīt
complet	pabeigt
complet	pabeigts
complet	pabeigta
complet	pilnīga
complet	pilnīgi
totală	kopā
cultură	kultūra
obiective	mērķi
obiective	mērķi
obiective	mērķus
obiective	mērķi
actriță	aktrise
măsură	pasākuma
măsură	pasākums
existat	pastāvējusi
existat	pastāvēja
abu	abu
catolică	katoļu
superior	pārāka
deschis	atklāts
deschis	atvērts
deschis	atvērta
deschis	atvērt
joc	spēle
parcul	park
parcul	parkā
parcul	parka
parcul	parks
stare	statuss
stare	valsts
stare	štats
stare	nosacījums
stare	stāvoklis
ferdinand	ferdinands
fizică	fizikas
fizică	fiziskais
fizică	fiziskās
fizică	fiziskie
fizică	fiziski
fizică	fiziska
fizică	fiziskā
man	cilvēks
man	vīrietis
man	vecīt
procesul	process
procesul	procesā
procesul	izmēģinājums
procesul	pētījums
procesul	prāva
procesul	pētījumā
unități	mērvienības
unități	vienības
cale	ceļš
cale	keils
rămâne	paliek
rămâne	paliek
ministerul	ministrijas
ministerul	ministrija
clasa	šķira
clasa	klase
proiect	projekta
proiect	projekts
formează	ripu
fotbalist	futbolists
santa	santa
administrativ	administratīvā
administrativ	administratīvi
administrativ	administratīvais
administrativ	administratīva
administrativ	administratīvie
devenind	kļūstot
pune	nolikt
pune	ielikt
naștere	dzimšanas
naștere	dzemdības
calea	ceļš
stadion	stadionā
stadion	stadions
departe	prom
semnat	parakstījis
semnat	parakstīta
semnat	parakstīts
greacă	grieķijas
greacă	grieķu
roșu	sarkani
roșu	sarkano
roșu	sarkana
roșu	sarkanais
roșu	sarkans
roșu	sarkanā
articolele	raksti
articolele	izstrādājumi
articolele	panti
lupta	cīņa
lupta	cīnās
lupta	cīņu
lupta	cīņa
lupta	cīnīties
văzut	redzējusi
văzut	redzēti
văzut	redzējuši
văzut	redzējis
văzut	redzēju
văzut	redzēja
văzut	ieraudzīju
niciodată	nekad
epoca	epoch
greco	greco
economice	ekonomikas
economice	ekonomiskais
economice	ekonomiskā
economice	ekonomiska
drosophila	drosophila
otoman	osmaņu
împăratul	imperators
divizia	divīzija
divizia	rajons
divizia	dalīšana
metal	metāla
metal	metāls
monumente	pieminekļu
muhammad	muhameds
dezvoltare	attīstība
dezvoltare	izstrāde
dezvoltare	attīstīšana
cursul	kursa
cursul	kursu
cursul	kurss
cursul	kursā
construcție	celtniecība
construcție	būve
construcție	uzbūve
construcție	būvniecība
construcție	konstrukcija
alb	balti
alb	balta
alb	balts
alb	baltais
alb	baltā
bulgari	bulgāriem
bulgari	bulgāru
verde	zaļas
verde	zaļa
verde	zaļā
verde	zaļš
verde	zaļi
urmează	follow
urmează	seko
urmează	sekot
maghiari	ungāri
maghiari	ungāru
debit	plūsma
arată	parāda
arată	rāda
arată	rādīt
arată	parādīt
acțiune	rīcība
saxonia	saksijas
include	iekļaut
include	ietvert
include	ietver
include	ietilpst
include	ietver
obține	iegūsti
obține	dabūt
league	līgas
league	līga
daniel	daniels
destul	pietiek
destul	pietiekami
destul	pietiks
jurnalul	dienasgrāmata
jurnalul	dienasgrāmata
jurnalul	dienasgrāmatu
turistice	tūristu
turistice	tūrisma
live	dzīvas
live	dzīvot
live	dzīvi
live	dzīvo
live	live
live	tiešraide
publicate	publicēts
publicate	publicēta
situația	situācija
situația	stāvoklis
maghiară	ungāru
maghiară	ungārijas
negru	melnā
negru	melni
negru	melna
negru	melnas
negru	melns
omul	cilvēks
omul	vīrietis
omul	vecīt
interes	procentiem
interes	procentus
interes	procenti
interes	interese
știință	zinātnes
știință	zinātne
acordat	piešķirts
alții	citas
alții	citi
alții	pārējie
teoria	teorija
rând	rinda
rând	rindā
folosește	lietošana
folosește	lietojums
folosește	lietot
folosește	izlietot
folosește	izmantošana
valoare	vērtība
civil	civilā
civil	civiliem
civil	civilās
civil	civilā
civil	civilās
civil	civilie
civil	civilais
civil	civiliem
armată	militāra
armată	militārie
armată	militārā
armată	militāri
armată	militāro
armată	armijas
armată	armija
tudor	tudor
modul	režīms
modul	modulis
modul	moduļa
modul	spraudnis
regizat	vērsta
regizat	virzīta
regizat	vērsts
albert	alberts
albert	albert
sursă	avots
lacul	ezera
lacul	ezers
ocupă	aizņem
ocupă	aizņemt
per	per
italian	itāļu
italian	itāliešu
italian	itālijas
schimb	apmaiņa
schimb	apmaiņas
schimb	birža
schimb	samainīt
schimb	apmainīt
singură	vien
singură	vienotā
singură	vienreizēja
singură	vienots
singură	vienotais
culoare	krāsu
culoare	krāsa
culoare	krāsu
culoare	krāsa
chitară	ģitāra
muncă	darbs
model	modelis
model	model
model	modele
model	paraugs
model	sagatavi
model	paraugs
trece	iztur
trece	padod
literare	literatūras
găsește	atrodi
găsește	meklēt
găsește	atrast
studio	studijā
studio	studija
studio	studio
studio	studijas
jîtomîr	žitomira
materiale	materiāli
materiale	materiāls
materiale	materiāli
dezvoltat	attīstīta
dezvoltat	attīstītas
dezvoltat	izstrādāti
dezvoltat	izstrādāts
dezvoltat	attīstītajām
populară	tautas
populară	populāra
populară	populārs
frederic	frederic
frederic	frīdrihs
corpul	ķermeņa
corpul	ķermenis
elena	elena
elena	jeļena
populare	tautas
populare	populāra
populare	populārs
silla	silla
ideea	doma
ideea	ideja
autori	autori
autori	autoriem
diagrama	diagramma
cercetare	pētījumi
cercetare	pētniecības
cercetare	pētniecība
cercetare	izpēte
actual	pašreizējais
actual	pašreizējo
actual	pašreizējie
actual	strāva
actual	pašreizējā
companie	sabiedrība
companie	uzņēmums
companie	kompānija
crimeea	krimas
crimeea	krimas
controlul	kontrole
controlul	kontroles
controlul	kontrolēt
california	kalifornijas
minute	minūtes
minute	protokols
minute	protokoli
artist	izpildītājs
artist	māksliniece
artist	mākslinieks
pace	miers
pace	mieru
pace	miera
societatea	sabiedrība
evrei	ebreji
evrei	ebrejiem
sens	jēga
sens	saprāts
formula	formula
formula	formulas
meci	atbilstība
meci	atbilst
meci	sakritība
meci	mača
meci	sakrīt
contra	contra
contra	skaitītājs
contra	skaitītāja
contra	pret
apariția	parādīšanās
apariția	izšķilšanās
utilizator	lietotājs
utilizator	lietotāja
utilizator	lietotājam
suedia	zviedrija
locuitorii	rezidenti
locuitorii	iedzīvotāji
prințesa	princeses
prințesa	princese
prințesa	princesei
comunitatea	kopienu
comunitatea	kopienas
comunitatea	kopiena
cap	vadītājs
cap	galvu
cap	galvas
cap	galva
cap	cap
cap	klp
cap	cokols
cap	vāciņš
echipă	komanda
echipă	team
cuvinte	vārdi
colaborare	sadarbība
jocurile	spēles
literatura	literatūra
literatura	literatūrā
literatura	literatūras
personal	personiska
personal	personīgie
personal	personīgais
personal	personīgā
personal	personīga
personal	personāls
personal	personiski
personal	personīgi
personal	personāls
personal	darbinieki
regizor	direktora
regizor	direktors
regizor	direktore
regizor	režisors
albă	balti
albă	balta
albă	balts
albă	baltais
albă	baltā
cine	kas
cine	pvo
cine	kurš
star	star
star	zvaigzne
inferioară	zemākā
inferioară	apakšējā
inferioară	zemāka
inferioară	zemākas
inferioară	zemāks
inferioară	sliktāki
marie	marijas
marie	marie
marie	marija
muzical	mūzikas
muzical	muzikāls
organizat	organizētas
organizat	organizētā
organizat	organizēti
organizat	organizēto
organizat	organizēta
organizat	organizēts
organizat	organizēti
organizat	organizēta
organizat	organizēts
literar	literatūras
situl	vietne
situl	vieta
publicată	publicēts
publicată	publicēta
antrenor	pasniedzējs
antrenor	treneris
antrenor	treneri
atac	uzbrukums
atac	uzbrukumu
atac	uzbrukt
atac	uzbrukumā
atac	uzbrukums
copil	mazulis
copil	bērns
copil	mazā
copil	bērns
discuri	diski
discuri	uzskaite
discuri	ieraksti
discuri	pieraksti
port	ostas
port	portu
port	ostā
port	osta
numere	numuri
numere	skaitļi
scrise	rakstisks
scrise	rakstveida
scrise	uzrakstīts
scrise	rakstiska
clubul	klubā
clubul	club
clubul	klubs
clubul	kluba
romi	romu
romi	romi
infanterie	kājnieku
pierre	pierre
pagină	lappuse
pagină	lapa
considerată	uzskatīja
considerată	uzskatīts
considerată	apsvērta
considerată	uzskatīta
xvi	xvi
cineva	kāds
cineva	kādam
olimpice	olympic
olimpice	olimpiskā
olimpice	olimpiskajā
olimpice	olimpiskais
europei	eiropa
europei	europe
voce	balsi
voce	balss
liberă	bezmaksas
liberă	brīva
liberă	free
liberă	brīvs
greu	smags
greu	smagas
greu	smaga
greu	smagais
greu	smagi
greu	smago
greu	cieto
greu	smagi
greu	cietās
greu	grūti
greu	cietais
greu	grūta
crescut	audzēti
crescut	auguši
crescut	audzē
crescut	audzētas
crescut	izvirzīja
rezoluție	rezolūcija
rezoluție	izšķirtspēja
proiectul	projekta
proiectul	projekts
olanda	nīderlande
olanda	nīderlandē
olanda	holland
olanda	holande
henry	henrijs
finală	galīgais
finală	galīgo
finală	gala
finală	galīgā
israel	izraēla
intrarea	ieraksts
intrarea	ieeja
vară	vasarai
vară	vasara
vară	vasarā
compozitor	komponista
versiunea	redakcija
versiunea	versija
prezența	esamība
prezența	klātbūtni
prezența	esība
prezența	klātbūtne
