година	jaar
тек	tek
тек	vloei
тек	flow
тек	stroom
власти	outoriteit
власти	owerhede
согласност	toestemming
согласност	nakoming
фактори	faktore
теми	onderwerpe
теми	temas
примери	voorbeelde
првично	aanvanklik
првично	oorspronklik
борис	boris
подрачје	omgewing
подрачје	gebied
подрачје	oppervlakte
подрачје	area
улоги	rolverdeling
почнал	aanvang
денеска	vandag
направени	gemaak
ефект	effek
ризик	risk
ризик	risiko
цела	hele
цела	geheel
верува	trusts
верува	vertroude
верува	vertrou
верува	vertroud
настан	aktiwiteite
настан	geleentheid
трета	derde
сопственост	eiendom
сопственост	eienaarskap
спортски	sporting
спортски	sportiewe
спортски	sportsoorte
спортски	sport
тврди	eise
страницата	blad
страницата	bladsy
виена	wene
виена	wenen
ништо	niks
клетки	selle
правила	reëls
продолжува	continues
симбол	simbool
удар	blow
удар	coup
удар	beroerte
удар	punch
удар	staking
удар	strike
годишна	jaarlikse
некогаш	ooit
некогаш	soms
стара	stara
стара	oud
стара	ou
карактер	persoonlikheid
јувентус	juventus
константинопол	konstantinopel
првак	kampioen
документи	papers
дејвид	dawid
дејвид	david
црвена	rooi
рак	kreef
рак	kanker
фридрих	friedrich
телевизија	televisie
традиција	tradisie
годишно	maandelikse
годишно	jaarliks
крст	kruis
кит	walvis
кит	kees
кит	keith
кит	kit
инструменти	instruments
инструменти	instrumente
брак	huwelik
бизнис	besigheid
отворен	ope
отворен	oopmaak
отворен	oop
долга	lank
круг	sirkel
круг	rondte
кула	tower
кула	toring
служи	dien
служи	bedien
служи	bedien
точки	kolletjies
точки	kolle
точки	uraan
точки	punte
точки	ruimtes
точки	kolle
култури	kulture
високи	senior
проекти	projekte
поени	uraan
поени	punte
ерусалим	jerusalem
трет	derde
потреба	nood
потреба	benodig
езера	mere
намалување	verminder
намалување	verminder
мрежи	nette
мрежи	netwerke
латински	latyns
внимание	aandag
моментално	tans
словенија	slowenië
база	base
база	onderliggende
база	basis
избрана	gekose
избрана	gekies
избрана	gemerk
западно	wes
љубов	liefde
јасно	skoonmaak
јасно	skoon
јасно	duidelik
мера	meet
карло	carlo
содржина	tevrede
содржина	kommentaar
мир	vrede
продолжил	voortgegaan
најдобро	beste
екипи	spanne
израел	israel
создадена	geskep
вообичаено	gemeen
вообичаено	common
вообичаено	gemeenskaplike
султанот	sultan
убиен	vermoor
убиен	vermoorde
убиен	gedood
убиен	doodgemaak
убиен	vermoor
топ	cannon
топ	kanon
топ	bokant
топ	bo
топ	hoogs
шкотска	skotland
просторот	spasie
приказна	berig
нато	navo
одлука	besluit
назначен	toegewys
назначен	toegeken
назначен	toegeskryf
назначен	aangestelde
замена	ruil
замена	plaasvervanger
странски	buitelandse
странски	foreign
закони	wette
заеднички	gesamentlike
заеднички	joint
заеднички	wedersydse
заеднички	mutual
заеднички	onderlinge
заеднички	gemeen
заеднички	common
заеднички	gemeenskaplike
долги	lank
метод	metode
мадрид	madrid
мост	brug
недели	weke
сцена	scene
сцена	toneel
сцена	landskap
турнир	toernooi
едвард	edvard
едвард	edward
едвард	eduard
сопруга	vrou
брегот	shore
кучиња	hondjies
кучиња	honde
клубови	klawer
клубови	klubs
знаци	karakters
знаци	tekens
император	keiser
средно	medium
средно	sekondêr
средно	sekondêre
залив	baai
залив	bay
опрема	toerusting
опрема	toerusting
опрема	gear
петров	petrov
важни	belangrik
важни	belangrike
златен	goue
златен	golden
златен	goud
компанија	maatskappy
секретар	sekretaris
секретар	sekretaresse
начини	wyses
начини	maniere
чарлс	karel
чарлс	charles
норвешка	no
норвешка	noorweë
барање	navraag
барање	versoek
барање	aanvraag
идеи	idees
географски	geografies
болести	siektes
болести	siekte
арапски	arab
арапски	arabies
арапски	arabiese
арапски	arabic
разликуваат	onderskei
владимир	wladimir
секунди	sekondes
секунди	sekonde
трговија	verruil
трговија	handel
клима	klimaat
членки	lede
тони	tony
тони	toni
статистика	statistiek
статистика	statistieke
статистика	statistieke
статистика	insigte
тренер	afrigter
елемент	item
градски	stad
тврдина	kasteel
тврдина	tivoli
тврдина	fortress
тврдина	citadel
луј	louis
луј	lodewyk
револуционер	rewolusionêre
хари	harry
весник	koerant
поврзан	verbind
стари	oud
стари	ou
светци	saints
минхен	münchen
минхен	munich
природа	aard
природа	prent
природа	natuur
природа	nature
опис	uitbreidings
изградени	opgerig
наслов	headline
наслов	opskrif
наслов	lêername
змија	snake
змија	slang
змија	viper
симболи	simbole
докази	bewyse
докази	getuienis
