மற்றும்	och
ஆசிரியர்	författaren
ஆசிரியர்	upphovsman
ஆசிரியர்	författare
ஆஃப்	iväg
ஆஃப்	off
முக்கியமான	viktiga
முக்கியமான	viktig
முக்கியமான	viktigt
முக்கியமான	kritisk
முக்கியமான	kritiskt
முக்கியமான	kritiska
தொடர்பு	kontakt
தொடர்பு	kontakta
செய்தார்	gjorde
ஜூலை	juli
ஆற்றல்	energi
ஆற்றல்	energy
கிலோ	kilo
வேலை	arbete
வேலை	work
வேலை	arbeta
வேலை	jobba
வேலை	job
வேலை	jobb
இருக்கலாம்	kanske
சமய	religiöst
சமய	religiösa
சமய	religiös
பணி	job
பணி	jobb
பணி	arbete
பணி	work
பணி	arbeta
பணி	jobba
பணி	uppgift
கதை	berättelse
கதை	händelse
கதை	story
கதை	historia
அதிகமாக	knappt
இடையே	emellan
இடையே	mellan
பட்டம்	examen
பட்டம்	gradering
பட்டம்	examen
பட்டம்	grad
பட்டம்	drake
வழி	spår
வழி	sätt
வழி	way
அப்போது	sedan
அப்போது	sen
அப்போது	då
விடுதலை	frigörelse
விடுதலை	befrielse
விடுதலை	friheten
விடுதலை	frihet
விடுதலை	freedom
ஆகஸ்ட்	august
ஆகஸ்ட்	augusti
தேதி	date
தேதி	dejt
தேதி	datum
தேதி	träff
பிறந்த	födelse
பிறந்த	födsel
பிறந்த	födseln
இன்னும்	och
இன்னும்	fortfarande
இன்னும்	ändå
ஜான்	johannes
ஜான்	john
ஜான்	johan
ஜான்	jon
ஜான்	jaan
அடுத்து	nästa
அடுத்து	härnäst
சேவை	gudstjänst
சேவை	tjänsten
சேவை	service
சேவை	tjänst
கருத்து	kommentera
கருத்து	kommentar
கருத்து	gensvar
கருத்து	återkoppling
கருத்து	feedback
கருத்து	synpunkter
கருத்து	respons
கருத்து	tema
காரணம்	anledning
காரணம்	förnuft
காரணம்	skäl
காரணம்	orsak
காரணம்	orsaka
காரணம்	orsak
தனி	privat
தனி	basse
தனி	privata
தனி	separat
தனி	separata
தனி	separera
அவருக்கு	honom
நீண்ட	långa
நீண்ட	långt
நீண்ட	lång
நீண்ட	long
நீண்ட	länge
பள்ளி	skola
பள்ளி	skolan
மகன்	sonen
மகன்	son
சர்வதேச	internationalen
சர்வதேச	international
சர்வதேச	internationell
சர்வதேச	internationella
சர்வதேச	internationellt
எல்லா	allt
எல்லா	alla
பொருட்கள்	objekt
பொருட்கள்	föremål
பொருட்கள்	poster
பொருட்கள்	objekt
பொருட்கள்	föremål
பொருட்கள்	produkterna
பொருட்கள்	produkter
பொருட்கள்	förråd
பொருட்கள்	förnödenheter
பொருட்கள்	leveranser
மின்	electric
மின்	elektriskt
மின்	elektrisk
மின்	elektriska
என்றால்	betyder
என்றால்	innebär
ஏழு	sjua
ஏழு	seven
ஏழு	sju
நடைபெற்ற	innehas
நடைபெற்ற	höll
நடைபெற்ற	hölls
நடைபெற்ற	hålls
முன்னர்	tidigare
முன்னர்	tidigare
முன்னர்	före
முன்னர்	förut
முன்னர்	innan
பொறியியல்	engineering
பொறியியல்	maskin
கா	kha
அமைப்புகள்	organisationer
அமைப்புகள்	inställningar
மொழிகள்	språken
மொழிகள்	språk
அத்துடன்	också
அத்துடன்	även
முழு	fulla
முழு	fullständig
முழு	full
முழு	fullt
முதன்மை	överst
முதன்மை	toppen
முதன்மை	topp
முதன்மை	primär
முதன்மை	primärt
முதன்மை	primära
முதன்மை	huvudsakliga
முதன்மை	main
முதன்மை	huvudsaklig
முதன்மை	viktigaste
மணி	mani
மணி	timme
மணி	timmen
மணி	timma
மணி	klocka
மணி	bell
தொகுப்பு	förpackning
தொகுப்பு	paket
தொகுப்பு	paketet
தொகுப்பு	samling
தொகுப்பு	samlingen
தொகுப்பு	collection
தொகுப்பு	insamling
தொகுப்பு	sammansättningen
தொகுப்பு	sammansättning
தொலைவில்	långt
தொலைவில்	fjärran
தொலைவில்	iväg
தொலைவில்	bort
தொலைவில்	away
மருத்துவ	medicinska
மருத்துவ	medicinsk
மருத்துவ	medicinskt
வணிக	reklamfilm
வணிக	kommersiell
வணிக	kommersiella
வணிக	kommersiellt
திருமணம்	gifta
திருமணம்	gifta
திருமணம்	gifte
திருமணம்	gift
திருமணம்	äktenskap
திருமணம்	äktenskapet
திருமணம்	giftermål
திருமணம்	bröllop
நீங்கள்	ni
நீங்கள்	dig
நீங்கள்	du
இயேசு	jesus
கருதப்படுகிறது	övervägde
கருதப்படுகிறது	övervägt
கருதப்படுகிறது	anses
பொதுவான	vanligt
பொதுவான	gemensamt
பொதுவான	vanlig
பொதுவான	vanliga
பொதுவான	gemensamma
பொதுவான	offentliga
பொதுவான	offentligt
பொதுவான	offentlig
பொதுவான	allmän
பொதுவான	allmänna
பொதுவான	allmänt
சமயம்	religion
சமயம்	communityn
சமயம்	gemenskapen
சமயம்	gemenskap
சமயம்	samhälle
சமயம்	community
எதிராக	emot
எதிராக	mot
ஸ்ரீ	sri
ஸ்ரீ	shri
விட்டு	ledighet
விட்டு	lämna
பக்கம்	sida
பக்கம்	sidan
பக்கம்	page
உள்ளிட்ட	trädde
அதிகம்	high
அதிகம்	höga
அதிகம்	hög
அதிகம்	högt
அதிகம்	mera
அதிகம்	more
அதிகம்	fler
அதிகம்	mer
நாட்கள்	dagarna
நாட்கள்	dagar
நாட்கள்	days
திருத்தந்தை	påven
திருத்தந்தை	påve
திருத்தந்தை	pope
மாற்றம்	konvertering
மாற்றம்	omställning
மாற்றம்	omvandling
மாற்றம்	ombyggnad
மாற்றம்	ändra
மாற்றம்	byt
மாற்றம்	ändring
மாற்றம்	förändring
மாற்றம்	byta
கழகம்	föreningen
கழகம்	förening
கழகம்	association
இறுதி	slutet
இறுதி	end
இறுதி	slut
இறுதி	avsluta
இறுதி	slutliga
இறுதி	final
இறுதி	slutligt
இறுதி	sista
இறுதி	slutgiltigt
இறுதி	slutlig
இணைய	internet
வகைகள்	typer
வகைகள்	lägen
வகைகள்	kategorierna
வகைகள்	kategorier
சீன	kineser
சீன	kinesiskt
சீன	kines
சீன	kinesisk
சீன	kinesiska
பொருளாதார	ekonomiskt
பொருளாதார	ekonomisk
பொருளாதார	ekonomiska
பொருளாதார	ekonomiskt
பொருளாதார	sparsam
பொருளாதார	ekonomi
இயற்கை	naturlig
இயற்கை	naturliga
இயற்கை	natural
இயற்கை	naturligt
இயற்கை	natur
இயற்கை	naturen
இயற்கை	nature
தலைமை	chef
தலைமை	chief
தலைமை	chefen
தலைமை	hövding
தலைமை	ledarskap
வேதியியல்	kemi
நிதி	finans
நிதி	finanser
நிதி	finansiering
நிதி	finansiera
நிதி	finansierar
போக்குவரத்து	transporter
போக்குவரத்து	transport
போக்குவரத்து	transporter
போக்குவரத்து	transportera
போக்குவரத்து	transport
இருந்தன	var
புகழ்	ursäkter
புகழ்	berömmelse
புகழ்	fame
புகழ்	lovsång
புகழ்	beröm
புகழ்	prisa
புகழ்	lovord
முன்பு	före
முன்பு	förut
முன்பு	innan
அதிகமான	high
அதிகமான	höga
அதிகமான	hög
அதிகமான	högt
அதிகமான	max
அதிகமான	maximalt
அதிகமான	större
கீழே	down
கீழே	neråt
கீழே	nere
கீழே	nedåt
கீழே	ner
கீழே	nedan
கீழே	nedanför
கீழே	botten
கீழே	nedre
கீழே	nerifrån
பிப்ரவரி	februari
செய்தி	berättelse
செய்தி	händelse
செய்தி	story
செய்தி	historia
செய்தி	nyheter
