से	от
मद	елементи
मद	точка
मद	елемент
मद	артикул
मिशनरी	мисионер
बियोवुल्फ़	беоулф
पिताजी	татко
पिताजी	тате
पिताजी	тати
पिताजी	татко
संधारित्र	кондензатор
सबवे	метро
सबवे	метрото
वू	уу
वू	ву
चोटियों	върхове
पुनर्जन्म	прераждането
पुनर्जन्म	прераждане
