категорія	kategória
відкриття	megnyitás
відкриття	nyitás
відкриття	megnyitó
відкриття	nyitó
відкриття	nyílás
рок	roc
рок	szikla
рок	kő
рок	rock
шлях	utat
шлях	ösvény
шлях	útvonal
шлях	út
фото	fényképek
фото	kép
фото	fénykép
фото	fotó
фото	képet
фото	kép
фото	fénykép
фото	fotók
фото	fényképek
фото	képek
організація	szervezés
організація	szervezet
організація	szervezés
організація	szervezet
поверхні	felszín
поверхні	felület
поверхні	felszíni
називають	említett
називають	utalt
називають	hivatkozott
називають	utaltak
планети	bolygók
фон	fonds
фон	von
міністр	miniszter
відповідає	válaszolt
відповідає	reagálás
відповідає	reagál
відповідає	gyufa
відповідає	egyezés
відповідає	egyezik
журнал	napló
журнал	log
журнал	journal
журнал	napló
журнал	lap
журнал	lapjában
журнал	magazin
журнал	tár
журнал	újság
журнал	történelme
журнал	előzmények
журнал	történelem
особа	személy
особа	személyre
особа	személyazonosság
особа	személyazonosságát
особа	identitás
будівлі	épület
будівлі	épületek
храм	szentély
храм	templom
храм	szentély
храм	temploma
храм	temple
дмитро	dmitry
практично	gyakorlatilag
таблиця	táblázat
таблиця	asztali
таблиця	tábla
таблиця	asztal
операції	műveletek
операції	üzemeltetés
операції	tranzakció
операції	ügylet
операції	tranzakció
операції	ügyletek
операції	tranzakciók
віці	kor
віці	életkor
музичні	zenés
музичні	zenei
музичні	musical
модель	model
модель	minta
модель	modell
джерел	forrás
джерел	források
джерел	eredet
заклади	hivatalok
заклади	irodák
серія	sorozat
риби	halak
риби	halak
риби	hal
риби	halat
поки	miközben
поки	mialatt
поки	míg
поки	amíg
поки	szia
останні	legújabb
останні	legutóbbi
останні	legfrissebb
мережі	hálózatok
мережі	hálózat
мережі	hálózati
мережі	network
союз	union
союз	unió
союз	szakszervezet
союз	unión
союз	uniós
союз	szojuz
головою	elnök
функції	függvény
функції	funkció
функції	funkciók
функції	feladatok
визначення	meghatározás
визначення	meghatározása
визначення	fogalmak
визначення	meghatározások
визначення	meghatározó
тренер	edző
військовий	katonaság
військовий	katonai
військовий	hadsereg
сіл	falvak
сіл	fóka
сіл	pecsét
сіл	seal
кожен	minden
кожен	mindegyik
кубок	copa
кубок	coupe
кубок	kupa
кубок	csésze
кубок	cup
кубок	pohár
кубок	bögre
поширення	megosztás
поширення	részesedése
поширення	megosztás
поширення	részesedés
поширення	részvények
поширення	részvény
поширення	részesedés
поширення	terjed
нижче	alul
нижче	alatt
нижче	alatta
нижче	alább
нижче	lent
параметр	paraméter
параметр	paraméterek
параметр	opció
параметр	lehetőség
швидкість	sebesség
швидкість	mérték
швидкість	kamatláb
швидкість	arány
швидкість	sebesség
швидкість	fordulatszám
швидкість	gyorsaság
вдалося	sikerült
незважаючи	mindamellett
незважаючи	mindazonáltal
незважаючи	ellenére
статистика	statisztika
статистика	statisztikák
статистика	statisztika
статистика	statisztikák
статистика	elemzések
залізниці	vasút
залізниці	vasutak
гори	hegység
гори	hegyek
верхня	felső
радянські	szovjetek
радянські	szovjet
мені	manny
охорони	őrök
військові	katonaság
військові	katonai
військові	hadsereg
корпус	corpus
корпус	hadtest
корпус	alakulat
боротьби	küzdelem
боротьби	felszámolás
боротьби	felszámolására
колишній	korábbi
завдання	állás
завдання	meló
завдання	munka
