les	เดอะ
chaîne	ลูกโซ่
chaîne	โซ่
chaîne	ช่อง
pourrait	สามารถ
pourrait	อาจ
fond	ล่าง
format	ฟอร์แมต
mode	fashion
mode	แฟชั่น
mode	โหมด
original	ต้นฉบับ
original	ดั้งเดิม
original	เดิม
espagnol	สเปน
artiste	ศิลปิน
artiste	จิตรกร
créer	สร้าง
garde	องครักษ์
sécurité	รปภ
junior	junior
junior	เยาวชน
police	ตำรวจ
comédie	ตลก
albert	อัลเบิร์
albert	อัลเบิร์ต
bruxelles	bruxelles
bruxelles	บรัสเซลส์
empereur	จักรพรรดิ
infanterie	infanterie
ministère	กระทรวง
chevalier	ไนท์
chevalier	อัศวิน
armes	แขน
armes	อาวุธ
armes	ปืน
livres	หนังสือ
livres	livres
principales	หลัก
personnalités	บุคลิก
unique	single
unique	โสด
unique	เอกลักษณ์
capitaine	กัปตัน
large	wide
large	กว้าง
large	กว้าง
tel	tel
parce	เพราะ
demandé	ร้องขอ
demandé	ถาม
divers	เบ็ดเตล็ด
actuelle	ปัจจุบัน
classique	คลาสสิค
classique	คลาสสิค
classique	classic
présent	ปัจจุบัน
fit	พอดี
fit	ฟิต
fit	fit
passé	อดีต
mandat	หมาย
mandat	อาณัติ
berlin	berlin
berlin	เบอร์ลิน
taux	อัตรา
taux	อัตรา
architecture	สถาปัตยกรรม
transport	ขนส่ง
transport	ขนส่ง
sort	สะกด
sort	คาถา
oui	ใช่
oui	ใช่
oui	เย่
annonce	ประกาศ
pièce	เหรียญ
pièce	coin
pièce	คลัง
pratique	สะดวก
pratique	ฝึก
pratique	ซ้อม
pratique	ฝึกฝน
pratique	ปฏิบัติ
terrain	land
terrain	แลนด์
terrain	ที่ดิน
terrain	ภูมิประเทศ
secrétaire	เลขา
secrétaire	รัฐมนตรี
secrétaire	เลขาฯ
secrétaire	เลขาธิการ
secrétaire	เลขานุการ
tennis	เทนนิส
donner	บริจาค
donner	มอบ
donner	ให้
pièces	เหรียญ
pièces	อะไหล่
fonctions	ฟังก์ชัน
fonctions	คุณสมบัติ
fonctions	หน้าที่
informations	ข้อมูล
marché	ตลาด
charge	โหลด
charge	ประจุ
charge	ชาร์ต
charge	ชาร์จ
sites	เว็บไซต์
basket	ตะกร้า
basket	บาสเกตบอล
utiliser	ใช้
économie	เศรษฐศาสตร์
économie	เศรษฐกิจ
longueur	ยาว
légende	ตำนาน
légende	legend
pense	คิด
vingt	ยี่สิบ
vingt	vingt
conditions	เงื่อนไข
protection	ป้องกัน
bibliothèque	ไลบรารี
commerce	พาณิชย์
commerce	แลก
commerce	เทรด
commerce	ค้า
influence	อิทธิพล
énergie	พลังงาน
publique	สาธารณชน
publique	public
publique	สาธารณะ
petits	petits
petits	เล็ก
parties	อะไหล่
parties	ปาร์ตี้
fiction	นิยาย
fiction	นวนิยาย
intérêt	ดอกเบี้ย
intérêt	สนใจ
structure	โครงสร้าง
laurent	เดวิด
laurent	david
kilomètres	กิโลเมตร
kilomètres	ไมลส์
kilomètres	ไมล์
kilomètres	กิโลเมตร
kilomètres	กิโล
régions	ภูมิภาค
passer	ผ่าน
enseignement	สอน
exposition	นิทรรศการ
exposition	นิทรรศการ
poids	เวท
santé	cheers
santé	เชียร์
santé	ดื่ม
santé	อนามัย
santé	health
santé	สุขภาพ
heure	ชั่วโมง
heure	เวลา
feu	ไฟ
feu	เพลิง
profession	อาชีพ
profession	อาชีพ
trouver	หา
trouver	ค้นหา
voyage	ทริป
supérieur	อธิการ
supérieur	superior
logo	logo
logo	โลโก้
derniers	last
derniers	สุดท้าย
derniers	ล่าสุด
derniers	ล่าสุด
localité	ตำแหน่งที่ตั้ง
localité	ตำแหน่ง
arrière	กลับ
arrière	หลัง
black	ดำ
autriche	ออสเตรีย
résultat	ผล
résultat	ผลลัพธ์
couleurs	สี
couleurs	สีสัน
couleurs	สี
couleurs	สี
couleurs	สี
couleurs	สีสัน
comment	วิธี
nations	ประชาชาติ
nations	สหประชาชาติ
central	เซ็นทรัล
signe	ป้าย
signe	ลงชื่อ
signe	เซ็น
apparaît	ปรากฏ
orchestre	วง
orchestre	band
concours	ประกวด
concours	แข่งขัน
moderne	โมเด็ม
longue	ยาว
longue	นาน
termine	เสร็จ
liées	มัด
phase	เฟส
problèmes	ปัญหา
record	บันทึก
record	สถิติ
célèbre	ดัง
doivent	ต้อง
musical	มิวสิค
mariage	แต่งงาน
mariage	แต่ง
architecte	สถาปนิก
architecte	สถาปนิก
message	จดหมาย
message	ข้อความ
mêmes	เดียวกัน
artistes	ศิลปิน
artistes	จิตรกร
artistes	ศิลปิน
constitution	รัฐธรรมนูญ
presque	เกือบ
affaire	กรณี
affaire	case
affaire	คดี
esprit	esprit
esprit	มายด์
esprit	จิต
esprit	ใจ
esprit	mind
esprit	รังเกียจ
esprit	วิญญาณ
esprit	สปิริต
suivi	ติดตาม
suivi	ตาม
moteur	เครื่องยนต์
moteur	motor
moteur	มอเตอร์
relations	สัมพันธ์
ouverture	เปิด
alain	ไมเคิ้ล
alain	ไมเคิล
alain	alan
alain	เดวิด
alain	david
élève	ศิษย์
séries	ซีรี่ส์
séries	อนุกรม
vienne	เวียนนา
parlement	รัฐสภา
parlement	parlement
zip	zip
zip	รูด
étudiant	นักเรียน
étudiant	นักศึกษา
maria	maria
techniques	เทคนิค
techniques	เทคนิค
théorie	ทฤษฎี
mémoire	memory
ait	ait
ami	friend
ami	เพื่อน
super	เยี่ยม
super	ยอด
super	super
super	เยี่ยม
françaises	ฝรั่งเศส
françaises	françaises
images	ภาพ
images	รูปภาพ
images	รูป
images	แม่ค้า
magazine	นิตยสาร
don	บริจาค
don	บริจาค
don	ดอน
don	don
pourquoi	ทำไม
note	หมายเหตุ
note	บันทึก
note	โน้ต
note	เชิงอรรถ
note	อรรถ
morts	ตาย
camp	ค่าย
considéré	พิจารณา
secteur	ภาค
social	สังคม
représentant	ตัวแทน
saisons	ฤดูกาล
saisons	ฤดูกาล
temple	วิหาร
temple	วัด
forêt	ป่า
forêt	ฟอเรส
forêt	ฟอเรสต์
forêt	forêt
forte	forte
forte	เข้ม
forte	strong
forte	แรง
forte	แข็งแกร่ง
commandant	เมเจอร์
ben	ben
ben	เบน
ben	เบ็น
docteur	ดอกเตอร์
docteur	หมอ
docteur	แพทย์
christian	คริสเตียน
artistique	อาร์ต
artistique	อาร์ท
artistique	art
artistique	ศิลปะ
loin	ไกล
loin	ห่าง
collège	collège
collège	วิทยาลัย
collège	มหาวิทยาลัย
utilise	ใช้
bassin	เชิงกราน
victoires	ชนะ
victoires	ชัยชนะ
rend	ทำให้
bureau	สำนักงาน
bureau	ออฟฟิศ
contrat	สัญญา
féminin	หญิง
féminin	หญิง
féminin	สตรี
romain	roman
romain	โรมัน
professionnel	professional
professionnel	วิชาชีพ
arbitre	กรรมการ
arbitre	กรรมการ
directement	ตรง
directement	โดยตรง
directement	direct
directement	โดยตรง
appel	อุทธรณ์
appel	แย้ง
appel	โทร
semaine	อาทิตย์
semaine	สัปดาห์
pied	เท้า
pied	ตีน
you	เจ้า
you	คุณ
you	เธอ
neuf	เก้า
européen	ยุโรป
photographie	ภาพถ่าย
photographie	ภาพถ่าย
bord	ขอบ
bord	edge
canadien	แคนาดา
utilisée	ใช้
entreprises	ธุรกิจ
entreprises	กิจการ
entreprises	บริษัท
entreprises	ธุรกิจ
lumière	สว่าง
lumière	เบา
lumière	ไลท์
lumière	แสง
lumière	ไฟ
lumière	แสง
supérieure	อธิการ
supérieure	superior
automobile	รถยนต์
train	รถไฟ
soviétique	โซเวียต
lieutenant	หมวด
textes	ข้อความ
royale	รอยัล
royale	รอยัล
royale	ราชวงศ์
moitié	ครึ่ง
pilote	ไดรเวอร์
pilote	นักบิน
josé	jose
réponse	ตอบ
reine	ควีน
reine	ราชินี
chacun	แต่ละ
physique	กายภาพ
chansons	เพลง
compris	รวม
étienne	etienne
via	ผ่าน
via	ผ่าน
californie	แคลิฟอร์เนีย
volume	ปริมาตร
militaires	กองทัพ
militaires	ทหาร
pape	โป๊ป
quoi	อะไร
questions	คำถาม
parle	คุย
parle	พูด
parle	พูด
courant	ปัจจุบัน
lire	อ่าน
lire	อ่าน
ouvrages	หนังสือ
industrie	อุตสาหกรรม
lettre	จดหมาย
terres	land
terres	แลนด์
terres	ที่ดิน
brésil	บราซิล
man	มนุษย์
man	ชาย
man	คน
man	แมน
man	man
opération	ธุรกรรม
piste	แทร็ก
piste	แทร็ค
piste	รันเวย์
paix	สันติภาพ
paix	สันติ
paix	สันติสุข
vieux	เก่าๆ
vieux	แก่
vieux	เก่า
propriétaire	owner
propriétaire	เจ้าของ
faible	อ่อนแอ
faible	อ่อน
faible	โลว์
faible	ต่ำ
pyrénées	pyrenees
algérie	algérie
journée	เดย์
journée	วัน
chargé	โหลด
puissance	อำนาจ
puissance	power
puissance	พลังงาน
puissance	พลัง
zones	โซน
zones	บริเวณ
zones	พื้นที่
formule	นมผง
formule	สูตร
sœur	sis
sœur	น้อง
rendre	render
opéra	opera
opéra	เปร่า
puisque	ตั้งแต่
joué	เล่น
piano	เปียนโน
gros	บิ๊ก
gros	ใหญ่
gros	big
gros	อ้วน
gros	อ้วนๆ
gros	ขายส่ง
montagne	ภูผา
montagne	ภูเขา
montagne	ภูเขา
diverses	เบ็ดเตล็ด
découverte	สำรวจ
front	หน้า
front	คิ้ว
circonscription	ดิวิชั่น
poète	กวี
champ	สนาม
champ	ฟิลด์
champ	สาขา
champ	ทุ่ง
champ	ช่อง
champ	champ
champ	แชมป์
val	วาล
val	เวล
val	val
religieux	ศาสนา
religieux	ศาสนา
vote	โหวต
vote	โหวต
projets	โครงการ
lycée	lycée
romaine	roman
romaine	โรมัน
alt	alt
obtenir	รับ
blanche	ขาว
blanche	ไวท์
belle	สวยๆ
belle	สวย
belle	สวยงาม
belle	งดงาม
continue	ต่อ
chant	ซง
chant	เพลง
chant	ร้อง
mondial	เวิลด์
mondial	world
mondial	โลก
mondial	โกลบอล
