है	האי
लेखक	כותבים
लेखक	סופרים
लेखक	סופרת
लेखक	מחבר
लेखक	סופר
लेखक	שחיבר
संस्करण	המהדורה
संस्करण	מהדורה
संस्करण	גרסאות
संस्करण	גרסה
संस्करण	גירסה
संस्करण	הגרסה
संस्करण	גרסא
संस्करण	גרסת
संस्करण	מהדורה
संस्करण	מהדורות
खिलाड़ी	שחקנים
खिलाड़ी	אתלט
खिलाड़ी	ספורטאי
खिलाड़ी	שחקן
खिलाड़ी	נגן
ट्रेन	הרכבת
ट्रेन	טריין
ट्रेन	רכבת
ट्रेन	רכבות
आकार	צורות
आकार	צורת
आकार	צורה
आकार	מידות
आकार	מידה
आकार	גודל
उत्तरी	צפון
सीमा	גבול
सीमा	מגבלה
सीमा	הגבלה
सीमा	סימה
सीमा	גבול
सीमा	טווח
सीमा	הגבלות
सीमा	מגבלות
सीमा	גבולות
पश्चिमी	המערבי
पश्चिमी	מערב
पश्चिमी	מערבי
व्यवस्था	הסדר
व्यवस्था	סידור
आर्थिक	כלכלי
आर्थिक	כלכלית
राजधानी	הון
दर्शन	פילוסופיה
दर्शन	חיזיון
दर्शन	ראייה
दर्शन	חזון
वहाँ	שם
विधि	שיטות
विधि	חוק
विधि	החוק
विधि	משפטים
विधि	שיטה
विधि	השיטה
विधि	מוד
विधि	מצב
अवधि	משך
अवधि	נקודה
अवधि	תקופה
अवधि	תקופות
अवधि	מחזורים
दृष्टि	ויזואלי
दृष्टि	חזותי
दृष्टि	חיזיון
दृष्टि	ראייה
दृष्टि	חזון
सिद्धांत	תאוריה
सिद्धांत	תיאוריה
सिद्धांत	העקרונות
सिद्धांत	עקרונות
सिद्धांत	טנט
सिद्धांत	דוגמה
कलाकार	אומנים
कलाकार	אמנים
कलाकार	אמני
कलाकार	אומן
कलाकार	אמנית
कलाकार	אמן
कलाकार	האמן
बैंक	בנקים
बैंक	בנקס
बैंक	בנק
बैंक	הבנק
ज्यादा	עוד
ज्यादा	יותר
अंतिम	אחרונה
अंतिम	אחרונות
अंतिम	האחרון
अंतिम	אחרונים
अंतिम	אחרון
अंतिम	סופית
अंतिम	סופי
अंतिम	סופיות
अंतिम	גמר
विशिष्ट	ספציפית
विशिष्ट	ספציפי
विशिष्ट	ספציפיות
विशिष्ट	ספציפיים
विशिष्ट	מכובד
हिन्दू	הינדו
लाल	האדומים
लाल	רדס
लाल	אדומים
लाल	רד
लाल	אדום
लाल	אדומים
लाल	אדומה
रहने	נשארת
रहने	נשאר
रहने	נשארים
पूर्वी	מזרחה
पूर्वी	המזרח
पूर्वी	איסט
पूर्वी	מזרח
पूर्वी	המזרחי
पूर्वी	מזרח
समर्थन	תמיכה
समर्थन	תומך
समर्थन	התמיכה
समर्थन	חסויות
व्यापार	מסחר
व्यापार	סחר
व्यापार	עסק
व्यापार	עסקים
व्यापार	החלפה
व्यापार	מסחר
प्रयास	ניסיונות
प्रयास	נסיונות
प्रयास	מאמץ
महिला	אשה
महिला	אישה
महिला	גברת
महिला	ליידי
महिला	נשי
महिला	נקבה
परियोजना	פרוייקט
परियोजना	מיזם
परियोजना	פרויקט
जीवित	בחיים
जीवित	חי
जीवित	שורדים
जीवित	לשרוד
जीवित	שורד
अभिनेता	שחקנים
अभिनेता	שחקן
अभिनेता	השחקן
क्षमता	קיבולת
क्षमता	היכולת
क्षमता	יכולת
क्षमता	יכולות
क्षमता	פוטנציאל
क्षमता	פוטנציאלי
पाया	נמצא
पाया	נמצאו
पाया	נמצאה
पाया	מצאתי
पाया	מצא
वो	היא
पृथ्वी	אדמה
पृथ्वी	ארץ
पृथ्वी	הארץ
गति	תנועה
गति	מהירות
गति	ספיד
गति	מהירות
गति	זריעת
गति	תנועה
परिणाम	תוצאות
परिणाम	תוצאה
परिणाम	תוצאות
परिणाम	התוצאות
लेने	נטילת
लेने	לקיחת
लेने	לוקחת
लेने	לוקח
होगा	ויל
होगा	וויל
भर	מילא
पुत्र	בני
पुत्र	בן
सहित	כולל
शासन	שלטונו
शासन	כלל
शासन	הכלל
शासन	ממשל
शासन	המשטר
शासन	משטר
नियंत्रण	בקרה
नियंत्रण	שליטה
नियंत्रण	פיקוח
प्रभावित	שנפגע
प्रभावित	הושפע
प्रभावित	מושפעת
प्रभावित	השפיע
प्रभावित	מושפע
प्रभावित	מתרשמת
प्रभावित	מתרשם
प्रभावित	התרשם
प्रभावित	התרשמתי
प्रभावित	להרשים
वर्णन	תיאור
वर्णन	התיאור
क्रिकेट	קריקט
क्रिकेट	צרצר
योजना	תכנית
योजना	תוכנית
आरम्भ	התחלה
आरम्भ	ההתחלה
एशिया	אסיה
सन	השמש
सन	שמש
सन	סון
सन	סאן
राजनीतिक	פוליטיות
राजनीतिक	פוליטית
राजनीतिक	פוליטי
प्राकृतिक	טבעית
प्राकृतिक	טבעיות
प्राकृतिक	טבעי
स्थानीय	מקומיים
स्थानीय	מקומי
स्थानीय	מקומית
स्थानीय	מקומיים
स्थानीय	המקומיים
कहानी	סיפור
कहानी	הנרטיב
कहानी	עלילה
वृद्धि	הסלמה
वृद्धि	יגבר
वृद्धि	עלייה
वृद्धि	הגדל
वृद्धि	להגדיל
वृद्धि	מעלית
वृद्धि	הנפה
वृद्धि	הרם
वृद्धि	להרים
वृद्धि	צמיחה
वृद्धि	גדילה
सुरक्षा	בטחון
सुरक्षा	אבטחה
सुरक्षा	ביטחון
सुरक्षा	הגנה
सुरक्षा	בטיחות
लोकप्रिय	פופולרי
लोकप्रिय	אהוד
लोकप्रिय	פופולרית
लोकप्रिय	פופולריים
लोकप्रिय	פופולריות
कवि	משורר
कवि	המשורר
हिस्सा	חלק
पद	עמדה
पद	משרה
पद	העמדה
पद	המונח
पद	מונח
पद	דרגה
हाथ	ידות
हाथ	ידים
हाथ	ידיים
हाथ	יד
जनता	ציבורית
जनता	ציבורי
जनता	ציבור
जनता	הציבור
विस्तार	הרחבה
विस्तार	התרחבות
विस्तार	התפשטות
विस्तार	תוספות
विस्तार	הרחבה
विस्तार	שלוחה
विस्तार	הארכה
विस्तार	להתרחב
विस्तार	להרחיב
विस्तार	הרחב
पूरे	שלם
पूरे	שלמה
द्वितीय	שניה
द्वितीय	שנייה
द्वितीय	שני
द्वितीय	שנית
चुनाव	בחירות
चुनाव	ברירות
चुनाव	בחירות
चुनाव	בחירות
चुनाव	ברירה
चुनाव	בחירה
व्यक्तिगत	אישית
व्यक्तिगत	אישי
व्यक्तिगत	הפרט
व्यक्तिगत	אינדיבידואליזם
मेल	דואר
दूसरा	שניה
दूसरा	שנייה
दूसरा	שני
दूसरा	שנית
प्रवेश	הודאה
प्रवेश	הכניסה
प्रवेश	כניסה
प्रवेश	נכנסים
यूरोप	אירופה
शुरुआत	התחלה
शुरुआत	ההתחלה
दूरी	מרחק
दूरी	מרווחים
दूरी	ריווח
निर्मित	בנויה
निर्मित	נבנתה
निर्मित	נבנה
निर्मित	בנה
निर्मित	בנוי
निर्मित	נוצרה
निर्मित	נוצרו
निर्मित	יצרת
निर्मित	יצר
निर्मित	נוצר
सामग्री	התוכן
सामग्री	תוכן
सामग्री	חומר
सामग्री	תוכן
सामग्री	חומרי
सामग्री	חומר
सामग्री	חומרים
ऊर्जा	אנרגיה
घटनाएँ	ארועים
घटनाएँ	אירועים
ली	לי
वैज्ञानिक	מדען
वैज्ञानिक	מדענית
वैज्ञानिक	מדעי
वैज्ञानिक	מדענים
कुमार	קומר
उद्देश्य	מטרות
