dhe	og
bukur	vakker
bukur	nydelige
bukur	vakkert
bukur	pen
bukur	pene
bukur	ganske
bukur	fin
bukur	fint
bukur	fine
jean	jean
turke	tyrkisk
ulët	lavmål
ulët	lav
ulët	lavt
ulët	low
ulët	lave
periudha	punktum
periudha	perioden
periudha	periode
periudha	perioder
real	real
real	ekte
real	reelt
jetojnë	direkte
jetojnë	live
jetojnë	lev
jetojnë	direktesending
jetojnë	bodd
publik	offentleg
publik	offentlige
publik	offentlig
pavarur	independent
pavarur	uavhengige
pavarur	uavhengig
pavarur	selvstendig
pavarur	frilans
ushtria	militæret
ushtria	militær
ushtria	militære
ushtria	army
ushtria	hær
ushtria	hæren
ushtria	armé
lind	born
lind	født
lind	lind
fundi	avslutt
fundi	ende
fundi	slutt
ndarë	delt
ndarë	splittet
klubi	club
klubi	klubb
fakt	faktum
fakt	fact
kuqe	rødt
kuqe	rød
kuqe	red
pasha	pasha
puna	arbeid
puna	arbeide
puna	jobbe
puna	jobb
puna	jobber
udhëheqëse	ledende
vdekur	dødt
vdekur	døde
vdekur	død
vdekur	dead
university	university
university	universitet
university	universitetet
www	www
gjeografike	geographic
gjeografike	geografisk
madrid	madrid
njësi	enheter
njësi	unit
njësi	enhet
njësi	automat
osman	osman
qytetet	byer
https	https
gazeta	avispapir
gazeta	avis
gazeta	aviser
gazeta	paper
gazeta	papir
rritur	voksen
rritur	voksent
rritur	voksne
format	former
format	fasonger
format	formatet
format	format
zgjedhur	valgt
zgjedhur	utvalgte
zgjedhur	utvalgt
zgjedhur	valgte
anëtarët	medlemmer
anëtarët	medlemmene
anëtarët	medlemer
banorët	beboerne
banorët	beboere
fuqi	kraft
fuqi	makt
fuqi	strøm
fuqi	power
duhej	trengtes
duhej	trengt
duhej	behov
duhej	trengte
punoi	jobbet
punoi	funka
punoi	funket
punoi	virka
punoi	fungerte
katolike	katolsk
katolike	katolikk
katolike	catholic
doli	avsluttet
artikulli	artikkel
artikulli	artikkelen
shkollë	skolen
shkollë	skole
shkollë	skulen
shkollë	skule
seri	serie
seri	rekke
përbashkët	delte
përbashkët	delt
përbashkët	common
përbashkët	felles
përbashkët	vanlig
përbashkët	joint
akoma	forsatt
akoma	framleis
akoma	fremdeles
akoma	likevel
akoma	fortsatt
akoma	enda
akoma	ennu
akoma	enno
akoma	likevel
akoma	ennå
britanisë	storbritannia
rezultat	resultat
fëmijët	kids
fëmijët	ungdommer
fëmijët	kidsa
fëmijët	unger
fëmijët	barn
fëmijët	barn
profesor	professor
ngjarje	hendelse
ngjarje	arrangementet
ngjarje	hending
ngjarje	arrangement
ngjarje	hendelser
ngjarje	arrangementer
ngjarje	hendingar
pika	prikker
pika	dråper
pika	drops
pika	poeng
pika	punkt
pika	point
vendasit	lokale
vendasit	lokalbefolkningen
vendasit	innfødte
posta	posten
posta	mail
posta	post
fakultetin	fakultet
kaloi	tilbragt
kaloi	krysset
kaloi	besto
kaloi	bestått
derisa	till
derisa	until
derisa	inntil
lehtë	enkel
lehtë	enkelt
lehtë	rolig
lehtë	lett
lehtë	easy
tej	ytterligere
tej	lenger
tej	lengre
tej	videre
tej	tej
konsiderohet	vurdert
konsiderohet	anså
konsiderohet	ansett
qysh	siden
qene	vært
qene	vore
greqi	hellas
jeton	bodd
jeton	levende
jeton	direkte
jeton	live
jeton	lev
jeton	direktesending
jeton	bodd
jeton	lives
pjese	del
xhamia	moské
xhamia	moskeen
nisur	påbegynte
nisur	påbegynt
nisur	innviet
nisur	lanserte
nisur	lansert
nisur	sjøsatt
ilire	illyriske
arrin	ankommer
hoxha	hoxha
rëndë	heavy
rëndë	tungt
rëndë	kraftig
rëndë	tung
bin	bin
bin	bean
bin	bønne
bin	bini
charles	charles
kurrë	never
kurrë	aldrig
kurrë	aldri
vrarë	myrdet
vrarë	drept
vrarë	drepte
vrarë	drept
united	forent
united	united
ismail	ismail
projekte	prosjekter
projekte	prosjektene
vendeve	landene
vendeve	land
league	league
league	forbund
league	liga
sulltani	sultan
pothuajse	almost
pothuajse	nesten
fituesit	vinnere
barcelona	barcelonas
barcelona	barcelona
gjallë	levende
gjallë	alive
pamje	visning
pamje	utsikt
pamje	vis
class	klasse
class	klassen
sistemin	systemet
sistemin	system
shkon	driver
shkon	renner
shkon	går
shkon	going
shkon	skal
shkon	går
shkon	ryker
shkon	goes
david	david
mundësi	mulighet
mundësi	sjanse
mundësi	chance
mundësi	sjans
mundësi	mulighet
lokale	lokale
lokale	lokalt
lokale	lokal
lokale	local
ndryshëm	annerledes
ndryshëm	ulike
ndryshëm	forskjellige
ndryshëm	forskjellig
ndryshëm	ymse
ndryshëm	diverse
gjon	john
pikërisht	nettopp
pikërisht	presis
pikërisht	nøyaktig
pikërisht	akkurat
pikërisht	nettopp
pikërisht	eksakt
mbetet	gjenstår
mbetet	levninger
mbetet	forblir
tona	våre
tona	vår
tona	vårt
portal	portal
portal	portalen
çmimi	pris
çfarë	hva
kthehet	returnerer
treguar	vist
page	lønn
finlanda	finland
finlanda	finlands
mbas	etter
mbas	after
mbas	etterpå
mbas	efter
fizike	fysikalsk
fizike	fysisk
mesatare	intermediate
mesatare	gjennomsnittet
mesatare	gjennomsnitt
mesatare	gjennomsnittlige
mesatare	gjennomsnittlig
mesatare	medium
mesatare	middels
serb	serbiske
serb	serbisk
vepër	gjerning
vepër	dåd
përbërë	composite
përbërë	sammensatt
përbërë	komponert
përbërë	bestående
lloje	varianter
lloje	typer
guvernator	guvernør
guvernator	stattholder
vështirë	hard
vështirë	vanskeleg
vështirë	hardt
vështirë	vanskelig
vështirë	tøffe
vështirë	tøff
vështirë	tøft
vështirë	vanskelige
vështirë	vanskelig
shkallë	ladder
shkallë	stige
shkallë	stiger
uji	vann
uji	væske
ndeshjet	fyrstikkene
ndeshjet	fyrstikker
ndeshjet	kamper
ndeshjet	treff
ngjashme	lignende
ngjashme	liknende
mbrojtur	beskyttet
mbrojtur	beskyttes
guri	stone
guri	guri
guri	bergart
guri	stein
guri	rock
ekziston	finnes
ekziston	eksistere
ekziston	eksisterer
ekziston	finnes
ekziston	eksisterer
njerëzore	humane
njerëzore	humant
njerëzore	human
njerëzore	menneskelig
lidhja	forbindelse
lidhja	tilkobling
lidhja	link
lidhja	kobling
lidhja	lenke
prodhuar	produseres
prodhuar	produserte
prodhuar	produsert
prodhuar	fremstilt
prodhuar	produsert
premier	premier
thellë	dype
thellë	dyp
thellë	dypt
thellë	deep
numrin	tall
numrin	nummer
numrin	number
numrin	antall
organizuar	organisert
organizuar	organisert
mësues	lærer
mësues	læremester
mësues	lærerinne
kushtet	vilkårene
kushtet	betingelsene
kushtet	betingelser
kushtet	vilkår
kushtet	vilkår
kushtet	betingelsene
kushtet	betingelser
kryeqyteti	kapital
kryeqyteti	capital
kryeqyteti	hovedstad
cest	cest
zyrtar	offisielt
zyrtar	offisiell
zyrtar	official
zyrtar	offisielle
art	art
art	kunst
krishterë	liturgisk
krishterë	christian
krishterë	kristen
krishterë	kristne
drejtor	direktør
drejtor	regissør
drejtor	rektor
internet	internett
internet	internet
shkup	skopje
nord	nord
shkruan	skriver
shkruan	skriver
shkruan	skriving
shkoi	gikk
shkoi	dro
shkoi	gjekk
paul	paulus
paul	paul
djali	gutt
djali	gutten
maria	maria
one	one
one	en
one	ett
one	én
mijë	tusen
paraqitur	presentert
paraqitur	presenteres
paraqitur	innlevert
paraqitur	innsendte
paraqitur	sendt
grupe	grupper
grupe	gruppene
burimet	kilder
burimet	ressurser
burimet	ressursene
personale	personlig
personale	personlige
ditët	dager
ditët	dagene
ditët	days
lartësi	høyden
lartësi	høyde
lartësi	høyden
lartësi	høyde
gjergj	giorgio
mehmet	mehmet
mehmet	mehmet
trupit	body
trupit	legeme
trupit	kropp
trupit	kroppen
trupit	lik
islam	islam
evropë	europe
evropë	europa
ditën	dag
ditën	dagen
ditën	day
frashëri	frashëri
franceze	fransk
sociale	sosialt
sociale	sosiale
sociale	sosial
biri	sønn
biri	son
ilir	ilir
sezoni	sesong
sezoni	sesongen
sezoni	årstid
ibrahim	ibrahim
diçka	noe
diçka	something
diçka	noko
james	james
kuq	rødt
kuq	rød
kuq	red
keni	kenny
keni	har
keni	ha
drejtimin	dirigere
drejtimin	regisserer
pasojë	konsekvens
politikan	politiker
bie	faller
bie	fallende
bie	fallet
bie	høst
bie	fall
bie	høsten
bie	falle
bie	faller
bie	detter
bie	falls
studime	studier
zonë	sone
zonë	zone
zonë	areal
zonë	område
zonë	området
zonë	area
kërkon	krever
don	don
hap	skritt
hap	steg
hap	trinn
hap	åpne
hap	åpen
hap	åpent
hap	open
nisi	started
nisi	begynte
nisi	begynt
nisi	startet
nisi	starta
nisi	nisi
nisi	lanserte
nisi	lansert
nisi	sjøsatt
filma	filmer
filma	kino
filma	filmer
trupat	tropper
trupat	troppene
trupat	kropper
keq	vond
keq	dårlig
keq	ille
keq	slem
keq	sorry
keq	beklager
keq	unnskyld
ruajtur	lagret
ruajtur	bevart
ruajtur	bevarte
ruajtur	bevares
ruajtur	lagret
ruajtur	spart
ruajtur	lagrede
ruajtur	lagra
ruajtur	frelst
ruajtur	redda
trashëgimisë	arv
ngushtë	smale
ngushtë	smal
ngushtë	trangt
ngushtë	trang
ngushtë	stram
ngushtë	stramt
ngushtë	stramme
rrjedh	stilker
rrjedh	lekker
rrjedh	flyter
video	videoen
video	video
famshëm	kjendis
famshëm	berømte
famshëm	berømt
ngritur	forhøyet
plotësisht	fullt
plotësisht	helt
plotësisht	fullstendig
plotësisht	totalt
plotësisht	helt
plotësisht	fullstendig
skuadra	avdeling
skuadra	squad
skuadra	troppen
skuadra	lag
skuadra	laget
skuadra	team
civile	sivil
civile	sivilist
forca	styrke
forca	styrken
forca	kraft
forca	force
forca	kraften
sovjetik	sovjetiske
sovjetik	sovjetisk
punon	fungerer
punon	funker
punon	arbeider
punon	jobber
përdor	bruke
përdor	bruk
përdor	bruken
përdor	bruker
pavarësisht	trass
pavarësisht	tross
humbur	mistet
humbur	fortapt
humbur	tapte
humbur	tapt
humbur	lost
arti	arti
arti	art
arti	kunst
libra	bøker
kuvendit	montering
kuvendit	forsamling
bota	verdens
bota	world
bota	verden
përdorim	bruke
përdorim	bruk
përdorim	bruken
burime	kilder
burime	springs
burime	fjærer
burime	ressurser
burime	ressursene
çështje	problem
çështje	problemstillinger
çështje	saker
çështje	problemer
zonat	soner
zonat	områder
zonat	områdene
private	menig
private	privat
private	enerom
private	private
shkroi	skrev
shkroi	skreiv
çka	hva
këshilli	kommunestyret
këshilli	council
wiki	wiki
lëvizje	motion
lëvizje	bevegelse
lëvizje	bevegelse
lëvizje	movement
rock	bergart
rock	stein
rock	rock
muzika	music
muzika	musikk
aktore	skuespillerinnen
aktore	skuespillerinne
aktore	skuespiller
malet	fjell
drita	lys
drita	lampene
drita	lights
flamuri	flagg
kthyer	returnerte
kthyer	returnert
gjermania	tyskland
nevojshme	trengtes
nevojshme	trengt
nevojshme	behov
nevojshme	trengte
muzikore	musical
muzikore	musikal
muzikore	musikalsk
historik	historisk
historik	historisk
përdorimi	bruken
përdorimi	bruke
përdorimi	bruk
përdorimi	bruken
letërsi	litteratur
artë	golden
artë	gylne
artë	gyllen
artë	gyllent
lëvizja	motion
lëvizja	bevegelse
lëvizja	flytting
lëvizja	flytte
lëvizja	flytter
lëvizja	bevegelse
lëvizja	movement
veprave	deeds
veprave	gjerninger
national	nasjonale
national	national
national	nasjonal
national	nasjonalt
durrësit	durrës
sulltan	sultan
link	link
link	kobling
link	lenke
can	chan
zbuluar	oppdaget
zbuluar	oppdaget
kërkuar	forespurte
kërkuar	forespurt
kërkuar	bedt
grek	gresk
alias	dekknavn
alias	alias
loire	loire
elizabeth	elizabeth
elizabeth	elisabeth
zhvillimi	utvikling
finale	finalen
finale	finale
finale	final
finale	siste
finale	finalen
monument	monumentet
monument	monument
duka	duke
duka	hertug
romë	rome
romë	roma
romë	roma
realizuar	innser
realizuar	innså
realizuar	innsett
realizuar	realisert
liga	league
liga	forbund
liga	liga
liga	liga
lidhjet	relasjoner
lidhjet	forhold
lidhjet	koblinger
lidhjet	linker
lidhjet	lenker
lidhjet	tilknytninger
lidhjet	tilkoblinger
lidhjet	forbindelser
ishujt	øyer
round	rundt
round	runde
round	rund
round	runden
round	round
kënga	sang
kënga	låt
kënga	sangen
kënga	song
vazhdim	fortsettelsen
vazhdim	oppfølger
materiale	materiell
materiale	materiale
materiale	materiell
materiale	materialer
dhjetë	tier
dhjetë	ten
dhjetë	ti
skënderbeut	skanderbeg
berisha	berisha
mënyra	måter
anëtarë	medlemmer
anëtarë	medlemmene
anëtarë	medlemer
dite	dite
dite	dag
dite	dagen
dite	day
spanja	spania
futbollist	fotballspiller
rritje	øk
rritje	øke
rritje	økning
rritje	vekst
josé	josé
alpes	alpes
katërt	fjerde
lojtari	player
lojtari	spiller
kultura	kulturen
kultura	kultur
kultura	kulturer
tjeter	nestemann
tjeter	neste
tjeter	next
nder	ære
nder	ære
titull	caption
titull	bildeteksten
titull	bildetekst
titull	tittel
klasike	stilig
klasike	klassisk
klasike	klassiker
klasike	klassiske
klasike	classic
hasan	hassan
hasan	hasan
dashur	kjære
kuvendi	montering
kuvendi	forsamling
artikull	artikkel
artikull	artikkelen
artikull	elementet
artikull	gjenstand
artikull	element
skënderbeu	skanderbeg
haute	haute
mendohet	antatt
ligji	jus
ligji	loven
ligji	lov
tuaj	ditt
tuaj	din
tuaj	dine
popullor	populært
popullor	populære
popullor	populær
popullor	folkelig
mbeti	forblitt
mbeti	forble
nëna	mor
nëna	moder
nëna	mother
lart	high
lart	rus
lart	høy
lart	høyt
lart	høgt
lart	ovenpå
lart	overetasjen
lart	oppe
qytete	byer
keto	desse
keto	disse
hyri	oppgitt
hyri	angitt
plot	full
plot	fullt
plot	fult
plot	mett
pashë	sag
pashë	såg
pashë	saw
grupin	gruppe
grupin	gruppen
ndodh	skjer
ndodh	skjer
ndodh	happening
enver	enver
dihet	kjente
dihet	kjent
dihet	vet
dihet	kjenner
dihet	know
dihet	kjenn
vdekje	døden
vdekje	død
vdekje	death
vdekje	dødsstraff
shtete	stater
shtete	delstater
shtete	landene
shtete	land
xix	xix
struktura	anlegg
struktura	fasiliteter
struktura	strukturer
struktura	byggverk
struktura	struktur
struktura	anlegg
foto	photo
foto	foto
foto	bilete
foto	bilde
foto	biletet
foto	bildet
foto	bilde
foto	bilete
foto	bilder
foto	fotografier
mark	marker
mark	merk
mark	mark
ngjyrë	farge
ngjyrë	farge
ngjyrë	male
ngjyrë	maling
ngjyrë	blekk
shkencor	vitenskapelig
aktiv	aktive
aktiv	aktivt
aktiv	aktiv
aktiv	active
jete	levetid
jete	livstid
jete	liv
jete	livet
jete	life
nivel	niva
nivel	nivå
nivel	nivået
nivel	level
marrëdhëniet	relasjoner
marrëdhëniet	forhold
marrëdhëniet	relasjon
marrëdhëniet	forholdet
marrëdhëniet	forhold
marrëdhëniet	relasjoner
tetë	atte
tetë	eight
tetë	åtte
png	png
ndihmë	hjelp
qëndron	står
qëndron	forblir
krijoi	opprettes
krijoi	opprettet
krijoi	skapt
krijoi	laga
joseph	joseph
joseph	josef
zgjedhjet	valg
zgjedhjet	valget
diellit	sun
diellit	sol
diellit	søn
radhë	køen
radhë	kø
skuadrës	lagkamerat
mbretëria	kingdom
mbretëria	kongedømme
michael	mikael
michael	michael
ruse	russer
ruse	russisk
ruse	ruse
aktori	aktør
aktori	skuespiller
thjesht	berre
thjesht	akkurat
thjesht	bare
thjesht	nettopp
thjesht	just
vlerë	verdien
vlerë	verdi
njëkohësisht	samtidig
pjesët	delene
pjesët	deler
ndryshime	endringer
ndryshime	forandringer
ndryshime	endringene
euro	euro
ebu	ebu
ebu	abu
faqen	siden
faqen	sida
faqen	side
faqen	page
huaja	utenlandske
huaja	utenlandsk
rrallë	sjelden
rrallë	sjeldent
rrallë	skjelden
rrallë	sjelden
rrallë	sjeldent
rrallë	sjeldne
artistik	kunstnerisk
artistik	kunstneriske
territorin	territoriet
territorin	territorium
ndahet	delte
ndahet	delt
beratit	berat
will	will
orë	timer
orë	åpningstidene
orë	åpningstider
orë	åpningstid
orë	hour
orë	time
minuta	minutter
minuta	minuttene
anglez	engelskmann
anglez	engelsk
cdo	every
cdo	hver
cdo	hvert
qendror	central
qendror	sentral
qendror	sentralt
vii	vii
britanike	britisk
britanike	britiske
martin	martin
tokat	lander
karl	karl
karl	karl
karl	carl
këmbë	fot
këmbë	foten
këmbë	bena
këmbë	bein
këmbë	beina
këmbë	benet
këmbë	etappe
këmbë	beinet
masë	måle
ati	far
ati	fader
ati	father
ati	pater
ati	ati
nevojë	trenge
nevojë	treng
nevojë	need
nevojë	behov
nevojë	trenger
zhvillim	utvikling
kombit	nasjon
kombit	nation
emrat	names
emrat	navn
prizren	prizren
solli	brakte
solli	brakt
solli	bragt
gjysmë	semi
gjysmë	halvt
gjysmë	halve
gjysmë	halv
gjysmë	halvparten
gjysmë	half
fitues	vinner
kanada	canada
modern	modern
modern	moderne
shihet	sett
xvi	xvi
malore	fjell
malore	mountain
malore	fjellet
rrit	øk
rrit	øke
rrit	økning
rrit	øker
tradicionale	tradisjonelt
tradicionale	tradisjonelle
tradicionale	tradisjonell
regjisor	direktør
regjisor	regissør
fifa	fifa
ndikim	sammenstøt
ndikim	innvirkning
ndikim	nedslag
ndikim	innflytelse
ndikim	påvirkning
angli	england
van	varebil
van	van
rajon	region
socialiste	sosialist
socialiste	sosialistiske
socialiste	sosialistisk
dërguar	fraktet
dërguar	sendes
dërguar	sendt
dërguar	sendte
dërguar	sendt
durrës	durrës
ndjekur	skygget
ndjekur	fulgte
ndjekur	fulgt
ndjekur	følges
ndjekur	jaget
probleme	problemer
probleme	brak
probleme	trouble
probleme	problemer
probleme	trøbbel
ekzistojnë	finnes
ekzistojnë	eksistere
ekzistojnë	eksisterer
vajza	dotter
vajza	datter
vajza	daughter
vajza	dattera
vajza	datteren
vajza	girls
vajza	jentene
vajza	jenter
bej	bey
map	kart
duart	hendene
duart	henda
duart	hender
duart	hands
verës	sommeren
verës	summer
verës	sommer
hapësirë	rom
hapësirë	space
hapësirë	verdensrommet
hapësirë	plass
ndryshuar	endret
ndryshuar	forandret
ndryshuar	skiftet
ndryshuar	endra
ndryshuar	forandra
ndryshuar	modifisert
ndryshuar	endret
sasi	mengder
sasi	mengde
sasi	beløp
ortodokse	ortodoks
shpall	erklærer
shum	svært
shum	very
shum	meget
shum	veldig
stamboll	istanbul
karakter	karakter
karakter	rollefigur
ngjyra	farge
ngjyra	farger
ngjyra	farge
ngjyra	farger
përreth	rundt
përreth	around
përreth	omkring
ura	bro
ura	ura
ura	bridges
ura	broer
ura	broene
ura	bruer
mbrojtës	forsvarer
mbrojtës	beskytter
asgjë	ingenting
peshkopi	biskop
peshkopi	bishop
albania	albania
londër	london
ahmet	ahmet
ahmet	ahmad
pune	arbeid
pune	arbeide
pune	jobbe
pune	jobb
pune	jobber
pune	arbeider
pune	jobber
stadium	stadion
stadium	stadium
jan	jan
banorëve	beboerne
banorëve	beboere
ngjarjet	hendelser
ngjarjet	arrangementer
ngjarjet	hendingar
beteja	kamp
beteja	slaget
beteja	slagene
beteja	kamper
mustafa	mustafa
udhëheqës	leder
gjakut	blod
gjakut	blood
fillimi	begynnelsen
fillimi	begynner
fillimi	begynnelse
los	los
bizantine	bysantinsk
haxhi	pilegrimsreisen
haxhi	hagi
fitore	vinner
fitore	vinne
fitore	win
fitore	vinn
fitore	seier
fitore	seieren
fitore	victory
albert	albert
shumicën	flertall
shumicën	majoritet
shumicën	flertallet
html	html
bar	grass
bar	gress
bar	bar
fakulteti	fakultet
kushtuar	dedikert
dikur	once
detyrë	plikt
detyrë	tilordning
detyrë	oppgave
turk	turk
turk	tyrker
turk	tyrkisk
cup	cupen
cup	kopp
cup	beger
cup	cup
ekipi	lag
ekipi	laget
ekipi	team
fetar	religiøst
fetar	religiøse
fetar	religiøs
detyruar	tvungen
detyruar	tvang
black	sort
black	svarte
black	svart
black	black
rritet	vokser
rritet	gror
rritet	dyrket
rritet	vokser
rritet	voksende
rritet	gror
rritet	voks
rritet	vokse
latine	latina
profesionale	profesjonell
profesionale	profesjonelle
liqeni	innsjø
liqeni	sjø
liqeni	lake
përmendet	nevnte
përmendet	nevnt
përmendet	nevnes
album	album
album	albumet
teatri	theater
teatri	teater
teatri	teater
teatri	theatre
albumi	album
albumi	albumet
lindor	østlig
lindor	øst
ndonjëherë	iblant
press	trykk
press	press
kategorinë	kategori
kategorinë	kategorien
web	web
web	nett
seksioni	seksjonen
seksioni	seksjon
seksioni	delen
live	direkte
live	live
live	lev
live	direktesending
live	bodd
version	versjonen
version	versjon
turqi	tyrkia
turqi	kalkun
milionë	million
arabe	arabiske
arabe	araber
bashkia	kommune
lufte	krigen
lufte	krig
komandant	kommandør
komandant	kommandørkaptein
komandant	commander
pushtimit	erobring
shkollat	skolene
shkollat	skoler
regjistruar	registrerte
regjistruar	registrert
regjistruar	innspilt
regjistruar	registrert
procesi	prosess
procesi	prosessen
den	hiet
trupi	body
trupi	legeme
trupi	kropp
trupi	kroppen
trupi	lik
international	international
international	internasjonalt
international	internasjonale
international	internasjonal
juan	juan
bëhen	blitt
bëhen	bli
ofron	tilbud
ofron	tilbudene
organizata	organisasjon
organizata	organisasjonen
organizata	organisasjon
organizata	organisasjonen
organizata	organisasjoner
person	person
person	personen
objekte	varer
objekte	elementer
objekte	gjenstander
objekte	gjenstander
objekte	objekter
objekte	elementer
fuqishëm	kraftfull
fuqishëm	mektig
fuqishëm	kraftig
aktive	aktive
aktive	aktivt
aktive	aktiv
aktive	active
bujqësore	landbruks
bujqësore	landbruk
pranuar	godtatt
pranuar	godtas
pranuar	akseptert
pranuar	godkjent
pranuar	aksepterte
takon	møter
revista	ukeblad
revista	blad
revista	magasin
revista	magasiner
revista	tidsskrifter
revista	blader
gruaja	woman
gruaja	kvinne
gruaja	kona
gruaja	wife
gruaja	kone
gruaja	hustru
qafë	hals
qafë	neck
qafë	nakken
qafë	nakke
shërbim	servise
shërbim	tjeneste
shërbim	service
shërbim	service
ministër	minister
