और	och
देखा	bevakade
देखा	såg
देखा	sett
देखा	sedd
देखा	sedda
देखा	såg
उत्पादन	produktionen
उत्पादन	produktion
उत्पादन	tillverkning
रोग	sjukdomar
रोग	sjukdom
संबंधित	respektive
संबंधित	relaterad
संबंधित	relaterat
संबंधित	släkt
संबंधित	närstående
संबंधित	relaterade
शताब्दी	sekel
शताब्दी	århundrade
शताब्दी	århundradet
गये	åkte
गये	gick
चीन	china
चीन	kina
अभी	nu
संघ	union
संघ	fackförening
संघ	unionen
संघ	fackförbund
संघ	fackföreningarna
संघ	fackföreningar
संघ	federationen
संघ	federation
संघ	föreningen
संघ	förening
संघ	association
यात्रा	travel
यात्रा	resa
यात्रा	resor
यात्रा	resande
यात्रा	färd
यात्रा	resa
यात्रा	resan
यात्रा	resa
मात्रा	belopp
मात्रा	mängd
मात्रा	mängd
मात्रा	kvantitet
रचना	skapande
रचना	skapelsen
रचना	skapelse
रचना	skapandet
रचना	sammansättningen
रचना	sammansättning
जगह	avstånd
जगह	mellanrum
जगह	ställe
जगह	place
जगह	placera
जगह	plats
जगह	mellanslag
जगह	rymd
जगह	rymden
जगह	utrymme
भिन्न	diskret
भिन्न	diskreta
भिन्न	avvikande
भिन्न	olika
भिन्न	annorlunda
भिन्न	bråkdel
भिन्न	fraktionen
भिन्न	fraktion
लोक	loka
लोक	offentliga
लोक	offentligt
लोक	offentlig
लोक	folk
सब	sab
सब	allt
सब	alla
पूरा	slutfört
पूरा	avslutad
पूरा	avslutade
पूरा	slutförd
पूरा	avslutat
पूरा	fulla
पूरा	fullständig
पूरा	full
पूरा	fullt
पूरा	hel
पूरा	hela
पूरा	kompletta
पूरा	fullständigt
पूरा	slutför
पूरा	komplett
पूरा	fullständig
आवश्यकता	krav
आवश्यकता	kräver
आवश्यकता	kräva
प्रकाश	light
प्रकाश	ljus
प्रकाश	ljust
प्रकाश	prakash
प्रकाश	ljus
प्रकाश	lampor
नई	ny
नई	nyhet
नई	nya
नई	nytt
नई	nyare
चिकित्सा	medicinska
चिकित्सा	medicinsk
चिकित्सा	medicinskt
चिकित्सा	behandling
चिकित्सा	terapi
दूसरी	sekund
दूसरी	andra
कार्यक्रम	program
कार्यक्रम	händelser
कार्यक्रम	evenemang
कार्यक्रम	programmera
कार्यक्रम	program
कार्यक्रम	programmet
कार्यक्रम	händelse
कार्यक्रम	evenemang
कार्यक्रम	event
कार्यक्रम	evenemanget
कार्यक्रम	program
कार्यक्रम	programmet
पुराने	gamla
पुराने	gammal
पुराने	gammalt
पुराने	äldre
सदी	sekel
सदी	århundrade
सदी	århundradet
भगवान	gud
भगवान	jösses
भगवान	lord
भगवान	herre
लिखा	skriftliga
लिखा	skrivet
लिखा	skrivit
लिखा	skriftligt
लिखा	skrivna
लिखा	skrev
लिखा	skrivit
संस्थान	institute
संस्थान	institut
संस्थान	institutet
संस्थान	institut
संस्कृति	kulturen
संस्कृति	kulturens
संस्कृति	kultur
अंग्रेज़ी	swedish
अंग्रेज़ी	engelska
पूर्ण	perfekt
पूर्ण	perfect
पूर्ण	perfekta
पूर्ण	fulla
पूर्ण	fullständig
पूर्ण	full
पूर्ण	fullt
पूर्ण	kompletta
पूर्ण	fullständigt
पूर्ण	slutför
पूर्ण	komplett
पूर्ण	fullständig
पूर्ण	slutfört
पूर्ण	avslutad
पूर्ण	avslutade
पूर्ण	slutförd
पूर्ण	avslutat
परिवर्तन	konvertering
परिवर्तन	omställning
परिवर्तन	omvandling
परिवर्तन	ombyggnad
परिवर्तन	övergång
परिवर्तन	övergången
परिवर्तन	ändringar
परिवर्तन	förändringar
परिवर्तन	omvandling
परिवर्तन	förvandling
परिवर्तन	ändra
परिवर्तन	byt
परिवर्तन	ändring
परिवर्तन	förändring
परिवर्तन	byta
टीम	arbetslag
टीम	lag
टीम	team
टीम	laget
टीम	lag
टीम	team
चर्चा	diskussioner
चर्चा	diskussion
संगठन	organisation
संगठन	organisationen
संगठन	organisering
संगठन	organisation
संगठन	organisationen
संगठन	organisering
संगठन	organisationer
अगर	agar
शैली	stil
शैली	style
शैली	shelly
तुलना	jämförelsen
तुलना	jämförelse
स्कूल	skolor
स्कूल	skolorna
स्कूल	skola
स्कूल	skolan
पुस्तक	bok
पुस्तक	boka
पुस्तक	book
लेखक	writer
लेखक	skribent
लेखक	författare
लेखक	författarna
लेखक	upphovsmän
लेखक	författare
लेखक	författare
लेखक	författaren
लेखक	upphovsman
लेखक	författare
संस्करण	utgåvan
संस्करण	upplagan
संस्करण	upplaga
संस्करण	utgåva
संस्करण	edition
संस्करण	versioner
संस्करण	versionerna
संस्करण	version
संस्करण	versionen
संस्करण	utgåvor
खिलाड़ी	spelare
खिलाड़ी	idrottsman
खिलाड़ी	idrottare
खिलाड़ी	player
खिलाड़ी	spelaren
खिलाड़ी	spelare
ट्रेन	träna
ट्रेन	tåget
ट्रेन	train
ट्रेन	tåg
ट्रेन	tågen
ट्रेन	tåg
प्रचलित	förhärskande
प्रचलित	utbrett
प्रचलित	rådande
प्रचलित	förhärskande
आकार	formar
आकार	former
आकार	form
आकार	storlekar
आकार	storlek
आकार	storleken
उत्तरी	nordlig
उत्तरी	norra
उत्तरी	nordliga
सीमा	gräns
सीमा	begränsa
सीमा	gränsvärde
सीमा	sima
सीमा	gräns
सीमा	kant
सीमा	border
सीमा	inramning
सीमा	gränsen
सीमा	avstånd
सीमा	range
सीमा	intervall
सीमा	gränsvärden
सीमा	begränsningar
सीमा	gränser
पश्चिमी	västra
पश्चिमी	västlig
व्यवस्था	arrangemang
व्यवस्था	arrangemanget
आर्थिक	ekonomiskt
आर्थिक	ekonomisk
आर्थिक	ekonomiska
राजधानी	huvudstäder
राजधानी	huvudstäderna
राजधानी	huvudstad
राजधानी	kapitalet
राजधानी	capital
राजधानी	huvudstaden
राजधानी	kapital
दर्शन	filosofin
दर्शन	filosofi
दर्शन	syn
दर्शन	visioner
दर्शन	vision
वहाँ	där
विधि	metoderna
विधि	metoder
विधि	juridik
विधि	lagen
विधि	lag
विधि	law
विधि	metoden
विधि	metod
विधि	läge
अवधि	löptid
अवधि	längd
अवधि	varaktighet
अवधि	perioden
अवधि	period
अवधि	tidsperiod
अवधि	perioder
दृष्टि	visuellt
दृष्टि	visuell
दृष्टि	visuella
दृष्टि	syn
दृष्टि	visioner
दृष्टि	vision
सिद्धांत	teorin
सिद्धांत	teori
सिद्धांत	teorier
सिद्धांत	principerna
सिद्धांत	principer
सिद्धांत	dogm
कलाकार	artister
कलाकार	konstnärer
कलाकार	konstnär
कलाकार	artist
बैंक	banks
बैंक	bankerna
बैंक	banker
बैंक	bankers
बैंक	bank
ज्यादा	mera
ज्यादा	more
ज्यादा	fler
ज्यादा	mer
अंतिम	senast
अंतिम	senaste
अंतिम	sista
अंतिम	sist
अंतिम	slutliga
अंतिम	final
अंतिम	slutligt
अंतिम	sista
अंतिम	slutgiltigt
अंतिम	slutlig
विशिष्ट	specifik
विशिष्ट	specifika
विशिष्ट	särskilda
विशिष्ट	specifikt
विशिष्ट	framstående
हिन्दू	hindu
लाल	röda
लाल	röda
लाल	rött
लाल	röd
रहने	stannar
पूर्वी	östra
पूर्वी	österut
पूर्वी	öst
पूर्वी	öster
पूर्वी	östra
पूर्वी	öst
पूर्वी	östlig
समर्थन	support
समर्थन	stöd
समर्थन	stötta
समर्थन	stödja
समर्थन	påskrift
व्यापार	trading
व्यापार	handel
व्यापार	affärsverksamhet
व्यापार	affärer
व्यापार	business
व्यापार	företag
व्यापार	näringsliv
